"playerId","tourCode","events","wins","winsTitle","internationalWins","majorWins","cutsMade","runnerUp","second","third","top10","top25","officialMoney"
"20686","R","60","","PGA TOUR WINS","0","","36/60","","","","4","9","$1,178,393"
"13365","R","32","","PGA TOUR WINS","0","","30/32","2","2","","15","26","$671"
"26882","R","68","","PGA TOUR WINS","1","","36/68","1","1","2","5","15","$2,186,281"
"57492","R","5","","PGA TOUR WINS","1","","1/5","","","","","",""
"17776","R","50","","PGA TOUR WINS","0","","26/50","","","","1","2","$7,372"
"51950","R","67","","PGA TOUR WINS","1","","21/67","1","1","","3","7","$1,612,448"
"30110","R","326","2","PGA TOUR WINS","0","","195/326","4","4","3","24","78","$17,082,222"
"24503","R","59","","PGA TOUR WINS","0","","33/59","","","","3","9","$1,601,565"
"51287","R","32","","PGA TOUR WINS","4","","22/32","","","1","3","10","$2,247,890"
"14731","R","36","","PGA TOUR WINS","0","","29/36","","","","","7","$1,299"
"33911","R","25","","PGA TOUR WINS","0","","9/25","","","","","","$170,643"
"01533","R","276","","PGA TOUR WINS","0","","122/276","","","","13","25","$1,228,505"
"01499","R","604","3","PGA TOUR WINS","0","","362/604","6","6","5","57","150","$1,555,739"
"27114","R","6","","PGA TOUR WINS","0","","","","","","","",""
"01476","R","28","","PGA TOUR WINS","0","","14/28","","","","","1","$22,195"
"52444","R","2","","PGA TOUR WINS","0","","1/2","","","","","",""
"22746","R","4","","PGA TOUR WINS","0","","1/4","","","","","","$6,480"
"25083","R","31","","PGA TOUR WINS","0","","8/31","","","","","1","$99,464"
"64576","R","2","","PGA TOUR WINS","0","","1/2","","","","","",""
"15966","R","51","","PGA TOUR WINS","0","","49/51","1","1","1","16","36","$7,388"
"05435","R","49","","PGA TOUR WINS","0","","27/49","","","","","","$1,562"
"01925","R","361","8","PGA TOUR WINS","0","","213/361","15","15","6","70","123","$1,634,246"
"14224","R","23","1","PGA TOUR WINS","0","","19/23","1","1","","9","17","$100"
"23157","R","32","","PGA TOUR WINS","0","","10/32","","","","","","$218,238"
"06130","R","38","","PGA TOUR WINS","0","","14/38","","","","1","3","$78,382"
"06560","R","26","","PGA TOUR WINS","0","","","","","","","",""
"07721","R","134","","PGA TOUR WINS","0","","63/134","","","","5","12","$1,390,991"
"16130","R","33","","PGA TOUR WINS","0","","30/33","1","1","1","7","19","$861"
"16560","R","25","","PGA TOUR WINS","0","","15/25","","","","","1","$800"
"29223","R","158","","PGA TOUR WINS","0","","73/158","1","1","","10","25","$3,456,499"
"37378","R","49","","PGA TOUR WINS","4","","32/49","2","2","","6","15","$5,782,162"
"02036","R","56","","PGA TOUR WINS","4","","13/56","","","","","","$74,140"
"51454","R","3","","PGA TOUR WINS","0","","","","","","","",""
"05209","R","42","","PGA TOUR WINS","0","","33/42","","","","1","5","$5,555"
"10908","R","221","1","PGA TOUR WINS","0","","155/221","3","3","2","25","59","$264,230"
"06425","R","34","","PGA TOUR WINS","0","","8/34","","","","","1","$49,316"
"25345","R","443","5","PGA TOUR WINS","1","","274/443","4","4","3","52","111","$22,688,674"
"20628","R","134","1","PGA TOUR WINS","3","","93/134","2","2","","19","39","$7,665,222"
"01175","R","461","1","PGA TOUR WINS","0","","269/461","","","4","26","75","$4,766,778"
"12309","R","41","","PGA TOUR WINS","0","","11/41","","","","1","2","$282,489"
"01525","R","337","3","PGA TOUR WINS","0","","211/337","","","2","10","60","$202,754"
"31193","R","76","","PGA TOUR WINS","0","","24/76","1","1","","3","6","$1,247,591"
"05566","R","25","","PGA TOUR WINS","0","","6/25","","","","","","$608"
"01876","R","330","20","PGA TOUR WINS","57","","274/330","31","31","11","129","191","$14,484,458"
"19115","R","51","","PGA TOUR WINS","0","","29/51","","","","4","12","$38,283"
"05136","R","296","29","PGA TOUR WINS","0","","290/296","37","37","23","191","261","$76,000"
"15835","R","122","14","PGA TOUR WINS","0","","103/122","18","18","6","72","85","$3,975"
"02309","R","365","7","PGA TOUR WINS","0","","278/365","10","10","11","58","142","$690,337"
"05423","R","43","","PGA TOUR WINS","0","","30/43","","","1","1","3","$3,918"
"19400","R","39","","PGA TOUR WINS","0","","36/39","","","","","8","$3,635"
"01030","R","154","1","PGA TOUR WINS","7","","117/154","3","3","5","18","62","$960,571"
"33141","R","353","7","PGA TOUR WINS","0","","270/353","11","11","2","59","136","$47,421,703"
"11933","R","98","1","PGA TOUR WINS","0","","85/98","2","2","2","12","37","$30,157"
"19683","R","41","","PGA TOUR WINS","0","","24/41","","","","","6","$18,633"
"23638","R","317","","PGA TOUR WINS","1","","192/317","2","2","3","28","68","$11,568,484"
"59137","R","1","","PGA TOUR WINS","0","","","","","","","",""
"16126","R","113","3","PGA TOUR WINS","0","","105/113","3","3","2","45","89","$669"
"59567","R","2","","PGA TOUR WINS","0","","1/2","","","","","","$17,654"
"18092","R","16","1","PGA TOUR WINS","0","","14/16","","","1","4","8",""
"01319","R","116","","PGA TOUR WINS","0","","67/116","1","1","","4","15","$64,877"
"46368","R","4","","PGA TOUR WINS","0","","2/4","","","","","1","$81,855"
"30852","R","160","","PGA TOUR WINS","18","","86/160","2","2","","12","25","$4,581,216"
"17388","R","4","1","PGA TOUR WINS","0","","4/4","1","1","","2","4",""
"51911","R","1","","PGA TOUR WINS","0","","","","","","","",""
"06599","R","131","","PGA TOUR WINS","0","","43/131","","","","","5","$289,543"
"02020","R","96","","PGA TOUR WINS","24","","42/96","1","1","","5","15","$613,823"
"29720","R","129","","PGA TOUR WINS","1","","59/129","","","1","6","15","$2,473,579"
"15862","R","43","","PGA TOUR WINS","0","","36/43","","","1","3","13","$3,742"
"05161","R","73","","PGA TOUR WINS","0","","57/73","1","1","1","4","15","$12,650"
"61220","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01821","R","212","1","PGA TOUR WINS","0","","112/212","","","4","12","36","$322,320"
"51696","R","30","","PGA TOUR WINS","0","","19/30","1","1","1","4","10","$1,836,081"
"05531","R","61","","PGA TOUR WINS","0","","38/61","1","1","1","3","9","$21,989"
"22212","R","25","","PGA TOUR WINS","0","","15/25","","","","","2","$255,659"
"01572","R","28","","PGA TOUR WINS","3","","14/28","","","","1","5","$169,100"
"18303","R","1","1","PGA TOUR WINS","0","","1/1","","","","1","1",""
"10733","R","362","","PGA TOUR WINS","0","","183/362","","","","11","51","$5,386,476"
"19904","R","69","1","PGA TOUR WINS","9","","40/69","","","","5","9","$1,538,963"
"01067","R","374","3","PGA TOUR WINS","0","","337/374","12","12","7","65","173","$188,532"
"01964","R","330","","PGA TOUR WINS","0","","157/330","1","1","3","14","38","$386,086"
"31202","R","285","1","PGA TOUR WINS","0","","171/285","3","3","1","24","57","$11,540,428"
"39262","R","10","","PGA TOUR WINS","0","","4/10","","","","","1","$186,669"
"52686","R","22","","PGA TOUR WINS","5","","12/22","","","","2","4","$623,586"
"20043","R","105","","PGA TOUR WINS","0","","49/105","","","1","7","17","$1,509,321"
"02098","R","420","3","PGA TOUR WINS","0","","288/420","6","6","3","39","107","$981,056"
"19284","R","15","2","PGA TOUR WINS","0","","14/15","1","1","1","8","11",""
"59160","R","15","","PGA TOUR WINS","0","","3/15","","","","","","$43,395"
"20940","R","38","","PGA TOUR WINS","0","","19/38","","","","","2","$347,893"
"29327","R","1","","PGA TOUR WINS","0","","","","","","","",""
"13666","R","38","1","PGA TOUR WINS","0","","32/38","1","1","","6","13","$2,866"
"05248","R","111","","PGA TOUR WINS","0","","72/111","","","","6","15","$51,342"
"24846","R","352","","PGA TOUR WINS","0","","186/352","1","1","3","19","56","$8,995,860"
"06034","R","414","","PGA TOUR WINS","1","","215/414","1","1","1","18","62","$4,341,727"
"15248","R","7","1","PGA TOUR WINS","0","","7/7","","","","2","4",""
"39327","R","87","","PGA TOUR WINS","1","","47/87","","","","3","14","$2,377,915"
"25240","R","387","3","PGA TOUR WINS","0","","175/387","2","2","1","19","55","$11,986,279"
"34451","R","","","","","","","","","","","",""
"02099","R","600","7","PGA TOUR WINS","4","","403/600","15","15","10","77","187","$6,778,273"
"06873","R","76","","PGA TOUR WINS","0","","55/76","1","1","","4","18","$60,956"
"19285","R","55","","PGA TOUR WINS","0","","32/55","1","1","","1","8","$23,458"
"54303","R","5","","PGA TOUR WINS","0","","","","","","","",""
"02133","R","652","13","PGA TOUR WINS","4","","465/652","19","19","16","137","264","$10,021,897"
"56781","R","11","","PGA TOUR WINS","0","","6/11","","","","1","1","$429,007"
"02076","R","51","","PGA TOUR WINS","26","","28/51","1","1","","1","3","$252,366"
"37338","R","69","","PGA TOUR WINS","0","","29/69","","","","1","5","$1,234,467"
"51414","R","37","","PGA TOUR WINS","0","","12/37","","","","1","3","$466,212"
"32839","R","264","10","PGA TOUR WINS","8","","225/264","7","7","9","64","146","$55,422,165"
"19143","R","10","1","PGA TOUR WINS","0","","7/10","","","","1","4",""
"01820","R","407","2","PGA TOUR WINS","0","","236/407","5","5","3","34","90","$421,938"
"11123","R","198","1","PGA TOUR WINS","0","","76/198","","","","8","24","$4,287,838"
"33951","R","5","","PGA TOUR WINS","0","","2/5","","","","","","$11,730"
"01573","R","236","1","PGA TOUR WINS","0","","166/236","2","2","5","27","54","$306,618"
"20691","R","266","","PGA TOUR WINS","3","","143/266","4","4","1","15","54","$8,277,386"
"06609","R","27","","PGA TOUR WINS","0","","11/27","","","","","2","$52,992"
"01436","R","410","8","PGA TOUR WINS","21","","304/410","10","10","4","81","151","$1,888,731"
"25493","R","282","4","PGA TOUR WINS","0","","176/282","2","2","","21","55","$17,832,566"
"18247","R","25","","PGA TOUR WINS","0","","23/25","","","1","9","18",""
"33117","R","6","","PGA TOUR WINS","0","","2/6","","","","","","$42,512"
"23814","R","39","","PGA TOUR WINS","9","","26/39","1","1","","2","6","$1,439,835"
"35539","R","106","","PGA TOUR WINS","0","","59/106","","","1","7","22","$3,119,721"
"47128","R","206","1","PGA TOUR WINS","0","","104/206","2","2","4","11","36","$6,789,530"
"19728","R","12","1","PGA TOUR WINS","0","","9/12","","","","4","4","$100"
"37380","R","38","","PGA TOUR WINS","1","","18/38","","","","2","5","$814,290"
"01748","R","228","","PGA TOUR WINS","0","","123/228","1","1","","9","37","$1,485,889"
"06577","R","145","","PGA TOUR WINS","0","","72/145","","","","5","18","$642,913"
"14819","R","120","","PGA TOUR WINS","0","","93/120","1","1","","4","23","$14,936"
"20445","R","43","","PGA TOUR WINS","0","","19/43","","","","","2","$206,874"
"06062","R","93","","PGA TOUR WINS","0","","46/93","","","","2","7","$570,905"
"07223","R","212","1","PGA TOUR WINS","0","","92/212","","","2","4","20","$3,869,324"
"39058","R","58","1","PGA TOUR WINS","4","","35/58","","","","3","11","$4,158,522"
"19817","R","72","","PGA TOUR WINS","0","","29/72","","","","2","5","$548,070"
"01524","R","250","1","PGA TOUR WINS","0","","189/250","5","5","4","37","89","$413,284"
"15137","R","11","2","PGA TOUR WINS","0","","10/11","1","1","","4","9",""
"01877","R","253","1","PGA TOUR WINS","0","","139/253","1","1","1","10","36","$545,531"
"05137","R","223","4","PGA TOUR WINS","0","","203/223","5","5","5","55","114","$63,681"
"56555","R","3","","PGA TOUR WINS","0","","1/3","","","","","","$21,526"
"14726","R","25","","PGA TOUR WINS","0","","21/25","","","","3","10","$2,952"
"01932","R","98","","PGA TOUR WINS","0","","32/98","","","","1","4","$39,789"
"05588","R","40","","PGA TOUR WINS","0","","15/40","","","","","3","$12,460"
"52453","R","39","","PGA TOUR WINS","4","","24/39","2","2","","3","7","$3,016,763"
"31242","R","7","","PGA TOUR WINS","0","","1/7","","","","","1","$73,598"
"16998","R","45","2","PGA TOUR WINS","0","","43/45","1","1","3","19","33",""
"49120","R","5","","PGA TOUR WINS","6","","2/5","","","","1","1","$295,545"
"59570","R","8","","PGA TOUR WINS","0","","1/8","","","","","","$8,360"
"16131","R","75","","PGA TOUR WINS","0","","68/75","","","1","6","14","$9,156"
"29222","R","179","1","PGA TOUR WINS","0","","87/179","","","","11","23","$5,136,229"
"07235","R","174","1","PGA TOUR WINS","0","","79/174","1","1","1","8","21","$1,311,273"
"32878","R","10","","PGA TOUR WINS","0","","4/10","","","","","2",""
"15822","R","47","1","PGA TOUR WINS","0","","45/47","","","","7","27","$2,941"
"11498","R","28","","PGA TOUR WINS","0","","14/28","","","","1","1","$6,834"
"01861","R","298","","PGA TOUR WINS","0","","162/298","2","2","2","12","49","$485,111"
"50497","R","28","","PGA TOUR WINS","0","","12/28","","","1","2","4","$822,656"
"01162","R","427","1","PGA TOUR WINS","0","","256/427","5","5","5","36","92","$1,043,403"
"46113","R","27","","PGA TOUR WINS","0","","9/27","","","","1","3","$473,255"
"01477","R","266","1","PGA TOUR WINS","0","","142/266","2","2","1","15","38","$425,154"
"05064","R","191","","PGA TOUR WINS","0","","160/191","2","2","1","14","55","$84,540"
"54591","R","76","","PGA TOUR WINS","0","","52/76","2","2","1","9","26","$6,722,886"
"05434","R","157","","PGA TOUR WINS","0","","101/157","1","1","","5","18","$62,619"
"46955","R","2","","PGA TOUR WINS","0","","","","","","","",""
"01924","R","48","","PGA TOUR WINS","0","","13/48","","","","1","2","$21,676"
"02125","R","373","15","PGA TOUR WINS","0","","329/373","18","18","10","102","197","$287,463"
"12826","R","108","","PGA TOUR WINS","0","","42/108","","","","","8","$622,192"
"29625","R","10","2","PGA TOUR WINS","0","","10/10","2","2","1","9","10",""
"28937","R","44","","PGA TOUR WINS","14","","30/44","","","","2","10","$854,141"
"30957","R","7","","PGA TOUR WINS","1","","5/7","","","","","1","$213,879"
"01359","R","744","19","PGA TOUR WINS","0","","560/744","23","23","14","169","340","$419,292"
"30812","R","8","","PGA TOUR WINS","0","","4/8","","","","","1","$97,068"
"17262","R","31","","PGA TOUR WINS","0","","21/31","","","","","3","$2,229"
"16189","R","129","9","PGA TOUR WINS","0","","128/129","8","8","6","62","103","$2,594"
"24502","R","407","14","PGA TOUR WINS","14","","341/407","16","16","11","115","200","$67,956,165"
"02060","R","305","1","PGA TOUR WINS","0","","232/305","4","4","1","41","106","$477,940"
"20812","R","54","","PGA TOUR WINS","0","","26/54","1","1","","2","3","$917,760"
"16473","R","255","8","PGA TOUR WINS","0","","247/255","10","10","11","82","166","$62,847"
"13221","R","43","","PGA TOUR WINS","0","","31/43","","","","","5","$2,043"
"21350","R","256","1","PGA TOUR WINS","0","","141/256","3","3","3","16","51","$9,229,743"
"25190","R","144","","PGA TOUR WINS","2","","75/144","2","2","2","12","25","$5,185,395"
"01135","R","117","1","PGA TOUR WINS","0","","78/117","1","1","","10","27","$507,919"
"28258","R","36","","PGA TOUR WINS","18","","26/36","","","","2","5","$530,893"
"24781","R","453","6","PGA TOUR WINS","0","","286/453","7","7","1","57","134","$30,786,458"
"05463","R","32","","PGA TOUR WINS","0","","25/32","","","","1","7","$7,139"
"11420","R","37","","PGA TOUR WINS","0","","20/37","","","","","5","$6,293"
"01420","R","30","","PGA TOUR WINS","0","","5/30","","","","","1","$7,154"
"19913","R","77","","PGA TOUR WINS","0","","27/77","","","","1","2","$404,316"
"46646","R","9","","PGA TOUR WINS","5","","6/9","","","","","3","$394,186"
"25692","R","32","","PGA TOUR WINS","0","","12/32","","","","","","$115,045"
"24980","R","157","","PGA TOUR WINS","0","","66/157","","","","3","18","$1,973,987"
"34579","R","24","","PGA TOUR WINS","5","","13/24","","","","1","2","$244,964"
"06058","R","72","","PGA TOUR WINS","0","","37/72","","","","1","8","$255,338"
"14966","R","55","","PGA TOUR WINS","0","","46/55","","","","5","16","$6,182"
"05224","R","134","","PGA TOUR WINS","0","","121/134","","","","4","31","$13,825"
"24083","R","25","","PGA TOUR WINS","5","","19/25","","","","","3","$269,009"
"08553","R","185","","PGA TOUR WINS","0","","74/185","","","1","3","11","$1,073,321"
"10860","R","590","12","PGA TOUR WINS","0","","433/590","18","18","6","99","219","$33,884,793"
"56353","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01772","R","202","2","PGA TOUR WINS","0","","173/202","1","1","3","18","57","$101,079"
"01288","R","488","1","PGA TOUR WINS","0","","243/488","3","3","2","19","58","$1,323,769"
"58967","R","34","","PGA TOUR WINS","0","","15/34","","","","","","$317,243"
"30756","R","10","","PGA TOUR WINS","2","","4/10","","","","","2","$50,117"
"05418","R","61","","PGA TOUR WINS","0","","36/61","","","","","1","$388"
"35104","R","52","","PGA TOUR WINS","3","","28/52","1","1","","2","8","$1,688,380"
"15418","R","28","","PGA TOUR WINS","0","","26/28","1","1","1","7","20","$630"
"27139","R","56","","PGA TOUR WINS","0","","29/56","","","","2","7","$1,499,712"
"48822","R","135","1","PGA TOUR WINS","2","","85/135","","","5","16","33","$9,218,767"
"02298","R","126","","PGA TOUR WINS","0","","47/126","1","1","","3","11","$394,212"
"19084","R","65","","PGA TOUR WINS","0","","29/65","","","1","2","4","$18,095"
"05273","R","35","","PGA TOUR WINS","0","","12/35","","","","","2","$1,556"
"19250","R","28","","PGA TOUR WINS","0","","23/28","","","","2","6","$10,030"
"18011","R","41","","PGA TOUR WINS","0","","29/41","","","","","6","$3,775"
"27302","R","46","","PGA TOUR WINS","3","","19/46","","","","1","2","$623,304"
"33204","R","185","3","PGA TOUR WINS","4","","138/185","3","3","4","29","71","$23,225,759"
