"id","isActive","firstName","lastName","shortName","displayName","alphaSort","country","countryFlag","headshot","age","education","turnedPro"
"19570","False","Eddie","Williams","E Williams","Eddie Williams","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19570.jpg","","",""
"19575","False","Harold","Williams","H Williams","Harold Williams","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19575.jpg","","",""
"06440","False","Henry","Williams","H Williams","Henry Williams","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06440.jpg","","",""
"28310","False","Lee","Williams","L Williams","Lee Williams","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_28310.jpg","42","Auburn University","2005"
"66745","False","Wells","Williams","W Williams","Wells Williams","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_66745.jpg","20","",""
"06156","False","Bud","Williamson","B Williamson","Bud Williamson","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06156.jpg","","",""
"10425","False","Jay","Williamson","J Williamson","Jay Williamson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_10425.jpg","57","Trinity College","1990"
"19590","False","O.","Willing","O Willing","O. Willing","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19590.jpg","","",""
"20436","False","Garrett","Willis","G Willis","Garrett Willis","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_20436.jpg","51","East Tennessee State University","1996"
"27114","False","Ben","Willman","B Willman","Ben Willman","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_27114.jpg","44","",""
"55940","False","Andrew","Wilson","A Wilson","Andrew Wilson","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_55940.jpg","30","",""
"08057","False","Brian","Wilson","B Wilson","Brian Wilson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_08057.jpg","60","",""
"26392","False","Chris","Wilson","C Wilson","Chris Wilson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_26392.jpg","40","Northwestern University","2007"
"12602","False","Dean","Wilson","D Wilson","Dean Wilson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_12602.jpg","54","",""
"06130","False","Jeffrey","Wilson","J Wilson","Jeffrey Wilson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06130.jpg","61","",""
"02287","False","Jim","Wilson","J Wilson","Jim Wilson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02287.jpg","63","",""
"06577","False","John","Wilson","J Wilson","John Wilson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06577.jpg","65","",""
"21878","False","Mark","Wilson","M Wilson","Mark Wilson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_21878.jpg","50","University of North Carolina","1997"
"27506","False","Oliver","Wilson","O Wilson","Oliver Wilson","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_27506.jpg","44","",""
"39981","False","Nikolaus","Wimmer","N Wimmer","Nikolaus Wimmer","W","Austria","AUT","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_39981.jpg","","",""
"39986","False","Jack","Winer","J Winer","Jack Winer","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_39986.jpg","","",""
"06442","False","Bo","Wininger","B Wininger","Bo Wininger","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06442.jpg","","",""
"35709","False","Jeff","Winther","J Winther","Jeff Winther","W","Denmark","DEN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_35709.jpg","36","",""
"02289","False","Gary","Wintz","G Wintz","Gary Wintz","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02289.jpg","76","",""
"22110","False","Thaworn","Wiratchant","T Wiratchant","Thaworn Wiratchant","W","Thailand","THA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_22110.jpg","57","","1987"
"49964","True","Aaron","Wise","A Wise","Aaron Wise","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_49964.jpg","28","University of Oregon","2016"
"11866","False","Larry","Wise","L Wise","Larry Wise","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_11866.jpg","83","",""
"26497","False","Casey","Wittenberg","C Wittenberg","Casey Wittenberg","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_26497.jpg","40","Oklahoma State University","2004"
"19629","False","Jimmy","Wittenberg","J Wittenberg","Jimmy Wittenberg","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19629.jpg","","",""
"02292","False","Bob","Wolcott","B Wolcott","Bob Wolcott","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02292.jpg","63","",""
"56278","False","Matthew","Wolff","M Wolff","Matthew Wolff","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_56278.jpg","25","Oklahoma State University","2019"
"19640","False","Randy","Wolff","R Wolff","Randy Wolff","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19640.jpg","","",""
"22000","False","Chris","Wood","C Wood","Chris Wood","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_22000.jpg","37","","2008"
"06450","False","Craig","Wood","C Wood","Craig Wood","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06450.jpg","","",""
"19653","False","Larry","Wood","L Wood","Larry Wood","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19653.jpg","85","",""
"19655","False","Thorne","Wood","T Wood","Thorne Wood","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19655.jpg","","",""
"02294","False","Willie","Wood","W Wood","Willie Wood","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02294.jpg","64","Oklahoma State University","1983"
"02295","False","Tom","Woodard","T Woodard","Tom Woodard","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02295.jpg","69","",""
"31323","True","Gary","Woodland","G Woodland","Gary Woodland","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_31323.jpg","40","University of Kansas","2007"
"06589","False","Jeff","Woodland","J Woodland","Jeff Woodland","W","Australia","AUS","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06589.jpg","67","",""
"08793","True","Tiger","Woods","T Woods","Tiger Woods","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_08793.jpg","48","Stanford University","1996"
"02298","False","Jim","Woodward","J Woodward","Jim Woodward","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02298.jpg","67","",""
"19661","False","Len","Woodward","L Woodward","Len Woodward","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19661.jpg","","",""
"02300","False","Ian","Woosnam","I Woosnam","Ian Woosnam","W","Wales","WAL","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02300.jpg","66","","1976"
"02301","False","Lew","Worsham","L Worsham","Lew Worsham","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02301.jpg","","",""
"50012","False","Wyatt","Worthington II","W Worthington II","Wyatt Worthington II","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_50012.jpg","37","",""
"39987","False","Westley","Wray","W Wray","Westley Wray","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_39987.jpg","","",""
"02303","False","Robert","Wrenn","R Wrenn","Robert Wrenn","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02303.jpg","65","",""
"37340","False","Chase","Wright","C Wright","Chase Wright","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_37340.jpg","35","Indiana University","2012"
"02304","False","Jim","Wright","J Wright","Jim Wright","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02304.jpg","85","",""
"19678","False","Tommy","Wright","T Wright","Tommy Wright","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19678.jpg","","",""
"33870","False","Ashun","Wu","A Wu","Ashun Wu","W","People’s Rep of China","CHN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_33870.jpg","39","","2007"
"52374","True","Brandon","Wu","B Wu","Brandon Wu","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_52374.jpg","27","Stanford University","2019"
"54783","True","Dylan","Wu","D Wu","Dylan Wu","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_54783.jpg","28","Northwestern University","2018"
"19681","False","Thomas","Wulff","T Wulff","Thomas Wulff","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19681.jpg","","",""
"06791","False","Mark","Wurtz","M Wurtz","Mark Wurtz","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06791.jpg","60","",""
"46507","False","Bobby","Wyatt","B Wyatt","Bobby Wyatt","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_46507.jpg","32","","2014"
"19683","False","Lee","Wykle","L Wykle","Lee Wykle","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19683.jpg","86","",""
"60222","False","Austin","Wylie","A Wylie","Austin Wylie","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_60222.jpg","30","",""
"02305","False","Bob","Wynn","B Wynn","Bob Wynn","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02305.jpg","","",""
"02306","False","Mike","Wynn","M Wynn","Mike Wynn","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02306.jpg","80","",""
"02307","False","Dudley","Wysong","D Wysong","Dudley Wysong","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02307.jpg","","",""
"54328","True","Norman","Xiong","N Xiong","Norman Xiong","X","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_54328.jpg","26","University of Oregon","2018"
"02309","False","Bert","Yancey","B Yancey","Bert Yancey","Y","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02309.jpg","","",""
"26489","False","Cameron","Yancey","C Yancey","Cameron Yancey","Y","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_26489.jpg","45","",""
"24663","False","Y.E.","Yang","Y.E Yang","Y.E. Yang","Y","Republic of Korea","KOR","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_24663.jpg","52","","1996"
"19698","False","Wayne","Yates","W Yates","Wayne Yates","Y","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19698.jpg","82","",""
"58082","False","Aram","Yenidjeian","A Yenidjeian","Aram Yenidjeian","Y","Argentina","ARG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_58082.jpg","23","",""
"20566","False","Kaname","Yokoo","K Yokoo","Kaname Yokoo","Y","Japan","JPN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_20566.jpg","52","",""
"56100","False","Ren","Yonezawa","R Yonezawa","Ren Yonezawa","Y","Japan","JPN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_56100.jpg","25","",""
"57366","True","Cameron","Young","Cam Young","Cameron Young","Y","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_57366.jpg","27","Wake Forest University","2019"
"52513","True","Carson","Young","Car Young","Carson Young","Y","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_52513.jpg","30","Clemson University","2017"
"02311","False","Kim","Young","K Young","Kim Young","Y","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02311.jpg","69","",""
"22746","False","Steven","Young","S Young","Steven Young","Y","Scotland","SCO","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_22746.jpg","47","Midland College","1997"
"45242","True","Kevin","Yu","K Yu","Kevin Yu","Y","Chinese Taipei","TPE","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_45242.jpg","26","Arizona State University","2021"
"55454","True","Carl","Yuan","C Yuan","Carl Yuan","Y","People’s Rep of China","CHN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_55454.jpg","27","University of Washington","2018"
"02313","False","Bruce","Zabriski","B Zabriski","Bruce Zabriski","Z","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02313.jpg","67","",""
"19725","False","Joe","Zakarian","J Zakarian","Joe Zakarian","Z","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19725.jpg","","",""
"47483","True","Will","Zalatoris","W Zalatoris","Will Zalatoris","Z","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_47483.jpg","28","Wake Forest University","2018"
"29939","False","Fabrizio","Zanotti","F Zanotti","Fabrizio Zanotti","Z","Paraguay","PAR","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_29939.jpg","41","","2003"
"19728","False","Steve","Zappe","S Zappe","Steve Zappe","Z","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19728.jpg","","",""
"19730","False","Joe","Zarhardt","J Zarhardt","Joe Zarhardt","Z","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19730.jpg","","",""
"02314","False","Kermit","Zarley","K Zarley","Kermit Zarley","Z","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02314.jpg","83","",""
"39988","False","David","Zelinka","D Zelinka","David Zelinka","Z","Czechia","CZE","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_39988.jpg","","",""
"02316","False","Bob","Zender","B Zender","Bob Zender","Z","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02316.jpg","81","",""
"32254","False","Xinjun","Zhang","X Zhang","Xinjun Zhang","Z","People’s Rep of China","CHN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_32254.jpg","37","","2010"
