"playerId","year","cutsMade","displaySeason","events","officialMoney","second","standingsPoints","standingsRank","third","top10","top25","tourCode","wins","withdrawn"
"01522","1992","12","1992","19","91,854","-","-","-","-","1","5","R","-","1"
"01522","1991","9","1991","15","49,692","-","-","-","-","-","3","R","-","-"
"01522","1990","9","1990","25","26,052","-","-","-","-","-","1","R","-","1"
"01522","1989","18","1989","28","151,828","-","-","-","-","4","6","R","-","-"
"01522","1988","-","1988","13","-","-","-","-","-","-","-","R","-","2"
"01522","1987","11","1987","23","45,751","-","-","-","-","-","6","R","-","3"
"01522","1986","15","1986","28","97,610","1","-","-","-","1","6","R","-","-"
"01522","1985","18","1985","27","105,499","-","-","-","-","3","8","R","-","-"
"01522","1984","14","1984","28","89,850","-","-","-","-","4","5","R","-","1"
"01522","1983","23","1983","29","116,822","1","-","-","1","5","12","R","-","1"
"01522","1982","10","1982","22","55,406","-","-","-","-","3","7","R","-","3"
"01522","1981","22","1981","29","144,307","2","-","-","-","4","12","R","-","-"
"01522","1980","15","1980","23","134,913","-","-","-","4","8","10","R","-","1"
"01522","1979","19","1979","26","247,693","1","-","-","-","8","12","R","2","1"
"01522","1978","22","1978","25","138,388","1","-","-","1","7","15","R","1","1"
"01522","1977","21","1977","28","51,494","1","-","-","-","6","10","R","-","1"
"01522","1976","14","1976","19","11,058","-","-","-","-","1","3","R","-","-"
"01522","1975","6","1975","9","8,420","-","-","-","-","1","2","R","-","-"
"01522","1974","9","1974","15","5,779","-","-","-","-","-","2","R","-","2"
"01522","1973","10","1973","12","6,735","-","-","-","-","-","1","R","-","-"
"01522","1972","1","1972","1","7,350","-","-","-","1","1","1","R","-","-"
"01522","1972","-","1972 (a)","1","-","-","-","-","-","-","-","R","-","-"
"01524","1998","-","1998","1","-","-","-","-","-","-","-","R","-","1"
"01524","1991","-","1991","1","-","-","-","-","-","-","-","R","-","-"
"01524","1988","-","1988","1","-","-","-","-","-","-","-","R","-","-"
"01524","1986","-","1986","1","-","-","-","-","-","-","-","R","-","-"
"01524","1985","1","1985","2","962","-","-","-","-","-","-","R","-","-"
"01524","1983","-","1983","1","-","-","-","-","-","-","-","R","-","-"
"01524","1982","-","1982","2","-","-","-","-","-","-","-","R","-","1"
"01524","1980","-","1980","2","-","-","-","-","-","-","-","R","-","-"
"01524","1979","-","1979","2","-","-","-","-","-","-","-","R","-","-"
"01524","1977","-","1977","2","-","-","-","-","-","-","-","R","-","-"
"01524","1976","7","1976","14","4,773","-","-","-","-","-","1","R","-","-"
"01524","1975","14","1975","22","41,843","1","-","-","-","3","9","R","-","1"
"01524","1974","27","1974","28","41,951","-","-","-","-","4","10","R","-","-"
"01524","1973","26","1973","31","52,175","1","-","-","-","4","9","R","-","1"
"01524","1972","27","1972","35","43,341","-","-","-","1","5","12","R","-","2"
"01524","1971","22","1971","28","42,107","-","-","-","1","5","14","R","-","1"
"01524","1970","29","1970","30","107,823","2","-","-","2","9","19","R","-","-"
"01524","1969","24","1969","30","51,620","1","-","-","-","7","12","R","1","-"
"01524","1968","11","1968","16","2,219","-","-","-","-","-","2","R","-","-"
"01524","1967","1","1967 (a)","1","-","-","-","-","-","-","1","R","-","-"
"49120","2024","1","2024","2","20,358","-","-","-","-","-","-","R","-","-"
"49120","2023","1","2022-23","3","275,188","-","-","-","-","1","1","R","-","-"
"51287","2024","17","2024","27","1,637,598","-","522","84","1","1","7","R","-","-"
"51287","2023","4","2022-23","4","588,502","-","-","-","-","2","3","R","-","-"
"51287","2022","1","2021-22","1","21,791","-","-","-","-","-","-","R","-","-"
"01525","1997","-","1997","1","-","-","-","-","-","-","-","R","-","1"
"01525","1992","-","1992","1","-","-","-","-","-","-","-","R","-","1"
"01525","1991","-","1991","1","-","-","-","-","-","-","-","R","-","-"
"01525","1990","1","1990","1","630","-","-","-","-","-","-","R","-","-"
"01525","1989","-","1989","2","-","-","-","-","-","-","-","R","-","-"
"01525","1988","-","1988","1","-","-","-","-","-","-","-","R","-","-"
"01525","1987","1","1987","1","398","-","-","-","-","-","-","R","-","-"
"01525","1986","1","1986","3","416","-","-","-","-","-","-","R","-","-"
"01525","1985","-","1985","4","-","-","-","-","-","-","-","R","-","-"
"01525","1984","-","1984","1","-","-","-","-","-","-","-","R","-","-"
"01525","1983","1","1983","2","384","-","-","-","-","-","-","R","-","-"
"01525","1982","-","1982","4","-","-","-","-","-","-","-","R","-","-"
"01525","1981","-","1981","1","-","-","-","-","-","-","-","R","-","-"
"01525","1980","-","1980","3","-","-","-","-","-","-","-","R","-","-"
"01525","1979","1","1979","5","358","-","-","-","-","-","-","R","-","1"
"01525","1978","4","1978","14","1,110","-","-","-","-","-","1","R","-","-"
"01525","1977","10","1977","15","4,896","-","-","-","-","-","-","R","-","-"
"01525","1976","11","1976","18","5,402","-","-","-","-","-","1","R","-","1"
"01525","1975","8","1975","16","5,955","-","-","-","-","-","3","R","-","-"
"01525","1974","15","1974","22","9,415","-","-","-","-","-","2","R","-","1"
"01525","1973","20","1973","28","25,438","-","-","-","-","-","11","R","-","1"
"01525","1972","21","1972","29","47,153","-","-","-","1","3","7","R","1","1"
"01525","1971","18","1971","28","19,960","-","-","-","-","2","5","R","-","-"
"01525","1970","14","1970","17","26,255","-","-","-","-","1","4","R","1","-"
"01525","1969","8","1969","14","2,622","-","-","-","-","-","2","R","-","-"
"01525","1968","6","1968","11","2,775","-","-","-","-","-","1","R","-","-"
"01525","1967","18","1967","24","15,689","-","-","-","1","2","6","R","-","-"
"01525","1966","19","1966","23","16,397","-","-","-","-","1","9","R","-","1"
"01525","1965","16","1965","20","8,916","-","-","-","-","1","4","R","1","-"
"01525","1964","9","1964","12","3,445","-","-","-","-","-","3","R","-","-"
"01525","1963","7","1963","12","395","-","-","-","-","-","1","R","-","-"
"01525","1962","-","1962 (a)","1","-","-","-","-","-","-","-","R","-","-"
"01525","1960","1","1960 (a)","1","-","-","-","-","-","-","-","R","-","-"
"01525","1958","1","1958 (a)","1","-","-","-","-","-","-","-","R","-","-"
"15657","1972","-","1972","1","-","-","-","-","-","-","-","R","-","-"
"15657","1971","-","1971","2","-","-","-","-","-","-","-","R","-","-"
"15657","1969","-","1969","2","-","-","-","-","-","-","-","R","-","-"
"15657","1968","2","1968","8","-","-","-","-","-","-","-","R","-","-"
"15657","1967","1","1967","1","278","-","-","-","-","-","-","R","-","-"
"15657","1960","1","1960","4","-","-","-","-","-","-","-","R","-","-"
"15657","1959","-","1959","3","-","-","-","-","-","-","-","R","-","-"
"15657","1958","2","1958 (a)","2","-","-","-","-","-","-","-","R","-","-"
"15657","1957","1","1957 (a)","2","-","-","-","-","-","-","-","R","-","-"
"15657","1955","2","1955 (a)","2","-","-","-","-","-","-","-","R","-","-"
"58547","2024","-","2024","1","-","-","-","-","-","-","-","R","-","-"
"15663","1973","5","1973","9","3,593","-","-","-","-","-","1","R","-","-"
"15663","1972","10","1972","17","14,388","-","-","-","2","2","2","R","-","-"
"15663","1971","9","1971","11","2,557","-","-","-","-","-","-","R","-","-"
"15663","1970","6","1970","8","3,271","-","-","-","-","-","3","R","-","-"
"15663","1969","3","1969","4","862","-","-","-","-","-","-","R","-","-"
"15663","1968","1","1968","1","-","-","-","-","-","-","-","R","-","-"
"15663","1965","-","1965","1","-","-","-","-","-","-","-","R","-","-"
"15663","1964","1","1964 (a)","1","-","-","-","-","-","-","1","R","-","-"
"15663","1962","1","1962 (a)","1","-","-","-","-","-","-","1","R","-","-"
"15663","1960","1","1960 (a)","1","-","-","-","-","-","-","-","R","-","-"
"21007","2009","-","2009","1","-","-","-","-","-","-","-","R","-","-"
"21007","2008","1","2008","4","11,495","-","52","247","-","-","-","R","-","-"
"21007","2007","-","2007","9","-","-","-","-","-","-","-","R","-","-"
"21007","2006","7","2006","16","251,235","-","-","-","-","2","2","R","-","-"
"21007","2005","-","2005","3","-","-","-","-","-","-","-","R","-","-"
"21007","2004","2","2004","5","22,870","-","-","-","-","-","-","R","-","-"
"21007","2003","2","2003","9","12,780","-","-","-","-","-","-","R","-","-"
"21007","2002","5","2002","17","69,186","-","-","-","-","-","1","R","-","1"
"21007","2001","8","2001","30","296,273","-","-","-","-","1","3","R","-","1"
"21007","2000","14","2000","29","296,189","-","-","-","-","-","3","R","-","1"
"21007","1999","18","1999","31","933,033","-","-","-","-","3","7","R","1","-"
"21007","1998","10","1998","26","167,072","-","-","-","-","2","3","R","-","1"
"21007","1997","11","1997","23","279,624","-","-","-","-","1","1","R","1","-"
"08545","2005","8","2005","21","185,162","-","-","-","-","-","2","R","-","-"
"08545","2004","4","2004","9","103,500","-","-","-","-","-","1","R","-","1"
"08545","2003","18","2003","29","488,429","-","-","-","-","2","4","R","-","-"
"08545","2002","19","2002","28","558,940","-","-","-","-","1","8","R","-","-"
"08545","2001","23","2001","31","434,524","-","-","-","-","1","5","R","-","-"
"08545","2000","16","2000","30","482,744","-","-","-","1","2","5","R","-","-"
"08545","1998","15","1998","30","148,098","-","-","-","-","-","3","R","-","3"
"08545","1997","2","1997","2","8,625","-","-","-","-","-","-","R","-","-"
"33490","2023","1","2022-23","2","15,390","-","-","-","-","-","-","R","-","-"
"33490","2022","7","2021-22","20","215,072","-","98","195","-","-","1","R","-","-"
"33490","2021","15","2020-21","32","916,522","-","428","129","-","-","6","R","-","1"
"33490","2020","13","2019-20","22","621,518","-","281","125","-","1","4","R","-","1"
"33490","2016","-","2015-16","1","-","-","-","-","-","-","-","R","-","-"
"33490","2012","-","2012","2","-","-","-","-","-","-","-","R","-","-"
"01526","1988","2","1988","3","1,294","-","-","-","-","-","-","R","-","-"
"01526","1987","9","1987","27","13,164","-","-","-","-","-","-","R","-","-"
"01526","1986","1","1986","2","3,427","-","-","-","-","-","-","R","-","-"
"01526","1985","-","1985","1","-","-","-","-","-","-","-","R","-","-"
"01527","2009","1","2009","1","31,657","-","22","235","-","-","1","R","-","-"
"01527","2008","1","2008","1","11,385","-","52","251","-","-","-","R","-","-"
"01527","2005","1","2005","2","31,130","-","-","-","-","-","-","R","-","1"
"01527","2004","11","2004","17","1,239,360","1","-","-","-","4","6","R","-","1"
"01527","2003","8","2003","17","1,198,250","-","-","-","-","2","2","R","1","2"
"01527","2002","16","2002","21","1,465,173","1","-","-","-","7","11","R","-","-"
"01527","2001","17","2001","24","2,875,319","1","-","-","-","10","14","R","2","-"
"01527","2000","24","2000","29","1,368,888","1","-","-","-","7","17","R","-","-"
"01527","1999","24","1999","27","1,172,692","-","-","-","-","6","17","R","-","-"
"01527","1998","22","1998","27","1,237,053","2","-","-","-","9","17","R","-","-"
"01527","1997","22","1997","22","1,393,788","1","-","-","1","11","15","R","1","-"
"01527","1996","23","1996","27","1,039,564","2","-","-","3","8","14","R","1","-"
"01527","1995","23","1995","28","792,643","1","-","-","1","8","14","R","1","1"
"01527","1994","20","1994","27","804,559","1","-","-","2","7","14","R","1","1"
"01527","1993","18","1993","28","403,742","-","-","-","1","6","15","R","-","-"
"01527","1992","13","1992","16","84,798","-","-","-","-","-","3","R","-","-"
"01527","1991","26","1991","31","520,038","1","-","-","1","9","14","R","-","-"
"01527","1990","19","1990","26","333,978","-","-","-","1","7","13","R","-","3"
"01527","1989","21","1989","27","670,680","1","-","-","1","6","12","R","1","-"
"01527","1988","26","1988","31","397,599","-","-","-","-","10","18","R","-","1"
"01527","1987","23","1987","27","391,747","-","-","-","4","8","12","R","-","1"
"01527","1986","23","1986","28","222,077","1","-","-","3","6","13","R","-","-"
"01527","1985","24","1985","30","186,020","1","-","-","1","6","13","R","-","-"
"01527","1984","22","1984","26","224,345","1","-","-","3","7","13","R","1","1"
"01527","1983","20","1983","25","144,605","-","-","-","1","7","11","R","-","-"
"01527","1982","23","1982","28","193,862","1","-","-","-","8","17","R","1","2"
"01527","1981","19","1981","31","49,606","-","-","-","-","2","7","R","-","-"
"01527","1980","6","1980","18","45,600","-","-","-","-","1","4","R","1","2"
"01527","1979","1","1979 (a)","1","-","-","-","-","-","-","-","R","-","-"
"01527","1975","-","1975 (a)","1","-","-","-","-","-","-","-","R","-","-"
"35409","2023","-","2022-23","1","-","-","-","-","-","-","-","R","-","-"
"35409","2022","-","2021-22","1","-","-","-","-","-","-","-","R","-","-"
"35409","2021","-","2020-21","1","-","-","-","-","-","-","-","R","-","-"
"35409","2019","-","2018-19","1","-","-","-","-","-","-","-","R","-","-"
"35409","2018","-","2017-18","1","-","-","-","-","-","-","-","R","-","-"
"35409","2017","-","2016-17","1","-","-","-","-","-","-","-","R","-","-"
"54628","2024","18","2024","30","2,479,597","-","596","79","-","2","8","R","-","-"
"54628","2023","20","2022-23","34","3,749,468","-","1,187","40","-","3","10","R","1","-"
"54628","2022","18","2021-22","29","1,377,251","-","637","76","1","2","5","R","-","-"
"54628","2021","4","2020-21","5","160,344","-","-","-","-","-","2","R","-","-"
"54628","2019","1","2018-19","1","14,592","-","-","-","-","-","-","R","-","-"
"51696","2024","18","2024","28","1,792,875","1","393","102","1","4","9","R","-","-"
"51696","2023","1","2022-23","1","43,206","-","-","-","-","-","1","R","-","-"
"51696","2020","-","2019-20","1","-","-","-","-","-","-","-","R","-","-"
"12716","2024","16","2024","24","1,805,659","1","550","81","-","3","5","R","-","-"
"12716","2023","13","2022-23","31","994,186","-","246","137","-","-","5","R","-","-"
"12716","2022","13","2021-22","25","554,475","-","207","161","-","1","2","R","-","1"
"12716","2021","24","2020-21","29","3,049,763","1","1,338","32","1","5","14","R","-","2"
"12716","2020","11","2019-20","20","932,875","-","476","77","-","2","6","R","-","-"
"12716","2019","13","2018-19","24","1,468,855","1","576","78","-","2","5","R","-","-"
"12716","2018","19","2017-18","25","1,400,637","-","689","79","-","-","9","R","-","1"
"12716","2017","24","2016-17","31","4,161,008","2","473","20","2","7","14","R","-","-"
"12716","2016","20","2015-16","26","2,350,239","-","1,383","44","-","1","8","R","1","-"
"12716","2015","21","2014-15","28","4,041,089","2","992","10","1","7","12","R","1","-"
"12716","2014","21","2013-14","25","1,977,296","-","1,291","53","1","5","10","R","-","-"
"12716","2013","19","2013","23","1,582,423","-","1,016","61","1","5","8","R","-","-"
"12716","2012","18","2012","27","1,276,663","1","916","69","-","2","6","R","-","1"
"12716","2011","20","2011","27","1,462,591","1","1,369","41","-","2","6","R","-","-"
"12716","2010","18","2010","24","2,559,646","-","2,500","4","-","5","8","R","1","-"
"12716","2009","22","2009","27","1,894,925","1","1,393","37","-","4","11","R","-","-"
"12716","2008","19","2008","29","945,702","-","100,187","68","-","3","6","R","-","-"
"12716","2007","18","2007","30","1,689,366","-","92,566","50","-","2","7","R","1","-"
"12716","2006","21","2006","29","1,115,193","-","-","-","-","5","10","R","-","-"
"12716","2005","1","2005","1","10,656","-","-","-","-","-","-","R","-","-"
"12716","2004","1","2004","1","11,296","-","-","-","-","-","-","R","-","-"
"12716","2003","-","2003","1","-","-","-","-","-","-","-","R","-","-"
"12716","2002","-","2002","1","-","-","-","-","-","-","-","R","-","-"
"12716","2001","-","2001","2","-","-","-","-","-","-","-","R","-","-"
"12716","2000","-","2000 (a)","1","-","-","-","-","-","-","-","R","-","-"
"12716","1999","-","1999 (a)","1","-","-","-","-","-","-","-","R","-","-"
"12716","1998","-","1998 (a)","1","-","-","-","-","-","-","-","R","-","-"
"12716","1996","1","1996 (a)","1","-","-","-","-","-","-","-","R","-","-"
"12716","1994","-","1994","1","-","-","-","-","-","-","-","R","-","-"
"33461","2024","-","2024","1","-","-","-","-","-","-","-","R","-","-"
"33461","2022","2","2021-22","5","34,393","-","-","-","-","-","-","R","-","-"
