"course_id","facility_name","course_name","city","state","course_details_path"
"9148","Hunter Pope Country Club","Hunter Pope Country Club","Monticello","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9148"
"8937","Idle Hour Club","Idle Hour Club","Macon","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8937"
"23975","Indian Hills Country Club","Indian Hills Country Club - Cherokee","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=23975"
"30128","Indian Hills Country Club","Indian Hills Country Club - Cherokee/Cherokee","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30128"
"21219","Indian Hills Country Club","Indian Hills Country Club - Cherokee/Seminole","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=21219"
"23974","Indian Hills Country Club","Indian Hills Country Club - Choctaw","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=23974"
"21220","Indian Hills Country Club","Indian Hills Country Club - Choctaw/Cherokee","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=21220"
"30127","Indian Hills Country Club","Indian Hills Country Club - Choctaw/Choctaw","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30127"
"23976","Indian Hills Country Club","Indian Hills Country Club - Seminole","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=23976"
"9163","Indian Hills Country Club","Indian Hills Country Club - Seminole/Choctaw","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9163"
"30126","Indian Hills Country Club","Indian Hills Country Club - Seminole/Seminole","Marietta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30126"
"9101","Innsbruck Golf Club","Innsbruck Golf Club","Helen","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9101"
"9001","International City Golf Club","International City Golf Club","Warner Robins","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9001"
"9055","Iron Horse Golf Club","Iron Horse Golf Club","Milton","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9055"
"9111","Jekyll Island Golf Club","Jekyll Island Golf Club - Great Dunes","Jekyll Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9111"
"9170","Jekyll Island Golf Club","Jekyll Island Golf Club - Indian Mound","Jekyll Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9170"
"9068","Jekyll Island Golf Club","Jekyll Island Golf Club - Oleander","Jekyll Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9068"
"8960","Jekyll Island Golf Club","Jekyll Island Golf Club - Pine Lakes","Jekyll Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8960"
"9019","Jennings Mill Country Club","Jennings Mill Country Club","Watkinsville","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9019"
"9161","John A. White Golf Course","John A. White Golf Course","Atlanta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9161"
"13989","Kinderlou Forest Golf Club","Kinderlou Forest Golf Club","Valdosta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13989"
"8940","King & Prince Golf Course","King & Prince Golf Course","St. Simons","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8940"
"9235","Kingwood Golf Club & Resort","Kingwood Golf Club & Resort","Clayton","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9235"
"9104","La Vida Country Club","La Vida Country Club","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9104"
"9252","LaFayette Golf Course","LaFayette Golf Course","LaFayette","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9252"
"9002","Lake Arrowhead Yacht & Country Club","Lake Arrowhead Yacht & Country Club","Waleska","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9002"
"9064","Lake Jonesco Golf Course","Lake Jonesco Golf Course","Gray","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9064"
"9020","Lake Spivey Golf Club","Lake Spivey Golf Club","Jonesboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9020"
"9216","Lakes at Laura S. Walker","Lakes at Laura S. Walker","Waycross","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9216"
"8994","Lakeview Golf Club","Lakeview Golf Club","Blackshear","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8994"
"9095","Lane Creek Golf Club","Lane Creek Golf Club","Bishop","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9095"
"8964","Lanier Islands Legacy Golf Course","Lanier Islands Legacy Golf Course","Lake Lanier Islands","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8964"
"9230","Laurel Island Links","Laurel Island Links","Kingsland","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9230"
"9171","Laurel Springs Golf Club","Laurel Springs Golf Club","Suwanee","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9171"
"9218","Legacy Golf Links","Legacy Golf Links","Smyrna","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9218"
"9263","Legends at Chateau Elan","Legends at Chateau Elan","Braselton","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9263"
"24198","Links at Lake Toccoa","Links at Lake Toccoa","Toccoa","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=24198"
"9127","Little Fishing Creek Golf Course","Little Fishing Creek Golf Course","Milledgeville","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9127"
"9099","Manor Golf & Country Club","Manor Golf & Country Club","Alpharetta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9099"
"9116","Maple Ridge Golf Club","Maple Ridge Golf Club","Columbus","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9116"
"9085","Marietta Country Club","Marietta Country Club - Lake View/Overlook","Kennesaw","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9085"
"9084","Marietta Country Club","Marietta Country Club - Mountain View/Lake View","Kennesaw","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9084"
"9086","Marietta Country Club","Marietta Country Club - Overlook/Mountain View","Kennesaw","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9086"
"26313","Mary Calder Golf Club","Mary Calder Golf Club","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=26313"
"9009","McKenzie Memorial Golf Club","McKenzie Memorial Golf Club","Montezuma","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9009"
"9152","McLemore Club","McLemore Club","Rising Fawn","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9152"
"8962","Meadow Lakes Golf Club","Meadow Lakes Golf Club","Cedartown","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8962"
"9255","Mirror Lake Golf Club","Mirror Lake Golf Club - Lake Course","Villa Rica","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9255"
"9256","Mirror Lake Golf Club","Mirror Lake Golf Club - Mountain Course","Villa Rica","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9256"
"9154","Monroe Golf & Country Club","Monroe Golf & Country Club","Monroe","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9154"
"9133","Mystery Valley Golf Club","Mystery Valley Golf Club","Lithhonia","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9133"
"9012","Newnan Country Club","Newnan Country Club","Newnan","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9012"
"9190","Nob North Golf Course","Nob North Golf Course","Cohutta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9190"
"8958","Oak Mountain Golf Club","Oak Mountain Golf Club","Carrolton","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8958"
"8973","Oakview Golf & Country Club","Oakview Golf & Country Club","Macon","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8973"
"13990","Ocean Forest Golf Club","Ocean Forest Golf Club","Sea Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13990"
"9035","Ogeechee Valley Country Club","Ogeechee Valley Country Club","Louisville","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9035"
"9234","Okefenokee Country Club","Okefenokee Country Club","Blackshear","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9234"
"24013","Old Toccoa Farm","Old Toccoa Farm","Mineral Bluff","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=24013"
"8974","Old Union","Old Union","Blairsville","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8974"
"8939","Olde Atlanta Golf Club","Olde Atlanta Golf Club","Suwanee","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8939"
"9103","Orchard Golf & Country Club","Orchard Golf & Country Club","Clarkesville","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9103"
"13982","Peachtree Golf Club","Peachtree Golf Club","Atlanta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13982"
"9238","Piedmont Driving Club","Piedmont Driving Club","Atlanta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9238"
"9153","Pine Forest Country Club","Pine Forest Country Club","Jesup","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9153"
"17965","Pine Needles Country Club","Pine Needles Country Club","Fort Valley","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17965"
"9215","Pine Oaks Golf Course","Pine Oaks Golf Course","Robins AFB","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9215"
"8993","Pinetree Country Club","Pinetree Country Club","Kennesaw","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8993"
"9239","Planterra Club","Planterra Club","Peachtree City","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9239"
"9246","Pointe South Golf Club","Pointe South Golf Club","Hephzibah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9246"
"14723","Polo Golf & Country Club","Polo Golf & Country Club","Cumming","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14723"
"9229","Providence Golf Club","Providence Golf Club","Monroe","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9229"
"9077","Quiet Pines Golf Course","Quiet Pines Golf Course","Moody AFB","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9077"
"8983","Quitman Country Club","Quitman Country Club","Quitman","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8983"
"9066","Reunion Country Club","Reunion Country Club","Hoschton","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9066"
"8930","Reynolds Golf Club","Reynolds Golf Club","Reynolds","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8930"
"21032","Reynolds Lake Oconee","Reynolds Lake Oconee - Great Waters","Greensboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=21032"
"21034","Reynolds Lake Oconee","Reynolds Lake Oconee - National Course - Cove/Ridge","Greensboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=21034"
"35125","Reynolds Lake Oconee","Reynolds Lake Oconee - Richland","Greensboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=35125"
"21030","Reynolds Lake Oconee","Reynolds Lake Oconee - The Creek Club","Greensboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=21030"
"21031","Reynolds Lake Oconee","Reynolds Lake Oconee - The Landing","Greensboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=21031"
"21036","Reynolds Lake Oconee","Reynolds Lake Oconee - The Oconee Club","Greensboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=21036"
"9169","Reynolds Lake Oconee","Reynolds Lake Oconee - The Preserve Course","Greensboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9169"
"9038","Richmond Hill Golf Club","Richmond Hill Golf Club","Richmond Hill","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9038"
"13981","River Club","River Club","Suwanee","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13981"
"9047","River Forest Golf Club","River Forest Golf Club","Forsyth","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9047"
"9058","River North Country Club","River North Country Club","Macon","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9058"
"9222","River Pointe Golf Club","River Pointe Golf Club","Albany","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9222"
"9070","Rivermont Golf Club","Rivermont Golf Club","Johns Creek","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9070"
"9073","RiverPines Golf","RiverPines Golf","Johns Creek","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9073"
"9030","Riverview Park Golf Course","Riverview Park Golf Course","Dublin","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9030"
"8970","Rocky Branch Golf Course","Rocky Branch Golf Course","Lincolnton","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8970"
"9260","Royal Lakes Golf & Country Club","Royal Lakes Golf & Country Club","Flowery Branch","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9260"
"8957","Sanctuary Golf Club","Sanctuary Golf Club","Waverly","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8957"
"8935","Sapelo Hammock Golf Club","Sapelo Hammock Golf Club","Shellman Bluff","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8935"
"9259","Savannah Country Club","Savannah Country Club","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9259"
"9054","Savannah Golf Club","Savannah Golf Club","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9054"
"9108","Savannah Quarters Country Club","Savannah Quarters Country Club","Pooler","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9108"
"9288","Sea Island Golf Club","Sea Island Golf Club - Plantation","St Simons Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9288"
"9294","Sea Island Golf Club","Sea Island Golf Club - Retreat","St Simons Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9294"
"9284","Sea Island Golf Club","Sea Island Golf Club - Seaside","St Simons Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9284"
"9036","Sky Valley Country Club","Sky Valley Country Club","Sky Valley","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9036"
"9272","Smoke Rise Country Club","Smoke Rise Country Club","Stone Mountain","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9272"
"9061","Southbridge Savannah Golf Club","Southbridge Savannah Golf Club","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9061"
"8929","Southern Hills Golf Club","Southern Hills Golf Club","Hawkinsville","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8929"
"9042","Southern Landings Golf Club","Southern Landings Golf Club","Warner Robins","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9042"
"9076","Spring Hill Country Club","Spring Hill Country Club","Tifton","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9076"
"9237","Spring Lakes Golf Club","Spring Lakes Golf Club","Chatsworth","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9237"
"8948","St. Ives Country Club","St. Ives Country Club","Johns Creek","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8948"
"9197","St. Marlo Country Club","St. Marlo Country Club","Duluth","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9197"
"9167","Standard Club","Standard Club","Johns Creek","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9167"
"9032","Steel Canyon Golf Club","Steel Canyon Golf Club","Atlanta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9032"
"9143","Stone Creek Golf Club","Stone Creek Golf Club","Valdosta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9143"
"9017","Stone Mountain Golf Club","Stone Mountain Golf Club - Lakemont","Stone Mountain","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9017"
"9016","Stone Mountain Golf Club","Stone Mountain Golf Club - Stonemont","Stone Mountain","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9016"
"9150","Stonebridge Golf & Country Club","Stonebridge Golf & Country Club","Albany","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9150"
"8969","Stonebridge Golf Club","Stonebridge Golf Club","Rome","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8969"
"9096","Sugar Creek Golf Club","Sugar Creek Golf Club","Atlanta","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9096"
"9285","Sugar Hill Golf Club","Sugar Hill Golf Club","Sugar Hill","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9285"
"29300","Summer Grove Golf Club","Summer Grove Golf Club - 2 & 9 Reversed","Newnan","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=29300"
"9241","Summer Grove Golf Club","Summer Grove Golf Club","Newnan","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9241"
"9011","Sun City Peachtree Golf Club","Sun City Peachtree Golf Club","Griffin","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9011"
"8992","Sunset Country Club","Sunset Country Club","Moultrie","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8992"
"9149","Sunset Hills Country Club","Sunset Hills Country Club","Carrollton","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9149"
"8991","Swainsboro Golf & Country Club","Swainsboro Golf & Country Club","Swainsboro","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8991"
"23902","Taylors Creek Golf Course","Taylors Creek Golf Course","Ft. Stewart","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=23902"
"9287","The Club at Osprey Cove","The Club at Osprey Cove","St. Marys","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9287"
"9092","The Club at Sea Palms","The Club at Sea Palms","St. Simons Island","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9092"
"9121","The Club at Shoal Creek","The Club at Shoal Creek","Griffin","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9121"
"9102","The Farm","The Farm","Rocky Face","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9102"
"8931","The Ford Field & River Club","The Ford Field & River Club","Richmond Hill","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8931"
"8946","The Landings Golf & Athletic Club","The Landings Golf & Athletic Club - Deer Creek","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8946"
"8945","The Landings Golf & Athletic Club","The Landings Golf & Athletic Club - Magnolia","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=8945"
"9091","The Landings Golf & Athletic Club","The Landings Golf & Athletic Club - Marshwood","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9091"
"9146","The Landings Golf & Athletic Club","The Landings Golf & Athletic Club - Oakridge","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9146"
"9147","The Landings Golf & Athletic Club","The Landings Golf & Athletic Club - Palmetto","Savannah","GA","https://ncrdb.usga.org/courseTeeInfo?CourseID=9147"
