YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2017,102,0,25349,Tim Wilkinson,8.62,10,116,-0.50
2017,103,0,33461,Morgan Hoffmann,8.52,15,176,-0.33
2017,104,0,35879,Kelly Kraft,8.45,12,142,-0.17
2017,104,0,24781,Hunter Mahan,8.45,12,142,-0.58
2017,106,0,27644,Brian Harman,8.33,16,192,-0.44
2017,106,0,27770,Camilo Villegas,8.33,12,144,-0.25
2017,108,0,29926,Danny Lee,8.24,14,170,-0.14
2017,109,0,23353,J.J. Henry,8.14,14,172,-0.43
2017,109,0,24361,Pat Perez,8.14,14,172,-0.64
2017,111,0,25198,Francesco Molinari,8.09,11,136,-0.18
2017,112,0,33122,Russell Knox,8.06,10,124,-0.10
2017,113,0,29478,Kevin Kisner,7.78,14,180,-0.43
2017,114,0,26596,Ryan Moore,7.75,11,142,-0.36
2017,115,0,32150,Michael Thompson,7.14,8,112,+0.13
2017,116,0,29908,C.T. Pan,6.98,12,172,-0.33
2017,117,0,23621,Rory Sabbatini,6.92,9,130,-0.22
2017,118,0,24924,Bill Haas,6.79,11,162,-0.36
2017,119,0,30852,Ryo Ishikawa,6.73,7,104,-0.14
2017,120,0,30926,Chris Kirk,6.63,11,166,+0.09
2017,121,0,22371,Aaron Baddeley,6.6,7,106,-0.29
2017,122,0,29221,Webb Simpson,6.57,13,198,-0.23
2017,123,0,20157,Retief Goosen,6.52,6,92,-0.17
2017,124,0,25274,Steven Bowditch,6.36,7,110,-0.43
2017,125,0,34358,Jonathan Randolph,6.35,8,126,-0.13
2017,126,0,33413,Ben Martin,6.33,10,158,-0.10
2017,127,0,39975,Michael Kim,6.11,11,180,E
2017,128,0,27649,Brandt Snedeker,6.0,6,100,-0.33
2017,129,0,27963,Chris Stroud,5.93,7,118,-0.43
2017,130,0,32640,Troy Merritt,5.92,9,152,-0.11
2017,131,0,12510,Chad Campbell,5.91,11,186,-0.27
2017,132,0,29740,Brad Fritsch,5.77,6,104,E
2017,133,0,24846,Ricky Barnes,5.68,10,176,+0.10
2017,134,0,35110,Brett Drewitt,5.66,6,106,E
2017,135,0,34409,David Lingmerth,5.63,8,142,-0.88
2017,136,0,31202,William McGirt,5.42,9,166,-0.22
2017,137,0,39324,J.J. Spaun,5.23,9,172,-0.56
2017,138,0,25834,Daniel Summerhays,5.0,9,180,-0.22
2017,139,0,33120,Mark Anderson,4.81,5,104,+0.40
2017,140,0,26951,Johnson Wagner,4.76,6,126,+0.17
2017,141,0,24024,Zach Johnson,4.55,7,154,-0.29
2017,141,0,23108,Matt Kuchar,4.55,8,176,-0.50
2017,143,0,29479,Scott Brown,4.4,8,182,-0.13
2017,144,0,28093,Miguel Angel Carballo,4.39,5,114,-0.40
2017,145,0,35532,Tom Hoge,4.35,4,92,-0.25
2017,146,0,28132,Tyrone Van Aswegen,4.3,8,186,+0.13
2017,147,0,6522,Ernie Els,4.17,4,96,-0.50
2017,147,0,34174,John Huh,4.17,7,168,-0.43
2017,147,0,22046,Geoff Ogilvy,4.17,6,144,E
2017,147,0,29476,Kyle Reifers,4.17,7,168,-0.57
2017,151,0,26289,Boo Weekley,4.11,6,146,-0.17
2017,152,0,25396,Kevin Na,4.05,6,148,E
2017,153,0,24357,K.J. Choi,4.03,5,124,-0.40
2017,154,0,33419,Cameron Tringale,3.8,6,158,-0.17
2017,155,0,27895,Jonas Blixt,3.57,5,140,-0.40
2017,156,0,29485,Brett Stegmaier,3.47,5,144,E
2017,157,0,19803,Ryan Armour,3.39,4,118,-0.25
2017,158,0,26476,Chez Reavie,3.3,6,182,-0.17
2017,159,0,29222,Billy Hurley III,3.29,5,152,E
2017,160,0,23541,Ben Crane,3.16,5,158,+0.20
2017,161,0,26758,David Hearn,3.09,5,162,-0.60
2017,162,0,10809,Jim Furyk,2.94,3,102,E
2017,163,0,35545,Blayne Barber,2.82,4,142,-0.50
2017,163,0,31416,Derek Fathauer,2.82,4,142,-0.50
2017,165,0,47128,Richy Werenski,2.7,4,148,E
2017,166,0,25720,Chad Collins,2.42,3,124,-0.33
2017,167,0,20771,Steven Alker,2.38,3,126,-0.33
2017,167,0,23325,Vaughn Taylor,2.38,4,168,-0.25
2017,169,0,25240,D.A. Points,2.21,3,136,-0.67
2017,170,0,48084,Wesley Bryan,2.2,4,182,E
2017,171,0,36801,Mark Hubbard,2.14,3,140,-0.67
2017,172,0,27958,Ryan Blaum,2.08,4,192,-0.75
2017,173,0,23800,Bryce Molder,2.03,3,148,-0.67
2017,174,0,19846,Brian Gay,1.92,3,156,-0.33
2017,175,0,27466,Spencer Levin,1.85,3,162,E
2017,176,0,28679,Fabián Gómez,1.69,2,118,-1.00
2017,176,0,25345,Carl Pettersson,1.69,2,118,-0.50
2017,178,0,40058,Zac Blair,1.58,3,190,+0.33
2017,179,0,32200,Roberto Castro,1.56,2,128,-0.50
2017,179,0,24138,Ian Poulter,1.56,2,128,-0.50
2017,181,0,20593,Greg Chalmers,1.41,2,142,E
2017,181,0,20104,Ken Duke,1.41,2,142,E
2017,183,0,34466,Peter Malnati,1.23,2,162,-1.50
2017,184,0,24507,Jason Bohn,0.7,1,142,-2.00
2017,185,0,20472,Alex Cejka,0.68,1,146,E
2017,186,0,23983,Luke Donald,0.0,0,96,E
2017,186,0,22986,Søren Kjeldsen,0.0,0,90,E
2017,186,0,25572,Graeme McDowell,0.0,0,112,E
2017,186,0,31560,Brian Stuard,0.0,0,166,E
2017,186,0,25892,Steve Wheatcroft,0.0,0,94,E
2016,1,0,27141,J.B. Holmes,42.57,63,148,-0.11
2016,2,0,29725,Tony Finau,34.62,63,182,-0.49
2016,2,0,30925,Dustin Johnson,34.62,54,156,-0.41
2016,4,0,25804,Bubba Watson,32.31,42,130,-0.38
2016,5,0,35300,Andrew Loupe,32.0,48,150,-0.19
2016,6,0,30944,Jason Kokrak,26.97,48,178,-0.23
2016,7,0,31323,Gary Woodland,25.9,43,166,-0.37
2016,8,0,34264,Hudson Swafford,24.5,49,200,-0.31
2016,9,0,28237,Rory McIlroy,24.14,28,116,-0.21
2016,10,0,27129,Luke List,24.03,37,154,-0.32
2016,11,0,28089,Jason Day,23.91,33,138,-0.27
2016,12,0,24502,Adam Scott,22.79,31,136,-0.29
2016,13,0,24358,Robert Garrigus,21.54,28,130,-0.57
2016,14,0,22405,Justin Rose,20.97,26,124,-0.27
2016,15,0,25632,Jimmy Walker,20.73,34,164,-0.29
2016,16,0,23320,Ryan Palmer,20.35,35,172,-0.63
2016,17,0,29461,Jamie Lovemark,20.33,37,182,-0.35
2016,18,0,36699,Patrick Rodgers,18.82,32,170,-0.34
2016,18,0,27064,Jhonattan Vegas,18.82,35,186,-0.34
2016,20,0,32102,Rickie Fowler,17.81,26,146,-0.31
2016,21,0,24140,Sean O'Hair,17.42,31,178,+0.03
2016,22,0,33448,Justin Thomas,17.05,30,176,-0.13
2016,23,0,46440,Smylie Kaufman,16.48,29,176,-0.17
2016,24,0,33204,Shane Lowry,16.0,16,100,-0.13
2016,25,0,21961,Charles Howell III,15.52,27,174,-0.41
2016,26,0,25900,Lucas Glover,15.33,23,150,-0.39
2016,27,0,29518,Brendan Steele,15.0,24,160,-0.25
2016,28,0,36689,Brooks Koepka,14.29,20,140,-0.35
2016,29,0,33667,Carlos Ortiz,14.08,20,142,-0.25
2016,30,0,37189,Harold Varner III,13.59,25,184,-0.48
2016,31,0,34099,Harris English,13.48,24,178,-0.17
2016,32,0,20229,Stewart Cink,13.16,15,114,-0.53
2016,33,0,33141,Keegan Bradley,12.82,20,156,-0.15
2016,34,0,32757,Patton Kizzire,12.36,22,178,-0.36
2016,35,0,37273,Derek Ernst,12.28,14,114,-0.36
2016,36,0,32618,Rhein Gibson,12.04,13,108,-0.38
2016,37,0,27936,Martin Laird,11.54,18,156,-0.17
2016,38,0,27436,Graham DeLaet,11.36,15,132,-0.33
2016,38,0,26331,Charl Schwartzel,11.36,15,132,-0.27
2016,40,0,25493,Nick Taylor,11.33,17,150,-0.65
2016,41,0,34360,Patrick Reed,11.29,21,186,-0.38
2016,42,0,34098,Russell Henley,11.18,17,152,-0.53
2016,42,0,25818,Scott Piercy,11.18,17,152,-0.41
2016,44,0,40026,Daniel Berger,11.11,18,162,-0.67
2016,44,0,25274,Steven Bowditch,11.11,14,126,-0.50
2016,46,0,31646,Emiliano Grillo,11.05,19,172,-0.53
2016,47,0,20691,Greg Owen,11.04,17,154,-0.47
2016,48,0,35879,Kelly Kraft,11.02,13,118,-0.23
2016,49,0,22371,Aaron Baddeley,10.67,19,178,-0.16
2016,49,0,34563,Chesson Hadley,10.67,16,150,-0.19
2016,51,0,21209,Sergio Garcia,10.47,9,86,-0.22
2016,52,0,32839,Hideki Matsuyama,10.45,14,134,-0.07
2016,53,0,29720,Andres Gonzales,10.26,16,156,-0.56
2016,54,0,25686,Jason Dufner,10.2,20,196,-0.15
2016,55,0,23621,Rory Sabbatini,10.0,10,100,-0.40
2016,56,0,12716,Charley Hoffman,9.66,17,176,-0.41
2016,57,0,26851,Marc Leishman,9.62,15,156,-0.27
2016,58,0,33461,Morgan Hoffmann,9.52,12,126,-0.42
2016,59,0,35732,Wes Roach,9.09,10,110,-0.30
2016,60,0,26300,Matt Jones,9.03,13,144,-0.08
2016,60,0,34046,Jordan Spieth,9.03,13,144,-0.23
2016,62,0,24461,Thomas Aiken,8.87,11,124,-0.27
2016,63,0,24781,Hunter Mahan,8.77,10,114,E
2016,64,0,29478,Kevin Kisner,8.72,15,172,-0.67
2016,65,0,26329,Louis Oosthuizen,8.65,9,104,-0.67
2016,66,0,32448,James Hahn,8.64,14,162,-0.29
2016,67,0,1810,Phil Mickelson,8.33,12,144,-0.83
2016,67,0,6567,Vijay Singh,8.33,12,144,-0.42
2016,69,0,33410,Andrew Landry,8.16,8,98,E
2016,70,0,31557,Jim Herman,7.87,14,178,-0.29
2016,70,0,27649,Brandt Snedeker,7.87,14,178,-0.21
2016,72,0,10885,Robert Allenby,7.84,8,102,-0.38
2016,73,0,29974,Branden Grace,7.69,8,104,-0.88
2016,73,0,34265,Will Wilcox,7.69,10,130,-0.50
2016,75,0,23353,J.J. Henry,7.58,10,132,-0.50
2016,76,0,29289,S.Y. Noh,7.41,12,162,-0.17
2016,76,0,35451,Scott Pinckney,7.41,12,162,-0.58
2016,78,0,32366,Kevin Chappell,7.3,13,178,-0.54
2016,79,0,34431,Robert Streb,7.24,11,152,-0.64
2016,80,0,26289,Boo Weekley,7.23,12,166,-0.58
2016,81,0,29479,Scott Brown,7.14,12,168,-0.42
2016,81,0,29420,Billy Horschel,7.14,10,140,-0.30
2016,81,0,33413,Ben Martin,7.14,12,168,-0.58
2016,81,0,30692,Scott Stallings,7.14,10,140,-0.50
2016,81,0,28114,Dawie van der Walt,7.14,10,140,-0.10
2016,86,0,20572,Rod Pampling,7.0,7,100,-0.29
2016,87,0,33399,Adam Hadwin,6.99,13,186,-0.62
2016,88,0,26951,Johnson Wagner,6.98,12,172,-0.33
2016,89,0,29745,Tyler Aldridge,6.96,11,158,-0.55
2016,89,0,29268,Bronson Burgoon,6.96,11,158,-0.18
2016,89,0,27770,Camilo Villegas,6.96,11,158,-0.27
2016,92,0,28475,Jeff Overton,6.92,9,130,-0.22
2016,92,0,29223,Sam Saunders,6.92,9,130,-0.67
2016,94,0,27974,Sung Kang,6.9,12,174,-0.58
2016,95,0,28158,Steve Marino,6.62,9,136,-0.33
2016,95,0,32150,Michael Thompson,6.62,9,136,-0.67
2016,97,0,27895,Jonas Blixt,6.58,10,152,-0.60
2016,98,0,31420,Anirban Lahiri,6.56,8,122,-0.38
2016,99,0,29485,Brett Stegmaier,6.47,11,170,-0.36
2016,100,0,20848,Ángel Cabrera,6.45,8,124,-0.13
2016,101,0,37455,Si Woo Kim,6.42,14,218,-0.71
2016,102,0,31416,Derek Fathauer,6.38,12,188,-0.67
2016,103,0,28679,Fabián Gómez,6.33,10,158,-0.10
2016,104,0,35545,Blayne Barber,6.25,10,160,-0.20
2016,104,0,23325,Vaughn Taylor,6.25,9,144,-0.33
2016,106,0,30110,Kyle Stanley,6.18,11,178,-0.27
2016,107,0,32876,Martin Piller,6.14,7,114,+0.14
2016,108,0,25364,Paul Casey,6.06,8,132,-0.50
2016,109,0,22046,Geoff Ogilvy,5.93,7,118,-0.14
2016,110,0,23638,Brendon de Jonge,5.84,9,154,-0.11
2016,111,0,33418,Shawn Stefani,5.75,10,174,-0.10
2016,112,0,27747,Hiroshi Iwata,5.7,9,158,-0.33
2016,113,0,24924,Bill Haas,5.49,9,164,-0.22
2016,113,0,25834,Daniel Summerhays,5.49,10,182,-0.50
2016,115,0,35539,Luke Guthrie,5.45,6,110,E
2016,116,0,24846,Ricky Barnes,5.38,10,186,-0.90
2016,117,0,29926,Danny Lee,5.36,9,168,-0.33
2016,118,0,30163,Henrik Norlander,5.22,7,134,-0.71
2016,119,0,29476,Kyle Reifers,5.14,11,214,-0.73
2016,120,0,20766,Padraig Harrington,5.0,5,100,E
2016,121,0,6522,Ernie Els,4.84,6,124,-0.17
2016,122,0,10809,Jim Furyk,4.81,5,104,-0.20
2016,123,0,27942,Rob Oppenheim,4.76,6,126,-0.67
2016,123,0,30927,Brendon Todd,4.76,6,126,-0.67
2016,125,0,10213,Dicky Pride,4.72,5,106,-0.20
2016,126,0,23108,Matt Kuchar,4.69,9,192,-0.56
2016,127,0,26476,Chez Reavie,4.65,8,172,-0.13
2016,128,0,35532,Tom Hoge,4.55,7,154,-0.86
2016,129,0,28092,D.H. Lee,4.39,5,114,-0.80
2016,130,0,24912,Will MacKenzie,4.38,7,160,-0.29
2016,131,0,22892,Jason Gore,4.29,6,140,-0.67
2016,132,0,23541,Ben Crane,4.17,6,144,-0.67
2016,133,0,34409,David Lingmerth,4.11,6,146,-0.67
2016,134,0,31202,William McGirt,4.08,8,196,-0.50
2016,135,0,12510,Chad Campbell,4.07,7,172,-0.57
2016,136,0,20472,Alex Cejka,3.97,5,126,-0.60
2016,136,0,24494,Erik Compton,3.97,5,126,-0.40
2016,138,0,28132,Tyrone Van Aswegen,3.92,8,204,-0.50
2016,139,0,25198,Francesco Molinari,3.91,5,128,-0.20
2016,140,0,37454,Whee Kim,3.85,6,156,-0.67
2016,141,0,27963,Chris Stroud,3.75,6,160,-0.33
2016,142,0,30926,Chris Kirk,3.7,6,162,-0.50
2016,142,0,33122,Russell Knox,3.7,6,162,-0.33
2016,144,0,25349,Tim Wilkinson,3.68,5,136,-0.40
2016,145,0,20645,John Senden,3.66,6,164,-0.33
2016,146,0,29221,Webb Simpson,3.57,5,140,-0.80
2016,147,0,8075,Jerry Kelly,3.47,5,144,-0.60
2016,148,0,24357,K.J. Choi,3.42,5,146,-0.80
2016,149,0,35891,Cameron Smith,3.28,4,122,-0.50
2016,150,0,45526,Abraham Ancer,3.13,3,96,E
2016,150,0,39975,Michael Kim,3.13,6,192,-0.33
2016,152,0,32200,Roberto Castro,3.09,6,194,-0.17
2016,152,0,36801,Mark Hubbard,3.09,6,194,-0.17
2016,152,0,25892,Steve Wheatcroft,3.09,5,162,-0.20
2016,155,0,29222,Billy Hurley III,3.03,4,132,-1.25
2016,155,0,31560,Brian Stuard,3.03,4,132,+0.25
2016,157,0,27644,Brian Harman,3.0,6,200,-0.83
2016,158,0,34174,John Huh,2.94,5,170,-0.40
2016,158,0,25396,Kevin Na,2.94,5,170,-0.60
2016,158,0,25240,D.A. Points,2.94,3,102,-0.33
2016,161,0,20098,Stuart Appleby,2.9,4,138,-0.75
2016,162,0,20104,Ken Duke,2.78,3,108,-0.67
2016,163,0,26758,David Hearn,2.75,5,182,-0.60
2016,164,0,25720,Chad Collins,2.74,4,146,-0.25
2016,164,0,33419,Cameron Tringale,2.74,4,146,-0.75
2016,166,0,27466,Spencer Levin,2.6,5,192,-0.80
2016,167,0,23800,Bryce Molder,2.56,4,156,-0.50
2016,168,0,21878,Mark Wilson,2.42,3,124,-0.67
2016,169,0,34466,Peter Malnati,2.35,4,170,-0.25
2016,170,0,23983,Luke Donald,2.05,3,146,-0.33
2016,170,0,32640,Troy Merritt,2.05,3,146,-0.33
2016,172,0,24490,George McNeill,1.96,2,102,-0.50
2016,173,0,27214,Kevin Streelman,1.83,3,164,-0.67
2016,174,0,20157,Retief Goosen,1.82,2,110,E
2016,175,0,21731,Freddie Jacobson,1.74,3,172,E
2016,175,0,24024,Zach Johnson,1.74,3,172,-0.33
2016,177,0,25572,Graeme McDowell,1.67,2,120,-1.00
2016,178,0,24507,Jason Bohn,1.49,2,134,E
2016,179,0,26596,Ryan Moore,1.3,2,154,-0.50
2016,180,0,40058,Zac Blair,1.1,2,182,E
2016,181,0,34262,Jon Curran,1.05,2,190,-0.50
2016,182,0,6527,Steve Stricker,0.94,1,106,E
2016,183,0,34261,Scott Langley,0.79,1,126,E
2016,184,0,30711,Colt Knost,0.0,0,164,E
2016,184,0,2206,David Toms,0.0,0,124,E
2015,1,0,30925,Dustin Johnson,42.75,59,138,-0.27
2015,2,0,25804,Bubba Watson,41.41,53,128,-0.43
2015,3,0,28089,Jason Day,34.72,50,144,-0.40
2015,4,0,27141,J.B. Holmes,32.47,50,154,-0.32
2015,5,0,24502,Adam Scott,30.68,27,88,-0.33
2015,6,0,32334,Charlie Beljan,30.6,41,134,-0.24
2015,7,0,29725,Tony Finau,30.1,62,206,-0.44
2015,8,0,36689,Brooks Koepka,28.21,44,156,-0.34
2015,9,0,23320,Ryan Palmer,27.86,39,140,-0.31
2015,10,0,25632,Jimmy Walker,26.58,42,158,-0.21
2015,11,0,36699,Patrick Rodgers,25.96,27,104,-0.19
2015,12,0,30944,Jason Kokrak,23.86,42,176,-0.21
2015,13,0,31323,Gary Woodland,23.81,30,126,-0.33
2015,14,0,33141,Keegan Bradley,21.43,33,154,-0.42
2015,15,0,22405,Justin Rose,20.97,26,124,-0.35
2015,16,0,25274,Steven Bowditch,20.83,40,192,-0.28
2015,17,0,26331,Charl Schwartzel,20.75,22,106,-0.41
2015,18,0,21961,Charles Howell III,19.23,40,208,-0.28
2015,19,0,20848,Ángel Cabrera,18.87,20,106,-0.55
2015,20,0,26329,Louis Oosthuizen,18.64,22,118,-0.23
2015,21,0,21209,Sergio Garcia,17.71,17,96,E
2015,22,0,40026,Daniel Berger,17.55,33,188,-0.52
2015,23,0,24358,Robert Garrigus,17.19,22,128,-0.09
2015,24,0,1810,Phil Mickelson,17.14,24,140,-0.38
2015,25,0,12716,Charley Hoffman,17.03,31,182,-0.26
2015,26,0,29518,Brendan Steele,16.87,28,166,-0.54
2015,27,0,34099,Harris English,15.66,31,198,-0.26
2015,28,0,33448,Justin Thomas,15.53,32,206,-0.59
2015,29,0,21528,Henrik Stenson,15.18,17,112,-0.41
2015,30,0,27936,Martin Laird,15.13,23,152,-0.22
2015,31,0,20396,Lee Westwood,14.77,13,88,-0.62
2015,32,0,25364,Paul Casey,14.74,23,156,-0.43
2015,33,0,26300,Matt Jones,14.67,22,150,-0.50
2015,34,0,34098,Russell Henley,13.64,21,154,-0.33
2015,35,0,34264,Hudson Swafford,13.59,25,184,-0.52
2015,36,0,27064,Jhonattan Vegas,13.29,21,158,-0.48
2015,37,0,34431,Robert Streb,13.18,29,220,-0.41
2015,38,0,27436,Graham DeLaet,12.9,16,124,-0.44
2015,39,0,33461,Morgan Hoffmann,12.5,20,160,-0.10
2015,40,0,25818,Scott Piercy,11.67,21,180,-0.57
2015,41,0,25369,Jamie Donaldson,11.63,10,86,-0.20
2015,42,0,32448,James Hahn,11.49,20,174,-0.55
2015,43,0,32839,Hideki Matsuyama,11.45,19,166,-0.37
2015,44,0,28500,Martin Flores,11.36,20,176,-0.30
2015,45,0,33667,Carlos Ortiz,11.11,20,180,-0.40
2015,46,0,20229,Stewart Cink,10.96,16,146,-0.56
2015,46,0,20157,Retief Goosen,10.96,16,146,-0.19
2015,48,0,25562,Andres Romero,10.77,14,130,-0.57
2015,49,0,26851,Marc Leishman,10.66,13,122,-0.38
2015,50,0,1706,Davis Love III,10.64,10,94,-0.30
2015,50,0,22046,Geoff Ogilvy,10.64,10,94,-0.20
2015,50,0,33418,Shawn Stefani,10.64,20,188,-0.55
2015,53,0,24781,Hunter Mahan,10.39,16,154,-0.56
2015,54,0,32366,Kevin Chappell,10.37,17,164,-0.29
2015,55,0,35451,Scott Pinckney,10.0,17,170,-0.53
2015,56,0,29289,S.Y. Noh,9.84,12,122,-0.33
2015,57,0,33486,Roger Sloan,9.8,10,102,-0.40
2015,58,0,34360,Patrick Reed,9.78,18,184,-0.33
2015,59,0,22371,Aaron Baddeley,9.59,14,146,-0.71
2015,60,0,37273,Derek Ernst,9.56,13,136,-0.15
2015,60,0,32102,Rickie Fowler,9.56,13,136,-0.54
2015,62,0,29420,Billy Horschel,9.09,16,176,-0.19
2015,63,0,23353,J.J. Henry,8.99,16,178,-0.25
2015,64,0,30946,Alex Prugh,8.86,14,158,-0.29
2015,65,0,29720,Andres Gonzales,8.82,15,170,-0.53
2015,66,0,25892,Steve Wheatcroft,8.64,14,162,-0.50
2015,67,0,34265,Will Wilcox,8.51,8,94,-0.13
2015,68,0,27770,Camilo Villegas,8.43,14,166,-0.50
2015,69,0,28023,Byron Smith,8.33,9,108,-0.56
2015,70,0,25493,Nick Taylor,8.24,15,182,-0.33
2015,71,0,39977,Max Homa,8.22,12,146,-0.08
2015,72,0,31557,Jim Herman,8.14,14,172,-0.57
2015,72,0,24140,Sean O'Hair,8.14,14,172,-0.43
2015,74,0,23621,Rory Sabbatini,8.11,12,148,-0.67
2015,75,0,27095,Nick Watney,7.95,14,176,-0.21
2015,76,0,27895,Jonas Blixt,7.94,10,126,-0.40
2015,77,0,23108,Matt Kuchar,7.69,14,182,-0.36
2015,78,0,25900,Lucas Glover,7.59,12,158,-0.33
2015,79,0,34046,Jordan Spieth,7.41,12,162,-0.33
2015,80,0,35532,Tom Hoge,7.05,11,156,-0.45
2015,80,0,29223,Sam Saunders,7.05,11,156,-0.64
2015,80,0,29221,Webb Simpson,7.05,11,156,-0.36
2015,83,0,20645,John Senden,7.03,9,128,-0.67
2015,84,0,28486,Michael Putnam,6.96,11,158,-0.45
2015,85,0,26289,Boo Weekley,6.85,10,146,-0.80
2015,86,0,20766,Padraig Harrington,6.67,8,120,-0.13
2015,86,0,33413,Ben Martin,6.67,12,180,-0.42
2015,88,0,6522,Ernie Els,6.6,7,106,+0.14
2015,88,0,30736,Oscar Fraustro,6.6,7,106,-0.14
2015,90,0,34409,David Lingmerth,6.47,11,170,E
2015,91,0,28259,Sangmoon Bae,6.45,12,186,-0.58
2015,92,0,20691,Greg Owen,6.36,7,110,-0.43
2015,93,0,29476,Kyle Reifers,6.18,11,178,-0.64
2015,94,0,22056,Cameron Percy,5.97,8,134,-0.38
2015,95,0,28475,Jeff Overton,5.88,10,170,-0.40
2015,96,0,25345,Carl Pettersson,5.83,12,206,-0.33
2015,97,0,24846,Ricky Barnes,5.48,8,146,-0.50
2015,98,0,10809,Jim Furyk,5.47,7,128,-0.57
2015,99,0,27214,Kevin Streelman,5.42,9,166,-0.44
2015,100,0,24490,George McNeill,5.38,10,186,-0.60
2015,101,0,30852,Ryo Ishikawa,5.36,9,168,-0.33
2015,102,0,20593,Greg Chalmers,5.32,5,94,-0.20
2015,102,0,27466,Spencer Levin,5.32,10,188,-0.80
2015,104,0,27644,Brian Harman,5.17,9,174,-0.56
2015,104,0,25396,Kevin Na,5.17,9,174,-0.22
2015,106,0,34563,Chesson Hadley,5.15,10,194,-0.50
2015,107,0,24138,Ian Poulter,4.92,6,122,E
2015,108,0,24924,Bill Haas,4.88,8,164,-0.75
2015,109,0,25686,Jason Dufner,4.84,6,124,-0.33
2015,109,0,28307,Matt Every,4.84,6,124,-0.50
2015,111,0,30692,Scott Stallings,4.81,5,104,-0.40
2015,112,0,29479,Scott Brown,4.79,9,188,-0.78
2015,113,0,26476,Chez Reavie,4.55,5,110,-0.20
2015,113,0,23623,Bo Van Pelt,4.55,7,154,-0.71
2015,115,0,32150,Michael Thompson,4.49,7,156,-0.43
2015,116,0,34358,Jonathan Randolph,4.48,6,134,-0.67
2015,116,0,26951,Johnson Wagner,4.48,6,134,-0.50
2015,118,0,33399,Adam Hadwin,4.44,8,180,-0.13
2015,119,0,29478,Kevin Kisner,4.33,9,208,-0.44
2015,120,0,24925,Jonathan Byrd,4.31,5,116,-0.80
2015,121,0,26596,Ryan Moore,4.29,6,140,-0.33
2015,122,0,24024,Zach Johnson,4.17,7,168,-0.29
2015,123,0,35545,Blayne Barber,4.05,6,148,E
2015,124,0,32640,Troy Merritt,4.02,7,174,-0.43
2015,125,0,6567,Vijay Singh,4.0,6,150,-0.17
2015,126,0,27649,Brandt Snedeker,3.98,7,176,-0.57
2015,127,0,34256,Andrew Putnam,3.97,5,126,-0.80
2015,128,0,25198,Francesco Molinari,3.77,4,106,+0.50
2015,128,0,28132,Tyrone Van Aswegen,3.77,4,106,+0.25
2015,130,0,23638,Brendon de Jonge,3.54,7,198,-0.29
2015,131,0,22892,Jason Gore,3.52,5,142,-0.20
2015,132,0,29535,Brice Garnett,3.33,5,150,-0.40
2015,132,0,35539,Luke Guthrie,3.33,5,150,+0.20
2015,134,0,29425,Andrew Svoboda,3.25,5,154,-0.40
2015,135,0,33122,Russell Knox,3.13,6,192,-0.50
2015,135,0,33419,Cameron Tringale,3.13,6,192,-0.33
2015,137,0,24494,Erik Compton,3.01,5,166,-0.80
2015,138,0,25834,Daniel Summerhays,2.97,6,202,-0.50
2015,139,0,31202,William McGirt,2.91,6,206,-0.50
2015,140,0,30926,Chris Kirk,2.9,4,138,-1.00
2015,141,0,27933,John Merrick,2.82,4,142,-0.75
2015,142,0,10885,Robert Allenby,2.78,3,108,+1.00
2015,143,0,24361,Pat Perez,2.72,5,184,-0.80
2015,144,0,25191,Gonzalo Fernandez-Castaño,2.7,4,148,-0.25
2015,144,0,34130,Sung Joon Park,2.7,4,148,-0.50
2015,146,0,29926,Danny Lee,2.65,6,226,E
2015,147,0,25720,Chad Collins,2.63,4,152,-1.50
2015,147,0,34262,Jon Curran,2.63,4,152,-1.25
2015,147,0,8075,Jerry Kelly,2.63,4,152,+0.25
2015,150,0,12510,Chad Campbell,2.6,5,192,-0.40
2015,151,0,24357,K.J. Choi,2.59,3,116,E
2015,152,0,27963,Chris Stroud,2.5,4,160,-0.25
2015,153,0,10860,Justin Leonard,2.46,3,122,-0.67
2015,154,0,28679,Fabián Gómez,2.44,4,164,-0.50
2015,155,0,35541,John Peterson,2.38,4,168,-0.50
2015,156,0,21878,Mark Wilson,2.35,4,170,-0.75
2015,157,0,32200,Roberto Castro,2.27,2,88,-0.50
2015,157,0,31560,Brian Stuard,2.27,4,176,-0.50
2015,159,0,23548,Bill Lunde,2.22,2,90,-0.50
2015,160,0,34261,Scott Langley,2.2,4,182,-0.50
2015,161,0,20472,Alex Cejka,2.17,4,184,-0.25
2015,161,0,25240,D.A. Points,2.17,3,138,-0.33
2015,163,0,26758,David Hearn,2.06,4,194,-0.25
2015,164,0,34174,John Huh,2.04,4,196,-0.75
2015,165,0,36801,Mark Hubbard,2.03,3,148,-1.00
2015,166,0,31416,Derek Fathauer,1.97,3,152,E
2015,167,0,28780,Nicholas Thompson,1.9,3,158,E
2015,168,0,23048,Eric Axley,1.85,2,108,E
2015,169,0,30711,Colt Knost,1.81,3,166,-0.33
2015,170,0,20104,Ken Duke,1.74,3,172,-1.00
2015,171,0,24507,Jason Bohn,1.58,3,190,-0.67
2015,172,0,31193,Jim Renner,1.54,2,130,+1.00
2015,173,0,23983,Luke Donald,1.49,2,134,+0.50
2015,173,0,37454,Whee Kim,1.49,2,134,-1.00
