YEAR,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
2000,0,10117,Bob Heintz,34
2000,0,1996,Mike Reid,34
2000,0,1320,Bob Estes,33
2000,0,1331,Rick Fehr,33
2000,0,1823,Larry Mize,33
2000,0,22064,Craig Spence,33
2000,0,20105,Jeff Gove,32
2000,0,20029,Notah Begay III,31
2000,0,1569,Peter Jacobsen,31
2000,0,7753,Kevin Wentworth,31
2000,0,1014,Fulton Allem,30
2000,0,12449,Ryan Howison,30
2000,0,10912,Craig Perks,30
2000,0,10569,Mike Brisky,29
2000,0,1142,Bart Bryant,29
2000,0,11653,Paul Curry,29
2000,0,7749,Brett Quigley,29
2000,0,21209,Sergio Garcia,28
2000,0,1040,Emlyn Aubrey,27
2000,0,8535,Gary Nicklaus,27
2000,0,1905,Joe Ozaki,27
2000,0,6613,Tommy Tolles,27
2000,0,6014,Eric Booker,26
2000,0,1378,David Frost,26
2000,0,6090,Jim McGovern,26
2000,0,19822,Bobby Cochran,25
2000,0,1533,P.H. Horgan III,25
2000,0,1549,Mike Hulbert,25
2000,0,1975,Tom Purtzer,25
2000,0,23656,Jason Caron,24
2000,0,6527,Steve Stricker,24
2000,0,22913,John Rollins,23
2000,0,8243,Aaron Bengoechea,22
2000,0,1249,John Daly,22
2000,0,1313,Steve Elkington,22
2000,0,1385,Jim Gallagher Jr.,22
2000,0,1928,Corey Pavin,22
2000,0,23034,Brent Schwarzrock,22
2000,0,1510,Nolan Henke,21
2000,0,21961,Charles Howell III,21
2000,0,8045,Perry Moss,21
2000,0,2007,Larry Rinker,21
2000,0,1717,Sandy Lyle,20
2000,0,21593,Keith Nolan,20
2000,0,1887,Mark O'Meara,20
2000,0,1666,Bernhard Langer,19
2000,0,1690,Bruce Lietzke,18
2000,0,10944,Thomas Bjørn,17
2000,0,1127,Danny Briggs,17
2000,0,6034,Marco Dawson,17
2000,0,23389,John Restino,17
2000,0,2135,Mike Standly,17
2000,0,2267,D.A. Weibring,17
2000,0,1068,Andy Bean,16
2000,0,7363,Craig Bowden,16
2000,0,1196,Brian Claar,16
2000,0,1326,Nick Faldo,16
2000,0,1414,Bob Gilder,16
2000,0,1489,Steve Hart,16
2000,0,1755,Dick Mast,16
2000,0,8635,Colin Montgomerie,16
2000,0,1876,Greg Norman,16
2000,0,2159,Curtis Strange,16
2000,0,2322,Richard Zokol,16
2000,0,1072,Chip Beck,15
2000,0,6373,José María Olazábal,15
2000,0,1306,David Edwards,14
2000,0,19958,Miguel Angel Jiménez,14
2000,0,1096,Phil Blackmar,12
2000,0,1435,Wayne Grady,12
2000,0,12661,Todd Barranger,11
2000,0,20157,Retief Goosen,11
2000,0,20992,Kazuhiko Hosokawa,11
2000,0,2294,Willie Wood,11
2000,0,19825,Darren Clarke,10
2000,0,20396,Lee Westwood,10
2000,0,12626,Joey Gullion,9
2000,0,1633,Tom Kite,9
2000,0,1346,Ed Fiori,8
2000,0,1475,Donnie Hammond,8
2000,0,20766,Padraig Harrington,8
2000,0,20566,Kaname Yokoo,8
2000,0,1156,Curt Byrum,7
2000,0,1200,Keith Clearwater,7
2000,0,19905,Andrew Coltart,7
2000,0,6795,Jeff Freeman,7
2000,0,6064,Jeff Gallagher,7
2000,0,1891,David Ogrin,7
2000,0,1958,Dan Pohl,7
2000,0,2049,Gene Sauers,7
2000,0,12461,Paul McGinley,6
2000,0,1824,Yoshinori Mizumaki,6
2000,0,1960,Don Pooley,6
2000,0,20474,Phillip Price,6
2000,0,20548,Hidemichi Tanaka,6
2000,0,2230,Stan Utley,6
2000,0,1060,Dave Barr,5
2000,0,7003,David Berganio Jr.,5
2000,0,20848,Ángel Cabrera,5
2000,0,20400,Michael Campbell,5
2000,0,7569,Mark Carnevale,5
2000,0,19972,José Coceres,5
2000,0,20939,Keiichiro Fukabori,5
2000,0,25115,Michael Kirk,5
2000,0,20601,Gary Orr,5
2000,0,20387,Jarmo Sandelin,5
2000,0,2167,Mike Sullivan,5
2000,0,23322,Brett Wetterich,5
2000,0,22371,Aaron Baddeley,4
2000,0,1143,Brad Bryant,4
2000,0,1284,Mike Donald,4
2000,0,1334,Keith Fergus,4
2000,0,20763,Pierre Fulke,4
2000,0,23552,Hank Kuehne,4
2000,0,19904,Paul Lawrie,4
2000,0,1682,Wayne Levi,4
2000,0,24940,Edward Loar,4
2000,0,6731,Jeff Roth,4
2000,0,24502,Adam Scott,4
2000,0,7007,Stephen Sear,4
2000,0,2256,Tom Watson,4
2000,0,21878,Mark Wilson,4
2000,0,2321,Fuzzy Zoeller,4
2000,0,24565,Jorge Benedetti,3
2000,0,23338,David Gossett,3
2000,0,21806,Paul Gow,3
2000,0,1468,Gary Hallberg,3
2000,0,1469,Dan Halldorson,3
2000,0,1499,Mark Hayes,3
2000,0,10881,Brian Kontak,3
2000,0,1796,Mark McNulty,3
2000,0,20650,Jarrod Moseley,3
2000,0,1869,Jack Nicklaus,3
2000,0,20505,Lucas Parsons,3
2000,0,21959,Ted Purdy,3
2000,0,2020,Eduardo Romero,3
2000,0,2196,Robert Thompson,3
2000,0,12714,Chris Tidland,3
2000,0,2242,Lanny Wadkins,3
2000,0,2300,Ian Woosnam,3
2000,0,20771,Steven Alker,2
2000,0,6197,Michael Allen,2
2000,0,25083,Jeremy Anderson,2
2000,0,6214,Guy Boros,2
2000,0,20764,Desvonde Botes,2
2000,0,1118,Gordon Brand Jr.,2
2000,0,24925,Jonathan Byrd,2
2000,0,1197,Bobby Clampett,2
2000,0,24494,Erik Compton,2
2000,0,1224,Jeff Coston,2
2000,0,23983,Luke Donald,2
2000,0,1302,R.W. Eaks,2
2000,0,20721,Darren Fichardt,2
2000,0,1355,Raymond Floyd,2
2000,0,1370,Will Frantz,2
2000,0,6270,Bobby Gage,2
2000,0,19957,Ian Garbutt,2
2000,0,25052,Derek Gillespie,2
2000,0,1444,Ken Green,2
2000,0,20378,Mathias Grönberg,2
2000,0,8337,Mike Heinen,2
2000,0,19932,Nic Henning,2
2000,0,19823,David Howser,2
2000,0,1559,Hale Irwin,2
2000,0,10821,Toshi Izawa,2
2000,0,21894,Bobby Kalinowski,2
2000,0,20035,Rob McMillan,2
2000,0,1871,Mike Nicolette,2
2000,0,21185,Takao Nogami,2
2000,0,22348,Nick O'Hern,2
2000,0,8553,Lee Porter,2
2000,0,1984,Sam Randolph,2
2000,0,1998,Jack Renner,2
2000,0,20385,Dean Robertson,2
2000,0,21489,Nobuhito Sato,2
2000,0,21452,Steve Scott,2
2000,0,2076,Peter Senior,2
2000,0,7393,Chris Toulson,2
2000,0,2224,Greg Twiggs,2
2000,0,21129,Chris Wollmann,2
2000,0,20944,Tsuyoshi Yoneyama,2
2000,0,22746,Steven Young,2
2000,0,1006,John Adams,1
2000,0,24734,Lionel Alexandre,1
2000,0,1051,Seve Ballesteros,1
2000,0,6721,Bob Borowicz,1
2000,0,10853,Jimmie Brothers,1
2000,0,24673,Jeff Brown,1
2000,0,22313,Mark Brown,1
2000,0,22789,Brian Cairns,1
2000,0,7143,Chris Campbell,1
2000,0,20472,Alex Cejka,1
2000,0,8083,Michael Combs,1
2000,0,1235,Ben Crenshaw,1
2000,0,22621,Ben Curtis,1
2000,0,19883,Joe Daley,1
2000,0,1266,Clark Dennis,1
2000,0,24966,John Ehrgott,1
2000,0,1310,Dave Eichelberger,1
2000,0,23903,Stephen Gangluff,1
2000,0,22892,Jason Gore,1
2000,0,24604,Hunter Haas,1
2000,0,20500,Kyi Hla Han,1
2000,0,1495,Morris Hatalsky,1
2000,0,21849,Bruce Heuchan,1
2000,0,12716,Charley Hoffman,1
2000,0,24956,Mikko Ilonen,1
2000,0,22034,Yasuharu Imano,1
2000,0,1557,John Inman,1
2000,0,1560,David Ishii,1
2000,0,1571,Barry Jaeckel,1
2000,0,8633,Per-Ulrik Johansson,1
2000,0,1593,Philip Jonas,1
2000,0,19970,Robert Karlsson,1
2000,0,20218,Shingo Katayama,1
2000,0,23689,Korky Kemp,1
2000,0,22624,Joel Kribel,1
2000,0,20382,Stephen Leaney,1
2000,0,10565,Ian Leggatt,1
2000,0,1701,Bob Lohr,1
2000,0,23516,Wes Martin,1
2000,0,23590,Joey Maxon,1
2000,0,10725,Joe McCormick,1
2000,0,24490,George McNeill,1
2000,0,25031,Andy Miller,1
2000,0,23800,Bryce Molder,1
2000,0,23776,Garrett Morrison,1
2000,0,23620,Pat Nanney Jr.,1
2000,0,1883,Christy O'Connor,1
2000,0,20628,Arron Oberholser,1
2000,0,10887,Ted Oh,1
2000,0,19983,Andy Oldcorn,1
2000,0,1901,Jay Overton,1
2000,0,20691,Greg Owen,1
2000,0,1906,Masashi Jumbo Ozaki,1
2000,0,1925,Jerry Pate,1
2000,0,1949,Mark Pfeil,1
2000,0,24138,Ian Poulter,1
2000,0,25190,Jeff Quinney,1
2000,0,24389,Jean-Francois Remesy,1
2000,0,2023,Clarence Rose,1
2000,0,2033,Dave Rummells,1
2000,0,24566,Adam Rushin,1
2000,0,24517,Byron Schlagenhauf,1
2000,0,2067,Ted Schulz,1
2000,0,6076,Jim Schuman,1
2000,0,21282,Matt Sharkey,1
2000,0,24742,Bruce Smith,1
2000,0,2111,Mike Smith,1
2000,0,22845,Ted Soule,1
2000,0,20881,Jamie Spence,1
2000,0,2128,Dave Spengler,1
2000,0,2148,Ray Stewart,1
2000,0,18883,Jim Sullivan,1
2000,0,6693,Ken Tanigawa,1
2000,0,20773,Taichi Teshima,1
2000,0,2191,Tim Thelen,1
2000,0,2202,Steen Tinning,1
2000,0,24988,Kyle Voska,1
2000,0,2241,Bobby Wadkins,1
2000,0,19968,Jeff Williams,1
2000,0,22652,Brent Winston,1
2000,0,24509,Wei-tze Yeh,1
2000,0,8681,Manny Zerman,1
1999,0,1943,Chris Perry,76
1999,0,1381,Fred Funk,65
1999,0,2104,Jeff Sluman,64
1999,0,20094,Jonathan Kaye,61
1999,0,2206,David Toms,61
1999,0,1320,Bob Estes,60
1999,0,11032,Frank Lickliter II,60
1999,0,6567,Vijay Singh,60
1999,0,10860,Justin Leonard,59
1999,0,1527,Scott Hoch,57
1999,0,12645,Brent Geiberger,56
1999,0,1619,Skip Kendall,56
1999,0,1927,Dennis Paulson,56
1999,0,2214,Kirk Triplett,55
1999,0,2218,Ted Tryba,55
1999,0,1132,Mark Brooks,53
1999,0,20593,Greg Chalmers,52
1999,0,8075,Jerry Kelly,52
1999,0,20029,Notah Begay III,51
1999,0,19881,Robert Damron,51
1999,0,10809,Jim Furyk,51
1999,0,10423,Mike Weir,51
1999,0,20229,Stewart Cink,50
1999,0,12782,Tim Herron,50
1999,0,2010,Loren Roberts,50
1999,0,2170,Hal Sutton,50
1999,0,1035,Tommy Armour III,49
1999,0,8931,Glen Day,49
1999,0,6251,Chris DiMarco,49
1999,0,1361,Dan Forsman,49
1999,0,6062,Charles Raulerson,49
1999,0,10649,Tom Scherrer,49
1999,0,6595,Kevin Sutherland,49
1999,0,2223,Bob Tway,49
1999,0,8793,Tiger Woods,49
1999,0,1098,Jay Don Blake,48
1999,0,8537,J.P. Hayes,48
1999,0,6617,Brian Henninger,48
1999,0,1706,Davis Love III,48
1999,0,6643,Paul Goydos,47
1999,0,6044,Scott Gump,47
1999,0,1549,Mike Hulbert,47
1999,0,6315,Pete Jordan,47
1999,0,6012,Greg Kraft,47
1999,0,8547,John Maginnes,47
1999,0,8385,Omar Uresti,47
1999,0,1161,Mark Calcavecchia,46
1999,0,1533,P.H. Horgan III,46
1999,0,8993,Franklin Langham,46
1999,0,1748,Doug Martin,46
1999,0,20098,Stuart Appleby,45
1999,0,1096,Phil Blackmar,45
1999,0,1175,Jim Carter,45
1999,0,9011,David Duval,45
1999,0,1707,Steve Lowery,45
1999,0,1797,Rocco Mediate,45
1999,0,1996,Mike Reid,45
1999,0,6078,Esteban Toledo,45
1999,0,2245,Grant Waite,45
1999,0,1376,Bob Friend,44
1999,0,6575,Dudley Hart,44
1999,0,10585,Scott McCarron,44
1999,0,2246,Duffy Waldorf,44
1999,0,7867,Woody Austin,43
1999,0,1157,Tom Byrum,43
1999,0,7457,Steve Flesch,43
1999,0,6332,Neal Lancaster,43
1999,0,21949,Joe Ogilvie,43
1999,0,1945,Kenny Perry,43
1999,0,10213,Dicky Pride,43
1999,0,11011,Mike Sposa,43
1999,0,21007,Gabriel Hjertstedt,42
1999,0,1810,Phil Mickelson,42
1999,0,2257,Brian Watts,42
1999,0,20099,Doug Barron,41
1999,0,1261,Jay Delsing,41
1999,0,21805,Harrison Frazar,41
1999,0,1577,Lee Janzen,41
1999,0,1724,Jeff Maggert,41
1999,0,1766,Billy Mayfair,41
1999,0,1771,Blaine McCallister,41
1999,0,2239,Scott Verplank,41
1999,0,1063,Ben Bates,40
1999,0,1282,Trevor Dodds,40
1999,0,6036,Scott Dunlap,39
1999,0,1323,Brad Fabel,39
1999,0,10962,Bradley Hughes,39
1999,0,1677,Tom Lehman,39
1999,0,1723,Andrew Magee,39
1999,0,1761,Len Mattiace,39
1999,0,10885,Robert Allenby,38
1999,0,6599,John Elliott,38
1999,0,1510,Nolan Henke,38
1999,0,1823,Larry Mize,38
1999,0,8045,Perry Moss,38
1999,0,1926,Steve Pate,38
1999,0,1928,Corey Pavin,38
1999,0,2008,Lee Rinker,38
1999,0,6014,Eric Booker,37
1999,0,1203,Russ Cochran,37
1999,0,1685,J.L. Lewis,37
1999,0,1024,Billy Andrade,36
1999,0,1191,Barry Cheesman,36
1999,0,1418,Bill Glasson,36
1999,0,20127,Chris Riley,36
1999,0,1042,Paul Azinger,35
1999,0,6621,Joe Durant,35
1999,0,1553,John Huston,35
1999,0,8375,Paul Stankowski,35
1999,0,10425,Jay Williamson,35
1999,0,19824,Craig Barlow,34
1999,0,1116,Michael Bradley,34
1999,0,6809,Bob Burns,34
1999,0,1219,John Cook,34
1999,0,7763,Doug Dunakey,34
1999,0,1457,Jay Haas,34
1999,0,1569,Peter Jacobsen,34
1999,0,6140,Sean Murphy,34
1999,0,1941,Tom Pernice Jr.,34
1999,0,6581,David Sutherland,34
1999,0,2279,Mark Wiebe,34
1999,0,6004,Stephen Ames,33
1999,0,12823,Carlos Franco,33
1999,0,10107,Deane Pappas,33
1999,0,2146,Payne Stewart,33
1999,0,20498,Briny Baird,32
1999,0,1072,Chip Beck,32
1999,0,12652,Cameron Beckman,32
1999,0,1185,Brandel Chamblee,32
1999,0,6522,Ernie Els,32
1999,0,10457,Frank Nobilo,32
1999,0,2007,Larry Rinker,32
1999,0,2101,Joey Sindelar,32
1999,0,6527,Steve Stricker,32
1999,0,1329,Brad Faxon,31
1999,0,1374,Robin Freeman,31
1999,0,1378,David Frost,31
1999,0,1968,Nick Price,31
1999,0,2131,Mike Springer,31
1999,0,6613,Tommy Tolles,31
1999,0,1127,Danny Briggs,30
1999,0,10569,Mike Brisky,30
1999,0,1266,Clark Dennis,30
1999,0,1313,Steve Elkington,30
1999,0,8553,Lee Porter,30
1999,0,7781,Ty Armstrong,29
1999,0,1331,Rick Fehr,29
1999,0,6064,Jeff Gallagher,29
1999,0,1014,Fulton Allem,28
1999,0,23614,Rich Beem,28
1999,0,8123,Jeff Brehaut,28
1999,0,1139,Olin Browne,28
1999,0,1385,Jim Gallagher Jr.,28
1999,0,10963,Jimmy Green,28
1999,0,23621,Rory Sabbatini,28
1999,0,1093,Ronnie Black,27
1999,0,1249,John Daly,27
1999,0,12660,Jesper Parnevik,27
1999,0,2106,Chris Smith,27
1999,0,7101,Dave Stockton Jr.,27
1999,0,11123,Chris Couch,26
1999,0,1226,Fred Couples,26
1999,0,1887,Mark O'Meara,26
1999,0,20213,Katsumasa Miyamoto,25
1999,0,6655,Geoffrey Sisk,25
1999,0,2133,Craig Stadler,25
1999,0,1599,Steve Jones,24
1999,0,1891,David Ogrin,23
1999,0,1920,Craig Parry,23
1999,0,12663,Phil Tataurangi,23
1999,0,23349,Charles Warren,23
1999,0,2267,D.A. Weibring,23
1999,0,7753,Kevin Wentworth,23
1999,0,1040,Emlyn Aubrey,22
1999,0,1388,Robert Gamez,22
1999,0,2294,Willie Wood,22
1999,0,20124,Alan Bratton,21
1999,0,7749,Brett Quigley,20
1999,0,2159,Curtis Strange,20
1999,0,1633,Tom Kite,19
1999,0,1705,Tim Loustalot,19
1999,0,19846,Brian Gay,18
1999,0,1905,Joe Ozaki,18
1999,0,23623,Bo Van Pelt,18
1999,0,1302,R.W. Eaks,17
1999,0,6373,José María Olazábal,16
1999,0,2023,Clarence Rose,16
1999,0,2099,Scott Simpson,16
1999,0,1326,Nick Faldo,15
1999,0,6573,Brandt Jobe,15
1999,0,10733,Kent Jones,15
1999,0,1717,Sandy Lyle,15
1999,0,1475,Donnie Hammond,14
1999,0,8635,Colin Montgomerie,14
1999,0,1938,David Peoples,14
1999,0,21959,Ted Purdy,14
1999,0,2135,Mike Standly,14
1999,0,2190,Doug Tewell,14
1999,0,2242,Lanny Wadkins,14
1999,0,2321,Fuzzy Zoeller,14
1999,0,7569,Mark Carnevale,13
1999,0,1306,David Edwards,13
1999,0,21209,Sergio Garcia,13
1999,0,1143,Brad Bryant,12
1999,0,19958,Miguel Angel Jiménez,12
1999,0,1408,Kelly Gibson,11
1999,0,1682,Wayne Levi,11
1999,0,1690,Bruce Lietzke,11
1999,0,1876,Greg Norman,11
1999,0,1975,Tom Purtzer,11
1999,0,20396,Lee Westwood,11
1999,0,20566,Kaname Yokoo,11
1999,0,1604,Steve Jurgensen,10
1999,0,19970,Robert Karlsson,10
1999,0,1068,Andy Bean,9
1999,0,8633,Per-Ulrik Johansson,9
1999,0,12680,Shigeki Maruyama,9
1999,0,7003,David Berganio Jr.,8
1999,0,1133,Billy Ray Brown,8
1999,0,1414,Bob Gilder,8
1999,0,22624,Joel Kribel,8
1999,0,22292,David Seawell,8
1999,0,1196,Brian Claar,7
1999,0,20154,Guy Hill,7
1999,0,1666,Bernhard Langer,7
1999,0,1958,Dan Pohl,7
1999,0,2067,Ted Schulz,7
1999,0,1435,Wayne Grady,6
1999,0,1468,Gary Hallberg,6
1999,0,1755,Dick Mast,6
1999,0,8339,Spike McRoy,6
1999,0,1960,Don Pooley,6
1999,0,2167,Mike Sullivan,6
1999,0,6431,Jean Van de Velde,6
1999,0,2256,Tom Watson,6
1999,0,1334,Keith Fergus,5
1999,0,20766,Padraig Harrington,5
1999,0,6350,Bob May,5
1999,0,20572,Rod Pampling,5
1999,0,2049,Gene Sauers,5
1999,0,22064,Craig Spence,5
1999,0,2241,Bobby Wadkins,5
1999,0,2300,Ian Woosnam,5
1999,0,20043,Edward Fryatt,4
1999,0,22892,Jason Gore,4
1999,0,1572,Mark James,4
1999,0,19904,Paul Lawrie,4
1999,0,1878,Andy North,4
1999,0,1998,Jack Renner,4
1999,0,20028,Eric Rustand,4
1999,0,20820,Patrik Sjöland,4
1999,0,1060,Dave Barr,3
1999,0,24255,Chris Berry,3
1999,0,6214,Guy Boros,3
1999,0,1156,Curt Byrum,3
1999,0,20848,Ángel Cabrera,3
1999,0,12510,Chad Campbell,3
1999,0,19825,Darren Clarke,3
1999,0,1200,Keith Clearwater,3
1999,0,1284,Mike Donald,3
1999,0,1346,Ed Fiori,3
1999,0,6795,Jeff Freeman,3
1999,0,1444,Ken Green,3
1999,0,12716,Charley Hoffman,3
1999,0,21350,Ryuji Imada,3
1999,0,23552,Hank Kuehne,3
1999,0,6731,Jeff Roth,3
1999,0,7269,Greg Turner,3
1999,0,23068,Michael Walton,3
1999,0,21878,Mark Wilson,3
1999,0,2322,Richard Zokol,3
1999,0,21407,Arjun Atwal,2
1999,0,24357,K.J. Choi,2
1999,0,19905,Andrew Coltart,2
1999,0,1235,Ben Crenshaw,2
1999,0,20939,Keiichiro Fukabori,2
1999,0,23338,David Gossett,2
1999,0,20378,Mathias Grönberg,2
1999,0,1499,Mark Hayes,2
1999,0,1559,Hale Irwin,2
1999,0,12705,Cliff Kresge,2
1999,0,23108,Matt Kuchar,2
1999,0,10565,Ian Leggatt,2
1999,0,10904,Mike Malizia,2
1999,0,23516,Wes Martin,2
1999,0,21879,Craig Matthew,2
1999,0,6090,Jim McGovern,2
1999,0,12753,David Morland IV,2
1999,0,23532,Kevin PomArleau,2
1999,0,20387,Jarmo Sandelin,2
1999,0,22019,Victor Schwamkrug,2
1999,0,7007,Stephen Sear,2
1999,0,21002,Óscar Serna,2
1999,0,2152,Dave Stockton,2
1999,0,2166,Chip Sullivan,2
1999,0,20548,Hidemichi Tanaka,2
1999,0,20051,Joe Acosta Jr.,1
1999,0,22622,Slade Adams,1
1999,0,21633,Steve Allan,1
1999,0,1039,Perry Arthur,1
1999,0,23691,Brad Benkey,1
1999,0,23542,Tommy Biershenk,1
1999,0,10944,Thomas Bjørn,1
1999,0,6721,Bob Borowicz,1
1999,0,1129,Bill Britton,1
1999,0,1150,George Burns,1
1999,0,12393,Rodney Butcher,1
1999,0,7143,Chris Campbell,1
1999,0,23926,Tim Cantwell Jr.,1
1999,0,20472,Alex Cejka,1
1999,0,21848,Lewis Chitengwa,1
1999,0,23880,Erik Ciotti,1
1999,0,10195,Tim Conley,1
1999,0,1288,Ed Dougherty,1
1999,0,23225,Paul Earnest,1
1999,0,23125,Brad Elder,1
1999,0,1355,Raymond Floyd,1
1999,0,20157,Retief Goosen,1
1999,0,1469,Dan Halldorson,1
1999,0,1495,Morris Hatalsky,1
1999,0,1501,Vance Heafner,1
1999,0,8337,Mike Heinen,1
1999,0,20237,Michael Henderson,1
1999,0,6526,Kip Henley,1
1999,0,6293,Joel Hirsch,1
1999,0,20608,David Howell,1
1999,0,20613,Brian Hull,1
1999,0,23855,Ryan Hybl,1
1999,0,1560,David Ishii,1
1999,0,1618,Ken Kelley,1
1999,0,7065,Arden Knoll,1
1999,0,1641,Gary Koch,1
1999,0,1668,Jeffrey Lankford,1
1999,0,1701,Bob Lohr,1
1999,0,1725,John Mahaffey,1
1999,0,1736,Roger Maltbie,1
1999,0,1779,Gary McCord,1
1999,0,1783,Mark McCumber,1
1999,0,10831,Greg Meyer,1
1999,0,1812,Danny Mijovic,1
1999,0,20650,Jarrod Moseley,1
1999,0,1871,Mike Nicolette,1
1999,0,1884,Mac O'Grady,1
1999,0,20628,Arron Oberholser,1
1999,0,22036,Mamo Osanai,1
1999,0,1906,Masashi Jumbo Ozaki,1
1999,0,1908,John Paesani,1
1999,0,6488,Chris Patton,1
1999,0,22512,Brooks Roberts,1
1999,0,12702,Costantino Rocca,1
1999,0,20158,Anthony Rodriguez,1
1999,0,2020,Eduardo Romero,1
1999,0,2033,Dave Rummells,1
1999,0,23506,Todd Sapere,1
1999,0,2065,Rick Schuller,1
1999,0,2090,Tom Sieckmann,1
1999,0,7707,Mike Small,1
1999,0,2123,Mick Soli,1
1999,0,23177,Kenneth Staton,1
1999,0,2148,Ray Stewart,1
1999,0,22295,Darron Stiles,1
1999,0,6551,Tim Straub,1
1999,0,21623,Jeff Street,1
1999,0,20471,Sven Struver,1
1999,0,9097,Greg Sweatt,1
1999,0,2188,Ed Terasa,1
1999,0,6969,Mike Tschetter,1
1999,0,2224,Greg Twiggs,1
1999,0,6593,Gus Ulrich,1
1999,0,2244,Fred Wadsworth,1
1999,0,22747,Chris Wilkins,1
1999,0,2313,Bruce Zabriski,1
1999,0,21736,Lian-Wei Zhang,1
1998,0,7457,Steve Flesch,65
1998,0,1381,Fred Funk,62
1998,0,2170,Hal Sutton,62
1998,0,10809,Jim Furyk,61
1998,0,1320,Bob Estes,60
1998,0,1527,Scott Hoch,58
1998,0,1619,Skip Kendall,58
1998,0,2104,Jeff Sluman,58
1998,0,20229,Stewart Cink,57
1998,0,1761,Len Mattiace,56
1998,0,1945,Kenny Perry,56
1998,0,2223,Bob Tway,56
1998,0,9011,David Duval,55
1998,0,1553,John Huston,55
1998,0,11032,Frank Lickliter II,55
1998,0,1748,Doug Martin,55
1998,0,1771,Blaine McCallister,55
1998,0,2239,Scott Verplank,55
1998,0,10860,Justin Leonard,54
1998,0,1943,Chris Perry,53
1998,0,1161,Mark Calcavecchia,52
1998,0,1175,Jim Carter,52
1998,0,1219,John Cook,52
1998,0,6595,Kevin Sutherland,52
1998,0,8931,Glen Day,51
1998,0,1533,P.H. Horgan III,51
1998,0,1766,Billy Mayfair,51
1998,0,1891,David Ogrin,51
1998,0,1926,Steve Pate,51
1998,0,2131,Mike Springer,51
1998,0,8385,Omar Uresti,51
1998,0,1599,Steve Jones,50
1998,0,1063,Ben Bates,49
1998,0,6643,Paul Goydos,49
1998,0,12782,Tim Herron,49
1998,0,6567,Vijay Singh,49
1998,0,2214,Kirk Triplett,49
1998,0,2218,Ted Tryba,49
1998,0,1024,Billy Andrade,48
1998,0,12645,Brent Geiberger,48
1998,0,6527,Steve Stricker,48
1998,0,1203,Russ Cochran,47
1998,0,6617,Brian Henninger,47
1998,0,1707,Steve Lowery,47
1998,0,2007,Larry Rinker,47
1998,0,1035,Tommy Armour III,46
1998,0,1361,Dan Forsman,46
1998,0,1577,Lee Janzen,46
1998,0,1685,J.L. Lewis,46
1998,0,1723,Andrew Magee,46
1998,0,2101,Joey Sindelar,46
1998,0,6078,Esteban Toledo,46
1998,0,2245,Grant Waite,46
1998,0,6251,Chris DiMarco,45
1998,0,6044,Scott Gump,45
1998,0,1510,Nolan Henke,45
1998,0,20099,Doug Barron,44
1998,0,19881,Robert Damron,44
1998,0,6012,Greg Kraft,44
1998,0,1724,Jeff Maggert,44
1998,0,2008,Lee Rinker,44
1998,0,2010,Loren Roberts,44
1998,0,2023,Clarence Rose,44
1998,0,2146,Payne Stewart,44
1998,0,2206,David Toms,44
1998,0,7569,Mark Carnevale,43
1998,0,1185,Brandel Chamblee,43
1998,0,1191,Barry Cheesman,43
1998,0,1323,Brad Fabel,43
1998,0,21805,Harrison Frazar,43
1998,0,1475,Donnie Hammond,43
1998,0,8075,Jerry Kelly,43
1998,0,1823,Larry Mize,43
1998,0,6581,David Sutherland,43
1998,0,1098,Jay Don Blake,42
1998,0,1408,Kelly Gibson,42
1998,0,1706,Davis Love III,42
1998,0,10585,Scott McCarron,42
1998,0,8553,Lee Porter,42
1998,0,7749,Brett Quigley,42
1998,0,2106,Chris Smith,42
1998,0,8375,Paul Stankowski,42
1998,0,2246,Duffy Waldorf,42
1998,0,1157,Tom Byrum,41
1998,0,1282,Trevor Dodds,41
1998,0,6064,Jeff Gallagher,41
1998,0,8993,Franklin Langham,41
1998,0,1941,Tom Pernice Jr.,41
1998,0,8793,Tiger Woods,41
1998,0,21584,Richie Coughlan,40
1998,0,6575,Dudley Hart,40
1998,0,1549,Mike Hulbert,40
1998,0,6332,Neal Lancaster,40
1998,0,1677,Tom Lehman,40
1998,0,6090,Jim McGovern,40
1998,0,1797,Rocco Mediate,40
1998,0,1887,Mark O'Meara,40
1998,0,1226,Fred Couples,39
1998,0,1457,Jay Haas,39
1998,0,1266,Clark Dennis,38
1998,0,1569,Peter Jacobsen,38
1998,0,1810,Phil Mickelson,38
1998,0,10423,Mike Weir,38
1998,0,2279,Mark Wiebe,38
1998,0,1376,Bob Friend,37
1998,0,1928,Corey Pavin,37
1998,0,1249,John Daly,36
1998,0,6315,Pete Jordan,36
1998,0,2002,John Riegger,36
1998,0,7753,Kevin Wentworth,36
1998,0,1042,Paul Azinger,35
1998,0,1132,Mark Brooks,35
1998,0,1353,Bruce Fleisher,35
1998,0,10733,Kent Jones,35
1998,0,8339,Spike McRoy,35
1998,0,6132,Sonny Skinner,35
1998,0,7101,Dave Stockton Jr.,35
1998,0,1139,Olin Browne,34
1998,0,1261,Jay Delsing,34
1998,0,6621,Joe Durant,34
1998,0,1996,Mike Reid,34
1998,0,2133,Craig Stadler,34
1998,0,19824,Craig Barlow,33
1998,0,1093,Ronnie Black,33
