YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
2011,139,0,7867,Woody Austin,277.4,193037,696
2011,140,0,21407,Arjun Atwal,277.2,322633,1164
2011,140,0,1766,Billy Mayfair,277.2,329082,1187
2011,142,0,1313,Steve Elkington,277.1,162380,586
2011,142,0,6515,Shaun Micheel,277.1,250533,904
2011,144,0,24357,K.J. Choi,276.9,224318,810
2011,145,0,21350,Ryuji Imada,276.6,293161,1060
2011,146,0,25444,Justin Hicks,276.5,170308,616
2011,147,0,10733,Kent Jones,276.3,258023,934
2011,148,0,6621,Joe Durant,276.2,246071,891
2011,148,0,20160,Charlie Wi,276.2,297188,1076
2011,150,0,27939,Matt McQuillan,276.1,185294,671
2011,151,0,22293,Heath Slocum,276.0,286185,1037
2011,152,0,28087,Kris Blanks,275.8,319343,1158
2011,153,0,10505,Shane Bertsch,275.7,200715,728
2011,154,0,1948,Tim Petrovic,275.3,295725,1074
2011,155,0,7457,Steve Flesch,275.0,299529,1089
2011,155,0,23718,Nathan Green,275.0,268640,977
2011,157,0,23983,Luke Donald,274.9,200115,728
2011,158,0,28620,Aron Price,274.8,188528,686
2011,159,0,20436,Garrett Willis,274.6,244668,891
2011,160,0,20127,Chris Riley,274.4,260092,948
2011,160,0,2206,David Toms,274.4,225003,820
2011,162,0,6004,Stephen Ames,274.0,229065,836
2011,163,0,10809,Jim Furyk,273.9,268403,980
2011,164,0,26951,Johnson Wagner,273.8,267801,978
2011,165,0,10860,Justin Leonard,273.7,281908,1030
2011,165,0,24138,Ian Poulter,273.7,150534,550
2011,167,0,23673,Michael Connell,273.6,275228,1006
2011,168,0,24024,Zach Johnson,273.5,245097,896
2011,168,0,22961,David Mathis,273.5,267727,979
2011,170,0,30711,Colt Knost,273.4,255863,936
2011,170,0,1797,Rocco Mediate,273.4,184265,674
2011,172,0,25396,Kevin Na,273.3,258545,946
2011,173,0,20593,Greg Chalmers,272.6,300458,1102
2011,174,0,23800,Bryce Molder,272.5,269750,990
2011,174,0,25834,Daniel Summerhays,272.5,250717,920
2011,176,0,6251,Chris DiMarco,272.4,311912,1145
2011,177,0,20472,Alex Cejka,272.3,177520,652
2011,178,0,26668,Marc Turnesa,272.2,173921,639
2011,179,0,22348,Nick O'Hern,272.0,288545,1061
2011,180,0,22621,Ben Curtis,271.5,235092,866
2011,181,0,33911,Nate Smith,271.4,201140,741
2011,182,0,6643,Paul Goydos,270.4,279076,1032
2011,183,0,12602,Dean Wilson,270.0,213869,792
2011,184,0,8075,Jerry Kelly,268.9,254907,948
2011,185,0,26420,Richard Johnson,268.7,202846,755
2011,186,0,19846,Brian Gay,266.8,274790,1030
2010,1,0,30925,Dustin Johnson,300.3,265451,884
2010,2,0,24358,Robert Garrigus,299.6,255589,853
2010,3,0,1249,John Daly,298.7,194423,651
2010,4,0,27141,J.B. Holmes,298.2,366243,1228
2010,5,0,25804,Bubba Watson,298.1,277809,932
2010,6,0,20848,Ángel Cabrera,295.6,212255,718
2010,7,0,1810,Phil Mickelson,295.0,235438,798
2010,8,0,23322,Brett Wetterich,293.7,217372,740
2010,9,0,28237,Rory McIlroy,293.3,164264,560
2010,10,0,27436,Graham DeLaet,293.1,310652,1060
2010,11,0,23788,D.J. Trahan,292.5,335170,1146
2010,11,0,23349,Charles Warren,292.5,224651,768
2010,13,0,28500,Martin Flores,292.4,260789,892
2010,14,0,12716,Charley Hoffman,291.5,312773,1073
2010,15,0,27095,Nick Watney,291.1,281238,966
2010,16,0,27120,Troy Matteson,290.9,318279,1094
2010,17,0,27936,Martin Laird,290.7,321264,1105
2010,18,0,30946,Alex Prugh,290.4,323512,1114
2010,19,0,25818,Scott Piercy,289.9,327925,1131
2010,20,0,28475,Jeff Overton,289.8,287216,991
2010,20,0,23320,Ryan Palmer,289.8,286312,988
2010,22,0,22371,Aaron Baddeley,289.1,354197,1225
2010,23,0,33419,Cameron Tringale,288.9,181450,628
2010,24,0,28089,Jason Day,288.7,285844,990
2010,24,0,25562,Andres Romero,288.7,290170,1005
2010,26,0,27302,Garth Mulroy,288.6,168824,585
2010,27,0,20850,Daniel Chopra,288.3,267842,929
2010,27,0,22913,John Rollins,288.3,303037,1051
2010,29,0,26851,Marc Leishman,287.4,289695,1008
2010,30,0,27330,Josh Teater,287.2,367642,1280
2010,31,0,6567,Vijay Singh,287.0,228987,798
2010,32,0,23623,Bo Van Pelt,286.9,348903,1216
2010,33,0,24781,Hunter Mahan,286.8,267882,934
2010,34,0,20070,Matt Bettencourt,286.6,278586,972
2010,34,0,22056,Cameron Percy,286.6,235900,823
2010,36,0,26881,Jarrod Lyle,286.4,183876,642
2010,37,0,28307,Matt Every,286.3,202427,707
2010,37,0,26289,Boo Weekley,286.3,295698,1033
2010,39,0,25900,Lucas Glover,286.2,236361,826
2010,40,0,20157,Retief Goosen,286.1,211146,738
2010,40,0,21961,Charles Howell III,286.1,357687,1250
2010,40,0,1945,Kenny Perry,286.1,224277,784
2010,43,0,23409,James Driscoll,286.0,294551,1030
2010,43,0,20378,Mathias Grönberg,286.0,199645,698
2010,45,0,24140,Sean O'Hair,285.9,260145,910
2010,45,0,23621,Rory Sabbatini,285.9,268745,940
2010,47,0,11123,Chris Couch,285.8,235176,823
2010,47,0,32102,Rickie Fowler,285.8,330652,1157
2010,47,0,1706,Davis Love III,285.8,264095,924
2010,50,0,20229,Stewart Cink,285.7,260517,912
2010,50,0,24502,Adam Scott,285.7,206820,724
2010,52,0,27797,Derek Lamely,285.6,254222,890
2010,53,0,25364,Paul Casey,285.2,176231,618
2010,54,0,26392,Chris Wilson,285.1,206400,724
2010,55,0,26679,Kevin Stadler,284.6,285733,1004
2010,56,0,26596,Ryan Moore,284.5,242677,853
2010,56,0,27214,Kevin Streelman,284.5,317517,1116
2010,58,0,28158,Steve Marino,284.4,250856,882
2010,59,0,12782,Tim Herron,284.3,273471,962
2010,59,0,27770,Camilo Villegas,284.3,221717,780
2010,61,0,24925,Jonathan Byrd,284.2,324567,1142
2010,61,0,24924,Bill Haas,284.2,296136,1042
2010,61,0,23548,Bill Lunde,284.2,264296,930
2010,61,0,21959,Ted Purdy,284.2,296412,1043
2010,61,0,28780,Nicholas Thompson,284.2,304426,1071
2010,66,0,23307,Roger Tambellini,284.1,244913,862
2010,67,0,20098,Stuart Appleby,283.7,347796,1226
2010,68,0,23353,J.J. Henry,283.6,311652,1099
2010,68,0,21949,Joe Ogilvie,283.6,339129,1196
2010,70,0,27613,David Lutterus,283.5,221420,781
2010,71,0,26300,Matt Jones,283.4,315110,1112
2010,71,0,24912,Will MacKenzie,283.4,268975,949
2010,73,0,22122,Andrew McLardy,283.1,173818,614
2010,73,0,22046,Geoff Ogilvy,283.1,198203,700
2010,75,0,27933,John Merrick,283.0,363874,1286
2010,75,0,25632,Jimmy Walker,283.0,274791,971
2010,77,0,6522,Ernie Els,282.9,217817,770
2010,77,0,26695,Michael Letzig,282.9,315172,1114
2010,77,0,20686,Jeev Milkha Singh,282.9,204222,722
2010,77,0,25892,Steve Wheatcroft,282.9,227990,806
2010,81,0,20766,Padraig Harrington,282.8,173082,612
2010,82,0,1707,Steve Lowery,282.6,219560,777
2010,83,0,29910,Blake Adams,282.4,294498,1043
2010,83,0,20105,Jeff Gove,282.4,173084,613
2010,83,0,20691,Greg Owen,282.4,243718,863
2010,86,0,12714,Chris Tidland,282.3,268498,951
2010,87,0,21209,Sergio Garcia,282.2,141089,500
2010,87,0,32640,Troy Merritt,282.2,302469,1072
2010,89,0,20663,Brenden Pappas,282.1,215544,764
2010,89,0,20645,John Senden,282.1,341888,1212
2010,91,0,20574,Mathew Goggin,281.9,298567,1059
2010,91,0,24663,Y.E. Yang,281.9,229993,816
2010,93,0,10885,Robert Allenby,281.8,240653,854
2010,93,0,8375,Paul Stankowski,281.8,208530,740
2010,95,0,26287,Roland Thatcher,281.7,266488,946
2010,96,0,22946,Henrik Bjornstad,281.5,231405,822
2010,96,0,27963,Chris Stroud,281.5,281758,1001
2010,98,0,8725,Tom Gillis,281.4,352907,1254
2010,98,0,24490,George McNeill,281.4,274633,976
2010,98,0,22405,Justin Rose,281.4,274385,975
2010,101,0,23638,Brendon de Jonge,281.3,355576,1264
2010,102,0,6621,Joe Durant,281.2,222706,792
2010,103,0,10585,Scott McCarron,281.0,323999,1153
2010,103,0,24361,Pat Perez,281.0,325957,1160
2010,105,0,23108,Matt Kuchar,280.9,294366,1048
2010,106,0,23613,Rich Barcelo,280.6,226975,809
2010,106,0,23325,Vaughn Taylor,280.6,309238,1102
2010,108,0,1161,Mark Calcavecchia,280.3,129199,461
2010,108,0,1313,Steve Elkington,280.3,228729,816
2010,110,0,6595,Kevin Sutherland,279.9,302820,1082
2010,111,0,24846,Ricky Barnes,279.7,322254,1152
2010,111,0,31560,Brian Stuard,279.7,276354,988
2010,113,0,24138,Ian Poulter,279.6,132549,474
2010,114,0,9011,David Duval,279.5,216637,775
2010,115,0,24357,K.J. Choi,279.1,237199,850
2010,115,0,23541,Ben Crane,279.1,257342,922
2010,115,0,29221,Webb Simpson,279.1,356627,1278
2010,115,0,6527,Steve Stricker,279.1,218828,784
2010,119,0,21731,Freddie Jacobson,278.9,300108,1076
2010,120,0,12510,Chad Campbell,278.8,314772,1129
2010,120,0,10425,Jay Williamson,278.8,236711,849
2010,122,0,26301,James Nitties,278.7,313531,1125
2010,122,0,25345,Carl Pettersson,278.7,321036,1152
2010,124,0,25686,Jason Dufner,278.6,267429,960
2010,125,0,28087,Kris Blanks,278.4,287006,1031
2010,126,0,25240,D.A. Points,278.3,305805,1099
2010,127,0,1577,Lee Janzen,278.2,270727,973
2010,128,0,20572,Rod Pampling,278.1,270833,974
2010,129,0,26882,Michael Sim,277.9,205647,740
2010,129,0,12755,Vance Veazey,277.9,185613,668
2010,131,0,12705,Cliff Kresge,277.7,173828,626
2010,131,0,1766,Billy Mayfair,277.7,251600,906
2010,131,0,21878,Mark Wilson,277.7,306630,1104
2010,134,0,7867,Woody Austin,277.6,320588,1155
2010,135,0,6004,Stephen Ames,277.5,266938,962
2010,135,0,24024,Zach Johnson,277.5,291626,1051
2010,137,0,1724,Jeff Maggert,277.3,243154,877
2010,138,0,27466,Spencer Levin,277.0,377870,1364
2010,138,0,28620,Aron Price,277.0,239845,866
2010,140,0,12652,Cameron Beckman,276.8,227810,823
2010,141,0,7749,Brett Quigley,276.6,338574,1224
2010,141,0,2206,David Toms,276.6,269445,974
2010,143,0,27060,John Mallinger,276.5,250800,907
2010,144,0,1320,Bob Estes,276.4,272212,985
2010,145,0,8537,J.P. Hayes,276.3,261379,946
2010,146,0,32617,Jerod Turner,276.1,153527,556
2010,147,0,20127,Chris Riley,275.9,242234,878
2010,147,0,26951,Johnson Wagner,275.9,284497,1031
2010,147,0,20436,Garrett Willis,275.9,272896,989
2010,150,0,24227,Justin Bolli,275.8,161361,585
2010,150,0,22293,Heath Slocum,275.8,281827,1022
2010,152,0,1948,Tim Petrovic,275.6,361330,1311
2010,153,0,24507,Jason Bohn,275.2,282404,1026
2010,153,0,1116,Michael Bradley,275.2,261963,952
2010,155,0,21753,Brian Davis,274.9,340632,1239
2010,155,0,6251,Chris DiMarco,274.9,297436,1082
2010,155,0,12602,Dean Wilson,274.9,179804,654
2010,158,0,20498,Briny Baird,274.7,301949,1099
2010,158,0,23673,Michael Connell,274.7,295552,1076
2010,160,0,6515,Shaun Micheel,274.5,203671,742
2010,160,0,20160,Charlie Wi,274.5,339854,1238
2010,162,0,1797,Rocco Mediate,274.3,232353,847
2010,162,0,27649,Brandt Snedeker,274.3,285822,1042
2010,164,0,21350,Ryuji Imada,274.1,321259,1172
2010,165,0,10860,Justin Leonard,273.5,274323,1003
2010,165,0,25396,Kevin Na,273.5,288509,1055
2010,167,0,20593,Greg Chalmers,273.4,330274,1208
2010,167,0,23718,Nathan Green,273.4,308950,1130
2010,167,0,1619,Skip Kendall,273.4,187028,684
2010,167,0,2239,Scott Verplank,273.4,213503,781
2010,171,0,8075,Jerry Kelly,273.3,313205,1146
2010,172,0,10809,Jim Furyk,273.0,228209,836
2010,173,0,29285,Brent Delahoussaye,272.5,178215,654
2010,174,0,23800,Bryce Molder,272.4,276758,1016
2010,175,0,1941,Tom Pernice Jr.,272.3,220595,810
2010,176,0,20472,Alex Cejka,272.2,257242,945
2010,177,0,7457,Steve Flesch,272.1,245124,901
2010,178,0,22378,Trevor Immelman,271.9,161765,595
2010,179,0,23983,Luke Donald,271.8,199499,734
2010,180,0,25720,Chad Collins,271.6,283566,1044
2010,180,0,6514,Kevin Johnson,271.6,185527,683
2010,182,0,22621,Ben Curtis,271.1,250459,924
2010,183,0,6012,Greg Kraft,271.0,147162,543
2010,184,0,23135,Tim Clark,270.8,256185,946
2010,185,0,26420,Richard Johnson,270.4,275218,1018
2010,186,0,6643,Paul Goydos,270.1,248529,920
2010,187,0,8385,Omar Uresti,269.7,228712,848
2010,188,0,25190,Jeff Quinney,269.2,298818,1110
2010,189,0,7363,Craig Bowden,267.9,179470,670
2010,190,0,10423,Mike Weir,266.7,148260,556
2010,191,0,19846,Brian Gay,264.1,302709,1146
2010,192,0,1329,Brad Faxon,264.0,176058,667
2009,1,0,30925,Dustin Johnson,301.7,270931,898
2009,2,0,27141,J.B. Holmes,298.6,255641,856
2009,3,0,25562,Andres Romero,297.7,180397,606
2009,4,0,29718,Anthony Kim,297.2,250833,844
2009,5,0,1810,Phil Mickelson,296.8,199474,672
2009,6,0,25804,Bubba Watson,295.7,234793,794
2009,7,0,27095,Nick Watney,295.4,279455,946
2009,8,0,23497,Tag Ridings,294.5,167867,570
2009,9,0,24358,Robert Garrigus,294.2,295051,1003
2009,10,0,31323,Gary Woodland,293.9,151370,515
2009,11,0,20848,Ángel Cabrera,293.8,156299,532
2009,12,0,12716,Charley Hoffman,291.3,353095,1212
2009,13,0,27936,Martin Laird,290.8,251820,866
2009,13,0,24140,Sean O'Hair,290.8,236679,814
2009,15,0,6567,Vijay Singh,290.1,208307,718
2009,16,0,20850,Daniel Chopra,290.0,337876,1165
2009,17,0,21805,Harrison Frazar,289.9,338874,1169
2009,18,0,27120,Troy Matteson,289.8,354743,1224
2009,18,0,23349,Charles Warren,289.8,214437,740
2009,20,0,24781,Hunter Mahan,289.7,304181,1050
2009,21,0,1226,Fred Couples,288.8,169212,586
2009,21,0,1706,Davis Love III,288.8,312518,1082
2009,21,0,22046,Geoff Ogilvy,288.8,235622,816
2009,24,0,28089,Jason Day,288.5,201405,698
2009,25,0,26851,Marc Leishman,288.4,337978,1172
2009,26,0,25818,Scott Piercy,288.2,304874,1058
2009,27,0,27770,Camilo Villegas,288.0,226951,788
2009,28,0,22913,John Rollins,287.7,316809,1101
2009,29,0,21209,Sergio Garcia,287.5,177087,616
2009,29,0,23621,Rory Sabbatini,287.5,268513,934
2009,31,0,28158,Steve Marino,287.3,336731,1172
2009,31,0,27214,Kevin Streelman,287.3,348170,1212
2009,33,0,28475,Jeff Overton,286.9,304090,1060
2009,34,0,25900,Lucas Glover,286.8,316020,1102
2009,34,0,1945,Kenny Perry,286.8,293123,1022
2009,34,0,8793,Tiger Woods,286.8,192760,672
2009,37,0,23320,Ryan Palmer,286.7,280966,980
2009,37,0,28780,Nicholas Thompson,286.7,346959,1210
2009,39,0,24925,Jonathan Byrd,286.6,315583,1101
2009,39,0,20229,Stewart Cink,286.6,237900,830
2009,41,0,21959,Ted Purdy,286.4,356279,1244
2009,42,0,20070,Matt Bettencourt,286.3,346651,1211
2009,43,0,20157,Retief Goosen,286.2,223251,780
2009,44,0,26300,Matt Jones,286.1,179085,626
2009,44,0,27683,Leif Olson,286.1,171397,599
2009,46,0,21961,Charles Howell III,285.9,331124,1158
2009,47,0,24924,Bill Haas,285.7,325688,1140
2009,48,0,24502,Adam Scott,285.5,168417,590
2009,49,0,26596,Ryan Moore,285.0,297777,1045
2009,49,0,26289,Boo Weekley,285.0,259360,910
2009,51,0,26695,Michael Letzig,284.6,339832,1194
2009,52,0,12782,Tim Herron,284.5,320089,1125
2009,53,0,23623,Bo Van Pelt,284.4,323680,1138
2009,54,0,23788,D.J. Trahan,284.3,317865,1118
2009,55,0,24846,Ricky Barnes,284.1,202869,714
2009,55,0,28118,Peter Tomasulo,284.1,181566,639
2009,57,0,20766,Padraig Harrington,284.0,190815,672
2009,57,0,24663,Y.E. Yang,284.0,277706,978
2009,59,0,27933,John Merrick,283.9,269677,950
2009,60,0,20645,John Senden,283.8,364447,1284
2009,61,0,6522,Ernie Els,283.6,215561,760
2009,61,0,1724,Jeff Maggert,283.6,287852,1015
2009,63,0,22892,Jason Gore,283.4,244532,863
2009,63,0,26679,Kevin Stadler,283.4,213092,752
2009,65,0,22371,Aaron Baddeley,283.2,229948,812
2009,66,0,21949,Joe Ogilvie,283.1,302357,1068
2009,67,0,12510,Chad Campbell,283.0,280170,990
2009,68,0,10885,Robert Allenby,282.9,221763,784
2009,68,0,20574,Mathew Goggin,282.9,235693,833
2009,68,0,23353,J.J. Henry,282.9,331520,1172
2009,71,0,26301,James Nitties,282.8,300079,1061
2009,72,0,24490,George McNeill,282.7,298778,1057
2009,73,0,23548,Bill Lunde,282.6,294488,1042
2009,74,0,20098,Stuart Appleby,282.3,255780,906
2009,74,0,24361,Pat Perez,282.3,244476,866
2009,76,0,1707,Steve Lowery,282.1,302440,1072
2009,76,0,20691,Greg Owen,282.1,323013,1145
2009,78,0,6595,Kevin Sutherland,282.0,286561,1016
2009,79,0,24912,Will MacKenzie,281.8,240392,853
2009,80,0,25345,Carl Pettersson,281.7,292378,1038
2009,81,0,1035,Tommy Armour III,281.5,203492,723
2009,82,0,6004,Stephen Ames,281.4,222840,792
2009,83,0,23638,Brendon de Jonge,281.3,308344,1096
2009,84,0,1161,Mark Calcavecchia,280.9,242980,865
2009,84,0,20572,Rod Pampling,280.9,251143,894
2009,86,0,24138,Ian Poulter,280.8,165091,588
2009,87,0,25919,Brian Vranesh,280.7,168409,600
2009,88,0,28087,Kris Blanks,280.5,183136,653
2009,88,0,29221,Webb Simpson,280.5,340584,1214
2009,90,0,27963,Chris Stroud,280.3,296554,1058
2009,91,0,26881,Jarrod Lyle,280.2,195287,697
2009,92,0,31416,Derek Fathauer,279.9,198699,710
2009,92,0,22405,Justin Rose,279.9,223348,798
2009,94,0,22293,Heath Slocum,279.8,330222,1180
2009,95,0,25686,Jason Dufner,279.7,303236,1084
2009,95,0,2206,David Toms,279.7,311583,1114
2009,97,0,23778,Brad Adamonis,279.5,237005,848
2009,97,0,6197,Michael Allen,279.5,226393,810
2009,99,0,7223,Brian Bateman,279.4,186897,669
2009,100,0,6527,Steve Stricker,279.3,240793,862
2009,100,0,26497,Casey Wittenberg,279.3,209511,750
2009,102,0,23614,Rich Beem,279.1,224359,804
2009,102,0,7749,Brett Quigley,279.1,290512,1041
2009,102,0,26951,Johnson Wagner,279.1,288261,1033
2009,105,0,9011,David Duval,279.0,171023,613
2009,105,0,2214,Kirk Triplett,279.0,212061,760
2009,107,0,12652,Cameron Beckman,278.9,291182,1044
2009,107,0,25632,Jimmy Walker,278.9,248483,891
2009,109,0,1797,Rocco Mediate,278.8,255932,918
2009,110,0,23108,Matt Kuchar,278.7,275358,988
2009,111,0,7867,Woody Austin,278.6,294739,1058
2009,111,0,21731,Freddie Jacobson,278.6,284739,1022
2009,113,0,1313,Steve Elkington,278.5,239245,859
2009,113,0,26498,Matt Weibring,278.5,213868,768
2009,115,0,23325,Vaughn Taylor,278.3,306733,1102
2009,116,0,21753,Brian Davis,278.0,352189,1267
2009,117,0,23541,Ben Crane,277.8,309437,1114
2009,117,0,21878,Mark Wilson,277.8,339700,1223
2009,119,0,24507,Jason Bohn,277.6,317040,1142
2009,120,0,22621,Ben Curtis,277.5,182577,658
2009,120,0,24024,Zach Johnson,277.5,307430,1108
2009,120,0,1766,Billy Mayfair,277.5,266634,961
2009,123,0,1473,Todd Hamilton,277.4,247699,893
2009,124,0,10860,Justin Leonard,277.3,291741,1052
2009,125,0,24357,K.J. Choi,277.2,194572,702
2009,126,0,7457,Steve Flesch,277.1,241901,873
2009,126,0,10585,Scott McCarron,277.1,312585,1128
2009,128,0,10425,Jay Williamson,277.0,219926,794
2009,129,0,10423,Mike Weir,276.8,259040,936
2009,130,0,10809,Jim Furyk,276.5,250507,906
2009,130,0,10117,Bob Heintz,276.5,196293,710
2009,130,0,8075,Jerry Kelly,276.5,296457,1072
2009,133,0,25396,Kevin Na,276.4,299385,1083
2009,133,0,20160,Charlie Wi,276.4,304003,1100
2009,135,0,23800,Bryce Molder,276.2,208773,756
2009,135,0,25240,D.A. Points,276.2,331120,1199
2009,137,0,1948,Tim Petrovic,276.0,330105,1196
2009,137,0,2239,Scott Verplank,276.0,305001,1105
2009,139,0,23718,Nathan Green,275.9,353376,1281
2009,140,0,20104,Ken Duke,275.8,272533,988
2009,141,0,22961,David Mathis,275.6,263979,958
2009,142,0,24449,Parker McLachlin,275.2,257620,936
2009,142,0,22295,Darron Stiles,275.2,161295,586
2009,144,0,6621,Joe Durant,275.1,178254,648
2009,145,0,20472,Alex Cejka,275.0,272296,990
2009,145,0,23135,Tim Clark,275.0,226015,822
2009,145,0,8845,Scott Sterling,275.0,152362,554
2009,148,0,21350,Ryuji Imada,274.9,264982,964
2009,149,0,23048,Eric Axley,274.8,225090,819
2009,149,0,22548,Patrick Sheehan,274.8,149485,544
2009,151,0,20593,Greg Chalmers,274.7,271115,987
2009,152,0,20498,Briny Baird,274.6,275161,1002
2009,152,0,12705,Cliff Kresge,274.6,255683,931
2009,154,0,6539,Rick Price,274.5,156438,570
2009,154,0,27649,Brandt Snedeker,274.5,249241,908
2009,156,0,26476,Chez Reavie,274.4,269438,982
2009,157,0,1577,Lee Janzen,274.3,232307,847
2009,157,0,1941,Tom Pernice Jr.,274.3,285284,1040
2009,159,0,10733,Kent Jones,274.1,232972,850
2009,160,0,27060,John Mallinger,273.8,269429,984
2009,161,0,6643,Paul Goydos,273.7,248517,908
2009,161,0,20634,Peter Lonard,273.7,293183,1071
2009,163,0,6251,Chris DiMarco,273.4,331324,1212
2009,164,0,30711,Colt Knost,272.9,212335,778
2009,164,0,6012,Greg Kraft,272.9,157208,576
2009,166,0,1320,Bob Estes,272.8,262387,962
2009,166,0,24503,Jeff Klauk,272.8,333307,1222
2009,168,0,27466,Spencer Levin,272.7,253643,930
2009,168,0,28620,Aron Price,272.7,291787,1070
2009,170,0,26668,Marc Turnesa,272.6,270397,992
2009,171,0,23983,Luke Donald,271.7,232066,854
2009,172,0,22348,Nick O'Hern,271.4,320829,1182
2009,173,0,8931,Glen Day,270.9,240546,888
2009,174,0,25190,Jeff Quinney,270.3,267337,989
2009,175,0,1677,Tom Lehman,270.0,131220,486
2009,176,0,1142,Bart Bryant,269.9,195145,723
2009,177,0,30927,Brendon Todd,269.2,176582,656
2009,178,0,20127,Chris Riley,269.0,251256,934
2009,178,0,12602,Dean Wilson,269.0,261979,974
2009,180,0,26420,Richard Johnson,268.2,277350,1034
2009,181,0,19846,Brian Gay,267.3,306286,1146
2009,182,0,1132,Mark Brooks,267.0,148196,555
2009,183,0,1329,Brad Faxon,263.9,190307,721
2009,184,0,1928,Corey Pavin,255.9,191665,749
2008,1,0,27141,J.B. Holmes,303.7,292747,964
2008,2,0,30925,Dustin Johnson,296.8,334484,1127
2008,3,0,24358,Robert Garrigus,296.1,354081,1196
2008,4,0,25804,Bubba Watson,295.6,330478,1118
2008,5,0,27095,Nick Watney,294.1,345888,1176
2008,6,0,6567,Vijay Singh,293.5,260061,886
2008,7,0,20848,Ángel Cabrera,293.4,161385,550
2008,8,0,1226,Fred Couples,293.0,208008,710
2008,9,0,25562,Andres Romero,292.4,200619,686
2008,9,0,24502,Adam Scott,292.4,143252,490
2008,11,0,29718,Anthony Kim,292.2,265869,910
2008,12,0,21633,Steve Allan,292.0,195615,670
2008,13,0,12716,Charley Hoffman,291.2,351191,1206
2008,14,0,21805,Harrison Frazar,291.1,251219,863
2008,15,0,1810,Phil Mickelson,290.8,240170,826
2008,16,0,30750,Tommy Gainey,290.5,186509,642
2008,16,0,23349,Charles Warren,290.5,300049,1033
2008,18,0,23497,Tag Ridings,290.4,328175,1130
2008,19,0,28475,Jeff Overton,290.1,368449,1270
2008,19,0,25594,Travis Perkins,290.1,162162,559
2008,21,0,20850,Daniel Chopra,289.5,279705,966
2008,22,0,23157,Richard Johnson,288.7,273701,948
2008,23,0,28089,Jason Day,288.3,310247,1076
2008,23,0,27936,Martin Laird,288.3,341889,1186
2008,25,0,1706,Davis Love III,288.2,261659,908
2008,26,0,23540,Jason Allred,287.9,200392,696
2008,26,0,24924,Bill Haas,287.9,360403,1252
2008,28,0,21961,Charles Howell III,287.6,350241,1218
2008,28,0,27214,Kevin Streelman,287.6,388594,1351
2008,30,0,24140,Sean O'Hair,287.3,272380,948
