YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2005,199,0,22371,Aaron Baddeley,18.97,217,1144,+0.18
2005,200,0,6573,Brandt Jobe,19.64,241,1227,+0.17
2005,201,0,6599,John Elliott,19.77,154,779,+0.19
2005,202,0,8793,Tiger Woods,20.34,166,816,-0.07
2004,1,0,1381,Fred Funk,7.36,90,1223,+0.19
2004,2,0,20628,Arron Oberholser,8.57,80,934,+0.14
2004,3,0,1219,John Cook,8.68,64,737,+0.31
2004,4,0,2049,Gene Sauers,8.77,99,1129,+0.15
2004,5,0,2239,Scott Verplank,8.81,92,1044,+0.04
2004,6,0,1139,Olin Browne,8.86,106,1197,+0.27
2004,7,0,1887,Mark O'Meara,9.03,58,642,+0.17
2004,8,0,19881,Robert Damron,9.09,114,1254,+0.27
2004,9,0,8385,Omar Uresti,9.19,104,1132,+0.16
2004,10,0,23135,Tim Clark,9.5,98,1032,+0.04
2004,11,0,1968,Nick Price,9.59,51,532,+0.08
2004,12,0,19972,José Coceres,9.62,86,894,+0.13
2004,13,0,20548,Hidemichi Tanaka,9.66,109,1128,+0.18
2004,14,0,2246,Duffy Waldorf,9.76,91,932,+0.13
2004,15,0,10423,Mike Weir,9.81,81,826,-0.01
2004,16,0,1724,Jeff Maggert,9.89,72,728,+0.15
2004,17,0,12760,Danny Ellis,9.96,107,1074,+0.11
2004,18,0,12682,Hirofumi Miyase,9.98,85,852,+0.36
2004,19,0,26420,Richard Johnson,9.99,139,1392,+0.04
2004,20,0,1945,Kenny Perry,10.02,92,918,+0.09
2004,20,0,22913,John Rollins,10.02,108,1078,+0.15
2004,22,0,23983,Luke Donald,10.04,90,896,+0.07
2004,23,0,10860,Justin Leonard,10.18,101,992,+0.05
2004,24,0,8123,Jeff Brehaut,10.27,146,1421,+0.15
2004,24,0,20382,Stephen Leaney,10.27,90,876,+0.16
2004,26,0,1553,John Huston,10.33,75,726,+0.17
2004,27,0,1142,Bart Bryant,10.44,100,958,+0.10
2004,28,0,20433,Mark Hensby,10.45,127,1215,+0.17
2004,29,0,24024,Zach Johnson,10.47,139,1328,+0.18
2004,30,0,23108,Matt Kuchar,10.48,118,1126,+0.15
2004,30,0,1797,Rocco Mediate,10.48,61,582,+0.23
2004,30,0,2214,Kirk Triplett,10.48,105,1002,+0.20
2004,33,0,8075,Jerry Kelly,10.51,136,1294,+0.13
2004,33,0,6078,Esteban Toledo,10.51,129,1227,+0.23
2004,35,0,1761,Len Mattiace,10.55,107,1014,+0.13
2004,36,0,6251,Chris DiMarco,10.64,122,1147,+0.19
2004,37,0,21878,Mark Wilson,10.65,89,836,+0.20
2004,38,0,7721,Pat Bates,10.66,144,1351,+0.13
2004,38,0,20472,Alex Cejka,10.66,89,835,+0.12
2004,40,0,6595,Kevin Sutherland,10.69,112,1048,+0.16
2004,41,0,7363,Craig Bowden,10.71,118,1102,+0.17
2004,42,0,8931,Glen Day,10.74,142,1322,+0.17
2004,42,0,7457,Steve Flesch,10.74,134,1248,+0.01
2004,42,0,12705,Cliff Kresge,10.74,124,1155,+0.14
2004,45,0,10733,Kent Jones,10.76,142,1320,+0.26
2004,46,0,1810,Phil Mickelson,10.82,92,850,+0.05
2004,47,0,1361,Dan Forsman,10.84,110,1015,+0.09
2004,48,0,1313,Steve Elkington,10.85,89,820,+0.02
2004,49,0,7223,Brian Bateman,10.87,115,1058,+0.16
2004,50,0,1666,Bernhard Langer,10.89,71,652,+0.11
2004,51,0,22405,Justin Rose,10.99,98,892,-0.13
2004,52,0,1132,Mark Brooks,11.07,99,894,+0.38
2004,53,0,2104,Jeff Sluman,11.08,137,1236,+0.09
2004,54,0,25396,Kevin Na,11.1,145,1306,+0.10
2004,55,0,2099,Scott Simpson,11.11,82,738,+0.21
2004,56,0,6809,Bob Burns,11.17,134,1200,+0.07
2004,57,0,12602,Dean Wilson,11.19,154,1376,+0.14
2004,58,0,12510,Chad Campbell,11.21,130,1160,+0.20
2004,59,0,6621,Joe Durant,11.28,130,1152,+0.08
2004,60,0,8881,Tripp Isenhour,11.29,77,682,+0.17
2004,60,0,1685,J.L. Lewis,11.29,151,1338,+0.13
2004,62,0,1577,Lee Janzen,11.33,123,1086,+0.19
2004,63,0,20498,Briny Baird,11.36,141,1241,+0.11
2004,64,0,1378,David Frost,11.42,124,1086,+0.22
2004,64,0,1928,Corey Pavin,11.42,116,1016,+0.14
2004,66,0,8339,Spike McRoy,11.44,135,1180,+0.13
2004,67,0,21646,David Branshaw,11.46,128,1117,+0.19
2004,68,0,11032,Frank Lickliter II,11.48,130,1132,+0.04
2004,69,0,1157,Tom Byrum,11.52,120,1042,+0.20
2004,70,0,1161,Mark Calcavecchia,11.53,107,928,+0.14
2004,70,0,10425,Jay Williamson,11.53,157,1362,+0.13
2004,72,0,21959,Ted Purdy,11.55,174,1506,+0.10
2004,73,0,23353,J.J. Henry,11.56,156,1350,+0.19
2004,74,0,1619,Skip Kendall,11.59,140,1208,+0.19
2004,75,0,1388,Robert Gamez,11.63,157,1350,+0.11
2004,76,0,19824,Craig Barlow,11.71,124,1059,+0.17
2004,77,0,1203,Russ Cochran,11.74,97,826,+0.20
2004,78,0,24507,Jason Bohn,11.79,153,1298,+0.14
2004,78,0,6575,Dudley Hart,11.79,89,755,+0.09
2004,80,0,24361,Pat Perez,11.81,155,1313,+0.10
2004,81,0,12680,Shigeki Maruyama,11.83,133,1124,+0.05
2004,82,0,20094,Jonathan Kaye,11.88,113,951,+0.22
2004,83,0,21893,Brian Kortan,11.93,100,838,+0.24
2004,84,0,12753,David Morland IV,11.94,115,963,+0.18
2004,85,0,2245,Grant Waite,12.24,128,1046,+0.16
2004,86,0,1938,David Peoples,12.26,137,1117,+0.19
2004,87,0,1766,Billy Mayfair,12.37,174,1407,+0.20
2004,88,0,22293,Heath Slocum,12.47,153,1227,+0.12
2004,89,0,1941,Tom Pernice Jr.,12.5,162,1296,+0.08
2004,90,0,10201,Matt Gogel,12.51,133,1063,+0.20
2004,91,0,20029,Notah Begay III,12.53,117,934,+0.09
2004,92,0,8537,J.P. Hayes,12.54,124,989,+0.23
2004,93,0,25686,Jason Dufner,12.57,135,1074,+0.08
2004,94,0,19846,Brian Gay,12.58,161,1280,+0.18
2004,94,0,1527,Scott Hoch,12.58,81,644,+0.14
2004,96,0,20645,John Senden,12.6,162,1286,+0.12
2004,97,0,22046,Geoff Ogilvy,12.63,146,1156,+0.06
2004,98,0,23541,Ben Crane,12.66,156,1232,+0.14
2004,98,0,1926,Steve Pate,12.66,118,932,+0.10
2004,100,0,23623,Bo Van Pelt,12.79,160,1251,+0.08
2004,101,0,6214,Guy Boros,12.8,111,867,+0.14
2004,102,0,10107,Deane Pappas,12.84,122,950,-0.06
2004,103,0,20098,Stuart Appleby,12.93,116,897,+0.04
2004,103,0,23325,Vaughn Taylor,12.93,144,1114,+0.11
2004,105,0,12782,Tim Herron,12.94,128,989,+0.14
2004,106,0,22548,Patrick Sheehan,12.95,189,1460,+0.06
2004,107,0,23621,Rory Sabbatini,13.11,140,1068,-0.01
2004,108,0,21805,Harrison Frazar,13.12,142,1082,+0.05
2004,109,0,1127,Danny Briggs,13.16,145,1102,+0.03
2004,110,0,26287,Roland Thatcher,13.2,118,894,+0.13
2004,111,0,24781,Hunter Mahan,13.27,163,1228,+0.19
2004,112,0,11123,Chris Couch,13.28,98,738,+0.26
2004,113,0,25900,Lucas Glover,13.31,165,1240,+0.16
2004,114,0,8835,Kris Cox,13.36,121,906,+0.20
2004,115,0,12652,Cameron Beckman,13.38,175,1308,+0.11
2004,116,0,1457,Jay Haas,13.5,122,904,+0.04
2004,117,0,22621,Ben Curtis,13.51,80,592,+0.10
2004,118,0,2223,Bob Tway,13.53,135,998,+0.21
2004,119,0,20634,Peter Lonard,13.55,106,782,+0.15
2004,120,0,20121,Todd Fischer,13.58,189,1392,+0.17
2004,121,0,6567,Vijay Singh,13.59,175,1288,E
2004,122,0,2101,Joey Sindelar,13.6,178,1309,+0.13
2004,123,0,23338,David Gossett,13.61,104,764,+0.27
2004,124,0,12823,Carlos Franco,13.63,180,1321,+0.08
2004,125,0,24290,D.J. Brigman,13.64,141,1034,+0.04
2004,126,0,12660,Jesper Parnevik,13.66,156,1142,+0.03
2004,127,0,21407,Arjun Atwal,13.68,151,1104,+0.19
2004,128,0,6515,Shaun Micheel,13.81,145,1050,+0.12
2004,129,0,12645,Brent Geiberger,13.89,176,1267,+0.02
2004,130,0,23552,Hank Kuehne,13.9,169,1216,+0.01
2004,131,0,20585,Niclas Fasth,13.93,105,754,+0.10
2004,132,0,20593,Greg Chalmers,13.95,132,946,+0.17
2004,133,0,6197,Michael Allen,14.0,166,1186,+0.04
2004,133,0,21961,Charles Howell III,14.0,162,1157,+0.11
2004,135,0,6004,Stephen Ames,14.02,166,1184,+0.16
2004,136,0,2106,Chris Smith,14.05,198,1409,+0.14
2004,137,0,1677,Tom Lehman,14.06,122,868,+0.15
2004,138,0,20378,Mathias Grönberg,14.07,159,1130,+0.03
2004,139,0,7867,Woody Austin,14.11,173,1226,+0.08
2004,140,0,23614,Rich Beem,14.18,132,931,+0.10
2004,141,0,2010,Loren Roberts,14.33,145,1012,+0.19
2004,142,0,25345,Carl Pettersson,14.36,174,1212,-0.01
2004,143,0,1035,Tommy Armour III,14.47,168,1161,+0.20
2004,143,0,8337,Mike Heinen,14.47,103,712,+0.08
2004,145,0,20572,Rod Pampling,14.53,170,1170,+0.04
2004,146,0,20580,Andre Stolz,14.57,104,714,+0.21
2004,147,0,10912,Craig Perks,14.63,139,950,+0.24
2004,148,0,20850,Daniel Chopra,14.64,204,1393,+0.05
2004,149,0,10885,Robert Allenby,14.72,156,1060,+0.15
2004,149,0,6332,Neal Lancaster,14.72,207,1406,+0.09
2004,151,0,21633,Steve Allan,14.74,195,1323,+0.05
2004,152,0,1261,Jay Delsing,14.76,146,989,+0.18
2004,153,0,10585,Scott McCarron,14.8,169,1142,+0.18
2004,154,0,10213,Dicky Pride,14.91,127,852,+0.19
2004,155,0,1948,Tim Petrovic,14.93,198,1326,+0.13
2004,156,0,1024,Billy Andrade,14.94,208,1392,+0.10
2004,157,0,23497,Tag Ridings,15.02,100,666,+0.17
2004,158,0,6373,José María Olazábal,15.03,92,612,+0.09
2004,159,0,23320,Ryan Palmer,15.04,205,1363,+0.12
2004,160,0,1771,Blaine McCallister,15.08,139,922,+0.24
2004,161,0,20127,Chris Riley,15.23,127,834,+0.07
2004,162,0,2206,David Toms,15.31,128,836,+0.12
2004,163,0,21949,Joe Ogilvie,15.33,197,1285,+0.06
2004,164,0,19825,Darren Clarke,15.35,78,508,+0.04
2004,165,0,6613,Tommy Tolles,15.45,140,906,+0.22
2004,166,0,20104,Ken Duke,15.49,184,1188,+0.17
2004,167,0,21731,Freddie Jacobson,15.51,147,948,+0.03
2004,168,0,1320,Bob Estes,15.56,127,816,+0.06
2004,169,0,24502,Adam Scott,15.6,88,564,+0.20
2004,170,0,7749,Brett Quigley,15.63,200,1280,+0.06
2004,171,0,6527,Steve Stricker,15.7,166,1057,+0.05
2004,172,0,1707,Steve Lowery,15.72,177,1126,+0.08
2004,173,0,20663,Brenden Pappas,15.88,234,1474,+0.05
2004,174,0,23307,Roger Tambellini,16.09,166,1032,+0.15
2004,175,0,23613,Rich Barcelo,16.17,142,878,+0.13
2004,175,0,20157,Retief Goosen,16.17,97,600,+0.01
2004,177,0,24925,Jonathan Byrd,16.22,169,1042,+0.08
2004,178,0,1706,Davis Love III,16.24,139,856,+0.03
2004,178,0,1927,Dennis Paulson,16.24,152,936,+0.07
2004,180,0,24357,K.J. Choi,16.26,145,892,+0.17
2004,181,0,21209,Sergio Garcia,16.35,119,728,+0.06
2004,181,0,2002,John Riegger,16.35,121,740,+0.05
2004,183,0,12394,Tom Carter,16.38,237,1447,+0.08
2004,184,0,25237,Kevin Muncrief,16.47,110,668,+0.21
2004,185,0,1473,Todd Hamilton,16.96,171,1008,+0.18
2004,186,0,1042,Paul Azinger,17.14,169,986,+0.21
2004,187,0,1249,John Daly,17.25,176,1020,+0.07
2004,188,0,20229,Stewart Cink,17.62,204,1158,-0.01
2004,189,0,1329,Brad Faxon,17.72,180,1016,+0.18
2004,190,0,1226,Fred Couples,17.9,111,620,+0.13
2004,191,0,23063,Scott Hend,18.19,191,1050,+0.06
2004,191,0,7939,Dan Olsen,18.19,175,962,+0.14
2004,193,0,22371,Aaron Baddeley,18.51,204,1102,+0.19
2004,194,0,8793,Tiger Woods,18.91,149,788,-0.05
2004,195,0,6522,Ernie Els,19.09,113,592,E
2004,196,0,1920,Craig Parry,19.13,101,528,+0.20
2003,1,0,1381,Fred Funk,6.35,86,1354,+0.15
2003,2,0,23983,Luke Donald,6.45,74,1148,+0.07
2003,3,0,2170,Hal Sutton,6.61,66,999,-0.05
2003,4,0,1139,Olin Browne,7.48,105,1403,+0.22
2003,5,0,1569,Peter Jacobsen,8.14,78,958,+0.27
2003,6,0,12705,Cliff Kresge,8.29,103,1242,+0.10
2003,7,0,20099,Doug Barron,8.36,100,1196,+0.22
2003,8,0,10860,Justin Leonard,8.37,76,908,+0.08
2003,8,0,1887,Mark O'Meara,8.37,58,693,+0.24
2003,10,0,8931,Glen Day,8.4,111,1322,+0.06
2003,10,0,2049,Gene Sauers,8.4,95,1131,+0.21
2003,12,0,22913,John Rollins,8.44,78,924,+0.23
2003,13,0,10809,Jim Furyk,8.66,101,1166,+0.12
2003,14,0,23108,Matt Kuchar,8.67,72,830,+0.32
2003,15,0,20628,Arron Oberholser,8.75,94,1074,+0.07
2003,16,0,8075,Jerry Kelly,8.77,110,1254,+0.03
2003,17,0,8545,Glen Hnatiuk,8.84,108,1222,+0.15
2003,18,0,12602,Dean Wilson,8.92,91,1020,+0.32
2003,19,0,12680,Shigeki Maruyama,8.95,94,1050,+0.17
2003,20,0,22293,Heath Slocum,8.96,122,1361,+0.13
2003,21,0,2101,Joey Sindelar,8.97,111,1238,+0.09
2003,22,0,20095,Carl Paulson,8.99,124,1379,+0.13
2003,23,0,8375,Paul Stankowski,9.09,80,880,+0.19
2003,24,0,7941,Mike Grob,9.24,99,1072,+0.29
2003,25,0,8339,Spike McRoy,9.31,126,1354,+0.24
2003,26,0,19881,Robert Damron,9.35,117,1252,+0.20
2003,26,0,6643,Paul Goydos,9.35,103,1102,+0.14
2003,28,0,20436,Garrett Willis,9.4,118,1255,+0.18
2003,29,0,12652,Cameron Beckman,9.48,110,1160,+0.01
2003,30,0,1797,Rocco Mediate,9.51,85,894,+0.34
2003,31,0,20771,Steven Alker,9.57,108,1128,+0.12
2003,32,0,1157,Tom Byrum,9.62,110,1144,+0.21
2003,33,0,8547,John Maginnes,9.69,105,1084,+0.13
2003,33,0,20548,Hidemichi Tanaka,9.69,146,1507,+0.21
2003,35,0,1098,Jay Don Blake,9.72,88,905,+0.30
2003,36,0,7721,Pat Bates,9.84,141,1433,+0.11
2003,37,0,8537,J.P. Hayes,9.89,101,1021,+0.22
2003,38,0,7223,Brian Bateman,9.95,86,864,+0.15
2003,38,0,8337,Mike Heinen,9.95,115,1156,+0.03
2003,40,0,1175,Jim Carter,10.0,124,1240,+0.10
2003,40,0,6078,Esteban Toledo,10.0,142,1420,+0.03
2003,42,0,12510,Chad Campbell,10.03,120,1197,+0.11
2003,42,0,6621,Joe Durant,10.03,120,1196,+0.19
2003,44,0,23338,David Gossett,10.04,123,1225,+0.10
2003,45,0,26420,Richard Johnson,10.07,115,1142,+0.10
2003,46,0,1724,Jeff Maggert,10.1,101,1000,+0.13
2003,47,0,23135,Tim Clark,10.13,92,908,+0.22
2003,48,0,2002,John Riegger,10.18,67,658,+0.15
2003,49,0,1945,Kenny Perry,10.22,112,1096,+0.08
2003,50,0,1938,David Peoples,10.24,129,1260,+0.11
2003,51,0,10733,Kent Jones,10.48,92,878,E
2003,52,0,1619,Skip Kendall,10.5,143,1362,+0.09
2003,52,0,2214,Kirk Triplett,10.5,114,1086,E
2003,54,0,22295,Darron Stiles,10.63,120,1129,+0.19
2003,55,0,20623,Gavin Coles,10.65,92,864,+0.27
2003,56,0,20498,Briny Baird,10.66,156,1464,+0.11
2003,57,0,6475,Jeff Klein,10.71,81,756,+0.27
2003,58,0,20472,Alex Cejka,10.75,118,1098,+0.08
2003,59,0,21739,Aaron Barber,10.78,133,1234,+0.13
2003,60,0,6809,Bob Burns,10.81,115,1064,+0.17
2003,60,0,2104,Jeff Sluman,10.81,137,1267,+0.13
2003,62,0,2246,Duffy Waldorf,10.87,115,1058,+0.04
2003,63,0,11032,Frank Lickliter II,10.9,124,1138,+0.13
2003,63,0,2106,Chris Smith,10.9,128,1174,+0.16
2003,65,0,8123,Jeff Brehaut,10.92,153,1401,+0.04
2003,66,0,1685,J.L. Lewis,10.96,133,1214,+0.25
2003,66,0,26489,Cameron Yancey,10.96,78,712,+0.14
2003,68,0,1766,Billy Mayfair,10.97,139,1267,+0.15
2003,69,0,1948,Tim Petrovic,10.99,142,1292,+0.12
2003,70,0,12782,Tim Herron,11.0,139,1264,+0.17
2003,71,0,25031,Andy Miller,11.01,109,990,+0.29
2003,72,0,1761,Len Mattiace,11.05,116,1050,+0.13
2003,73,0,23614,Rich Beem,11.1,98,883,+0.10
2003,73,0,8725,Tom Gillis,11.1,99,892,+0.21
2003,75,0,1035,Tommy Armour III,11.11,88,792,+0.09
2003,75,0,20645,John Senden,11.11,158,1422,+0.08
2003,77,0,1307,Joel Edwards,11.12,93,836,+0.11
2003,78,0,1132,Mark Brooks,11.14,122,1095,+0.25
2003,79,0,6575,Dudley Hart,11.22,94,838,+0.03
2003,80,0,10425,Jay Williamson,11.23,133,1184,+0.13
2003,81,0,1361,Dan Forsman,11.24,141,1254,+0.08
2003,82,0,20094,Jonathan Kaye,11.29,118,1045,+0.19
2003,83,0,23125,Brad Elder,11.31,71,628,+0.32
2003,83,0,2010,Loren Roberts,11.31,112,990,+0.14
2003,85,0,1475,Donnie Hammond,11.32,135,1193,+0.24
2003,86,0,20098,Stuart Appleby,11.37,113,994,+0.03
2003,87,0,21209,Sergio Garcia,11.42,66,578,+0.12
2003,88,0,20574,Mathew Goggin,11.52,124,1076,+0.15
2003,89,0,6004,Stephen Ames,11.53,136,1180,+0.04
2003,89,0,20121,Todd Fischer,11.53,146,1266,+0.23
2003,91,0,23036,Chris Anderson,11.54,140,1213,+0.09
2003,92,0,1378,David Frost,11.55,121,1048,+0.17
2003,93,0,1928,Corey Pavin,11.57,127,1098,+0.16
2003,94,0,1553,John Huston,11.58,116,1002,+0.02
2003,95,0,7867,Woody Austin,11.59,147,1268,+0.01
2003,96,0,20572,Rod Pampling,11.71,119,1016,+0.12
2003,96,0,12660,Jesper Parnevik,11.71,142,1213,+0.14
2003,96,0,20127,Chris Riley,11.71,126,1076,+0.09
2003,99,0,1042,Paul Azinger,11.79,110,933,+0.20
2003,100,0,23621,Rory Sabbatini,11.8,130,1102,+0.02
2003,101,0,23353,J.J. Henry,11.84,158,1335,+0.11
2003,102,0,1161,Mark Calcavecchia,11.93,117,981,+0.11
2003,103,0,6595,Kevin Sutherland,11.94,129,1080,+0.18
2003,104,0,19824,Craig Barlow,11.95,151,1264,+0.18
2003,104,0,8633,Per-Ulrik Johansson,11.95,150,1255,+0.22
2003,106,0,1388,Robert Gamez,11.99,175,1460,+0.06
2003,107,0,1666,Bernhard Langer,12.02,87,724,+0.17
2003,108,0,12662,Thomas Levet,12.05,126,1046,+0.13
2003,108,0,26950,John Morgan,12.05,126,1046,+0.10
2003,110,0,6251,Chris DiMarco,12.09,134,1108,+0.01
2003,110,0,8793,Tiger Woods,12.09,88,728,+0.03
2003,112,0,20029,Notah Begay III,12.1,145,1198,+0.07
2003,113,0,11011,Mike Sposa,12.11,110,908,+0.03
2003,114,0,25345,Carl Pettersson,12.12,127,1048,+0.21
2003,115,0,6034,Marco Dawson,12.13,127,1047,+0.06
2003,115,0,7457,Steve Flesch,12.13,162,1335,+0.12
2003,115,0,1706,Davis Love III,12.13,108,890,+0.06
2003,118,0,25692,Akio Sadakata,12.16,129,1061,+0.19
2003,119,0,2206,David Toms,12.18,114,936,+0.14
2003,120,0,6515,Shaun Micheel,12.22,153,1252,+0.16
2003,121,0,24925,Jonathan Byrd,12.23,149,1218,+0.12
2003,122,0,10201,Matt Gogel,12.26,115,938,+0.26
2003,123,0,1677,Tom Lehman,12.27,118,962,+0.19
2003,123,0,23177,Kenneth Staton,12.27,94,766,+0.09
2003,125,0,21878,Mark Wilson,12.29,130,1058,+0.24
2003,126,0,7101,Dave Stockton Jr.,12.35,124,1004,+0.21
2003,127,0,2239,Scott Verplank,12.46,141,1132,+0.10
2003,128,0,20940,Kenichi Kuboya,12.5,146,1168,+0.14
2003,129,0,21805,Harrison Frazar,12.54,145,1156,+0.07
2003,130,0,10213,Dicky Pride,12.58,112,890,+0.08
2003,131,0,19825,Darren Clarke,12.59,67,532,+0.10
2003,131,0,6573,Brandt Jobe,12.59,128,1017,+0.09
2003,131,0,12755,Vance Veazey,12.59,109,866,+0.26
2003,134,0,23034,Brent Schwarzrock,12.74,98,769,+0.14
2003,135,0,1457,Jay Haas,12.84,129,1005,+0.06
2003,136,0,12823,Carlos Franco,12.85,163,1268,+0.07
2003,137,0,10423,Mike Weir,12.87,100,777,-0.01
2003,138,0,20229,Stewart Cink,12.89,158,1226,+0.04
2003,139,0,20634,Peter Lonard,12.92,137,1060,+0.09
2003,140,0,1968,Nick Price,12.93,91,704,+0.32
2003,141,0,19846,Brian Gay,12.95,161,1243,+0.19
2003,141,0,6332,Neal Lancaster,12.95,184,1421,+0.06
2003,141,0,10585,Scott McCarron,12.95,114,880,+0.04
2003,144,0,22548,Patrick Sheehan,12.98,170,1310,+0.08
2003,145,0,19972,José Coceres,13.03,98,752,+0.17
2003,146,0,1941,Tom Pernice Jr.,13.15,172,1308,+0.06
2003,147,0,1577,Lee Janzen,13.24,118,891,+0.08
2003,148,0,10565,Ian Leggatt,13.36,116,868,+0.15
2003,148,0,1707,Steve Lowery,13.36,128,958,+0.11
2003,150,0,6617,Brian Henninger,13.51,94,696,+0.03
2003,151,0,12388,Michael Clark II,13.52,96,710,+0.09
2003,152,0,2223,Bob Tway,13.57,150,1105,+0.14
2003,153,0,10912,Craig Perks,13.69,140,1023,+0.06
2003,154,0,22621,Ben Curtis,13.72,115,838,+0.17
2003,155,0,1329,Brad Faxon,13.79,150,1088,+0.16
2003,156,0,20568,Anthony Painter,13.89,155,1116,+0.11
2003,157,0,1810,Phil Mickelson,13.91,112,805,+0.07
2003,158,0,20663,Brenden Pappas,13.94,190,1363,+0.01
2003,159,0,25450,Ty Tryon,13.97,88,630,+0.24
2003,160,0,20157,Retief Goosen,14.0,98,700,+0.04
2003,161,0,20566,Kaname Yokoo,14.04,96,684,+0.23
2003,162,0,1226,Fred Couples,14.18,97,684,+0.20
2003,163,0,22892,Jason Gore,14.22,156,1097,+0.14
2003,164,0,20593,Greg Chalmers,14.29,185,1295,+0.07
2003,164,0,6522,Ernie Els,14.29,88,616,E
2003,164,0,20573,Scott Laycock,14.29,130,910,+0.12
2003,167,0,6581,David Sutherland,14.3,135,944,+0.11
2003,168,0,24356,Jason Buha,14.32,110,768,+0.06
2003,169,0,10885,Robert Allenby,14.4,129,896,+0.20
2003,170,0,23656,Jason Caron,14.45,135,934,+0.16
2003,170,0,10107,Deane Pappas,14.45,139,962,-0.03
2003,172,0,22046,Geoff Ogilvy,14.56,150,1030,+0.02
2003,173,0,23541,Ben Crane,14.7,172,1170,+0.09
2003,174,0,24357,K.J. Choi,14.73,183,1242,+0.16
2003,175,0,24361,Pat Perez,14.84,173,1166,+0.12
2003,176,0,1320,Bob Estes,14.86,156,1050,+0.17
2003,177,0,7749,Brett Quigley,15.1,170,1126,+0.09
2003,178,0,1024,Billy Andrade,15.12,187,1237,+0.08
2003,179,0,22371,Aaron Baddeley,15.17,133,877,+0.12
2003,180,0,12645,Brent Geiberger,15.57,111,713,+0.14
2003,180,0,21961,Charles Howell III,15.57,211,1355,+0.06
2003,182,0,6567,Vijay Singh,15.58,181,1162,-0.04
2003,183,0,23552,Hank Kuehne,15.76,145,920,-0.01
2003,183,0,1723,Andrew Magee,15.76,182,1155,+0.04
2003,185,0,12661,Todd Barranger,16.58,162,977,+0.12
2003,185,0,21806,Paul Gow,16.58,132,796,-0.02
2003,187,0,21633,Steve Allan,16.67,109,654,+0.14
2003,188,0,24502,Adam Scott,16.81,80,476,+0.28
2003,189,0,6527,Steve Stricker,18.69,146,781,+0.07
2003,190,0,1249,John Daly,19.82,130,656,+0.17
2002,1,0,1014,Fulton Allem,2.27,19,838,-0.11
2002,2,0,6621,Joe Durant,2.48,25,1007,+0.16
2002,3,0,1569,Peter Jacobsen,2.52,22,873,+0.18
2002,4,0,6643,Paul Goydos,2.54,21,826,+0.48
2002,5,0,1381,Fred Funk,2.59,37,1426,+0.24
2002,6,0,1219,John Cook,2.67,27,1011,E
2002,7,0,23983,Luke Donald,2.71,36,1326,+0.31
2002,8,0,1724,Jeff Maggert,2.92,29,993,+0.10
2002,9,0,22293,Heath Slocum,2.94,32,1090,+0.06
2002,10,0,23108,Matt Kuchar,2.95,28,948,+0.04
2002,10,0,1766,Billy Mayfair,2.95,33,1117,+0.18
2002,12,0,6078,Esteban Toledo,2.97,39,1314,+0.10
2002,13,0,10809,Jim Furyk,3.0,30,999,+0.17
2002,14,0,8931,Glen Day,3.02,41,1358,+0.37
2002,14,0,23338,David Gossett,3.02,37,1225,+0.16
2002,16,0,1928,Corey Pavin,3.05,28,919,+0.25
2002,17,0,2214,Kirk Triplett,3.1,28,904,-0.07
2002,18,0,10457,Frank Nobilo,3.17,40,1263,+0.20
2002,19,0,1707,Steve Lowery,3.23,36,1114,+0.14
2002,20,0,1457,Jay Haas,3.25,33,1016,+0.33
2002,21,0,1035,Tommy Armour III,3.32,36,1084,-0.11
2002,21,0,1175,Jim Carter,3.32,39,1174,+0.03
2002,23,0,12660,Jesper Parnevik,3.34,31,927,+0.06
2002,24,0,1249,John Daly,3.36,22,655,+0.32
2002,25,0,1139,Olin Browne,3.37,46,1364,+0.11
2002,26,0,1666,Bernhard Langer,3.38,18,532,E
2002,27,0,8553,Lee Porter,3.43,39,1136,+0.41
2002,28,0,8537,J.P. Hayes,3.45,33,956,+0.27
2002,29,0,8633,Per-Ulrik Johansson,3.46,40,1156,+0.10
2002,30,0,1577,Lee Janzen,3.5,39,1115,+0.44
2002,31,0,11011,Mike Sposa,3.57,52,1457,+0.12
2002,32,0,1226,Fred Couples,3.58,26,726,+0.12
2002,32,0,20548,Hidemichi Tanaka,3.58,45,1258,+0.20
2002,34,0,2223,Bob Tway,3.62,44,1215,+0.27
2002,35,0,6004,Stephen Ames,3.67,40,1090,+0.03
2002,36,0,7721,Pat Bates,3.68,45,1223,+0.02
2002,37,0,1677,Tom Lehman,3.7,29,784,-0.07
2002,38,0,20498,Briny Baird,3.72,54,1452,+0.07
2002,38,0,1142,Bart Bryant,3.72,33,888,+0.06
2002,40,0,2246,Duffy Waldorf,3.73,42,1127,+0.07
2002,41,0,1378,David Frost,3.75,44,1173,+0.20
2002,41,0,10860,Justin Leonard,3.75,40,1066,+0.18
2002,43,0,6332,Neal Lancaster,3.79,48,1268,+0.29
2002,44,0,19817,Michael Muehr,3.81,35,919,+0.34
2002,45,0,8545,Glen Hnatiuk,3.82,48,1256,+0.13
2002,46,0,1361,Dan Forsman,3.83,41,1070,+0.02
2002,47,0,22913,John Rollins,3.84,60,1564,+0.12
2002,48,0,6809,Bob Burns,3.85,49,1272,+0.31
2002,48,0,1968,Nick Price,3.85,28,728,+0.18
