YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
2014,131,0,10423,Mike Weir,47
2014,149,0,25274,Steven Bowditch,46
2014,149,0,34021,Bud Cauley,46
2014,149,0,37273,Derek Ernst,46
2014,149,0,32448,James Hahn,46
2014,149,0,31557,Jim Herman,46
2014,149,0,21961,Charles Howell III,46
2014,149,0,27466,Spencer Levin,46
2014,149,0,1724,Jeff Maggert,46
2014,149,0,27933,John Merrick,46
2014,149,0,31193,Jim Renner,46
2014,149,0,22913,John Rollins,46
2014,149,0,6567,Vijay Singh,46
2014,149,0,27330,Josh Teater,46
2014,149,0,28780,Nicholas Thompson,46
2014,149,0,27064,Jhonattan Vegas,46
2014,149,0,34265,Will Wilcox,46
2014,165,0,24925,Jonathan Byrd,45
2014,165,0,25686,Jason Dufner,45
2014,165,0,25900,Lucas Glover,45
2014,165,0,26956,Bronson La'Cassie,45
2014,165,0,29461,Jamie Lovemark,45
2014,165,0,27120,Troy Matteson,45
2014,171,0,23353,J.J. Henry,44
2014,171,0,26679,Kevin Stadler,44
2014,171,0,30110,Kyle Stanley,44
2014,171,0,21878,Mark Wilson,44
2014,175,0,28486,Michael Putnam,43
2014,176,0,26289,Boo Weekley,42
2014,177,0,35541,John Peterson,41
2013,1,0,28259,Sangmoon Bae,55
2013,1,0,22792,Peter Hanson,55
2013,1,0,34098,Russell Henley,55
2013,1,0,27649,Brandt Snedeker,55
2013,5,0,6004,Stephen Ames,54
2013,5,0,34099,Harris English,54
2013,5,0,1810,Phil Mickelson,54
2013,5,0,27556,Ted Potter Jr.,54
2013,5,0,26331,Charl Schwartzel,54
2013,10,0,20593,Greg Chalmers,53
2013,10,0,23409,James Driscoll,53
2013,10,0,32102,Rickie Fowler,53
2013,10,0,30926,Chris Kirk,53
2013,14,0,22371,Aaron Baddeley,52
2013,14,0,21209,Sergio Garcia,52
2013,14,0,26758,David Hearn,52
2013,14,0,29420,Billy Horschel,52
2013,14,0,22806,Doug LaBelle II,52
2013,14,0,35139,Richard Lee,52
2013,14,0,25572,Graeme McDowell,52
2013,21,0,23135,Tim Clark,51
2013,21,0,24494,Erik Compton,51
2013,21,0,30750,Tommy Gainey,51
2013,21,0,33461,Morgan Hoffmann,51
2013,21,0,27408,Martin Kaymer,51
2013,21,0,30711,Colt Knost,51
2013,21,0,36884,Ben Kohles,51
2013,21,0,28475,Jeff Overton,51
2013,21,0,23320,Ryan Palmer,51
2013,21,0,25345,Carl Pettersson,51
2013,21,0,34360,Patrick Reed,51
2013,21,0,34046,Jordan Spieth,51
2013,21,0,6527,Steve Stricker,51
2013,21,0,28135,Aaron Watkins,51
2013,21,0,20160,Charlie Wi,51
2013,36,0,21753,Brian Davis,50
2013,36,0,20104,Ken Duke,50
2013,36,0,37273,Derek Ernst,50
2013,36,0,35539,Luke Guthrie,50
2013,36,0,21961,Charles Howell III,50
2013,36,0,24024,Zach Johnson,50
2013,36,0,27936,Martin Laird,50
2013,36,0,28092,D.H. Lee,50
2013,36,0,21099,David Lynn,50
2013,36,0,23800,Bryce Molder,50
2013,36,0,25240,D.A. Points,50
2013,36,0,25562,Andres Romero,50
2013,36,0,23621,Rory Sabbatini,50
2013,36,0,30692,Scott Stallings,50
2013,36,0,26951,Johnson Wagner,50
2013,36,0,25632,Jimmy Walker,50
2013,36,0,27095,Nick Watney,50
2013,36,0,31323,Gary Woodland,50
2013,54,0,20098,Stuart Appleby,49
2013,54,0,27895,Jonas Blixt,49
2013,54,0,24507,Jason Bohn,49
2013,54,0,20848,Ángel Cabrera,49
2013,54,0,23541,Ben Crane,49
2013,54,0,28089,Jason Day,49
2013,54,0,27436,Graham DeLaet,49
2013,54,0,23983,Luke Donald,49
2013,54,0,1320,Bob Estes,49
2013,54,0,28307,Matt Every,49
2013,54,0,8725,Tom Gillis,49
2013,54,0,24924,Bill Haas,49
2013,54,0,20766,Padraig Harrington,49
2013,54,0,31557,Jim Herman,49
2013,54,0,25444,Justin Hicks,49
2013,54,0,12716,Charley Hoffman,49
2013,54,0,34174,John Huh,49
2013,54,0,21731,Freddie Jacobson,49
2013,54,0,30944,Jason Kokrak,49
2013,54,0,23108,Matt Kuchar,49
2013,54,0,34261,Scott Langley,49
2013,54,0,34409,David Lingmerth,49
2013,54,0,31202,William McGirt,49
2013,54,0,28237,Rory McIlroy,49
2013,54,0,24490,George McNeill,49
2013,54,0,24140,Sean O'Hair,49
2013,54,0,22046,Geoff Ogilvy,49
2013,54,0,29221,Webb Simpson,49
2013,54,0,21528,Henrik Stenson,49
2013,54,0,27214,Kevin Streelman,49
2013,54,0,27963,Chris Stroud,49
2013,54,0,32150,Michael Thompson,49
2013,54,0,28780,Nicholas Thompson,49
2013,54,0,33419,Cameron Tringale,49
2013,54,0,10423,Mike Weir,49
2013,54,0,26497,Casey Wittenberg,49
2013,54,0,8793,Tiger Woods,49
2013,91,0,25274,Steven Bowditch,48
2013,91,0,33141,Keegan Bradley,48
2013,91,0,28500,Martin Flores,48
2013,91,0,29740,Brad Fritsch,48
2013,91,0,10809,Jim Furyk,48
2013,91,0,24399,Scott Gardiner,48
2013,91,0,19846,Brian Gay,48
2013,91,0,28679,Fabián Gómez,48
2013,91,0,12782,Tim Herron,48
2013,91,0,6573,Brandt Jobe,48
2013,91,0,30925,Dustin Johnson,48
2013,91,0,26300,Matt Jones,48
2013,91,0,26851,Marc Leishman,48
2013,91,0,1724,Jeff Maggert,48
2013,91,0,24781,Hunter Mahan,48
2013,91,0,30163,Henrik Norlander,48
2013,91,0,25818,Scott Piercy,48
2013,91,0,24138,Ian Poulter,48
2013,91,0,25336,Alistair Presnell,48
2013,91,0,10213,Dicky Pride,48
2013,91,0,26476,Chez Reavie,48
2013,91,0,23497,Tag Ridings,48
2013,91,0,24502,Adam Scott,48
2013,91,0,33418,Shawn Stefani,48
2013,91,0,31560,Brian Stuard,48
2013,91,0,23788,D.J. Trahan,48
2013,91,0,27770,Camilo Villegas,48
2013,118,0,10885,Robert Allenby,47
2013,118,0,24227,Justin Bolli,47
2013,118,0,12510,Chad Campbell,47
2013,118,0,32366,Kevin Chappell,47
2013,118,0,24357,K.J. Choi,47
2013,118,0,22621,Ben Curtis,47
2013,118,0,23638,Brendon de Jonge,47
2013,118,0,25686,Jason Dufner,47
2013,118,0,32448,James Hahn,47
2013,118,0,27644,Brian Harman,47
2013,118,0,30852,Ryo Ishikawa,47
2013,118,0,27503,Steve LeBrun,47
2013,118,0,10860,Justin Leonard,47
2013,118,0,27120,Troy Matteson,47
2013,118,0,27933,John Merrick,47
2013,118,0,29289,S.Y. Noh,47
2013,118,0,20443,Jin Park,47
2013,118,0,22056,Cameron Percy,47
2013,118,0,22913,John Rollins,47
2013,118,0,22405,Justin Rose,47
2013,118,0,20645,John Senden,47
2013,118,0,26679,Kevin Stadler,47
2013,118,0,22295,Darron Stiles,47
2013,118,0,34431,Robert Streb,47
2013,118,0,25834,Daniel Summerhays,47
2013,118,0,27330,Josh Teater,47
2013,118,0,23623,Bo Van Pelt,47
2013,118,0,24663,Y.E. Yang,47
2013,146,0,32334,Charlie Beljan,46
2013,146,0,29479,Scott Brown,46
2013,146,0,32200,Roberto Castro,46
2013,146,0,20229,Stewart Cink,46
2013,146,0,23452,Nicolas Colsaerts,46
2013,146,0,23353,J.J. Henry,46
2013,146,0,8075,Jerry Kelly,46
2013,146,0,27129,Luke List,46
2013,146,0,22961,David Mathis,46
2013,146,0,26596,Ryan Moore,46
2013,146,0,24361,Pat Perez,46
2013,146,0,30110,Kyle Stanley,46
2013,146,0,29518,Brendan Steele,46
2013,146,0,29425,Andrew Svoboda,46
2013,146,0,23325,Vaughn Taylor,46
2013,146,0,2206,David Toms,46
2013,146,0,26289,Boo Weekley,46
2013,146,0,20396,Lee Westwood,46
2013,146,0,28310,Lee Williams,46
2013,165,0,24846,Ricky Barnes,45
2013,165,0,1116,Michael Bradley,45
2013,165,0,34021,Bud Cauley,45
2013,165,0,6522,Ernie Els,45
2013,165,0,32698,Bobby Gates,45
2013,165,0,25900,Lucas Glover,45
2013,165,0,19970,Robert Karlsson,45
2013,172,0,24358,Robert Garrigus,44
2013,172,0,22378,Trevor Immelman,44
2013,172,0,33869,Eric Meierdierks,44
2013,172,0,20691,Greg Owen,44
2013,172,0,25804,Bubba Watson,44
2013,172,0,21878,Mark Wilson,44
2013,178,0,28455,Will Claxton,42
2013,178,0,6567,Vijay Singh,42
2013,180,0,20572,Rod Pampling,40
2012,1,0,23541,Ben Crane,59
2012,2,0,27649,Brandt Snedeker,57
2012,3,0,27797,Derek Lamely,56
2012,4,0,1810,Phil Mickelson,55
2012,5,0,27895,Jonas Blixt,54
2012,5,0,28500,Martin Flores,54
2012,5,0,30750,Tommy Gainey,54
2012,5,0,21528,Henrik Stenson,54
2012,5,0,32150,Michael Thompson,54
2012,10,0,33141,Keegan Bradley,53
2012,10,0,1249,John Daly,53
2012,10,0,21753,Brian Davis,53
2012,10,0,28089,Jason Day,53
2012,10,0,23983,Luke Donald,53
2012,10,0,23409,James Driscoll,53
2012,10,0,20104,Ken Duke,53
2012,10,0,29926,Danny Lee,53
2012,10,0,25562,Andres Romero,53
2012,10,0,24502,Adam Scott,53
2012,10,0,29221,Webb Simpson,53
2012,10,0,30927,Brendon Todd,53
2012,10,0,26951,Johnson Wagner,53
2012,10,0,27095,Nick Watney,53
2012,24,0,12652,Cameron Beckman,52
2012,24,0,23542,Tommy Biershenk,52
2012,24,0,24925,Jonathan Byrd,52
2012,24,0,20623,Gavin Coles,52
2012,24,0,22621,Ben Curtis,52
2012,24,0,25686,Jason Dufner,52
2012,24,0,21805,Harrison Frazar,52
2012,24,0,24358,Robert Garrigus,52
2012,24,0,23718,Nathan Green,52
2012,24,0,26758,David Hearn,52
2012,24,0,34174,John Huh,52
2012,24,0,21350,Ryuji Imada,52
2012,24,0,24024,Zach Johnson,52
2012,24,0,23108,Matt Kuchar,52
2012,24,0,23800,Bryce Molder,52
2012,24,0,26596,Ryan Moore,52
2012,24,0,26329,Louis Oosthuizen,52
2012,24,0,28475,Jeff Overton,52
2012,24,0,23320,Ryan Palmer,52
2012,24,0,27556,Ted Potter Jr.,52
2012,24,0,24138,Ian Poulter,52
2012,24,0,23623,Bo Van Pelt,52
2012,24,0,20160,Charlie Wi,52
2012,24,0,8793,Tiger Woods,52
2012,48,0,23135,Tim Clark,51
2012,48,0,28307,Matt Every,51
2012,48,0,21209,Sergio Garcia,51
2012,48,0,8725,Tom Gillis,51
2012,48,0,27644,Brian Harman,51
2012,48,0,28308,Troy Kelly,51
2012,48,0,29478,Kevin Kisner,51
2012,48,0,27936,Martin Laird,51
2012,48,0,24940,Edward Loar,51
2012,48,0,25572,Graeme McDowell,51
2012,48,0,31202,William McGirt,51
2012,48,0,24361,Pat Perez,51
2012,48,0,25818,Scott Piercy,51
2012,48,0,10213,Dicky Pride,51
2012,48,0,22405,Justin Rose,51
2012,48,0,26331,Charl Schwartzel,51
2012,48,0,33419,Cameron Tringale,51
2012,48,0,27064,Jhonattan Vegas,51
2012,48,0,20396,Lee Westwood,51
2012,48,0,24663,Y.E. Yang,51
2012,68,0,29910,Blake Adams,50
2012,68,0,33120,Mark Anderson,50
2012,68,0,22371,Aaron Baddeley,50
2012,68,0,28259,Sangmoon Bae,50
2012,68,0,32334,Charlie Beljan,50
2012,68,0,1116,Michael Bradley,50
2012,68,0,28093,Miguel Angel Carballo,50
2012,68,0,20593,Greg Chalmers,50
2012,68,0,32366,Kevin Chappell,50
2012,68,0,23204,Gary Christian,50
2012,68,0,24494,Erik Compton,50
2012,68,0,11123,Chris Couch,50
2012,68,0,23638,Brendon de Jonge,50
2012,68,0,19846,Brian Gay,50
2012,68,0,27141,J.B. Holmes,50
2012,68,0,29222,Billy Hurley III,50
2012,68,0,6573,Brandt Jobe,50
2012,68,0,30925,Dustin Johnson,50
2012,68,0,27974,Sung Kang,50
2012,68,0,35139,Richard Lee,50
2012,68,0,1724,Jeff Maggert,50
2012,68,0,22961,David Mathis,50
2012,68,0,1766,Billy Mayfair,50
2012,68,0,24490,George McNeill,50
2012,68,0,29289,S.Y. Noh,50
2012,68,0,25240,D.A. Points,50
2012,68,0,27963,Chris Stroud,50
2012,68,0,25892,Steve Wheatcroft,50
2012,96,0,20070,Matt Bettencourt,49
2012,96,0,24507,Jason Bohn,49
2012,96,0,32200,Roberto Castro,49
2012,96,0,20850,Daniel Chopra,49
2012,96,0,20229,Stewart Cink,49
2012,96,0,28455,Will Claxton,49
2012,96,0,34099,Harris English,49
2012,96,0,32102,Rickie Fowler,49
2012,96,0,29420,Billy Horschel,49
2012,96,0,21961,Charles Howell III,49
2012,96,0,30852,Ryo Ishikawa,49
2012,96,0,8075,Jerry Kelly,49
2012,96,0,30926,Chris Kirk,49
2012,96,0,30711,Colt Knost,49
2012,96,0,33122,Russell Knox,49
2012,96,0,27466,Spencer Levin,49
2012,96,0,27120,Troy Matteson,49
2012,96,0,28237,Rory McIlroy,49
2012,96,0,27302,Garth Mulroy,49
2012,96,0,25396,Kevin Na,49
2012,96,0,24140,Sean O'Hair,49
2012,96,0,22046,Geoff Ogilvy,49
2012,96,0,20572,Rod Pampling,49
2012,96,0,25345,Carl Pettersson,49
2012,96,0,29476,Kyle Reifers,49
2012,96,0,25457,Alexandre Rocha,49
2012,96,0,22913,John Rollins,49
2012,96,0,23621,Rory Sabbatini,49
2012,96,0,20645,John Senden,49
2012,96,0,30692,Scott Stallings,49
2012,96,0,29518,Brendan Steele,49
2012,96,0,6527,Steve Stricker,49
2012,96,0,23325,Vaughn Taylor,49
2012,96,0,27770,Camilo Villegas,49
2012,96,0,25632,Jimmy Walker,49
2012,131,0,10885,Robert Allenby,48
2012,131,0,6004,Stephen Ames,48
2012,131,0,21407,Arjun Atwal,48
2012,131,0,29479,Scott Brown,48
2012,131,0,34021,Bud Cauley,48
2012,131,0,27436,Graham DeLaet,48
2012,131,0,10809,Jim Furyk,48
2012,131,0,24924,Bill Haas,48
2012,131,0,20766,Padraig Harrington,48
2012,131,0,22378,Trevor Immelman,48
2012,131,0,21731,Freddie Jacobson,48
2012,131,0,26300,Matt Jones,48
2012,131,0,19970,Robert Karlsson,48
2012,131,0,31558,J.J. Killeen,48
2012,131,0,30944,Jason Kokrak,48
2012,131,0,1706,Davis Love III,48
2012,131,0,23548,Bill Lunde,48
2012,131,0,24781,Hunter Mahan,48
2012,131,0,27060,John Mallinger,48
2012,131,0,27933,John Merrick,48
2012,131,0,20691,Greg Owen,48
2012,131,0,22548,Patrick Sheehan,48
2012,131,0,25834,Daniel Summerhays,48
2012,131,0,27330,Josh Teater,48
2012,131,0,26287,Roland Thatcher,48
2012,131,0,2206,David Toms,48
2012,157,0,20098,Stuart Appleby,47
2012,157,0,24846,Ricky Barnes,47
2012,157,0,28087,Kris Blanks,47
2012,157,0,12510,Chad Campbell,47
2012,157,0,6251,Chris DiMarco,47
2012,157,0,1320,Bob Estes,47
2012,157,0,23903,Stephen Gangluff,47
2012,157,0,32698,Bobby Gates,47
2012,157,0,20574,Mathew Goggin,47
2012,157,0,12782,Tim Herron,47
2012,157,0,1797,Rocco Mediate,47
2012,157,0,1941,Tom Pernice Jr.,47
2012,157,0,6567,Vijay Singh,47
2012,157,0,23788,D.J. Trahan,47
2012,157,0,21878,Mark Wilson,47
2012,157,0,31323,Gary Woodland,47
2012,173,0,6034,Marco Dawson,46
2012,173,0,6522,Ernie Els,46
2012,173,0,24604,Hunter Haas,46
2012,173,0,12716,Charley Hoffman,46
2012,173,0,10860,Justin Leonard,46
2012,173,0,22348,Nick O'Hern,46
2012,173,0,26476,Chez Reavie,46
2012,173,0,27214,Kevin Streelman,46
2012,173,0,25804,Bubba Watson,46
2012,173,0,26289,Boo Weekley,46
2012,183,0,20848,Ángel Cabrera,45
2012,183,0,24357,K.J. Choi,45
2012,183,0,6036,Scott Dunlap,45
2012,183,0,23353,J.J. Henry,45
2012,183,0,26851,Marc Leishman,45
2012,183,0,22293,Heath Slocum,45
2012,183,0,26679,Kevin Stadler,45
2012,190,0,30110,Kyle Stanley,44
2012,190,0,22582,Kyle Thompson,44
2011,1,0,28089,Jason Day,55
2011,1,0,32102,Rickie Fowler,55
2011,1,0,25900,Lucas Glover,55
2011,1,0,24781,Hunter Mahan,55
2011,1,0,25572,Graeme McDowell,55
2011,1,0,27649,Brandt Snedeker,55
2011,7,0,28158,Steve Marino,54
2011,7,0,27939,Matt McQuillan,54
2011,7,0,25396,Kevin Na,54
2011,7,0,2206,David Toms,54
2011,7,0,26951,Johnson Wagner,54
2011,12,0,12652,Cameron Beckman,53
2011,12,0,20848,Ángel Cabrera,53
2011,12,0,23983,Luke Donald,53
2011,12,0,28679,Fabián Gómez,53
2011,12,0,33413,Ben Martin,53
2011,12,0,22046,Geoff Ogilvy,53
2011,12,0,24361,Pat Perez,53
2011,12,0,32876,Martin Piller,53
2011,12,0,25562,Andres Romero,53
2011,12,0,6527,Steve Stricker,53
2011,12,0,34072,Will Strickler,53
2011,23,0,29910,Blake Adams,52
2011,23,0,10505,Shane Bertsch,52
2011,23,0,20070,Matt Bettencourt,52
2011,23,0,20593,Greg Chalmers,52
2011,23,0,30750,Tommy Gainey,52
2011,23,0,19846,Brian Gay,52
2011,23,0,24604,Hunter Haas,52
2011,23,0,27936,Martin Laird,52
2011,23,0,28475,Jeff Overton,52
2011,23,0,28620,Aron Price,52
2011,23,0,26476,Chez Reavie,52
2011,23,0,31193,Jim Renner,52
2011,23,0,20645,John Senden,52
2011,23,0,26287,Roland Thatcher,52
2011,23,0,32150,Michael Thompson,52
2011,23,0,27095,Nick Watney,52
2011,23,0,20160,Charlie Wi,52
2011,23,0,12602,Dean Wilson,52
2011,41,0,6004,Stephen Ames,51
2011,41,0,22371,Aaron Baddeley,51
2011,41,0,11123,Chris Couch,51
2011,41,0,7457,Steve Flesch,51
2011,41,0,24358,Robert Garrigus,51
2011,41,0,20157,Retief Goosen,51
2011,41,0,20766,Padraig Harrington,51
2011,41,0,8537,J.P. Hayes,51
2011,41,0,26758,David Hearn,51
2011,41,0,21731,Freddie Jacobson,51
2011,41,0,1577,Lee Janzen,51
2011,41,0,6573,Brandt Jobe,51
2011,41,0,27974,Sung Kang,51
2011,41,0,29478,Kevin Kisner,51
2011,41,0,22961,David Mathis,51
2011,41,0,10585,Scott McCarron,51
2011,41,0,6515,Shaun Micheel,51
2011,41,0,31401,Zack Miller,51
2011,41,0,23800,Bryce Molder,51
2011,41,0,26596,Ryan Moore,51
2011,41,0,20572,Rod Pampling,51
2011,41,0,25345,Carl Pettersson,51
2011,41,0,25240,D.A. Points,51
2011,41,0,28486,Michael Putnam,51
2011,41,0,23497,Tag Ridings,51
2011,41,0,22913,John Rollins,51
2011,41,0,26331,Charl Schwartzel,51
2011,41,0,29221,Webb Simpson,51
2011,41,0,6567,Vijay Singh,51
2011,41,0,33911,Nate Smith,51
2011,41,0,27214,Kevin Streelman,51
2011,41,0,33419,Cameron Tringale,51
2011,41,0,24663,Y.E. Yang,51
2011,74,0,7867,Woody Austin,50
2011,74,0,25274,Steven Bowditch,50
2011,74,0,20229,Stewart Cink,50
2011,74,0,23638,Brendon de Jonge,50
2011,74,0,9011,David Duval,50
2011,74,0,21961,Charles Howell III,50
2011,74,0,10733,Kent Jones,50
2011,74,0,19970,Robert Karlsson,50
2011,74,0,29718,Anthony Kim,50
2011,74,0,35087,Bio Kim,50
2011,74,0,23548,Bill Lunde,50
2011,74,0,1766,Billy Mayfair,50
2011,74,0,31202,William McGirt,50
2011,74,0,27933,John Merrick,50
2011,74,0,24140,Sean O'Hair,50
2011,74,0,21949,Joe Ogilvie,50
2011,74,0,1948,Tim Petrovic,50
2011,74,0,25818,Scott Piercy,50
2011,74,0,25457,Alexandre Rocha,50
2011,74,0,8375,Paul Stankowski,50
2011,74,0,26668,Marc Turnesa,50
2011,74,0,27064,Jhonattan Vegas,50
2011,74,0,27770,Camilo Villegas,50
2011,74,0,20436,Garrett Willis,50
2011,98,0,10885,Robert Allenby,49
2011,98,0,21407,Arjun Atwal,49
2011,98,0,28087,Kris Blanks,49
2011,98,0,24507,Jason Bohn,49
2011,98,0,24290,D.J. Brigman,49
2011,98,0,32366,Kevin Chappell,49
2011,98,0,24357,K.J. Choi,49
2011,98,0,23541,Ben Crane,49
2011,98,0,22621,Ben Curtis,49
2011,98,0,21753,Brian Davis,49
2011,98,0,21805,Harrison Frazar,49
2011,98,0,21209,Sergio Garcia,49
2011,98,0,29720,Andres Gonzales,49
2011,98,0,23718,Nathan Green,49
2011,98,0,24924,Bill Haas,49
2011,98,0,12782,Tim Herron,49
2011,98,0,29420,Billy Horschel,49
2011,98,0,21350,Ryuji Imada,49
2011,98,0,26420,Richard Johnson,49
2011,98,0,30926,Chris Kirk,49
2011,98,0,30711,Colt Knost,49
2011,98,0,23108,Matt Kuchar,49
2011,98,0,26851,Marc Leishman,49
2011,98,0,1810,Phil Mickelson,49
2011,98,0,22348,Nick O'Hern,49
2011,98,0,24138,Ian Poulter,49
2011,98,0,24502,Adam Scott,49
2011,98,0,30692,Scott Stallings,49
2011,98,0,30110,Kyle Stanley,49
2011,98,0,27963,Chris Stroud,49
2011,98,0,27330,Josh Teater,49
2011,98,0,23623,Bo Van Pelt,49
2011,98,0,21878,Mark Wilson,49
2011,98,0,31323,Gary Woodland,49
2011,132,0,20498,Briny Baird,48
2011,132,0,33141,Keegan Bradley,48
2011,132,0,34255,Joseph Bramlett,48
2011,132,0,24925,Jonathan Byrd,48
2011,132,0,23409,James Driscoll,48
2011,132,0,25686,Jason Dufner,48
2011,132,0,1313,Steve Elkington,48
2011,132,0,8725,Tom Gillis,48
2011,132,0,12716,Charley Hoffman,48
2011,132,0,27141,J.B. Holmes,48
2011,132,0,24024,Zach Johnson,48
2011,132,0,26300,Matt Jones,48
2011,132,0,8075,Jerry Kelly,48
2011,132,0,27797,Derek Lamely,48
2011,132,0,32640,Troy Merritt,48
2011,132,0,23320,Ryan Palmer,48
2011,132,0,26679,Kevin Stadler,48
2011,132,0,23325,Vaughn Taylor,48
2011,132,0,25632,Jimmy Walker,48
2011,132,0,25804,Bubba Watson,48
2011,152,0,12510,Chad Campbell,47
2011,152,0,23673,Michael Connell,47
2011,152,0,6251,Chris DiMarco,47
2011,152,0,32698,Bobby Gates,47
2011,152,0,6643,Paul Goydos,47
2011,152,0,31557,Jim Herman,47
2011,152,0,22378,Trevor Immelman,47
2011,152,0,30925,Dustin Johnson,47
2011,152,0,27466,Spencer Levin,47
2011,152,0,26881,Jarrod Lyle,47
2011,152,0,27120,Troy Matteson,47
2011,152,0,24490,George McNeill,47
2011,152,0,22405,Justin Rose,47
2011,152,0,23621,Rory Sabbatini,47
2011,166,0,20098,Stuart Appleby,46
2011,166,0,1116,Michael Bradley,46
2011,166,0,6621,Joe Durant,46
2011,166,0,23353,J.J. Henry,46
2011,166,0,10860,Justin Leonard,46
2011,166,0,1797,Rocco Mediate,46
2011,166,0,20127,Chris Riley,46
2011,166,0,22293,Heath Slocum,46
2011,166,0,29518,Brendan Steele,46
2011,175,0,23614,Rich Beem,45
2011,175,0,20472,Alex Cejka,45
2011,175,0,6522,Ernie Els,45
2011,175,0,10809,Jim Furyk,45
2011,175,0,24980,Scott Gutschewski,45
2011,175,0,25444,Justin Hicks,45
2011,175,0,1706,Davis Love III,45
2011,175,0,26289,Boo Weekley,45
2011,183,0,30946,Alex Prugh,44
2011,183,0,25834,Daniel Summerhays,44
2011,183,0,23788,D.J. Trahan,44
2011,186,0,24846,Ricky Barnes,43
2010,1,0,32640,Troy Merritt,56
2010,2,0,6004,Stephen Ames,55
2010,2,0,23541,Ben Crane,55
2010,2,0,22046,Geoff Ogilvy,55
2010,2,0,20160,Charlie Wi,55
2010,6,0,25364,Paul Casey,54
2010,6,0,8725,Tom Gillis,54
2010,6,0,25396,Kevin Na,54
2010,6,0,28475,Jeff Overton,54
2010,6,0,25562,Andres Romero,54
2010,11,0,22371,Aaron Baddeley,53
2010,11,0,20593,Greg Chalmers,53
2010,11,0,24357,K.J. Choi,53
2010,11,0,25720,Chad Collins,53
2010,11,0,23673,Michael Connell,53
2010,11,0,11123,Chris Couch,53
2010,11,0,28089,Jason Day,53
2010,11,0,28307,Matt Every,53
2010,11,0,1329,Brad Faxon,53
2010,11,0,26420,Richard Johnson,53
2010,11,0,24024,Zach Johnson,53
2010,11,0,6515,Shaun Micheel,53
2010,11,0,23800,Bryce Molder,53
2010,11,0,23320,Ryan Palmer,53
2010,11,0,25345,Carl Pettersson,53
2010,11,0,25818,Scott Piercy,53
2010,11,0,6527,Steve Stricker,53
2010,11,0,12714,Chris Tidland,53
2010,11,0,12602,Dean Wilson,53
2010,30,0,29910,Blake Adams,52
2010,30,0,10885,Robert Allenby,52
2010,30,0,20070,Matt Bettencourt,52
2010,30,0,23983,Luke Donald,52
2010,30,0,9011,David Duval,52
2010,30,0,24358,Robert Garrigus,52
2010,30,0,23718,Nathan Green,52
2010,30,0,21731,Freddie Jacobson,52
2010,30,0,30925,Dustin Johnson,52
2010,30,0,23108,Matt Kuchar,52
2010,30,0,27797,Derek Lamely,52
2010,30,0,24490,George McNeill,52
2010,30,0,26301,James Nitties,52
2010,30,0,25240,D.A. Points,52
2010,30,0,25190,Jeff Quinney,52
2010,30,0,8375,Paul Stankowski,52
2010,30,0,31560,Brian Stuard,52
2010,30,0,25892,Steve Wheatcroft,52
2010,48,0,7867,Woody Austin,51
2010,48,0,1161,Mark Calcavecchia,51
2010,48,0,20229,Stewart Cink,51
2010,48,0,23135,Tim Clark,51
2010,48,0,29285,Brent Delahoussaye,51
2010,48,0,28500,Martin Flores,51
2010,48,0,19846,Brian Gay,51
2010,48,0,20157,Retief Goosen,51
2010,48,0,8537,J.P. Hayes,51
2010,48,0,28158,Steve Marino,51
2010,48,0,21949,Joe Ogilvie,51
2010,48,0,24361,Pat Perez,51
2010,48,0,24138,Ian Poulter,51
2010,48,0,28620,Aron Price,51
2010,48,0,22405,Justin Rose,51
2010,48,0,23621,Rory Sabbatini,51
2010,48,0,27649,Brandt Snedeker,51
2010,48,0,2206,David Toms,51
2010,48,0,26289,Boo Weekley,51
2010,48,0,24663,Y.E. Yang,51
2010,68,0,23613,Rich Barcelo,50
2010,68,0,24507,Jason Bohn,50
2010,68,0,20850,Daniel Chopra,50
2010,68,0,1249,John Daly,50
2010,68,0,21753,Brian Davis,50
2010,68,0,23409,James Driscoll,50
2010,68,0,25900,Lucas Glover,50
2010,68,0,6643,Paul Goydos,50
2010,68,0,12782,Tim Herron,50
2010,68,0,12716,Charley Hoffman,50
2010,68,0,21350,Ryuji Imada,50
2010,68,0,26300,Matt Jones,50
2010,68,0,10860,Justin Leonard,50
2010,68,0,26695,Michael Letzig,50
2010,68,0,23548,Bill Lunde,50
2010,68,0,27613,David Lutterus,50
2010,68,0,28237,Rory McIlroy,50
2010,68,0,24140,Sean O'Hair,50
2010,68,0,7749,Brett Quigley,50
2010,68,0,26882,Michael Sim,50
2010,68,0,27214,Kevin Streelman,50
2010,68,0,23623,Bo Van Pelt,50
2010,68,0,2239,Scott Verplank,50
2010,68,0,26951,Johnson Wagner,50
2010,68,0,27095,Nick Watney,50
2010,93,0,20098,Stuart Appleby,49
2010,93,0,12652,Cameron Beckman,49
2010,93,0,1116,Michael Bradley,49
2010,93,0,27436,Graham DeLaet,49
2010,93,0,1320,Bob Estes,49
2010,93,0,7457,Steve Flesch,49
2010,93,0,32102,Rickie Fowler,49
2010,93,0,20574,Mathew Goggin,49
2010,93,0,20378,Mathias Grönberg,49
2010,93,0,27141,J.B. Holmes,49
2010,93,0,22378,Trevor Immelman,49
2010,93,0,1619,Skip Kendall,49
