YEAR,MOVEMENT,PLAYER_ID,PLAYER,POINTS PER EVENT,TOTAL POINTS
2009,0,20378,Mathias Grönberg,8.203,90.235
2009,0,30750,Tommy Gainey,8.145,122.17
2009,0,10733,Kent Jones,8.116,162.327
2009,0,6214,Guy Boros,7.786,54.5
2009,0,10213,Dicky Pride,7.278,72.781
2009,0,11123,Chris Couch,7.125,57.0
2009,0,20634,Peter Lonard,6.997,181.92
2009,0,2214,Kirk Triplett,6.911,124.39
2009,0,25919,Brian Vranesh,6.544,111.242
2009,0,7003,David Berganio Jr.,6.208,93.127
2009,0,30711,Colt Knost,6.032,126.67
2009,0,6012,Greg Kraft,5.882,111.75
2009,0,27382,Wil Collins,5.67,90.72
2009,0,21407,Arjun Atwal,5.65,56.5
2009,0,1157,Tom Byrum,5.625,22.5
2009,0,10649,Tom Scherrer,5.25,10.5
2009,0,1261,Jay Delsing,4.986,34.9
2009,0,12823,Carlos Franco,4.873,48.73
2009,0,26668,Marc Turnesa,4.82,125.32
2009,0,2223,Bob Tway,4.688,56.25
2009,0,6034,Marco Dawson,4.667,28.0
2009,0,24980,Scott Gutschewski,4.615,78.455
2009,0,19881,Robert Damron,4.55,22.75
2009,0,27683,Leif Olson,4.319,73.42
2009,0,28118,Peter Tomasulo,4.026,88.57
2009,0,31323,Gary Woodland,3.797,68.35
2009,0,31416,Derek Fathauer,3.776,83.081
2009,0,2245,Grant Waite,3.375,6.75
2009,0,19972,José Coceres,3.25,19.5
2009,0,12660,Jesper Parnevik,3.011,42.16
2009,0,23048,Eric Axley,2.676,69.565
2009,0,6539,Rick Price,2.25,42.75
2009,0,26371,James Oh,2.206,41.92
2009,0,1381,Fred Funk,1.965,11.79
2009,0,1329,Brad Faxon,1.925,38.5
2009,0,20029,Notah Begay III,1.856,27.838
2009,0,20382,Stephen Leaney,1.818,20.0
2009,0,28308,Troy Kelly,0.917,14.67
2009,0,7223,Brian Bateman,0.82,17.23
2009,0,23338,David Gossett,0.7,3.5
2009,0,21633,Steve Allan,0.559,9.5
2009,0,1887,Mark O'Meara,0.495,0.99
2009,0,32199,Matthew Borchert,0.469,7.965
2009,0,1024,Billy Andrade,0.435,7.4
2009,0,1876,Greg Norman,0.323,0.97
2009,0,29745,Tyler Aldridge,0.302,4.83
2009,0,1926,Steve Pate,0.188,0.75
2009,0,1042,Paul Azinger,0.166,1.327
2009,0,1139,Olin Browne,0.141,1.265
2009,0,1374,Robin Freeman,0.118,0.588
2009,0,1685,J.L. Lewis,0.118,0.47
2008,0,8793,Tiger Woods,3782.5,22695.0
2008,0,20766,Padraig Harrington,1296.257,15555.081
2008,0,1810,Phil Mickelson,1073.021,18241.351
2008,0,1945,Kenny Perry,949.015,20878.323
2008,0,29718,Anthony Kim,843.212,15177.821
2008,0,20229,Stewart Cink,840.318,15125.722
2008,0,6567,Vijay Singh,791.24,15033.562
2008,0,21209,Sergio Garcia,686.731,10300.963
2008,0,22046,Geoff Ogilvy,639.184,10866.123
2008,0,10860,Justin Leonard,636.696,12733.91
2008,0,24502,Adam Scott,629.813,7557.752
2008,0,6522,Ernie Els,585.244,7022.932
2008,0,21350,Ryuji Imada,573.856,10903.271
2008,0,20396,Lee Westwood,562.567,5625.671
2008,0,23983,Luke Donald,545.546,6001.008
2008,0,24357,K.J. Choi,520.152,8842.581
2008,0,10885,Robert Allenby,502.581,10554.198
2008,0,26289,Boo Weekley,482.734,9654.67
2008,0,22378,Trevor Immelman,456.038,8208.686
2008,0,24140,Sean O'Hair,451.466,9029.325
2008,0,6527,Steve Stricker,449.011,8082.197
2008,0,25562,Andres Romero,447.242,7155.873
2008,0,25345,Carl Pettersson,446.388,9820.54
2008,0,20098,Stuart Appleby,442.246,8402.674
2008,0,10809,Jim Furyk,429.002,9438.04
2008,0,1876,Greg Norman,398.75,1595.0
2008,0,22621,Ben Curtis,394.711,7104.793
2008,0,24138,Ian Poulter,390.234,5073.043
2008,0,6004,Stephen Ames,384.065,6913.164
2008,0,27141,J.B. Holmes,373.055,7834.163
2008,0,23788,D.J. Trahan,369.418,8496.607
2008,0,1142,Bart Bryant,363.19,6900.606
2008,0,1707,Steve Lowery,362.563,6163.571
2008,0,12510,Chad Campbell,344.279,7574.147
2008,0,23621,Rory Sabbatini,343.011,5488.169
2008,0,27770,Camilo Villegas,341.175,6141.142
2008,0,20157,Retief Goosen,335.726,5371.62
2008,0,22371,Aaron Baddeley,328.044,5904.786
2008,0,25190,Jeff Quinney,318.66,7329.179
2008,0,1035,Tommy Armour III,315.035,5670.638
2008,0,24781,Hunter Mahan,313.787,6903.305
2008,0,20572,Rod Pampling,311.65,6856.31
2008,0,7867,Woody Austin,307.381,6762.374
2008,0,20850,Daniel Chopra,303.551,6374.573
2008,0,20498,Briny Baird,302.436,6956.019
2008,0,10423,Mike Weir,301.29,6025.793
2008,0,19846,Brian Gay,291.484,6412.658
2008,0,21731,Freddie Jacobson,290.689,5813.778
2008,0,22405,Justin Rose,285.167,4277.5
2008,0,6575,Dudley Hart,282.261,4798.43
2008,0,8075,Jerry Kelly,281.33,6470.593
2008,0,1766,Billy Mayfair,281.094,6465.157
2008,0,24507,Jason Bohn,275.513,3581.664
2008,0,1226,Fred Couples,274.091,3837.274
2008,0,25364,Paul Casey,271.715,3804.016
2008,0,6595,Kevin Sutherland,270.721,5414.416
2008,0,26476,Chez Reavie,270.566,6493.583
2008,0,28158,Steve Marino,268.583,6445.993
2008,0,23541,Ben Crane,266.219,5058.168
2008,0,22293,Heath Slocum,262.029,5502.619
2008,0,24449,Parker McLachlin,261.979,5501.549
2008,0,10585,Scott McCarron,258.054,4386.917
2008,0,23135,Tim Clark,257.929,5158.575
2008,0,1313,Steve Elkington,257.319,4631.748
2008,0,26596,Ryan Moore,253.318,4559.717
2008,0,26951,Johnson Wagner,252.391,5552.606
2008,0,27649,Brandt Snedeker,245.592,5648.623
2008,0,24361,Pat Perez,243.389,5111.169
2008,0,20634,Peter Lonard,238.561,5248.34
2008,0,20160,Charlie Wi,237.37,4984.767
2008,0,6012,Greg Kraft,237.096,3319.35
2008,0,25804,Bubba Watson,236.406,5437.331
2008,0,20645,John Senden,230.196,5064.32
2008,0,6643,Paul Goydos,228.366,4567.327
2008,0,27933,John Merrick,227.952,4786.984
2008,0,22348,Nick O'Hern,226.012,4520.232
2008,0,1797,Rocco Mediate,223.978,5151.495
2008,0,20104,Ken Duke,223.778,5594.438
2008,0,20574,Mathew Goggin,222.868,4457.36
2008,0,1928,Corey Pavin,216.861,3903.494
2008,0,1941,Tom Pernice Jr.,215.4,4954.193
2008,0,1666,Bernhard Langer,213.125,426.25
2008,0,28780,Nicholas Thompson,210.944,5695.487
2008,0,12705,Cliff Kresge,203.943,4486.737
2008,0,21878,Mark Wilson,191.465,4212.227
2008,0,2239,Scott Verplank,189.537,3411.662
2008,0,23108,Matt Kuchar,185.646,4084.202
2008,0,22913,John Rollins,185.191,4074.208
2008,0,21961,Charles Howell III,184.209,4236.812
2008,0,24925,Jonathan Byrd,182.312,4010.866
2008,0,12602,Dean Wilson,180.315,4688.198
2008,0,23778,Brad Adamonis,176.541,3707.36
2008,0,26695,Michael Letzig,176.301,3878.625
2008,0,25396,Kevin Na,176.19,4052.368
2008,0,7457,Steve Flesch,175.918,4046.11
2008,0,2223,Bob Tway,174.322,2614.833
2008,0,27060,John Mallinger,172.432,3793.493
2008,0,26420,Richard Johnson,167.333,2509.988
2008,0,20472,Alex Cejka,165.288,3801.631
2008,0,21753,Brian Davis,163.158,3915.794
2008,0,23718,Nathan Green,160.771,3697.722
2008,0,20848,Ángel Cabrera,160.201,2242.813
2008,0,25900,Lucas Glover,157.246,3616.664
2008,0,7749,Brett Quigley,156.649,2663.036
2008,0,24490,George McNeill,154.966,3409.251
2008,0,27120,Troy Matteson,153.2,3523.608
2008,0,27095,Nick Watney,151.813,3036.262
2008,0,10425,Jay Williamson,151.434,3482.985
2008,0,1677,Tom Lehman,151.247,2419.956
2008,0,1161,Mark Calcavecchia,150.19,3304.189
2008,0,24024,Zach Johnson,148.414,2968.274
2008,0,2206,David Toms,148.219,2519.722
2008,0,23320,Ryan Palmer,143.869,2158.038
2008,0,10505,Shane Bertsch,143.313,3152.88
2008,0,12716,Charley Hoffman,142.446,3276.264
2008,0,26300,Matt Jones,142.315,3273.249
2008,0,27214,Kevin Streelman,141.763,3402.32
2008,0,23614,Rich Beem,141.635,2832.703
2008,0,25349,Tim Wilkinson,140.268,3085.888
2008,0,23048,Eric Axley,139.131,3478.264
2008,0,21949,Joe Ogilvie,134.523,3094.023
2008,0,24924,Bill Haas,132.174,3172.187
2008,0,20623,Gavin Coles,130.671,1698.722
2008,0,23349,Charles Warren,125.875,2769.25
2008,0,8931,Glen Day,123.377,1727.273
2008,0,28089,Jason Day,122.493,2327.364
2008,0,27936,Martin Laird,121.218,2303.146
2008,0,23325,Vaughn Taylor,120.881,2901.152
2008,0,23623,Bo Van Pelt,119.839,2756.3
2008,0,26287,Roland Thatcher,118.458,1776.875
2008,0,23409,James Driscoll,116.996,2456.923
2008,0,1320,Bob Estes,115.375,2422.866
2008,0,6350,Bob May,112.548,450.19
2008,0,30925,Dustin Johnson,111.613,2678.702
2008,0,6621,Joe Durant,107.795,2263.687
2008,0,6197,Michael Allen,106.598,2131.951
2008,0,1553,John Huston,106.279,1487.904
2008,0,1948,Tim Petrovic,104.36,2400.29
2008,0,21470,Daisuke Maruyama,104.25,417.0
2008,0,12782,Tim Herron,102.746,2157.672
2008,0,20127,Chris Riley,98.217,1276.824
2008,0,22548,Patrick Sheehan,97.706,2540.343
2008,0,10117,Bob Heintz,97.041,1164.488
2008,0,20628,Arron Oberholser,96.863,774.901
2008,0,6034,Marco Dawson,95.429,1622.294
2008,0,7547,Craig Kanada,94.361,1604.143
2008,0,20105,Jeff Gove,93.397,1307.56
2008,0,12660,Jesper Parnevik,90.881,1817.622
2008,0,22892,Jason Gore,90.308,2257.696
2008,0,25686,Jason Dufner,90.165,1081.975
2008,0,1706,Davis Love III,88.947,1512.098
2008,0,24227,Justin Bolli,88.458,1769.153
2008,0,11032,Frank Lickliter II,86.34,1985.815
2008,0,1577,Lee Janzen,86.07,1721.405
2008,0,23797,Brett Rumford,85.495,1624.403
2008,0,6251,Chris DiMarco,85.043,1870.937
2008,0,25842,Jon Mills,81.814,1963.536
2008,0,23353,J.J. Henry,81.036,2025.896
2008,0,24912,Will MacKenzie,80.576,1289.208
2008,0,1381,Fred Funk,79.882,1038.464
2008,0,19972,José Coceres,77.552,1008.181
2008,0,24663,Y.E. Yang,77.323,1701.106
2008,0,20436,Garrett Willis,76.622,766.219
2008,0,23497,Tag Ridings,76.3,1678.605
2008,0,28475,Jeff Overton,73.094,1754.251
2008,0,12823,Carlos Franco,72.223,1372.243
2008,0,1473,Todd Hamilton,71.638,1647.671
2008,0,26679,Kevin Stadler,70.518,1621.906
2008,0,8845,Scott Sterling,69.872,1467.322
2008,0,8385,Omar Uresti,67.871,1153.814
2008,0,24358,Robert Garrigus,66.729,1468.039
2008,0,20433,Mark Hensby,66.365,1260.926
2008,0,22806,Doug LaBelle II,64.848,1102.419
2008,0,8537,J.P. Hayes,63.757,1275.139
2008,0,12645,Brent Geiberger,63.045,693.5
2008,0,1361,Dan Forsman,62.338,623.375
2008,0,12309,Bob Sowards,61.359,920.392
2008,0,21805,Harrison Frazar,61.349,1042.938
2008,0,1724,Jeff Maggert,61.265,1286.558
2008,0,27561,Nick Flanagan,59.798,1315.554
2008,0,10733,Kent Jones,59.782,956.519
2008,0,6373,José María Olazábal,58.838,235.35
2008,0,2002,John Riegger,58.398,992.76
2008,0,25273,Andrew Buckle,57.778,693.332
2008,0,12652,Cameron Beckman,57.384,1262.456
2008,0,19803,Ryan Armour,57.063,1426.576
2008,0,20663,Brenden Pappas,56.611,962.392
2008,0,6573,Brandt Jobe,55.303,940.143
2008,0,10565,Ian Leggatt,53.763,268.813
2008,0,21461,Kenneth Ferrie,52.631,999.993
2008,0,1527,Scott Hoch,51.75,51.75
2008,0,26882,Michael Sim,51.108,255.542
2008,0,26668,Marc Turnesa,51.055,1174.264
2008,0,21959,Ted Purdy,50.631,961.988
2008,0,7223,Brian Bateman,48.913,831.529
2008,0,1024,Billy Andrade,47.445,948.893
2008,0,1014,Fulton Allem,47.0,47.0
2008,0,1823,Larry Mize,46.907,703.605
2008,0,19881,Robert Damron,45.683,365.464
2008,0,20443,Jin Park,45.523,1047.032
2008,0,1717,Sandy Lyle,45.375,90.75
2008,0,26500,Alejandro Cañizares,45.227,497.493
2008,0,1968,Nick Price,42.5,42.5
2008,0,25632,Jimmy Walker,41.376,703.391
2008,0,8375,Paul Stankowski,40.686,488.232
2008,0,6515,Shaun Micheel,40.053,640.843
2008,0,12680,Shigeki Maruyama,40.045,720.812
2008,0,20382,Stephen Leaney,39.888,678.097
2008,0,23322,Brett Wetterich,37.923,417.152
2008,0,1920,Craig Parry,37.878,151.513
2008,0,19824,Craig Barlow,37.796,566.938
2008,0,1388,Robert Gamez,37.438,748.764
2008,0,25720,Chad Collins,37.202,632.44
2008,0,21633,Steve Allan,37.194,595.109
2008,0,1116,Michael Bradley,35.627,320.643
2008,0,27613,David Lutterus,35.397,566.359
2008,0,1157,Tom Byrum,31.162,342.779
2008,0,20378,Mathias Grönberg,31.087,715.005
2008,0,10875,Todd Demsey,30.638,551.478
2008,0,10213,Dicky Pride,29.295,322.25
2008,0,1261,Jay Delsing,28.571,200.0
2008,0,6332,Neal Lancaster,28.395,227.156
2008,0,1927,Dennis Paulson,26.75,26.75
2008,0,2067,Ted Schulz,26.75,26.75
2008,0,12826,Paul Claxton,26.263,420.214
2008,0,6090,Jim McGovern,25.687,488.05
2008,0,1132,Mark Brooks,25.596,409.536
2008,0,1331,Rick Fehr,24.75,24.75
2008,0,23157,Richard Johnson,24.72,543.849
2008,0,22582,Kyle Thompson,24.284,461.404
2008,0,1042,Paul Azinger,23.781,190.25
2008,0,27963,Chris Stroud,22.67,498.732
2008,0,1139,Olin Browne,22.407,515.372
2008,0,20094,Jonathan Kaye,22.106,176.85
2008,0,1093,Ronnie Black,21.955,43.909
2008,0,2214,Kirk Triplett,21.764,87.054
2008,0,1378,David Frost,21.45,64.35
2008,0,2101,Joey Sindelar,19.902,79.609
2008,0,10649,Tom Scherrer,19.095,267.333
2008,0,23540,Jason Allred,17.88,286.081
2008,0,21007,Gabriel Hjertstedt,17.417,52.25
2008,0,1723,Andrew Magee,17.417,52.25
2008,0,7235,John Morse,17.167,103.0
2008,0,2106,Chris Smith,16.268,81.339
2008,0,20029,Notah Begay III,13.722,82.333
2008,0,23125,Brad Elder,13.275,212.393
2008,0,1249,John Daly,12.133,182.0
2008,0,1761,Len Mattiace,11.606,116.063
2008,0,6214,Guy Boros,11.35,56.75
2008,0,26631,Cody Freeman,11.241,213.571
2008,0,2245,Grant Waite,10.45,52.25
2008,0,1887,Mark O'Meara,10.4,52.0
2008,0,9011,David Duval,9.905,148.575
2008,0,25594,Travis Perkins,8.951,152.159
2008,0,19913,Ron Whittaker,8.757,140.104
2008,0,8339,Spike McRoy,8.542,25.625
2008,0,1685,J.L. Lewis,8.139,113.95
2008,0,30750,Tommy Gainey,6.613,119.034
2008,0,2246,Duffy Waldorf,6.563,26.25
2008,0,1619,Skip Kendall,4.708,28.25
2008,0,6809,Bob Burns,3.958,23.75
2008,0,1385,Jim Gallagher Jr.,3.917,23.5
2007,0,8793,Tiger Woods,2351.85,30574.046
2007,0,1810,Phil Mickelson,890.941,16036.931
2007,0,10809,Jim Furyk,878.479,16691.105
2007,0,6567,Vijay Singh,831.699,19129.074
2007,0,24502,Adam Scott,746.375,11195.624
2007,0,24357,K.J. Choi,737.378,15484.928
2007,0,22405,Justin Rose,724.856,8698.267
2007,0,23621,Rory Sabbatini,713.056,13548.069
2007,0,21209,Sergio Garcia,703.126,10546.883
2007,0,24024,Zach Johnson,702.151,13340.867
2007,0,6522,Ernie Els,690.749,8979.738
2007,0,21528,Henrik Stenson,610.706,6717.771
2007,0,2239,Scott Verplank,593.964,10691.346
2007,0,20766,Padraig Harrington,585.512,8782.673
2007,0,21961,Charles Howell III,577.421,12125.85
2007,0,6527,Steve Stricker,558.989,10620.784
2007,0,20848,Ángel Cabrera,545.137,5996.511
2007,0,22371,Aaron Baddeley,522.36,9402.482
2007,0,23983,Luke Donald,510.353,8676.008
2007,0,23135,Tim Clark,487.868,6342.279
2007,0,22046,Geoff Ogilvy,479.037,8622.657
2007,0,7867,Woody Austin,476.488,10482.734
2007,0,27649,Brandt Snedeker,474.803,11870.075
2007,0,1161,Mark Calcavecchia,448.317,8966.334
2007,0,24781,Hunter Mahan,442.814,10184.727
2007,0,2206,David Toms,434.254,8250.824
2007,0,22913,John Rollins,422.067,9707.543
2007,0,26289,Boo Weekley,417.01,9591.227
2007,0,24925,Jonathan Byrd,408.275,7757.232
2007,0,19972,José Coceres,405.829,4869.953
2007,0,10885,Robert Allenby,376.798,7535.969
2007,0,20229,Stewart Cink,372.639,7080.15
2007,0,7223,Brian Bateman,372.561,4843.29
2007,0,1666,Bernhard Langer,351.211,4916.947
2007,0,22378,Trevor Immelman,350.511,6309.206
2007,0,22293,Heath Slocum,340.026,6800.515
2007,0,20098,Stuart Appleby,339.94,6798.799
2007,0,27095,Nick Watney,337.911,6420.315
2007,0,6012,Greg Kraft,333.75,1335.0
2007,0,25804,Bubba Watson,329.469,6589.374
2007,0,8075,Jerry Kelly,318.046,6678.958
2007,0,1797,Rocco Mediate,317.815,4767.225
2007,0,21878,Mark Wilson,311.244,6224.885
2007,0,6643,Paul Goydos,309.829,5267.089
2007,0,20157,Retief Goosen,307.357,3688.285
2007,0,6595,Kevin Sutherland,294.388,5887.75
2007,0,24138,Ian Poulter,288.957,4334.358
2007,0,25190,Jeff Quinney,288.236,6052.964
2007,0,24361,Pat Perez,282.346,6211.612
2007,0,20104,Ken Duke,279.806,6435.534
2007,0,22348,Nick O'Hern,276.689,4980.41
2007,0,29718,Anthony Kim,273.334,6013.342
2007,0,28475,Jeff Overton,270.681,2977.494
2007,0,12716,Charley Hoffman,270.052,5941.154
2007,0,20628,Arron Oberholser,266.918,4537.608
2007,0,27770,Camilo Villegas,266.461,5329.225
2007,0,6004,Stephen Ames,265.919,4786.535
2007,0,1766,Billy Mayfair,265.623,6109.331
2007,0,25345,Carl Pettersson,261.377,6011.68
2007,0,20645,John Senden,260.428,5729.421
2007,0,26596,Ryan Moore,256.324,5382.811
2007,0,20572,Rod Pampling,252.683,5559.025
2007,0,1381,Fred Funk,250.028,4500.502
2007,0,25900,Lucas Glover,248.071,5953.705
2007,0,23322,Brett Wetterich,246.81,5429.817
2007,0,21731,Freddie Jacobson,244.34,3176.417
2007,0,1142,Bart Bryant,237.288,4271.188
2007,0,1945,Kenny Perry,234.588,4926.354
2007,0,23325,Vaughn Taylor,231.816,4868.134
2007,0,1677,Tom Lehman,231.345,3701.522
2007,0,27120,Troy Matteson,226.622,4985.685
2007,0,21753,Brian Davis,222.117,4442.33
2007,0,27060,John Mallinger,219.042,4599.886
2007,0,20382,Stephen Leaney,218.867,4596.214
2007,0,24140,Sean O'Hair,218.079,4579.669
2007,0,1706,Davis Love III,218.015,4142.283
2007,0,23718,Nathan Green,213.124,5114.986
2007,0,21350,Ryuji Imada,208.531,5004.744
2007,0,28158,Steve Marino,208.253,4789.813
2007,0,23623,Bo Van Pelt,205.338,4722.771
2007,0,6373,José María Olazábal,200.139,3202.222
2007,0,20634,Peter Lonard,198.518,4764.433
2007,0,12602,Dean Wilson,191.665,4408.291
2007,0,19846,Brian Gay,188.893,4344.538
2007,0,10423,Mike Weir,187.139,3555.643
2007,0,23108,Matt Kuchar,183.855,3493.25
2007,0,24912,Will MacKenzie,182.336,4558.399
2007,0,25396,Kevin Na,181.167,3261.013
2007,0,22892,Jason Gore,180.127,3962.786
2007,0,10860,Justin Leonard,176.58,3884.75
2007,0,21949,Joe Ogilvie,174.69,4192.561
2007,0,23349,Charles Warren,170.229,3915.261
2007,0,7457,Steve Flesch,164.751,4118.764
2007,0,23353,J.J. Henry,164.732,3624.111
2007,0,1948,Tim Petrovic,164.068,4101.697
2007,0,1724,Jeff Maggert,163.368,3103.995
2007,0,1313,Steve Elkington,161.056,3543.238
2007,0,1035,Tommy Armour III,159.193,2865.479
2007,0,27141,J.B. Holmes,158.874,2859.733
2007,0,20160,Charlie Wi,156.898,3137.969
2007,0,6515,Shaun Micheel,155.374,3262.846
2007,0,21633,Steve Allan,154.964,2479.431
2007,0,6332,Neal Lancaster,154.214,1079.5
2007,0,6251,Chris DiMarco,153.879,3385.346
2007,0,1320,Bob Estes,150.792,3015.842
2007,0,1941,Tom Pernice Jr.,148.36,3560.642
2007,0,22621,Ben Curtis,147.752,2955.032
2007,0,2256,Tom Watson,146.25,292.5
2007,0,24358,Robert Garrigus,142.242,2987.083
2007,0,20859,Anders Hansen,142.059,1988.819
2007,0,12782,Tim Herron,138.873,3055.202
2007,0,12510,Chad Campbell,137.98,3035.569
2007,0,24507,Jason Bohn,137.272,2333.619
2007,0,12705,Cliff Kresge,135.865,3124.885
2007,0,20498,Briny Baird,133.426,3068.789
2007,0,26679,Kevin Stadler,132.823,3054.934
2007,0,8537,J.P. Hayes,132.671,2653.425
2007,0,21959,Ted Purdy,127.345,3056.289
2007,0,20472,Alex Cejka,126.316,2399.998
2007,0,20396,Lee Westwood,123.852,990.814
2007,0,24490,George McNeill,123.813,2847.704
2007,0,7547,Craig Kanada,123.03,3075.756
2007,0,21805,Harrison Frazar,117.836,2710.235
2007,0,1139,Olin Browne,116.732,1284.049
2007,0,6575,Dudley Hart,115.658,1387.899
2007,0,23788,D.J. Trahan,115.244,2765.855
2007,0,23541,Ben Crane,115.231,691.383
2007,0,10117,Bob Heintz,113.864,2163.424
2007,0,7749,Brett Quigley,113.609,2613.013
2007,0,27933,John Merrick,112.29,2358.098
2007,0,6621,Joe Durant,108.741,2392.298
2007,0,20623,Gavin Coles,108.707,2174.143
2007,0,20850,Daniel Chopra,108.44,2819.428
2007,0,20574,Mathew Goggin,107.321,2468.383
2007,0,6034,Marco Dawson,104.285,1668.555
2007,0,26882,Michael Sim,104.001,1144.012
2007,0,25679,B.J. Staten,103.804,726.625
2007,0,1707,Steve Lowery,102.394,1535.917
2007,0,22806,Doug LaBelle II,101.125,2427.009
2007,0,23614,Rich Beem,100.068,2101.427
2007,0,11032,Frank Lickliter II,98.861,2174.943
2007,0,12660,Jesper Parnevik,98.82,1976.4
2007,0,25273,Andrew Buckle,98.391,1771.041
2007,0,12755,Vance Veazey,97.891,783.125
2007,0,8385,Omar Uresti,97.5,292.5
2007,0,24924,Bill Haas,97.319,2335.667
2007,0,1024,Billy Andrade,96.143,2018.996
2007,0,23320,Ryan Palmer,93.109,2141.51
2007,0,19803,Ryan Armour,90.197,2164.728
2007,0,1928,Corey Pavin,89.409,1967.008
2007,0,1577,Lee Janzen,89.145,1693.75
2007,0,26951,Johnson Wagner,89.101,2316.634
2007,0,1619,Skip Kendall,88.042,440.208
2007,0,8881,Tripp Isenhour,87.474,2099.368
2007,0,25686,Jason Dufner,87.195,2179.884
2007,0,28486,Michael Putnam,85.27,1790.668
2007,0,8931,Glen Day,83.582,1671.646
2007,0,12680,Shigeki Maruyama,80.922,1942.119
2007,0,20105,Jeff Gove,80.119,1762.619
2007,0,1717,Sandy Lyle,79.613,159.225
2007,0,20433,Mark Hensby,78.05,1560.994
2007,0,2246,Duffy Waldorf,77.223,1312.791
2007,0,20127,Chris Riley,76.618,919.411
2007,0,6197,Michael Allen,75.224,1278.813
2007,0,2223,Bob Tway,74.602,1790.451
2007,0,12652,Cameron Beckman,73.16,1609.523
2007,0,8375,Paul Stankowski,71.548,1287.855
2007,0,2133,Craig Stadler,70.4,70.4
2007,0,12714,Chris Tidland,69.614,1044.208
2007,0,27963,Chris Stroud,69.059,1174.0
2007,0,7363,Craig Bowden,66.262,1192.71
2007,0,20378,Mathias Grönberg,63.146,1515.494
2007,0,1235,Ben Crenshaw,62.7,62.7
2007,0,24449,Parker McLachlin,62.249,1307.237
2007,0,11123,Chris Couch,62.232,1493.559
2007,0,23613,Rich Barcelo,60.827,1216.539
2007,0,2321,Fuzzy Zoeller,60.5,60.5
2007,0,1042,Paul Azinger,60.157,782.047
2007,0,20691,Greg Owen,60.052,1321.15
2007,0,1249,John Daly,60.029,1080.513
2007,0,23048,Eric Axley,60.011,1740.315
2007,0,2101,Joey Sindelar,58.009,1160.175
2007,0,24980,Scott Gutschewski,58.008,870.122
2007,0,20608,David Howell,57.744,577.44
2007,0,9011,David Duval,57.342,286.708
2007,0,12760,Danny Ellis,55.729,111.458
2007,0,1226,Fred Couples,54.476,163.429
2007,0,2214,Kirk Triplett,54.346,1032.577
2007,0,22295,Darron Stiles,54.25,922.25
2007,0,23638,Brendon de Jonge,53.151,1009.875
2007,0,1388,Robert Gamez,52.895,1216.583
2007,0,1157,Tom Byrum,52.776,791.639
2007,0,21806,Paul Gow,52.707,1001.425
2007,0,10733,Kent Jones,52.018,1196.416
2007,0,26420,Richard Johnson,51.766,1294.139
2007,0,26881,Jarrod Lyle,51.09,868.522
2007,0,8123,Jeff Brehaut,50.772,710.811
2007,0,10213,Dicky Pride,50.38,906.834
2007,0,2104,Jeff Sluman,49.067,1030.399
2007,0,1553,John Huston,47.759,525.353
2007,0,10505,Shane Bertsch,47.5,190.0
2007,0,1823,Larry Mize,47.234,377.875
2007,0,1261,Jay Delsing,46.37,370.958
2007,0,29476,Kyle Reifers,44.86,897.196
2007,0,1219,John Cook,43.019,516.222
2007,0,20436,Garrett Willis,41.679,333.429
2007,0,12195,Tom Johnson,41.291,825.827
2007,0,19824,Craig Barlow,41.014,451.154
2007,0,24290,D.J. Brigman,40.842,653.47
2007,0,1887,Mark O'Meara,39.988,159.95
2007,0,21407,Arjun Atwal,36.801,331.208
2007,0,6350,Bob May,35.537,355.369
2007,0,22212,Craig Lile,35.245,599.16
2007,0,1132,Mark Brooks,34.947,489.264
2007,0,21660,Jason Schultz,33.631,504.466
2007,0,21470,Daisuke Maruyama,32.613,684.876
2007,0,23497,Tag Ridings,31.996,415.952
2007,0,12645,Brent Geiberger,31.83,381.963
2007,0,12823,Carlos Franco,31.69,285.208
2007,0,2106,Chris Smith,29.143,204.0
2007,0,19825,Darren Clarke,29.118,291.184
2007,0,2245,Grant Waite,27.844,222.75
2007,0,1116,Michael Bradley,27.386,136.929
2007,0,8339,Spike McRoy,25.0,50.0
2007,0,2110,Jerry Smith,24.339,292.063
2007,0,25892,Steve Wheatcroft,23.813,428.625
2007,0,23933,Michael Boyd,20.973,293.625
2007,0,1329,Brad Faxon,20.86,375.48
