YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
2006,0,25804,Bubba Watson,319.6,50490,158
2006,0,27141,J.B. Holmes,318.8,49098,154
2006,0,24358,Robert Garrigus,309.8,51426,166
2006,0,23322,Brett Wetterich,307.8,50472,164
2006,0,1249,John Daly,307.1,30099,98
2006,0,8793,Tiger Woods,306.4,31865,104
2006,0,23616,Ryan Hietala,305.9,36096,118
2006,0,23497,Tag Ridings,305.3,61054,200
2006,0,21805,Harrison Frazar,304.6,55439,182
2006,0,12716,Charley Hoffman,304.4,59657,196
2006,0,24980,Scott Gutschewski,303.3,30933,102
2006,0,25936,Alex Aragon,302.6,36914,122
2006,0,27770,Camilo Villegas,302.1,56183,186
2006,0,1706,Davis Love III,301.9,45884,152
2006,0,1226,Fred Couples,301.5,30150,100
2006,0,24502,Adam Scott,301.1,40949,136
2006,0,1810,Phil Mickelson,300.7,41498,138
2006,0,27095,Nick Watney,300.6,57113,190
2006,0,27943,Matt Hansen,300.5,39670,132
2006,0,23349,Charles Warren,300.1,54018,180
2006,0,11123,Chris Couch,299.7,44959,150
2006,0,22892,Jason Gore,299.6,50333,168
2006,0,25900,Lucas Glover,299.4,60477,202
2006,0,2106,Chris Smith,299.2,40095,134
2006,0,23307,Roger Tambellini,299.2,36501,122
2006,0,28475,Jeff Overton,299.1,55629,186
2006,0,26360,Bubba Dickerson,298.8,57369,192
2006,0,27120,Troy Matteson,298.7,60346,202
2006,0,20850,Daniel Chopra,298.5,63885,214
2006,0,8835,Kris Cox,298.4,48348,162
2006,0,24361,Pat Perez,298.4,29844,100
2006,0,25842,Jon Mills,298.2,39362,132
2006,0,24925,Jonathan Byrd,298.1,39350,132
2006,0,20157,Retief Goosen,297.6,35711,120
2006,0,9011,David Duval,297.4,41035,138
2006,0,23623,Bo Van Pelt,297.4,60663,204
2006,0,6573,Brandt Jobe,297.2,52303,176
2006,0,25632,Jimmy Walker,296.9,34441,116
2006,0,22946,Henrik Bjornstad,296.8,56392,190
2006,0,7223,Brian Bateman,296.7,38573,130
2006,0,24924,Bill Haas,296.7,56973,192
2006,0,24912,Will MacKenzie,296.7,52226,176
2006,0,23409,James Driscoll,296.4,47418,160
2006,0,20645,John Senden,296.2,55096,186
2006,0,20574,Mathew Goggin,296.0,41438,140
2006,0,23353,J.J. Henry,295.9,55032,186
2006,0,23320,Ryan Palmer,295.8,58568,198
2006,0,23614,Rich Beem,295.6,49077,166
2006,0,28780,Nicholas Thompson,295.6,54984,186
2006,0,22913,John Rollins,295.5,53786,182
2006,0,21961,Charles Howell III,295.4,54939,186
2006,0,8375,Paul Stankowski,295.4,41360,140
2006,0,22046,Geoff Ogilvy,295.3,41336,140
2006,0,6522,Ernie Els,295.1,37768,128
2006,0,20378,Mathias Grönberg,295.1,52528,178
2006,0,20691,Greg Owen,295.1,45441,154
2006,0,24781,Hunter Mahan,295.0,57812,196
2006,0,22378,Trevor Immelman,294.9,50715,172
2006,0,12782,Tim Herron,294.8,47753,162
2006,0,20766,Padraig Harrington,294.7,29466,100
2006,0,23048,Eric Axley,294.6,52441,178
2006,0,20094,Jonathan Kaye,294.6,54199,184
2006,0,19824,Craig Barlow,294.1,42936,146
2006,0,10885,Robert Allenby,293.9,45253,154
2006,0,6567,Vijay Singh,293.7,58748,200
2006,0,12760,Danny Ellis,293.6,37587,128
2006,0,6595,Kevin Sutherland,293.5,56347,192
2006,0,12823,Carlos Franco,293.4,50472,172
2006,0,1945,Kenny Perry,293.1,42206,144
2006,0,21660,Jason Schultz,293.1,43970,150
2006,0,21209,Sergio Garcia,292.7,32198,110
2006,0,6350,Bob May,292.7,36291,124
2006,0,24140,Sean O'Hair,292.7,57378,196
2006,0,26596,Ryan Moore,292.2,37988,130
2006,0,20229,Stewart Cink,292.0,51399,176
2006,0,1553,John Huston,292.0,42055,144
2006,0,6034,Marco Dawson,291.9,50793,174
2006,0,10565,Ian Leggatt,291.9,44375,152
2006,0,6197,Michael Allen,291.8,49016,168
2006,0,7013,Wes Short Jr.,291.6,54814,188
2006,0,23788,D.J. Trahan,291.5,52473,180
2006,0,22405,Justin Rose,291.4,55367,190
2006,0,12510,Chad Campbell,290.9,50610,174
2006,0,21731,Freddie Jacobson,290.7,32554,112
2006,0,1761,Len Mattiace,290.6,34294,118
2006,0,12660,Jesper Parnevik,290.5,48806,168
2006,0,23621,Rory Sabbatini,290.4,48207,166
2006,0,6004,Stephen Ames,289.8,35941,124
2006,0,20105,Jeff Gove,289.8,50417,174
2006,0,20098,Stuart Appleby,289.7,45186,156
2006,0,7749,Brett Quigley,289.6,60808,210
2006,0,25240,D.A. Points,289.4,46310,160
2006,0,6621,Joe Durant,289.1,58408,202
2006,0,20608,David Howell,289.1,26018,90
2006,0,24507,Jason Bohn,289.0,60106,208
2006,0,20472,Alex Cejka,288.8,52565,182
2006,0,6515,Shaun Micheel,288.4,53647,186
2006,0,22371,Aaron Baddeley,288.3,43819,152
2006,0,20572,Rod Pampling,288.2,48421,168
2006,0,24138,Ian Poulter,287.9,29941,104
2006,0,21959,Ted Purdy,287.8,58137,202
2006,0,21407,Arjun Atwal,287.7,54659,190
2006,0,7867,Woody Austin,287.7,61562,214
2006,0,21646,David Branshaw,287.7,56391,196
2006,0,22548,Patrick Sheehan,287.5,57207,199
2006,0,25935,John Engler Jr.,287.4,38513,134
2006,0,21949,Joe Ogilvie,287.3,52287,182
2006,0,8537,J.P. Hayes,287.2,31590,110
2006,0,6373,José María Olazábal,287.2,33316,116
2006,0,10733,Kent Jones,287.1,58001,202
2006,0,1707,Steve Lowery,287.1,55689,194
2006,0,24357,K.J. Choi,287.0,52813,184
2006,0,12645,Brent Geiberger,286.9,55668,194
2006,0,12662,Thomas Levet,286.9,29268,102
2006,0,21753,Brian Davis,286.6,51591,180
2006,0,1677,Tom Lehman,286.6,34386,120
2006,0,25345,Carl Pettersson,286.6,53305,186
2006,0,23325,Vaughn Taylor,286.6,50449,176
2006,0,2246,Duffy Waldorf,286.6,52737,184
2006,0,20593,Greg Chalmers,286.4,38376,134
2006,0,1320,Bob Estes,286.4,48689,170
2006,0,6575,Dudley Hart,286.3,47527,166
2006,0,12680,Shigeki Maruyama,286.3,52679,184
2006,0,7457,Steve Flesch,286.2,65835,230
2006,0,8123,Jeff Brehaut,286.1,54929,192
2006,0,11032,Frank Lickliter II,286.1,55501,194
2006,0,1042,Paul Azinger,285.8,49727,174
2006,0,23541,Ben Crane,285.8,45726,160
2006,0,1313,Steve Elkington,285.8,29156,102
2006,0,1666,Bernhard Langer,285.8,41154,144
2006,0,12755,Vance Veazey,285.8,33724,118
2006,0,1024,Billy Andrade,285.6,42274,148
2006,0,2206,David Toms,285.4,39390,138
2006,0,6527,Steve Stricker,285.3,35372,124
2006,0,20498,Briny Baird,285.1,43913,154
2006,0,20628,Arron Oberholser,285.0,45032,158
2006,0,21350,Ryuji Imada,284.9,58122,204
2006,0,11011,Mike Sposa,284.8,37025,130
2006,0,21470,Daisuke Maruyama,284.5,44946,158
2006,0,20127,Chris Riley,284.5,46660,164
2006,0,2223,Bob Tway,284.5,44389,156
2006,0,20631,David McKenzie,284.4,45510,160
2006,0,2101,Joey Sindelar,284.2,51158,180
2006,0,1941,Tom Pernice Jr.,283.9,59051,208
2006,0,23983,Luke Donald,283.7,35748,126
2006,0,24024,Zach Johnson,283.7,49929,176
2006,0,1473,Todd Hamilton,283.6,40834,144
2006,0,26420,Richard Johnson,283.4,53272,188
2006,0,12602,Dean Wilson,282.9,62810,222
2006,0,1577,Lee Janzen,282.7,44665,158
2006,0,20812,Tjaart van der Walt,282.7,32226,114
2006,0,1035,Tommy Armour III,282.4,36712,130
2006,0,1161,Mark Calcavecchia,282.4,52524,186
2006,0,10860,Justin Leonard,282.3,44601,158
2006,0,1766,Billy Mayfair,282.3,53073,188
2006,0,1142,Bart Bryant,282.2,48540,172
2006,0,23718,Nathan Green,282.0,58372,207
2006,0,21878,Mark Wilson,282.0,42863,152
2006,0,23673,Michael Connell,281.9,27059,96
2006,0,10809,Jim Furyk,281.9,49621,176
2006,0,19913,Ron Whittaker,281.8,44526,158
2006,0,19881,Robert Damron,281.7,51261,182
2006,0,20548,Hidemichi Tanaka,281.7,41129,146
2006,0,1724,Jeff Maggert,281.5,45606,162
2006,0,1619,Skip Kendall,281.2,40495,144
2006,0,22293,Heath Slocum,281.2,52301,186
2006,0,10423,Mike Weir,281.2,47809,170
2006,0,1948,Tim Petrovic,281.0,51138,182
2006,0,2214,Kirk Triplett,281.0,31473,112
2006,0,20634,Peter Lonard,280.6,42652,152
2006,0,8385,Omar Uresti,280.5,33094,118
2006,0,2104,Jeff Sluman,279.8,56515,202
2006,0,1685,J.L. Lewis,279.6,31880,114
2006,0,1388,Robert Gamez,279.5,52541,188
2006,0,6251,Chris DiMarco,279.3,43573,156
2006,0,10505,Shane Bertsch,279.1,56937,204
2006,0,22621,Ben Curtis,278.8,47947,172
2006,0,1823,Larry Mize,278.3,28386,102
2006,0,8075,Jerry Kelly,278.1,55620,200
2006,0,2110,Jerry Smith,277.9,51134,184
2006,0,1599,Steve Jones,277.1,45437,164
2006,0,1219,John Cook,277.0,37121,134
2006,0,23135,Tim Clark,276.7,43717,158
2006,0,1139,Olin Browne,276.6,57523,208
2006,0,20382,Stephen Leaney,276.4,46439,168
2006,0,2239,Scott Verplank,276.1,47497,172
2006,0,6012,Greg Kraft,275.8,41376,150
2006,0,20099,Doug Barron,275.5,40221,146
2006,0,19846,Brian Gay,274.8,58804,214
2006,0,20121,Todd Fischer,274.6,54374,198
2006,0,1887,Mark O'Meara,274.4,27443,100
2006,0,1132,Mark Brooks,274.3,48832,178
2006,0,6643,Paul Goydos,274.3,39505,144
2006,0,1381,Fred Funk,272.8,57280,210
2006,0,1329,Brad Faxon,270.3,42161,156
2006,0,1928,Corey Pavin,265.9,37227,140
2005,0,23063,Scott Hend,318.9,46560,146
2005,0,8793,Tiger Woods,316.1,46787,148
2005,0,23322,Brett Wetterich,311.7,46133,148
2005,0,24980,Scott Gutschewski,310.5,50914,164
2005,0,1249,John Daly,310.1,47138,152
2005,0,20663,Brenden Pappas,309.4,31562,102
2005,0,23552,Hank Kuehne,307.7,49225,160
2005,0,1706,Davis Love III,305.4,45810,150
2005,0,1945,Kenny Perry,304.7,48751,160
2005,0,21209,Sergio Garcia,303.5,41271,136
2005,0,6573,Brandt Jobe,302.3,55622,184
2005,0,25900,Lucas Glover,302.2,51974,172
2005,0,6599,John Elliott,301.7,33791,112
2005,0,23725,Brendan Jones,301.5,47632,158
2005,0,20378,Mathias Grönberg,301.4,34960,116
2005,0,6567,Vijay Singh,301.1,65646,218
2005,0,21805,Harrison Frazar,301.0,60798,202
2005,0,2106,Chris Smith,300.8,55957,186
2005,0,20098,Stuart Appleby,300.6,47789,159
2005,0,23540,Jason Allred,300.2,43822,146
2005,0,24912,Will MacKenzie,300.2,43836,146
2005,0,23497,Tag Ridings,300.2,54640,182
2005,0,24140,Sean O'Hair,300.1,59415,198
2005,0,24502,Adam Scott,300.1,40815,136
2005,0,26679,Kevin Stadler,300.1,55217,184
2005,0,1810,Phil Mickelson,300.0,44400,148
2005,0,23349,Charles Warren,299.2,52066,174
2005,0,27095,Nick Watney,298.9,53209,178
2005,0,20502,Michael Long,298.3,41755,140
2005,0,1927,Dennis Paulson,298.2,37578,126
2005,0,22046,Geoff Ogilvy,298.0,55431,186
2005,0,21633,Steve Allan,297.8,58367,196
2005,0,10885,Robert Allenby,297.7,52987,178
2005,0,23353,J.J. Henry,297.6,59514,200
2005,0,20850,Daniel Chopra,297.3,61843,208
2005,0,23621,Rory Sabbatini,297.2,46366,156
2005,0,24925,Jonathan Byrd,297.0,58799,198
2005,0,20396,Lee Westwood,296.8,28497,96
2005,0,1226,Fred Couples,296.4,40310,136
2005,0,20572,Rod Pampling,295.9,49719,168
2005,0,23788,D.J. Trahan,295.8,45557,154
2005,0,24290,D.J. Brigman,295.5,42558,144
2005,0,23409,James Driscoll,295.5,41962,142
2005,0,20157,Retief Goosen,295.4,36038,122
2005,0,26758,David Hearn,295.2,40147,136
2005,0,21959,Ted Purdy,295.2,72037,244
2005,0,23320,Ryan Palmer,295.0,57235,194
2005,0,12823,Carlos Franco,294.7,44801,152
2005,0,22913,John Rollins,294.4,55937,190
2005,0,21407,Arjun Atwal,294.2,38246,130
2005,0,22405,Justin Rose,294.1,55879,190
2005,0,12510,Chad Campbell,294.0,54101,184
2005,0,1361,Dan Forsman,294.0,29401,100
2005,0,20766,Padraig Harrington,293.9,28214,96
2005,0,24781,Hunter Mahan,293.8,59356,202
2005,0,21961,Charles Howell III,293.6,52855,180
2005,0,1553,John Huston,293.6,50504,172
2005,0,6332,Neal Lancaster,293.4,55742,190
2005,0,7749,Brett Quigley,293.3,53963,184
2005,0,23623,Bo Van Pelt,293.3,65699,224
2005,0,23541,Ben Crane,293.1,43377,148
2005,0,24507,Jason Bohn,292.9,53310,182
2005,0,6034,Marco Dawson,292.4,47960,164
2005,0,12660,Jesper Parnevik,292.2,47917,164
2005,0,6197,Michael Allen,292.1,52579,180
2005,0,12782,Tim Herron,292.1,57829,198
2005,0,26287,Roland Thatcher,292.0,42635,146
2005,0,24361,Pat Perez,291.8,51945,178
2005,0,21951,Joey Snyder III,291.8,57185,196
2005,0,25345,Carl Pettersson,291.7,61252,210
2005,0,10117,Bob Heintz,291.5,39058,134
2005,0,1685,J.L. Lewis,291.5,57130,196
2005,0,20691,Greg Owen,291.5,46646,160
2005,0,22371,Aaron Baddeley,291.4,47788,164
2005,0,10962,Bradley Hughes,291.3,30300,104
2005,0,7223,Brian Bateman,291.1,54725,188
2005,0,1707,Steve Lowery,291.0,55866,192
2005,0,10585,Scott McCarron,291.0,43065,148
2005,0,20645,John Senden,291.0,57624,198
2005,0,20094,Jonathan Kaye,290.7,43030,148
2005,0,1941,Tom Pernice Jr.,290.7,61912,213
2005,0,25240,D.A. Points,290.5,52290,180
2005,0,20433,Mark Hensby,290.4,39491,136
2005,0,23325,Vaughn Taylor,290.3,57486,198
2005,0,21350,Ryuji Imada,290.1,45256,156
2005,0,24024,Zach Johnson,290.0,55093,190
2005,0,1723,Andrew Magee,289.9,44937,155
2005,0,19824,Craig Barlow,289.6,44592,154
2005,0,24604,Hunter Haas,289.6,45762,158
2005,0,21731,Freddie Jacobson,289.5,41116,142
2005,0,1161,Mark Calcavecchia,289.3,52070,180
2005,0,6621,Joe Durant,289.2,46844,162
2005,0,7867,Woody Austin,289.1,57815,200
2005,0,1666,Bernhard Langer,289.1,38744,134
2005,0,20634,Peter Lonard,289.1,48566,168
2005,0,24227,Justin Bolli,289.0,36413,126
2005,0,22548,Patrick Sheehan,289.0,63587,220
2005,0,24357,K.J. Choi,288.8,42167,146
2005,0,12680,Shigeki Maruyama,288.8,56596,196
2005,0,20498,Briny Baird,288.7,55421,192
2005,0,6515,Shaun Micheel,288.4,45560,158
2005,0,10733,Kent Jones,288.3,55939,194
2005,0,11032,Frank Lickliter II,288.2,55329,192
2005,0,1766,Billy Mayfair,288.2,63411,220
2005,0,6373,José María Olazábal,288.2,30553,106
2005,0,23614,Rich Beem,288.0,35718,124
2005,0,2206,David Toms,287.8,44321,154
2005,0,1797,Rocco Mediate,287.7,41711,145
2005,0,6595,Kevin Sutherland,287.7,50059,174
2005,0,1473,Todd Hamilton,287.2,52277,182
2005,0,12662,Thomas Levet,287.2,30448,106
2005,0,1035,Tommy Armour III,287.1,59149,206
2005,0,2101,Joey Sindelar,286.9,59668,208
2005,0,8123,Jeff Brehaut,286.6,38401,134
2005,0,20472,Alex Cejka,286.6,46435,162
2005,0,2223,Bob Tway,286.6,47568,166
2005,0,26420,Richard Johnson,286.3,28629,100
2005,0,8931,Glen Day,286.1,44630,156
2005,0,1948,Tim Petrovic,286.1,53216,186
2005,0,12652,Cameron Beckman,286.0,52624,184
2005,0,1677,Tom Lehman,285.9,38305,134
2005,0,6004,Stephen Ames,285.8,45152,158
2005,0,10912,Craig Perks,285.8,37148,130
2005,0,12454,Mario Tiziani,285.8,37153,130
2005,0,1577,Lee Janzen,285.7,41705,146
2005,0,20229,Stewart Cink,285.5,51394,180
2005,0,6575,Dudley Hart,285.4,47951,168
2005,0,10860,Justin Leonard,285.2,42777,150
2005,0,6527,Steve Stricker,285.1,35358,124
2005,0,20160,Charlie Wi,285.1,37065,130
2005,0,21949,Joe Ogilvie,284.9,56420,198
2005,0,24138,Ian Poulter,284.8,31893,112
2005,0,1042,Paul Azinger,284.6,37565,132
2005,0,8725,Tom Gillis,284.6,42689,150
2005,0,23983,Luke Donald,284.5,34134,120
2005,0,1724,Jeff Maggert,284.5,42110,148
2005,0,21498,Hideto Tanihara,284.5,27310,96
2005,0,7457,Steve Flesch,284.2,48307,170
2005,0,1418,Bill Glasson,284.0,29537,104
2005,0,23135,Tim Clark,283.8,49375,174
2005,0,20812,Tjaart van der Walt,283.8,31790,112
2005,0,1320,Bob Estes,283.6,52182,184
2005,0,20474,Phillip Price,283.6,41402,146
2005,0,22295,Darron Stiles,283.6,43105,152
2005,0,1313,Steve Elkington,283.5,37995,134
2005,0,20628,Arron Oberholser,283.5,35715,126
2005,0,1142,Bart Bryant,283.2,51549,182
2005,0,8545,Glen Hnatiuk,283.1,31138,110
2005,0,2246,Duffy Waldorf,283.0,46405,164
2005,0,20548,Hidemichi Tanaka,282.2,57560,204
2005,0,1024,Billy Andrade,282.0,46807,166
2005,0,12602,Dean Wilson,281.9,48487,172
2005,0,12826,Paul Claxton,281.7,44513,158
2005,0,8537,J.P. Hayes,281.7,35489,126
2005,0,21753,Brian Davis,281.5,42221,150
2005,0,8075,Jerry Kelly,281.5,55744,198
2005,0,10425,Jay Williamson,281.5,29836,106
2005,0,10423,Mike Weir,281.3,37138,132
2005,0,8993,Franklin Langham,281.2,48923,174
2005,0,22293,Heath Slocum,281.2,55669,198
2005,0,2239,Scott Verplank,281.2,48363,172
2005,0,1388,Robert Gamez,281.1,51160,182
2005,0,12645,Brent Geiberger,281.1,33172,118
2005,0,6251,Chris DiMarco,281.0,42155,150
2005,0,28088,Matt Davidson,280.9,29779,106
2005,0,25847,Rob Rashell,280.7,36492,130
2005,0,1599,Steve Jones,280.5,30299,108
2005,0,25396,Kevin Na,280.5,48245,172
2005,0,10201,Matt Gogel,280.3,42611,152
2005,0,22621,Ben Curtis,280.0,36405,130
2005,0,10809,Jim Furyk,280.0,52089,186
2005,0,23108,Matt Kuchar,280.0,33602,120
2005,0,1139,Olin Browne,278.9,52997,190
2005,0,21878,Mark Wilson,278.6,39005,140
2005,0,20099,Doug Barron,278.4,38973,140
2005,0,2104,Jeff Sluman,278.3,52327,188
2005,0,23036,Chris Anderson,278.1,34482,124
2005,0,21806,Paul Gow,278.0,41143,148
2005,0,1761,Len Mattiace,278.0,46703,168
2005,0,20127,Chris Riley,278.0,35580,128
2005,0,19881,Robert Damron,277.5,49397,178
2005,0,20382,Stephen Leaney,277.4,47716,172
2005,0,1887,Mark O'Meara,277.1,36581,132
2005,0,19972,José Coceres,276.4,29856,108
2005,0,1127,Danny Briggs,276.1,37550,136
2005,0,1175,Jim Carter,276.1,33129,120
2005,0,20121,Todd Fischer,276.0,53547,194
2005,0,1457,Jay Haas,276.0,28150,102
2005,0,1619,Skip Kendall,276.0,43053,156
2005,0,2214,Kirk Triplett,276.0,28701,104
2005,0,8385,Omar Uresti,275.8,46339,168
2005,0,1823,Larry Mize,275.7,27565,100
2005,0,19846,Brian Gay,275.4,54525,198
2005,0,1329,Brad Faxon,274.7,39001,142
2005,0,1157,Tom Byrum,274.3,45540,166
2005,0,1219,John Cook,272.6,38158,140
2005,0,1381,Fred Funk,270.0,54530,202
2005,0,2010,Loren Roberts,270.0,28625,106
2005,0,1132,Mark Brooks,269.1,38756,144
2005,0,20623,Gavin Coles,267.7,37471,140
2005,0,1487,Jeff Hart,265.7,32411,122
2005,0,1928,Corey Pavin,258.7,37776,146
2004,0,23552,Hank Kuehne,314.4,55959,178
2004,0,23063,Scott Hend,312.6,49389,158
2004,0,1249,John Daly,306.0,48347,158
2004,0,8337,Mike Heinen,305.2,32351,106
2004,0,2106,Chris Smith,304.0,63533,209
2004,0,25900,Lucas Glover,303.4,55212,182
2004,0,22046,Geoff Ogilvy,303.3,52776,174
2004,0,11123,Chris Couch,302.1,33230,110
2004,0,8793,Tiger Woods,301.9,43476,144
2004,0,23353,J.J. Henry,301.3,61762,205
2004,0,21633,Steve Allan,301.2,59631,198
2004,0,23497,Tag Ridings,301.0,30103,100
2004,0,6567,Vijay Singh,300.8,66184,220
2004,0,1706,Davis Love III,300.1,45012,150
2004,0,1927,Dennis Paulson,300.1,42613,142
2004,0,8835,Kris Cox,299.1,42475,142
2004,0,20663,Brenden Pappas,298.9,64570,216
2004,0,21805,Harrison Frazar,298.8,48995,164
2004,0,6522,Ernie Els,298.0,34569,116
2004,0,20580,Andre Stolz,297.9,31574,106
2004,0,23307,Roger Tambellini,297.8,46450,156
2004,0,23614,Rich Beem,296.7,45696,154
2004,0,20645,John Senden,296.6,56950,192
2004,0,12394,Tom Carter,296.5,65234,220
2004,0,7939,Dan Olsen,296.0,43213,146
2004,0,20850,Daniel Chopra,295.9,62721,212
2004,0,1945,Kenny Perry,295.9,44979,152
2004,0,24925,Jonathan Byrd,295.8,49102,166
2004,0,23320,Ryan Palmer,295.6,59125,200
2004,0,1810,Phil Mickelson,295.4,46670,158
2004,0,24502,Adam Scott,295.4,30723,104
2004,0,10107,Deane Pappas,295.3,41344,140
2004,0,21209,Sergio Garcia,295.1,37778,128
2004,0,10885,Robert Allenby,294.9,51894,176
2004,0,1226,Fred Couples,294.5,30628,104
2004,0,23623,Bo Van Pelt,294.4,61243,208
2004,0,7749,Brett Quigley,294.3,57675,196
2004,0,20157,Retief Goosen,294.2,32364,110
2004,0,10585,Scott McCarron,294.1,50581,172
2004,0,12782,Tim Herron,293.8,48775,166
2004,0,24507,Jason Bohn,293.3,55725,190
2004,0,20098,Stuart Appleby,293.2,45741,156
2004,0,23613,Rich Barcelo,293.1,38105,130
2004,0,26287,Roland Thatcher,293.1,38683,132
2004,0,24781,Hunter Mahan,293.0,55091,188
2004,0,23325,Vaughn Taylor,292.5,47975,164
2004,0,21893,Brian Kortan,292.4,36253,124
2004,0,7223,Brian Bateman,292.2,46744,160
2004,0,23621,Rory Sabbatini,292.2,50252,172
2004,0,20378,Mathias Grönberg,292.1,50833,174
2004,0,20572,Rod Pampling,292.1,54918,188
2004,0,6332,Neal Lancaster,291.6,59773,205
2004,0,2101,Joey Sindelar,291.5,57125,196
2004,0,20634,Peter Lonard,291.4,38461,132
2004,0,24361,Pat Perez,291.4,58278,200
2004,0,7867,Woody Austin,291.3,54755,188
2004,0,1161,Mark Calcavecchia,291.3,45441,156
2004,0,12645,Brent Geiberger,291.3,53021,182
2004,0,12652,Cameron Beckman,291.2,55914,192
2004,0,6197,Michael Allen,291.1,49484,170
2004,0,19824,Craig Barlow,291.0,45401,156
2004,0,8123,Jeff Brehaut,290.9,60509,208
2004,0,20094,Jonathan Kaye,290.9,44212,152
2004,0,25345,Carl Pettersson,290.8,56417,194
2004,0,24290,D.J. Brigman,290.7,44188,152
2004,0,25686,Jason Dufner,290.7,45931,158
2004,0,25237,Kevin Muncrief,290.7,29065,100
2004,0,22405,Justin Rose,290.7,41866,144
2004,0,12823,Carlos Franco,290.6,57539,198
2004,0,1035,Tommy Armour III,290.5,50540,174
2004,0,20229,Stewart Cink,290.5,56361,194
2004,0,22548,Patrick Sheehan,290.3,64444,222
2004,0,21407,Arjun Atwal,289.4,48033,166
2004,0,20498,Briny Baird,289.4,56153,194
2004,0,10912,Craig Perks,289.4,41677,144
2004,0,21959,Ted Purdy,289.2,64778,224
2004,0,20585,Niclas Fasth,289.1,34694,120
2004,0,19825,Darren Clarke,289.0,27740,96
2004,0,1261,Jay Delsing,288.8,42170,146
2004,0,1707,Steve Lowery,288.8,51411,178
2004,0,21949,Joe Ogilvie,288.8,58908,204
2004,0,21961,Charles Howell III,288.5,58273,202
2004,0,1685,J.L. Lewis,288.3,61122,212
2004,0,2245,Grant Waite,288.3,44394,154
2004,0,1388,Robert Gamez,288.1,59348,206
2004,0,10425,Jay Williamson,288.1,56176,195
2004,0,22371,Aaron Baddeley,288.0,48967,170
2004,0,12510,Chad Campbell,288.0,53573,186
2004,0,6004,Stephen Ames,287.9,54694,190
2004,0,21731,Freddie Jacobson,287.9,46060,160
2004,0,12660,Jesper Parnevik,287.9,49520,172
2004,0,6613,Tommy Tolles,287.8,38563,134
2004,0,6515,Shaun Micheel,287.5,52323,182
2004,0,20593,Greg Chalmers,287.3,40227,140
2004,0,23108,Matt Kuchar,287.3,47699,166
2004,0,11032,Frank Lickliter II,287.3,49423,172
2004,0,6621,Joe Durant,287.2,48829,170
2004,0,1677,Tom Lehman,287.2,37906,132
2004,0,1948,Tim Petrovic,287.2,61455,214
2004,0,1313,Steve Elkington,287.1,35025,122
2004,0,12760,Danny Ellis,286.7,44158,154
2004,0,22913,John Rollins,286.7,48740,170
2004,0,1553,John Huston,286.4,32081,112
2004,0,10733,Kent Jones,286.4,55560,194
2004,0,6595,Kevin Sutherland,286.3,46383,162
2004,0,8881,Tripp Isenhour,286.2,30332,106
2004,0,8931,Glen Day,286.1,56654,198
2004,0,1577,Lee Janzen,286.1,46627,163
2004,0,1941,Tom Pernice Jr.,286.0,56626,198
2004,0,20029,Notah Begay III,285.8,38293,134
2004,0,21646,David Branshaw,285.8,46878,164
2004,0,20472,Alex Cejka,285.8,40009,140
2004,0,10201,Matt Gogel,285.6,47977,168
2004,0,6575,Dudley Hart,285.6,33135,116
2004,0,24024,Zach Johnson,285.6,61115,214
2004,0,2246,Duffy Waldorf,285.4,41668,146
2004,0,2206,David Toms,285.3,42218,148
2004,0,1766,Billy Mayfair,285.2,59887,210
2004,0,1042,Paul Azinger,285.1,42764,150
2004,0,24357,K.J. Choi,285.0,46738,164
2004,0,2002,John Riegger,285.0,30211,106
2004,0,20433,Mark Hensby,284.6,52929,186
2004,0,20628,Arron Oberholser,284.6,41549,146
2004,0,20104,Ken Duke,284.3,49466,174
2004,0,1127,Danny Briggs,283.8,45980,162
