YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1998,185,0,21593,Keith Nolan,68.2,341,500
1998,186,0,21007,Gabriel Hjertstedt,67.16,454,676
1998,187,0,10213,Dicky Pride,66.67,394,591
1998,188,0,6270,Bobby Gage,65.46,326,498
1997,1,0,1226,Fred Couples,82.43,394,478
1997,2,0,1677,Tom Lehman,82.08,568,692
1997,3,0,1418,Bill Glasson,81.09,506,624
1997,4,0,1706,Davis Love III,80.44,654,813
1997,5,0,1219,John Cook,80.0,748,935
1997,6,0,1887,Mark O'Meara,79.97,491,614
1997,7,0,1334,Keith Fergus,79.65,454,570
1997,8,0,1797,Rocco Mediate,79.57,623,783
1997,8,0,8793,Tiger Woods,79.57,588,739
1997,10,0,1876,Greg Norman,79.42,355,447
1997,11,0,1203,Russ Cochran,79.4,740,932
1997,12,0,9011,David Duval,79.3,682,860
1997,13,0,1920,Craig Parry,78.84,503,638
1997,14,0,2245,Grant Waite,78.79,769,976
1997,15,0,1569,Peter Jacobsen,78.47,645,822
1997,16,0,12660,Jesper Parnevik,78.46,470,599
1997,17,0,2223,Bob Tway,78.42,665,848
1997,18,0,1249,John Daly,78.38,290,370
1997,19,0,1313,Steve Elkington,78.27,425,543
1997,20,0,1161,Mark Calcavecchia,78.08,691,885
1997,21,0,1024,Billy Andrade,77.94,657,843
1997,22,0,1619,Skip Kendall,77.93,784,1006
1997,23,0,1549,Mike Hulbert,77.88,655,841
1997,24,0,1374,Robin Freeman,77.8,424,545
1997,25,0,2321,Fuzzy Zoeller,77.74,433,557
1997,26,0,1945,Kenny Perry,77.56,598,771
1997,27,0,1926,Steve Pate,77.47,564,728
1997,28,0,10585,Scott McCarron,77.42,552,713
1997,29,0,1577,Lee Janzen,77.35,731,945
1997,30,0,1975,Tom Purtzer,77.3,412,533
1997,31,0,2170,Hal Sutton,77.28,762,986
1997,32,0,1527,Scott Hoch,77.27,680,880
1997,33,0,1006,John Adams,77.23,519,672
1997,34,0,1810,Phil Mickelson,77.13,489,634
1997,35,0,2104,Jeff Sluman,77.11,721,935
1997,36,0,1408,Kelly Gibson,77.03,805,1045
1997,37,0,1143,Brad Bryant,76.91,543,706
1997,37,0,1320,Bob Estes,76.91,513,667
1997,39,0,1599,Steve Jones,76.88,512,666
1997,40,0,1771,Blaine McCallister,76.84,647,842
1997,41,0,6567,Vijay Singh,76.79,516,672
1997,42,0,6613,Tommy Tolles,76.56,565,738
1997,43,0,12782,Tim Herron,76.52,694,907
1997,44,0,2023,Clarence Rose,76.51,697,911
1997,45,0,12645,Brent Geiberger,76.43,681,891
1997,46,0,7003,David Berganio Jr.,76.42,577,755
1997,47,0,6575,Dudley Hart,76.37,543,711
1997,48,0,2159,Curtis Strange,76.29,457,599
1997,49,0,2246,Duffy Waldorf,76.2,653,857
1997,50,0,1723,Andrew Magee,76.18,678,890
1997,51,0,20229,Stewart Cink,76.17,697,915
1997,52,0,1457,Jay Haas,76.07,550,723
1997,53,0,1724,Jeff Maggert,76.06,702,923
1997,54,0,1748,Doug Martin,75.85,804,1060
1997,55,0,6621,Joe Durant,75.84,763,1006
1997,56,0,2099,Scott Simpson,75.83,549,724
1997,56,0,2146,Payne Stewart,75.83,593,782
1997,58,0,1943,Chris Perry,75.82,737,972
1997,59,0,6522,Ernie Els,75.8,404,533
1997,59,0,2135,Mike Standly,75.8,595,785
1997,61,0,1116,Michael Bradley,75.77,519,685
1997,62,0,20099,Doug Barron,75.71,748,988
1997,63,0,1093,Ronnie Black,75.7,542,716
1997,64,0,1185,Brandel Chamblee,75.69,545,720
1997,64,0,1388,Robert Gamez,75.69,573,757
1997,66,0,1331,Rick Fehr,75.52,506,670
1997,66,0,1707,Steve Lowery,75.52,654,866
1997,68,0,1385,Jim Gallagher Jr.,75.47,563,746
1997,69,0,2256,Tom Watson,75.42,362,480
1997,70,0,1633,Tom Kite,75.36,517,686
1997,71,0,1553,John Huston,75.32,528,701
1997,72,0,19881,Robert Damron,75.22,689,916
1997,73,0,1157,Tom Byrum,75.19,776,1032
1997,74,0,1361,Dan Forsman,75.17,563,749
1997,74,0,6527,Steve Stricker,75.17,336,447
1997,76,0,1261,Jay Delsing,75.0,555,740
1997,76,0,1823,Larry Mize,75.0,576,768
1997,78,0,7749,Brett Quigley,74.95,688,918
1997,79,0,1096,Phil Blackmar,74.93,523,698
1997,80,0,2101,Joey Sindelar,74.87,724,967
1997,80,0,8385,Omar Uresti,74.87,730,975
1997,82,0,6617,Brian Henninger,74.86,533,712
1997,83,0,6595,Kevin Sutherland,74.84,601,803
1997,84,0,6034,Marco Dawson,74.82,514,687
1997,85,0,1175,Jim Carter,74.77,732,979
1997,86,0,2218,Ted Tryba,74.73,686,918
1997,87,0,1042,Paul Azinger,74.69,419,561
1997,88,0,1717,Sandy Lyle,74.66,380,509
1997,88,0,6132,Sonny Skinner,74.66,501,671
1997,90,0,10809,Jim Furyk,74.65,742,994
1997,91,0,2049,Gene Sauers,74.61,379,508
1997,92,0,1323,Brad Fabel,74.6,693,929
1997,93,0,7101,Dave Stockton Jr.,74.57,654,877
1997,94,0,6044,Scott Gump,74.52,819,1099
1997,95,0,8375,Paul Stankowski,74.48,677,909
1997,96,0,1035,Tommy Armour III,74.44,670,900
1997,96,0,1098,Jay Don Blake,74.44,635,853
1997,98,0,2214,Kirk Triplett,74.26,681,917
1997,99,0,1761,Len Mattiace,74.19,710,957
1997,100,0,2206,David Toms,74.02,547,739
1997,101,0,10457,Frank Nobilo,74.0,424,573
1997,102,0,6332,Neal Lancaster,73.81,620,840
1997,103,0,1307,Joel Edwards,73.8,617,836
1997,103,0,10207,Jimmy Johnston,73.8,600,813
1997,105,0,2095,Larry Silveira,73.77,374,507
1997,106,0,2133,Craig Stadler,73.72,474,643
1997,107,0,1329,Brad Faxon,73.69,451,612
1997,108,0,1682,Wayne Levi,73.67,470,638
1997,109,0,2100,Tim Simpson,73.6,421,572
1997,110,0,10860,Justin Leonard,73.57,707,961
1997,110,0,1766,Billy Mayfair,73.57,654,889
1997,112,0,1381,Fred Funk,73.54,942,1281
1997,113,0,10962,Bradley Hughes,73.5,563,766
1997,113,0,1996,Mike Reid,73.5,624,849
1997,115,0,1941,Tom Pernice Jr.,73.39,546,744
1997,116,0,1132,Mark Brooks,73.33,583,795
1997,117,0,1510,Nolan Henke,73.29,579,790
1997,118,0,1475,Donnie Hammond,73.17,480,656
1997,119,0,7867,Woody Austin,73.16,567,775
1997,120,0,1968,Nick Price,73.15,425,581
1997,121,0,1487,Jeff Hart,73.13,615,841
1997,122,0,2279,Mark Wiebe,73.12,536,733
1997,123,0,1196,Brian Claar,73.04,409,560
1997,123,0,1891,David Ogrin,73.04,691,946
1997,125,0,1378,David Frost,73.03,436,597
1997,126,0,1014,Fulton Allem,73.0,457,626
1997,127,0,6581,David Sutherland,72.97,548,751
1997,128,0,6515,Shaun Micheel,72.93,326,447
1997,129,0,6012,Greg Kraft,72.91,670,919
1997,130,0,7465,Hideki Kase,72.84,547,751
1997,131,0,10505,Shane Bertsch,72.82,568,780
1997,131,0,1960,Don Pooley,72.82,544,747
1997,133,0,10963,Jimmy Green,72.81,565,776
1997,134,0,8537,J.P. Hayes,72.8,645,886
1997,135,0,6643,Paul Goydos,72.78,722,992
1997,136,0,10837,Kevin Burton,72.73,536,737
1997,137,0,6315,Pete Jordan,72.68,705,970
1997,138,0,2267,D.A. Weibring,72.67,444,611
1997,139,0,8075,Jerry Kelly,72.66,574,790
1997,140,0,20098,Stuart Appleby,72.6,506,697
1997,140,0,5466,Jack O'Keefe,72.6,506,697
1997,142,0,10569,Mike Brisky,72.54,692,954
1997,143,0,8339,Spike McRoy,72.5,472,651
1997,144,0,12826,Paul Claxton,72.44,489,675
1997,145,0,12387,Michael Christie,72.36,589,814
1997,145,0,12663,Phil Tataurangi,72.36,508,702
1997,147,0,8265,Eric Johnson,72.33,494,683
1997,148,0,11032,Frank Lickliter II,72.32,627,867
1997,149,0,20158,Anthony Rodriguez,72.29,360,498
1997,150,0,2010,Loren Roberts,72.12,613,850
1997,151,0,2294,Willie Wood,72.06,575,798
1997,152,0,2166,Chip Sullivan,72.02,435,604
1997,152,0,2226,Tray Tyner,72.02,556,772
1997,154,0,6036,Scott Dunlap,71.91,599,833
1997,155,0,2008,Lee Rinker,71.88,644,896
1997,156,0,6214,Guy Boros,71.76,531,740
1997,157,0,7087,Hugh Royer III,71.7,489,682
1997,158,0,6124,Patrick Burke,71.47,456,638
1997,159,0,1905,Joe Ozaki,71.45,408,571
1997,160,0,2007,Larry Rinker,71.33,637,893
1997,161,0,1353,Bruce Fleisher,71.21,465,653
1997,162,0,6144,John Dowdall,71.19,425,597
1997,163,0,21007,Gabriel Hjertstedt,71.17,479,673
1997,164,0,1533,P.H. Horgan III,71.16,612,860
1997,165,0,1133,Billy Ray Brown,71.0,497,700
1997,166,0,6090,Jim McGovern,70.98,592,834
1997,167,0,1444,Ken Green,70.91,329,464
1997,168,0,1326,Nick Faldo,70.72,326,461
1997,168,0,2225,Howard Twitty,70.72,285,403
1997,170,0,6577,John Wilson,70.7,555,785
1997,171,0,1288,Ed Dougherty,70.68,405,573
1997,172,0,2239,Scott Verplank,70.61,382,541
1997,172,0,2292,Bob Wolcott,70.61,454,643
1997,174,0,10875,Todd Demsey,70.48,413,586
1997,175,0,7267,Allen Doyle,70.42,676,960
1997,176,0,1139,Olin Browne,69.67,749,1075
1997,177,0,1040,Emlyn Aubrey,69.54,484,696
1997,177,0,1306,David Edwards,69.54,532,765
1997,179,0,7363,Craig Bowden,69.47,396,570
1997,180,0,1201,Lennie Clements,69.41,590,850
1997,181,0,7547,Craig Kanada,69.38,315,454
1997,182,0,2242,Lanny Wadkins,69.2,501,724
1997,183,0,7235,John Morse,69.18,660,954
1997,184,0,2131,Mike Springer,69.01,383,555
1997,185,0,1928,Corey Pavin,68.78,401,583
1997,186,0,8547,John Maginnes,68.76,702,1021
1997,187,0,1011,Rafael Alarcon,68.74,486,707
1997,188,0,8931,Glen Day,68.68,535,779
1997,189,0,1864,Larry Nelson,68.58,310,452
1997,190,0,10213,Dicky Pride,68.49,513,749
1997,191,0,8553,Lee Porter,68.34,531,777
1997,192,0,2115,Taylor Smith,67.83,466,687
1997,193,0,1072,Chip Beck,67.21,332,494
1997,194,0,1489,Steve Hart,64.16,444,692
1997,195,0,1346,Ed Fiori,61.51,310,504
1996,1,0,1226,Fred Couples,82.55,440,533
1996,2,0,12660,Jesper Parnevik,81.88,452,552
1996,3,0,1677,Tom Lehman,81.09,549,677
1996,4,0,1006,John Adams,81.07,514,634
1996,5,0,1810,Phil Mickelson,80.96,506,625
1996,6,0,1887,Mark O'Meara,80.83,582,720
1996,7,0,6036,Scott Dunlap,80.52,554,688
1996,8,0,2256,Tom Watson,80.38,385,479
1996,9,0,1143,Brad Bryant,80.21,608,758
1996,10,0,2321,Fuzzy Zoeller,80.04,401,501
1996,11,0,1975,Tom Purtzer,79.92,593,742
1996,12,0,1219,John Cook,79.9,656,821
1996,13,0,2223,Bob Tway,79.8,553,693
1996,14,0,1385,Jim Gallagher Jr.,79.77,477,598
1996,15,0,1334,Keith Fergus,79.75,630,790
1996,16,0,1408,Kelly Gibson,79.68,745,935
1996,17,0,2167,Mike Sullivan,79.59,585,735
1996,18,0,2241,Bobby Wadkins,79.52,664,835
1996,19,0,1457,Jay Haas,79.08,601,760
1996,20,0,7867,Woody Austin,79.0,805,1019
1996,21,0,1161,Mark Calcavecchia,78.78,713,905
1996,22,0,6522,Ernie Els,78.74,411,522
1996,23,0,1116,Michael Bradley,78.71,588,747
1996,24,0,1098,Jay Don Blake,78.69,650,826
1996,25,0,12782,Tim Herron,78.54,633,806
1996,26,0,1475,Donnie Hammond,78.49,467,595
1996,27,0,2245,Grant Waite,78.32,531,678
1996,28,0,6034,Marco Dawson,78.3,581,742
1996,29,0,1706,Davis Love III,78.24,550,703
1996,30,0,1156,Curt Byrum,78.14,336,430
1996,31,0,1549,Mike Hulbert,78.13,643,823
1996,32,0,1569,Peter Jacobsen,78.07,388,497
1996,33,0,6567,Vijay Singh,78.06,555,711
1996,34,0,8337,Mike Heinen,77.94,622,798
1996,34,0,1527,Scott Hoch,77.94,703,902
1996,34,0,1823,Larry Mize,77.94,576,739
1996,37,0,1864,Larry Nelson,77.93,551,707
1996,38,0,1374,Robin Freeman,77.82,670,861
1996,39,0,1943,Chris Perry,77.59,495,638
1996,40,0,1042,Paul Azinger,77.52,507,654
1996,41,0,2170,Hal Sutton,77.49,630,813
1996,42,0,1060,Dave Barr,77.48,437,564
1996,43,0,1361,Dan Forsman,77.47,447,577
1996,44,0,2146,Payne Stewart,77.43,590,762
1996,45,0,1797,Rocco Mediate,77.36,468,605
1996,46,0,2106,Chris Smith,77.24,482,624
1996,47,0,1068,Andy Bean,77.22,478,619
1996,48,0,6064,Jeff Gallagher,77.21,532,689
1996,49,0,2206,David Toms,77.2,562,728
1996,50,0,1837,Gil Morgan,77.19,450,583
1996,51,0,1093,Ronnie Black,77.13,597,774
1996,52,0,2104,Jeff Sluman,77.02,677,879
1996,53,0,1313,Steve Elkington,76.99,425,552
1996,54,0,1553,John Huston,76.88,562,731
1996,55,0,1381,Fred Funk,76.81,861,1121
1996,56,0,6595,Kevin Sutherland,76.76,687,895
1996,57,0,7101,Dave Stockton Jr.,76.75,604,787
1996,58,0,1945,Kenny Perry,76.68,582,759
1996,59,0,2246,Duffy Waldorf,76.57,477,623
1996,60,0,1707,Steve Lowery,76.53,649,848
1996,61,0,1958,Dan Pohl,76.51,417,545
1996,62,0,9011,David Duval,76.49,527,689
1996,62,0,1633,Tom Kite,76.49,436,570
1996,64,0,1682,Wayne Levi,76.41,489,640
1996,65,0,1142,Bart Bryant,76.35,552,723
1996,66,0,1577,Lee Janzen,76.34,626,820
1996,67,0,20051,Joe Acosta Jr.,76.33,445,583
1996,68,0,6044,Scott Gump,76.31,715,937
1996,68,0,1766,Billy Mayfair,76.31,641,840
1996,70,0,2214,Kirk Triplett,76.3,544,713
1996,71,0,2133,Craig Stadler,76.27,376,493
1996,72,0,2099,Scott Simpson,76.25,443,581
1996,73,0,2023,Clarence Rose,76.23,664,871
1996,74,0,2131,Mike Springer,76.18,502,659
1996,75,0,2303,Robert Wrenn,76.16,492,646
1996,76,0,1891,David Ogrin,76.15,696,914
1996,77,0,1307,Joel Edwards,76.08,722,949
1996,78,0,1599,Steve Jones,76.07,464,610
1996,79,0,8075,Jerry Kelly,76.06,629,827
1996,80,0,10585,Scott McCarron,76.05,524,689
1996,81,0,8547,John Maginnes,76.01,602,792
1996,82,0,1388,Robert Gamez,75.99,516,679
1996,83,0,1185,Brandel Chamblee,75.92,495,652
1996,84,0,20095,Carl Paulson,75.84,562,741
1996,85,0,20098,Stuart Appleby,75.8,636,839
1996,86,0,1133,Billy Ray Brown,75.73,518,684
1996,87,0,1072,Chip Beck,75.72,605,799
1996,88,0,6617,Brian Henninger,75.63,568,751
1996,89,0,6315,Pete Jordan,75.61,499,660
1996,90,0,1329,Brad Faxon,75.56,510,675
1996,91,0,1771,Blaine McCallister,75.38,637,845
1996,92,0,1323,Brad Fabel,75.33,623,827
1996,93,0,1996,Mike Reid,75.29,515,684
1996,94,0,1175,Jim Carter,75.26,803,1067
1996,95,0,2159,Curtis Strange,75.25,523,695
1996,96,0,8375,Paul Stankowski,75.24,480,638
1996,97,0,11032,Frank Lickliter II,75.23,574,763
1996,97,0,1723,Andrew Magee,75.23,492,654
1996,99,0,2008,Lee Rinker,75.21,716,952
1996,100,0,6214,Guy Boros,75.12,625,832
1996,100,0,1201,Lennie Clements,75.12,631,840
1996,102,0,1968,Nick Price,75.11,350,466
1996,103,0,2135,Mike Standly,75.07,542,722
1996,104,0,2101,Joey Sindelar,74.97,635,847
1996,105,0,1761,Len Mattiace,74.96,533,711
1996,106,0,20505,Lucas Parsons,74.94,323,431
1996,107,0,1971,Dillard Pruitt,74.83,538,719
1996,108,0,1487,Jeff Hart,74.82,514,687
1996,109,0,1920,Craig Parry,74.8,567,758
1996,110,0,2226,Tray Tyner,74.76,394,527
1996,111,0,1783,Mark McCumber,74.72,331,443
1996,112,0,1306,David Edwards,74.67,616,825
1996,113,0,1157,Tom Byrum,74.66,607,813
1996,114,0,10203,Bryan Gorman,74.52,465,624
1996,115,0,1701,Bob Lohr,74.5,599,804
1996,116,0,7087,Hugh Royer III,74.48,575,772
1996,117,0,6527,Steve Stricker,74.42,483,649
1996,118,0,6613,Tommy Tolles,74.39,546,734
1996,119,0,1024,Billy Andrade,74.38,537,722
1996,119,0,1040,Emlyn Aubrey,74.38,421,566
1996,121,0,10215,Charlie Rymer,74.37,563,757
1996,122,0,2279,Mark Wiebe,74.33,446,600
1996,123,0,6090,Jim McGovern,74.27,609,820
1996,124,0,6643,Paul Goydos,74.18,586,790
1996,125,0,6577,John Wilson,74.17,557,751
1996,126,0,1724,Jeff Maggert,74.12,610,823
1996,127,0,2010,Loren Roberts,74.11,541,730
1996,128,0,1261,Jay Delsing,74.07,560,756
1996,129,0,1203,Russ Cochran,74.03,593,801
1996,130,0,8993,Franklin Langham,74.0,595,804
1996,131,0,2049,Gene Sauers,73.96,514,695
1996,132,0,6124,Patrick Burke,73.91,510,690
1996,133,0,7235,John Morse,73.88,679,919
1996,134,0,1905,Joe Ozaki,73.86,452,612
1996,135,0,1096,Phil Blackmar,73.8,507,687
1996,136,0,1014,Fulton Allem,73.76,402,545
1996,137,0,1200,Keith Clearwater,73.52,436,593
1996,138,0,8385,Omar Uresti,73.51,616,838
1996,139,0,8931,Glen Day,73.5,624,849
1996,140,0,19883,Joe Daley,73.4,563,767
1996,141,0,6332,Neal Lancaster,73.33,616,840
1996,142,0,1331,Rick Fehr,73.3,508,693
1996,143,0,1132,Mark Brooks,73.29,664,906
1996,144,0,1960,Don Pooley,73.21,459,627
1996,145,0,1603,Jeff Julian,73.18,412,563
1996,146,0,1326,Nick Faldo,73.07,350,479
1996,147,0,1035,Tommy Armour III,73.06,377,516
1996,148,0,2171,Mike Swartz,73.01,422,578
1996,149,0,6012,Greg Kraft,72.96,537,736
1996,150,0,1435,Wayne Grady,72.93,450,617
1996,151,0,1928,Corey Pavin,72.91,514,705
1996,152,0,10860,Justin Leonard,72.86,698,958
1996,153,0,10649,Tom Scherrer,72.83,571,784
1996,153,0,10425,Jay Williamson,72.83,520,714
1996,155,0,1748,Doug Martin,72.66,683,940
1996,156,0,1235,Ben Crenshaw,72.63,337,464
1996,157,0,1320,Bob Estes,72.4,383,529
1996,157,0,2218,Ted Tryba,72.4,703,971
1996,159,0,1876,Greg Norman,72.36,288,398
1996,160,0,1139,Olin Browne,72.3,689,953
1996,161,0,1249,John Daly,72.29,360,498
1996,162,0,6140,Sean Murphy,72.28,519,718
1996,163,0,1510,Nolan Henke,72.21,525,727
1996,164,0,10809,Jim Furyk,72.17,669,927
1996,164,0,20259,Hisayuki Sasaki,72.17,472,654
1996,166,0,1444,Ken Green,72.15,474,657
1996,166,0,12781,Scott Medlin,72.15,386,535
1996,168,0,10505,Shane Bertsch,72.14,479,664
1996,169,0,1725,John Mahaffey,71.98,465,646
1996,170,0,2186,Brian Tennyson,71.94,505,702
1996,171,0,10213,Dicky Pride,71.87,539,750
1996,172,0,1938,David Peoples,71.81,372,518
1996,173,0,1414,Bob Gilder,71.66,564,787
1996,174,0,1196,Brian Claar,71.59,746,1042
1996,175,0,2115,Taylor Smith,71.57,443,619
1996,176,0,1607,Brian Kamm,71.56,541,756
1996,177,0,12626,Joey Gullion,71.53,520,727
1996,178,0,7267,Allen Doyle,70.92,656,925
1996,179,0,1378,David Frost,70.88,409,577
1996,180,0,1604,Steve Jurgensen,70.87,562,793
1996,181,0,6599,John Elliott,70.86,321,453
1996,182,0,10569,Mike Brisky,70.68,569,805
1996,183,0,2242,Lanny Wadkins,70.57,374,530
1996,184,0,2267,D.A. Weibring,70.36,349,496
1996,185,0,6657,Steve Rintoul,70.11,448,639
1996,186,0,2201,Jim Thorpe,68.96,331,480
1996,187,0,6066,Gary Rusnak,67.99,480,706
1996,188,0,19913,Ron Whittaker,67.74,357,527
1996,189,0,1557,John Inman,67.53,497,736
1996,190,0,1346,Ed Fiori,62.07,383,617
1995,1,0,1887,Mark O'Meara,82.85,686,828
1995,2,0,1677,Tom Lehman,81.36,467,574
1995,3,0,1313,Steve Elkington,81.25,468,576
1995,4,0,1549,Mike Hulbert,81.2,756,931
1995,5,0,1876,Greg Norman,80.93,382,472
1995,6,0,2241,Bobby Wadkins,80.8,749,927
1995,7,0,1569,Peter Jacobsen,80.66,659,817
1995,8,0,2101,Joey Sindelar,80.51,541,672
1995,9,0,1156,Curt Byrum,80.41,739,919
1995,10,0,1599,Steve Jones,80.18,611,762
1995,11,0,1142,Bart Bryant,80.05,662,827
1995,12,0,1975,Tom Purtzer,79.92,418,523
1995,13,0,1060,Dave Barr,79.77,619,776
1995,14,0,2133,Craig Stadler,79.73,531,666
1995,15,0,1890,Brett Ogle,79.48,399,502
1995,16,0,1201,Lennie Clements,79.41,806,1015
1995,17,0,6034,Marco Dawson,79.35,565,712
1995,18,0,2099,Scott Simpson,79.33,660,832
1995,19,0,1006,John Adams,79.31,575,725
1995,20,0,1226,Fred Couples,79.22,347,438
1995,21,0,2104,Jeff Sluman,79.2,693,875
1995,22,0,1527,Scott Hoch,79.03,652,825
1995,23,0,2245,Grant Waite,79.02,693,877
1995,24,0,20051,Joe Acosta Jr.,78.92,513,650
1995,25,0,2321,Fuzzy Zoeller,78.9,374,474
1995,26,0,6124,Patrick Burke,78.88,534,677
1995,27,0,1203,Russ Cochran,78.73,607,771
1995,28,0,1723,Andrew Magee,78.47,616,785
1995,29,0,10585,Scott McCarron,78.42,505,644
1995,29,0,6527,Steve Stricker,78.42,596,760
1995,31,0,1418,Bill Glasson,78.36,507,647
1995,32,0,1385,Jim Gallagher Jr.,78.35,637,813
1995,33,0,1098,Jay Don Blake,78.31,650,830
1995,34,0,2170,Hal Sutton,78.17,734,939
1995,35,0,7101,Dave Stockton Jr.,78.12,657,841
1995,36,0,2256,Tom Watson,78.1,346,443
1995,37,0,2246,Duffy Waldorf,78.06,605,775
1995,38,0,2214,Kirk Triplett,77.99,801,1027
1995,39,0,1633,Tom Kite,77.88,623,800
1995,40,0,1408,Kelly Gibson,77.85,675,867
1995,41,0,10215,Charlie Rymer,77.67,494,636
1995,42,0,12660,Jesper Parnevik,77.61,468,603
1995,42,0,6613,Tommy Tolles,77.61,468,603
1995,44,0,1837,Gil Morgan,77.59,554,714
1995,45,0,1725,John Mahaffey,77.58,640,825
1995,46,0,1040,Emlyn Aubrey,77.49,678,875
1995,47,0,6044,Scott Gump,77.43,772,997
1995,48,0,1326,Nick Faldo,77.38,503,650
1995,48,0,6575,Dudley Hart,77.38,691,893
1995,50,0,1219,John Cook,77.37,564,729
1995,51,0,1707,Steve Lowery,77.32,692,895
1995,52,0,1093,Ronnie Black,77.27,612,792
1995,53,0,1361,Dan Forsman,77.08,538,698
1995,54,0,9011,David Duval,77.03,617,801
1995,55,0,1132,Mark Brooks,77.02,677,879
1995,56,0,6567,Vijay Singh,77.0,492,639
1995,57,0,1905,Joe Ozaki,76.99,435,565
1995,58,0,8337,Mike Heinen,76.97,585,760
1995,58,0,1690,Bruce Lietzke,76.97,411,534
1995,60,0,1926,Steve Pate,76.9,626,814
1995,61,0,2242,Lanny Wadkins,76.85,395,514
1995,62,0,2008,Lee Rinker,76.83,733,954
1995,63,0,1706,Davis Love III,76.78,562,732
1995,64,0,1024,Billy Andrade,76.68,572,746
1995,65,0,1577,Lee Janzen,76.66,634,827
1995,66,0,6214,Guy Boros,76.65,640,835
1995,67,0,1797,Rocco Mediate,76.6,370,483
1995,68,0,6332,Neal Lancaster,76.55,542,708
1995,69,0,1374,Robin Freeman,76.54,685,895
1995,70,0,1143,Brad Bryant,76.53,649,848
1995,71,0,1971,Dillard Pruitt,76.52,606,792
1995,72,0,6577,John Wilson,76.5,661,864
1995,73,0,2223,Bob Tway,76.48,660,863
1995,74,0,1938,David Peoples,76.46,367,480
1995,75,0,2239,Scott Verplank,76.38,608,796
1995,76,0,1724,Jeff Maggert,76.36,546,715
1995,77,0,2267,D.A. Weibring,76.32,667,874
1995,78,0,1968,Nick Price,76.29,457,599
1995,79,0,7235,John Morse,76.28,537,704
1995,80,0,1329,Brad Faxon,76.23,542,711
1995,81,0,1986,Joey Rassett,76.19,416,546
1995,82,0,1457,Jay Haas,76.13,574,754
1995,82,0,2094,Tony Sills,76.13,558,733
1995,84,0,1334,Keith Fergus,75.98,601,791
1995,85,0,2049,Gene Sauers,75.93,511,673
1995,86,0,7721,Pat Bates,75.9,485,639
1995,87,0,1945,Kenny Perry,75.85,647,853
1995,88,0,1320,Bob Estes,75.83,568,749
1995,89,0,1133,Billy Ray Brown,75.82,417,550
1995,90,0,2010,Loren Roberts,75.81,611,806
1995,91,0,1783,Mark McCumber,75.79,432,570
1995,92,0,1175,Jim Carter,75.78,732,966
1995,93,0,1771,Blaine McCallister,75.72,711,939
1995,94,0,1550,Ed Humenik,75.67,597,789
1995,95,0,1920,Craig Parry,75.61,558,738
1995,95,0,2225,Howard Twitty,75.61,620,820
1995,97,0,6643,Paul Goydos,75.58,786,1040
1995,98,0,2159,Curtis Strange,75.5,601,796
1995,99,0,6090,Jim McGovern,75.48,674,893
1995,99,0,2146,Payne Stewart,75.48,588,779
1995,101,0,1823,Larry Mize,75.46,538,713
1995,102,0,8931,Glen Day,75.4,653,866
1995,103,0,1116,Michael Bradley,75.37,560,743
1995,104,0,1928,Corey Pavin,75.29,515,684
1995,105,0,8563,Bruce Vaughan,75.26,578,768
1995,106,0,1475,Donnie Hammond,75.13,586,780
1995,107,0,1607,Brian Kamm,75.12,637,848
1995,108,0,6197,Michael Allen,75.1,380,506
1995,109,0,2180,Harry Taylor,75.06,647,862
1995,110,0,8385,Omar Uresti,75.05,701,934
1995,111,0,1927,Dennis Paulson,75.04,478,637
1995,112,0,1992,Don Reese,74.93,514,686
1995,113,0,1307,Joel Edwards,74.92,675,901
1995,114,0,1129,Bill Britton,74.87,435,581
1995,115,0,1996,Mike Reid,74.84,479,640
1995,116,0,7867,Woody Austin,74.73,775,1037
1995,116,0,6251,Chris DiMarco,74.73,547,732
1995,118,0,20095,Carl Paulson,74.65,424,568
1995,119,0,2167,Mike Sullivan,74.53,515,691
1995,120,0,1381,Fred Funk,74.5,932,1251
1995,120,0,1388,Robert Gamez,74.5,561,753
1995,122,0,1072,Chip Beck,74.49,616,827
1995,122,0,1810,Phil Mickelson,74.49,479,643
1995,124,0,1748,Doug Martin,74.45,673,904
1995,125,0,1185,Brandel Chamblee,74.42,544,731
1995,126,0,2148,Ray Stewart,74.4,500,672
1995,127,0,1619,Skip Kendall,74.39,706,949
1995,128,0,1306,David Edwards,74.38,540,726
1995,128,0,8375,Paul Stankowski,74.38,633,851
1995,130,0,1035,Tommy Armour III,74.29,656,883
1995,130,0,1235,Ben Crenshaw,74.29,497,669
1995,132,0,1943,Chris Perry,74.27,583,785
1995,133,0,1196,Brian Claar,74.24,706,951
1995,133,0,1685,J.L. Lewis,74.24,559,753
1995,135,0,6522,Ernie Els,74.14,367,495
1995,136,0,1766,Billy Mayfair,74.12,756,1020
1995,137,0,6791,Mark Wurtz,74.06,554,748
1995,138,0,6617,Brian Henninger,74.03,536,724
1995,139,0,1042,Paul Azinger,73.94,454,614
