YEAR,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
2024,0,37066,Grant Forrest,6,0,3,12,2024320
2024,0,47960,Simon Forsström,6,2,2,13,2024320
2024,0,46033,Daniel Gavins,6,0,1,1,2024320
2024,0,59476,Angelo Giantsopoulos,6,5,1,4,2024290
2024,0,51989,Jordan Gumberg,6,2,2,1,2024320
2024,0,55707,Calum Hill,6,0,2,2,2024320
2024,0,49120,Kensei Hirata,6,0,2,5,2024020
2024,0,47989,Sam Horsfield,6,0,2,5,2024340
2024,0,65465,Connor Jones,6,1,2,9,2024480
2024,0,60736,Tobias Jonsson,6,0,2,2,2024350
2024,0,36852,Jim Knous,6,4,4,8,2024060
2024,0,66701,Jackson Koivun,6,0,1,14,2024290
2024,0,29670,Pablo Larrazabal,6,0,2,13,2024320
2024,0,46837,Yuxin Lin,6,0,2,1,2024100
2024,0,65252,Kyle Martin,6,0,2,15,2024290
2024,0,67803,Bowen Mauss,6,0,2,5,2024440
2024,0,50823,Tom McKibbin,6,0,3,12,2024340
2024,0,58381,Kyle Mendoza,6,2,2,13,2024230
2024,0,29256,James Morrison,6,1,2,15,2024310
2024,0,39537,Chris Naegel,6,0,1,4,2024040
2024,0,58188,James Nicholas,6,2,2,7,2024310
2024,0,51635,Chris Nido,6,2,1,7,2024100
2024,0,62848,Zac Oakley,6,2,1,17,2024230
2024,0,55965,Jacob Skov Olesen,6,0,2,18,2024340
2024,0,34575,Adrian Otaegui,6,0,1,12,2024320
2024,0,32797,Sanghyun Park,6,0,1,3,2024320
2024,0,25240,D.A. Points,6,0,1,7,2024480
2024,0,29531,Richie Ramsay,6,0,1,13,2024320
2024,0,52287,David Ravetto,6,0,2,10,2024310
2024,0,34360,Patrick Reed,6,0,3,8,2024160
2024,0,29476,Kyle Reifers,6,2,1,7,2024310
2024,0,56781,Isaiah Salinda,6,1,2,18,2024270
2024,0,49036,Lorenzo Scalise,6,0,1,8,2024310
2024,0,59020,Luke Schniederjans,6,1,1,16,2024480
2024,0,31569,Jason Scrivener,6,0,1,15,2024320
2024,0,65496,Cole Sherwood,6,1,2,18,2024300
2024,0,37410,Hiram Silfa,6,0,2,4,2024170
2024,0,56297,John Somers,6,4,1,7,2024230
2024,0,35174,Matthew Southgate,6,6,2,13,2024340
2024,0,35413,Kevin Stinson,6,0,1,7,2024250
2024,0,48929,Santiago Tarrio,6,0,1,3,2024320
2024,0,66063,Altin van der Merwe,6,2,2,4,2024340
2024,0,32659,Darius Van Driel,6,0,1,14,2024320
2024,0,64267,Blaze Akana,5,1,1,17,2024020
2024,0,57321,Matthew Anderson,5,2,1,1,2024250
2024,0,45194,Marcus Armitage,5,0,2,3,2024320
2024,0,52096,Adri Arnaus,5,0,2,2,2024320
2024,0,51735,Evan Bowser,5,2,2,11,2024230
2024,0,65069,Dylan Brack,5,0,2,3,2024470
2024,0,34362,Laurie Canter,5,4,2,2,2024320
2024,0,49590,Frankie Capan III,5,1,2,9,2024270
2024,0,20472,Alex Cejka,5,2,1,17,2024340
2024,0,57492,Eugenio Chacarra,5,2,1,18,2024270
2024,0,51151,Todd Clements,5,2,2,1,2024320
2024,0,51458,Preston Cole,5,0,1,5,2024230
2024,0,51895,Ryan Cole,5,0,1,17,2024100
2024,0,24494,Erik Compton,5,0,2,7,2024170
2024,0,21753,Brian Davis,5,0,1,16,2024210
2024,0,37094,Joseph Dean,5,4,3,18,2024340
2024,0,34185,Domenico Geminiani,5,4,1,8,2024100
2024,0,46301,Juan Jose Guerra,5,1,2,3,2024170
2024,0,26758,David Hearn,5,0,1,1,2024250
2024,0,39058,Lucas Herbert,5,0,4,7,2024230
2024,0,63774,Caleb Hicks,5,4,1,2,2024430
2024,0,31400,Daan Huizing,5,5,2,5,2024310
2024,0,47277,Daniel Iceman,5,1,1,12,2024310
2024,0,30852,Ryo Ishikawa,5,2,1,12,2024460
2024,0,27747,Hiroshi Iwata,5,0,3,3,2024460
2024,0,32815,Masahiro Kawamura,5,0,1,16,2024320
2024,0,60328,Cam Kellett,5,0,2,3,2024250
2024,0,60895,Kris Kim,5,2,3,2,2024200
2024,0,50323,Minkyu Kim,5,0,4,12,2024340
2024,0,59871,Greg Koch,5,1,2,6,2024130
2024,0,51190,Guntaek Koh,5,0,2,7,2024340
2024,0,27797,Derek Lamely,5,0,1,13,2024100
2024,0,34364,David Law,5,1,2,15,2024320
2024,0,63806,Hunter Logan,5,0,2,13,2024430
2024,0,51911,Anthony Maccaglia,5,0,2,11,2024350
2024,0,50006,Willie Mack III,5,1,1,1,2024290
2024,0,59684,Jackson Markham,5,0,2,1,2024350
2024,0,22046,Geoff Ogilvy,5,0,2,2,2024100
2024,0,46270,Takashi Ogiso,5,1,3,4,2024460
2024,0,55623,Kaito Onishi,5,3,3,9,2024460
2024,0,26329,Louis Oosthuizen,5,0,2,6,2024340
2024,0,55892,Étienne Papineau,5,1,1,3,2024250
2024,0,66249,Evan Pena,5,0,2,11,2024100
2024,0,47567,Ben Polland,5,3,2,12,2024230
2024,0,65374,Brandon Robinson Thompson,5,1,1,13,2024270
2024,0,39335,Kevin Roy,5,1,4,11,2024130
2024,0,66609,Cole Rueck,5,0,2,18,2024320
2024,0,64442,Gordon Sargent,5,1,1,10,2024270
2024,0,36521,Young-han Song,5,1,3,5,2024340
2024,0,50717,Josh Speight,5,0,1,3,2024230
2024,0,6527,Steve Stricker,5,2,1,5,2024120
2024,0,33023,Ockie Strydom,5,1,2,3,2024320
2024,0,55741,Hiroshi Tai,5,1,2,7,2024270
2024,0,65110,Brendan Valdes,5,5,2,5,2024270
2024,0,59204,Andrew Walker,5,2,1,17,2024470
2024,0,39958,Jeunghun Wang,5,3,2,18,2024340
2024,0,48705,Dalton Ward,5,1,1,1,2024210
2024,0,25804,Bubba Watson,5,2,1,12,2024160
2024,0,30681,Eric West,5,2,1,3,2024480
2024,0,29454,Bernd Wiesberger,5,1,1,18,2024320
2024,0,27506,Oliver Wilson,5,0,1,15,2024320
2024,0,49964,Aaron Wise,5,2,1,15,2024100
2024,0,66415,Ryan Abbate,4,0,1,18,2024210
2024,0,45526,Abraham Ancer,4,3,3,6,2024340
2024,0,52370,Mason Andersen,4,1,1,13,2024340
2024,0,1024,Billy Andrade,4,4,2,15,2024470
2024,0,45527,Kevin Aylwin,4,0,1,9,2024130
2024,0,66624,Parker Bell,4,3,2,12,2024270
2024,0,66506,Josh Bevell,4,1,1,11,2024230
2024,0,36964,Francisco Bidé,4,0,1,2,2024490
2024,0,58065,Denwit David Boriboonsub,4,4,2,15,2024340
2024,0,65880,Gunnar Broin,4,4,4,15,2024270
2024,0,66651,Jakob Chicoyne,4,0,2,12,2024250
2024,0,35376,Roberto Díaz,4,2,2,12,2024080
2024,0,63196,Wenyi Ding,4,0,1,13,2024410
2024,0,65256,David Ford,4,0,1,16,2024110
2024,0,51586,Stewart Hagestad,4,0,1,16,2024160
2024,0,46724,Jeong Woo Ham,4,0,1,2,2024320
2024,0,47987,Cole Hammer,4,0,2,3,2024140
2024,0,66248,Justin Hastings,4,1,1,2,2024100
2024,0,33461,Morgan Hoffmann,4,2,2,10,2024450
2024,0,58391,Jared Jones,4,2,1,8,2024230
2024,0,58652,Sam Jones,4,1,2,17,2024310
2024,0,51366,Riki Kawamoto,4,0,2,2,2024270
2024,0,55077,Frederik Kjettrup,4,2,2,11,2024270
2024,0,59497,Jake Lane,4,1,2,6,2024250
2024,0,50521,Hunter Larson,4,1,2,13,2024020
2024,0,31109,Richard Lee,4,4,2,6,2024250
2024,0,51441,KK Limbhasut,4,2,2,3,2024200
2024,0,59872,Brad Marek,4,2,2,3,2024230
2024,0,54370,Erik Matthewson,4,0,1,18,2024450
2024,0,60203,Jon Mayer,4,0,1,3,2024210
2024,0,40042,Tyler McCumber,4,0,2,15,2024020
2024,0,36872,Jack McDonald,4,0,2,5,2024340
2024,0,47349,Michael McGowan,4,0,2,3,2024270
2024,0,56353,Callum McNeill,4,0,1,6,2024140
2024,0,64624,Tommy Morrison,4,0,3,13,2024340
2024,0,57944,Andy Ogletree,4,0,1,8,2024340
2024,0,37157,Renato Paratore,4,1,2,8,2024310
2024,0,51314,Julian Perico,4,0,2,2,2024100
2024,0,58551,Marc-Olivier Plasse,4,0,2,7,2024250
2024,0,27556,Ted Potter Jr.,4,0,2,2,2024100
2024,0,35946,Willy Pumarol,4,2,1,6,2024170
2024,0,45165,Graeme Robertson,4,0,2,14,2024480
2024,0,23621,Rory Sabbatini,4,1,2,15,2024240
2024,0,33951,Julio Santos,4,1,2,14,2024170
2024,0,26331,Charl Schwartzel,4,0,1,11,2024160
2024,0,56625,Max Sear,4,3,1,4,2024250
2024,0,59184,Ben Sigel,4,0,2,4,2024080
2024,0,54185,Elvis Smylie,4,0,1,6,2024340
2024,0,30933,Jeff Sorenson,4,0,2,1,2024350
2024,0,21528,Henrik Stenson,4,1,2,8,2024340
2024,0,60019,Jackson Suber,4,0,3,3,2024270
2024,0,65994,Joe Sullivan,4,0,1,11,2024150
2024,0,28114,Dawie van der Walt,4,0,2,5,2024140
2024,0,35469,Sebastián Vázquez,4,0,1,16,2024080
2024,0,35658,Kris Ventura,4,1,1,8,2024140
2024,0,36835,Dustin Volk,4,2,2,2,2024440
2024,0,31113,Paul Waring,4,0,1,5,2024310
2024,0,52655,Herman Wibe-Sekne,4,1,2,2,2024170
2024,0,66745,Wells Williams,4,0,1,11,2024270
2024,0,32622,Matthew Baldwin,3,1,2,2,2024320
2024,0,23614,Rich Beem,3,2,1,7,2024230
2024,0,1098,Jay Don Blake,3,0,2,8,2024440
2024,0,45702,Rodolfo Cazaubon,3,1,2,5,2024080
2024,0,34306,John Chin,3,0,1,9,2024270
2024,0,19825,Darren Clarke,3,1,3,18,2024340
2024,0,67090,Dominic Clemons,3,1,1,5,2024340
2024,0,1226,Fred Couples,3,0,2,13,2024160
2024,0,1249,John Daly,3,0,1,8,2024340
2024,0,57320,Joe Deraney,3,1,1,14,2024170
2024,0,36983,Matt Dobyns,3,0,1,3,2024230
2024,0,54954,Jesse Droemer,3,0,2,14,2024140
2024,0,6522,Ernie Els,3,3,1,16,2024340
2024,0,64576,Nick Gabrelcik,3,1,2,9,2024130
2024,0,32618,Rhein Gibson,3,0,2,1,2024140
2024,0,59869,Larkin Gross,3,0,2,13,2024230
2024,0,49790,Danny Guise,3,0,2,13,2024290
2024,0,1473,Todd Hamilton,3,0,1,6,2024340
2024,0,29930,Mike Hendry,3,1,2,14,2024340
2024,0,1547,Reed Hughes,3,3,2,7,2024430
2024,0,29327,Sam Hutsby,3,0,1,18,2024340
2024,0,39992,Jeff Kellen,3,1,2,5,2024230
2024,0,66346,Bryan Kim,3,2,1,13,2024270
2024,0,65310,Anders Larson,3,0,1,12,2024300
2024,0,48585,Charlie Lindh,3,0,2,1,2024340
2024,0,60015,Logan McAllister,3,1,1,18,2024270
2024,0,6515,Shaun Micheel,3,0,1,8,2024230
2024,0,57860,Maxwell Moldovan,3,1,1,9,2024270
2024,0,66106,Jaime Montojo,3,2,2,6,2024340
2024,0,65529,Liam Nolan,3,0,2,6,2024340
2024,0,46374,Tracy Phillips,3,1,1,13,2024230
2024,0,66744,Colin Prater,3,1,2,12,2024270
2024,0,54303,Charlie Reiter,3,0,2,5,2024270
2024,0,48102,Carson Schaake,3,0,2,6,2024270
2024,0,49801,Preston Stanley,3,0,2,5,2024080
2024,0,59203,Joey Vrzich,3,3,2,16,2024270
2024,0,66343,Alex Welch,3,3,2,7,2024150
2024,0,60222,Austin Wylie,3,0,1,8,2024080
2024,0,58082,Aram Yenidjeian,3,0,1,18,2024100
2024,0,51856,Tom Adrounie,2,2,2,17,2024150
2024,0,49371,Otto Black,2,0,1,9,2024270
2024,0,10860,Justin Leonard,2,1,2,15,2024340
2024,0,1706,Davis Love III,2,0,1,6,2024490
2024,0,55370,Renato Naula,2,0,2,5,2024080
2023,0,54421,Garrick Higgo,36,0,4,3,2023390
2023,0,27936,Martin Laird,34,4,1,17,2023390
2023,0,46340,Alex Smalley,34,0,1,8,2023380
2023,0,52955,Ludvig Åberg,33,5,3,17,2023550
2023,0,46414,Aaron Rai,33,0,2,5,2023040
2023,0,48084,Wesley Bryan,30,2,1,3,2023460
2023,0,57366,Cameron Young,30,7,4,9,2023480
2023,0,39975,Michael Kim,29,12,2,1,2023460
2023,0,30163,Henrik Norlander,29,0,1,17,2023390
2023,0,33448,Justin Thomas,29,9,2,12,2023500
2023,0,54591,Ben Griffin,28,3,4,1,2023550
2023,0,49298,Kramer Hickok,28,1,1,4,2023550
2023,0,26476,Chez Reavie,28,2,4,9,2023360
2023,0,50493,Justin Suh,28,6,2,1,2023550
2023,0,40115,Adam Svensson,28,0,3,8,2023570
2023,0,58168,Davis Thompson,28,2,1,10,2023530
2023,0,29725,Tony Finau,27,3,3,16,2023380
2023,0,36799,Stephan Jaeger,27,1,4,3,2023450
2023,0,36871,Matt NeSmith,27,1,1,6,2023040
2023,0,47983,Chad Ramey,27,7,2,4,2023380
2023,0,48867,Matti Schmid,27,4,2,12,2023520
2023,0,48119,Ben Taylor,27,0,1,8,2023500
2023,0,45609,Tyler Duncan,26,4,2,4,2023570
2023,0,46717,Viktor Hovland,26,4,2,11,2023050
2023,0,39546,Keith Mitchell,25,8,4,10,2023550
2023,0,46441,Robby Shelton,25,1,4,6,2023040
2023,0,50095,Austin Smotherman,25,8,3,17,2023550
2023,0,35450,Patrick Cantlay,24,2,3,8,2023380
2023,0,39997,Corey Conners,24,9,3,7,2023130
2023,0,51950,Max McGreevy,24,0,1,15,2023550
2023,0,28237,Rory McIlroy,24,2,4,10,2023360
2023,0,50490,Chase Parker,24,3,1,17,2023520
2023,0,33974,Dean Burmester,23,1,1,3,2023100
2023,0,25900,Lucas Glover,23,0,1,7,2023410
2023,0,35449,Adam Long,23,4,1,6,2023550
2023,0,46046,Scottie Scheffler,23,4,1,1,2023120
2023,0,47347,Adam Schenk,23,18,2,11,2023480
2023,0,34046,Jordan Spieth,23,2,2,1,2023170
2023,0,32333,Kevin Tway,23,6,2,8,2023310
2023,0,31646,Emiliano Grillo,22,1,3,11,2023300
2023,0,36801,Mark Hubbard,22,1,1,17,2023550
2023,0,37278,Nicholas Lindheim,22,6,4,8,2023530
2023,0,34466,Peter Malnati,22,3,2,10,2023160
2023,0,51070,Vincent Norrman,22,3,3,16,2023390
2023,0,37275,Sam Ryder,22,2,3,10,2023450
2023,0,39324,J.J. Spaun,22,0,1,1,2023460
2023,0,51634,Sahith Theegala,22,0,4,8,2023100
2023,0,33408,Tyson Alexander,21,0,3,9,2023410
2023,0,51349,Nico Echavarria,21,2,2,5,2023550
2023,0,57362,Austin Eckroat,21,0,2,14,2023550
2023,0,30750,Tommy Gainey,21,0,4,5,2023320
2023,0,52375,Doug Ghim,21,3,2,10,2023450
2023,0,47988,Nick Hardy,21,6,3,10,2023400
2023,0,31557,Jim Herman,21,0,2,7,2023410
2023,0,54628,Lee Hodges,21,1,1,9,2023060
2023,0,32640,Troy Merritt,21,1,1,10,2023400
2023,0,26596,Ryan Moore,21,6,4,9,2023550
2023,0,40250,Taylor Pendrith,21,8,1,9,2023550
2023,0,28252,Seamus Power,21,0,2,6,2023380
2023,0,49960,Sepp Straka,21,2,1,10,2023400
2023,0,27963,Chris Stroud,21,21,1,7,2023570
2023,0,52374,Brandon Wu,21,7,3,9,2023470
2023,0,55454,Carl Yuan,21,2,2,12,2023530
2023,0,47504,Sam Burns,20,1,2,8,2023140
2023,0,20229,Stewart Cink,20,3,2,11,2023100
2023,0,33653,Thomas Detry,20,2,3,12,2023550
2023,0,59018,Ryan Gerard,20,1,1,1,2023460
2023,0,39954,Cody Gribble,20,1,4,11,2023520
2023,0,34563,Chesson Hadley,20,3,2,3,2023450
2023,0,39977,Max Homa,20,2,3,4,2023390
2023,0,35461,Beau Hossler,20,1,4,16,2023540
2023,0,36326,David Lipsky,20,0,2,2,2023040
2023,0,27129,Luke List,20,0,2,9,2023570
2023,0,40162,Justin Lower,20,5,3,16,2023140
2023,0,28300,Joost Luiten,20,0,2,18,2023420
2023,0,33413,Ben Martin,20,1,1,12,2023100
2023,0,50525,Collin Morikawa,20,1,1,10,2023340
2023,0,63121,William Mouw,20,0,2,6,2023400
2023,0,47529,Mito Pereira,20,0,1,15,2023060
2023,0,25818,Scott Piercy,20,0,4,15,2023530
2023,0,49771,J.T. Poston,20,2,1,9,2023120
2023,0,39335,Kevin Roy,20,0,2,12,2023520
2023,0,34610,Matthias Schwab,20,0,3,5,2023500
2023,0,19803,Ryan Armour,19,1,1,17,2023560
2023,0,59652,Sam Bennett,19,1,4,9,2023360
2023,0,39067,MJ Daffue,19,7,3,15,2023390
2023,0,51414,Brent Grant,19,0,1,6,2023550
2023,0,39058,Lucas Herbert,19,0,3,1,2023550
2023,0,32757,Patton Kizzire,19,1,2,5,2023550
2023,0,23108,Matt Kuchar,19,6,3,18,2023550
2023,0,32791,K.H. Lee,19,1,2,16,2023120
2023,0,32839,Hideki Matsuyama,19,0,1,8,2023380
2023,0,25198,Francesco Molinari,19,7,1,1,2023100
2023,0,27349,Alex Noren,19,2,4,8,2023530
2023,0,34256,Andrew Putnam,19,15,4,1,2023040
2023,0,51890,Greyson Sigg,19,2,4,7,2023390
2023,0,30927,Brendon Todd,19,6,1,3,2023500
2023,0,27770,Camilo Villegas,19,5,4,11,2023560
2023,0,47128,Richy Werenski,19,3,3,15,2023550
2023,0,45836,Richard Bland,18,1,2,7,2023440
2023,0,33141,Keegan Bradley,18,3,2,7,2023380
2023,0,51766,Wyndham Clark,18,4,2,9,2023310
2023,0,28089,Jason Day,18,4,4,7,2023040
2023,0,37338,Zecheng Dou,18,7,3,4,2023390
2023,0,47079,Harrison Endycott,18,3,1,15,2023100
2023,0,31577,Tano Goya,18,0,4,9,2023530
2023,0,27644,Brian Harman,18,6,2,13,2023570
2023,0,34098,Russell Henley,18,0,4,17,2023490
2023,0,35506,Mackenzie Hughes,18,4,3,9,2023550
2023,0,30852,Ryo Ishikawa,18,1,1,14,2023550
2023,0,58696,Peter Kuest,18,6,2,7,2023570
2023,0,33410,Andrew Landry,18,0,1,11,2023530
2023,0,48822,Sebastián Muñoz,18,0,2,3,2023080
2023,0,22056,Cameron Percy,18,6,2,2,2023570
2023,0,46970,Jon Rahm,18,0,2,9,2023140
2023,0,53165,Doc Redman,18,1,3,10,2023410
2023,0,47995,Davis Riley,18,4,2,13,2023090
2023,0,55893,Sam Stevens,18,3,1,9,2023380
2023,0,34431,Robert Streb,18,0,1,12,2023570
2023,0,40006,Erik van Rooyen,18,10,2,12,2023070
2023,0,35469,Sebastián Vázquez,18,18,4,10,2023550
2023,0,58967,Trevor Werbylo,18,1,2,1,2023240
2023,0,54783,Dylan Wu,18,2,3,6,2023220
2023,0,45522,Christiaan Bezuidenhout,17,10,4,16,2023220
2023,0,32366,Kevin Chappell,17,0,1,18,2023570
2023,0,47591,Eric Cole,17,14,4,12,2023530
2023,0,49453,Trevor Cone,17,0,1,7,2023100
2023,0,34099,Harris English,17,6,4,4,2023040
2023,0,40098,Matt Fitzpatrick,17,3,3,2,2023120
2023,0,33399,Adam Hadwin,17,2,2,11,2023090
2023,0,35901,Paul Haley II,17,11,1,17,2023450
2023,0,33597,Harry Higgs,17,0,1,13,2023400
2023,0,35532,Tom Hoge,17,0,1,8,2023380
2023,0,54869,Chase Johnson,17,2,3,13,2023550
2023,0,37455,Si Woo Kim,17,7,4,9,2023320
2023,0,55182,Tom Kim,17,7,3,6,2023040
2023,0,29478,Kevin Kisner,17,4,4,12,2023100
2023,0,33122,Russell Knox,17,3,2,9,2023560
2023,0,32816,Satoshi Kodaira,17,4,2,12,2023540
2023,0,35879,Kelly Kraft,17,4,1,6,2023570
2023,0,28775,Nate Lashley,17,3,2,11,2023450
2023,0,47993,Denny McCarthy,17,6,2,17,2023400
2023,0,49947,Taylor Moore,17,1,2,11,2023470
2023,0,46601,Trey Mullinax,17,2,2,17,2023440
2023,0,34213,Grayson Murray,17,1,3,7,2023200
2023,0,36724,Augusto Núñez,17,2,1,9,2023240
2023,0,23320,Ryan Palmer,17,0,2,16,2023380
2023,0,29908,C.T. Pan,17,0,2,16,2023050
2023,0,24502,Adam Scott,17,4,1,18,2023120
2023,0,30692,Scott Stallings,17,12,2,13,2023390
2023,0,27214,Kevin Streelman,17,4,2,10,2023100
2023,0,31560,Brian Stuard,17,0,1,10,2023400
2023,0,48699,Callum Tarren,17,0,4,4,2023100
2023,0,49964,Aaron Wise,17,1,1,8,2023120
2023,0,52513,Carson Young,17,9,2,6,2023570
2023,0,47483,Will Zalatoris,17,3,3,9,2023120
2023,0,33948,Byeong Hun An,16,3,1,3,2023460
2023,0,56630,Akshay Bhatia,16,0,1,9,2023190
2023,0,27895,Jonas Blixt,16,1,1,9,2023240
2023,0,34255,Joseph Bramlett,16,0,4,9,2023160
2023,0,32367,Jorge Campillo,16,0,3,10,2023420
2023,0,46435,Austin Cook,16,6,2,8,2023100
2023,0,37273,Derek Ernst,16,1,2,14,2023400
2023,0,32662,Michael Gligic,16,5,1,16,2023550
2023,0,27554,Scott Harrington,16,1,3,12,2023320
2023,0,34363,Tyrrell Hatton,16,4,4,3,2023320
2023,0,34174,John Huh,16,1,1,5,2023010
2023,0,39971,Sungjae Im,16,6,4,9,2023480
2023,0,30926,Chris Kirk,16,0,2,14,2023570
2023,0,51491,Brandon Matthews,16,0,2,10,2023190
2023,0,46442,Maverick McNealy,16,0,2,1,2023080
2023,0,36699,Patrick Rodgers,16,0,2,2,2023280
2023,0,34371,Adrien Saddier,16,0,3,1,2023410
2023,0,29518,Brendan Steele,16,0,3,17,2023140
2023,0,29485,Brett Stegmaier,16,6,2,17,2023380
2023,0,25493,Nick Taylor,16,9,2,9,2023040
2023,0,25632,Jimmy Walker,16,2,1,5,2023140
2023,0,45242,Kevin Yu,16,3,1,5,2023550
2023,0,28259,Sangmoon Bae,15,1,4,6,2023240
2023,0,40058,Zac Blair,15,15,2,4,2023570
2023,0,28420,Ryan Brehm,15,4,2,16,2023550
2023,0,36837,Julien Brun,15,2,1,3,2023420
2023,0,24925,Jonathan Byrd,15,0,2,14,2023160
2023,0,52372,Cameron Champ,15,5,1,5,2023530
2023,0,34076,Joel Dahmen,15,1,4,12,2023530
2023,0,45157,Cam Davis,15,4,3,15,2023460
2023,0,31681,Louis de Jager,15,0,2,13,2023410
2023,0,23983,Luke Donald,15,4,2,18,2023460
2023,0,32102,Rickie Fowler,15,5,3,11,2023390
2023,0,59095,Chris Gotterup,15,7,1,5,2023100
2023,0,47987,Cole Hammer,15,2,4,8,2023090
2023,0,33490,Bo Hoag,15,0,3,13,2023410
2023,0,52453,Nicolai Hojgaard,15,1,2,10,2023420
2023,0,29420,Billy Horschel,15,9,4,5,2023170
2023,0,47393,Jeffrey Kang,15,5,2,14,2023550
2023,0,27466,Spencer Levin,15,0,2,11,2023040
2023,0,31202,William McGirt,15,4,3,15,2023570
2023,0,29289,S.Y. Noh,15,0,2,1,2023100
2023,0,51997,Andrew Novak,15,3,1,18,2023570
2023,0,24140,Sean O'Hair,15,6,1,14,2023320
2023,0,52287,David Ravetto,15,6,3,2,2023410
2023,0,22405,Justin Rose,15,0,4,2,2023140
2023,0,33568,Kalle Samooja,15,2,2,12,2023420
2023,0,57298,Preston Summerhays,15,0,2,4,2023450
2023,0,64054,Caleb Surratt,15,1,1,9,2023140
2023,0,23788,D.J. Trahan,15,0,2,1,2023240
2023,0,45526,Abraham Ancer,14,4,1,10,2023270
2023,0,22371,Aaron Baddeley,14,0,1,2,2023450
2023,0,29479,Scott Brown,14,8,1,14,2023320
2023,0,55708,Hayden Buckley,14,6,2,8,2023550
2023,0,23452,Nicolas Colsaerts,14,3,2,1,2023420
2023,0,25686,Jason Dufner,14,0,3,1,2023400
2023,0,47081,Daniel Gale,14,2,1,10,2023450
2023,0,29535,Brice Garnett,14,14,2,14,2023570
2023,0,19846,Brian Gay,14,0,2,4,2023500
2023,0,56762,Will Gordon,14,1,3,1,2023550
2023,0,35310,Lanto Griffin,14,4,2,18,2023390
2023,0,32448,James Hahn,14,1,4,18,2023530
2023,0,57975,Harry Hall,14,0,2,13,2023380
2023,0,12716,Charley Hoffman,14,0,2,3,2023380
2023,0,24024,Zach Johnson,14,0,2,4,2023400
2023,0,50188,S.H. Kim,14,0,1,11,2023530
2023,0,58658,Peter Knade,14,14,2,14,2023550
2023,0,36689,Brooks Koepka,14,0,3,10,2023330
2023,0,49766,Hank Lebioda,14,1,3,15,2023200
2023,0,29926,Danny Lee,14,2,2,14,2023140
2023,0,37378,Min Woo Lee,14,3,2,5,2023220
2023,0,34409,David Lingmerth,14,2,1,3,2023460
2023,0,52215,Robert MacIntyre,14,2,3,3,2023420
2023,0,48081,Xander Schauffele,14,4,3,14,2023310
2023,0,29221,Webb Simpson,14,2,1,4,2023380
2023,0,27649,Brandt Snedeker,14,1,1,1,2023550
2023,0,57364,Michael Thorbjornsen,14,6,2,13,2023400
2023,0,55573,John VanDerLaan,14,1,1,3,2023070
2023,0,48887,Matt Wallace,14,0,3,5,2023050
2023,0,52411,Kyle Westmoreland,14,0,1,1,2023160
2023,0,32139,Danny Willett,14,0,3,18,2023010
2023,0,31323,Gary Woodland,14,1,3,2,2023090
2023,0,47125,Matt Atkins,13,7,3,15,2023570
2023,0,22764,Michael Block,13,1,2,11,2023360
2023,0,45734,John Catlin,13,2,1,14,2023410
2023,0,20593,Greg Chalmers,13,13,2,15,2023570
2023,0,59836,Pierceson Coody,13,0,4,3,2023190
2023,0,23541,Ben Crane,13,1,1,13,2023520
2023,0,8075,Jerry Kelly,13,1,3,1,2023220
2023,0,48117,Kurt Kitayama,13,1,1,5,2023160
2023,0,36884,Ben Kohles,13,0,3,5,2023570
2023,0,33204,Shane Lowry,13,8,4,10,2023190
2023,0,60422,Enrique Marin Santander,13,0,1,18,2023080
2023,0,29531,Richie Ramsay,13,0,2,14,2023420
2023,0,56781,Isaiah Salinda,13,0,1,18,2023530
2023,0,32150,Michael Thompson,13,2,3,16,2023040
2023,0,35617,Martin Trainer,13,5,2,12,2023520
2023,0,27095,Nick Watney,13,0,2,7,2023550
2023,0,51894,Vince Whaley,13,4,3,15,2023570
2023,0,52096,Adri Arnaus,12,0,2,16,2023420
2023,0,34374,Erik Barnes,12,1,4,4,2023100
2023,0,34310,Alexander Björk,12,0,2,15,2023420
2023,0,27958,Ryan Blaum,12,0,4,5,2023200
2023,0,63459,Dan Bradbury,12,2,2,12,2023420
2023,0,19825,Darren Clarke,12,2,1,4,2023440
2023,0,27896,Ross Fisher,12,4,2,17,2023370
2023,0,30911,Tommy Fleetwood,12,2,4,8,2023360
2023,0,28679,Fabián Gómez,12,1,1,11,2023320
2023,0,49790,Danny Guise,12,0,2,5,2023310
2023,0,24924,Bill Haas,12,0,1,15,2023200
2023,0,20766,Padraig Harrington,12,6,1,6,2023210
2023,0,49813,Daniel Hillier,12,1,2,16,2023420
2023,0,27974,Sung Kang,12,8,2,18,2023140
2023,0,45426,Nathan Kimsey,12,2,2,17,2023410
2023,0,54813,Philip Knowles,12,0,1,17,2023010
2023,0,27797,Derek Lamely,12,0,4,2,2023200
2023,0,34579,Alexander Levy,12,2,2,2,2023410
2023,0,33674,Adrian Meronk,12,2,1,4,2023440
2023,0,47102,David Micheluzzi,12,2,4,13,2023320
2023,0,55789,Taylor Montgomery,12,4,4,13,2023550
2023,0,22046,Geoff Ogilvy,12,0,3,12,2023400
2023,0,29476,Kyle Reifers,12,2,1,2,2023460
2023,0,47888,Taiga Semikawa,12,0,4,9,2023130
2023,0,27330,Josh Teater,12,10,4,1,2023200
