YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2010,0,8537,J.P. Hayes,2.54,24,946,-0.042
2010,0,22378,Trevor Immelman,2.52,15,595,-0.333
2010,0,24227,Justin Bolli,2.39,14,585,-0.071
2010,0,20127,Chris Riley,2.39,21,878,+0.048
2010,0,22293,Heath Slocum,2.35,24,1022,E
2010,0,23541,Ben Crane,2.28,21,922,E
2010,0,6621,Joe Durant,2.27,18,792,-0.167
2010,0,25240,D.A. Points,2.27,25,1099,-0.280
2010,0,1766,Billy Mayfair,2.21,20,906,-0.300
2010,0,7749,Brett Quigley,2.21,27,1224,-0.444
2010,0,27466,Spencer Levin,2.2,30,1364,-0.200
2010,0,24507,Jason Bohn,2.14,22,1026,-0.045
2010,0,20472,Alex Cejka,2.12,20,945,-0.150
2010,0,6251,Chris DiMarco,2.03,22,1082,-0.091
2010,0,20160,Charlie Wi,2.02,25,1238,-0.160
2010,0,10423,Mike Weir,1.98,11,556,-0.636
2010,0,23983,Luke Donald,1.91,14,734,E
2010,0,1619,Skip Kendall,1.9,13,684,-0.077
2010,0,6515,Shaun Micheel,1.89,14,742,-0.286
2010,0,1724,Jeff Maggert,1.82,16,877,-0.250
2010,0,10425,Jay Williamson,1.77,15,849,-0.067
2010,0,26882,Michael Sim,1.76,13,740,-0.308
2010,0,2206,David Toms,1.75,17,974,-0.235
2010,0,20436,Garrett Willis,1.72,17,989,+0.059
2010,0,29285,Brent Delahoussaye,1.68,11,654,-0.091
2010,0,8075,Jerry Kelly,1.66,19,1146,E
2010,0,7457,Steve Flesch,1.55,14,901,-0.071
2010,0,2239,Scott Verplank,1.54,12,781,-0.333
2010,0,23135,Tim Clark,1.48,14,946,-0.071
2010,0,25720,Chad Collins,1.44,15,1044,-0.267
2010,0,10860,Justin Leonard,1.4,14,1003,-0.214
2010,0,23800,Bryce Molder,1.38,14,1016,-0.143
2010,0,12602,Dean Wilson,1.38,9,654,E
2010,0,10809,Jim Furyk,1.32,11,836,-0.091
2010,0,6643,Paul Goydos,1.3,12,920,+0.167
2010,0,21753,Brian Davis,1.29,16,1239,-0.125
2010,0,20498,Briny Baird,1.27,14,1099,-0.214
2010,0,25190,Jeff Quinney,1.26,14,1110,-0.143
2010,0,20593,Greg Chalmers,1.24,15,1208,E
2010,0,19846,Brian Gay,1.13,13,1146,-0.385
2010,0,23673,Michael Connell,1.12,12,1076,-0.083
2010,0,21350,Ryuji Imada,1.11,13,1172,-0.308
2010,0,6012,Greg Kraft,1.1,6,543,-0.167
2010,0,1797,Rocco Mediate,1.06,9,847,-0.333
2010,0,7363,Craig Bowden,1.04,7,670,-0.143
2010,0,25396,Kevin Na,1.04,11,1055,-0.364
2010,0,1948,Tim Petrovic,0.99,13,1311,-0.154
2010,0,27649,Brandt Snedeker,0.96,10,1042,-0.200
2010,0,26420,Richard Johnson,0.88,9,1018,-0.111
2010,0,8385,Omar Uresti,0.83,7,848,+0.286
2010,0,1329,Brad Faxon,0.75,5,667,-0.200
2010,0,22621,Ben Curtis,0.65,6,924,E
2010,0,1941,Tom Pernice Jr.,0.62,5,810,-0.200
2009,0,27141,J.B. Holmes,25.82,221,856,-0.145
2009,0,30925,Dustin Johnson,25.28,227,898,-0.225
2009,0,25804,Bubba Watson,25.06,199,794,-0.251
2009,0,31323,Gary Woodland,22.72,117,515,-0.179
2009,0,23497,Tag Ridings,20.0,114,570,-0.333
2009,0,1810,Phil Mickelson,19.49,131,672,-0.153
2009,0,24358,Robert Garrigus,19.14,192,1003,-0.255
2009,0,25562,Andres Romero,19.14,116,606,-0.138
2009,0,20848,Ángel Cabrera,18.8,100,532,-0.190
2009,0,29718,Anthony Kim,17.65,149,844,-0.268
2009,0,27095,Nick Watney,17.55,166,946,-0.331
2009,0,27120,Troy Matteson,13.64,167,1224,-0.281
2009,0,27936,Martin Laird,13.63,118,866,-0.347
2009,0,12716,Charley Hoffman,13.2,160,1212,-0.294
2009,0,24140,Sean O'Hair,13.14,107,814,-0.355
2009,0,20850,Daniel Chopra,12.88,150,1165,-0.187
2009,0,27683,Leif Olson,12.19,73,599,-0.219
2009,0,1706,Davis Love III,12.01,130,1082,-0.331
2009,0,26851,Marc Leishman,11.86,139,1172,-0.230
2009,0,21805,Harrison Frazar,11.46,134,1169,-0.254
2009,0,23349,Charles Warren,11.35,84,740,-0.298
2009,0,6567,Vijay Singh,11.28,81,718,-0.160
2009,0,24502,Adam Scott,11.19,66,590,-0.167
2009,0,8793,Tiger Woods,11.01,74,672,-0.527
2009,0,24781,Hunter Mahan,10.57,111,1050,-0.351
2009,0,25818,Scott Piercy,10.4,110,1058,-0.382
2009,0,28475,Jeff Overton,10.38,110,1060,-0.327
2009,0,27770,Camilo Villegas,9.9,78,788,-0.410
2009,0,1945,Kenny Perry,9.88,101,1022,-0.267
2009,0,25900,Lucas Glover,9.8,108,1102,-0.250
2009,0,22046,Geoff Ogilvy,9.8,80,816,-0.263
2009,0,23621,Rory Sabbatini,9.74,91,934,-0.286
2009,0,23320,Ryan Palmer,9.59,94,980,-0.223
2009,0,26300,Matt Jones,9.58,60,626,-0.450
2009,0,20229,Stewart Cink,9.4,78,830,-0.167
2009,0,28089,Jason Day,9.17,64,698,-0.219
2009,0,21959,Ted Purdy,8.92,111,1244,-0.225
2009,0,22913,John Rollins,8.9,98,1101,-0.184
2009,0,21209,Sergio Garcia,8.77,54,616,-0.278
2009,0,20157,Retief Goosen,8.59,67,780,-0.284
2009,0,6522,Ernie Els,8.55,65,760,-0.215
2009,0,24925,Jonathan Byrd,8.54,94,1101,-0.223
2009,0,26596,Ryan Moore,8.52,89,1045,-0.281
2009,0,27214,Kevin Streelman,8.5,103,1212,-0.291
2009,0,23788,D.J. Trahan,8.5,95,1118,-0.326
2009,0,26289,Boo Weekley,8.02,73,910,-0.137
2009,0,20070,Matt Bettencourt,8.01,97,1211,-0.299
2009,0,1226,Fred Couples,7.85,46,586,-0.196
2009,0,21961,Charles Howell III,7.69,89,1158,-0.247
2009,0,23353,J.J. Henry,7.34,86,1172,-0.337
2009,0,12782,Tim Herron,7.29,82,1125,-0.220
2009,0,28780,Nicholas Thompson,6.94,84,1210,-0.155
2009,0,24490,George McNeill,6.91,73,1057,-0.384
2009,0,28118,Peter Tomasulo,6.89,44,639,-0.182
2009,0,9011,David Duval,6.85,42,613,-0.381
2009,0,20766,Padraig Harrington,6.85,46,672,-0.217
2009,0,24924,Bill Haas,6.75,77,1140,-0.325
2009,0,22892,Jason Gore,6.72,58,863,-0.328
2009,0,26301,James Nitties,6.69,71,1061,-0.254
2009,0,12510,Chad Campbell,6.67,66,990,-0.303
2009,0,28158,Steve Marino,6.66,78,1172,-0.244
2009,0,26695,Michael Letzig,6.62,79,1194,-0.329
2009,0,25345,Carl Pettersson,6.55,68,1038,-0.309
2009,0,10885,Robert Allenby,6.51,51,784,-0.314
2009,0,20574,Mathew Goggin,6.48,54,833,-0.204
2009,0,1707,Steve Lowery,6.44,69,1072,-0.188
2009,0,23548,Bill Lunde,6.43,67,1042,-0.388
2009,0,24361,Pat Perez,6.35,55,866,-0.327
2009,0,23638,Brendon de Jonge,6.3,69,1096,-0.188
2009,0,22371,Aaron Baddeley,6.28,51,812,-0.412
2009,0,23623,Bo Van Pelt,6.24,71,1138,-0.183
2009,0,20572,Rod Pampling,6.15,55,894,-0.255
2009,0,20645,John Senden,6.07,78,1284,-0.449
2009,0,24663,Y.E. Yang,6.03,59,978,-0.271
2009,0,24846,Ricky Barnes,6.02,43,714,-0.302
2009,0,1724,Jeff Maggert,6.01,61,1015,-0.180
2009,0,25919,Brian Vranesh,6.0,36,600,-0.222
2009,0,25632,Jimmy Walker,5.95,53,891,-0.377
2009,0,31416,Derek Fathauer,5.92,42,710,-0.143
2009,0,26679,Kevin Stadler,5.85,44,752,-0.318
2009,0,23778,Brad Adamonis,5.78,49,848,-0.245
2009,0,20098,Stuart Appleby,5.74,52,906,-0.212
2009,0,24912,Will MacKenzie,5.74,49,853,-0.102
2009,0,27933,John Merrick,5.68,54,950,-0.315
2009,0,28087,Kris Blanks,5.67,37,653,-0.432
2009,0,20691,Greg Owen,5.5,63,1145,-0.349
2009,0,21949,Joe Ogilvie,5.34,57,1068,-0.298
2009,0,6197,Michael Allen,5.06,41,810,-0.268
2009,0,26951,Johnson Wagner,5.03,52,1033,-0.308
2009,0,6004,Stephen Ames,4.8,38,792,-0.447
2009,0,23108,Matt Kuchar,4.76,47,988,-0.149
2009,0,24449,Parker McLachlin,4.7,44,936,-0.227
2009,0,24357,K.J. Choi,4.56,32,702,-0.188
2009,0,26498,Matt Weibring,4.56,35,768,-0.371
2009,0,22293,Heath Slocum,4.49,53,1180,-0.264
2009,0,27963,Chris Stroud,4.44,47,1058,-0.383
2009,0,8845,Scott Sterling,4.33,24,554,-0.042
2009,0,1313,Steve Elkington,4.31,37,859,-0.054
2009,0,23325,Vaughn Taylor,4.26,47,1102,-0.404
2009,0,21731,Freddie Jacobson,4.21,43,1022,-0.279
2009,0,6012,Greg Kraft,4.17,24,576,-0.125
2009,0,26881,Jarrod Lyle,4.16,29,697,-0.310
2009,0,23048,Eric Axley,4.15,34,819,-0.382
2009,0,22405,Justin Rose,4.14,33,798,-0.364
2009,0,23614,Rich Beem,4.1,33,804,-0.212
2009,0,25686,Jason Dufner,4.06,44,1084,-0.114
2009,0,1161,Mark Calcavecchia,4.05,35,865,+0.057
2009,0,10860,Justin Leonard,3.99,42,1052,-0.286
2009,0,29221,Webb Simpson,3.87,47,1214,+0.021
2009,0,6527,Steve Stricker,3.83,33,862,-0.333
2009,0,26497,Casey Wittenberg,3.73,28,750,-0.214
2009,0,10117,Bob Heintz,3.66,26,710,-0.385
2009,0,21350,Ryuji Imada,3.63,35,964,-0.371
2009,0,7223,Brian Bateman,3.59,24,669,E
2009,0,1797,Rocco Mediate,3.59,33,918,-0.182
2009,0,1035,Tommy Armour III,3.46,25,723,+0.040
2009,0,12652,Cameron Beckman,3.45,36,1044,-0.306
2009,0,24024,Zach Johnson,3.43,38,1108,-0.421
2009,0,1766,Billy Mayfair,3.43,33,961,-0.030
2009,0,23718,Nathan Green,3.36,43,1281,-0.256
2009,0,2214,Kirk Triplett,3.29,25,760,+0.040
2009,0,6595,Kevin Sutherland,3.25,33,1016,-0.333
2009,0,24138,Ian Poulter,3.23,19,588,-0.316
2009,0,21878,Mark Wilson,3.19,39,1223,-0.308
2009,0,20160,Charlie Wi,3.18,35,1100,-0.229
2009,0,1473,Todd Hamilton,3.14,28,893,-0.286
2009,0,26476,Chez Reavie,3.05,30,982,-0.367
2009,0,12705,Cliff Kresge,3.01,28,931,-0.321
2009,0,27466,Spencer Levin,3.01,28,930,-0.143
2009,0,20593,Greg Chalmers,2.94,29,987,-0.414
2009,0,22548,Patrick Sheehan,2.94,16,544,-0.313
2009,0,23800,Bryce Molder,2.91,22,756,-0.136
2009,0,22295,Darron Stiles,2.9,17,586,-0.235
2009,0,20472,Alex Cejka,2.73,27,990,-0.259
2009,0,10733,Kent Jones,2.71,23,850,-0.304
2009,0,7749,Brett Quigley,2.69,28,1041,-0.357
2009,0,10423,Mike Weir,2.67,25,936,-0.200
2009,0,10809,Jim Furyk,2.65,24,906,-0.292
2009,0,24507,Jason Bohn,2.63,30,1142,-0.433
2009,0,6539,Rick Price,2.63,15,570,E
2009,0,21753,Brian Davis,2.6,33,1267,-0.273
2009,0,25396,Kevin Na,2.59,28,1083,-0.321
2009,0,23135,Tim Clark,2.55,21,822,-0.286
2009,0,7867,Woody Austin,2.46,26,1058,-0.308
2009,0,20104,Ken Duke,2.43,24,988,-0.500
2009,0,28620,Aron Price,2.43,26,1070,-0.192
2009,0,22961,David Mathis,2.4,23,958,-0.261
2009,0,1948,Tim Petrovic,2.34,28,1196,-0.286
2009,0,25240,D.A. Points,2.34,28,1199,-0.071
2009,0,20498,Briny Baird,2.3,23,1002,-0.435
2009,0,7457,Steve Flesch,2.29,20,873,-0.100
2009,0,10425,Jay Williamson,2.27,18,794,-0.500
2009,0,2239,Scott Verplank,2.26,25,1105,-0.320
2009,0,23541,Ben Crane,2.24,25,1114,-0.320
2009,0,8075,Jerry Kelly,2.24,24,1072,-0.250
2009,0,26420,Richard Johnson,2.22,23,1034,-0.261
2009,0,10585,Scott McCarron,2.22,25,1128,-0.320
2009,0,27649,Brandt Snedeker,2.2,20,908,-0.250
2009,0,6251,Chris DiMarco,2.15,26,1212,-0.154
2009,0,27060,John Mallinger,2.13,21,984,-0.381
2009,0,2206,David Toms,2.06,23,1114,-0.435
2009,0,1577,Lee Janzen,2.01,17,847,-0.118
2009,0,22621,Ben Curtis,1.98,13,658,-0.154
2009,0,20634,Peter Lonard,1.96,21,1071,-0.143
2009,0,1132,Mark Brooks,1.8,10,555,-0.100
2009,0,20127,Chris Riley,1.61,15,934,-0.067
2009,0,26668,Marc Turnesa,1.61,16,992,+0.063
2009,0,6621,Joe Durant,1.54,10,648,E
2009,0,1941,Tom Pernice Jr.,1.54,16,1040,-0.375
2009,0,19846,Brian Gay,1.48,17,1146,-0.118
2009,0,30927,Brendon Todd,1.37,9,656,-0.111
2009,0,22348,Nick O'Hern,1.35,16,1182,-0.188
2009,0,1320,Bob Estes,1.25,12,962,-0.500
2009,0,8931,Glen Day,1.24,11,888,-0.273
2009,0,25190,Jeff Quinney,1.21,12,989,-0.250
2009,0,30711,Colt Knost,1.16,9,778,+0.111
2009,0,23983,Luke Donald,1.05,9,854,-0.444
2009,0,1677,Tom Lehman,1.03,5,486,-0.600
2009,0,6643,Paul Goydos,0.99,9,908,-0.444
2009,0,24503,Jeff Klauk,0.98,12,1222,-0.500
2009,0,1142,Bart Bryant,0.83,6,723,-0.167
2009,0,12602,Dean Wilson,0.82,8,974,-0.500
2009,0,1329,Brad Faxon,0.42,3,721,E
2009,0,1928,Corey Pavin,0.13,1,749,+1.000
2008,0,27141,J.B. Holmes,32.57,314,964,-0.236
2008,0,25804,Bubba Watson,25.76,288,1118,-0.257
2008,0,30925,Dustin Johnson,21.3,240,1127,-0.288
2008,0,24358,Robert Garrigus,20.23,242,1196,-0.182
2008,0,20848,Ángel Cabrera,17.27,95,550,-0.189
2008,0,27095,Nick Watney,16.92,199,1176,-0.281
2008,0,6567,Vijay Singh,15.12,134,886,-0.276
2008,0,28475,Jeff Overton,14.49,184,1270,-0.261
2008,0,25594,Travis Perkins,14.49,81,559,-0.086
2008,0,21633,Steve Allan,14.33,96,670,-0.229
2008,0,23540,Jason Allred,14.08,98,696,-0.173
2008,0,12716,Charley Hoffman,13.68,165,1206,-0.164
2008,0,1226,Fred Couples,13.52,96,710,-0.385
2008,0,24502,Adam Scott,13.06,64,490,-0.453
2008,0,30750,Tommy Gainey,12.93,83,642,-0.145
2008,0,23497,Tag Ridings,12.83,145,1130,-0.241
2008,0,27936,Martin Laird,12.82,152,1186,-0.316
2008,0,20850,Daniel Chopra,12.22,118,966,-0.280
2008,0,21805,Harrison Frazar,11.82,102,863,-0.216
2008,0,25562,Andres Romero,11.66,80,686,-0.163
2008,0,1706,Davis Love III,11.56,105,908,-0.248
2008,0,29718,Anthony Kim,11.21,102,910,-0.225
2008,0,23157,Richard Johnson,10.97,104,948,-0.240
2008,0,23349,Charles Warren,10.94,113,1033,-0.186
2008,0,28089,Jason Day,10.22,110,1076,-0.127
2008,0,24490,George McNeill,10.19,128,1256,-0.313
2008,0,25364,Paul Casey,10.0,50,500,-0.360
2008,0,1810,Phil Mickelson,9.93,82,826,-0.293
2008,0,27214,Kevin Streelman,9.92,134,1351,-0.291
2008,0,25900,Lucas Glover,9.76,113,1158,-0.204
2008,0,27933,John Merrick,9.22,99,1074,-0.242
2008,0,24140,Sean O'Hair,9.07,86,948,-0.279
2008,0,23621,Rory Sabbatini,9.03,80,886,-0.338
2008,0,20378,Mathias Grönberg,9.0,99,1100,-0.293
2008,0,24361,Pat Perez,8.98,99,1103,-0.404
2008,0,22892,Jason Gore,8.96,106,1183,-0.349
2008,0,20229,Stewart Cink,8.86,79,892,-0.253
2008,0,23409,James Driscoll,8.71,92,1056,-0.315
2008,0,21961,Charles Howell III,8.7,106,1218,-0.198
2008,0,20663,Brenden Pappas,8.59,67,780,-0.388
2008,0,1553,John Huston,8.53,58,680,-0.224
2008,0,6573,Brandt Jobe,8.41,55,654,-0.291
2008,0,27120,Troy Matteson,8.32,103,1238,-0.155
2008,0,28780,Nicholas Thompson,8.07,108,1338,-0.241
2008,0,10875,Todd Demsey,7.98,79,990,-0.380
2008,0,26300,Matt Jones,7.94,93,1172,-0.398
2008,0,20574,Mathew Goggin,7.78,89,1144,-0.337
2008,0,1945,Kenny Perry,7.73,99,1280,-0.242
2008,0,28158,Steve Marino,7.67,111,1447,-0.243
2008,0,26679,Kevin Stadler,7.65,78,1020,-0.308
2008,0,20766,Padraig Harrington,7.59,34,448,-0.353
2008,0,21959,Ted Purdy,7.55,62,821,-0.065
2008,0,24924,Bill Haas,7.51,94,1252,-0.309
2008,0,23623,Bo Van Pelt,7.48,97,1297,-0.227
2008,0,23320,Ryan Palmer,7.42,62,836,-0.258
2008,0,25632,Jimmy Walker,7.41,64,864,-0.344
2008,0,25842,Jon Mills,7.37,80,1085,-0.275
2008,0,26289,Boo Weekley,7.35,66,898,-0.182
2008,0,23788,D.J. Trahan,7.2,78,1084,-0.231
2008,0,1707,Steve Lowery,7.17,67,935,-0.358
2008,0,21209,Sergio Garcia,6.76,53,784,-0.132
2008,0,21949,Joe Ogilvie,6.74,82,1217,-0.317
2008,0,12782,Tim Herron,6.69,81,1211,-0.333
2008,0,27770,Camilo Villegas,6.69,59,882,-0.305
2008,0,27561,Nick Flanagan,6.57,73,1111,-0.164
2008,0,26695,Michael Letzig,6.4,66,1032,-0.288
2008,0,10649,Tom Scherrer,6.35,39,614,-0.333
2008,0,12309,Bob Sowards,6.34,46,726,-0.304
2008,0,20433,Mark Hensby,6.26,56,895,-0.232
2008,0,24781,Hunter Mahan,6.25,63,1008,-0.270
2008,0,22913,John Rollins,6.25,69,1104,-0.217
2008,0,27963,Chris Stroud,6.2,57,920,-0.386
2008,0,6522,Ernie Els,6.18,31,502,-0.161
2008,0,22582,Kyle Thompson,6.16,49,796,-0.163
2008,0,12823,Carlos Franco,6.15,54,878,-0.389
2008,0,23778,Brad Adamonis,5.95,63,1059,-0.302
2008,0,2002,John Riegger,5.94,53,893,-0.245
2008,0,24449,Parker McLachlin,5.9,65,1102,-0.354
2008,0,26596,Ryan Moore,5.8,51,880,-0.275
2008,0,22046,Geoff Ogilvy,5.72,39,682,-0.282
2008,0,23353,J.J. Henry,5.64,78,1382,-0.282
2008,0,6595,Kevin Sutherland,5.54,68,1228,-0.397
2008,0,20572,Rod Pampling,5.49,52,948,-0.308
2008,0,24925,Jonathan Byrd,5.48,59,1076,-0.220
2008,0,10423,Mike Weir,5.39,50,928,-0.260
2008,0,9011,David Duval,5.24,30,572,-0.233
2008,0,22371,Aaron Baddeley,5.09,43,844,-0.093
2008,0,23048,Eric Axley,5.05,69,1366,-0.275
2008,0,1161,Mark Calcavecchia,5.03,38,756,-0.263
2008,0,26631,Cody Freeman,4.95,38,768,-0.184
2008,0,26500,Alejandro Cañizares,4.91,28,570,-0.500
2008,0,6004,Stephen Ames,4.88,45,923,-0.356
2008,0,1724,Jeff Maggert,4.82,53,1100,-0.283
2008,0,6527,Steve Stricker,4.8,39,812,-0.385
2008,0,24663,Y.E. Yang,4.74,53,1118,-0.132
2008,0,19803,Ryan Armour,4.73,50,1056,-0.080
2008,0,12510,Chad Campbell,4.72,56,1186,-0.268
2008,0,1313,Steve Elkington,4.72,48,1018,-0.313
2008,0,20645,John Senden,4.63,53,1144,-0.132
2008,0,24357,K.J. Choi,4.61,37,802,-0.351
2008,0,10885,Robert Allenby,4.58,55,1200,-0.236
2008,0,8845,Scott Sterling,4.55,47,1032,-0.383
2008,0,21878,Mark Wilson,4.55,66,1452,-0.212
2008,0,6034,Marco Dawson,4.53,34,750,-0.176
2008,0,23125,Brad Elder,4.52,34,752,-0.265
2008,0,20157,Retief Goosen,4.44,26,586,-0.269
2008,0,7457,Steve Flesch,4.42,50,1130,-0.180
2008,0,23541,Ben Crane,4.4,46,1046,-0.326
2008,0,24912,Will MacKenzie,4.29,34,792,-0.235
2008,0,6621,Joe Durant,4.27,47,1100,-0.255
2008,0,23614,Rich Beem,4.26,47,1102,-0.149
2008,0,22378,Trevor Immelman,4.26,32,752,-0.250
2008,0,6197,Michael Allen,4.22,46,1090,-0.348
2008,0,12660,Jesper Parnevik,4.21,44,1045,-0.273
2008,0,25349,Tim Wilkinson,4.2,47,1118,-0.191
2008,0,12652,Cameron Beckman,4.07,42,1031,-0.214
2008,0,21461,Kenneth Ferrie,4.07,34,836,-0.118
2008,0,20105,Jeff Gove,4.07,25,615,-0.240
2008,0,7867,Woody Austin,4.05,50,1236,-0.340
2008,0,1948,Tim Petrovic,3.98,45,1130,-0.156
2008,0,23325,Vaughn Taylor,3.96,52,1314,-0.212
2008,0,25345,Carl Pettersson,3.91,53,1354,-0.264
2008,0,27613,David Lutterus,3.88,27,695,-0.222
2008,0,10733,Kent Jones,3.79,29,766,-0.414
2008,0,20098,Stuart Appleby,3.75,35,934,-0.486
2008,0,20160,Charlie Wi,3.75,46,1226,-0.304
2008,0,10860,Justin Leonard,3.7,38,1026,-0.289
2008,0,1473,Todd Hamilton,3.69,38,1031,-0.526
2008,0,24227,Justin Bolli,3.62,37,1022,-0.405
2008,0,1035,Tommy Armour III,3.6,33,917,-0.182
2008,0,24138,Ian Poulter,3.57,18,504,-0.278
2008,0,23718,Nathan Green,3.55,45,1266,-0.267
2008,0,1577,Lee Janzen,3.55,37,1043,-0.189
2008,0,11032,Frank Lickliter II,3.52,49,1392,-0.122
2008,0,22621,Ben Curtis,3.51,31,882,-0.258
2008,0,2206,David Toms,3.45,27,782,-0.407
2008,0,20498,Briny Baird,3.44,46,1338,-0.283
2008,0,1388,Robert Gamez,3.44,34,988,-0.235
2008,0,27649,Brandt Snedeker,3.41,32,938,-0.281
2008,0,10425,Jay Williamson,3.4,38,1118,-0.289
2008,0,26420,Richard Johnson,3.37,23,682,-0.304
2008,0,22548,Patrick Sheehan,3.35,49,1461,-0.327
2008,0,7749,Brett Quigley,3.34,34,1018,-0.353
2008,0,20104,Ken Duke,3.21,47,1462,-0.149
2008,0,24024,Zach Johnson,3.11,31,998,-0.355
2008,0,20634,Peter Lonard,3.05,34,1114,-0.235
2008,0,1024,Billy Andrade,3.02,26,862,-0.615
2008,0,2223,Bob Tway,3.02,24,794,-0.292
2008,0,6012,Greg Kraft,3.01,21,698,-0.190
2008,0,23797,Brett Rumford,2.95,25,848,-0.200
2008,0,22806,Doug LaBelle II,2.94,21,714,-0.238
2008,0,1320,Bob Estes,2.92,35,1198,-0.314
2008,0,10809,Jim Furyk,2.85,30,1054,-0.100
2008,0,23135,Tim Clark,2.84,29,1022,-0.138
2008,0,8537,J.P. Hayes,2.73,24,878,-0.167
2008,0,21731,Freddie Jacobson,2.68,24,896,-0.167
2008,0,21350,Ryuji Imada,2.64,25,948,-0.280
2008,0,25720,Chad Collins,2.62,23,878,-0.217
2008,0,8075,Jerry Kelly,2.52,26,1032,-0.346
2008,0,2239,Scott Verplank,2.52,23,912,-0.043
2008,0,10585,Scott McCarron,2.51,19,756,-0.105
2008,0,1677,Tom Lehman,2.44,13,532,E
2008,0,25396,Kevin Na,2.44,31,1269,-0.258
2008,0,21753,Brian Davis,2.39,34,1422,-0.353
2008,0,7547,Craig Kanada,2.34,18,768,-0.500
2008,0,26951,Johnson Wagner,2.32,22,950,-0.409
2008,0,1941,Tom Pernice Jr.,2.2,30,1364,-0.300
2008,0,20127,Chris Riley,2.16,12,556,-0.167
2008,0,20623,Gavin Coles,2.12,13,612,+0.154
2008,0,26476,Chez Reavie,2.08,26,1252,-0.192
2008,0,22293,Heath Slocum,2.08,25,1200,-0.280
2008,0,6090,Jim McGovern,2.05,18,878,-0.278
2008,0,1766,Billy Mayfair,2.04,27,1326,-0.259
2008,0,20472,Alex Cejka,2.03,17,836,-0.235
2008,0,6251,Chris DiMarco,1.98,21,1060,-0.286
2008,0,12705,Cliff Kresge,1.97,20,1016,-0.100
2008,0,26668,Marc Turnesa,1.89,20,1060,-0.150
2008,0,8385,Omar Uresti,1.82,16,878,-0.125
2008,0,20443,Jin Park,1.75,17,974,-0.176
2008,0,19913,Ron Whittaker,1.75,10,570,-0.200
2008,0,27060,John Mallinger,1.71,20,1169,E
2008,0,22348,Nick O'Hern,1.71,17,992,-0.118
2008,0,6643,Paul Goydos,1.7,16,939,-0.250
2008,0,12826,Paul Claxton,1.58,11,696,-0.182
2008,0,25190,Jeff Quinney,1.57,16,1021,-0.250
2008,0,8931,Glen Day,1.54,12,779,-0.167
2008,0,12602,Dean Wilson,1.54,20,1296,-0.350
2008,0,10505,Shane Bertsch,1.52,19,1252,-0.368
2008,0,23108,Matt Kuchar,1.43,14,980,-0.071
2008,0,1142,Bart Bryant,1.39,13,934,-0.308
2008,0,1797,Rocco Mediate,1.24,12,964,-0.417
2008,0,1139,Olin Browne,1.23,12,974,-0.167
2008,0,6575,Dudley Hart,1.17,11,938,-0.273
2008,0,19846,Brian Gay,0.75,9,1202,E
2008,0,12680,Shigeki Maruyama,0.52,3,581,-0.333
2008,0,20382,Stephen Leaney,0.48,3,628,-0.333
2008,0,1928,Corey Pavin,0.13,1,776,E
2007,0,25804,Bubba Watson,30.87,284,920,-0.243
2007,0,27141,J.B. Holmes,30.43,273,897,-0.114
2007,0,1249,John Daly,28.92,199,688,-0.085
2007,0,24358,Robert Garrigus,21.84,263,1204,-0.202
2007,0,23322,Brett Wetterich,18.14,178,981,-0.157
2007,0,8793,Tiger Woods,17.94,108,602,-0.352
2007,0,24980,Scott Gutschewski,17.61,143,812,-0.329
2007,0,21805,Harrison Frazar,17.6,180,1023,-0.161
2007,0,23497,Tag Ridings,17.52,110,628,-0.309
2007,0,11123,Chris Couch,16.76,171,1020,-0.211
2007,0,22892,Jason Gore,13.67,149,1090,-0.302
2007,0,24502,Adam Scott,13.42,102,760,-0.353
2007,0,27095,Nick Watney,13.11,128,976,-0.117
2007,0,28475,Jeff Overton,12.86,97,754,-0.351
2007,0,27120,Troy Matteson,12.63,134,1061,-0.179
2007,0,20378,Mathias Grönberg,12.62,155,1228,-0.252
2007,0,24924,Bill Haas,12.5,143,1144,-0.217
2007,0,27702,Matt Hendrix,12.5,96,768,-0.031
2007,0,23349,Charles Warren,12.39,161,1299,-0.242
2007,0,26360,Bubba Dickerson,12.17,73,600,-0.123
2007,0,21528,Henrik Stenson,12.1,61,504,-0.115
2007,0,29718,Anthony Kim,11.97,133,1111,-0.233
2007,0,22046,Geoff Ogilvy,11.89,107,900,-0.187
2007,0,21633,Steve Allan,11.75,90,766,-0.233
2007,0,1706,Davis Love III,11.41,85,745,-0.129
2007,0,12716,Charley Hoffman,11.31,131,1158,-0.282
2007,0,23788,D.J. Trahan,11.31,142,1255,-0.155
2007,0,6567,Vijay Singh,11.15,128,1148,-0.172
2007,0,21961,Charles Howell III,10.98,101,920,-0.307
2007,0,25273,Andrew Buckle,10.74,101,940,-0.198
2007,0,25900,Lucas Glover,10.54,115,1091,-0.087
2007,0,10885,Robert Allenby,10.36,109,1052,-0.275
2007,0,23320,Ryan Palmer,10.24,117,1143,-0.179
2007,0,20850,Daniel Chopra,10.17,135,1328,-0.178
2007,0,28158,Steve Marino,10.12,129,1275,-0.279
2007,0,12714,Chris Tidland,10.11,72,712,-0.153
2007,0,8375,Paul Stankowski,9.9,58,586,-0.138
2007,0,23638,Brendon de Jonge,9.65,89,922,-0.146
