YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2003,0,1457,Jay Haas,64.56,51,79
2003,0,20098,Stuart Appleby,64.2,52,81
2003,0,20099,Doug Barron,63.56,75,118
2003,0,8375,Paul Stankowski,62.71,37,59
2003,0,10885,Robert Allenby,60.94,39,64
2003,0,6595,Kevin Sutherland,60.67,54,89
2003,0,10425,Jay Williamson,60.36,67,111
2003,0,20472,Alex Cejka,60.24,50,83
2003,0,8075,Jerry Kelly,60.0,60,100
2003,0,20548,Hidemichi Tanaka,60.0,60,100
2003,0,1945,Kenny Perry,59.72,43,72
2003,0,20771,Steven Alker,59.66,71,119
2003,0,20623,Gavin Coles,59.57,56,94
2003,0,10860,Justin Leonard,59.46,44,74
2003,0,1938,David Peoples,59.34,54,91
2003,0,25345,Carl Pettersson,59.34,54,91
2003,0,12782,Tim Herron,59.14,55,93
2003,0,6522,Ernie Els,58.82,30,51
2003,0,6809,Bob Burns,58.59,58,99
2003,0,20572,Rod Pampling,58.43,52,89
2003,0,8547,John Maginnes,58.25,60,103
2003,0,1161,Mark Calcavecchia,58.02,47,81
2003,0,6332,Neal Lancaster,57.83,48,83
2003,0,2206,David Toms,57.75,41,71
2003,0,6575,Dudley Hart,57.65,49,85
2003,0,23621,Rory Sabbatini,57.65,49,85
2003,0,6567,Vijay Singh,57.47,50,87
2003,0,22046,Geoff Ogilvy,57.29,55,96
2003,0,1381,Fred Funk,57.26,71,124
2003,0,12652,Cameron Beckman,57.14,48,84
2003,0,12680,Shigeki Maruyama,56.98,49,86
2003,0,1619,Skip Kendall,56.86,58,102
2003,0,1378,David Frost,56.76,63,111
2003,0,12645,Brent Geiberger,56.76,42,74
2003,0,20568,Anthony Painter,56.76,63,111
2003,0,23135,Tim Clark,56.63,47,83
2003,0,1666,Bernhard Langer,56.6,30,53
2003,0,10107,Deane Pappas,56.58,43,76
2003,0,12602,Dean Wilson,56.57,56,99
2003,0,20127,Chris Riley,56.47,48,85
2003,0,2239,Scott Verplank,56.44,57,101
2003,0,1761,Len Mattiace,56.31,58,103
2003,0,10201,Matt Gogel,56.18,50,89
2003,0,7457,Steve Flesch,56.14,64,114
2003,0,20593,Greg Chalmers,56.08,83,148
2003,0,23983,Luke Donald,56.07,60,107
2003,0,8633,Per-Ulrik Johansson,55.96,61,109
2003,0,10585,Scott McCarron,55.7,44,79
2003,0,1024,Billy Andrade,55.67,54,97
2003,0,1226,Fred Couples,55.56,35,63
2003,0,1948,Tim Petrovic,55.45,61,110
2003,0,1577,Lee Janzen,55.38,36,65
2003,0,19881,Robert Damron,55.28,68,123
2003,0,22295,Darron Stiles,55.1,54,98
2003,0,24357,K.J. Choi,55.0,55,100
2003,0,2214,Kirk Triplett,54.87,62,113
2003,0,1157,Tom Byrum,54.81,57,104
2003,0,1361,Dan Forsman,54.76,46,84
2003,0,21961,Charles Howell III,54.74,52,95
2003,0,23541,Ben Crane,54.55,54,99
2003,0,20436,Garrett Willis,54.55,48,88
2003,0,19846,Brian Gay,54.4,68,125
2003,0,6643,Paul Goydos,54.39,62,114
2003,0,20029,Notah Begay III,54.03,67,124
2003,0,1175,Jim Carter,54.03,67,124
2003,0,7749,Brett Quigley,54.02,47,87
2003,0,22621,Ben Curtis,54.0,54,100
2003,0,1475,Donnie Hammond,53.77,57,106
2003,0,1928,Corey Pavin,53.77,57,106
2003,0,20663,Brenden Pappas,53.76,50,93
2003,0,1766,Billy Mayfair,53.68,51,95
2003,0,1329,Brad Faxon,53.61,52,97
2003,0,12705,Cliff Kresge,53.54,53,99
2003,0,1042,Paul Azinger,53.49,46,86
2003,0,19825,Darren Clarke,53.49,23,43
2003,0,20574,Mathew Goggin,53.49,46,86
2003,0,8793,Tiger Woods,53.49,23,43
2003,0,1553,John Huston,53.27,57,107
2003,0,26950,John Morgan,53.27,57,107
2003,0,6251,Chris DiMarco,53.26,49,92
2003,0,1320,Bob Estes,53.25,41,77
2003,0,2049,Gene Sauers,53.13,68,128
2003,0,23036,Chris Anderson,53.0,53,100
2003,0,20229,Stewart Cink,52.78,57,108
2003,0,24502,Adam Scott,52.78,19,36
2003,0,20121,Todd Fischer,52.59,71,135
2003,0,8725,Tom Gillis,52.46,32,61
2003,0,22913,John Rollins,52.44,43,82
2003,0,1968,Nick Price,52.31,34,65
2003,0,1249,John Daly,51.92,27,52
2003,0,22892,Jason Gore,51.85,56,108
2003,0,6617,Brian Henninger,51.85,28,54
2003,0,10423,Mike Weir,51.85,28,54
2003,0,1723,Andrew Magee,51.81,43,83
2003,0,8545,Glen Hnatiuk,51.65,47,91
2003,0,21878,Mark Wilson,51.61,48,93
2003,0,1706,Davis Love III,51.56,33,64
2003,0,20645,John Senden,51.35,57,111
2003,0,2246,Duffy Waldorf,51.28,40,78
2003,0,2010,Loren Roberts,51.16,44,86
2003,0,20940,Kenichi Kuboya,51.14,45,88
2003,0,1941,Tom Pernice Jr.,51.06,48,94
2003,0,1388,Robert Gamez,50.77,66,130
2003,0,1098,Jay Don Blake,50.72,35,69
2003,0,23108,Matt Kuchar,50.72,35,69
2003,0,1810,Phil Mickelson,50.7,36,71
2003,0,22371,Aaron Baddeley,50.62,41,81
2003,0,1569,Peter Jacobsen,50.59,43,85
2003,0,20634,Peter Lonard,50.57,44,87
2003,0,20498,Briny Baird,50.52,49,97
2003,0,6004,Stephen Ames,50.0,53,106
2003,0,19824,Craig Barlow,50.0,55,110
2003,0,23656,Jason Caron,50.0,43,86
2003,0,21209,Sergio Garcia,50.0,24,48
2003,0,21806,Paul Gow,50.0,30,60
2003,0,7941,Mike Grob,50.0,42,84
2003,0,8537,J.P. Hayes,50.0,46,92
2003,0,11011,Mike Sposa,50.0,40,80
2003,0,25031,Andy Miller,49.52,52,105
2003,0,12661,Todd Barranger,49.46,46,93
2003,0,12823,Carlos Franco,49.46,46,93
2003,0,10912,Craig Perks,49.46,46,93
2003,0,23614,Rich Beem,49.43,43,87
2003,0,1707,Steve Lowery,49.37,39,79
2003,0,10565,Ian Leggatt,49.18,30,61
2003,0,20095,Carl Paulson,49.12,56,114
2003,0,7721,Pat Bates,49.11,55,112
2003,0,2002,John Riegger,49.06,26,53
2003,0,8123,Jeff Brehaut,49.02,50,102
2003,0,20573,Scott Laycock,48.78,40,82
2003,0,10213,Dicky Pride,48.72,38,78
2003,0,24361,Pat Perez,48.45,47,97
2003,0,1132,Mark Brooks,48.41,61,126
2003,0,6527,Steve Stricker,48.21,27,56
2003,0,24356,Jason Buha,47.95,35,73
2003,0,7101,Dave Stockton Jr.,47.78,43,90
2003,0,6078,Esteban Toledo,47.24,60,127
2003,0,23338,David Gossett,47.22,34,72
2003,0,12660,Jesper Parnevik,47.0,47,100
2003,0,10809,Jim Furyk,46.74,43,92
2003,0,26420,Richard Johnson,46.53,47,101
2003,0,1724,Jeff Maggert,46.38,32,69
2003,0,25692,Akio Sadakata,46.34,38,82
2003,0,10733,Kent Jones,46.15,30,65
2003,0,7223,Brian Bateman,45.83,33,72
2003,0,1685,J.L. Lewis,45.74,43,94
2003,0,24925,Jonathan Byrd,45.71,48,105
2003,0,19972,José Coceres,45.71,32,70
2003,0,1139,Olin Browne,45.69,53,116
2003,0,1797,Rocco Mediate,45.57,36,79
2003,0,21633,Steve Allan,45.45,30,66
2003,0,23125,Brad Elder,45.45,20,44
2003,0,23034,Brent Schwarzrock,45.45,30,66
2003,0,2223,Bob Tway,45.24,38,84
2003,0,21739,Aaron Barber,45.05,50,111
2003,0,12662,Thomas Levet,44.87,35,78
2003,0,20157,Retief Goosen,44.74,17,38
2003,0,22548,Patrick Sheehan,44.55,45,101
2003,0,12510,Chad Campbell,44.32,39,88
2003,0,6034,Marco Dawson,44.3,35,79
2003,0,20094,Jonathan Kaye,44.3,35,79
2003,0,23552,Hank Kuehne,44.12,30,68
2003,0,7867,Woody Austin,43.9,54,123
2003,0,8931,Glen Day,43.88,43,98
2003,0,2101,Joey Sindelar,43.33,39,90
2003,0,1677,Tom Lehman,43.08,28,65
2003,0,6515,Shaun Micheel,42.7,38,89
2003,0,6475,Jeff Klein,42.57,43,101
2003,0,22293,Heath Slocum,42.06,53,126
2003,0,12755,Vance Veazey,42.03,29,69
2003,0,25450,Ty Tryon,41.67,25,60
2003,0,2170,Hal Sutton,41.18,28,68
2003,0,20566,Kaname Yokoo,41.1,30,73
2003,0,1307,Joel Edwards,40.98,25,61
2003,0,1035,Tommy Armour III,38.98,23,59
2003,0,6621,Joe Durant,38.89,28,72
2003,0,12388,Michael Clark II,38.78,19,49
2003,0,6573,Brandt Jobe,38.71,24,62
2003,0,21805,Harrison Frazar,38.67,29,75
2003,0,23353,J.J. Henry,38.55,32,83
2003,0,6581,David Sutherland,38.36,28,73
2003,0,8339,Spike McRoy,38.1,40,105
2003,0,11032,Frank Lickliter II,37.8,31,82
2003,0,26489,Cameron Yancey,37.5,30,80
2003,0,8337,Mike Heinen,36.71,29,79
2003,0,1887,Mark O'Meara,33.33,22,66
2003,0,2106,Chris Smith,33.01,34,103
2003,0,23177,Kenneth Staton,30.19,16,53
2002,0,8793,Tiger Woods,70.73,29,41
2002,0,1761,Len Mattiace,69.07,67,97
2002,0,6522,Ernie Els,66.07,37,56
2002,0,24361,Pat Perez,65.69,67,102
2002,0,6373,José María Olazábal,65.63,42,64
2002,0,6567,Vijay Singh,64.84,59,91
2002,0,7749,Brett Quigley,63.72,72,113
2002,0,19958,Miguel Angel Jiménez,63.64,42,66
2002,0,2104,Jeff Sluman,63.21,67,106
2002,0,1706,Davis Love III,62.82,49,78
2002,0,10809,Jim Furyk,62.5,40,64
2002,0,1810,Phil Mickelson,62.22,56,90
2002,0,12652,Cameron Beckman,61.9,52,84
2002,0,23800,Bryce Molder,61.54,48,78
2002,0,1457,Jay Haas,61.45,51,83
2002,0,1920,Craig Parry,61.36,54,88
2002,0,2257,Brian Watts,61.04,47,77
2002,0,19972,José Coceres,60.53,46,76
2002,0,1527,Scott Hoch,60.34,35,58
2002,0,1042,Paul Azinger,60.24,50,83
2002,0,12782,Tim Herron,60.18,68,113
2002,0,1329,Brad Faxon,60.0,60,100
2002,0,1381,Fred Funk,60.0,75,125
2002,0,6575,Dudley Hart,60.0,60,100
2002,0,2245,Grant Waite,59.63,65,109
2002,0,1361,Dan Forsman,59.52,50,84
2002,0,10201,Matt Gogel,59.34,54,91
2002,0,10912,Craig Perks,58.72,64,109
2002,0,8075,Jerry Kelly,58.65,61,104
2002,0,19846,Brian Gay,58.57,82,140
2002,0,1941,Tom Pernice Jr.,58.42,59,101
2002,0,10423,Mike Weir,58.25,60,103
2002,0,9011,David Duval,58.21,39,67
2002,0,20572,Rod Pampling,58.04,83,143
2002,0,1968,Nick Price,58.02,47,81
2002,0,2002,John Riegger,57.83,48,83
2002,0,1320,Bob Estes,57.69,45,78
2002,0,10585,Scott McCarron,57.66,64,111
2002,0,1619,Skip Kendall,57.5,92,160
2002,0,2099,Scott Simpson,57.32,47,82
2002,0,21806,Paul Gow,57.27,63,110
2002,0,20229,Stewart Cink,56.96,45,79
2002,0,1553,John Huston,56.84,54,95
2002,0,12660,Jesper Parnevik,56.84,54,95
2002,0,1938,David Peoples,56.64,64,113
2002,0,1157,Tom Byrum,56.58,43,76
2002,0,1378,David Frost,56.52,78,138
2002,0,2133,Craig Stadler,56.47,48,85
2002,0,11011,Mike Sposa,56.43,79,140
2002,0,1313,Steve Elkington,56.25,54,96
2002,0,6078,Esteban Toledo,56.03,79,141
2002,0,6350,Bob May,55.91,52,93
2002,0,1307,Joel Edwards,55.88,57,102
2002,0,12680,Shigeki Maruyama,55.88,57,102
2002,0,2322,Richard Zokol,55.84,43,77
2002,0,7457,Steve Flesch,55.83,67,120
2002,0,8881,Tripp Isenhour,55.7,44,79
2002,0,20593,Greg Chalmers,55.56,60,108
2002,0,20157,Retief Goosen,55.56,25,45
2002,0,23621,Rory Sabbatini,55.56,35,63
2002,0,22046,Geoff Ogilvy,55.22,74,134
2002,0,7867,Woody Austin,54.96,72,131
2002,0,6197,Michael Allen,54.76,46,84
2002,0,1219,John Cook,54.74,52,95
2002,0,1161,Mark Calcavecchia,54.67,41,75
2002,0,20127,Chris Riley,54.63,59,108
2002,0,24357,K.J. Choi,54.46,61,112
2002,0,1388,Robert Gamez,54.29,38,70
2002,0,23135,Tim Clark,54.17,39,72
2002,0,10860,Justin Leonard,54.12,46,85
2002,0,10117,Bob Heintz,54.0,54,100
2002,0,6315,Pete Jordan,53.92,55,102
2002,0,6332,Neal Lancaster,53.85,63,117
2002,0,8633,Per-Ulrik Johansson,53.76,50,93
2002,0,2239,Scott Verplank,53.76,50,93
2002,0,1723,Andrew Magee,53.72,65,121
2002,0,8537,J.P. Hayes,53.68,51,95
2002,0,21209,Sergio Garcia,53.41,47,88
2002,0,20548,Hidemichi Tanaka,53.13,51,96
2002,0,12510,Chad Campbell,52.99,62,117
2002,0,23108,Matt Kuchar,52.83,56,106
2002,0,6643,Paul Goydos,52.69,49,93
2002,0,8931,Glen Day,52.68,59,112
2002,0,20566,Kaname Yokoo,52.53,52,99
2002,0,6595,Kevin Sutherland,52.5,42,80
2002,0,20634,Peter Lonard,52.48,53,101
2002,0,6251,Chris DiMarco,52.44,43,82
2002,0,1945,Kenny Perry,52.38,44,84
2002,0,1927,Dennis Paulson,52.33,45,86
2002,0,6809,Bob Burns,52.25,58,111
2002,0,24925,Jonathan Byrd,52.25,58,111
2002,0,8545,Glen Hnatiuk,52.22,47,90
2002,0,8535,Gary Nicklaus,52.17,48,92
2002,0,10649,Tom Scherrer,52.14,61,117
2002,0,1948,Tim Petrovic,52.08,50,96
2002,0,1766,Billy Mayfair,52.04,51,98
2002,0,10885,Robert Allenby,52.0,39,75
2002,0,1185,Brandel Chamblee,52.0,52,100
2002,0,20094,Jonathan Kaye,51.95,40,77
2002,0,20098,Stuart Appleby,51.85,56,108
2002,0,1707,Steve Lowery,51.85,56,108
2002,0,2214,Kirk Triplett,51.85,42,81
2002,0,10425,Jay Williamson,51.75,59,114
2002,0,1475,Donnie Hammond,51.67,31,60
2002,0,6617,Brian Henninger,51.47,35,68
2002,0,22913,John Rollins,51.45,71,138
2002,0,1139,Olin Browne,51.39,74,144
2002,0,6012,Greg Kraft,51.28,60,117
2002,0,1035,Tommy Armour III,51.25,41,80
2002,0,19817,Michael Muehr,51.22,42,82
2002,0,8993,Franklin Langham,51.11,46,90
2002,0,23177,Kenneth Staton,51.09,47,92
2002,0,26289,Boo Weekley,50.98,26,51
2002,0,1175,Jim Carter,50.96,53,104
2002,0,1024,Billy Andrade,50.94,54,106
2002,0,1226,Fred Couples,50.72,35,69
2002,0,6004,Stephen Ames,50.54,47,93
2002,0,21805,Harrison Frazar,50.51,50,99
2002,0,22293,Heath Slocum,50.43,59,117
2002,0,7003,David Berganio Jr.,50.0,46,92
2002,0,1132,Mark Brooks,50.0,64,128
2002,0,12823,Carlos Franco,50.0,64,128
2002,0,23903,Stephen Gangluff,50.0,38,76
2002,0,23338,David Gossett,50.0,52,104
2002,0,23353,J.J. Henry,50.0,54,108
2002,0,1666,Bernhard Langer,50.0,21,42
2002,0,10565,Ian Leggatt,50.0,50,100
2002,0,1771,Blaine McCallister,50.0,41,82
2002,0,12663,Phil Tataurangi,50.0,44,88
2002,0,23541,Ben Crane,49.59,60,121
2002,0,1685,J.L. Lewis,49.54,54,109
2002,0,1577,Lee Janzen,49.51,51,103
2002,0,12388,Michael Clark II,49.49,49,99
2002,0,20029,Notah Begay III,49.37,39,79
2002,0,2206,David Toms,49.35,38,77
2002,0,1887,Mark O'Meara,49.28,34,69
2002,0,20043,Edward Fryatt,49.21,62,126
2002,0,8123,Jeff Brehaut,48.91,45,92
2002,0,2223,Bob Tway,48.91,45,92
2002,0,23983,Luke Donald,48.81,41,84
2002,0,20663,Brenden Pappas,48.81,41,84
2002,0,1928,Corey Pavin,48.62,53,109
2002,0,2010,Loren Roberts,48.28,42,87
2002,0,7721,Pat Bates,48.21,54,112
2002,0,21633,Steve Allan,48.11,51,106
2002,0,20498,Briny Baird,47.97,59,123
2002,0,1797,Rocco Mediate,47.76,32,67
2002,0,1569,Peter Jacobsen,47.73,42,88
2002,0,23614,Rich Beem,47.37,54,114
2002,0,12645,Brent Geiberger,47.32,53,112
2002,0,10733,Kent Jones,47.32,53,112
2002,0,2170,Hal Sutton,47.3,35,74
2002,0,8553,Lee Porter,47.2,59,125
2002,0,6515,Shaun Micheel,47.19,42,89
2002,0,1724,Jeff Maggert,47.06,48,102
2002,0,2101,Joey Sindelar,46.94,46,98
2002,0,10457,Frank Nobilo,46.67,63,135
2002,0,23322,Brett Wetterich,46.55,54,116
2002,0,20645,John Senden,46.51,40,86
2002,0,19824,Craig Barlow,46.43,26,56
2002,0,8339,Spike McRoy,46.3,25,54
2002,0,1203,Russ Cochran,46.24,43,93
2002,0,6573,Brandt Jobe,46.02,52,113
2002,0,8375,Paul Stankowski,45.95,51,111
2002,0,6527,Steve Stricker,45.95,34,74
2002,0,20502,Michael Long,45.83,33,72
2002,0,1249,John Daly,45.76,27,59
2002,0,1549,Mike Hulbert,45.61,26,57
2002,0,20436,Garrett Willis,45.38,54,119
2002,0,24937,Jess Daley,45.26,43,95
2002,0,19881,Robert Damron,45.19,61,135
2002,0,12826,Paul Claxton,44.55,45,101
2002,0,1098,Jay Don Blake,44.06,63,143
2002,0,12753,David Morland IV,43.94,29,66
2002,0,6036,Scott Dunlap,43.75,42,96
2002,0,1926,Steve Pate,43.75,28,64
2002,0,1142,Bart Bryant,43.66,31,71
2002,0,6621,Joe Durant,43.66,31,71
2002,0,2110,Jerry Smith,43.44,53,122
2002,0,1677,Tom Lehman,43.33,26,60
2002,0,23125,Brad Elder,43.18,38,88
2002,0,20095,Carl Paulson,43.1,50,116
2002,0,10962,Bradley Hughes,43.04,34,79
2002,0,1514,Eduardo Herrera,42.86,30,70
2002,0,1014,Fulton Allem,42.35,36,85
2002,0,1374,Robin Freeman,42.22,38,90
2002,0,2246,Duffy Waldorf,41.77,33,79
2002,0,10107,Deane Pappas,41.44,46,111
2002,0,20574,Mathew Goggin,40.91,27,66
2002,0,6613,Tommy Tolles,40.24,33,82
2002,0,6498,Matt Peterson,39.76,33,83
2002,0,21961,Charles Howell III,39.29,44,112
2002,0,21949,Joe Ogilvie,39.29,22,56
2002,0,20105,Jeff Gove,38.38,38,99
2002,0,7223,Brian Bateman,38.32,41,107
2002,0,1599,Steve Jones,38.27,31,81
2002,0,11032,Frank Lickliter II,37.5,36,96
2002,0,23623,Bo Van Pelt,35.35,35,99
2002,0,10213,Dicky Pride,34.09,15,44
2002,0,6016,Brad Lardon,32.81,21,64
2002,0,2106,Chris Smith,30.85,29,94
2002,0,21259,Jason Hill,30.3,20,66
2001,0,21633,Steve Allan,100.0,4,4
2001,0,1388,Robert Gamez,100.0,2,2
2001,0,12680,Shigeki Maruyama,100.0,6,6
2001,0,6090,Jim McGovern,100.0,1,1
2001,0,1823,Larry Mize,100.0,4,4
2001,0,2010,Loren Roberts,100.0,5,5
2001,0,6527,Steve Stricker,100.0,1,1
2001,0,6078,Esteban Toledo,100.0,3,3
2001,0,8793,Tiger Woods,100.0,7,7
2001,0,10585,Scott McCarron,90.91,10,11
2001,0,6621,Joe Durant,87.5,7,8
2001,0,20593,Greg Chalmers,85.71,6,7
2001,0,8057,Brian Wilson,83.33,5,6
2001,0,19881,Robert Damron,80.0,4,5
2001,0,6522,Ernie Els,80.0,8,10
2001,0,7457,Steve Flesch,80.0,4,5
2001,0,20043,Edward Fryatt,80.0,4,5
2001,0,6332,Neal Lancaster,77.78,7,9
2001,0,20127,Chris Riley,77.78,7,9
2001,0,2239,Scott Verplank,77.78,7,9
2001,0,19972,José Coceres,75.0,15,20
2001,0,12760,Danny Ellis,75.0,6,8
2001,0,1329,Brad Faxon,75.0,9,12
2001,0,7547,Craig Kanada,75.0,3,4
2001,0,1927,Dennis Paulson,75.0,3,4
2001,0,1968,Nick Price,75.0,3,4
2001,0,2206,David Toms,75.0,3,4
2001,0,10423,Mike Weir,75.0,6,8
2001,0,23621,Rory Sabbatini,73.68,14,19
2001,0,20099,Doug Barron,72.73,8,11
2001,0,8339,Spike McRoy,72.73,8,11
2001,0,1307,Joel Edwards,71.43,5,7
2001,0,1381,Fred Funk,71.43,5,7
2001,0,1599,Steve Jones,71.43,5,7
2001,0,9011,David Duval,70.0,7,10
2001,0,1527,Scott Hoch,70.0,7,10
2001,0,1042,Paul Azinger,69.23,9,13
2001,0,8931,Glen Day,69.23,9,13
2001,0,12660,Jesper Parnevik,69.23,9,13
2001,0,7867,Woody Austin,66.67,4,6
2001,0,23614,Rich Beem,66.67,2,3
2001,0,1157,Tom Byrum,66.67,4,6
2001,0,8545,Glen Hnatiuk,66.67,2,3
2001,0,1553,John Huston,66.67,2,3
2001,0,6573,Brandt Jobe,66.67,2,3
2001,0,1766,Billy Mayfair,66.67,8,12
2001,0,10457,Frank Nobilo,66.67,6,9
2001,0,1887,Mark O'Meara,66.67,4,6
2001,0,2214,Kirk Triplett,66.67,4,6
2001,0,20566,Kaname Yokoo,66.67,6,9
2001,0,6251,Chris DiMarco,63.64,7,11
2001,0,10809,Jim Furyk,63.64,7,11
2001,0,10962,Bradley Hughes,63.64,7,11
2001,0,2104,Jeff Sluman,63.64,7,11
2001,0,1320,Bob Estes,63.16,12,19
2001,0,7003,David Berganio Jr.,62.5,5,8
2001,0,1161,Mark Calcavecchia,62.5,5,8
2001,0,1313,Steve Elkington,62.5,5,8
2001,0,1577,Lee Janzen,62.5,10,16
2001,0,1706,Davis Love III,62.5,5,8
2001,0,1378,David Frost,60.0,9,15
2001,0,24604,Hunter Haas,60.0,3,5
2001,0,20433,Mark Hensby,60.0,3,5
2001,0,12705,Cliff Kresge,60.0,3,5
2001,0,1707,Steve Lowery,60.0,9,15
2001,0,1797,Rocco Mediate,60.0,3,5
2001,0,1920,Craig Parry,60.0,3,5
2001,0,1926,Steve Pate,60.0,3,5
2001,0,1928,Corey Pavin,60.0,3,5
2001,0,10912,Craig Perks,60.0,6,10
2001,0,2002,John Riegger,60.0,9,15
2001,0,10425,Jay Williamson,60.0,3,5
2001,0,20229,Stewart Cink,58.82,10,17
2001,0,1203,Russ Cochran,58.33,7,12
2001,0,6595,Kevin Sutherland,58.33,7,12
2001,0,6004,Stephen Ames,57.14,4,7
2001,0,12388,Michael Clark II,57.14,8,14
2001,0,21007,Gabriel Hjertstedt,57.14,4,7
2001,0,6514,Kevin Johnson,57.14,4,7
2001,0,6012,Greg Kraft,57.14,8,14
2001,0,1723,Andrew Magee,57.14,4,7
2001,0,6515,Shaun Micheel,57.14,8,14
2001,0,6567,Vijay Singh,57.14,4,7
2001,0,1098,Jay Don Blake,55.56,5,9
2001,0,12645,Brent Geiberger,55.56,5,9
2001,0,20574,Mathew Goggin,55.56,5,9
2001,0,10963,Jimmy Green,55.56,5,9
2001,0,21961,Charles Howell III,55.56,5,9
2001,0,6315,Pete Jordan,55.56,5,9
2001,0,8535,Gary Nicklaus,55.56,5,9
2001,0,12652,Cameron Beckman,54.55,6,11
2001,0,1685,J.L. Lewis,54.55,6,11
2001,0,1677,Tom Lehman,53.85,7,13
2001,0,21949,Joe Ogilvie,53.85,7,13
2001,0,1941,Tom Pernice Jr.,52.94,9,17
2001,0,1035,Tommy Armour III,50.0,4,8
2001,0,6809,Bob Burns,50.0,6,12
2001,0,22051,Ben Ferguson,50.0,3,6
2001,0,12823,Carlos Franco,50.0,4,8
2001,0,19846,Brian Gay,50.0,3,6
2001,0,10201,Matt Gogel,50.0,2,4
2001,0,22892,Jason Gore,50.0,4,8
2001,0,1487,Jeff Hart,50.0,3,6
2001,0,20094,Jonathan Kaye,50.0,5,10
2001,0,1619,Skip Kendall,50.0,7,14
2001,0,10565,Ian Leggatt,50.0,3,6
2001,0,10860,Justin Leonard,50.0,6,12
2001,0,1761,Len Mattiace,50.0,3,6
2001,0,6140,Sean Murphy,50.0,1,2
2001,0,20095,Carl Paulson,50.0,4,8
2001,0,8553,Lee Porter,50.0,3,6
2001,0,10213,Dicky Pride,50.0,3,6
2001,0,11011,Mike Sposa,50.0,5,10
2001,0,2218,Ted Tryba,50.0,4,8
2001,0,2279,Mark Wiebe,50.0,1,2
2001,0,2110,Jerry Smith,47.06,8,17
2001,0,6617,Brian Henninger,46.67,7,15
2001,0,22046,Geoff Ogilvy,46.67,7,15
2001,0,20098,Stuart Appleby,46.15,6,13
2001,0,1132,Mark Brooks,46.15,6,13
2001,0,21209,Sergio Garcia,45.45,5,11
2001,0,1219,John Cook,44.44,4,9
2001,0,8633,Per-Ulrik Johansson,44.44,4,9
2001,0,12753,David Morland IV,44.44,4,9
2001,0,1945,Kenny Perry,44.44,4,9
2001,0,23125,Brad Elder,42.86,3,7
2001,0,1724,Jeff Maggert,42.86,3,7
2001,0,10885,Robert Allenby,40.0,4,10
2001,0,1139,Olin Browne,40.0,4,10
2001,0,1185,Brandel Chamblee,40.0,2,5
2001,0,24357,K.J. Choi,40.0,2,5
2001,0,21584,Richie Coughlan,40.0,2,5
2001,0,1226,Fred Couples,40.0,2,5
2001,0,21806,Paul Gow,40.0,2,5
2001,0,1666,Bernhard Langer,40.0,2,5
2001,0,19817,Michael Muehr,40.0,4,10
2001,0,1175,Jim Carter,36.84,7,19
2001,0,1771,Blaine McCallister,36.36,4,11
2001,0,2223,Bob Tway,36.36,4,11
2001,0,1014,Fulton Allem,33.33,3,9
2001,0,6034,Marco Dawson,33.33,2,6
2001,0,6036,Scott Dunlap,33.33,1,3
2001,0,1374,Robin Freeman,33.33,2,6
2001,0,6643,Paul Goydos,33.33,3,9
2001,0,8063,Kelly Grunewald,33.33,2,6
2001,0,12782,Tim Herron,33.33,1,3
2001,0,8075,Jerry Kelly,33.33,2,6
2001,0,6350,Bob May,33.33,1,3
2001,0,1943,Chris Perry,33.33,1,3
2001,0,2170,Hal Sutton,33.33,2,6
2001,0,12714,Chris Tidland,33.33,1,3
2001,0,6613,Tommy Tolles,33.33,1,3
2001,0,20436,Garrett Willis,33.33,2,6
2001,0,11032,Frank Lickliter II,30.0,3,10
2001,0,10649,Tom Scherrer,30.0,3,10
2001,0,1200,Keith Clearwater,28.57,2,7
2001,0,8881,Tripp Isenhour,28.57,2,7
2001,0,22122,Andrew McLardy,28.57,2,7
2001,0,2246,Duffy Waldorf,28.57,2,7
2001,0,2245,Grant Waite,27.27,3,11
2001,0,20498,Briny Baird,25.0,1,4
2001,0,21805,Harrison Frazar,25.0,1,4
2001,0,23353,J.J. Henry,25.0,2,8
2001,0,10733,Kent Jones,25.0,1,4
2001,0,1418,Bill Glasson,22.22,2,9
2001,0,2106,Chris Smith,22.22,2,9
2001,0,1938,David Peoples,20.0,1,5
2001,0,2099,Scott Simpson,20.0,1,5
2001,0,7763,Doug Dunakey,16.67,1,6
2001,0,8375,Paul Stankowski,16.67,1,6
2001,0,25083,Jeremy Anderson,0.0,0,2
2001,0,1024,Billy Andrade,0.0,0,4
2001,0,1249,John Daly,0.0,0,3
