YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2011,0,33141,Keegan Bradley,64.85,107,165,-0.23
2010,0,22621,Ben Curtis,86.96,120,138,-0.33
2010,0,22378,Trevor Immelman,86.96,60,69,-0.12
2010,0,24502,Adam Scott,86.55,103,119,-0.31
2010,0,20498,Briny Baird,85.29,116,136,-0.14
2010,0,20766,Padraig Harrington,85.29,58,68,-0.22
2010,0,23638,Brendon de Jonge,85.1,177,208,-0.32
2010,0,27466,Spencer Levin,84.54,175,207,-0.34
2010,0,21961,Charles Howell III,84.24,155,184,-0.25
2010,0,21731,Freddie Jacobson,84.24,139,165,-0.32
2010,0,6643,Paul Goydos,84.21,96,114,-0.32
2010,0,6621,Joe Durant,84.06,116,138,-0.27
2010,0,27963,Chris Stroud,83.71,149,178,-0.28
2010,0,12510,Chad Campbell,83.44,126,151,-0.31
2010,0,6595,Kevin Sutherland,83.44,136,163,-0.26
2010,0,19846,Brian Gay,82.98,117,141,-0.31
2010,0,1941,Tom Pernice Jr.,82.76,96,116,-0.31
2010,0,20691,Greg Owen,82.71,110,133,-0.14
2010,0,1948,Tim Petrovic,82.12,124,151,-0.24
2010,0,12602,Dean Wilson,82.08,87,106,-0.37
2010,0,10425,Jay Williamson,81.69,116,142,-0.26
2010,0,8375,Paul Stankowski,81.65,89,109,-0.33
2010,0,24846,Ricky Barnes,81.63,120,147,-0.28
2010,0,20663,Brenden Pappas,81.6,102,125,-0.26
2010,0,1320,Bob Estes,81.56,115,141,-0.3
2010,0,1116,Michael Bradley,81.51,119,146,-0.26
2010,0,10809,Jim Furyk,81.48,88,108,-0.28
2010,0,1724,Jeff Maggert,81.45,101,124,-0.33
2010,0,23135,Tim Clark,81.4,105,129,-0.3
2010,0,20127,Chris Riley,81.3,100,123,-0.35
2010,0,23349,Charles Warren,81.29,113,139,-0.23
2010,0,10885,Robert Allenby,81.15,99,122,-0.27
2010,0,1313,Steve Elkington,81.1,103,127,-0.19
2010,0,24925,Jonathan Byrd,81.05,154,190,-0.28
2010,0,8075,Jerry Kelly,81.05,124,153,-0.35
2010,0,20436,Garrett Willis,80.99,98,121,-0.37
2010,0,28089,Jason Day,80.95,102,126,-0.2
2010,0,6567,Vijay Singh,80.77,105,130,-0.3
2010,0,23307,Roger Tambellini,80.74,109,135,-0.21
2010,0,6251,Chris DiMarco,80.67,121,150,-0.29
2010,0,26596,Ryan Moore,80.65,100,124,-0.36
2010,0,20472,Alex Cejka,80.47,103,128,-0.3
2010,0,20574,Mathew Goggin,80.39,123,153,-0.28
2010,0,23718,Nathan Green,80.28,114,142,-0.3
2010,0,26301,James Nitties,80.28,114,142,-0.29
2010,0,29910,Blake Adams,80.25,130,162,-0.22
2010,0,27770,Camilo Villegas,80.22,73,91,-0.32
2010,0,10860,Justin Leonard,80.15,109,136,-0.43
2010,0,24507,Jason Bohn,80.14,113,141,-0.32
2010,0,25720,Chad Collins,80.0,92,115,-0.36
2010,0,28087,Kris Blanks,79.74,122,153,-0.24
2010,0,20593,Greg Chalmers,79.29,134,169,-0.33
2010,0,1619,Skip Kendall,79.21,80,101,-0.25
2010,0,33419,Cameron Tringale,79.2,99,125,-0.31
2010,0,31560,Brian Stuard,79.01,128,162,-0.3
2010,0,9011,David Duval,78.95,90,114,-0.29
2010,0,23409,James Driscoll,78.91,101,128,-0.18
2010,0,7749,Brett Quigley,78.82,134,170,-0.24
2010,0,22046,Geoff Ogilvy,78.79,78,99,-0.27
2010,0,28158,Steve Marino,78.77,115,146,-0.24
2010,0,20105,Jeff Gove,78.72,74,94,-0.27
2010,0,20686,Jeev Milkha Singh,78.57,88,112,-0.23
2010,0,24912,Will MacKenzie,78.52,117,149,-0.29
2010,0,20160,Charlie Wi,78.49,146,186,-0.35
2010,0,7867,Woody Austin,78.48,124,158,-0.29
2010,0,27060,John Mallinger,78.47,113,144,-0.28
2010,0,26881,Jarrod Lyle,78.43,80,102,-0.28
2010,0,23621,Rory Sabbatini,78.4,98,125,-0.32
2010,0,21209,Sergio Garcia,78.38,58,74,-0.22
2010,0,12714,Chris Tidland,78.31,130,166,-0.28
2010,0,20645,John Senden,78.21,140,179,-0.24
2010,0,28620,Aron Price,78.05,96,123,-0.33
2010,0,23353,J.J. Henry,77.92,120,154,-0.25
2010,0,24361,Pat Perez,77.84,130,167,-0.25
2010,0,32102,Rickie Fowler,77.78,140,180,-0.19
2010,0,27649,Brandt Snedeker,77.78,105,135,-0.32
2010,0,26420,Richard Johnson,77.7,108,139,-0.29
2010,0,24024,Zach Johnson,77.69,101,130,-0.28
2010,0,22122,Andrew McLardy,77.68,87,112,-0.16
2010,0,24924,Bill Haas,77.63,118,152,-0.25
2010,0,8385,Omar Uresti,77.61,104,134,-0.23
2010,0,22913,John Rollins,77.55,114,147,-0.25
2010,0,1797,Rocco Mediate,77.52,100,129,-0.18
2010,0,25190,Jeff Quinney,77.42,120,155,-0.29
2010,0,12755,Vance Veazey,77.32,75,97,-0.24
2010,0,27436,Graham DeLaet,77.25,146,189,-0.2
2010,0,10585,Scott McCarron,77.2,149,193,-0.3
2010,0,29221,Webb Simpson,77.16,152,197,-0.34
2010,0,27933,John Merrick,77.14,135,175,-0.19
2010,0,26851,Marc Leishman,77.11,128,166,-0.28
2010,0,26695,Michael Letzig,77.09,138,179,-0.22
2010,0,6522,Ernie Els,77.08,74,96,-0.35
2010,0,6004,Stephen Ames,76.98,97,126,-0.19
2010,0,7457,Steve Flesch,76.98,107,139,-0.27
2010,0,22946,Henrik Bjornstad,76.92,100,130,-0.27
2010,0,21878,Mark Wilson,76.92,140,182,-0.22
2010,0,22056,Cameron Percy,76.87,103,134,-0.21
2010,0,25632,Jimmy Walker,76.86,93,121,-0.27
2010,0,25892,Steve Wheatcroft,76.86,93,121,-0.2
2010,0,25240,D.A. Points,76.81,106,138,-0.32
2010,0,27214,Kevin Streelman,76.8,139,181,-0.27
2010,0,25686,Jason Dufner,76.72,89,116,-0.2
2010,0,23541,Ben Crane,76.69,102,133,-0.33
2010,0,1577,Lee Janzen,76.69,102,133,-0.22
2010,0,25345,Carl Pettersson,76.63,141,184,-0.3
2010,0,20572,Rod Pampling,76.62,118,154,-0.21
2010,0,27120,Troy Matteson,76.59,157,205,-0.24
2010,0,26882,Michael Sim,76.53,75,98,-0.32
2010,0,27095,Nick Watney,76.4,123,161,-0.33
2010,0,24490,George McNeill,76.3,103,135,-0.31
2010,0,23108,Matt Kuchar,76.25,122,160,-0.27
2010,0,12782,Tim Herron,76.13,118,155,-0.2
2010,0,23800,Bryce Molder,76.03,111,146,-0.31
2010,0,30925,Dustin Johnson,75.97,98,129,-0.32
2010,0,23548,Bill Lunde,75.95,120,158,-0.17
2010,0,21949,Joe Ogilvie,75.92,145,191,-0.28
2010,0,24140,Sean O'Hair,75.91,104,137,-0.23
2010,0,1810,Phil Mickelson,75.89,85,112,-0.31
2010,0,26287,Roland Thatcher,75.82,116,153,-0.2
2010,0,26289,Boo Weekley,75.82,116,153,-0.18
2010,0,20098,Stuart Appleby,75.64,118,156,-0.29
2010,0,22293,Heath Slocum,75.51,111,147,-0.26
2010,0,12705,Cliff Kresge,75.49,77,102,-0.27
2010,0,25818,Scott Piercy,75.42,135,179,-0.32
2010,0,1945,Kenny Perry,75.22,85,113,-0.24
2010,0,12652,Cameron Beckman,75.21,91,121,-0.27
2010,0,20229,Stewart Cink,75.21,88,117,-0.31
2010,0,23325,Vaughn Taylor,75.16,121,161,-0.29
2010,0,24227,Justin Bolli,75.0,63,84,-0.22
2010,0,20378,Mathias Grönberg,75.0,87,116,-0.23
2010,0,23788,D.J. Trahan,74.87,140,187,-0.19
2010,0,26951,Johnson Wagner,74.8,95,127,-0.21
2010,0,29285,Brent Delahoussaye,74.78,86,115,-0.35
2010,0,22371,Aaron Baddeley,74.72,133,178,-0.23
2010,0,26679,Kevin Stadler,74.68,118,158,-0.21
2010,0,2206,David Toms,74.62,97,130,-0.35
2010,0,23983,Luke Donald,74.51,76,102,-0.36
2010,0,1329,Brad Faxon,74.39,61,82,-0.39
2010,0,23673,Michael Connell,74.32,110,148,-0.26
2010,0,28237,Rory McIlroy,74.29,52,70,-0.23
2010,0,21753,Brian Davis,74.23,121,163,-0.31
2010,0,23623,Bo Van Pelt,74.21,141,190,-0.27
2010,0,24357,K.J. Choi,74.17,89,120,-0.29
2010,0,25364,Paul Casey,74.07,60,81,-0.3
2010,0,1766,Billy Mayfair,73.79,107,145,-0.29
2010,0,22405,Justin Rose,73.72,101,137,-0.24
2010,0,1707,Steve Lowery,73.6,92,125,-0.22
2010,0,1161,Mark Calcavecchia,73.53,50,68,-0.28
2010,0,28780,Nicholas Thompson,73.46,119,162,-0.27
2010,0,27302,Garth Mulroy,73.33,66,90,-0.2
2010,0,24663,Y.E. Yang,73.33,88,120,-0.32
2010,0,30946,Alex Prugh,73.2,142,194,-0.26
2010,0,2239,Scott Verplank,73.2,71,97,-0.32
2010,0,26300,Matt Jones,73.05,122,167,-0.25
2010,0,27797,Derek Lamely,72.92,105,144,-0.23
2010,0,27936,Martin Laird,72.61,114,157,-0.24
2010,0,8537,J.P. Hayes,72.54,103,142,-0.3
2010,0,12716,Charley Hoffman,72.46,121,167,-0.34
2010,0,21350,Ryuji Imada,72.46,100,138,-0.29
2010,0,7363,Craig Bowden,72.41,63,87,-0.13
2010,0,6515,Shaun Micheel,72.34,68,94,-0.29
2010,0,25900,Lucas Glover,72.28,73,101,-0.18
2010,0,6527,Steve Stricker,72.22,65,90,-0.26
2010,0,27330,Josh Teater,72.14,145,201,-0.23
2010,0,24781,Hunter Mahan,72.13,88,122,-0.24
2010,0,28307,Matt Every,71.82,79,110,-0.34
2010,0,27141,J.B. Holmes,71.81,135,188,-0.3
2010,0,24358,Robert Garrigus,71.69,119,166,-0.24
2010,0,1706,Davis Love III,71.62,106,148,-0.34
2010,0,25804,Bubba Watson,71.54,88,123,-0.2
2010,0,32640,Troy Merritt,71.52,118,165,-0.3
2010,0,26392,Chris Wilson,71.17,79,111,-0.2
2010,0,6012,Greg Kraft,71.08,59,83,-0.24
2010,0,23322,Brett Wetterich,70.8,80,113,-0.23
2010,0,6514,Kevin Johnson,70.67,53,75,-0.34
2010,0,28500,Martin Flores,70.59,108,153,-0.18
2010,0,8725,Tom Gillis,70.59,144,204,-0.28
2010,0,25396,Kevin Na,69.91,79,113,-0.16
2010,0,23320,Ryan Palmer,69.8,104,149,-0.28
2010,0,24138,Ian Poulter,69.77,30,43,-0.23
2010,0,20848,Ángel Cabrera,69.47,66,95,-0.24
2010,0,1249,John Daly,69.37,77,111,-0.22
2010,0,23613,Rich Barcelo,68.55,85,124,-0.33
2010,0,27613,David Lutterus,68.22,73,107,-0.21
2010,0,21959,Ted Purdy,68.21,103,151,-0.2
2010,0,20070,Matt Bettencourt,67.92,108,159,-0.25
2010,0,10423,Mike Weir,67.74,42,62,-0.43
2010,0,28475,Jeff Overton,67.48,110,163,-0.35
2010,0,25562,Andres Romero,66.18,90,136,-0.24
2010,0,20157,Retief Goosen,65.93,60,91,-0.22
2010,0,32617,Jerod Turner,65.63,42,64,-0.17
2010,0,20850,Daniel Chopra,64.67,108,167,-0.19
2010,0,11123,Chris Couch,63.11,77,122,-0.26
2009,0,10885,Robert Allenby,84.76,89,105,-0.18
2009,0,1724,Jeff Maggert,84.44,114,135,-0.18
2009,0,23353,J.J. Henry,82.88,121,146,-0.21
2009,0,27770,Camilo Villegas,82.86,87,105,-0.18
2009,0,9011,David Duval,82.81,53,64,-0.17
2009,0,22548,Patrick Sheehan,82.43,61,74,-0.26
2009,0,23135,Tim Clark,82.18,83,101,-0.35
2009,0,8931,Glen Day,82.05,96,117,-0.29
2009,0,24846,Ricky Barnes,82.02,73,89,-0.21
2009,0,1677,Tom Lehman,81.94,59,72,-0.19
2009,0,26420,Richard Johnson,81.6,102,125,-0.27
2009,0,27963,Chris Stroud,81.6,102,125,-0.25
2009,0,2206,David Toms,81.43,114,140,-0.22
2009,0,20098,Stuart Appleby,81.42,92,113,-0.09
2009,0,22961,David Mathis,81.13,86,106,-0.33
2009,0,6522,Ernie Els,81.05,77,95,-0.22
2009,0,1928,Corey Pavin,80.6,54,67,-0.26
2009,0,22295,Darron Stiles,80.49,66,82,-0.24
2009,0,1132,Mark Brooks,80.25,65,81,-0.28
2009,0,26668,Marc Turnesa,80.17,97,121,-0.22
2009,0,24507,Jason Bohn,80.14,117,146,-0.25
2009,0,25818,Scott Piercy,80.0,108,135,-0.19
2009,0,20645,John Senden,80.0,148,185,-0.22
2009,0,20572,Rod Pampling,79.69,102,128,-0.25
2009,0,20634,Peter Lonard,79.56,144,181,-0.3
2009,0,23638,Brendon de Jonge,79.55,105,132,-0.23
2009,0,8793,Tiger Woods,79.31,46,58,-0.33
2009,0,10860,Justin Leonard,79.29,111,140,-0.34
2009,0,23349,Charles Warren,79.28,88,111,-0.17
2009,0,8845,Scott Sterling,79.27,65,82,-0.32
2009,0,26498,Matt Weibring,79.13,91,115,-0.33
2009,0,22621,Ben Curtis,79.07,68,86,-0.24
2009,0,6621,Joe Durant,79.07,68,86,-0.26
2009,0,20498,Briny Baird,78.95,90,114,-0.24
2009,0,24138,Ian Poulter,78.95,60,76,-0.33
2009,0,22046,Geoff Ogilvy,78.91,101,128,-0.32
2009,0,23983,Luke Donald,78.89,71,90,-0.38
2009,0,2239,Scott Verplank,78.86,97,123,-0.29
2009,0,6012,Greg Kraft,78.57,66,84,-0.26
2009,0,24925,Jonathan Byrd,78.52,117,149,-0.28
2009,0,12602,Dean Wilson,78.51,95,121,-0.34
2009,0,12510,Chad Campbell,78.45,91,116,-0.35
2009,0,27060,John Mallinger,78.45,91,116,-0.31
2009,0,22348,Nick O'Hern,78.26,126,161,-0.25
2009,0,7223,Brian Bateman,78.21,61,78,-0.23
2009,0,2214,Kirk Triplett,78.0,78,100,-0.14
2009,0,24024,Zach Johnson,77.91,127,163,-0.31
2009,0,24140,Sean O'Hair,77.88,88,113,-0.19
2009,0,23548,Bill Lunde,77.87,95,122,-0.2
2009,0,22293,Heath Slocum,77.78,126,162,-0.32
2009,0,28158,Steve Marino,77.59,135,174,-0.25
2009,0,23800,Bryce Molder,77.53,69,89,-0.45
2009,0,1941,Tom Pernice Jr.,77.48,86,111,-0.17
2009,0,10425,Jay Williamson,77.48,86,111,-0.24
2009,0,1226,Fred Couples,77.38,65,84,-0.18
2009,0,20104,Ken Duke,77.24,95,123,-0.31
2009,0,1797,Rocco Mediate,77.19,88,114,-0.19
2009,0,30925,Dustin Johnson,77.16,125,162,-0.26
2009,0,10733,Kent Jones,77.14,81,105,-0.27
2009,0,22913,John Rollins,77.01,134,174,-0.2
2009,0,6197,Michael Allen,77.0,77,100,-0.27
2009,0,24503,Jeff Klauk,76.98,107,139,-0.3
2009,0,21961,Charles Howell III,76.88,123,160,-0.28
2009,0,25240,D.A. Points,76.87,103,134,-0.3
2009,0,20160,Charlie Wi,76.87,113,147,-0.42
2009,0,1313,Steve Elkington,76.85,83,108,-0.3
2009,0,27120,Troy Matteson,76.8,149,194,-0.23
2009,0,27466,Spencer Levin,76.72,89,116,-0.29
2009,0,12652,Cameron Beckman,76.64,105,137,-0.18
2009,0,24358,Robert Garrigus,76.62,118,154,-0.23
2009,0,12705,Cliff Kresge,76.61,95,124,-0.25
2009,0,28089,Jason Day,76.4,68,89,-0.29
2009,0,27214,Kevin Streelman,76.38,152,199,-0.36
2009,0,10809,Jim Furyk,76.27,90,118,-0.41
2009,0,20691,Greg Owen,76.22,109,143,-0.29
2009,0,21959,Ted Purdy,76.16,131,172,-0.32
2009,0,21753,Brian Davis,76.09,140,184,-0.35
2009,0,24663,Y.E. Yang,76.09,105,138,-0.33
2009,0,26476,Chez Reavie,76.07,89,117,-0.29
2009,0,24357,K.J. Choi,76.0,76,100,-0.34
2009,0,1810,Phil Mickelson,76.0,76,100,-0.25
2009,0,23718,Nathan Green,75.91,104,137,-0.27
2009,0,31416,Derek Fathauer,75.9,63,83,-0.27
2009,0,24502,Adam Scott,75.9,63,83,-0.3
2009,0,12716,Charley Hoffman,75.88,129,170,-0.29
2009,0,26851,Marc Leishman,75.86,110,145,-0.24
2009,0,22892,Jason Gore,75.83,91,120,-0.15
2009,0,6595,Kevin Sutherland,75.78,97,128,-0.29
2009,0,23788,D.J. Trahan,75.66,115,152,-0.18
2009,0,1766,Billy Mayfair,75.63,90,119,-0.17
2009,0,25632,Jimmy Walker,75.58,65,86,-0.29
2009,0,1320,Bob Estes,75.54,105,139,-0.31
2009,0,30711,Colt Knost,75.49,77,102,-0.35
2009,0,28780,Nicholas Thompson,75.44,129,171,-0.19
2009,0,25686,Jason Dufner,75.38,98,130,-0.29
2009,0,30927,Brendon Todd,75.34,55,73,-0.29
2009,0,26497,Casey Wittenberg,75.27,70,93,-0.23
2009,0,21949,Joe Ogilvie,75.18,103,137,-0.3
2009,0,1142,Bart Bryant,75.0,51,68,-0.24
2009,0,26301,James Nitties,75.0,90,120,-0.41
2009,0,25919,Brian Vranesh,75.0,57,76,-0.26
2009,0,7457,Steve Flesch,74.8,95,127,-0.23
2009,0,6527,Steve Stricker,74.77,83,111,-0.34
2009,0,1035,Tommy Armour III,74.73,68,91,-0.25
2009,0,1948,Tim Petrovic,74.68,118,158,-0.26
2009,0,27933,John Merrick,74.59,91,122,-0.23
2009,0,10423,Mike Weir,74.58,88,118,-0.36
2009,0,6643,Paul Goydos,74.38,90,121,-0.34
2009,0,24912,Will MacKenzie,74.38,90,121,-0.2
2009,0,23325,Vaughn Taylor,74.1,123,166,-0.33
2009,0,7749,Brett Quigley,74.07,100,135,-0.26
2009,0,25562,Andres Romero,74.07,60,81,-0.23
2009,0,23541,Ben Crane,74.05,97,131,-0.31
2009,0,19846,Brian Gay,74.02,94,127,-0.31
2009,0,6004,Stephen Ames,74.0,74,100,-0.27
2009,0,1473,Todd Hamilton,73.98,91,123,-0.37
2009,0,21805,Harrison Frazar,73.91,119,161,-0.24
2009,0,8075,Jerry Kelly,73.91,102,138,-0.29
2009,0,26881,Jarrod Lyle,73.86,65,88,-0.22
2009,0,1577,Lee Janzen,73.79,76,103,-0.33
2009,0,1706,Davis Love III,73.76,104,141,-0.22
2009,0,20574,Mathew Goggin,73.74,73,99,-0.33
2009,0,20472,Alex Cejka,73.73,87,118,-0.24
2009,0,23778,Brad Adamonis,73.64,81,110,-0.23
2009,0,23621,Rory Sabbatini,73.6,92,125,-0.34
2009,0,24924,Bill Haas,73.42,116,158,-0.22
2009,0,21350,Ryuji Imada,73.33,77,105,-0.4
2009,0,24781,Hunter Mahan,73.33,110,150,-0.32
2009,0,20593,Greg Chalmers,73.28,85,116,-0.34
2009,0,28620,Aron Price,72.95,89,122,-0.4
2009,0,27936,Martin Laird,72.92,70,96,-0.21
2009,0,20848,Ángel Cabrera,72.73,48,66,-0.23
2009,0,26951,Johnson Wagner,72.66,101,139,-0.19
2009,0,21878,Mark Wilson,72.66,101,139,-0.29
2009,0,23108,Matt Kuchar,72.65,85,117,-0.31
2009,0,23614,Rich Beem,72.55,74,102,-0.24
2009,0,26679,Kevin Stadler,72.5,87,120,-0.29
2009,0,25190,Jeff Quinney,72.17,83,115,-0.33
2009,0,23623,Bo Van Pelt,72.11,106,147,-0.25
2009,0,31323,Gary Woodland,71.83,51,71,-0.29
2009,0,1945,Kenny Perry,71.76,94,131,-0.38
2009,0,20766,Padraig Harrington,71.6,58,81,-0.33
2009,0,20127,Chris Riley,71.57,73,102,-0.23
2009,0,20157,Retief Goosen,71.55,83,116,-0.3
2009,0,25396,Kevin Na,71.54,88,123,-0.25
2009,0,21209,Sergio Garcia,71.43,55,77,-0.27
2009,0,27649,Brandt Snedeker,71.3,77,108,-0.38
2009,0,10117,Bob Heintz,71.28,67,94,-0.27
2009,0,23497,Tag Ridings,71.28,67,94,-0.21
2009,0,25345,Carl Pettersson,71.22,99,139,-0.27
2009,0,27095,Nick Watney,71.21,94,132,-0.26
2009,0,25900,Lucas Glover,71.07,113,159,-0.27
2009,0,21731,Freddie Jacobson,71.07,86,121,-0.28
2009,0,10585,Scott McCarron,70.97,88,124,-0.18
2009,0,23048,Eric Axley,70.93,61,86,-0.23
2009,0,7867,Woody Austin,70.92,100,141,-0.34
2009,0,26596,Ryan Moore,70.77,92,130,-0.33
2009,0,22371,Aaron Baddeley,70.71,70,99,-0.34
2009,0,28475,Jeff Overton,70.71,99,140,-0.31
2009,0,24361,Pat Perez,70.71,70,99,-0.21
2009,0,25804,Bubba Watson,70.59,84,119,-0.27
2009,0,20850,Daniel Chopra,70.45,124,176,-0.29
2009,0,28118,Peter Tomasulo,70.45,62,88,-0.18
2009,0,23320,Ryan Palmer,70.37,95,135,-0.23
2009,0,24449,Parker McLachlin,70.1,68,97,-0.35
2009,0,6567,Vijay Singh,69.9,72,103,-0.31
2009,0,29718,Anthony Kim,69.83,81,116,-0.36
2009,0,28087,Kris Blanks,69.23,63,91,-0.32
2009,0,26300,Matt Jones,69.14,56,81,-0.27
2009,0,26289,Boo Weekley,69.03,78,113,-0.27
2009,0,6539,Rick Price,68.85,42,61,-0.14
2009,0,6251,Chris DiMarco,68.06,98,144,-0.28
2009,0,1161,Mark Calcavecchia,67.59,73,108,-0.3
2009,0,27141,J.B. Holmes,67.48,83,123,-0.25
2009,0,1329,Brad Faxon,67.11,51,76,-0.33
2009,0,12782,Tim Herron,67.09,106,158,-0.29
2009,0,1707,Steve Lowery,67.08,108,161,-0.3
2009,0,29221,Webb Simpson,66.86,117,175,-0.32
2009,0,26695,Michael Letzig,65.96,93,141,-0.22
2009,0,20229,Stewart Cink,65.52,76,116,-0.33
2009,0,24490,George McNeill,64.94,100,154,-0.35
2009,0,20070,Matt Bettencourt,63.91,108,169,-0.26
2009,0,22405,Justin Rose,62.35,53,85,-0.23
2009,0,27683,Leif Olson,60.92,53,87,-0.17
2008,0,10425,Jay Williamson,85.16,132,155,-0.23
2008,0,2239,Scott Verplank,84.0,105,125,-0.32
2008,0,23621,Rory Sabbatini,83.62,97,116,-0.15
2008,0,10860,Justin Leonard,83.22,119,143,-0.42
2008,0,8385,Omar Uresti,83.19,99,119,-0.26
2008,0,9011,David Duval,83.08,54,65,-0.28
2008,0,8845,Scott Sterling,83.02,132,159,-0.3
2008,0,24781,Hunter Mahan,82.81,106,128,-0.28
2008,0,20105,Jeff Gove,82.28,65,79,-0.26
2008,0,10809,Jim Furyk,82.11,101,123,-0.37
2008,0,6621,Joe Durant,81.94,118,144,-0.17
2008,0,20645,John Senden,81.89,104,127,-0.32
2008,0,6573,Brandt Jobe,81.72,76,93,-0.21
2008,0,1928,Corey Pavin,81.69,58,71,-0.36
2008,0,23353,J.J. Henry,81.47,189,232,-0.22
2008,0,26668,Marc Turnesa,81.43,114,140,-0.32
2008,0,12823,Carlos Franco,81.42,92,113,-0.27
2008,0,6575,Dudley Hart,81.19,82,101,-0.28
2008,0,20498,Briny Baird,81.18,138,170,-0.22
2008,0,7547,Craig Kanada,81.13,86,106,-0.3
2008,0,23135,Tim Clark,81.06,107,132,-0.28
2008,0,7457,Steve Flesch,80.98,132,163,-0.2
2008,0,6090,Jim McGovern,80.77,84,104,-0.23
2008,0,22293,Heath Slocum,80.72,134,166,-0.33
2008,0,27933,John Merrick,80.54,120,149,-0.25
2008,0,24663,Y.E. Yang,80.5,128,159,-0.27
2008,0,21209,Sergio Garcia,80.46,70,87,-0.16
2008,0,1553,John Huston,80.41,78,97,-0.42
2008,0,1766,Billy Mayfair,80.39,123,153,-0.28
2008,0,1724,Jeff Maggert,80.27,118,147,-0.2
2008,0,6527,Steve Stricker,80.22,73,91,-0.26
2008,0,2223,Bob Tway,80.19,85,106,-0.32
2008,0,6595,Kevin Sutherland,79.87,123,154,-0.3
2008,0,21949,Joe Ogilvie,79.77,138,173,-0.27
2008,0,20574,Mathew Goggin,79.72,114,143,-0.17
2008,0,23108,Matt Kuchar,79.66,94,118,-0.23
2008,0,2206,David Toms,79.66,94,118,-0.38
2008,0,27095,Nick Watney,79.65,137,172,-0.25
2008,0,22371,Aaron Baddeley,79.17,76,96,-0.37
2008,0,22046,Geoff Ogilvy,79.17,76,96,-0.32
2008,0,26951,Johnson Wagner,79.17,95,120,-0.27
2008,0,20127,Chris Riley,79.03,49,62,-0.31
2008,0,10423,Mike Weir,79.02,113,143,-0.36
2008,0,24361,Pat Perez,78.99,109,138,-0.23
2008,0,1320,Bob Estes,78.98,124,157,-0.26
2008,0,11032,Frank Lickliter II,78.98,139,176,-0.27
2008,0,6197,Michael Allen,78.91,116,147,-0.27
2008,0,1388,Robert Gamez,78.87,112,142,-0.24
2008,0,20634,Peter Lonard,78.79,130,165,-0.31
2008,0,23541,Ben Crane,78.74,100,127,-0.26
2008,0,1941,Tom Pernice Jr.,78.72,111,141,-0.27
2008,0,21731,Freddie Jacobson,78.7,85,108,-0.34
2008,0,1139,Olin Browne,78.69,96,122,-0.24
2008,0,7749,Brett Quigley,78.69,96,122,-0.23
2008,0,26420,Richard Johnson,78.48,62,79,-0.26
2008,0,27963,Chris Stroud,78.46,102,130,-0.23
2008,0,1945,Kenny Perry,78.42,149,190,-0.26
2008,0,20472,Alex Cejka,78.35,76,97,-0.26
2008,0,1948,Tim Petrovic,78.32,112,143,-0.22
2008,0,1810,Phil Mickelson,78.3,83,106,-0.33
2008,0,6004,Stephen Ames,78.29,101,129,-0.28
2008,0,24227,Justin Bolli,78.29,101,129,-0.17
2008,0,26289,Boo Weekley,78.29,119,152,-0.22
2008,0,12602,Dean Wilson,78.24,133,170,-0.32
2008,0,26476,Chez Reavie,78.2,104,133,-0.2
2008,0,25190,Jeff Quinney,78.13,75,96,-0.35
2008,0,28475,Jeff Overton,78.09,139,178,-0.25
2008,0,22621,Ben Curtis,78.05,96,123,-0.31
2008,0,12826,Paul Claxton,77.94,53,68,-0.43
2008,0,22378,Trevor Immelman,77.88,81,104,-0.33
2008,0,24912,Will MacKenzie,77.88,81,104,-0.26
2008,0,20572,Rod Pampling,77.87,95,122,-0.24
2008,0,20160,Charlie Wi,77.85,123,158,-0.27
2008,0,26500,Alejandro Cañizares,77.78,56,72,-0.32
2008,0,22806,Doug LaBelle II,77.78,77,99,-0.21
2008,0,26596,Ryan Moore,77.67,80,103,-0.28
2008,0,23778,Brad Adamonis,77.63,118,152,-0.21
2008,0,10505,Shane Bertsch,77.63,118,152,-0.26
2008,0,23320,Ryan Palmer,77.61,104,134,-0.31
2008,0,24490,George McNeill,77.6,149,192,-0.24
2008,0,6034,Marco Dawson,77.48,86,111,-0.26
2008,0,21959,Ted Purdy,77.48,86,111,-0.15
2008,0,25900,Lucas Glover,77.46,134,173,-0.29
2008,0,6567,Vijay Singh,77.31,92,119,-0.2
2008,0,19803,Ryan Armour,77.22,122,158,-0.39
2008,0,25594,Travis Perkins,77.03,57,74,-0.21
2008,0,25720,Chad Collins,76.92,70,91,-0.39
2008,0,23718,Nathan Green,76.8,96,125,-0.39
2008,0,21805,Harrison Frazar,76.76,109,142,-0.17
2008,0,1226,Fred Couples,76.7,79,103,-0.23
2008,0,20443,Jin Park,76.67,92,120,-0.32
2008,0,7867,Woody Austin,76.65,128,167,-0.27
2008,0,24024,Zach Johnson,76.6,108,141,-0.26
2008,0,23497,Tag Ridings,76.55,111,145,-0.26
2008,0,20104,Ken Duke,76.53,163,213,-0.29
2008,0,1577,Lee Janzen,76.52,101,132,-0.18
2008,0,20229,Stewart Cink,76.47,104,136,-0.31
2008,0,24502,Adam Scott,76.47,52,68,-0.33
2008,0,21961,Charles Howell III,76.11,137,180,-0.19
2008,0,28158,Steve Marino,76.11,172,226,-0.22
2008,0,22892,Jason Gore,76.02,130,171,-0.24
