YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
2008,20,0,28158,Steve Marino,2.623,294.446,112.274,88,225802949
2008,21,0,26476,Chez Reavie,2.621,280.545,107.05,93,161303217
2008,22,0,27649,Brandt Snedeker,2.62,285.294,108.905,71,212503380
2008,23,0,19803,Ryan Armour,2.619,290.339,110.845,67,220503082
2008,23,0,20850,Daniel Chopra,2.619,309.029,117.983,66,218603245
2008,25,0,10809,Jim Furyk,2.617,291.239,111.28,84,216603384
2008,26,0,24502,Adam Scott,2.616,309.763,118.405,34,221303019
2008,27,0,1941,Tom Pernice Jr.,2.615,281.906,107.784,97,219303012
2008,28,0,12652,Cameron Beckman,2.614,284.429,108.802,61,222403013
2008,28,0,7457,Steve Flesch,2.614,290.557,111.175,81,196703586
2008,30,0,1724,Jeff Maggert,2.611,283.749,108.692,78,221603226
2008,30,0,22293,Heath Slocum,2.611,278.989,106.863,90,228802975
2008,32,0,23108,Matt Kuchar,2.61,279.135,106.95,64,223102967
2008,32,0,20663,Brenden Pappas,2.61,297.085,113.806,43,224002940
2008,34,0,1707,Steve Lowery,2.609,296.559,113.651,63,219603017
2008,35,0,1388,Robert Gamez,2.608,279.72,107.236,64,216403011
2008,35,0,27060,John Mallinger,2.608,280.917,107.732,78,228102948
2008,37,0,12782,Tim Herron,2.606,291.959,112.038,78,211403012
2008,37,0,6012,Greg Kraft,2.606,272.804,104.692,45,203703070
2008,37,0,23325,Vaughn Taylor,2.606,284.913,109.329,87,131002989
2008,40,0,8537,J.P. Hayes,2.605,282.742,108.545,61,225503033
2008,41,0,20623,Gavin Coles,2.603,269.39,103.511,37,208002970
2008,41,0,1928,Corey Pavin,2.603,265.009,101.819,50,224503130
2008,43,0,23135,Tim Clark,2.601,281.534,108.231,70,230503136
2008,43,0,24358,Robert Garrigus,2.601,315.604,121.325,64,227003018
2008,45,0,23541,Ben Crane,2.599,284.247,109.354,75,222303070
2008,45,0,23320,Ryan Palmer,2.599,297.059,114.297,45,223002957
2008,47,0,10860,Justin Leonard,2.598,286.249,110.178,78,225703239
2008,47,0,25190,Jeff Quinney,2.598,280.042,107.807,62,225602945
2008,47,0,22548,Patrick Sheehan,2.598,285.648,109.95,95,212402949
2008,47,0,23788,D.J. Trahan,2.598,296.882,114.265,72,207503055
2008,51,0,1766,Billy Mayfair,2.597,282.177,108.636,90,217802969
2008,51,0,10425,Jay Williamson,2.597,285.283,109.872,68,225902939
2008,53,0,12680,Shigeki Maruyama,2.596,274.711,105.807,43,222203123
2008,53,0,28780,Nicholas Thompson,2.596,296.309,114.159,88,227003223
2008,53,0,26289,Boo Weekley,2.596,299.79,115.498,69,226003311
2008,56,0,1677,Tom Lehman,2.595,287.348,110.731,38,232703126
2008,57,0,1139,Olin Browne,2.594,274.302,105.757,66,198602907
2008,58,0,1945,Kenny Perry,2.593,295.317,113.873,86,78703195
2008,58,0,8845,Scott Sterling,2.593,287.524,110.868,66,206302897
2008,58,0,2206,David Toms,2.593,281.37,108.522,54,168502865
2008,61,0,23623,Bo Van Pelt,2.591,296.131,114.297,81,87502961
2008,62,0,20848,Ángel Cabrera,2.588,312.538,120.778,37,197203238
2008,62,0,22582,Kyle Thompson,2.588,286.773,110.8,56,203803056
2008,64,0,12716,Charley Hoffman,2.587,306.21,118.365,87,226903218
2008,65,0,19846,Brian Gay,2.586,270.319,104.546,87,230202966
2008,66,0,20098,Stuart Appleby,2.584,292.66,113.278,62,223603128
2008,66,0,22621,Ben Curtis,2.584,286.667,110.926,68,206302892
2008,66,0,28089,Jason Day,2.584,299.598,115.925,74,211302951
2008,66,0,23125,Brad Elder,2.584,289.767,112.158,50,236202814
2008,66,0,24490,George McNeill,2.584,304.591,117.893,86,213503134
2008,71,0,21633,Steve Allan,2.583,300.429,116.306,43,219102913
2008,71,0,26695,Michael Letzig,2.583,293.93,113.809,68,216902954
2008,71,0,25349,Tim Wilkinson,2.583,279.333,108.14,75,224802964
2008,74,0,23778,Brad Adamonis,2.582,295.865,114.59,71,227002943
2008,74,0,11032,Frank Lickliter II,2.582,287.398,111.306,92,217103019
2008,76,0,20498,Briny Baird,2.58,287.547,111.459,85,222203004
2008,76,0,1161,Mark Calcavecchia,2.58,292.754,113.451,47,220403208
2008,76,0,1313,Steve Elkington,2.58,281.661,109.16,62,212403105
2008,76,0,8075,Jerry Kelly,2.58,276.384,107.121,76,217202940
2008,76,0,12705,Cliff Kresge,2.58,280.993,108.904,70,223703149
2008,81,0,22892,Jason Gore,2.579,302.085,117.155,59,235202933
2008,81,0,27141,J.B. Holmes,2.579,322.829,125.159,44,212202861
2008,81,0,26420,Richard Johnson,2.579,281.822,109.27,48,213402987
2008,84,0,6595,Kevin Sutherland,2.578,291.062,112.924,86,225602940
2008,85,0,24449,Parker McLachlin,2.577,289.066,112.154,68,208903036
2008,86,0,1473,Todd Hamilton,2.576,291.677,113.211,46,197703047
2008,86,0,20634,Peter Lonard,2.576,281.089,109.107,80,207702886
2008,88,0,21753,Brian Davis,2.575,275.75,107.072,100,166703096
2008,88,0,21805,Harrison Frazar,2.575,301.213,116.982,52,200702946
2008,88,0,29718,Anthony Kim,2.575,303.284,117.792,65,226203206
2008,91,0,1024,Billy Andrade,2.574,289.789,112.596,50,215503041
2008,91,0,21461,Kenneth Ferrie,2.574,282.297,109.685,55,215302914
2008,91,0,8385,Omar Uresti,2.574,275.474,107.004,55,226203056
2008,94,0,20433,Mark Hensby,2.573,286.313,111.295,58,208202937
2008,94,0,30925,Dustin Johnson,2.573,315.927,122.802,68,208003059
2008,96,0,10733,Kent Jones,2.572,280.951,109.217,49,232803035
2008,97,0,23048,Eric Axley,2.571,285.688,111.134,87,164402897
2008,97,0,23614,Rich Beem,2.571,288.489,112.194,73,211002891
2008,97,0,20229,Stewart Cink,2.571,298.665,116.163,57,225103012
2008,97,0,26679,Kevin Stadler,2.571,291.102,113.211,59,201002837
2008,101,0,10505,Shane Bertsch,2.57,272.453,105.998,89,216703056
2008,101,0,12510,Chad Campbell,2.57,288.896,112.407,91,194203217
2008,103,0,1226,Fred Couples,2.569,302.71,117.827,34,214003013
2008,103,0,20443,Jin Park,2.569,274.345,106.788,65,226503049
2008,105,0,8931,Glen Day,2.568,275.058,107.129,47,226603049
2008,105,0,26596,Ryan Moore,2.568,289.926,112.895,56,212602873
2008,107,0,25364,Paul Casey,2.567,306.087,119.248,31,214202934
2008,107,0,10875,Todd Demsey,2.567,292.189,113.807,66,208002956
2008,107,0,27933,John Merrick,2.567,294.03,114.551,70,217202913
2008,107,0,20572,Rod Pampling,2.567,287.469,111.968,62,137102945
2008,107,0,2223,Bob Tway,2.567,280.969,109.438,49,234502779
2008,107,0,27095,Nick Watney,2.567,310.267,120.887,73,212603182
2008,113,0,1320,Bob Estes,2.566,286.71,111.73,71,224302884
2008,113,0,25396,Kevin Na,2.566,282.199,109.993,81,207902974
2008,115,0,24140,Sean O'Hair,2.565,296.224,115.469,64,211802956
2008,115,0,22046,Geoff Ogilvy,2.565,293.752,114.528,47,182702890
2008,117,0,1035,Tommy Armour III,2.564,281.205,109.656,65,185102939
2008,118,0,26631,Cody Freeman,2.562,286.519,111.817,50,214802923
2008,118,0,24361,Pat Perez,2.562,300.744,117.409,72,229802925
2008,118,0,7749,Brett Quigley,2.562,289.241,112.883,62,218202958
2008,121,0,25900,Lucas Glover,2.561,300.923,117.5,80,204902904
2008,122,0,7867,Woody Austin,2.56,292.803,114.391,92,216603225
2008,122,0,20382,Stephen Leaney,2.56,274.213,107.097,40,218202841
2008,122,0,27770,Camilo Villegas,2.56,293.251,114.539,59,219402912
2008,122,0,25632,Jimmy Walker,2.56,296.061,115.671,49,205002936
2008,126,0,20160,Charlie Wi,2.559,286.326,111.901,88,212202960
2008,127,0,6522,Ernie Els,2.558,292.89,114.496,38,220703200
2008,127,0,28475,Jeff Overton,2.558,296.553,115.934,76,202703029
2008,127,0,19913,Ron Whittaker,2.558,276.875,108.225,39,224002953
2008,130,0,20378,Mathias Grönberg,2.557,290.024,113.407,66,198202859
2008,130,0,23349,Charles Warren,2.557,300.823,117.655,66,209003057
2008,132,0,6575,Dudley Hart,2.555,280.101,109.633,64,213702944
2008,132,0,26951,Johnson Wagner,2.555,289.106,113.166,65,213702934
2008,134,0,22371,Aaron Baddeley,2.554,297.198,116.366,56,200203168
2008,134,0,1553,John Huston,2.554,290.379,113.688,45,222602895
2008,134,0,22913,John Rollins,2.554,287.788,112.701,74,208602949
2008,134,0,25562,Andres Romero,2.554,297.064,116.323,45,69302982
2008,138,0,20104,Ken Duke,2.553,286.593,112.245,97,211203056
2008,138,0,22378,Trevor Immelman,2.553,293.863,115.095,50,218802979
2008,138,0,23157,Richard Johnson,2.553,297.527,116.525,61,193402881
2008,138,0,1706,Davis Love III,2.553,300.705,117.793,54,227802935
2008,138,0,1948,Tim Petrovic,2.553,286.094,112.07,75,220602852
2008,143,0,27613,David Lutterus,2.552,284.254,111.398,45,214302983
2008,144,0,27561,Nick Flanagan,2.547,290.691,114.125,75,201302913
2008,144,0,25345,Carl Pettersson,2.547,285.743,112.203,96,1503070
2008,146,0,6004,Stephen Ames,2.546,287.845,113.051,73,222303216
2008,146,0,26500,Alejandro Cañizares,2.546,280.673,110.241,41,204002884
2008,146,0,20472,Alex Cejka,2.546,281.057,110.404,52,170302964
2008,146,0,1797,Rocco Mediate,2.546,280.799,110.28,69,211702969
2008,150,0,21959,Ted Purdy,2.542,289.264,113.787,45,196902861
2008,151,0,10885,Robert Allenby,2.541,290.636,114.399,81,216802952
2008,151,0,1810,Phil Mickelson,2.541,298.139,117.323,53,218902862
2008,153,0,6034,Marco Dawson,2.539,285.562,112.489,46,222102887
2008,153,0,25842,Jon Mills,2.539,296.257,116.703,55,175402980
2008,155,0,1142,Bart Bryant,2.538,278.32,109.658,71,143202965
2008,155,0,30750,Tommy Gainey,2.538,294.614,116.067,40,167402850
2008,155,0,21731,Freddie Jacobson,2.538,280.478,110.53,63,200703059
2008,158,0,10649,Tom Scherrer,2.537,283.437,111.703,38,228002802
2008,159,0,6197,Michael Allen,2.536,289.47,114.146,71,223702930
2008,159,0,12660,Jesper Parnevik,2.536,283.617,111.852,72,207302916
2008,161,0,12602,Dean Wilson,2.534,276.056,108.931,86,202802973
2008,162,0,27963,Chris Stroud,2.533,285.212,112.582,63,199002948
2008,163,0,20127,Chris Riley,2.532,277.085,109.412,32,227802793
2008,164,0,23497,Tag Ridings,2.53,306.088,120.964,70,180703008
2008,165,0,23797,Brett Rumford,2.529,286.145,113.166,56,219502886
2008,166,0,23353,J.J. Henry,2.528,290.352,114.856,94,208002996
2008,166,0,26300,Matt Jones,2.528,293.808,116.223,74,210703034
2008,168,0,27120,Troy Matteson,2.525,296.875,117.564,86,204202920
2008,168,0,2002,John Riegger,2.525,284.203,112.549,56,209002916
2008,170,0,25804,Bubba Watson,2.524,312.665,123.892,67,173903048
2008,171,0,24925,Jonathan Byrd,2.522,288.569,114.428,78,175403225
2008,172,0,10585,Scott McCarron,2.52,285.907,113.467,50,201202802
2008,172,0,12309,Bob Sowards,2.52,285.578,113.344,43,136802847
2008,174,0,6251,Chris DiMarco,2.519,276.25,109.675,72,218302855
2008,175,0,21961,Charles Howell III,2.518,298.779,118.659,83,186103119
2008,175,0,26668,Marc Turnesa,2.518,283.853,112.725,70,216102794
2008,177,0,12826,Paul Claxton,2.514,268.95,106.975,46,173202862
2008,177,0,25594,Travis Perkins,2.514,304.283,121.02,25,224003006
2008,179,0,21350,Ryuji Imada,2.513,278.868,110.974,67,134403004
2008,179,0,27936,Martin Laird,2.513,295.009,117.389,75,188702824
2008,181,0,24912,Will MacKenzie,2.512,287.115,114.29,57,208302894
2008,182,0,6621,Joe Durant,2.51,284.811,113.462,77,217202908
2008,183,0,23718,Nathan Green,2.509,288.968,115.169,71,218902977
2008,183,0,27214,Kevin Streelman,2.509,295.549,117.793,88,202503108
2008,183,0,24663,Y.E. Yang,2.509,286.896,114.362,73,207602847
2008,186,0,25720,Chad Collins,2.505,277.488,110.758,61,193502966
2008,187,0,24924,Bill Haas,2.503,297.392,118.808,87,200502942
2008,188,0,20157,Retief Goosen,2.495,286.407,114.803,37,204603028
2008,189,0,23540,Jason Allred,2.492,300.388,120.534,45,223502792
2008,190,0,21209,Sergio Garcia,2.485,298.715,120.224,49,214503033
2008,191,0,23409,James Driscoll,2.476,296.586,119.801,64,210802787
2008,192,0,1577,Lee Janzen,2.475,280.596,113.376,68,56602941
2008,193,0,20645,John Senden,2.472,292.61,118.356,71,184702765
2008,194,0,9011,David Duval,2.465,288.949,117.209,31,198802785
2008,195,0,6573,Brandt Jobe,2.463,291.805,118.465,40,143902796
2008,196,0,20766,Padraig Harrington,2.457,295.787,120.385,25,227702825
2008,197,0,12823,Carlos Franco,2.417,285.655,118.193,46,189302769
2007,1,0,2214,Kirk Triplett,2.673,284.675,106.508,60,223403430
2007,2,0,26360,Bubba Dickerson,2.669,303.069,113.557,27,239302943
2007,3,0,23983,Luke Donald,2.663,292.057,109.669,42,229203300
2007,4,0,23325,Vaughn Taylor,2.662,289.325,108.683,58,231503113
2007,5,0,19824,Craig Barlow,2.661,301.822,113.428,26,231203184
2007,6,0,7363,Craig Bowden,2.651,270.053,101.859,52,237703136
2007,7,0,1766,Billy Mayfair,2.65,285.384,107.686,65,231503077
2007,8,0,8537,J.P. Hayes,2.646,293.139,110.782,57,231303035
2007,9,0,21878,Mark Wilson,2.643,286.313,108.33,64,215003176
2007,10,0,10423,Mike Weir,2.641,296.009,112.062,47,213303061
2007,11,0,1724,Jeff Maggert,2.639,286.248,108.461,57,503270
2007,11,0,22295,Darron Stiles,2.639,286.198,108.454,35,223503151
2007,13,0,20628,Arron Oberholser,2.636,289.858,109.975,49,232403443
2007,14,0,1132,Mark Brooks,2.635,272.111,103.263,29,238402904
2007,14,0,8075,Jerry Kelly,2.635,284.607,108.005,64,221503049
2007,16,0,20098,Stuart Appleby,2.633,303.103,115.134,59,224703277
2007,17,0,20574,Mathew Goggin,2.632,302.558,114.965,62,198203033
2007,17,0,20634,Peter Lonard,2.632,296.684,112.707,53,228602962
2007,19,0,21470,Daisuke Maruyama,2.631,287.198,109.151,54,235203003
2007,19,0,22046,Geoff Ogilvy,2.631,306.137,116.345,52,223603436
2007,19,0,10425,Jay Williamson,2.631,290.131,110.273,30,237002978
2007,22,0,24502,Adam Scott,2.627,310.841,118.332,45,228203304
2007,23,0,12680,Shigeki Maruyama,2.623,277.731,105.865,55,230902975
2007,24,0,27702,Matt Hendrix,2.622,303.355,115.711,37,236102930
2007,25,0,12705,Cliff Kresge,2.618,287.553,109.847,72,227103017
2007,25,0,27060,John Mallinger,2.618,282.193,107.781,66,178603030
2007,27,0,23135,Tim Clark,2.617,278.355,106.359,51,213703121
2007,28,0,20105,Jeff Gove,2.616,288.473,110.271,71,219003092
2007,29,0,20382,Stephen Leaney,2.614,279.958,107.102,50,225302904
2007,29,0,27120,Troy Matteson,2.614,307.142,117.49,55,217703363
2007,29,0,6567,Vijay Singh,2.614,298.528,114.201,68,221003350
2007,32,0,20378,Mathias Grönberg,2.613,299.114,114.468,62,177402903
2007,33,0,24357,K.J. Choi,2.612,293.639,112.429,54,230403192
2007,34,0,10885,Robert Allenby,2.611,304.33,116.576,53,222903132
2007,35,0,20472,Alex Cejka,2.61,289.742,111.002,48,224203127
2007,35,0,28158,Steve Marino,2.61,295.853,113.373,56,228202974
2007,37,0,22621,Ben Curtis,2.607,283.468,108.739,53,215703137
2007,38,0,21949,Joe Ogilvie,2.606,288.692,110.783,69,207203040
2007,39,0,12660,Jesper Parnevik,2.605,290.617,111.542,57,221203043
2007,39,0,6527,Steve Stricker,2.605,288.192,110.624,58,225603098
2007,39,0,2206,David Toms,2.605,283.335,108.78,53,178603168
2007,42,0,6251,Chris DiMarco,2.604,283.124,108.731,47,205403125
2007,43,0,1249,John Daly,2.603,318.264,122.25,25,211402908
2007,43,0,1388,Robert Gamez,2.603,278.932,107.146,55,228502896
2007,45,0,24781,Hunter Mahan,2.602,297.265,114.256,51,196303292
2007,46,0,1945,Kenny Perry,2.601,295.435,113.591,55,217403243
2007,47,0,23048,Eric Axley,2.6,289.027,111.155,67,215203310
2007,47,0,24140,Sean O'Hair,2.6,301.236,115.872,64,220003223
2007,49,0,20433,Mark Hensby,2.599,284.881,109.601,57,216703000
2007,49,0,22378,Trevor Immelman,2.599,300.268,115.514,38,214803134
2007,49,0,29476,Kyle Reifers,2.599,303.082,116.604,30,198102954
2007,52,0,1707,Steve Lowery,2.598,289.338,111.382,50,225602906
2007,52,0,1928,Corey Pavin,2.598,271.104,104.342,50,200703167
2007,52,0,6595,Kevin Sutherland,2.598,290.838,111.95,55,228203045
2007,55,0,20498,Briny Baird,2.597,287.932,110.862,75,204802965
2007,56,0,25345,Carl Pettersson,2.596,295.325,113.779,76,221803271
2007,57,0,1035,Tommy Armour III,2.595,281.984,108.667,56,211402981
2007,57,0,20766,Padraig Harrington,2.595,301.676,116.236,34,213903260
2007,57,0,7547,Craig Kanada,2.595,274.113,105.647,71,216603005
2007,57,0,24457,Jaco Van Zyl,2.595,283.864,109.381,33,242202935
2007,61,0,20127,Chris Riley,2.594,280.699,108.193,33,218202952
2007,62,0,27649,Brandt Snedeker,2.592,284.36,109.702,63,220603109
2007,63,0,23614,Rich Beem,2.59,292.887,113.084,59,228103045
2007,63,0,27933,John Merrick,2.59,293.101,113.159,58,232602873
2007,65,0,21633,Steve Allan,2.589,297.067,114.725,38,84202896
2007,65,0,27141,J.B. Holmes,2.589,320.443,123.794,36,223103211
2007,67,0,12652,Cameron Beckman,2.588,285.676,110.367,56,227502945
2007,67,0,21753,Brian Davis,2.588,279.07,107.832,62,229703259
2007,67,0,12782,Tim Herron,2.588,291.703,112.701,63,217803182
2007,67,0,1706,Davis Love III,2.588,306.109,118.29,43,223703249
2007,67,0,28475,Jeff Overton,2.588,297.616,114.989,38,219702949
2007,72,0,26881,Jarrod Lyle,2.587,291.604,112.72,48,219902949
2007,72,0,25396,Kevin Na,2.587,287.693,111.224,54,220703119
2007,72,0,21660,Jason Schultz,2.587,295.009,114.022,29,215303059
2007,75,0,23933,Michael Boyd,2.585,273.643,105.85,35,233302956
2007,75,0,2101,Joey Sindelar,2.585,287.215,111.118,52,224103016
2007,75,0,2239,Scott Verplank,2.585,277.456,107.337,51,227203200
2007,78,0,24024,Zach Johnson,2.584,280.348,108.478,56,230703115
2007,79,0,20623,Gavin Coles,2.583,267.313,103.487,51,221303038
2007,79,0,23353,J.J. Henry,2.583,299.854,116.097,48,197203250
2007,79,0,24138,Ian Poulter,2.583,283.717,109.819,35,192803125
2007,79,0,23788,D.J. Trahan,2.583,295.245,114.293,57,196703286
2007,83,0,6004,Stephen Ames,2.582,290.061,112.338,44,193003294
2007,83,0,2104,Jeff Sluman,2.582,279.319,108.198,30,179402866
2007,85,0,1024,Billy Andrade,2.581,289.28,112.067,59,214903034
2007,85,0,24290,D.J. Brigman,2.581,287.912,111.548,39,216702905
2007,85,0,1157,Tom Byrum,2.581,279.466,108.295,30,226402887
2007,85,0,20859,Anders Hansen,2.581,286.19,110.88,30,215603052
2007,85,0,22913,John Rollins,2.581,296.03,114.681,64,212003309
2007,90,0,10860,Justin Leonard,2.579,283.263,109.848,66,198803020
2007,90,0,23623,Bo Van Pelt,2.579,297.174,115.214,66,231202897
2007,92,0,20157,Retief Goosen,2.578,303.802,117.83,27,222503289
2007,92,0,1941,Tom Pernice Jr.,2.578,280.576,108.834,62,222703136
2007,92,0,25190,Jeff Quinney,2.578,282.566,109.611,59,203602894
2007,95,0,1381,Fred Funk,2.577,273.835,106.241,41,235002949
2007,96,0,8931,Glen Day,2.576,273.312,106.094,53,228002881
2007,97,0,10117,Bob Heintz,2.574,280.953,109.133,47,194803022
2007,97,0,23621,Rory Sabbatini,2.574,294.792,114.534,44,222003233
2007,99,0,23349,Charles Warren,2.573,302.106,117.396,66,165802959
2007,100,0,7457,Steve Flesch,2.572,287.508,111.802,57,214502978
2007,100,0,27963,Chris Stroud,2.572,290.871,113.074,38,226402929
2007,102,0,19803,Ryan Armour,2.571,282.75,109.978,71,220203143
2007,102,0,12195,Tom Johnson,2.571,285.218,110.957,46,220502933
2007,104,0,1473,Todd Hamilton,2.57,290.023,112.849,41,211003039
2007,105,0,26420,Richard Johnson,2.568,278.435,108.413,47,225802913
2007,105,0,23800,Bryce Molder,2.568,290.894,113.29,29,166902984
2007,105,0,10213,Dicky Pride,2.568,281.41,109.601,45,229102829
2007,105,0,27770,Camilo Villegas,2.568,297.356,115.809,43,225302977
2007,109,0,8881,Tripp Isenhour,2.567,280.938,109.434,51,216202886
2007,110,0,10809,Jim Furyk,2.565,284.809,111.05,57,222003156
2007,110,0,20572,Rod Pampling,2.565,291.96,113.812,58,184803298
2007,112,0,20229,Stewart Cink,2.564,293.925,114.632,65,214203020
2007,112,0,1313,Steve Elkington,2.564,279.643,109.07,49,172102861
2007,114,0,24924,Bill Haas,2.561,303.71,118.597,53,216002959
2007,114,0,22212,Craig Lile,2.561,280.365,109.471,47,216803136
2007,116,0,24507,Jason Bohn,2.559,287.698,112.404,35,217702924
2007,116,0,21350,Ryuji Imada,2.559,281.588,110.026,77,215402905
2007,118,0,29718,Anthony Kim,2.558,303.442,118.641,55,217902819
2007,119,0,23718,Nathan Green,2.557,285.403,111.607,64,217602931
2007,119,0,10733,Kent Jones,2.557,283.698,110.961,66,213602916
2007,119,0,26289,Boo Weekley,2.557,299.593,117.165,48,216203071
2007,122,0,23108,Matt Kuchar,2.556,276.61,108.205,49,185103092
2007,123,0,7867,Woody Austin,2.555,287.845,112.672,67,227203012
2007,123,0,24358,Robert Garrigus,2.555,310.649,121.607,58,212302942
2007,123,0,19846,Brian Gay,2.555,266.606,104.329,76,181703007
2007,123,0,23320,Ryan Palmer,2.555,296.114,115.911,53,221902924
2007,127,0,12510,Chad Campbell,2.554,290.843,113.889,57,207003123
2007,127,0,25686,Jason Dufner,2.554,285.987,111.986,54,219602931
2007,129,0,12716,Charley Hoffman,2.553,305.38,119.638,65,199303132
2007,129,0,26679,Kevin Stadler,2.553,294.984,115.564,51,186802856
2007,131,0,21805,Harrison Frazar,2.552,300.895,117.928,43,206902913
2007,132,0,8123,Jeff Brehaut,2.551,289.25,113.398,37,201402899
2007,132,0,2246,Duffy Waldorf,2.551,283.172,111.002,40,187803138
2007,134,0,7223,Brian Bateman,2.549,289.348,113.534,33,224003196
2007,135,0,21959,Ted Purdy,2.547,292.587,114.893,55,215203008
2007,136,0,6621,Joe Durant,2.546,291.688,114.586,57,217103008
2007,136,0,12714,Chris Tidland,2.546,290.986,114.31,43,194502900
2007,138,0,25273,Andrew Buckle,2.545,289.597,113.769,53,200403016
2007,139,0,21646,David Branshaw,2.544,285.286,112.159,54,205002915
2007,140,0,27095,Nick Watney,2.543,304.9,119.904,53,219703068
2007,140,0,12602,Dean Wilson,2.543,278.78,109.638,53,224903227
2007,142,0,7749,Brett Quigley,2.542,290.493,114.273,39,223102865
