YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2013,0,26300,Matt Jones,46.41,142,306
2013,0,24507,Jason Bohn,46.3,100,216
2013,0,27895,Jonas Blixt,46.15,108,234
2013,0,25274,Steven Bowditch,45.96,91,198
2013,0,32102,Rickie Fowler,45.56,123,270
2013,0,34409,David Lingmerth,45.45,90,198
2013,0,23325,Vaughn Taylor,45.14,65,144
2013,0,27556,Ted Potter Jr.,45.06,73,162
2013,0,34046,Jordan Spieth,44.44,144,324
2013,0,33419,Cameron Tringale,44.44,128,288
2013,0,28500,Martin Flores,44.1,127,288
2013,0,22806,Doug LaBelle II,44.02,103,234
2013,0,29420,Billy Horschel,43.94,174,396
2013,0,34431,Robert Streb,43.94,87,198
2013,0,21961,Charles Howell III,43.83,142,324
2013,0,28475,Jeff Overton,43.75,126,288
2013,0,25240,D.A. Points,43.7,118,270
2013,0,28089,Jason Day,43.61,157,360
2013,0,26758,David Hearn,43.46,133,306
2013,0,23320,Ryan Palmer,43.46,133,306
2013,0,20593,Greg Chalmers,43.16,101,234
2013,0,22792,Peter Hanson,43.06,62,144
2013,0,28310,Lee Williams,43.06,62,144
2013,0,33141,Keegan Bradley,42.98,147,342
2013,0,27770,Camilo Villegas,42.96,116,270
2013,0,34360,Patrick Reed,42.86,108,252
2013,0,27408,Martin Kaymer,42.74,100,234
2013,0,1320,Bob Estes,42.59,115,270
2013,0,23108,Matt Kuchar,42.59,161,378
2013,0,22295,Darron Stiles,42.22,38,90
2013,0,30750,Tommy Gainey,42.13,91,216
2013,0,25562,Andres Romero,41.98,68,162
2013,0,29479,Scott Brown,41.92,83,198
2013,0,33461,Morgan Hoffmann,41.92,83,198
2013,0,28092,D.H. Lee,41.92,83,198
2013,0,23409,James Driscoll,41.88,98,234
2013,0,33869,Eric Meierdierks,41.67,30,72
2013,0,31560,Brian Stuard,41.67,90,216
2013,0,10860,Justin Leonard,41.52,142,342
2013,0,33418,Shawn Stefani,41.41,82,198
2013,0,22046,Geoff Ogilvy,41.36,67,162
2013,0,26851,Marc Leishman,41.11,111,270
2013,0,30944,Jason Kokrak,41.03,96,234
2013,0,28237,Rory McIlroy,41.03,96,234
2013,0,23135,Tim Clark,40.91,81,198
2013,0,34261,Scott Langley,40.91,81,198
2013,0,24138,Ian Poulter,40.91,81,198
2013,0,30925,Dustin Johnson,40.87,103,252
2013,0,27963,Chris Stroud,40.85,125,306
2013,0,6004,Stephen Ames,40.74,44,108
2013,0,25572,Graeme McDowell,40.74,66,162
2013,0,25804,Bubba Watson,40.63,117,288
2013,0,25345,Carl Pettersson,40.52,124,306
2013,0,37273,Derek Ernst,40.48,51,126
2013,0,23621,Rory Sabbatini,40.37,109,270
2013,0,24494,Erik Compton,40.28,87,216
2013,0,23541,Ben Crane,40.28,58,144
2013,0,27649,Brandt Snedeker,40.28,116,288
2013,0,30692,Scott Stallings,40.28,87,216
2013,0,20396,Lee Westwood,40.2,123,306
2013,0,12510,Chad Campbell,40.17,94,234
2013,0,22913,John Rollins,40.17,94,234
2013,0,1810,Phil Mickelson,40.12,130,324
2013,0,25632,Jimmy Walker,40.12,130,324
2013,0,25818,Scott Piercy,40.08,101,252
2013,0,30110,Kyle Stanley,40.0,72,180
2013,0,22378,Trevor Immelman,39.9,79,198
2013,0,32150,Michael Thompson,39.9,79,198
2013,0,21753,Brian Davis,39.87,122,306
2013,0,25686,Jason Dufner,39.87,122,306
2013,0,27214,Kevin Streelman,39.81,129,324
2013,0,27936,Martin Laird,39.74,93,234
2013,0,31202,William McGirt,39.74,93,234
2013,0,25336,Alistair Presnell,39.68,50,126
2013,0,20104,Ken Duke,39.63,107,270
2013,0,20645,John Senden,39.63,107,270
2013,0,34021,Bud Cauley,39.51,64,162
2013,0,29221,Webb Simpson,39.47,135,342
2013,0,30163,Henrik Norlander,39.39,78,198
2013,0,26596,Ryan Moore,39.29,99,252
2013,0,8075,Jerry Kelly,39.26,106,270
2013,0,28259,Sangmoon Bae,39.24,113,288
2013,0,35139,Richard Lee,39.24,113,288
2013,0,30926,Chris Kirk,39.17,141,360
2013,0,10885,Robert Allenby,38.89,35,90
2013,0,20098,Stuart Appleby,38.89,126,324
2013,0,20229,Stewart Cink,38.89,91,234
2013,0,22621,Ben Curtis,38.89,63,162
2013,0,34099,Harris English,38.89,147,378
2013,0,24358,Robert Garrigus,38.89,84,216
2013,0,8725,Tom Gillis,38.89,77,198
2013,0,21099,David Lynn,38.89,91,234
2013,0,2206,David Toms,38.89,56,144
2013,0,28135,Aaron Watkins,38.89,21,54
2013,0,24024,Zach Johnson,38.58,125,324
2013,0,34098,Russell Henley,38.54,111,288
2013,0,29518,Brendan Steele,38.54,111,288
2013,0,28307,Matt Every,38.52,104,270
2013,0,34174,John Huh,38.52,104,270
2013,0,24502,Adam Scott,38.52,104,270
2013,0,35539,Luke Guthrie,38.49,97,252
2013,0,27644,Brian Harman,38.49,97,252
2013,0,1724,Jeff Maggert,38.38,76,198
2013,0,10213,Dicky Pride,38.33,69,180
2013,0,23983,Luke Donald,38.03,89,234
2013,0,6522,Ernie Els,38.03,89,234
2013,0,20160,Charlie Wi,38.03,89,234
2013,0,21731,Freddie Jacobson,37.96,82,216
2013,0,26331,Charl Schwartzel,37.85,109,288
2013,0,29740,Brad Fritsch,37.78,102,270
2013,0,32200,Roberto Castro,37.72,129,342
2013,0,25444,Justin Hicks,37.7,95,252
2013,0,23623,Bo Van Pelt,37.7,95,252
2013,0,24781,Hunter Mahan,37.58,115,306
2013,0,32448,James Hahn,37.5,81,216
2013,0,26679,Kevin Stadler,37.41,101,270
2013,0,25834,Daniel Summerhays,37.41,101,270
2013,0,23788,D.J. Trahan,37.3,47,126
2013,0,25900,Lucas Glover,37.22,67,180
2013,0,27503,Steve LeBrun,37.22,67,180
2013,0,23638,Brendon de Jonge,37.11,167,450
2013,0,32698,Bobby Gates,37.04,20,54
2013,0,28679,Fabián Gómez,37.04,60,162
2013,0,6573,Brandt Jobe,36.87,73,198
2013,0,6527,Steve Stricker,36.87,73,198
2013,0,24357,K.J. Choi,36.84,126,342
2013,0,19970,Robert Karlsson,36.81,53,144
2013,0,30852,Ryo Ishikawa,36.57,79,216
2013,0,23452,Nicolas Colsaerts,36.51,46,126
2013,0,26476,Chez Reavie,36.51,92,252
2013,0,22405,Justin Rose,36.51,92,252
2013,0,27933,John Merrick,36.46,105,288
2013,0,30711,Colt Knost,36.42,59,162
2013,0,36884,Ben Kohles,36.36,72,198
2013,0,24361,Pat Perez,36.32,85,234
2013,0,32334,Charlie Beljan,36.11,39,108
2013,0,27129,Luke List,36.11,52,144
2013,0,20691,Greg Owen,36.11,78,216
2013,0,28780,Nicholas Thompson,36.11,130,360
2013,0,31323,Gary Woodland,35.96,123,342
2013,0,27095,Nick Watney,35.95,110,306
2013,0,29289,S.Y. Noh,35.8,58,162
2013,0,21528,Henrik Stenson,35.56,96,270
2013,0,28455,Will Claxton,35.42,51,144
2013,0,10809,Jim Furyk,35.19,114,324
2013,0,31557,Jim Herman,35.19,57,162
2013,0,8793,Tiger Woods,35.19,95,270
2013,0,27330,Josh Teater,34.97,107,306
2013,0,21878,Mark Wilson,34.92,44,126
2013,0,26289,Boo Weekley,34.54,143,414
2013,0,1116,Michael Bradley,34.44,31,90
2013,0,20848,Ángel Cabrera,34.38,99,288
2013,0,20572,Rod Pampling,34.26,37,108
2013,0,12782,Tim Herron,34.13,43,126
2013,0,23497,Tag Ridings,33.95,55,162
2013,0,12716,Charley Hoffman,33.92,116,342
2013,0,22961,David Mathis,33.89,61,180
2013,0,22056,Cameron Percy,33.76,79,234
2013,0,21209,Sergio Garcia,33.7,91,270
2013,0,32366,Kevin Chappell,33.33,90,270
2013,0,24490,George McNeill,33.33,78,234
2013,0,24924,Bill Haas,33.01,101,306
2013,0,24846,Ricky Barnes,32.72,53,162
2013,0,26497,Casey Wittenberg,32.64,47,144
2013,0,26951,Johnson Wagner,32.41,35,108
2013,0,27436,Graham DeLaet,32.28,122,378
2013,0,20443,Jin Park,32.22,29,90
2013,0,6567,Vijay Singh,31.82,63,198
2013,0,24140,Sean O'Hair,31.75,40,126
2013,0,23353,J.J. Henry,31.48,85,270
2013,0,27120,Troy Matteson,31.48,51,162
2013,0,20766,Padraig Harrington,30.25,49,162
2013,0,24399,Scott Gardiner,30.16,38,126
2013,0,29425,Andrew Svoboda,27.78,25,90
2012,0,22371,Aaron Baddeley,49.26,133,270
2012,0,28089,Jason Day,47.69,103,216
2012,0,27895,Jonas Blixt,45.24,114,252
2012,0,27649,Brandt Snedeker,45.06,146,324
2012,0,25818,Scott Piercy,45.03,154,342
2012,0,20850,Daniel Chopra,44.44,48,108
2012,0,19970,Robert Karlsson,44.44,80,180
2012,0,32150,Michael Thompson,44.44,120,270
2012,0,25345,Carl Pettersson,43.89,158,360
2012,0,24604,Hunter Haas,43.83,71,162
2012,0,20766,Padraig Harrington,43.65,110,252
2012,0,1249,John Daly,43.21,70,162
2012,0,1320,Bob Estes,43.06,124,288
2012,0,1941,Tom Pernice Jr.,42.59,46,108
2012,0,23621,Rory Sabbatini,42.59,92,216
2012,0,24138,Ian Poulter,42.46,107,252
2012,0,22348,Nick O'Hern,42.42,84,198
2012,0,24663,Y.E. Yang,42.13,91,216
2012,0,32102,Rickie Fowler,42.11,144,342
2012,0,23541,Ben Crane,42.06,106,252
2012,0,27466,Spencer Levin,42.01,121,288
2012,0,21350,Ryuji Imada,41.98,68,162
2012,0,23135,Tim Clark,41.92,83,198
2012,0,21209,Sergio Garcia,41.88,98,234
2012,0,28259,Sangmoon Bae,41.85,113,270
2012,0,23983,Luke Donald,41.85,113,270
2012,0,22046,Geoff Ogilvy,41.83,128,306
2012,0,19846,Brian Gay,41.67,120,288
2012,0,20593,Greg Chalmers,41.52,142,342
2012,0,28500,Martin Flores,41.5,127,306
2012,0,33141,Keegan Bradley,41.39,149,360
2012,0,20160,Charlie Wi,41.36,134,324
2012,0,24494,Erik Compton,41.27,104,252
2012,0,27095,Nick Watney,41.16,163,396
2012,0,30711,Colt Knost,41.11,74,180
2012,0,20229,Stewart Cink,41.03,96,234
2012,0,1706,Davis Love III,40.91,81,198
2012,0,28475,Jeff Overton,40.91,162,396
2012,0,24357,K.J. Choi,40.74,110,270
2012,0,27797,Derek Lamely,40.74,44,108
2012,0,26331,Charl Schwartzel,40.74,88,216
2012,0,35139,Richard Lee,40.56,73,180
2012,0,27302,Garth Mulroy,40.56,73,180
2012,0,27963,Chris Stroud,40.48,102,252
2012,0,25804,Bubba Watson,40.37,109,270
2012,0,33120,Mark Anderson,40.28,87,216
2012,0,26679,Kevin Stadler,40.28,116,288
2012,0,22913,John Rollins,40.17,94,234
2012,0,11123,Chris Couch,40.12,65,162
2012,0,24358,Robert Garrigus,40.06,137,342
2012,0,30750,Tommy Gainey,39.93,115,288
2012,0,30925,Dustin Johnson,39.93,115,288
2012,0,25396,Kevin Na,39.87,122,306
2012,0,29221,Webb Simpson,39.87,122,306
2012,0,28237,Rory McIlroy,39.81,86,216
2012,0,1810,Phil Mickelson,39.81,129,324
2012,0,27330,Josh Teater,39.81,129,324
2012,0,27644,Brian Harman,39.72,143,360
2012,0,34021,Bud Cauley,39.68,150,378
2012,0,29222,Billy Hurley III,39.68,50,126
2012,0,8793,Tiger Woods,39.63,107,270
2012,0,23542,Tommy Biershenk,39.51,64,162
2012,0,24361,Pat Perez,39.51,128,324
2012,0,25686,Jason Dufner,39.44,142,360
2012,0,6251,Chris DiMarco,39.39,78,198
2012,0,20623,Gavin Coles,39.35,85,216
2012,0,22621,Ben Curtis,39.35,85,216
2012,0,12716,Charley Hoffman,39.26,106,270
2012,0,30926,Chris Kirk,39.18,134,342
2012,0,24024,Zach Johnson,39.13,162,414
2012,0,10885,Robert Allenby,38.89,70,180
2012,0,20070,Matt Bettencourt,38.89,63,162
2012,0,24925,Jonathan Byrd,38.89,98,252
2012,0,23320,Ryan Palmer,38.89,112,288
2012,0,2206,David Toms,38.89,77,198
2012,0,23108,Matt Kuchar,38.61,139,360
2012,0,24924,Bill Haas,38.56,118,306
2012,0,6527,Steve Stricker,38.56,118,306
2012,0,34099,Harris English,38.38,152,396
2012,0,30944,Jason Kokrak,38.33,69,180
2012,0,23623,Bo Van Pelt,38.3,131,342
2012,0,8725,Tom Gillis,38.15,103,270
2012,0,34174,John Huh,38.13,151,396
2012,0,27064,Jhonattan Vegas,38.03,89,234
2012,0,20098,Stuart Appleby,37.96,82,216
2012,0,33419,Cameron Tringale,37.96,123,324
2012,0,10213,Dicky Pride,37.88,75,198
2012,0,32366,Kevin Chappell,37.85,109,288
2012,0,12510,Chad Campbell,37.7,95,252
2012,0,6522,Ernie Els,37.65,122,324
2012,0,28308,Troy Kelly,37.65,61,162
2012,0,24490,George McNeill,37.58,115,306
2012,0,23204,Gary Christian,37.5,108,288
2012,0,25572,Graeme McDowell,37.5,81,216
2012,0,10809,Jim Furyk,37.43,128,342
2012,0,26758,David Hearn,37.43,128,342
2012,0,23800,Bryce Molder,37.41,101,270
2012,0,25240,D.A. Points,37.41,101,270
2012,0,20104,Ken Duke,37.37,148,396
2012,0,27141,J.B. Holmes,37.35,121,324
2012,0,25457,Alexandre Rocha,37.3,47,126
2012,0,26596,Ryan Moore,37.22,134,360
2012,0,29518,Brendan Steele,37.18,87,234
2012,0,22405,Justin Rose,37.15,107,288
2012,0,20574,Mathew Goggin,37.04,60,162
2012,0,27060,John Mallinger,37.04,80,216
2012,0,21731,Freddie Jacobson,36.9,93,252
2012,0,1724,Jeff Maggert,36.9,93,252
2012,0,24507,Jason Bohn,36.87,73,198
2012,0,24781,Hunter Mahan,36.84,126,342
2012,0,12652,Cameron Beckman,36.75,86,234
2012,0,23638,Brendon de Jonge,36.75,172,468
2012,0,20691,Greg Owen,36.73,119,324
2012,0,20645,John Senden,36.73,119,324
2012,0,29289,S.Y. Noh,36.71,152,414
2012,0,21407,Arjun Atwal,36.67,66,180
2012,0,28093,Miguel Angel Carballo,36.67,66,180
2012,0,28307,Matt Every,36.67,99,270
2012,0,30692,Scott Stallings,36.57,79,216
2012,0,26851,Marc Leishman,36.55,125,342
2012,0,32698,Bobby Gates,36.51,92,252
2012,0,6567,Vijay Singh,36.47,151,414
2012,0,1797,Rocco Mediate,36.36,72,198
2012,0,21878,Mark Wilson,36.3,98,270
2012,0,24140,Sean O'Hair,36.26,124,342
2012,0,25632,Jimmy Walker,36.11,143,396
2012,0,24846,Ricky Barnes,35.95,110,306
2012,0,27936,Martin Laird,35.93,97,270
2012,0,27214,Kevin Streelman,35.8,116,324
2012,0,21753,Brian Davis,35.76,103,288
2012,0,20572,Rod Pampling,35.76,103,288
2012,0,6004,Stephen Ames,35.71,45,126
2012,0,24502,Adam Scott,35.71,90,252
2012,0,31558,J.J. Killeen,35.56,96,270
2012,0,1766,Billy Mayfair,35.56,96,270
2012,0,23325,Vaughn Taylor,35.47,83,234
2012,0,27436,Graham DeLaet,35.42,102,288
2012,0,29478,Kevin Kisner,35.19,57,162
2012,0,22582,Kyle Thompson,35.19,19,54
2012,0,12782,Tim Herron,35.07,101,288
2012,0,27120,Troy Matteson,34.97,107,306
2012,0,21805,Harrison Frazar,34.92,44,126
2012,0,26287,Roland Thatcher,34.92,44,126
2012,0,26476,Chez Reavie,34.81,94,270
2012,0,20396,Lee Westwood,34.62,81,234
2012,0,22961,David Mathis,34.34,68,198
2012,0,26951,Johnson Wagner,34.31,105,306
2012,0,22378,Trevor Immelman,34.19,80,234
2012,0,29910,Blake Adams,34.13,129,378
2012,0,29479,Scott Brown,34.13,43,126
2012,0,27974,Sung Kang,34.13,43,126
2012,0,6034,Marco Dawson,34.03,49,144
2012,0,22293,Heath Slocum,34.03,98,288
2012,0,8075,Jerry Kelly,33.7,91,270
2012,0,30110,Kyle Stanley,33.7,91,270
2012,0,27770,Camilo Villegas,33.7,91,270
2012,0,32200,Roberto Castro,33.63,115,342
2012,0,31202,William McGirt,33.33,102,306
2012,0,27556,Ted Potter Jr.,33.33,78,234
2012,0,25892,Steve Wheatcroft,33.33,30,90
2012,0,23409,James Driscoll,32.94,83,252
2012,0,23718,Nathan Green,32.91,77,234
2012,0,1116,Michael Bradley,32.64,47,144
2012,0,30927,Brendon Todd,32.64,47,144
2012,0,22548,Patrick Sheehan,32.54,41,126
2012,0,21961,Charles Howell III,32.5,117,360
2012,0,31323,Gary Woodland,32.41,70,216
2012,0,29926,Danny Lee,32.32,64,198
2012,0,25834,Daniel Summerhays,32.14,81,252
2012,0,28087,Kris Blanks,32.1,52,162
2012,0,23788,D.J. Trahan,32.1,52,162
2012,0,23353,J.J. Henry,31.94,92,288
2012,0,29476,Kyle Reifers,31.94,92,288
2012,0,25562,Andres Romero,31.82,63,198
2012,0,26329,Louis Oosthuizen,31.62,74,234
2012,0,28455,Will Claxton,31.48,119,378
2012,0,27933,John Merrick,31.35,79,252
2012,0,33122,Russell Knox,31.31,62,198
2012,0,29420,Billy Horschel,31.2,73,234
2012,0,6036,Scott Dunlap,30.95,39,126
2012,0,10860,Justin Leonard,30.81,61,198
2012,0,26300,Matt Jones,30.56,44,144
2012,0,21528,Henrik Stenson,30.3,60,198
2012,0,20848,Ángel Cabrera,30.16,38,126
2012,0,32334,Charlie Beljan,29.86,43,144
2012,0,26289,Boo Weekley,29.8,59,198
2012,0,23548,Bill Lunde,29.76,75,252
2012,0,30852,Ryo Ishikawa,29.01,47,162
2012,0,6573,Brandt Jobe,26.67,48,180
2012,0,24940,Edward Loar,26.67,24,90
2012,0,23903,Stephen Gangluff,25.0,18,72
2011,0,22046,Geoff Ogilvy,48.72,114,234
2011,0,20593,Greg Chalmers,47.22,136,288
2011,0,23983,Luke Donald,47.04,127,270
2011,0,27939,Matt McQuillan,46.53,67,144
2011,0,25396,Kevin Na,46.3,125,270
2011,0,26596,Ryan Moore,45.75,140,306
2011,0,24138,Ian Poulter,45.0,81,180
2011,0,23800,Bryce Molder,44.84,113,252
2011,0,34072,Will Strickler,44.44,48,108
2011,0,25834,Daniel Summerhays,44.44,64,144
2011,0,27095,Nick Watney,44.12,135,306
2011,0,1810,Phil Mickelson,43.52,141,324
2011,0,27770,Camilo Villegas,42.93,85,198
2011,0,28475,Jeff Overton,42.78,154,360
2011,0,24357,K.J. Choi,42.71,123,288
2011,0,28089,Jason Day,42.71,123,288
2011,0,21350,Ryuji Imada,42.59,92,216
2011,0,23541,Ben Crane,42.46,107,252
2011,0,20157,Retief Goosen,42.22,76,180
2011,0,24604,Hunter Haas,41.67,120,288
2011,0,26300,Matt Jones,41.67,75,180
2011,0,35087,Bio Kim,41.67,75,180
2011,0,24361,Pat Perez,41.67,105,252
2011,0,25345,Carl Pettersson,41.67,150,360
2011,0,25240,D.A. Points,41.67,135,324
2011,0,25818,Scott Piercy,41.48,112,270
2011,0,9011,David Duval,41.36,67,162
2011,0,19846,Brian Gay,41.36,134,324
2011,0,11123,Chris Couch,41.32,119,288
2011,0,27649,Brandt Snedeker,41.32,119,288
2011,0,26668,Marc Turnesa,41.27,52,126
2011,0,24663,Y.E. Yang,41.2,89,216
2011,0,7457,Steve Flesch,41.18,126,306
2011,0,29718,Anthony Kim,41.11,74,180
2011,0,26851,Marc Leishman,40.97,118,288
2011,0,25562,Andres Romero,40.97,118,288
2011,0,29221,Webb Simpson,40.91,162,396
2011,0,26287,Roland Thatcher,40.91,81,198
2011,0,19970,Robert Karlsson,40.74,88,216
2011,0,24502,Adam Scott,40.74,88,216
2011,0,20436,Garrett Willis,40.74,88,216
2011,0,24781,Hunter Mahan,40.56,146,360
2011,0,32102,Rickie Fowler,40.52,124,306
2011,0,6621,Joe Durant,40.4,80,198
2011,0,26881,Jarrod Lyle,40.4,80,198
2011,0,27936,Martin Laird,40.37,109,270
2011,0,25572,Graeme McDowell,40.28,58,144
2011,0,32876,Martin Piller,40.28,58,144
2011,0,6527,Steve Stricker,40.28,116,288
2011,0,24024,Zach Johnson,40.2,123,306
2011,0,21805,Harrison Frazar,40.12,65,162
2011,0,24358,Robert Garrigus,39.93,115,288
2011,0,21878,Mark Wilson,39.87,122,306
2011,0,10505,Shane Bertsch,39.39,78,198
2011,0,1577,Lee Janzen,39.35,85,216
2011,0,20070,Matt Bettencourt,39.32,92,234
2011,0,24846,Ricky Barnes,39.24,113,288
2011,0,1313,Steve Elkington,38.89,49,126
2011,0,21209,Sergio Garcia,38.89,98,252
2011,0,1797,Rocco Mediate,38.89,42,108
2011,0,21753,Brian Davis,38.62,146,378
2011,0,27214,Kevin Streelman,38.58,125,324
2011,0,29518,Brendan Steele,38.56,118,306
2011,0,21407,Arjun Atwal,38.52,104,270
2011,0,25274,Steven Bowditch,38.52,104,270
2011,0,23108,Matt Kuchar,38.33,138,360
2011,0,23623,Bo Van Pelt,38.27,124,324
2011,0,10885,Robert Allenby,38.24,117,306
2011,0,27120,Troy Matteson,38.24,117,306
2011,0,6251,Chris DiMarco,38.19,110,288
2011,0,25900,Lucas Glover,38.15,103,270
2011,0,1948,Tim Petrovic,38.15,103,270
2011,0,31323,Gary Woodland,38.06,137,360
2011,0,12716,Charley Hoffman,38.01,130,342
2011,0,26476,Chez Reavie,37.96,123,324
2011,0,29910,Blake Adams,37.92,157,414
2011,0,20160,Charlie Wi,37.85,109,288
2011,0,25686,Jason Dufner,37.78,102,270
2011,0,26420,Richard Johnson,37.78,68,180
2011,0,20848,Ángel Cabrera,37.5,54,144
2011,0,8537,J.P. Hayes,37.5,54,144
2011,0,24490,George McNeill,37.5,81,216
2011,0,32640,Troy Merritt,37.5,54,144
2011,0,12510,Chad Campbell,37.43,128,342
2011,0,24507,Jason Bohn,37.41,101,270
2011,0,22378,Trevor Immelman,37.25,114,306
2011,0,22621,Ben Curtis,37.22,67,180
2011,0,8075,Jerry Kelly,37.15,107,288
2011,0,22405,Justin Rose,37.15,107,288
2011,0,22913,John Rollins,37.04,100,270
2011,0,20229,Stewart Cink,36.9,93,252
2011,0,32150,Michael Thompson,36.9,93,252
2011,0,23320,Ryan Palmer,36.81,106,288
2011,0,2206,David Toms,36.81,106,288
2011,0,20127,Chris Riley,36.75,86,234
2011,0,30925,Dustin Johnson,36.67,99,270
2011,0,12602,Dean Wilson,36.67,66,180
2011,0,6004,Stephen Ames,36.57,79,216
2011,0,12652,Cameron Beckman,36.57,79,216
2011,0,32366,Kevin Chappell,36.57,79,216
2011,0,24140,Sean O'Hair,36.57,79,216
2011,0,10860,Justin Leonard,36.51,92,252
2011,0,26331,Charl Schwartzel,36.51,92,252
2011,0,33419,Cameron Tringale,36.51,138,378
2011,0,22371,Aaron Baddeley,36.46,105,288
2011,0,8725,Tom Gillis,36.42,59,162
2011,0,29478,Kevin Kisner,36.36,72,198
2011,0,21949,Joe Ogilvie,36.32,85,234
2011,0,30750,Tommy Gainey,36.11,117,324
2011,0,6643,Paul Goydos,36.11,91,252
2011,0,1766,Billy Mayfair,36.11,117,324
2011,0,10585,Scott McCarron,36.11,65,180
2011,0,24925,Jonathan Byrd,35.93,97,270
2011,0,8375,Paul Stankowski,35.93,97,270
2011,0,23409,James Driscoll,35.86,71,198
2011,0,22348,Nick O'Hern,35.76,103,288
2011,0,23718,Nathan Green,35.71,90,252
2011,0,25804,Bubba Watson,35.67,122,342
2011,0,24924,Bill Haas,35.56,128,360
2011,0,27466,Spencer Levin,35.56,160,450
2011,0,23497,Tag Ridings,35.56,96,270
2011,0,25632,Jimmy Walker,35.56,96,270
2011,0,10733,Kent Jones,35.47,83,234
2011,0,27064,Jhonattan Vegas,35.42,102,288
2011,0,33141,Keegan Bradley,35.29,108,306
2011,0,21961,Charles Howell III,35.27,146,414
2011,0,23673,Michael Connell,35.19,76,216
2011,0,30926,Chris Kirk,35.19,95,270
2011,0,33911,Nate Smith,35.19,57,162
2011,0,27963,Chris Stroud,35.19,95,270
2011,0,23788,D.J. Trahan,35.19,95,270
2011,0,10809,Jim Furyk,34.97,107,306
2011,0,31202,William McGirt,34.8,119,342
2011,0,20766,Padraig Harrington,34.72,75,216
2011,0,12782,Tim Herron,34.52,87,252
2011,0,27974,Sung Kang,34.44,62,180
2011,0,26951,Johnson Wagner,34.44,93,270
2011,0,23638,Brendon de Jonge,34.39,130,378
2011,0,28087,Kris Blanks,34.38,99,288
2011,0,6515,Shaun Micheel,34.26,74,216
2011,0,30692,Scott Stallings,34.19,80,234
2011,0,23325,Vaughn Taylor,33.99,104,306
2011,0,28158,Steve Marino,33.73,85,252
2011,0,23621,Rory Sabbatini,33.64,109,324
2011,0,27330,Josh Teater,33.61,121,360
2011,0,7867,Woody Austin,33.33,66,198
2011,0,23548,Bill Lunde,33.33,108,324
2011,0,28620,Aron Price,33.33,60,180
2011,0,28486,Michael Putnam,33.33,72,216
2011,0,26679,Kevin Stadler,32.99,95,288
2011,0,30711,Colt Knost,32.87,71,216
2011,0,20472,Alex Cejka,32.78,59,180
2011,0,30110,Kyle Stanley,32.78,118,360
2011,0,22961,David Mathis,32.64,94,288
2011,0,28679,Fabián Gómez,32.59,88,270
2011,0,27797,Derek Lamely,32.54,41,126
2011,0,6567,Vijay Singh,32.54,82,252
2011,0,1116,Michael Bradley,32.41,70,216
2011,0,20572,Rod Pampling,32.22,87,270
2011,0,22293,Heath Slocum,32.22,87,270
2011,0,1706,Davis Love III,32.05,75,234
2011,0,26758,David Hearn,31.7,97,306
2011,0,20098,Stuart Appleby,31.67,57,180
2011,0,23614,Rich Beem,31.48,34,108
2011,0,29420,Billy Horschel,31.02,67,216
2011,0,33413,Ben Martin,31.02,67,216
2011,0,6573,Brandt Jobe,30.95,117,378
2011,0,21731,Freddie Jacobson,30.83,111,360
2011,0,32698,Bobby Gates,30.81,61,198
2011,0,26289,Boo Weekley,30.81,61,198
2011,0,20645,John Senden,30.69,116,378
2011,0,6522,Ernie Els,30.56,77,252
2011,0,27933,John Merrick,30.56,77,252
2011,0,30946,Alex Prugh,30.56,66,216
2011,0,27141,J.B. Holmes,30.09,65,216
2011,0,31193,Jim Renner,30.0,54,180
2011,0,23353,J.J. Henry,29.82,102,342
2011,0,25444,Justin Hicks,29.63,32,108
2011,0,31401,Zack Miller,29.17,63,216
2011,0,24290,D.J. Brigman,28.89,52,180
2011,0,31557,Jim Herman,28.24,61,216
2011,0,20498,Briny Baird,27.78,55,198
2011,0,34255,Joseph Bramlett,27.78,55,198
2011,0,24980,Scott Gutschewski,27.78,45,162
2011,0,25457,Alexandre Rocha,24.44,44,180
2011,0,29720,Andres Gonzales,24.31,35,144
2010,0,12716,Charley Hoffman,47.84,155,324
2010,0,19846,Brian Gay,46.49,159,342
2010,0,21753,Brian Davis,45.37,147,324
2010,0,27141,J.B. Holmes,44.91,194,432
2010,0,24024,Zach Johnson,44.44,168,378
2010,0,24361,Pat Perez,44.44,144,324
2010,0,20850,Daniel Chopra,43.83,71,162
2010,0,23320,Ryan Palmer,43.65,110,252
2010,0,23621,Rory Sabbatini,43.59,102,234
2010,0,23541,Ben Crane,43.52,141,324
