YEAR,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
1991,60,6006,JC Anderson,276.8,1107,4
1991,61,1549,Mike Hulbert,282.9,1980,7
1991,63,1938,David Peoples,289.5,1737,6
1991,63,1771,Blaine McCallister,294.0,1764,6
1991,63,6034,Marco Dawson,295.2,1476,5
1991,63,1968,Nick Price,298.8,1494,5
1991,63,1157,Tom Byrum,300.0,1800,6
1991,63,1320,Bob Estes,300.0,1800,6
1991,63,2185,Lance Ten Broeck,301.3,904,3
1991,63,1958,Dan Pohl,304.0,1216,4
1991,63,1191,Barry Cheesman,306.0,1224,4
1991,63,1971,Dillard Pruitt,306.0,1530,5
1991,63,2190,Doug Tewell,306.0,1224,4
1991,64,1984,Sam Randolph,309.3,1237,4
1991,64,1060,Dave Barr,309.6,1548,5
1991,64,1307,Joel Edwards,309.6,1548,5
1991,64,2322,Richard Zokol,310.5,1242,4
1991,64,1946,Peter Persons,312.0,1872,6
1991,64,1040,Emlyn Aubrey,315.0,1890,6
1991,64,1766,Billy Mayfair,318.0,1908,6
1991,64,2311,Kim Young,318.0,954,3
1991,64,6150,Carl Cooper,319.5,1278,4
1991,64,2303,Robert Wrenn,320.4,1602,5
1991,64,2131,Mike Springer,324.0,1620,5
1991,65,1577,Lee Janzen,327.0,1962,6
1991,65,1550,Ed Humenik,331.2,1656,5
1991,65,2214,Kirk Triplett,331.2,1656,5
1991,65,2230,Stan Utley,331.2,1656,5
1991,65,1261,Jay Delsing,337.2,1686,5
1991,65,1078,Jim Benepe,337.5,1350,4
1991,65,2101,Joey Sindelar,338.4,1692,5
1991,66,1639,Kenny Knox,348.0,2088,6
1991,66,2041,Bill Sander,348.0,1044,3
1991,66,1203,Russ Cochran,354.6,1773,5
1991,66,2054,Ken Schall,355.5,1422,4
1991,66,2170,Hal Sutton,363.6,1818,5
1991,66,1197,Bobby Clampett,364.5,1458,4
1991,66,1887,Mark O'Meara,364.5,1458,4
1991,66,2111,Mike Smith,367.2,1836,5
1991,67,1790,Pat McGowan,384.0,1152,3
1991,67,6048,Dicky Thompson,387.0,1548,4
1991,67,1014,Fulton Allem,402.3,1207,3
1991,67,1313,Steve Elkington,409.5,1638,4
1991,67,6044,Scott Gump,414.0,1656,4
1991,68,1457,Jay Haas,418.5,1674,4
1991,68,2148,Ray Stewart,418.5,1674,4
1991,69,1458,Jerry Haas,441.0,1764,4
1991,69,1607,Brian Kamm,444.0,1332,3
1991,69,1093,Ronnie Black,456.0,1368,3
1991,71,2095,Larry Silveira,474.0,1422,3
1991,71,1266,Clark Dennis,480.0,1440,3
1991,71,2007,Larry Rinker,486.0,1458,3
1991,71,2201,Jim Thorpe,486.0,1458,3
1991,71,2104,Jeff Sluman,490.5,1962,4
1991,71,1185,Brandel Chamblee,498.0,1494,3
1991,71,1495,Morris Hatalsky,498.0,1494,3
1991,71,1499,Mark Hayes,531.0,1062,2
1991,71,2292,Bob Wolcott,535.5,2142,4
1991,71,1168,David Canipe,540.0,1620,3
1991,71,2279,Mark Wiebe,546.0,1638,3
1991,72,1435,Wayne Grady,576.0,1152,2
1991,72,6571,Bryan Norton,576.0,1152,2
1991,72,1346,Ed Fiori,600.0,1800,3
1991,72,1039,Perry Arthur,621.0,1242,2
1991,72,1996,Mike Reid,621.0,1242,2
1991,72,1196,Brian Claar,624.0,1872,3
1991,72,2257,Brian Watts,711.0,1422,2
1991,72,2195,Leonard Thompson,720.0,1440,2
1991,72,1701,Bob Lohr,729.0,1458,2
1991,72,2100,Tim Simpson,747.0,1494,2
1991,74,1142,Bart Bryant,846.0,1692,2
1991,75,1381,Fred Funk,873.0,1746,2
1991,76,2033,Dave Rummells,918.0,1836,2
1991,76,1878,Andy North,954.0,954,1
1991,76,2010,Loren Roberts,963.0,1926,2
1991,76,6010,Brad Bell,1017.0,1017,1
1991,76,1835,Tommy Moore,1062.0,1062,1
1991,76,2196,Robert Thompson,1098.0,1098,1
1991,76,6016,Brad Lardon,1116.0,1116,1
1991,76,1736,Roger Maltbie,1188.0,1188,1
1991,76,6579,Craig Rudolph,1206.0,1206,1
1991,76,6140,Sean Murphy,1224.0,1224,1
1991,76,1626,Karl Kimball,1242.0,1242,1
1991,76,1725,John Mahaffey,1260.0,1260,1
1991,76,1569,Peter Jacobsen,1296.0,1296,1
1991,76,2294,Willie Wood,1401.0,1401,1
1990,0,1226,Fred Couples,112.5,1350,12
1990,0,1878,Andy North,117.0,1170,10
1990,0,1006,John Adams,121.2,1575,13
1990,0,1042,Paul Azinger,126.0,1764,14
1990,0,1096,Phil Blackmar,126.0,1638,13
1990,0,1068,Andy Bean,134.0,1206,9
1990,0,1378,David Frost,134.2,1476,11
1990,0,1876,Greg Norman,135.0,1080,8
1990,0,1599,Steve Jones,136.8,1368,10
1990,0,2321,Fuzzy Zoeller,142.0,1278,9
1990,0,6150,Carl Cooper,146.6,1026,7
1990,0,1975,Tom Purtzer,154.0,1386,9
1990,0,1388,Robert Gamez,158.0,1422,9
1990,0,2239,Scott Verplank,158.4,1584,10
1990,0,1941,Tom Pernice Jr.,162.0,972,6
1990,0,1098,Jay Don Blake,164.9,1649,10
1990,0,2087,Don Shirey Jr.,165.6,1656,10
1990,0,1161,Mark Calcavecchia,167.4,1674,10
1990,0,2133,Craig Stadler,169.7,1188,7
1990,0,1307,Joel Edwards,172.0,1548,9
1990,0,1522,Lon Hinkle,172.3,1206,7
1990,0,1943,Chris Perry,172.8,1728,10
1990,0,2041,Bill Sander,178.2,1782,10
1990,0,2170,Hal Sutton,180.0,1620,9
1990,0,1938,David Peoples,181.6,1998,11
1990,0,1495,Morris Hatalsky,186.8,1494,8
1990,0,2100,Tim Simpson,187.1,1684,9
1990,0,2245,Grant Waite,187.7,1314,7
1990,0,1060,Dave Barr,190.0,1710,9
1990,0,2303,Robert Wrenn,192.0,1728,9
1990,0,2049,Gene Sauers,194.0,1746,9
1990,0,2223,Bob Tway,194.0,1746,9
1990,0,1723,Andrew Magee,196.0,1764,9
1990,0,1527,Scott Hoch,196.3,1570,8
1990,0,2214,Kirk Triplett,198.0,1386,7
1990,0,1132,Mark Brooks,203.4,2034,10
1990,0,2256,Tom Watson,205.2,1026,5
1990,0,1049,Ian Baker-Finch,208.3,1458,7
1990,0,1468,Gary Hallberg,208.3,1458,7
1990,0,2167,Mike Sullivan,208.3,1458,7
1990,0,2146,Payne Stewart,213.8,1710,8
1990,0,1151,Clark Burroughs,216.0,1728,8
1990,0,2118,J.C. Snead,219.0,1314,6
1990,0,6142,Mitch Adcock,219.6,1098,5
1990,0,6122,Greg Hickman,223.2,1116,5
1990,0,1072,Chip Beck,223.7,1566,7
1990,0,6148,Dennis Harrington,225.0,1350,6
1990,0,2201,Jim Thorpe,225.0,1575,7
1990,0,2090,Tom Sieckmann,226.3,1584,7
1990,0,1499,Mark Hayes,228.0,1368,6
1990,0,2224,Greg Twiggs,228.9,1602,7
1990,0,1715,Mark Lye,229.1,1604,7
1990,0,1549,Mike Hulbert,230.0,2070,9
1990,0,1037,Dewey Arnette,230.4,1152,5
1990,0,1418,Bill Glasson,231.2,1156,5
1990,0,1706,Davis Love III,234.0,1638,7
1990,0,1457,Jay Haas,236.6,1656,7
1990,0,6124,Patrick Burke,238.5,954,4
1990,0,2322,Richard Zokol,239.6,1198,5
1990,0,2101,Joey Sindelar,240.0,1440,6
1990,0,1035,Tommy Armour III,240.9,1686,7
1990,0,1201,Lennie Clements,244.5,1467,6
1990,0,1203,Russ Cochran,246.9,1728,7
1990,0,1313,Steve Elkington,246.9,1728,7
1990,0,1577,Lee Janzen,249.4,1746,7
1990,0,1023,Jerry Anderson,252.0,1008,4
1990,0,1196,Brian Claar,252.0,1512,6
1990,0,2294,Willie Wood,252.0,1260,5
1990,0,1129,Bill Britton,254.6,1782,7
1990,0,1891,David Ogrin,255.0,1530,6
1990,0,1444,Ken Green,259.3,1556,6
1990,0,2067,Ted Schulz,261.0,2088,8
1990,0,2180,Harry Taylor,261.0,1044,4
1990,0,1557,John Inman,262.3,1836,7
1990,0,2246,Duffy Waldorf,264.0,1584,6
1990,0,2241,Bobby Wadkins,264.9,1854,7
1990,0,6140,Sean Murphy,265.5,1062,4
1990,0,1475,Donnie Hammond,266.4,1332,5
1990,0,1682,Wayne Levi,266.4,1332,5
1990,0,6118,Greg Bruckner,267.0,1602,6
1990,0,1156,Curt Byrum,267.0,1602,6
1990,0,1960,Don Pooley,269.2,1346,5
1990,0,1331,Rick Fehr,270.0,1620,6
1990,0,1690,Bruce Lietzke,274.5,1098,4
1990,0,2225,Howard Twitty,285.0,1710,6
1990,0,1261,Jay Delsing,288.0,1728,6
1990,0,1725,John Mahaffey,288.0,1728,6
1990,0,2010,Loren Roberts,288.0,2016,7
1990,0,2185,Lance Ten Broeck,288.0,1728,6
1990,0,1284,Mike Donald,293.1,2052,7
1990,0,2007,Larry Rinker,294.0,1764,6
1990,0,1385,Jim Gallagher Jr.,295.7,2070,7
1990,0,1381,Fred Funk,298.8,1494,5
1990,0,1435,Wayne Grady,298.8,1494,5
1990,0,1607,Brian Kamm,300.0,900,3
1990,0,1926,Steve Pate,300.0,1800,6
1990,0,1333,Jack Ferenz,303.0,909,3
1990,0,1533,P.H. Horgan III,303.8,1519,5
1990,0,1078,Jim Benepe,306.0,1530,5
1990,0,1469,Dan Halldorson,306.0,918,3
1990,0,1797,Rocco Mediate,306.0,1530,5
1990,0,6136,Mike Schuchart,306.0,1224,4
1990,0,1024,Billy Andrade,309.0,1854,6
1990,0,1266,Clark Dennis,309.6,1548,5
1990,0,1633,Tom Kite,309.6,1548,5
1990,0,2230,Stan Utley,318.0,1908,6
1990,0,1175,Jim Carter,320.4,1602,5
1990,0,1157,Tom Byrum,322.6,1613,5
1990,0,1355,Raymond Floyd,324.0,972,3
1990,0,2159,Curtis Strange,324.0,1296,4
1990,0,1014,Fulton Allem,327.0,1308,4
1990,0,1306,David Edwards,328.5,1314,4
1990,0,6197,Michael Allen,331.2,1656,5
1990,0,1320,Bob Estes,334.8,1674,5
1990,0,1197,Bobby Clampett,342.0,1026,3
1990,0,1288,Ed Dougherty,342.0,1368,4
1990,0,1641,Gary Koch,342.0,1026,3
1990,0,2148,Ray Stewart,342.0,1710,5
1990,0,1968,Nick Price,352.8,1764,5
1990,0,2190,Doug Tewell,353.3,1413,4
1990,0,1553,John Huston,355.5,1422,4
1990,0,1946,Peter Persons,360.0,1800,5
1990,0,1569,Peter Jacobsen,364.5,1458,4
1990,0,1559,Hale Irwin,366.0,1098,3
1990,0,1487,Jeff Hart,369.0,1476,4
1990,0,2095,Larry Silveira,371.3,1485,4
1990,0,1390,Buddy Gardner,372.6,1863,5
1990,0,1846,Jodie Mudd,373.5,1494,4
1990,0,2033,Dave Rummells,373.5,1494,4
1990,0,1093,Ronnie Black,378.0,1512,4
1990,0,2104,Jeff Sluman,380.0,1900,5
1990,0,6128,Steve Lamontagne,382.0,1528,4
1990,0,1323,Brad Fabel,391.5,1566,4
1990,0,2267,D.A. Weibring,393.0,1179,3
1990,0,1329,Brad Faxon,400.5,1602,4
1990,0,1458,Jerry Haas,400.5,1602,4
1990,0,1143,Brad Bryant,409.5,1638,4
1990,0,2111,Mike Smith,409.5,1638,4
1990,0,6284,Jim Hallet,414.0,2070,5
1990,0,1150,George Burns,418.5,1674,4
1990,0,1219,John Cook,427.5,1710,4
1990,0,2186,Brian Tennyson,432.0,1728,4
1990,0,6332,Neal Lancaster,444.0,1332,3
1990,0,1040,Emlyn Aubrey,445.5,1782,4
1990,0,1928,Corey Pavin,472.5,1890,4
1990,0,1971,Dillard Pruitt,474.0,1422,3
1990,0,1925,Jerry Pate,485.0,970,2
1990,0,1414,Bob Gilder,486.0,1458,3
1990,0,1766,Billy Mayfair,490.5,1962,4
1990,0,1783,Mark McCumber,498.0,1494,3
1990,0,6144,John Dowdall,503.0,1006,2
1990,0,1168,David Canipe,504.0,1512,3
1990,0,1571,Barry Jaeckel,513.0,1026,2
1990,0,1303,Bob Eastwood,516.0,1548,3
1990,0,1361,Dan Forsman,520.0,1560,3
1990,0,1154,Bill Buttner,522.0,1566,3
1990,0,1823,Larry Mize,522.0,1566,3
1990,0,2195,Leonard Thompson,552.0,1656,3
1990,0,1639,Kenny Knox,564.0,1692,3
1990,0,1507,Webb Heintzelman,571.0,1713,3
1990,0,1736,Roger Maltbie,580.5,1161,2
1990,0,1996,Mike Reid,594.0,1188,2
1990,0,1489,Steve Hart,608.0,1216,2
1990,0,1235,Ben Crenshaw,612.0,1224,2
1990,0,2298,Jim Woodward,657.0,1314,2
1990,0,6132,Sonny Skinner,675.0,1350,2
1990,0,1200,Keith Clearwater,689.0,1378,2
1990,0,1133,Billy Ray Brown,747.0,1494,2
1990,0,2215,Paul Trittler,756.0,1512,2
1990,0,1837,Gil Morgan,765.0,1530,2
1990,0,1887,Mark O'Meara,765.0,1530,2
1990,0,1790,Pat McGowan,774.0,1548,2
1990,0,2292,Bob Wolcott,774.0,1548,2
1990,0,2023,Clarence Rose,783.0,1566,2
1990,0,1106,Jim Booros,792.0,1584,2
1990,0,1510,Nolan Henke,792.0,1584,2
1990,0,1771,Blaine McCallister,855.0,1710,2
1990,0,1701,Bob Lohr,864.0,1728,2
1990,0,1310,Dave Eichelberger,895.5,1791,2
1990,0,2094,Tony Sills,928.0,928,1
1990,0,1346,Ed Fiori,972.0,1944,2
1990,0,6425,Rick Todd,1008.0,1008,1
1990,0,1321,Tom Eubank,1062.0,1062,1
1990,0,1061,Ray Barr Jr.,1084.0,1084,1
1990,0,1443,Hubert Green,1098.0,1098,1
1990,0,1945,Kenny Perry,1332.0,1332,1
1990,0,6130,Jeffrey Wilson,1350.0,1350,1
1990,0,2242,Lanny Wadkins,1476.0,1476,1
1990,0,1835,Tommy Moore,1584.0,1584,1
1990,0,2279,Mark Wiebe,1800.0,1800,1
1989,31,2246,Duffy Waldorf,109.3,1530,14
1989,31,1706,Davis Love III,114.9,1494,13
1989,31,1522,Lon Hinkle,115.7,1620,14
1989,35,2133,Craig Stadler,130.9,1440,11
1989,39,1599,Steve Jones,152.0,1672,11
1989,39,1926,Steve Pate,152.3,1980,13
1989,39,1685,J.L. Lewis,153.0,918,6
1989,39,1884,Mac O'Grady,156.7,940,6
1989,39,1226,Fred Couples,160.2,1602,10
1989,39,1527,Scott Hoch,160.4,1764,11
1989,39,1313,Steve Elkington,162.0,1782,11
1989,39,1549,Mike Hulbert,163.4,2124,13
1989,39,2148,Ray Stewart,167.1,1170,7
1989,40,1468,Gary Hallberg,172.0,1548,9
1989,40,1197,Bobby Clampett,176.0,1584,9
1989,40,1151,Clark Burroughs,180.0,1260,7
1989,40,1418,Bill Glasson,180.0,1440,8
1989,43,1282,Trevor Dodds,183.0,1098,6
1989,43,2101,Joey Sindelar,190.0,1710,9
1989,43,1323,Brad Fabel,190.3,1522,8
1989,43,1499,Mark Hayes,191.3,1530,8
1989,44,1098,Jay Don Blake,195.1,1561,8
1989,44,1078,Jim Benepe,195.4,1368,7
1989,44,1161,Mark Calcavecchia,195.8,1566,8
1989,44,2033,Dave Rummells,196.0,1764,9
1989,44,1310,Dave Eichelberger,198.0,1782,9
1989,45,1320,Bob Estes,200.6,1404,7
1989,45,1564,David Jackson,205.2,1026,5
1989,45,1444,Ken Green,206.3,1444,7
1989,45,1662,Greg Ladehoff,208.3,1458,7
1989,46,2049,Gene Sauers,210.9,1476,7
1989,46,2195,Leonard Thompson,211.5,1692,8
1989,46,1175,Jim Carter,212.0,1908,9
1989,46,2256,Tom Watson,212.4,1062,5
1989,46,1846,Jodie Mudd,213.8,1710,8
1989,46,1162,Rex Caldwell,214.8,1289,6
1989,46,1049,Ian Baker-Finch,215.0,1075,5
1989,50,1837,Gil Morgan,219.1,1534,7
1989,50,2041,Bill Sander,220.5,1764,8
1989,50,1414,Bob Gilder,221.1,1548,7
1989,50,2104,Jeff Sluman,222.0,1332,6
1989,50,1766,Billy Mayfair,222.8,1782,8
1989,50,1931,Rick Pearson,231.0,1386,6
1989,50,1975,Tom Purtzer,234.0,1404,6
1989,53,1571,Barry Jaeckel,237.6,1188,5
1989,53,1035,Tommy Armour III,239.6,1917,8
1989,54,1129,Bill Britton,240.8,1926,8
1989,54,1943,Chris Perry,240.8,1926,8
1989,54,2223,Bob Tway,241.7,1692,7
1989,54,1550,Ed Humenik,243.0,1458,6
1989,54,2095,Larry Silveira,243.0,1458,6
1989,54,1096,Phil Blackmar,252.0,1512,6
1989,54,2087,Don Shirey Jr.,255.0,1530,6
1989,54,2170,Hal Sutton,257.1,1800,7
1989,54,1014,Fulton Allem,258.0,1548,6
1989,54,1361,Dan Forsman,258.0,1548,6
1989,54,1723,Andrew Magee,262.3,1836,7
1989,54,1284,Mike Donald,265.5,2124,8
1989,54,1690,Bruce Lietzke,266.4,1332,5
1989,54,1068,Andy Bean,270.0,1350,5
1989,54,1475,Donnie Hammond,270.0,1620,6
1989,54,1755,Dick Mast,270.0,1620,6
1989,55,2023,Clarence Rose,272.6,1908,7
1989,55,1133,Billy Ray Brown,275.0,1650,6
1989,55,1329,Brad Faxon,279.0,1674,6
1989,55,1773,Ronnie McCann,280.3,1121,4
1989,55,1968,Nick Price,282.0,1692,6
1989,55,1559,Hale Irwin,283.5,1134,4
1989,55,1390,Buddy Gardner,285.4,1998,7
1989,55,1261,Jay Delsing,288.0,1152,4
1989,56,2279,Mark Wiebe,294.0,1764,6
1989,56,1435,Wayne Grady,295.2,1476,5
1989,56,2242,Lanny Wadkins,295.2,1476,5
1989,56,1061,Ray Barr Jr.,297.0,1188,4
1989,56,2321,Fuzzy Zoeller,298.5,1194,4
1989,56,1945,Kenny Perry,298.8,1494,5
1989,56,1303,Bob Eastwood,302.4,1512,5
1989,56,1925,Jerry Pate,303.0,909,3
1989,56,1385,Jim Gallagher Jr.,303.4,2124,7
1989,56,1783,Mark McCumber,306.0,1224,4
1989,57,1093,Ronnie Black,308.4,1542,5
1989,57,2261,Doug Weaver,310.5,1242,4
1989,57,1797,Rocco Mediate,312.0,1872,6
1989,57,2303,Robert Wrenn,313.2,1566,5
1989,57,1248,Rick Dalpos,319.5,1278,4
1989,57,1633,Tom Kite,320.4,1602,5
1989,57,1203,Russ Cochran,324.0,1620,5
1989,58,1614,Jack Kay Jr.,328.5,1314,4
1989,58,1984,Sam Randolph,330.7,992,3
1989,58,1331,Rick Fehr,333.0,1332,4
1989,58,2067,Ted Schulz,342.0,2052,6
1989,58,1864,Larry Nelson,348.0,1044,3
1989,58,1489,Steve Hart,352.3,1409,4
1989,58,2190,Doug Tewell,355.5,1422,4
1989,58,2159,Curtis Strange,357.8,1431,4
1989,58,1777,John McComish,360.0,1440,4
1989,58,2090,Tom Sieckmann,364.5,1458,4
1989,58,1326,Nick Faldo,366.0,1098,3
1989,58,1771,Blaine McCallister,369.6,1848,5
1989,58,2201,Jim Thorpe,371.0,1484,4
1989,58,1112,Charlie Bowles,372.0,1116,3
1989,58,1876,Greg Norman,372.0,1116,3
1989,58,1143,Brad Bryant,374.4,1872,5
1989,58,1507,Webb Heintzelman,378.0,1890,5
1989,58,2146,Payne Stewart,379.5,1518,4
1989,58,2292,Bob Wolcott,385.7,1157,3
1989,58,1106,Jim Booros,387.0,1548,4
1989,58,1569,Peter Jacobsen,387.0,1548,4
1989,58,2118,J.C. Snead,387.0,1548,4
1989,59,1086,Roy Biancalana,390.0,1170,3
1989,59,1941,Tom Pernice Jr.,390.0,1170,3
1989,59,1469,Dan Halldorson,396.0,1584,4
1989,59,6284,Jim Hallet,399.6,1998,5
1989,60,1715,Mark Lye,405.0,1620,4
1989,60,1887,Mark O'Meara,405.0,1620,4
1989,60,2010,Loren Roberts,406.8,2034,5
1989,60,1790,Pat McGowan,409.5,1638,4
1989,60,1060,Dave Barr,414.0,1656,4
1989,60,1448,Tony Grimes,414.0,1242,3
1989,60,1958,Dan Pohl,414.0,1242,3
1989,60,1042,Paul Azinger,418.5,1674,4
1989,60,1024,Billy Andrade,423.0,1692,4
1989,63,2186,Brian Tennyson,459.0,1836,4
1989,63,1072,Chip Beck,468.0,1404,3
1989,63,1235,Ben Crenshaw,468.0,1404,3
1989,63,1374,Robin Freeman,468.0,1404,3
1989,63,1626,Karl Kimball,468.0,936,2
1989,63,2167,Mike Sullivan,474.0,1422,3
1989,63,1717,Sandy Lyle,474.5,949,2
1989,63,2100,Tim Simpson,488.3,1953,4
1989,63,1355,Raymond Floyd,495.0,990,2
1989,63,1150,George Burns,502.0,1004,2
1989,66,1682,Wayne Levi,516.0,1548,3
1989,66,1132,Mark Brooks,520.7,1562,3
1989,66,1006,John Adams,522.0,1566,3
1989,66,2239,Scott Verplank,522.0,1566,3
1989,66,2094,Tony Sills,537.0,1611,3
1989,66,1306,David Edwards,540.0,1620,3
1989,66,1457,Jay Haas,540.0,1620,3
1989,66,1378,David Frost,546.0,1638,3
1989,66,1992,Don Reese,546.0,1638,3
1989,67,1033,George Archer,571.0,1142,2
1989,67,1952,Billy Pierot,576.0,1152,2
1989,67,1701,Bob Lohr,579.0,1737,3
1989,67,1641,Gary Koch,585.0,1170,2
1989,67,1813,Mike Miles,594.0,1188,2
1989,68,1495,Morris Hatalsky,621.0,1242,2
1989,68,2241,Bobby Wadkins,630.0,1890,3
1989,69,1307,Joel Edwards,639.0,1278,2
1989,69,2099,Scott Simpson,648.0,1296,2
1989,69,1996,Mike Reid,675.0,1350,2
1989,69,1960,Don Pooley,684.0,1368,2
1989,69,2322,Richard Zokol,688.5,1377,2
1989,69,1201,Lennie Clements,738.0,1476,2
1989,69,1553,John Huston,760.5,1521,2
1989,69,2007,Larry Rinker,783.0,1566,2
1989,69,1877,Tim Norris,792.0,1584,2
1989,69,1557,John Inman,801.0,1602,2
1989,69,1168,David Canipe,828.0,1656,2
1989,69,1823,Larry Mize,855.0,1710,2
1989,69,1891,David Ogrin,864.0,1728,2
1989,69,1156,Curt Byrum,873.0,1746,2
1989,69,1928,Corey Pavin,891.0,1782,2
1989,69,1346,Ed Fiori,900.0,1800,2
1989,69,1935,Calvin Peete,912.0,912,1
1989,69,1725,John Mahaffey,948.5,1897,2
1989,69,2294,Willie Wood,954.0,954,1
1989,69,1639,Kenny Knox,981.0,1962,2
1989,69,1487,Jeff Hart,1062.0,1062,1
1989,69,1938,David Peoples,1152.0,1152,1
1989,69,2222,Billy Tuten,1296.0,1296,1
1989,69,2224,Greg Twiggs,1296.0,1296,1
1989,69,1510,Nolan Henke,1314.0,1314,1
1989,69,2196,Robert Thompson,1323.0,1323,1
1989,69,1443,Hubert Green,1332.0,1332,1
1989,69,1736,Roger Maltbie,1386.0,1386,1
1989,69,2225,Howard Twitty,1485.0,1485,1
1989,69,2185,Lance Ten Broeck,1493.0,1493,1
1989,69,1154,Bill Buttner,1566.0,1566,1
1989,69,1381,Fred Funk,1602.0,1602,1
1988,0,1444,Ken Green,82.3,1728,21
1988,0,2133,Craig Stadler,119.5,1314,11
1988,0,1161,Mark Calcavecchia,124.9,2124,17
1988,0,1783,Mark McCumber,132.5,1458,11
1988,0,1096,Phil Blackmar,135.0,1350,10
1988,0,2246,Duffy Waldorf,138.0,1656,12
1988,0,1858,Tommy Nakajima,139.3,975,7
1988,0,2049,Gene Sauers,141.2,1836,13
1988,0,1717,Sandy Lyle,141.8,1134,8
1988,0,2101,Joey Sindelar,142.7,1998,14
1988,0,2244,Fred Wadsworth,150.0,1350,9
1988,0,1837,Gil Morgan,152.0,1368,9
1988,0,2192,Steve Thomas,154.0,1386,9
1988,0,1876,Greg Norman,154.7,928,6
1988,0,2146,Payne Stewart,168.5,1854,11
1988,0,1553,John Huston,169.2,1692,10
1988,0,2242,Lanny Wadkins,169.2,1692,10
1988,0,6284,Jim Hallet,171.0,2052,12
1988,0,1006,John Adams,174.9,1224,7
1988,0,1864,Larry Nelson,177.4,1242,7
1988,0,1706,Davis Love III,177.8,1600,9
1988,0,1662,Greg Ladehoff,178.2,1782,10
1988,0,1887,Mark O'Meara,182.0,1638,9
1988,0,1958,Dan Pohl,184.0,1656,9
1988,0,2241,Bobby Wadkins,184.9,2034,11
1988,0,2303,Robert Wrenn,185.4,1854,10
1988,0,1846,Jodie Mudd,187.2,1872,10
1988,0,1191,Barry Cheesman,187.7,1314,7
1988,0,1926,Steve Pate,189.0,1890,10
1988,0,2041,Bill Sander,193.5,1548,8
1988,0,1884,Mac O'Grady,195.0,1170,6
1988,0,1331,Rick Fehr,198.0,1386,7
1988,0,1569,Peter Jacobsen,198.0,1584,8
1988,0,1361,Dan Forsman,198.8,2187,11
1988,0,2159,Curtis Strange,198.9,1591,8
1988,0,2007,Larry Rinker,200.0,1800,9
1988,0,1782,Mike McCullough,200.3,1602,8
1988,0,2215,Paul Trittler,201.0,1206,6
1988,0,1226,Fred Couples,202.0,1818,9
1988,0,1414,Bob Gilder,204.8,1638,8
1988,0,1941,Tom Pernice Jr.,204.8,1638,8
1988,0,1042,Paul Azinger,207.0,1656,8
1988,0,1723,Andrew Magee,209.3,1674,8
1988,0,1035,Tommy Armour III,213.3,1706,8
1988,0,1736,Roger Maltbie,216.0,1512,7
1988,0,2223,Bob Tway,216.0,1944,9
1988,0,1549,Mike Hulbert,224.0,2016,9
1988,0,1755,Dick Mast,225.0,1800,8
1988,0,1132,Mark Brooks,227.3,1818,8
1988,0,2100,Tim Simpson,227.3,1818,8
1988,0,2322,Richard Zokol,228.0,1368,6
1988,0,1151,Clark Burroughs,228.4,1599,7
1988,0,1154,Bill Buttner,228.9,1602,7
1988,0,1475,Donnie Hammond,229.5,1836,8
1988,0,1499,Mark Hayes,229.5,1836,8
1988,0,1197,Bobby Clampett,230.1,1611,7
1988,0,1329,Brad Faxon,231.4,1620,7
1988,0,1068,Andy Bean,234.0,936,4
1988,0,2256,Tom Watson,234.0,1170,5
1988,0,1790,Pat McGowan,236.6,1656,7
1988,0,1571,Barry Jaeckel,237.0,1422,6
1988,0,1715,Mark Lye,242.7,1699,7
1988,0,1641,Gary Koch,243.0,1458,6
1988,0,1310,Dave Eichelberger,243.4,1704,7
1988,0,1355,Raymond Floyd,244.8,1224,5
1988,0,2313,Bruce Zabriski,246.7,1480,6
1988,0,1129,Bill Britton,246.9,1728,7
1988,0,2239,Scott Verplank,246.9,1728,7
1988,0,1201,Lennie Clements,247.5,1980,8
1988,0,1425,Ernie Gonzalez,249.0,1494,6
1988,0,1968,Nick Price,252.0,1512,6
1988,0,1390,Buddy Gardner,256.5,2052,8
1988,0,1086,Roy Biancalana,270.0,1350,5
1988,0,2167,Mike Sullivan,276.0,1656,6
1988,0,1185,Brandel Chamblee,277.2,1386,5
1988,0,2321,Fuzzy Zoeller,277.2,1386,5
1988,0,2190,Doug Tewell,278.4,1392,5
1988,0,1931,Rick Pearson,279.0,1674,6
1988,0,1098,Jay Don Blake,280.3,1962,7
1988,0,2225,Howard Twitty,280.3,1962,7
1988,0,2090,Tom Sieckmann,280.8,1404,5
1988,0,1060,Dave Barr,285.0,1710,6
1988,0,2094,Tony Sills,294.0,1764,6
1988,0,1771,Blaine McCallister,295.7,2070,7
1988,0,1385,Jim Gallagher Jr.,297.0,1188,4
1988,0,2229,Brett Upper,297.6,1488,5
1988,0,1143,Brad Bryant,298.8,1494,5
1988,0,1928,Corey Pavin,302.4,1512,5
1988,0,1945,Kenny Perry,303.0,1818,6
1988,0,1106,Jim Booros,306.0,1530,5
1988,0,1093,Ronnie Black,307.2,1536,5
1988,0,1599,Steve Jones,313.2,1566,5
1988,0,1690,Bruce Lietzke,313.2,1566,5
1988,0,1943,Chris Perry,316.5,1899,6
1988,0,1203,Russ Cochran,318.0,1908,6
1988,0,1986,Joey Rassett,323.3,1293,4
1988,0,1495,Morris Hatalsky,324.0,1296,4
