YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
1995,0,8337,Mike Heinen,1.557,2439,1566
1995,0,2133,Craig Stadler,1.557,1934,1242
1995,0,2242,Lanny Wadkins,1.564,1661,1062
1995,0,1014,Fulton Allem,1.565,1549,990
1995,0,8931,Glen Day,1.565,2564,1638
1995,0,6214,Guy Boros,1.566,2734,1746
1995,0,1266,Clark Dennis,1.568,2597,1656
1995,0,6809,Bob Burns,1.572,2349,1494
1995,0,8385,Omar Uresti,1.573,2718,1728
1995,0,1035,Tommy Armour III,1.577,2612,1656
1995,0,1920,Craig Parry,1.577,2157,1368
1995,0,1748,Doug Martin,1.579,2615,1656
1995,0,6643,Paul Goydos,1.583,3106,1962
1995,0,6386,Bill Porter,1.584,2167,1368
1995,0,10213,Dicky Pride,1.585,2368,1494
1995,0,1200,Keith Clearwater,1.586,1970,1242
1995,0,1549,Mike Hulbert,1.587,2914,1836
1995,0,1414,Bob Gilder,1.588,2429,1530
1995,0,6613,Tommy Tolles,1.591,2262,1422
1995,0,1381,Fred Funk,1.593,3212,2016
1995,0,2214,Kirk Triplett,1.593,2867,1800
1995,0,1388,Robert Gamez,1.594,2353,1476
1995,0,1771,Blaine McCallister,1.594,2583,1620
1995,0,2167,Mike Sullivan,1.594,2467,1548
1995,0,1723,Andrew Magee,1.595,2469,1548
1995,0,1926,Steve Pate,1.596,2730,1710
1995,0,8563,Bruce Vaughan,1.598,2675,1674
1995,0,6088,Steve Gotsche,1.599,2331,1458
1995,0,20095,Carl Paulson,1.599,1785,1116
1995,0,1116,Michael Bradley,1.601,2536,1584
1995,0,1129,Bill Britton,1.601,1931,1206
1995,0,1156,Curt Byrum,1.601,3054,1908
1995,0,2135,Mike Standly,1.602,2682,1674
1995,0,20094,Jonathan Kaye,1.603,1875,1170
1995,0,1458,Jerry Haas,1.606,2371,1476
1995,0,1797,Rocco Mediate,1.607,1475,918
1995,0,1682,Wayne Levi,1.608,1505,936
1995,0,1766,Billy Mayfair,1.608,2865,1782
1995,0,6577,John Wilson,1.608,2749,1710
1995,0,6012,Greg Kraft,1.609,2896,1800
1995,0,2225,Howard Twitty,1.609,2520,1566
1995,0,1905,Joe Ozaki,1.611,1798,1116
1995,0,6641,Jeff Leonard,1.613,2090,1296
1995,0,6575,Dudley Hart,1.614,2789,1728
1995,0,1006,John Adams,1.615,2355,1458
1995,0,1510,Nolan Henke,1.617,2357,1458
1995,0,1475,Donnie Hammond,1.618,2330,1440
1995,0,1607,Brian Kamm,1.618,2621,1620
1995,0,1096,Phil Blackmar,1.619,2215,1368
1995,0,1098,Jay Don Blake,1.619,2506,1548
1995,0,6657,Steve Rintoul,1.619,2798,1728
1995,0,8537,J.P. Hayes,1.62,2333,1440
1995,0,2267,D.A. Weibring,1.62,2420,1494
1995,0,10425,Jay Williamson,1.62,1895,1170
1995,0,1133,Billy Ray Brown,1.622,1898,1170
1995,0,1925,Jerry Pate,1.622,2044,1260
1995,0,6791,Mark Wurtz,1.622,2453,1512
1995,0,1353,Bruce Fleisher,1.623,2016,1242
1995,0,6197,Michael Allen,1.624,1666,1026
1995,0,1374,Robin Freeman,1.628,2843,1746
1995,0,1334,Keith Fergus,1.629,2404,1476
1995,0,1986,Joey Rassett,1.629,1613,990
1995,0,1725,John Mahaffey,1.631,2378,1458
1995,0,1093,Ronnie Black,1.632,2644,1620
1995,0,1975,Tom Purtzer,1.632,1704,1044
1995,0,6034,Marco Dawson,1.633,2410,1476
1995,0,1927,Dennis Paulson,1.633,2411,1476
1995,0,1938,David Peoples,1.633,1499,918
1995,0,1992,Don Reese,1.633,2204,1350
1995,0,1619,Skip Kendall,1.634,2823,1728
1995,0,2279,Mark Wiebe,1.635,1884,1152
1995,0,7867,Woody Austin,1.636,3357,2052
1995,0,6251,Chris DiMarco,1.636,2591,1584
1995,0,1599,Steve Jones,1.636,2356,1440
1995,0,2190,Doug Tewell,1.636,1620,990
1995,0,7569,Mark Carnevale,1.638,2270,1386
1995,0,8717,Kawika Cotner,1.638,2418,1476
1995,0,1891,David Ogrin,1.639,2685,1638
1995,0,20051,Joe Acosta Jr.,1.64,2185,1332
1995,0,1201,Lennie Clements,1.64,2745,1674
1995,0,1408,Kelly Gibson,1.64,2981,1818
1995,0,1685,J.L. Lewis,1.64,2509,1530
1995,0,1971,Dillard Pruitt,1.641,2274,1386
1995,0,1837,Gil Morgan,1.642,2099,1278
1995,0,1550,Ed Humenik,1.643,2573,1566
1995,0,1864,Larry Nelson,1.643,1656,1008
1995,0,2111,Mike Smith,1.644,2131,1296
1995,0,2180,Harry Taylor,1.644,2515,1530
1995,0,1203,Russ Cochran,1.645,2399,1458
1995,0,1175,Jim Carter,1.647,2846,1728
1995,0,10215,Charlie Rymer,1.647,2223,1350
1995,0,1996,Mike Reid,1.651,1842,1116
1995,0,2226,Tray Tyner,1.654,2441,1476
1995,0,6048,Dicky Thompson,1.656,2087,1260
1995,0,1307,Joel Edwards,1.657,2834,1710
1995,0,10145,Tom Hearn,1.658,1701,1026
1995,0,8375,Paul Stankowski,1.658,2716,1638
1995,0,2245,Grant Waite,1.658,2507,1512
1995,0,1705,Tim Loustalot,1.659,1642,990
1995,0,2008,Lee Rinker,1.659,2718,1638
1995,0,7101,Dave Stockton Jr.,1.66,2779,1674
1995,0,2094,Tony Sills,1.662,2184,1314
1995,0,7721,Pat Bates,1.667,2430,1458
1995,0,1040,Emlyn Aubrey,1.671,2587,1548
1995,0,2148,Ray Stewart,1.671,1985,1188
1995,0,2101,Joey Sindelar,1.674,2139,1278
1995,0,2241,Bobby Wadkins,1.674,2893,1728
1995,0,6044,Scott Gump,1.676,2805,1674
1995,0,1060,Dave Barr,1.679,2387,1422
1995,0,1142,Bart Bryant,1.685,2487,1476
1994,0,1876,Greg Norman,1.341,1521,1134
1994,0,2256,Tom Watson,1.362,1324,972
1994,0,2099,Scott Simpson,1.377,1735,1260
1994,0,1235,Ben Crenshaw,1.378,2133,1548
1994,0,1928,Corey Pavin,1.408,1724,1224
1994,0,2010,Loren Roberts,1.42,1968,1386
1994,0,1378,David Frost,1.422,1996,1404
1994,0,1920,Craig Parry,1.426,1591,1116
1994,0,1435,Wayne Grady,1.428,1439,1008
1994,0,1968,Nick Price,1.431,1546,1080
1994,0,1072,Chip Beck,1.441,2230,1548
1994,0,2239,Scott Verplank,1.444,1663,1152
1994,0,2321,Fuzzy Zoeller,1.447,1901,1314
1994,0,1559,Hale Irwin,1.448,1929,1332
1994,0,1219,John Cook,1.449,2087,1440
1994,0,1633,Tom Kite,1.452,2038,1404
1994,0,1014,Fulton Allem,1.453,2144,1476
1994,0,2159,Curtis Strange,1.454,2172,1494
1994,0,1823,Larry Mize,1.457,1967,1350
1994,0,1677,Tom Lehman,1.46,2128,1458
1994,0,1724,Jeff Maggert,1.46,2313,1584
1994,0,6567,Vijay Singh,1.461,1762,1206
1994,0,1329,Brad Faxon,1.47,2434,1656
1994,0,1306,David Edwards,1.472,2173,1476
1994,0,1553,John Huston,1.478,2235,1512
1994,0,2104,Jeff Sluman,1.482,2455,1656
1994,0,2225,Howard Twitty,1.485,2353,1584
1994,0,1887,Mark O'Meara,1.493,2446,1638
1994,0,2133,Craig Stadler,1.494,1855,1242
1994,0,1810,Phil Mickelson,1.497,1752,1170
1994,0,1331,Rick Fehr,1.501,2081,1386
1994,0,2242,Lanny Wadkins,1.505,1815,1206
1994,0,1706,Davis Love III,1.506,2467,1638
1994,0,1226,Fred Couples,1.508,1384,918
1994,0,1385,Jim Gallagher Jr.,1.509,2254,1494
1994,0,1457,Jay Haas,1.51,2772,1836
1994,0,10809,Jim Furyk,1.511,2583,1710
1994,0,6090,Jim McGovern,1.511,2583,1710
1994,0,6643,Paul Goydos,1.514,2834,1872
1994,0,1161,Mark Calcavecchia,1.515,2290,1512
1994,0,1129,Bill Britton,1.52,1861,1224
1994,0,2146,Payne Stewart,1.52,2080,1368
1994,0,1381,Fred Funk,1.521,2874,1890
1994,0,1468,Gary Hallberg,1.524,2139,1404
1994,0,1510,Nolan Henke,1.525,2168,1422
1994,0,1550,Ed Humenik,1.527,2447,1602
1994,0,1203,Russ Cochran,1.528,2585,1692
1994,0,1527,Scott Hoch,1.53,2589,1692
1994,0,1837,Gil Morgan,1.53,1790,1170
1994,0,1723,Andrew Magee,1.534,2458,1602
1994,0,6791,Mark Wurtz,1.534,2236,1458
1994,0,1707,Steve Lowery,1.538,2603,1692
1994,0,2131,Mike Springer,1.538,2326,1512
1994,0,1132,Mark Brooks,1.54,3105,2016
1994,0,1748,Doug Martin,1.54,2245,1458
1994,0,1098,Jay Don Blake,1.543,2416,1566
1994,0,8931,Glen Day,1.545,2614,1692
1994,0,2135,Mike Standly,1.547,2589,1674
1994,0,1577,Lee Janzen,1.548,2452,1584
1994,0,1682,Wayne Levi,1.549,2314,1494
1994,0,2067,Ted Schulz,1.549,2175,1404
1994,0,1201,Lennie Clements,1.55,2343,1512
1994,0,2214,Kirk Triplett,1.551,2513,1620
1994,0,1444,Ken Green,1.552,2403,1548
1994,0,2033,Dave Rummells,1.552,2793,1800
1994,0,1890,Brett Ogle,1.557,1625,1044
1994,0,6197,Michael Allen,1.558,2748,1764
1994,0,2167,Mike Sullivan,1.559,1992,1278
1994,0,1282,Trevor Dodds,1.56,2218,1422
1994,0,1418,Bill Glasson,1.56,2106,1350
1994,0,6575,Dudley Hart,1.56,2275,1458
1994,0,2230,Stan Utley,1.562,2053,1314
1994,0,1495,Morris Hatalsky,1.563,2138,1368
1994,0,1771,Blaine McCallister,1.565,2677,1710
1994,0,2267,D.A. Weibring,1.565,1775,1134
1994,0,1096,Phil Blackmar,1.566,1889,1206
1994,0,1766,Billy Mayfair,1.566,2791,1782
1994,0,1139,Olin Browne,1.568,2569,1638
1994,0,7569,Mark Carnevale,1.569,2429,1548
1994,0,12661,Todd Barranger,1.57,1894,1206
1994,0,1320,Bob Estes,1.57,2684,1710
1994,0,1755,Dick Mast,1.57,2374,1512
1994,0,1945,Kenny Perry,1.572,2801,1782
1994,0,1116,Michael Bradley,1.573,2520,1602
1994,0,12663,Phil Tataurangi,1.573,1869,1188
1994,0,6012,Greg Kraft,1.574,2436,1548
1994,0,1864,Larry Nelson,1.575,1559,990
1994,0,2223,Bob Tway,1.575,2268,1440
1994,0,1266,Clark Dennis,1.576,2780,1764
1994,0,1313,Steve Elkington,1.577,1760,1116
1994,0,2206,David Toms,1.577,2611,1656
1994,0,1926,Steve Pate,1.578,2642,1674
1994,0,7235,John Morse,1.58,2161,1368
1994,0,1414,Bob Gilder,1.581,2334,1476
1994,0,1006,John Adams,1.582,2306,1458
1994,0,1361,Dan Forsman,1.582,1936,1224
1994,0,1607,Brian Kamm,1.582,2676,1692
1994,0,6589,Jeff Woodland,1.582,2364,1494
1994,0,1824,Yoshinori Mizumaki,1.583,1738,1098
1994,0,2201,Jim Thorpe,1.583,2166,1368
1994,0,1891,David Ogrin,1.585,2568,1620
1994,0,2246,Duffy Waldorf,1.585,2283,1440
1994,0,1557,John Inman,1.587,2885,1818
1994,0,2245,Grant Waite,1.587,2000,1260
1994,0,1701,Bob Lohr,1.589,2517,1584
1994,0,2303,Robert Wrenn,1.589,1487,936
1994,0,1374,Robin Freeman,1.59,2604,1638
1994,0,1392,Tom Garner,1.591,1604,1008
1994,0,6128,Steve Lamontagne,1.591,2262,1422
1994,0,6577,John Wilson,1.591,2405,1512
1994,0,1143,Brad Bryant,1.595,3130,1962
1994,0,6088,Steve Gotsche,1.595,1608,1008
1994,0,8375,Paul Stankowski,1.595,2211,1386
1994,0,6058,John Flannery,1.596,2700,1692
1994,0,1388,Robert Gamez,1.596,2183,1368
1994,0,6332,Neal Lancaster,1.596,2730,1710
1994,0,6609,Rob Boldt,1.597,1696,1062
1994,0,6617,Brian Henninger,1.599,1986,1242
1994,0,1024,Billy Andrade,1.6,2505,1566
1994,0,1549,Mike Hulbert,1.6,2966,1854
1994,0,6315,Pete Jordan,1.6,2534,1584
1994,0,2049,Gene Sauers,1.6,2361,1476
1994,0,1093,Ronnie Black,1.602,2307,1440
1994,0,1690,Bruce Lietzke,1.602,1701,1062
1994,0,1133,Billy Ray Brown,1.604,1617,1008
1994,0,2100,Tim Simpson,1.606,2630,1638
1994,0,6020,Steve Brodie,1.607,2459,1530
1994,0,1725,John Mahaffey,1.607,2170,1350
1994,0,6657,Steve Rintoul,1.607,2314,1440
1994,0,1629,Eddie Kirby,1.608,1505,936
1994,0,2241,Bobby Wadkins,1.61,1942,1206
1994,0,2294,Willie Wood,1.61,2231,1386
1994,0,6214,Guy Boros,1.611,2696,1674
1994,0,1185,Brandel Chamblee,1.611,2494,1548
1994,0,2007,Larry Rinker,1.612,2147,1332
1994,0,2090,Tom Sieckmann,1.612,2292,1422
1994,0,2218,Ted Tryba,1.614,3137,1944
1994,0,1905,Joe Ozaki,1.615,1773,1098
1994,0,12660,Jesper Parnevik,1.615,1628,1008
1994,0,1475,Donnie Hammond,1.618,2418,1494
1994,0,6809,Bob Burns,1.619,2011,1242
1994,0,1200,Keith Clearwater,1.619,2594,1602
1994,0,1996,Mike Reid,1.619,1952,1206
1994,0,2322,Richard Zokol,1.619,2156,1332
1994,0,1156,Curt Byrum,1.621,2363,1458
1994,0,6016,Brad Lardon,1.623,1607,990
1994,0,8337,Mike Heinen,1.624,2310,1422
1994,0,6527,Steve Stricker,1.625,2720,1674
1994,0,1261,Jay Delsing,1.626,2576,1584
1994,0,6140,Sean Murphy,1.627,2490,1530
1994,0,10213,Dicky Pride,1.631,2173,1332
1994,0,7101,Dave Stockton Jr.,1.631,2643,1620
1994,0,1971,Dillard Pruitt,1.633,2587,1584
1994,0,1330,David Feherty,1.634,2000,1224
1994,0,1783,Mark McCumber,1.634,2235,1368
1994,0,1196,Brian Claar,1.636,2915,1782
1994,0,6251,Chris DiMarco,1.636,2533,1548
1994,0,1927,Dennis Paulson,1.636,2268,1386
1994,0,2095,Larry Silveira,1.638,2270,1386
1994,0,1307,Joel Edwards,1.64,2509,1530
1994,0,6350,Bob May,1.64,2302,1404
1994,0,1060,Dave Barr,1.641,2777,1692
1994,0,1353,Bruce Fleisher,1.641,2422,1476
1994,0,1408,Kelly Gibson,1.641,2747,1674
1994,0,6591,Rocky Walcher,1.641,1890,1152
1994,0,6034,Marco Dawson,1.642,2512,1530
1994,0,1975,Tom Purtzer,1.644,2012,1224
1994,0,1569,Peter Jacobsen,1.645,2014,1224
1994,0,2190,Doug Tewell,1.648,2492,1512
1994,0,2170,Hal Sutton,1.649,2880,1746
1994,0,1938,David Peoples,1.65,2613,1584
1994,0,1288,Ed Dougherty,1.652,2914,1764
1994,0,6062,Charles Raulerson,1.657,1849,1116
1994,0,6078,Esteban Toledo,1.659,2329,1404
1994,0,1986,Joey Rassett,1.667,2130,1278
1994,0,7781,Ty Armstrong,1.669,1772,1062
1994,0,2224,Greg Twiggs,1.673,1927,1152
1994,0,2101,Joey Sindelar,1.685,1972,1170
1994,0,1648,Billy Kratzert,1.687,2095,1242
1993,0,2256,Tom Watson,1.375,1386,1008
1993,0,1049,Ian Baker-Finch,1.401,1538,1098
1993,0,1876,Greg Norman,1.406,1367,972
1993,0,1920,Craig Parry,1.406,1848,1314
1993,0,1098,Jay Don Blake,1.408,1977,1404
1993,0,2099,Scott Simpson,1.417,1990,1404
1993,0,1329,Brad Faxon,1.423,2152,1512
1993,0,1559,Hale Irwin,1.424,1717,1206
1993,0,1249,John Daly,1.426,1823,1278
1993,0,1226,Fred Couples,1.432,1830,1278
1993,0,1203,Russ Cochran,1.45,2454,1692
1993,0,1577,Lee Janzen,1.455,2435,1674
1993,0,1072,Chip Beck,1.46,2313,1584
1993,0,2146,Payne Stewart,1.46,2470,1692
1993,0,1219,John Cook,1.465,2215,1512
1993,0,1378,David Frost,1.465,1925,1314
1993,0,2321,Fuzzy Zoeller,1.466,1847,1260
1993,0,1361,Dan Forsman,1.467,2298,1566
1993,0,2159,Curtis Strange,1.468,2087,1422
1993,0,1928,Corey Pavin,1.469,2406,1638
1993,0,1435,Wayne Grady,1.471,1377,936
1993,0,1024,Billy Andrade,1.475,2443,1656
1993,0,1313,Steve Elkington,1.478,2341,1584
1993,0,1968,Nick Price,1.478,1836,1242
1993,0,1200,Keith Clearwater,1.481,2746,1854
1993,0,1823,Larry Mize,1.481,2026,1368
1993,0,1414,Bob Gilder,1.483,2082,1404
1993,0,1706,Davis Love III,1.485,2646,1782
1993,0,1510,Nolan Henke,1.486,2487,1674
1993,0,1306,David Edwards,1.487,2061,1386
1993,0,1161,Mark Calcavecchia,1.491,2550,1710
1993,0,1724,Jeff Maggert,1.491,2389,1602
1993,0,2101,Joey Sindelar,1.492,1907,1278
1993,0,2104,Jeff Sluman,1.492,2605,1746
1993,0,2133,Craig Stadler,1.493,2123,1422
1993,0,2246,Duffy Waldorf,1.493,2123,1422
1993,0,2067,Ted Schulz,1.494,2555,1710
1993,0,1682,Wayne Levi,1.5,2025,1350
1993,0,1690,Bruce Lietzke,1.503,1353,900
1993,0,2225,Howard Twitty,1.504,2463,1638
1993,0,1677,Tom Lehman,1.505,2546,1692
1993,0,1468,Gary Hallberg,1.509,2445,1620
1993,0,1783,Mark McCumber,1.509,2091,1386
1993,0,1887,Mark O'Meara,1.509,2309,1530
1993,0,2049,Gene Sauers,1.51,2555,1692
1993,0,1633,Tom Kite,1.515,1854,1224
1993,0,1837,Gil Morgan,1.515,2318,1530
1993,0,1042,Paul Azinger,1.516,2183,1440
1993,0,1553,John Huston,1.517,3031,1998
1993,0,2279,Mark Wiebe,1.517,2458,1620
1993,0,1755,Dick Mast,1.521,2355,1548
1993,0,2135,Mike Standly,1.522,2548,1674
1993,0,2294,Willie Wood,1.523,2111,1386
1993,0,1926,Steve Pate,1.525,2415,1584
1993,0,2242,Lanny Wadkins,1.531,1929,1260
1993,0,1132,Mark Brooks,1.533,2622,1710
1993,0,1235,Ben Crenshaw,1.534,1933,1260
1993,0,1457,Jay Haas,1.534,3065,1998
1993,0,2224,Greg Twiggs,1.536,2461,1602
1993,0,1864,Larry Nelson,1.538,1523,990
1993,0,1890,Brett Ogle,1.54,1552,1008
1993,0,2223,Bob Tway,1.542,1860,1206
1993,0,1549,Mike Hulbert,1.543,2778,1800
1993,0,2303,Robert Wrenn,1.543,2250,1458
1993,0,2214,Kirk Triplett,1.544,2529,1638
1993,0,2322,Richard Zokol,1.546,2032,1314
1993,0,1196,Brian Claar,1.549,2983,1926
1993,0,1331,Rick Fehr,1.549,2705,1746
1993,0,1388,Robert Gamez,1.549,2230,1440
1993,0,6058,John Flannery,1.55,2846,1836
1993,0,1381,Fred Funk,1.552,3212,2070
1993,0,1014,Fulton Allem,1.556,2520,1620
1993,0,1659,Massy Kuramoto,1.557,1710,1098
1993,0,2131,Mike Springer,1.558,2272,1458
1993,0,1723,Andrew Magee,1.559,2077,1332
1993,0,1810,Phil Mickelson,1.559,2021,1296
1993,0,1797,Rocco Mediate,1.56,2443,1566
1993,0,1938,David Peoples,1.561,2304,1476
1993,0,1320,Bob Estes,1.564,2730,1746
1993,0,1444,Ken Green,1.564,1661,1062
1993,0,1129,Bill Britton,1.566,2480,1584
1993,0,2255,Denis Watson,1.567,1749,1116
1993,0,1846,Jodie Mudd,1.568,1665,1062
1993,0,2245,Grant Waite,1.568,2512,1602
1993,0,1418,Bill Glasson,1.569,2146,1368
1993,0,2010,Loren Roberts,1.569,2683,1710
1993,0,2111,Mike Smith,1.57,2544,1620
1993,0,1284,Mike Donald,1.572,2603,1656
1993,0,1408,Kelly Gibson,1.572,2857,1818
1993,0,2201,Jim Thorpe,1.573,1586,1008
1993,0,1527,Scott Hoch,1.574,2607,1656
1993,0,1945,Kenny Perry,1.574,2578,1638
1993,0,2267,D.A. Weibring,1.575,2098,1332
1993,0,1385,Jim Gallagher Jr.,1.579,2529,1602
1993,0,1736,Roger Maltbie,1.58,1649,1044
1993,0,1771,Blaine McCallister,1.581,2476,1566
1993,0,1707,Steve Lowery,1.582,3076,1944
1993,0,1006,John Adams,1.584,2623,1656
1993,0,1307,Joel Edwards,1.584,2537,1602
1993,0,2298,Jim Woodward,1.584,1454,918
1993,0,6691,Greg Cesario,1.585,1769,1116
1993,0,1495,Morris Hatalsky,1.586,1713,1080
1993,0,1701,Bob Lohr,1.588,2401,1512
1993,0,1093,Ronnie Black,1.591,2492,1566
1993,0,6589,Jeff Woodland,1.591,2234,1404
1993,0,8759,Tad Rhyan,1.592,2264,1422
1993,0,1557,John Inman,1.597,2788,1746
1993,0,2185,Lance Ten Broeck,1.599,2791,1746
1993,0,1569,Peter Jacobsen,1.6,2275,1422
1993,0,1443,Hubert Green,1.602,1557,972
1993,0,2033,Dave Rummells,1.603,2280,1422
1993,0,1353,Bruce Fleisher,1.604,2541,1584
1993,0,6197,Michael Allen,1.605,2398,1494
1993,0,1143,Brad Bryant,1.606,2920,1818
1993,0,1218,Jeff Cook,1.606,2399,1494
1993,0,6643,Paul Goydos,1.61,2724,1692
1993,0,1096,Phil Blackmar,1.611,2581,1602
1993,0,7569,Mark Carnevale,1.611,2725,1692
1993,0,6012,Greg Kraft,1.613,2090,1296
1993,0,1374,Robin Freeman,1.614,2499,1548
1993,0,1475,Donnie Hammond,1.614,2411,1494
1993,0,6617,Brian Henninger,1.614,2585,1602
1993,0,6128,Steve Lamontagne,1.615,2819,1746
1993,0,2217,Dennis Trixler,1.615,2384,1476
1993,0,2007,Larry Rinker,1.618,2155,1332
1993,0,1323,Brad Fabel,1.619,2390,1476
1993,0,5319,Gene Jones,1.619,1661,1026
1993,0,2090,Tom Sieckmann,1.62,2771,1710
1993,0,6575,Dudley Hart,1.621,2655,1638
1993,0,1068,Andy Bean,1.624,1783,1098
1993,0,1761,Len Mattiace,1.625,2281,1404
1993,0,8553,Lee Porter,1.625,1492,918
1993,0,1191,Barry Cheesman,1.627,2548,1566
1993,0,1248,Rick Dalpos,1.627,2050,1260
1993,0,10207,Jimmy Johnston,1.627,2021,1242
1993,0,1282,Trevor Dodds,1.628,2403,1476
1993,0,1060,Dave Barr,1.629,2756,1692
1993,0,6247,David Delong,1.629,1525,936
1993,0,6086,Russell Beiersdorf,1.63,2905,1782
1993,0,1116,Michael Bradley,1.63,2318,1422
1993,0,1346,Ed Fiori,1.63,2788,1710
1993,0,1533,P.H. Horgan III,1.63,2552,1566
1993,0,6090,Jim McGovern,1.63,3433,2106
1993,0,6566,Jaime Gomez,1.631,2496,1530
1993,0,1607,Brian Kamm,1.631,2495,1530
1993,0,2190,Doug Tewell,1.631,1849,1134
1993,0,1197,Bobby Clampett,1.632,1586,972
1993,0,1157,Tom Byrum,1.634,2206,1350
1993,0,1185,Brandel Chamblee,1.634,2441,1494
1993,0,1261,Jay Delsing,1.635,2913,1782
1993,0,1550,Ed Humenik,1.635,2737,1674
1993,0,6124,Patrick Burke,1.637,1680,1026
1993,0,6284,Jim Hallet,1.638,2654,1620
1993,0,1619,Skip Kendall,1.638,2831,1728
1993,0,1849,Bill Murchison,1.638,1563,954
1993,0,1946,Peter Persons,1.638,2653,1620
1993,0,2180,Harry Taylor,1.638,2565,1566
1993,0,1715,Mark Lye,1.639,1918,1170
1993,0,1971,Dillard Pruitt,1.639,2537,1548
1993,0,1201,Lennie Clements,1.64,2362,1440
1993,0,1390,Buddy Gardner,1.64,1919,1170
1993,0,1975,Tom Purtzer,1.64,1653,1008
1993,0,10195,Tim Conley,1.642,1833,1116
1993,0,2241,Bobby Wadkins,1.646,1926,1170
1993,0,2206,David Toms,1.647,2461,1494
1993,0,2218,Ted Tryba,1.647,2786,1692
1993,0,1035,Tommy Armour III,1.649,1662,1008
1993,0,6332,Neal Lancaster,1.649,2968,1800
1993,0,1930,Eddie Pearce,1.65,1841,1116
1993,0,1934,Dave Peege,1.65,1693,1026
1993,0,2170,Hal Sutton,1.65,2525,1530
1993,0,1891,David Ogrin,1.653,2738,1656
1993,0,1288,Ed Dougherty,1.654,3274,1980
1993,0,6144,John Dowdall,1.658,1612,972
1993,0,8045,Perry Moss,1.658,2536,1530
1993,0,6599,John Elliott,1.659,2300,1386
1993,0,6034,Marco Dawson,1.663,3113,1872
1993,0,1469,Dan Halldorson,1.663,2365,1422
1993,0,1958,Dan Pohl,1.663,1557,936
1993,0,1725,John Mahaffey,1.664,2156,1296
1993,0,6044,Scott Gump,1.665,2728,1638
1993,0,1648,Billy Kratzert,1.668,1561,936
1993,0,2100,Tim Simpson,1.669,2523,1512
1993,0,6136,Mike Schuchart,1.671,2166,1296
1993,0,10795,Neale Smith,1.671,1684,1008
1993,0,1766,Billy Mayfair,1.672,3280,1962
1993,0,6401,Marty Schiene,1.679,1874,1116
1993,0,1564,David Jackson,1.681,2632,1566
1993,0,6006,JC Anderson,1.694,2318,1368
1992,0,1049,Ian Baker-Finch,1.364,1473,1080
1992,0,2159,Curtis Strange,1.39,1501,1080
1992,0,1355,Raymond Floyd,1.396,1508,1080
1992,0,2099,Scott Simpson,1.397,1836,1314
1992,0,1559,Hale Irwin,1.4,1638,1170
1992,0,1569,Peter Jacobsen,1.425,2386,1674
1992,0,1098,Jay Don Blake,1.426,2002,1404
1992,0,2321,Fuzzy Zoeller,1.432,1598,1116
1992,0,1968,Nick Price,1.435,2557,1782
1992,0,1435,Wayne Grady,1.437,1811,1260
1992,0,1706,Davis Love III,1.449,2400,1656
1992,0,1042,Paul Azinger,1.453,2250,1548
1992,0,1219,John Cook,1.456,2070,1422
1992,0,1329,Brad Faxon,1.458,2336,1602
1992,0,2267,D.A. Weibring,1.458,2126,1458
1992,0,1783,Mark McCumber,1.46,2103,1440
1992,0,1887,Mark O'Meara,1.461,2130,1458
1992,0,1226,Fred Couples,1.466,2217,1512
1992,0,2133,Craig Stadler,1.474,2175,1476
1992,0,1385,Jim Gallagher Jr.,1.475,2788,1890
1992,0,2214,Kirk Triplett,1.475,1832,1242
1992,0,1510,Nolan Henke,1.478,2288,1548
1992,0,1928,Corey Pavin,1.478,2368,1602
1992,0,2104,Jeff Sluman,1.478,2953,1998
1992,0,1024,Billy Andrade,1.481,2293,1548
1992,0,1235,Ben Crenshaw,1.481,2186,1476
1992,0,1549,Mike Hulbert,1.481,2932,1980
1992,0,2242,Lanny Wadkins,1.484,2324,1566
1992,0,1414,Bob Gilder,1.485,2512,1692
1992,0,1457,Jay Haas,1.486,2782,1872
1992,0,1823,Larry Mize,1.489,2171,1458
1992,0,1723,Andrew Magee,1.49,2574,1728
1992,0,2067,Ted Schulz,1.49,2843,1908
1992,0,2224,Greg Twiggs,1.49,1395,936
1992,0,1133,Billy Ray Brown,1.493,2015,1350
1992,0,1553,John Huston,1.495,2825,1890
1992,0,1960,Don Pooley,1.495,1534,1026
1992,0,1975,Tom Purtzer,1.495,2179,1458
1992,0,1072,Chip Beck,1.496,2370,1584
1992,0,1161,Mark Calcavecchia,1.496,2559,1710
1992,0,1261,Jay Delsing,1.498,2508,1674
1992,0,1313,Steve Elkington,1.499,2320,1548
1992,0,2146,Payne Stewart,1.503,2219,1476
1992,0,1797,Rocco Mediate,1.505,2194,1458
1992,0,1766,Billy Mayfair,1.511,3101,2052
1992,0,1468,Gary Hallberg,1.513,2370,1566
1992,0,1185,Brandel Chamblee,1.515,2318,1530
1992,0,1926,Steve Pate,1.517,2868,1890
1992,0,1876,Greg Norman,1.519,1586,1044
1992,0,1971,Dillard Pruitt,1.521,2491,1638
1992,0,6124,Patrick Burke,1.523,2468,1620
1992,0,1353,Bruce Fleisher,1.524,2798,1836
1992,0,1577,Lee Janzen,1.525,2854,1872
1992,0,1132,Mark Brooks,1.526,2939,1926
1992,0,1837,Gil Morgan,1.526,2363,1548
1992,0,1978,Fran Quinn,1.527,1677,1098
