YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
2022,0,36799,Stephan Jaeger,9.54,811,85
2022,0,48084,Wesley Bryan,9.43,462,49
2022,0,23108,Matt Kuchar,9.34,663,71
2022,0,57366,Cameron Young,9.34,766,82
2022,0,39058,Lucas Herbert,9.33,504,54
2021,0,48045,Michael Gellerman,11.21,527,47
2021,0,30110,Kyle Stanley,10.89,980,90
2021,0,29268,Bronson Burgoon,10.85,781,72
2021,0,27095,Nick Watney,10.83,585,54
2021,0,34255,Joseph Bramlett,10.82,844,78
2021,0,33404,Chris Baker,10.81,584,54
2021,0,22056,Cameron Percy,10.81,832,77
2021,0,36871,Matthew NeSmith,10.8,950,88
2021,0,30163,Henrik Norlander,10.76,904,84
2021,0,26476,Chez Reavie,10.75,903,84
2021,0,23983,Luke Donald,10.73,601,56
2021,0,25804,Bubba Watson,10.7,738,69
2021,0,33141,Keegan Bradley,10.67,918,86
2021,0,31557,Jim Herman,10.67,704,66
2021,0,28420,Ryan Brehm,10.66,618,58
2021,0,33490,Bo Hoag,10.62,924,87
2021,0,52372,Cameron Champ,10.6,795,75
2021,0,37275,Sam Ryder,10.58,910,86
2021,0,20229,Stewart Cink,10.57,951,90
2021,0,35104,Tom Lewis,10.56,845,80
2021,0,33120,Mark Anderson,10.55,591,56
2021,0,37189,Harold Varner III,10.54,949,90
2021,0,31646,Emiliano Grillo,10.52,1010,96
2021,0,33413,Ben Martin,10.52,526,50
2021,0,28089,Jason Day,10.51,683,65
2021,0,33122,Russell Knox,10.51,967,92
2021,0,34264,Hudson Swafford,10.51,862,82
2021,0,47483,Will Zalatoris,10.51,914,87
2021,0,34213,Grayson Murray,10.49,514,49
2021,0,27214,Kevin Streelman,10.49,1007,96
2021,0,56762,Will Gordon,10.47,921,88
2021,0,36699,Patrick Rodgers,10.47,1068,102
2021,0,21961,Charles Howell III,10.46,732,70
2021,0,27936,Martin Laird,10.45,836,80
2021,0,32662,Michael Gligic,10.44,835,80
2021,0,39324,J.J. Spaun,10.44,752,72
2021,0,27064,Jhonattan Vegas,10.44,919,88
2021,0,49298,Kramer Hickok,10.43,720,69
2021,0,24140,Sean O'Hair,10.41,531,51
2021,0,20396,Lee Westwood,10.4,645,62
2021,0,56278,Matthew Wolff,10.4,572,55
2021,0,34098,Russell Henley,10.39,873,84
2021,0,23108,Matt Kuchar,10.39,686,66
2021,0,28775,Nate Lashley,10.39,790,76
2021,0,46970,Jon Rahm,10.39,800,77
2021,0,32333,Kevin Tway,10.39,644,62
2021,0,46435,Austin Cook,10.38,747,72
2021,0,23788,D.J. Trahan,10.38,685,66
2021,0,26851,Marc Leishman,10.37,788,76
2021,0,50525,Collin Morikawa,10.36,808,78
2021,0,25364,Paul Casey,10.35,745,72
2021,0,39997,Corey Conners,10.35,1076,104
2021,0,24024,Zach Johnson,10.35,869,84
2021,0,30944,Jason Kokrak,10.35,911,88
2021,0,27330,Josh Teater,10.35,497,48
2021,0,36801,Mark Hubbard,10.34,993,96
2021,0,29908,C.T. Pan,10.33,826,80
2021,0,33486,Roger Sloan,10.33,847,82
2021,0,23623,Bo Van Pelt,10.33,744,72
2021,0,45486,Joaquin Niemann,10.32,1053,102
2021,0,32448,James Hahn,10.31,722,70
2021,0,35506,Mackenzie Hughes,10.31,928,90
2021,0,26499,Rafa Cabrera Bello,10.3,762,74
2021,0,29420,Billy Horschel,10.3,886,86
2021,0,27974,Sung Kang,10.3,886,86
2021,0,30926,Chris Kirk,10.29,885,86
2021,0,53165,Doc Redman,10.29,782,76
2021,0,45609,Tyler Duncan,10.27,924,90
2021,0,27129,Luke List,10.27,914,89
2021,0,40026,Daniel Berger,10.26,862,84
2021,0,33204,Shane Lowry,10.25,779,76
2021,0,51894,Vince Whaley,10.25,820,80
2021,0,19803,Ryan Armour,10.24,799,78
2021,0,40042,Tyler McCumber,10.24,696,68
2021,0,39953,Chase Seiffert,10.24,799,78
2021,0,35449,Adam Long,10.23,859,84
2021,0,30911,Tommy Fleetwood,10.22,613,60
2021,0,29970,Dylan Frittelli,10.22,736,72
2021,0,29535,Brice Garnett,10.22,940,92
2021,0,33667,Carlos Ortiz,10.22,940,92
2021,0,34256,Andrew Putnam,10.22,910,89
2021,0,31560,Brian Stuard,10.22,1063,104
2021,0,29974,Branden Grace,10.21,827,81
2021,0,24502,Adam Scott,10.21,735,72
2021,0,35461,Beau Hossler,10.2,898,88
2021,0,26331,Charl Schwartzel,10.19,876,86
2021,0,29926,Danny Lee,10.17,600,59
2021,0,31323,Gary Woodland,10.17,712,70
2021,0,25686,Jason Dufner,10.16,874,86
2021,0,48119,Ben Taylor,10.16,508,50
2021,0,47128,Richy Werenski,10.16,874,86
2021,0,33948,Byeong Hun An,10.15,853,84
2021,0,48887,Matt Wallace,10.15,538,53
2021,0,46550,Brandon Hagy,10.14,750,74
2021,0,29478,Kevin Kisner,10.14,791,78
2021,0,47347,Adam Schenk,10.14,1034,102
2021,0,30692,Scott Stallings,10.14,771,76
2021,0,47504,Sam Burns,10.13,851,84
2021,0,35230,Nelson Ledesma,10.13,486,48
2021,0,49964,Aaron Wise,10.13,810,80
2021,0,48081,Xander Schauffele,10.11,768,76
2021,0,32150,Michael Thompson,10.11,748,74
2021,0,35658,Kris Ventura,10.11,708,70
2021,0,34174,John Huh,10.1,586,58
2021,0,32102,Rickie Fowler,10.09,787,78
2021,0,26329,Louis Oosthuizen,10.09,747,74
2021,0,51766,Wyndham Clark,10.08,786,78
2021,0,24361,Pat Perez,10.08,968,96
2021,0,29518,Brendan Steele,10.07,765,76
2021,0,39971,Sungjae Im,10.06,1227,122
2021,0,26300,Matt Jones,10.06,1026,102
2021,0,33410,Andrew Landry,10.06,664,66
2021,0,32254,Xinjun Zhang,10.06,684,68
2021,0,40098,Matt Fitzpatrick,10.05,663,66
2021,0,21209,Sergio Garcia,10.04,743,74
2021,0,28679,Fabián Gómez,10.04,542,54
2021,0,47993,Denny McCarthy,10.04,944,94
2021,0,49960,Sepp Straka,10.04,964,96
2021,0,25632,Jimmy Walker,10.04,743,74
2021,0,34431,Robert Streb,10.02,822,82
2021,0,34076,Joel Dahmen,10.01,821,82
2021,0,29725,Tony Finau,10.01,901,90
2021,0,27554,Scott Harrington,10.01,791,79
2021,0,1810,Phil Mickelson,10.01,741,74
2021,0,46046,Scottie Scheffler,10.01,981,98
2021,0,35310,Lanto Griffin,9.99,899,90
2021,0,24924,Bill Haas,9.98,439,44
2021,0,49766,Hank Lebioda,9.97,718,72
2021,0,25493,Nick Taylor,9.97,897,90
2021,0,40006,Erik van Rooyen,9.97,728,73
2021,0,39975,Michael Kim,9.96,687,69
2021,0,23621,Rory Sabbatini,9.95,746,75
2021,0,25900,Lucas Glover,9.94,954,96
2021,0,32839,Hideki Matsuyama,9.94,924,93
2021,0,34314,Sebastian Cappelen,9.93,536,54
2021,0,32618,Rhein Gibson,9.93,556,56
2021,0,46402,Talor Gooch,9.93,894,90
2021,0,46717,Viktor Hovland,9.93,824,83
2021,0,49771,J.T. Poston,9.93,834,84
2021,0,22405,Justin Rose,9.93,536,54
2021,0,32816,Satoshi Kodaira,9.92,754,76
2021,0,27770,Camilo Villegas,9.92,764,77
2021,0,22371,Aaron Baddeley,9.91,535,54
2021,0,47959,Bryson DeChambeau,9.91,793,80
2021,0,34363,Tyrrell Hatton,9.91,555,56
2021,0,32791,K.H. Lee,9.91,1050,106
2021,0,32640,Troy Merritt,9.91,971,98
2021,0,52375,Doug Ghim,9.9,851,86
2021,0,30927,Brendon Todd,9.9,851,86
2021,0,26758,David Hearn,9.89,633,64
2021,0,27349,Alex Noren,9.89,811,82
2021,0,24357,K.J. Choi,9.88,514,52
2021,0,34563,Chesson Hadley,9.88,711,72
2021,0,32070,Rafael Campos,9.87,592,60
2021,0,37455,Si Woo Kim,9.87,928,94
2021,0,29479,Scott Brown,9.86,789,80
2021,0,35450,Patrick Cantlay,9.86,769,78
2021,0,39546,Keith Mitchell,9.86,828,84
2021,0,33419,Cameron Tringale,9.86,907,92
2021,0,45526,Abraham Ancer,9.84,964,98
2021,0,33399,Adam Hadwin,9.84,866,88
2021,0,12716,Charley Hoffman,9.81,971,99
2021,0,27644,Brian Harman,9.8,980,100
2021,0,27649,Brandt Snedeker,9.8,823,84
2021,0,23325,Vaughn Taylor,9.79,764,78
2021,0,46442,Maverick McNealy,9.77,762,78
2021,0,48822,Sebastián Muñoz,9.76,996,102
2021,0,28252,Seamus Power,9.76,566,58
2021,0,30925,Dustin Johnson,9.75,702,72
2021,0,19846,Brian Gay,9.74,682,70
2021,0,31420,Anirban Lahiri,9.74,662,68
2021,0,29221,Webb Simpson,9.73,720,74
2021,0,32757,Patton Kizzire,9.72,991,102
2021,0,32139,Danny Willett,9.72,457,47
2021,0,27141,J.B. Holmes,9.71,466,48
2021,0,35617,Martin Trainer,9.71,573,59
2021,0,33597,Harry Higgs,9.7,776,80
2021,0,36689,Brooks Koepka,9.7,640,66
2021,0,27942,Rob Oppenheim,9.69,717,74
2021,0,34466,Peter Malnati,9.68,774,80
2021,0,39977,Max Homa,9.66,831,86
2021,0,33448,Justin Thomas,9.65,811,84
2021,0,45157,Cam Davis,9.64,906,94
2021,0,25818,Scott Piercy,9.63,761,79
2021,0,46441,Robby Shelton,9.63,770,80
2021,0,23320,Ryan Palmer,9.61,711,74
2021,0,28237,Rory McIlroy,9.59,710,74
2021,0,34099,Harris English,9.52,876,92
2021,0,24781,Hunter Mahan,9.51,542,57
2021,0,35532,Tom Hoge,9.46,908,96
2021,0,34360,Patrick Reed,9.42,735,78
2021,0,34046,Jordan Spieth,9.41,828,88
2021,0,25396,Kevin Na,9.4,818,87
2021,0,27556,Ted Potter Jr.,9.4,639,68
2021,0,35891,Cameron Smith,9.4,771,82
2021,0,24138,Ian Poulter,9.24,665,72
2020,0,10809,Jim Furyk,11.54,450,39
2020,0,23623,Bo Van Pelt,11.12,478,43
2020,0,31646,Emiliano Grillo,11.11,722,65
2020,0,32448,James Hahn,11.11,400,36
2020,0,29908,C.T. Pan,11.05,619,56
2020,0,39997,Corey Conners,11.03,816,74
2020,0,33490,Bo Hoag,10.99,736,67
2020,1,28420,Ryan Brehm,10.88,544,50
2020,1,33404,Chris Baker,10.86,532,49
2020,1,52375,Doug Ghim,10.85,434,40
2020,1,56762,Will Gordon,10.81,346,32
2020,1,25364,Paul Casey,10.8,605,56
2020,1,34431,Robert Streb,10.78,539,50
2020,1,31557,Jim Herman,10.77,646,60
2020,1,48119,Ben Taylor,10.74,451,42
2020,1,20229,Stewart Cink,10.73,547,51
2020,1,30110,Kyle Stanley,10.72,568,53
2020,1,27129,Luke List,10.71,739,69
2020,1,34098,Russell Henley,10.7,674,63
2020,1,27064,Jhonattan Vegas,10.7,535,50
2020,1,29535,Brice Garnett,10.67,619,58
2020,1,33141,Keegan Bradley,10.66,725,68
2020,1,46441,Robby Shelton,10.65,756,71
2020,1,29484,Peter Uihlein,10.65,458,43
2020,1,36871,Matthew NeSmith,10.63,723,68
2020,1,34255,Joseph Bramlett,10.62,563,53
2020,1,33122,Russell Knox,10.62,669,63
2020,1,53165,Doc Redman,10.6,869,82
2020,1,25804,Bubba Watson,10.58,698,66
2020,1,30163,Henrik Norlander,10.57,782,74
2020,1,37189,Harold Varner III,10.57,782,74
2020,1,25818,Scott Piercy,10.56,697,66
2020,1,24361,Pat Perez,10.55,580,55
2020,1,23788,D.J. Trahan,10.55,496,47
2020,1,27936,Martin Laird,10.54,411,39
2020,1,32333,Kevin Tway,10.54,506,48
2020,1,26476,Chez Reavie,10.53,811,77
2020,1,21961,Charles Howell III,10.51,725,69
2020,1,30944,Jason Kokrak,10.5,651,62
2020,1,22056,Cameron Percy,10.49,472,45
2020,1,24924,Bill Haas,10.48,461,44
2020,2,49964,Aaron Wise,10.47,471,45
2020,2,46402,Talor Gooch,10.46,868,83
2020,2,49960,Sepp Straka,10.46,732,70
2020,2,36699,Patrick Rodgers,10.45,951,91
2020,2,40042,Tyler McCumber,10.42,552,53
2020,2,19803,Ryan Armour,10.41,604,58
2020,2,25493,Nick Taylor,10.41,614,59
2020,2,25349,Tim Wilkinson,10.41,479,46
2020,2,47504,Sam Burns,10.4,603,58
2020,2,46435,Austin Cook,10.4,624,60
2020,2,35461,Beau Hossler,10.4,697,67
2020,2,27214,Kevin Streelman,10.4,759,73
2020,2,31323,Gary Woodland,10.4,645,62
2020,2,27330,Josh Teater,10.39,426,41
2020,2,27095,Nick Watney,10.39,457,44
2020,2,49766,Hank Lebioda,10.38,571,55
2020,2,33399,Adam Hadwin,10.37,674,65
2020,2,24502,Adam Scott,10.37,394,38
2020,2,25900,Lucas Glover,10.36,694,67
2020,2,33204,Shane Lowry,10.36,456,44
2020,2,27556,Ted Potter Jr.,10.36,456,44
2020,2,39324,J.J. Spaun,10.36,601,58
2020,2,56278,Matthew Wolff,10.36,767,74
2020,2,28679,Fabián Gómez,10.35,569,55
2020,2,39953,Chase Seiffert,10.35,559,54
2020,4,29974,Branden Grace,10.32,423,41
2020,4,35658,Kris Ventura,10.32,454,44
2020,5,32662,Michael Gligic,10.31,495,48
2020,5,33449,Zack Sucher,10.31,371,36
2020,5,33120,Mark Anderson,10.3,484,47
2020,5,34021,Bud Cauley,10.3,628,61
2020,5,30692,Scott Stallings,10.3,690,67
2020,5,25686,Jason Dufner,10.29,638,62
2020,5,45609,Tyler Duncan,10.29,854,83
2020,5,49298,Kramer Hickok,10.29,504,49
2020,6,32640,Troy Merritt,10.28,699,68
2020,6,21407,Arjun Atwal,10.26,318,31
2020,-11,34099,Harris English,10.26,780,76
2020,-8,34363,Tyrrell Hatton,10.26,431,42
2020,23,46717,Viktor Hovland,10.26,759,74
2020,-7,45486,Joaquin Niemann,10.26,780,76
2020,6,25632,Jimmy Walker,10.26,472,46
2020,2,26300,Matt Jones,10.25,779,76
2020,2,27974,Sung Kang,10.25,748,73
2020,2,25572,Graeme McDowell,10.25,492,48
2020,3,29479,Scott Brown,10.23,655,64
2020,3,24024,Zach Johnson,10.23,624,61
2020,3,36689,Brooks Koepka,10.23,409,40
2020,3,32150,Michael Thompson,10.23,634,62
2020,3,26758,David Hearn,10.22,521,51
2020,3,27554,Scott Harrington,10.21,694,68
2020,-7,29420,Billy Horschel,10.19,805,79
2020,5,28775,Nate Lashley,10.19,530,52
2020,5,33413,Ben Martin,10.19,367,36
2020,4,21209,Sergio Garcia,10.18,448,44
2020,-1,26851,Marc Leishman,10.18,621,61
2020,4,28307,Matt Every,10.16,457,45
2020,4,30911,Tommy Fleetwood,10.15,406,40
2020,4,46550,Brandon Hagy,10.15,467,46
2020,4,12716,Charley Hoffman,10.15,599,59
2020,1,52372,Cameron Champ,10.14,710,70
2020,5,39977,Max Homa,10.14,710,70
2020,5,33486,Roger Sloan,10.14,517,51
2020,4,23108,Matt Kuchar,10.13,567,56
2020,4,33667,Carlos Ortiz,10.13,729,72
2020,4,34256,Andrew Putnam,10.13,466,46
2020,4,27649,Brandt Snedeker,10.13,537,53
2020,4,33419,Cameron Tringale,10.13,638,63
2020,4,48045,Michael Gellerman,10.12,425,42
2020,-13,46970,Jon Rahm,10.12,587,58
2020,3,36801,Mark Hubbard,10.1,869,86
2020,3,35732,Wes Roach,10.1,404,40
2020,3,26596,Ryan Moore,10.09,444,44
2020,3,29518,Brendan Steele,10.09,646,64
2020,3,32618,Rhein Gibson,10.08,504,50
2020,3,35230,Nelson Ledesma,10.08,403,40
2020,3,35449,Adam Long,10.07,886,88
2020,4,47993,Denny McCarthy,10.06,775,77
2020,4,37275,Sam Ryder,10.06,704,70
2020,4,33597,Harry Higgs,10.05,834,83
2020,4,26329,Louis Oosthuizen,10.04,482,48
2020,4,31560,Brian Stuard,10.04,813,81
2020,7,45526,Abraham Ancer,10.03,742,74
2020,4,27942,Rob Oppenheim,10.03,612,61
2020,3,19846,Brian Gay,10.02,631,63
2020,3,34563,Chesson Hadley,10.02,581,58
2020,-7,29725,Tony Finau,10.0,720,72
2020,5,31420,Anirban Lahiri,10.0,350,35
2020,3,50525,Collin Morikawa,10.0,800,80
2020,4,33410,Andrew Landry,9.98,629,63
2020,5,33448,Justin Thomas,9.98,659,66
2020,4,32757,Patton Kizzire,9.95,547,55
2020,4,27349,Alex Noren,9.95,557,56
2020,5,34314,Sebastian Cappelen,9.94,527,53
2020,5,40098,Matt Fitzpatrick,9.94,537,54
2020,5,1810,Phil Mickelson,9.94,507,51
2020,5,34213,Grayson Murray,9.94,358,36
2020,5,37455,Si Woo Kim,9.93,735,74
2020,5,48887,Matt Wallace,9.93,437,44
2020,5,47128,Richy Werenski,9.93,556,56
2020,5,28089,Jason Day,9.92,526,53
2020,5,26499,Rafa Cabrera Bello,9.91,525,53
2020,5,35532,Tom Hoge,9.91,733,74
2020,5,28252,Seamus Power,9.91,317,32
2020,5,47347,Adam Schenk,9.91,733,74
2020,5,32254,Xinjun Zhang,9.9,762,77
2020,5,35450,Patrick Cantlay,9.89,455,46
2020,6,23621,Rory Sabbatini,9.88,652,66
2020,12,46046,Scottie Scheffler,9.88,810,82
2020,2,28237,Rory McIlroy,9.87,592,60
2020,5,32791,K.H. Lee,9.86,710,72
2020,5,32839,Hideki Matsuyama,9.86,730,74
2020,3,48822,Sebastián Muñoz,9.86,828,84
2020,5,49771,J.T. Poston,9.86,769,78
2020,1,23320,Ryan Palmer,9.85,670,68
2020,5,32102,Rickie Fowler,9.84,433,44
2020,5,39546,Keith Mitchell,9.84,630,64
2020,5,51894,Vince Whaley,9.84,374,38
2020,-23,35506,Mackenzie Hughes,9.83,688,70
2020,11,29221,Webb Simpson,9.83,511,52
2020,5,34076,Joel Dahmen,9.82,776,79
2020,5,29970,Dylan Frittelli,9.82,805,82
2020,7,30925,Dustin Johnson,9.82,481,49
2020,12,35891,Cameron Smith,9.81,628,64
2020,5,22371,Aaron Baddeley,9.79,460,47
2020,5,29268,Bronson Burgoon,9.79,519,53
2020,-4,35310,Lanto Griffin,9.79,901,92
2020,12,39971,Sungjae Im,9.79,920,94
2020,5,22405,Justin Rose,9.79,372,38
2020,5,23325,Vaughn Taylor,9.79,597,61
2020,4,32366,Kevin Chappell,9.78,401,41
2020,-7,29478,Kevin Kisner,9.75,712,73
2020,-5,48081,Xander Schauffele,9.73,681,70
2020,5,32139,Danny Willett,9.73,389,40
2020,4,45157,Cam Davis,9.72,564,58
2020,5,27963,Chris Stroud,9.7,446,46
2020,5,29926,Danny Lee,9.68,668,69
2020,13,47959,Bryson DeChambeau,9.66,599,62
2020,4,33948,Byeong Hun An,9.65,724,75
2020,4,27644,Brian Harman,9.65,753,78
2020,4,34046,Jordan Spieth,9.6,595,62
2020,5,40058,Zac Blair,9.58,632,66
2020,6,46442,Maverick McNealy,9.53,724,76
2020,6,51766,Wyndham Clark,9.51,580,61
2020,8,34466,Peter Malnati,9.46,539,57
2020,9,34360,Patrick Reed,9.45,699,74
2020,7,40009,Dominic Bozzelli,9.42,339,36
2020,9,30927,Brendon Todd,9.42,810,86
2020,7,35617,Martin Trainer,9.39,432,46
2020,8,40026,Daniel Berger,9.31,596,64
2020,9,25396,Kevin Na,9.31,661,71
2020,8,24138,Ian Poulter,9.23,443,48
2019,0,23353,J.J. Henry,11.29,587,52
2019,0,30946,Alex Prugh,11.15,792,71
2019,0,39997,Corey Conners,11.05,950,86
2019,0,29535,Brice Garnett,10.99,934,85
2019,0,29518,Brendan Steele,10.85,673,62
2019,0,25686,Jason Dufner,10.83,780,72
2019,0,27349,Alex Noren,10.77,646,60
2019,0,31557,Jim Herman,10.75,516,48
2019,0,34264,Hudson Swafford,10.74,612,57
2019,0,20572,Rod Pampling,10.73,558,52
2019,0,34306,John Chin,10.72,579,54
2019,0,31646,Emiliano Grillo,10.69,834,78
2019,0,30110,Kyle Stanley,10.66,810,76
2019,0,47990,Kyle Jones,10.64,702,66
2019,0,29268,Bronson Burgoon,10.62,584,55
2019,0,45609,Tyler Duncan,10.61,881,83
2019,0,29974,Branden Grace,10.59,720,68
2019,0,21961,Charles Howell III,10.59,964,91
2019,0,24781,Hunter Mahan,10.58,624,59
2019,0,27330,Josh Teater,10.58,709,67
2019,0,34363,Tyrrell Hatton,10.57,613,58
2019,0,27936,Martin Laird,10.55,844,80
2019,0,27214,Kevin Streelman,10.54,854,81
2019,0,27064,Jhonattan Vegas,10.54,759,72
2019,0,25364,Paul Casey,10.53,790,75
2019,0,34431,Robert Streb,10.53,758,72
2019,0,26951,Johnson Wagner,10.52,610,58
2019,0,39975,Michael Kim,10.51,620,59
2019,0,33667,Carlos Ortiz,10.51,862,82
2019,0,36852,Jim Knous,10.49,556,53
2019,0,12716,Charley Hoffman,10.46,732,70
2019,0,47856,Seth Reeves,10.46,701,67
2019,0,32333,Kevin Tway,10.46,837,80
2019,0,21209,Sergio Garcia,10.45,460,44
2019,0,24924,Bill Haas,10.43,720,69
2019,0,33122,Russell Knox,10.43,751,72
2019,0,32200,Roberto Castro,10.42,750,72
2019,0,20472,Alex Cejka,10.42,521,50
2019,0,49298,Kramer Hickok,10.42,802,77
2019,0,35532,Tom Hoge,10.42,938,90
2019,0,49964,Aaron Wise,10.42,719,69
2019,0,33141,Keegan Bradley,10.41,854,82
2019,0,39977,Max Homa,10.41,833,80
2019,0,39324,J.J. Spaun,10.41,854,82
2019,0,45486,Joaquin Niemann,10.4,998,96
2019,0,48822,Sebastián Muñoz,10.39,831,80
2019,0,27095,Nick Watney,10.39,862,83
2019,0,10809,Jim Furyk,10.38,706,68
2019,0,31323,Gary Woodland,10.38,872,84
2019,0,39327,Ben Silverman,10.37,705,68
2019,0,49960,Sepp Straka,10.36,746,72
2019,0,39954,Cody Gribble,10.35,683,66
2019,0,35449,Adam Long,10.34,786,76
2019,0,46523,Joey Garber,10.33,589,57
2019,0,27644,Brian Harman,10.33,919,89
2019,0,27129,Luke List,10.32,650,63
2019,0,35732,Wes Roach,10.32,650,63
2019,0,49303,Anders Albertson,10.31,660,64
2019,0,29970,Dylan Frittelli,10.31,835,81
2019,0,52372,Cameron Champ,10.3,783,76
2019,0,28089,Jason Day,10.3,659,64
2019,0,26758,David Hearn,10.3,484,47
2019,0,21528,Henrik Stenson,10.3,515,50
2019,0,34076,Joel Dahmen,10.29,988,96
2019,0,29725,Tony Finau,10.29,864,84
2019,0,29420,Billy Horschel,10.29,947,92
2019,0,30925,Dustin Johnson,10.29,720,70
2019,0,27895,Jonas Blixt,10.28,781,76
2019,0,47347,Adam Schenk,10.28,1028,100
2019,0,47128,Richy Werenski,10.28,853,83
2019,0,37340,Chase Wright,10.28,709,69
2019,0,33948,Byeong Hun An,10.27,791,77
2019,0,29479,Scott Brown,10.27,842,82
2019,0,46601,Trey Mullinax,10.27,750,73
2019,0,36699,Patrick Rodgers,10.27,524,51
2019,0,29478,Kevin Kisner,10.26,882,86
2019,0,46970,Jon Rahm,10.26,698,68
2019,0,37189,Harold Varner III,10.26,841,82
2019,0,34099,Harris English,10.25,933,91
2019,0,37454,Whee Kim,10.25,707,69
2019,0,23108,Matt Kuchar,10.23,818,80
2019,0,27556,Ted Potter Jr.,10.23,726,71
2019,0,30944,Jason Kokrak,10.22,920,90
2019,0,25804,Bubba Watson,10.22,593,58
2019,0,34098,Russell Henley,10.21,715,70
2019,0,27141,J.B. Holmes,10.21,725,71
2019,0,40115,Adam Svensson,10.21,684,67
2019,0,30911,Tommy Fleetwood,10.2,653,64
2019,0,25396,Kevin Na,10.2,612,60
2019,0,30786,Brady Schnell,10.2,520,51
2019,0,46402,Talor Gooch,10.19,550,54
2019,0,32791,K.H. Lee,10.19,856,84
2019,0,32139,Danny Willett,10.19,642,63
2019,0,45157,Cam Davis,10.18,733,72
2019,0,34563,Chesson Hadley,10.18,753,74
2019,0,32640,Troy Merritt,10.18,621,61
2019,0,33418,Shawn Stefani,10.18,774,76
2019,0,28679,Fabián Gómez,10.16,630,62
2019,0,40026,Daniel Berger,10.15,670,66
2019,0,24502,Adam Scott,10.15,619,61
2019,0,6522,Ernie Els,10.14,497,49
2019,0,32102,Rickie Fowler,10.14,771,76
2019,0,49766,Hank Lebioda,10.14,710,70
2019,0,26596,Ryan Moore,10.14,750,74
2019,0,35461,Beau Hossler,10.12,840,83
2019,0,35376,Roberto Díaz,10.11,657,65
2019,0,25900,Lucas Glover,10.11,910,90
2019,0,32816,Satoshi Kodaira,10.11,647,64
2019,0,26329,Louis Oosthuizen,10.11,647,64
2019,0,21731,Freddie Jacobson,10.1,515,51
2019,0,39546,Keith Mitchell,10.1,838,83
2019,0,27963,Chris Stroud,10.1,626,62
2019,0,28775,Nate Lashley,10.09,686,68
2019,0,36689,Brooks Koepka,10.08,746,74
2019,0,25818,Scott Piercy,10.08,867,86
2019,0,46501,Ollie Schniederjans,10.08,756,75
2019,0,25493,Nick Taylor,10.08,937,93
2019,0,33419,Cameron Tringale,10.08,655,65
2019,0,26300,Matt Jones,10.07,846,84
2019,0,48081,Xander Schauffele,10.07,745,74
2019,0,25198,Francesco Molinari,10.06,543,54
2019,0,29908,C.T. Pan,10.06,825,82
2019,0,27974,Sung Kang,10.05,844,84
2019,0,40098,Matt Fitzpatrick,10.04,512,51
2019,0,35421,Brandon Harkins,10.04,833,83
2019,0,33410,Andrew Landry,10.04,743,74
2019,0,26476,Chez Reavie,10.04,924,92
2019,0,30692,Scott Stallings,10.04,783,78
2019,0,45526,Abraham Ancer,10.03,883,88
2019,0,19803,Ryan Armour,10.03,923,92
2019,0,32757,Patton Kizzire,10.03,742,74
2019,0,1810,Phil Mickelson,10.03,602,60
2019,0,19846,Brian Gay,10.02,892,89
2019,0,36799,Stephan Jaeger,10.01,711,71
2019,0,29223,Sam Saunders,10.01,741,74
2019,0,30191,Julián Etulain,10.0,650,65
2019,0,47504,Sam Burns,9.97,778,78
2019,0,35506,Mackenzie Hughes,9.97,758,76
2019,0,37275,Sam Ryder,9.96,717,72
2019,0,27958,Ryan Blaum,9.95,816,82
2019,0,35879,Kelly Kraft,9.95,806,81
2019,0,46435,Austin Cook,9.94,636,64
2019,0,23320,Ryan Palmer,9.94,656,66
2019,0,24138,Ian Poulter,9.93,576,58
2019,0,24024,Zach Johnson,9.91,634,64
2019,0,34360,Patrick Reed,9.91,872,88
2019,0,28237,Rory McIlroy,9.9,673,68
2019,0,27649,Brandt Snedeker,9.9,980,99
2019,0,28252,Seamus Power,9.89,712,72
2019,0,25632,Jimmy Walker,9.89,732,74
2019,0,29484,Peter Uihlein,9.88,771,78
2019,0,25572,Graeme McDowell,9.87,701,71
2019,0,24925,Jonathan Byrd,9.86,483,49
2019,0,40009,Dominic Bozzelli,9.85,660,67
2019,0,33448,Justin Thomas,9.85,709,72
2019,0,35891,Cameron Smith,9.84,728,74
2019,0,35617,Martin Trainer,9.84,600,61
2019,0,28259,Sangmoon Bae,9.83,531,54
2019,0,33399,Adam Hadwin,9.82,805,82
2019,0,34261,Scott Langley,9.82,727,74
2019,0,32839,Hideki Matsuyama,9.82,864,88
2019,0,23621,Rory Sabbatini,9.81,912,93
2019,0,39971,Sungjae Im,9.8,1156,118
2019,0,34021,Bud Cauley,9.78,802,82
2019,0,31420,Anirban Lahiri,9.77,674,69
2019,0,24361,Pat Perez,9.77,606,62
2019,0,31560,Brian Stuard,9.77,918,94
2019,0,51766,Wyndham Clark,9.76,830,85
2019,0,49771,J.T. Poston,9.76,937,96
2019,0,32150,Michael Thompson,9.76,693,71
2019,0,35450,Patrick Cantlay,9.74,701,72
2019,0,29221,Webb Simpson,9.73,759,78
2019,0,34256,Andrew Putnam,9.7,737,76
2019,0,32058,José de Jesús Rodríguez,9.69,630,65
2019,0,23325,Vaughn Taylor,9.69,882,91
2019,0,29926,Danny Lee,9.68,784,81
