YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2018,39,0,35450,Patrick Cantlay,"30' 4""",874,26543.167,-98.0
2018,39,0,23353,J.J. Henry,"30' 4""",874,26477.333,-49.0
2018,39,0,12716,Charley Hoffman,"30' 4""",853,25852.75,-56.0
2018,42,0,24846,Ricky Barnes,"30' 5""",527,16022.583,-49.0
2018,42,0,35310,Lanto Griffin,"30' 5""",728,22167.333,-40.0
2018,42,0,39546,Keith Mitchell,"30' 5""",1016,30868.917,-80.0
2018,42,0,29221,Webb Simpson,"30' 5""",1066,32439.0,-155.0
2018,42,0,34046,Jordan Spieth,"30' 5""",846,25720.25,-108.0
2018,47,0,10809,Jim Furyk,"30' 6""",653,19896.083,-28.0
2018,47,0,30110,Kyle Stanley,"30' 6""",961,29329.833,-106.0
2018,47,0,31560,Brian Stuard,"30' 6""",1272,38794.583,-91.0
2018,50,0,32366,Kevin Chappell,"30' 7""",797,24368.083,-62.0
2018,50,0,32102,Rickie Fowler,"30' 7""",827,25278.083,-112.0
2018,50,0,32816,Satoshi Kodaira,"30' 7""",551,16856.417,19.0
2018,50,0,28132,Tyrone Van Aswegen,"30' 7""",1059,32365.333,-77.0
2018,54,0,26499,Rafa Cabrera Bello,"30' 8""",659,20190.417,-78.0
2018,54,0,29725,Tony Finau,"30' 8""",967,29676.75,-154.0
2018,54,0,35421,Brandon Harkins,"30' 8""",1016,31118.5,-108.0
2018,54,0,27942,Rob Oppenheim,"30' 8""",675,20721.25,-54.0
2018,58,0,19803,Ryan Armour,"30' 9""",1421,43643.583,-108.0
2018,58,0,37278,Nicholas Lindheim,"30' 9""",764,23505.167,-68.0
2018,58,0,32839,Hideki Matsuyama,"30' 9""",734,22542.417,-118.0
2018,58,0,46970,Jon Rahm,"30' 9""",636,19571.333,-98.0
2018,62,0,28307,Matt Every,"30' 11""",719,22216.5,-37.0
2018,62,0,29222,Billy Hurley III,"30' 11""",735,22719.417,-49.0
2018,62,0,33122,Russell Knox,"30' 11""",1039,32133.25,-59.0
2018,62,0,23108,Matt Kuchar,"30' 11""",874,27027.167,-63.0
2018,62,0,29926,Danny Lee,"30' 11""",915,28287.667,-79.0
2018,62,0,39327,Ben Silverman,"30' 11""",1024,31668.083,-108.0
2018,62,0,37189,Harold Varner III,"30' 11""",931,28814.75,-94.0
2018,69,0,47959,Bryson DeChambeau,"31' 0""",1024,31704.25,-148.0
2018,69,0,28679,Fabián Gómez,"31' 0""",931,28898.167,-80.0
2018,69,0,46402,Talor Gooch,"31' 0""",752,23326.75,-55.0
2018,69,0,35506,Mackenzie Hughes,"31' 0""",891,27656.667,-76.0
2018,69,0,50526,Tom Lovelady,"31' 0""",805,24937.083,-67.0
2018,69,0,25198,Francesco Molinari,"31' 0""",766,23767.833,-101.0
2018,69,0,22405,Justin Rose,"31' 0""",718,22261.083,-122.0
2018,69,0,29485,Brett Stegmaier,"31' 0""",603,18695.5,-76.0
2018,77,0,29535,Brice Garnett,"31' 1""",1085,33741.917,-75.0
2018,77,0,35879,Kelly Kraft,"31' 1""",995,30949.5,-62.0
2018,77,0,31202,William McGirt,"31' 1""",966,30035.5,-84.0
2018,77,0,26329,Louis Oosthuizen,"31' 1""",631,19632.833,-46.0
2018,77,0,32333,Kevin Tway,"31' 1""",1057,32828.25,-115.0
2018,77,0,25892,Steve Wheatcroft,"31' 1""",624,19416.333,-56.0
2018,83,0,19846,Brian Gay,"31' 2""",1301,40579.0,-143.0
2018,83,0,20157,Retief Goosen,"31' 2""",495,15442.833,-7.0
2018,83,0,26596,Ryan Moore,"31' 2""",932,29049.167,-91.0
2018,83,0,49771,J.T. Poston,"31' 2""",723,22521.75,-81.0
2018,83,0,34264,Hudson Swafford,"31' 2""",709,22121.667,-27.0
2018,83,0,47128,Richy Werenski,"31' 2""",1001,31215.417,-78.0
2018,89,0,29268,Bronson Burgoon,"31' 3""",746,23311.75,-103.0
2018,89,0,20472,Alex Cejka,"31' 3""",808,25230.917,-64.0
2018,89,0,32448,James Hahn,"31' 3""",924,28879.417,-78.0
2018,89,0,27936,Martin Laird,"31' 3""",817,25529.25,-89.0
2018,89,0,34409,David Lingmerth,"31' 3""",964,30164.083,-72.0
2018,89,0,46501,Ollie Schniederjans,"31' 3""",898,28068.583,-90.0
2018,89,0,24502,Adam Scott,"31' 3""",821,25657.333,-84.0
2018,89,0,34431,Robert Streb,"31' 3""",728,22773.0,-47.0
2018,89,0,33419,Cameron Tringale,"31' 3""",612,19104.167,-25.0
2018,89,0,26951,Johnson Wagner,"31' 3""",741,23156.917,-107.0
2018,99,0,31420,Anirban Lahiri,"31' 4""",837,26208.417,-70.0
2018,99,0,29223,Sam Saunders,"31' 4""",833,26114.917,-80.0
2018,99,0,25632,Jimmy Walker,"31' 4""",805,25195.25,-71.0
2018,102,0,34076,Joel Dahmen,"31' 5""",946,29687.083,-71.0
2018,102,0,34213,Grayson Murray,"31' 5""",701,22033.417,-78.0
2018,102,0,21528,Henrik Stenson,"31' 5""",665,20883.833,-66.0
2018,105,0,45609,Tyler Duncan,"31' 6""",1109,34926.667,-71.0
2018,105,0,30944,Jason Kokrak,"31' 6""",1097,34576.417,-116.0
2018,107,0,45526,Abraham Ancer,"31' 7""",1082,34201.0,-114.0
2018,107,0,28500,Martin Flores,"31' 7""",880,27766.5,-56.0
2018,107,0,34098,Russell Henley,"31' 7""",820,25874.333,-77.0
2018,107,0,34360,Patrick Reed,"31' 7""",756,23900.083,-78.0
2018,107,0,23621,Rory Sabbatini,"31' 7""",961,30367.583,-83.0
2018,112,0,29974,Branden Grace,"31' 8""",560,17720.5,-70.0
2018,112,0,33204,Shane Lowry,"31' 8""",670,21237.833,-57.0
2018,112,0,27556,Ted Potter Jr.,"31' 8""",1042,33029.0,-70.0
2018,115,0,27141,J.B. Holmes,"31' 9""",839,26632.833,-70.0
2018,115,0,24361,Pat Perez,"31' 9""",686,21771.667,-43.0
2018,115,0,48081,Xander Schauffele,"31' 9""",900,28590.167,-105.0
2018,115,0,25493,Nick Taylor,"31' 9""",945,29969.5,-84.0
2018,119,0,40026,Daniel Berger,"31' 10""",832,26457.417,-88.0
2018,119,0,40009,Dominic Bozzelli,"31' 10""",753,23991.333,-50.0
2018,119,0,37455,Si Woo Kim,"31' 10""",978,31116.833,-87.0
2018,119,0,24138,Ian Poulter,"31' 10""",680,21635.667,-62.0
2018,119,0,27214,Kevin Streelman,"31' 10""",1127,35873.167,-87.0
2018,124,0,29479,Scott Brown,"31' 11""",1040,33190.75,-72.0
2018,124,0,28089,Jason Day,"31' 11""",609,19460.333,-101.0
2018,124,0,29420,Billy Horschel,"31' 11""",1050,33489.667,-150.0
2018,124,0,39975,Michael Kim,"31' 11""",653,20825.417,-31.0
2018,124,0,25818,Scott Piercy,"31' 11""",901,28773.667,-72.0
2018,124,0,49964,Aaron Wise,"31' 11""",1067,34019.25,-125.0
2018,130,0,32150,Michael Thompson,"32' 0""",782,25000.083,-76.0
2018,130,0,25804,Bubba Watson,"32' 0""",824,26382.75,-90.0
2018,132,0,29908,C.T. Pan,"32' 1""",1117,35800.333,-121.0
2018,132,0,30692,Scott Stallings,"32' 1""",1000,32085.917,-74.0
2018,134,0,37338,Zecheng Dou,"32' 2""",430,13822.833,-24.0
2018,134,0,30911,Tommy Fleetwood,"32' 2""",720,23150.583,-128.0
2018,134,0,25240,D.A. Points,"32' 2""",629,20246.917,-5.0
2018,134,0,35891,Cameron Smith,"32' 2""",745,23985.0,-61.0
2018,134,0,27649,Brandt Snedeker,"32' 2""",976,31431.417,-103.0
2018,139,0,23541,Ben Crane,"32' 3""",628,20255.083,-56.0
2018,139,0,34466,Peter Malnati,"32' 3""",926,29872.75,-92.0
2018,139,0,34256,Andrew Putnam,"32' 3""",974,31424.75,-94.0
2018,142,0,26851,Marc Leishman,"32' 4""",933,30144.917,-113.0
2018,142,0,27963,Chris Stroud,"32' 4""",730,23586.0,-55.0
2018,142,0,29484,Peter Uihlein,"32' 4""",752,24317.0,-70.0
2018,142,0,35544,Andrew Yun,"32' 4""",400,12937.333,-3.0
2018,146,0,30978,Kiradech Aphibarnrat,"32' 5""",460,14896.167,-23.0
2018,146,0,40058,Zac Blair,"32' 5""",601,19485.417,-78.0
2018,146,0,46435,Austin Cook,"32' 5""",1261,40901.333,-136.0
2018,146,0,27129,Luke List,"32' 5""",904,29333.583,-80.0
2018,146,0,32640,Troy Merritt,"32' 5""",954,30906.5,-88.0
2018,151,0,22371,Aaron Baddeley,"32' 6""",844,27446.917,-63.0
2018,151,0,21961,Charles Howell III,"32' 6""",1056,34285.5,-98.0
2018,151,0,34174,John Huh,"32' 6""",1098,35699.25,-106.0
2018,154,0,24925,Jonathan Byrd,"32' 7""",606,19758.417,-42.0
2018,154,0,24781,Hunter Mahan,"32' 7""",677,22053.25,-77.0
2018,156,0,34099,Harris English,"32' 8""",864,28188.833,-47.0
2018,156,0,46601,Trey Mullinax,"32' 8""",699,22834.583,-46.0
2018,156,0,24140,Sean O'Hair,"32' 8""",718,23466.917,-47.0
2018,156,0,36699,Patrick Rodgers,"32' 8""",946,30878.0,-80.0
2018,156,0,32254,Xinjun Zhang,"32' 8""",759,24794.833,-51.0
2018,161,0,27644,Brian Harman,"32' 9""",965,31565.333,-91.0
2018,161,0,25572,Graeme McDowell,"32' 9""",603,19766.333,-41.0
2018,161,0,47287,Ethan Tracy,"32' 9""",670,21958.75,-46.0
2018,164,0,35376,Roberto Díaz,"32' 11""",709,23311.25,-29.0
2018,164,0,25686,Jason Dufner,"32' 11""",697,22924.833,-39.0
2018,164,0,26300,Matt Jones,"32' 11""",584,19227.417,-66.0
2018,164,0,28252,Seamus Power,"32' 11""",804,26465.25,-69.0
2018,168,0,47125,Matt Atkins,"33' 0""",480,15848.917,-21.0
2018,169,0,27958,Ryan Blaum,"33' 1""",939,31051.583,-78.0
2018,170,0,36799,Stephan Jaeger,"33' 2""",777,25781.583,-40.0
2018,170,0,33413,Ben Martin,"33' 2""",740,24537.0,-57.0
2018,170,0,47993,Denny McCarthy,"33' 2""",649,21525.25,-57.0
2018,170,0,29518,Brendan Steele,"33' 2""",700,23188.917,-14.0
2018,170,0,27064,Jhonattan Vegas,"33' 2""",765,25392.083,-52.0
2018,175,0,29461,Jamie Lovemark,"33' 3""",943,31330.417,-87.0
2018,176,0,34363,Tyrrell Hatton,"33' 4""",552,18421.083,-45.0
2018,176,0,47347,Adam Schenk,"33' 4""",810,27001.333,-50.0
2018,178,0,20572,Rod Pampling,"33' 5""",595,19897.167,-12.0
2018,179,0,34021,Bud Cauley,"33' 6""",533,17839.167,-35.0
2018,179,0,29478,Kevin Kisner,"33' 6""",878,29427.833,-71.0
2018,181,0,39954,Cody Gribble,"33' 8""",637,21426.667,-49.0
2018,181,0,35461,Beau Hossler,"33' 8""",1174,39565.167,-135.0
2018,183,0,24924,Bill Haas,"33' 9""",830,28026.833,-29.0
2018,183,0,33399,Adam Hadwin,"33' 9""",898,30339.25,-90.0
2018,185,0,34358,Jonathan Randolph,"33' 10""",774,26163.083,-30.0
2018,186,0,27895,Jonas Blixt,"34' 4""",597,20472.167,-17.0
2018,186,0,31416,Derek Fathauer,"34' 4""",794,27268.333,-50.0
2018,188,0,25900,Lucas Glover,"34' 9""",612,21259.167,-40.0
2018,188,0,26331,Charl Schwartzel,"34' 9""",516,17913.583,-17.0
2018,190,0,25834,Daniel Summerhays,"34' 11""",454,15864.417,-12.0
2018,191,0,32876,Martin Piller,"35' 2""",844,29702.167,-27.0
2018,192,0,27349,Alex Noren,"35' 11""",637,22876.583,-66.0
2018,193,0,20593,Greg Chalmers,"39' 2""",496,19439.25,4.0
2017,1,0,35532,Tom Hoge,"28' 3""",474,13388.667,-49.0
2017,1,0,30925,Dustin Johnson,"28' 3""",731,20634.083,-132.0
2017,3,0,33448,Justin Thomas,"28' 9""",772,22194.833,-119.0
2017,3,0,27095,Nick Watney,"28' 9""",802,23049.0,-60.0
2017,5,0,25396,Kevin Na,"28' 10""",852,24588.917,-84.0
2017,6,0,24358,Robert Garrigus,"28' 11""",775,22442.083,-90.0
2017,6,0,25818,Scott Piercy,"28' 11""",618,17891.917,-59.0
2017,8,0,34046,Jordan Spieth,"29' 1""",872,25383.083,-143.0
2017,9,0,32839,Hideki Matsuyama,"29' 2""",737,21500.833,-108.0
2017,10,0,35545,Blayne Barber,"29' 4""",900,26393.5,-86.0
2017,10,0,40026,Daniel Berger,"29' 4""",905,26544.667,-104.0
2017,10,0,23320,Ryan Palmer,"29' 4""",596,17499.75,-29.0
2017,10,0,46501,Ollie Schniederjans,"29' 4""",957,28034.917,-103.0
2017,10,0,30110,Kyle Stanley,"29' 4""",1311,38484.0,-149.0
2017,15,0,29740,Brad Fritsch,"29' 5""",522,15335.083,-25.0
2017,15,0,46732,Rick Lamb,"29' 5""",499,14675.167,-33.0
2017,17,0,20229,Stewart Cink,"29' 6""",1025,30234.917,-122.0
2017,17,0,34213,Grayson Murray,"29' 6""",1039,30654.75,-94.0
2017,17,0,30692,Scott Stallings,"29' 6""",864,25466.833,-82.0
2017,20,0,12510,Chad Campbell,"29' 8""",1160,34375.333,-121.0
2017,20,0,32102,Rickie Fowler,"29' 8""",845,25098.583,-142.0
2017,20,0,28132,Tyrone Van Aswegen,"29' 8""",1055,31332.75,-74.0
2017,23,0,48084,Wesley Bryan,"29' 9""",999,29722.75,-86.0
2017,24,0,10809,Jim Furyk,"29' 10""",640,19110.0,-38.0
2017,25,0,35110,Brett Drewitt,"29' 11""",545,16327.0,-28.0
2017,25,0,36689,Brooks Koepka,"29' 11""",796,23829.667,-113.0
2017,25,0,26476,Chez Reavie,"29' 11""",1185,35450.417,-127.0
2017,28,0,19803,Ryan Armour,"30' 0""",712,21343.75,-46.0
2017,28,0,27141,J.B. Holmes,"30' 0""",703,21118.25,-68.0
2017,28,0,23497,Tag Ridings,"30' 0""",622,18682.083,-56.0
2017,28,0,34264,Hudson Swafford,"30' 0""",1007,30168.917,-69.0
2017,28,0,47128,Richy Werenski,"30' 0""",846,25368.0,-77.0
2017,33,0,20771,Steven Alker,"30' 1""",722,21740.667,-51.0
2017,33,0,29478,Kevin Kisner,"30' 1""",1073,32289.25,-118.0
2017,33,0,23621,Rory Sabbatini,"30' 1""",703,21125.583,-69.0
2017,36,0,26758,David Hearn,"30' 2""",981,29605.833,-47.0
2017,36,0,46440,Smylie Kaufman,"30' 2""",744,22414.0,-72.0
2017,36,0,33122,Russell Knox,"30' 2""",748,22553.0,-39.0
2017,36,0,33413,Ben Martin,"30' 2""",957,28836.75,-67.0
2017,40,0,29720,Andres Gonzales,"30' 3""",695,21021.25,-58.0
2017,40,0,30926,Chris Kirk,"30' 3""",919,27783.167,-76.0
2017,40,0,32757,Patton Kizzire,"30' 3""",877,26504.25,-49.0
2017,40,0,46601,Trey Mullinax,"30' 3""",842,25483.667,-66.0
2017,40,0,33418,Shawn Stefani,"30' 3""",771,23336.5,-68.0
2017,40,0,27770,Camilo Villegas,"30' 3""",767,23227.667,-72.0
2017,40,0,26951,Johnson Wagner,"30' 3""",746,22586.417,-49.0
2017,40,0,26289,Boo Weekley,"30' 3""",866,26186.417,-28.0
2017,48,0,20157,Retief Goosen,"30' 4""",510,15468.417,-32.0
2017,48,0,29485,Brett Stegmaier,"30' 4""",768,23286.167,-3.0
2017,48,0,23325,Vaughn Taylor,"30' 4""",1059,32133.0,-85.0
2017,48,0,37189,Harold Varner III,"30' 4""",1114,33749.5,-92.0
2017,48,0,31323,Gary Woodland,"30' 4""",872,26466.583,-88.0
2017,53,0,37278,Nicholas Lindheim,"30' 5""",552,16767.167,-29.0
2017,53,0,32640,Troy Merritt,"30' 5""",916,27845.333,-75.0
2017,53,0,49771,J.T. Poston,"30' 5""",901,27396.083,-93.0
2017,53,0,29221,Webb Simpson,"30' 5""",1154,35139.667,-116.0
2017,57,0,28307,Matt Every,"30' 6""",706,21546.917,-14.0
2017,57,0,27129,Luke List,"30' 6""",1039,31718.417,-90.0
2017,59,0,27436,Graham DeLaet,"30' 7""",966,29558.583,-95.0
2017,59,0,21209,Sergio Garcia,"30' 7""",586,17900.5,-60.0
2017,59,0,29518,Brendan Steele,"30' 7""",934,28579.333,-110.0
2017,62,0,30852,Ryo Ishikawa,"30' 8""",490,15036.833,-21.0
2017,62,0,39975,Michael Kim,"30' 8""",1085,33296.833,-92.0
2017,62,0,28252,Seamus Power,"30' 8""",815,24991.417,-80.0
2017,62,0,46970,Jon Rahm,"30' 8""",832,25512.0,-109.0
2017,62,0,27214,Kevin Streelman,"30' 8""",1050,32181.917,-73.0
2017,62,0,31560,Brian Stuard,"30' 8""",985,30235.5,-46.0
2017,68,0,25686,Jason Dufner,"30' 9""",988,30364.917,-91.0
2017,68,0,25900,Lucas Glover,"30' 9""",1162,35706.0,-130.0
2017,68,0,24024,Zach Johnson,"30' 9""",929,28593.083,-88.0
2017,68,0,35891,Cameron Smith,"30' 9""",874,26904.5,-117.0
2017,72,0,31416,Derek Fathauer,"30' 10""",781,24074.083,-59.0
2017,72,0,29725,Tony Finau,"30' 10""",1121,34560.083,-151.0
2017,72,0,29222,Billy Hurley III,"30' 10""",904,27852.083,-58.0
2017,75,0,20472,Alex Cejka,"30' 11""",844,26076.583,-42.0
2017,75,0,28500,Martin Flores,"30' 11""",796,24632.167,-57.0
2017,77,0,33141,Keegan Bradley,"31' 0""",1240,38420.5,-144.0
2017,77,0,25364,Paul Casey,"31' 0""",960,29783.583,-118.0
2017,77,0,30191,Julián Etulain,"31' 0""",657,20365.417,-40.0
2017,77,0,31646,Emiliano Grillo,"31' 0""",901,27938.75,-56.0
2017,77,0,48822,Sebastián Muñoz,"31' 0""",465,14404.667,-46.0
2017,77,0,22056,Cameron Percy,"31' 0""",706,21874.333,-54.0
2017,77,0,22405,Justin Rose,"31' 0""",679,21040.167,-89.0
2017,77,0,25632,Jimmy Walker,"31' 0""",617,19111.083,-57.0
2017,85,0,32366,Kevin Chappell,"31' 1""",908,28207.5,-71.0
2017,85,0,19846,Brian Gay,"31' 1""",938,29162.417,-80.0
2017,85,0,36801,Mark Hubbard,"31' 1""",773,24002.25,-41.0
2017,85,0,31420,Anirban Lahiri,"31' 1""",747,23233.583,-37.0
2017,89,0,24846,Ricky Barnes,"31' 2""",939,29238.583,-64.0
2017,89,0,28089,Jason Day,"31' 2""",657,20460.333,-95.0
2017,89,0,33399,Adam Hadwin,"31' 2""",1056,32944.083,-89.0
2017,89,0,1810,Phil Mickelson,"31' 2""",839,26119.083,-124.0
2017,89,0,25349,Tim Wilkinson,"31' 2""",614,19132.667,-44.0
2017,94,0,24507,Jason Bohn,"31' 3""",807,25248.167,-18.0
2017,94,0,34021,Bud Cauley,"31' 3""",1054,32903.667,-91.0
2017,94,0,29926,Danny Lee,"31' 3""",999,31186.25,-92.0
2017,97,0,46443,Brian Campbell,"31' 4""",524,16418.5,-51.0
2017,97,0,47959,Bryson DeChambeau,"31' 4""",935,29279.25,-86.0
2017,97,0,29974,Branden Grace,"31' 4""",593,18565.167,-37.0
2017,97,0,28237,Rory McIlroy,"31' 4""",434,13582.667,-40.0
2017,97,0,26596,Ryan Moore,"31' 4""",904,28295.417,-75.0
2017,97,0,29223,Sam Saunders,"31' 4""",816,25593.25,-62.0
2017,103,0,33120,Mark Anderson,"31' 5""",528,16607.25,-37.0
2017,103,0,35300,Andrew Loupe,"31' 5""",530,16634.583,5.0
2017,103,0,33204,Shane Lowry,"31' 5""",525,16492.167,-46.0
2017,103,0,25198,Francesco Molinari,"31' 5""",821,25802.167,-105.0
2017,107,0,35879,Kelly Kraft,"31' 6""",833,26235.333,-40.0
2017,107,0,26851,Marc Leishman,"31' 6""",896,28196.25,-126.0
2017,107,0,34466,Peter Malnati,"31' 6""",977,30784.833,-79.0
2017,107,0,29289,S.Y. Noh,"31' 6""",902,28445.333,-87.0
2017,107,0,25240,D.A. Points,"31' 6""",784,24670.417,-17.0
2017,112,0,34098,Russell Henley,"31' 7""",1141,36008.917,-143.0
2017,112,0,12716,Charley Hoffman,"31' 7""",1157,36495.417,-129.0
2017,114,0,40009,Dominic Bozzelli,"31' 8""",672,21256.25,-39.0
2017,114,0,20104,Ken Duke,"31' 8""",816,25866.25,-33.0
2017,116,0,32200,Roberto Castro,"31' 9""",749,23774.167,-5.0
2017,116,0,23353,J.J. Henry,"31' 9""",993,31548.667,-64.0
2017,116,0,27974,Sung Kang,"31' 9""",1024,32504.0,-77.0
2017,119,0,21961,Charles Howell III,"31' 10""",842,26782.083,-82.0
2017,119,0,23108,Matt Kuchar,"31' 10""",1067,33965.75,-119.0
2017,119,0,24502,Adam Scott,"31' 10""",526,16740.5,-45.0
2017,119,0,27963,Chris Stroud,"31' 10""",636,20261.833,-34.0
2017,119,0,25804,Bubba Watson,"31' 10""",668,21291.333,-55.0
2017,124,0,27644,Brian Harman,"31' 11""",1127,35965.167,-131.0
2017,124,0,32333,Kevin Tway,"31' 11""",863,27517.167,-83.0
2017,126,0,40058,Zac Blair,"32' 0""",1120,35799.75,-59.0
2017,126,0,25572,Graeme McDowell,"32' 0""",707,22637.083,-58.0
2017,126,0,39324,J.J. Spaun,"32' 0""",970,31055.833,-55.0
2017,129,0,35450,Patrick Cantlay,"32' 1""",606,19448.667,-62.0
2017,129,0,48081,Xander Schauffele,"32' 1""",941,30210.0,-97.0
2017,131,0,29479,Scott Brown,"32' 2""",1029,33113.25,-60.0
2017,131,0,34099,Harris English,"32' 2""",857,27540.667,-46.0
2017,131,0,37454,Whee Kim,"32' 2""",768,24686.083,-39.0
2017,134,0,28420,Ryan Brehm,"32' 3""",757,24386.167,-43.0
2017,134,0,34174,John Huh,"32' 3""",1003,32343.667,-61.0
2017,134,0,25345,Carl Pettersson,"32' 3""",635,20467.583,-29.0
2017,137,0,27958,Ryan Blaum,"32' 4""",1038,33571.5,-97.0
2017,137,0,24924,Bill Haas,"32' 4""",941,30432.5,-89.0
2017,137,0,22986,Søren Kjeldsen,"32' 4""",469,15177.917,-22.0
2017,137,0,30944,Jason Kokrak,"32' 4""",1053,34025.0,-41.0
2017,141,0,28093,Miguel Angel Carballo,"32' 5""",541,17542.0,-19.0
2017,141,0,24357,K.J. Choi,"32' 5""",731,23681.167,-32.0
2017,141,0,29420,Billy Horschel,"32' 5""",1036,33558.25,-69.0
2017,141,0,24140,Sean O'Hair,"32' 5""",899,29125.0,-65.0
2017,141,0,33419,Cameron Tringale,"32' 5""",822,26653.5,-59.0
2017,146,0,25720,Chad Collins,"32' 6""",699,22736.083,-49.0
2017,146,0,46550,Brandon Hagy,"32' 6""",820,26676.417,-55.0
2017,146,0,27649,Brandt Snedeker,"32' 6""",558,18150.25,-60.0
2017,149,0,23541,Ben Crane,"32' 7""",936,30535.167,-70.0
2017,149,0,34409,David Lingmerth,"32' 7""",910,29649.75,-61.0
2017,149,0,24138,Ian Poulter,"32' 7""",726,23669.5,-72.0
2017,152,0,26499,Rafa Cabrera Bello,"32' 9""",594,19460.167,-26.0
2017,152,0,29908,C.T. Pan,"32' 9""",1014,33167.333,-65.0
2017,152,0,34431,Robert Streb,"32' 9""",1064,34852.75,-58.0
2017,152,0,32150,Michael Thompson,"32' 9""",569,18635.083,-26.0
2017,156,0,33948,Byeong Hun An,"32' 10""",715,23452.167,-44.0
2017,156,0,25191,Gonzalo Fernandez-Castaño,"32' 10""",527,17311.5,-38.0
2017,156,0,27936,Martin Laird,"32' 10""",974,32003.25,-86.0
2017,156,0,29461,Jamie Lovemark,"32' 10""",986,32404.25,-83.0
2017,156,0,22046,Geoff Ogilvy,"32' 10""",876,28797.167,-35.0
2017,156,0,29476,Kyle Reifers,"32' 10""",1000,32795.917,-47.0
2017,156,0,27064,Jhonattan Vegas,"32' 10""",862,28313.833,-61.0
2017,163,0,32448,James Hahn,"32' 11""",1073,35363.167,-64.0
2017,163,0,31202,William McGirt,"32' 11""",1014,33401.083,-70.0
2017,163,0,25834,Daniel Summerhays,"32' 11""",1078,35500.75,-68.0
2017,166,0,27466,Spencer Levin,"33' 0""",932,30763.5,-44.0
2017,167,0,31557,Jim Herman,"33' 1""",923,30557.083,-47.0
2017,167,0,36699,Patrick Rodgers,"33' 1""",784,25931.083,-19.0
2017,167,0,25493,Nick Taylor,"33' 1""",1073,35508.0,-60.0
2017,170,0,23983,Luke Donald,"33' 3""",552,18361.25,-27.0
2017,170,0,28679,Fabián Gómez,"33' 3""",651,21622.917,-41.0
2017,170,0,26300,Matt Jones,"33' 3""",625,20794.417,-47.0
2017,173,0,26329,Louis Oosthuizen,"33' 4""",667,22217.5,-71.0
2017,173,0,26331,Charl Schwartzel,"33' 4""",583,19427.167,-37.0
2017,175,0,23800,Bryce Molder,"33' 5""",816,27267.833,-14.0
2017,175,0,34360,Patrick Reed,"33' 5""",1035,34575.333,-108.0
2017,177,0,25892,Steve Wheatcroft,"33' 6""",542,18139.583,-30.0
2017,178,0,39954,Cody Gribble,"33' 7""",842,28303.333,-45.0
2017,178,0,20572,Rod Pampling,"33' 7""",847,28424.917,-14.0
2017,178,0,34358,Jonathan Randolph,"33' 7""",672,22584.0,-44.0
2017,181,0,33461,Morgan Hoffmann,"33' 8""",1043,35076.667,-68.0
2017,181,0,24361,Pat Perez,"33' 8""",947,31845.667,-97.0
2017,183,0,35506,Mackenzie Hughes,"33' 9""",1221,41196.0,-97.0
2017,184,0,27895,Jonas Blixt,"33' 11""",750,25431.167,-65.0
2017,184,0,37455,Si Woo Kim,"33' 11""",732,24827.417,-16.0
2017,186,0,20593,Greg Chalmers,"34' 4""",862,29594.417,-36.0
2017,187,0,22371,Aaron Baddeley,"34' 8""",561,19455.667,-30.0
2017,188,0,6522,Ernie Els,"34' 10""",481,16742.333,-3.0
2017,189,0,25274,Steven Bowditch,"35' 9""",502,17967.333,34.0
2017,190,0,24781,Hunter Mahan,"35' 10""",775,27746.167,-12.0
2016,1,0,24358,Robert Garrigus,"26' 8""",658,17543.25,-95.00
2016,2,0,24502,Adam Scott,"27' 0""",710,19175.417,-132.00
2016,3,0,30925,Dustin Johnson,"27' 9""",776,21533.917,-145.00
2016,4,0,35532,Tom Hoge,"28' 4""",767,21762.583,-55.00
2016,4,0,23325,Vaughn Taylor,"28' 4""",873,24740.25,-37.00
2016,6,0,25349,Tim Wilkinson,"28' 6""",660,18818.583,-80.00
2016,7,0,25686,Jason Dufner,"28' 9""",1034,29747.583,-93.00
2016,8,0,26596,Ryan Moore,"28' 11""",898,25982.333,-116.00
2016,8,0,33448,Justin Thomas,"28' 11""",896,25942.25,-86.00
2016,10,0,27141,J.B. Holmes,"29' 2""",698,20372.75,-82.00
2016,11,0,40026,Daniel Berger,"29' 3""",906,26515.083,-112.00
2016,11,0,32150,Michael Thompson,"29' 3""",704,20600.833,-75.00
2016,11,0,28132,Tyrone Van Aswegen,"29' 3""",1099,32105.5,-74.00
2016,14,0,26758,David Hearn,"29' 4""",1135,33304.75,-125.00
2016,15,0,10809,Jim Furyk,"29' 5""",635,18656.333,-59.00
2016,15,0,32839,Hideki Matsuyama,"29' 5""",761,22405.667,-110.00
2016,17,0,33122,Russell Knox,"29' 6""",919,27078.167,-87.00
2016,17,0,35879,Kelly Kraft,"29' 6""",582,17159.833,-74.00
2016,17,0,28237,Rory McIlroy,"29' 6""",613,18104.0,-91.00
2016,20,0,34264,Hudson Swafford,"29' 7""",1201,35483.333,-124.00
2016,20,0,25804,Bubba Watson,"29' 7""",591,17465.333,-82.00
2016,22,0,36689,Brooks Koepka,"29' 8""",723,21474.083,-91.00
2016,23,0,33141,Keegan Bradley,"29' 9""",855,25413.5,-65.00
2016,24,0,22892,Jason Gore,"29' 10""",804,23957.833,-22.00
