YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
2022,0,22405,Justin Rose,61.42,355,578,-0.17
2022,0,27974,Sung Kang,61.37,518,844,-0.16
2022,0,48822,Sebastián Muñoz,61.35,600,978,-0.2
2022,0,47529,Mito Pereira,61.28,652,1064,-0.22
2022,0,49766,Hank Lebioda,61.2,571,933,-0.2
2022,0,46402,Talor Gooch,61.1,468,766,-0.21
2022,0,23621,Rory Sabbatini,61.01,424,695,-0.21
2022,0,40162,Justin Lower,60.92,452,742,-0.22
2022,0,49960,Sepp Straka,60.89,640,1051,-0.18
2022,0,35532,Tom Hoge,60.85,642,1055,-0.21
2022,0,53165,Doc Redman,60.85,530,871,-0.18
2022,0,32448,James Hahn,60.72,504,830,-0.19
2022,0,46717,Viktor Hovland,60.7,488,804,-0.23
2022,0,29974,Branden Grace,60.62,394,650,-0.13
2022,0,36884,Ben Kohles,60.52,374,618,-0.18
2022,0,28089,Jason Day,60.51,426,704,-0.22
2022,0,37275,Sam Ryder,60.31,652,1081,-0.2
2022,0,22056,Cameron Percy,60.23,265,440,-0.17
2022,0,49964,Aaron Wise,60.23,636,1056,-0.23
2022,0,47856,Seth Reeves,60.18,408,678,-0.17
2022,0,20229,Stewart Cink,60.17,580,964,-0.19
2022,0,33204,Shane Lowry,60.12,395,657,-0.24
2022,0,33490,Bo Hoag,60.08,307,511,-0.16
2022,0,32662,Michael Gligic,60.05,472,786,-0.22
2022,0,39977,Max Homa,60.02,617,1028,-0.23
2022,0,28114,Dawie van der Walt,60.0,393,655,-0.14
2022,0,30944,Jason Kokrak,59.97,439,732,-0.16
2022,0,48887,Matt Wallace,59.83,414,692,-0.19
2022,0,24361,Pat Perez,59.8,418,699,-0.21
2022,0,30911,Tommy Fleetwood,59.73,359,601,-0.2
2022,0,34431,Robert Streb,59.73,614,1028,-0.17
2022,0,34264,Hudson Swafford,59.64,393,659,-0.21
2022,0,35450,Patrick Cantlay,59.54,462,776,-0.3
2022,0,54421,Garrick Higgo,59.45,327,550,-0.13
2022,0,49771,J.T. Poston,59.31,656,1106,-0.22
2022,0,27895,Jonas Blixt,59.3,341,575,-0.14
2022,0,33486,Roger Sloan,59.26,499,842,-0.18
2022,0,46340,Alex Smalley,59.19,641,1083,-0.18
2022,0,25198,Francesco Molinari,59.11,344,582,-0.18
2022,0,25686,Jason Dufner,58.85,316,537,-0.1
2022,0,34360,Patrick Reed,58.81,414,704,-0.15
2022,0,35310,Lanto Griffin,58.74,548,933,-0.21
2022,0,32139,Danny Willett,58.71,354,603,-0.15
2022,0,37212,Paul Barjon,58.61,507,865,-0.15
2022,0,34610,Matthias Schwab,58.27,444,762,-0.19
2022,0,23320,Ryan Palmer,58.22,432,742,-0.19
2022,0,29725,Tony Finau,58.16,570,980,-0.27
2022,0,54783,Dylan Wu,58.12,408,702,-0.17
2022,0,24980,Scott Gutschewski,58.05,303,522,-0.19
2022,0,57366,Cameron Young,58.03,578,996,-0.27
2022,0,36852,Jim Knous,57.87,283,489,-0.21
2022,0,46442,Maverick McNealy,57.83,617,1067,-0.26
2022,0,33419,Cameron Tringale,57.79,612,1059,-0.19
2022,0,32102,Rickie Fowler,57.78,479,829,-0.19
2022,0,47988,Nick Hardy,57.78,360,623,-0.22
2022,0,46046,Scottie Scheffler,57.55,541,940,-0.28
2022,0,32839,Hideki Matsuyama,57.51,475,826,-0.27
2022,0,36799,Stephan Jaeger,57.47,585,1018,-0.19
2022,0,35110,Brett Drewitt,57.37,327,570,-0.13
2022,0,28237,Rory McIlroy,57.34,410,715,-0.28
2022,0,27349,Alex Noren,57.22,408,713,-0.17
2022,0,52372,Cameron Champ,57.21,369,645,-0.2
2022,0,33667,Carlos Ortiz,57.18,406,710,-0.15
2022,0,27770,Camilo Villegas,57.12,401,702,-0.18
2022,0,35506,Mackenzie Hughes,56.88,529,930,-0.18
2022,0,40250,Taylor Pendrith,56.85,465,818,-0.23
2022,0,47128,Richy Werenski,56.83,395,695,-0.16
2022,0,25818,Scott Piercy,56.63,521,920,-0.25
2022,0,34466,Peter Malnati,56.59,674,1191,-0.22
2022,0,25493,Nick Taylor,56.46,564,999,-0.18
2022,0,47347,Adam Schenk,56.43,601,1065,-0.14
2022,0,23983,Luke Donald,56.16,415,739,-0.17
2022,0,35891,Cameron Smith,56.12,408,727,-0.33
2022,0,24924,Bill Haas,56.03,520,928,-0.13
2022,0,32757,Patton Kizzire,55.96,634,1133,-0.19
2022,0,29926,Danny Lee,55.96,305,545,-0.16
2022,0,45157,Cam Davis,55.9,587,1050,-0.27
2022,0,31323,Gary Woodland,55.81,456,817,-0.16
2022,0,45486,Joaquin Niemann,55.79,477,855,-0.25
2022,0,34563,Chesson Hadley,55.71,493,885,-0.22
2022,0,26851,Marc Leishman,55.56,500,900,-0.26
2022,0,34046,Jordan Spieth,55.42,501,904,-0.27
2022,0,51997,Andrew Novak,55.35,424,766,-0.17
2022,0,30692,Scott Stallings,55.27,635,1149,-0.22
2022,0,27129,Luke List,55.23,502,909,-0.19
2022,0,27064,Jhonattan Vegas,55.18,474,859,-0.19
2022,0,47504,Sam Burns,54.98,552,1004,-0.29
2022,0,45540,Jared Wolfe,54.66,352,644,-0.17
2022,0,47483,Will Zalatoris,54.53,445,816,-0.29
2022,0,48117,Kurt Kitayama,54.49,370,679,-0.24
2022,0,33597,Harry Higgs,54.48,505,927,-0.16
2022,0,33448,Justin Thomas,54.46,476,874,-0.32
2022,0,51634,Sahith Theegala,54.42,702,1290,-0.22
2022,0,24502,Adam Scott,54.41,475,873,-0.25
2022,0,26300,Matt Jones,54.4,383,704,-0.25
2022,0,46601,Trey Mullinax,54.0,486,900,-0.26
2022,0,27095,Nick Watney,53.93,473,877,-0.16
2022,0,34363,Tyrrell Hatton,53.6,380,709,-0.23
2022,0,36689,Brooks Koepka,53.45,287,537,-0.26
2022,0,35617,Martin Trainer,53.41,446,835,-0.18
2022,0,51766,Wyndham Clark,53.29,567,1064,-0.24
2022,0,32366,Kevin Chappell,53.24,320,601,-0.17
2022,0,37189,Harold Varner III,53.13,416,783,-0.24
2022,0,10381,Curtis Thompson,53.11,316,595,-0.17
2022,0,35461,Beau Hossler,53.01,476,898,-0.19
2022,0,34255,Joseph Bramlett,52.31,476,910,-0.2
2022,0,51894,Vince Whaley,51.81,472,911,-0.2
2022,0,12716,Charley Hoffman,51.71,438,847,-0.21
2022,0,36699,Patrick Rodgers,51.6,501,971,-0.2
2022,0,39058,Lucas Herbert,51.49,293,569,-0.18
2022,0,27139,David Skinns,51.48,365,709,-0.21
2022,0,32333,Kevin Tway,50.98,467,916,-0.17
2022,0,48084,Wesley Bryan,50.88,261,513,-0.21
2022,0,29970,Dylan Frittelli,50.71,535,1055,-0.17
2022,0,48699,Callum Tarren,50.65,388,766,-0.23
2022,0,46550,Brandon Hagy,49.06,393,801,-0.24
2022,0,56278,Matthew Wolff,48.46,251,518,-0.21
2022,0,29289,S.Y. Noh,47.95,292,609,-0.24
2021,0,30927,Brendon Todd,75.15,747,994,-0.18
2021,0,26476,Chez Reavie,74.5,739,992,-0.16
2021,0,31560,Brian Stuard,73.67,901,1223,-0.15
2021,0,19803,Ryan Armour,73.39,684,932,-0.18
2021,0,45526,Abraham Ancer,71.04,802,1129,-0.22
2021,0,29535,Brice Garnett,70.8,679,959,-0.17
2021,0,52375,Doug Ghim,70.29,705,1003,-0.2
2021,0,32816,Satoshi Kodaira,70.21,601,856,-0.16
2021,0,26758,David Hearn,69.64,445,639,-0.14
2021,0,50525,Collin Morikawa,69.37,641,924,-0.26
2021,0,49298,Kramer Hickok,69.08,534,773,-0.16
2021,0,23325,Vaughn Taylor,69.03,593,859,-0.17
2021,0,27936,Martin Laird,68.88,664,964,-0.17
2021,0,39997,Corey Conners,68.79,800,1163,-0.21
2021,0,39971,Sungjae Im,68.77,1079,1569,-0.22
2021,0,39324,J.J. Spaun,68.32,496,726,-0.11
2021,0,34076,Joel Dahmen,68.27,626,917,-0.15
2021,0,36801,Mark Hubbard,68.21,841,1233,-0.16
2021,0,29478,Kevin Kisner,68.16,655,961,-0.2
2021,0,40098,Matt Fitzpatrick,67.93,500,736,-0.17
2021,0,48045,Michael Gellerman,67.74,294,434,-0.14
2021,0,32150,Michael Thompson,67.58,640,947,-0.17
2021,0,30163,Henrik Norlander,67.31,700,1040,-0.16
2021,0,35449,Adam Long,67.11,659,982,-0.15
2021,0,34098,Russell Henley,67.07,723,1078,-0.22
2021,0,33413,Ben Martin,66.95,316,472,-0.16
2021,0,45609,Tyler Duncan,66.92,704,1052,-0.14
2021,0,30110,Kyle Stanley,66.83,689,1031,-0.12
2021,0,24357,K.J. Choi,66.72,399,598,-0.07
2021,0,27644,Brian Harman,66.61,786,1180,-0.24
2021,0,27330,Josh Teater,66.59,307,461,-0.2
2021,0,31557,Jim Herman,66.5,544,818,-0.18
2021,0,33410,Andrew Landry,66.47,563,847,-0.13
2021,0,33122,Russell Knox,66.4,735,1107,-0.21
2021,0,29221,Webb Simpson,66.27,564,851,-0.25
2021,0,27214,Kevin Streelman,66.27,772,1165,-0.22
2021,0,39953,Chase Seiffert,66.03,515,780,-0.16
2021,0,32448,James Hahn,65.89,568,862,-0.18
2021,0,25396,Kevin Na,65.84,713,1083,-0.25
2021,0,33404,Chris Baker,65.66,348,530,-0.1
2021,0,23108,Matt Kuchar,65.65,537,818,-0.2
2021,0,33141,Keegan Bradley,65.58,705,1075,-0.21
2021,0,29420,Billy Horschel,65.56,632,964,-0.22
2021,0,40026,Daniel Berger,65.55,666,1016,-0.23
2021,0,53165,Doc Redman,65.37,621,950,-0.16
2021,0,34174,John Huh,65.3,461,706,-0.11
2021,0,33120,Mark Anderson,65.13,310,476,-0.2
2021,0,31646,Emiliano Grillo,65.07,624,959,-0.21
2021,0,36871,Matthew NeSmith,65.04,718,1104,-0.19
2021,0,33490,Bo Hoag,64.97,677,1042,-0.16
2021,0,46435,Austin Cook,64.82,584,901,-0.19
2021,0,24138,Ian Poulter,64.74,494,763,-0.18
2021,0,25686,Jason Dufner,64.65,664,1027,-0.15
2021,0,24361,Pat Perez,64.38,694,1078,-0.2
2021,0,35532,Tom Hoge,64.33,781,1214,-0.17
2021,0,26499,Rafa Cabrera Bello,64.11,536,836,-0.15
2021,0,25900,Lucas Glover,64.09,721,1125,-0.17
2021,0,34099,Harris English,64.04,698,1090,-0.24
2021,0,34264,Hudson Swafford,63.63,586,921,-0.21
2021,0,33399,Adam Hadwin,63.54,697,1097,-0.16
2021,0,25493,Nick Taylor,63.49,732,1153,-0.22
2021,0,32791,K.H. Lee,63.47,820,1292,-0.17
2021,0,27942,Rob Oppenheim,63.45,493,777,-0.2
2021,0,30926,Chris Kirk,63.33,658,1039,-0.22
2021,0,28252,Seamus Power,63.29,369,583,-0.26
2021,0,22056,Cameron Percy,63.27,527,833,-0.17
2021,0,46717,Viktor Hovland,63.22,612,968,-0.25
2021,0,34360,Patrick Reed,63.2,577,913,-0.26
2021,0,32102,Rickie Fowler,63.02,564,895,-0.18
2021,0,33486,Roger Sloan,63.0,538,854,-0.23
2021,0,48822,Sebastián Muñoz,62.74,778,1240,-0.21
2021,0,25364,Paul Casey,62.63,501,800,-0.24
2021,0,29518,Brendan Steele,62.62,583,931,-0.19
2021,0,34363,Tyrrell Hatton,62.6,405,647,-0.26
2021,0,46970,Jon Rahm,62.53,559,894,-0.33
2021,0,46046,Scottie Scheffler,62.49,728,1165,-0.26
2021,0,27649,Brandt Snedeker,62.45,622,996,-0.19
2021,0,32839,Hideki Matsuyama,62.4,727,1165,-0.23
2021,0,26329,Louis Oosthuizen,62.4,521,835,-0.28
2021,0,29479,Scott Brown,62.09,547,881,-0.16
2021,0,37455,Si Woo Kim,62.08,717,1155,-0.22
2021,0,28089,Jason Day,62.03,477,769,-0.2
2021,0,35230,Nelson Ledesma,61.95,298,481,-0.19
2021,0,20396,Lee Westwood,61.81,437,707,-0.21
2021,0,47993,Denny McCarthy,61.78,682,1104,-0.17
2021,0,40006,Erik van Rooyen,61.62,578,938,-0.24
2021,0,32640,Troy Merritt,61.59,683,1109,-0.18
2021,0,34256,Andrew Putnam,61.52,633,1029,-0.17
2021,0,23621,Rory Sabbatini,61.52,574,933,-0.2
2021,0,24024,Zach Johnson,61.44,647,1053,-0.18
2021,0,21209,Sergio Garcia,61.34,584,952,-0.23
2021,0,33419,Cameron Tringale,61.25,694,1133,-0.25
2021,0,30944,Jason Kokrak,61.22,644,1052,-0.25
2021,0,46442,Maverick McNealy,61.18,561,917,-0.2
2021,0,47347,Adam Schenk,61.09,675,1105,-0.19
2021,0,49766,Hank Lebioda,61.02,454,744,-0.21
2021,0,47128,Richy Werenski,60.9,701,1151,-0.22
2021,0,28775,Nate Lashley,60.88,498,818,-0.16
2021,0,29268,Bronson Burgoon,60.78,468,770,-0.16
2021,0,37275,Sam Ryder,60.78,575,946,-0.18
2021,0,49964,Aaron Wise,60.52,587,970,-0.23
2021,0,23623,Bo Van Pelt,60.42,458,758,-0.13
2021,0,37189,Harold Varner III,60.42,658,1089,-0.18
2021,0,33667,Carlos Ortiz,60.4,697,1154,-0.27
2021,0,23320,Ryan Palmer,60.28,560,929,-0.26
2021,0,30692,Scott Stallings,60.23,565,938,-0.16
2021,0,35450,Patrick Cantlay,60.21,569,945,-0.29
2021,0,19846,Brian Gay,60.19,517,859,-0.13
2021,0,46402,Talor Gooch,60.16,690,1147,-0.22
2021,0,25818,Scott Piercy,59.89,563,940,-0.18
2021,0,21961,Charles Howell III,59.7,440,737,-0.25
2021,0,24140,Sean O'Hair,59.7,363,608,-0.11
2021,0,29926,Danny Lee,59.67,466,781,-0.11
2021,0,28679,Fabián Gómez,59.57,280,470,-0.17
2021,0,29908,C.T. Pan,59.51,535,899,-0.19
2021,0,48081,Xander Schauffele,59.4,518,872,-0.3
2021,0,22405,Justin Rose,59.36,336,566,-0.21
2021,0,32662,Michael Gligic,59.35,492,829,-0.18
2021,0,27349,Alex Noren,59.35,606,1021,-0.22
2021,0,31420,Anirban Lahiri,59.28,444,749,-0.2
2021,0,35891,Cameron Smith,59.25,570,962,-0.29
2021,0,48887,Matt Wallace,59.13,311,526,-0.23
2021,0,45486,Joaquin Niemann,58.98,726,1231,-0.25
2021,0,23983,Luke Donald,58.9,364,618,-0.14
2021,0,25804,Bubba Watson,58.84,486,826,-0.21
2021,0,52372,Cameron Champ,58.73,528,899,-0.23
2021,0,27554,Scott Harrington,58.71,509,867,-0.17
2021,0,47504,Sam Burns,58.65,590,1006,-0.28
2021,0,34431,Robert Streb,58.62,571,974,-0.2
2021,0,22371,Aaron Baddeley,58.47,290,496,-0.22
2021,0,33204,Shane Lowry,58.35,510,874,-0.2
2021,0,39977,Max Homa,58.14,539,927,-0.24
2021,0,32070,Rafael Campos,58.05,328,565,-0.18
2021,0,26851,Marc Leishman,58.0,511,881,-0.2
2021,0,33597,Harry Higgs,57.78,598,1035,-0.22
2021,0,35461,Beau Hossler,57.76,558,966,-0.22
2021,0,32254,Xinjun Zhang,57.68,398,690,-0.11
2021,0,32757,Patton Kizzire,57.66,723,1254,-0.24
2021,0,32139,Danny Willett,57.66,222,385,-0.14
2021,0,20229,Stewart Cink,57.61,621,1078,-0.22
2021,0,28237,Rory McIlroy,57.31,498,869,-0.3
2021,0,27770,Camilo Villegas,57.3,514,897,-0.23
2021,0,26331,Charl Schwartzel,57.13,589,1031,-0.2
2021,0,34563,Chesson Hadley,57.07,460,806,-0.2
2021,0,29725,Tony Finau,57.06,566,992,-0.25
2021,0,30925,Dustin Johnson,57.03,487,854,-0.28
2021,0,35310,Lanto Griffin,57.01,630,1105,-0.19
2021,0,24781,Hunter Mahan,56.97,323,567,-0.11
2021,0,30911,Tommy Fleetwood,56.9,371,652,-0.2
2021,0,35104,Tom Lewis,56.89,549,965,-0.18
2021,0,49771,J.T. Poston,56.87,621,1092,-0.21
2021,0,45157,Cam Davis,56.81,705,1241,-0.27
2021,0,24924,Bill Haas,56.81,246,433,-0.15
2021,0,35506,Mackenzie Hughes,56.77,595,1048,-0.2
2021,0,35658,Kris Ventura,56.76,403,710,-0.13
2021,0,27064,Jhonattan Vegas,56.64,520,918,-0.21
2021,0,12716,Charley Hoffman,56.55,617,1091,-0.24
2021,0,39546,Keith Mitchell,56.52,520,920,-0.21
2021,0,34466,Peter Malnati,56.31,513,911,-0.14
2021,0,47483,Will Zalatoris,56.26,530,942,-0.24
2021,0,34255,Joseph Bramlett,56.16,433,771,-0.22
2021,0,27556,Ted Potter Jr.,56.11,450,802,-0.18
2021,0,49960,Sepp Straka,56.11,597,1064,-0.27
2021,0,27129,Luke List,56.03,581,1037,-0.2
2021,0,31323,Gary Woodland,56.02,447,798,-0.25
2021,0,36689,Brooks Koepka,55.68,402,722,-0.3
2021,0,23788,D.J. Trahan,55.64,355,638,-0.17
2021,0,51894,Vince Whaley,55.57,444,799,-0.24
2021,0,48119,Ben Taylor,55.37,237,428,-0.24
2021,0,24502,Adam Scott,55.34,451,815,-0.3
2021,0,27974,Sung Kang,55.29,570,1031,-0.12
2021,0,40042,Tyler McCumber,55.27,414,749,-0.2
2021,0,56762,Will Gordon,55.22,513,929,-0.18
2021,0,32618,Rhein Gibson,55.17,283,513,-0.14
2021,0,36699,Patrick Rodgers,55.17,592,1073,-0.21
2021,0,33448,Justin Thomas,54.97,520,946,-0.32
2021,0,26300,Matt Jones,54.95,638,1161,-0.24
2021,0,46441,Robby Shelton,54.9,538,980,-0.12
2021,0,47959,Bryson DeChambeau,54.78,516,942,-0.34
2021,0,29974,Branden Grace,54.69,472,863,-0.22
2021,0,1810,Phil Mickelson,53.98,448,830,-0.11
2021,0,27095,Nick Watney,53.91,310,575,-0.15
2021,0,32333,Kevin Tway,52.64,369,701,-0.21
2021,0,34046,Jordan Spieth,52.41,533,1017,-0.3
2021,0,29970,Dylan Frittelli,52.36,432,825,-0.2
2021,0,33948,Byeong Hun An,52.31,499,954,-0.18
2021,0,34314,Sebastian Cappelen,52.12,270,518,-0.15
2021,0,56278,Matthew Wolff,51.94,362,697,-0.3
2021,0,46550,Brandon Hagy,50.95,403,791,-0.2
2021,0,35617,Martin Trainer,50.46,329,652,-0.2
2021,0,34213,Grayson Murray,50.1,249,497,-0.16
2021,0,28420,Ryan Brehm,49.27,235,477,-0.1
2021,0,51766,Wyndham Clark,48.54,467,962,-0.18
2021,0,39975,Michael Kim,48.49,353,728,-0.15
2021,0,25632,Jimmy Walker,47.85,412,861,-0.17
2021,0,27141,J.B. Holmes,47.73,284,595,-0.11
2020,0,10809,Jim Furyk,73.96,372,503,-0.16
2020,0,19803,Ryan Armour,73.77,464,629,-0.14
2020,0,30927,Brendon Todd,71.84,755,1051,-0.16
2020,0,33404,Chris Baker,70.56,326,462,-0.16
2020,0,31560,Brian Stuard,70.28,629,895,-0.16
2020,0,30110,Kyle Stanley,69.88,420,601,-0.2
2020,0,26476,Chez Reavie,69.84,558,799,-0.16
2020,0,49298,Kramer Hickok,69.58,350,503,-0.12
2020,0,45609,Tyler Duncan,69.28,681,983,-0.16
2020,0,31557,Jim Herman,69.23,504,728,-0.11
2020,0,30163,Henrik Norlander,69.01,541,784,-0.15
2020,0,25349,Tim Wilkinson,68.9,308,447,-0.19
2020,1,53165,Doc Redman,68.16,668,980,-0.21
2020,1,46435,Austin Cook,68.11,455,668,-0.19
2020,1,29479,Scott Brown,67.82,472,696,-0.12
2020,1,39997,Corey Conners,67.66,588,869,-0.21
2020,1,26758,David Hearn,67.66,341,504,-0.12
2020,1,29221,Webb Simpson,67.42,480,712,-0.3
2020,1,27330,Josh Teater,67.2,252,375,-0.17
2020,1,34563,Chesson Hadley,67.08,428,638,-0.26
2020,1,33413,Ben Martin,66.78,205,307,-0.17
2020,2,23108,Matt Kuchar,66.08,454,687,-0.18
2020,3,26596,Ryan Moore,65.97,314,476,-0.18
2020,3,23325,Vaughn Taylor,65.96,405,614,-0.13
2020,3,40098,Matt Fitzpatrick,65.85,403,612,-0.17
2020,3,32150,Michael Thompson,65.77,513,780,-0.12
2020,3,27214,Kevin Streelman,65.66,522,795,-0.17
2020,3,25686,Jason Dufner,65.6,511,779,-0.14
2020,3,28679,Fabián Gómez,65.56,354,540,-0.18
2020,3,34098,Russell Henley,65.43,530,810,-0.2
2020,3,33410,Andrew Landry,65.42,509,778,-0.14
2020,-9,29478,Kevin Kisner,65.36,515,788,-0.19
2020,2,50525,Collin Morikawa,65.33,650,995,-0.22
2020,3,39971,Sungjae Im,65.27,716,1097,-0.22
2020,1,25900,Lucas Glover,65.19,455,698,-0.18
2020,-11,40026,Daniel Berger,65.04,506,778,-0.25
2020,1,32102,Rickie Fowler,65.03,372,572,-0.23
2020,1,32448,James Hahn,64.89,244,376,-0.19
2020,1,21407,Arjun Atwal,64.87,181,279,-0.11
2020,1,34076,Joel Dahmen,64.81,569,878,-0.2
2020,1,25364,Paul Casey,64.78,401,619,-0.19
2020,1,33399,Adam Hadwin,64.49,485,752,-0.24
2020,1,52375,Doug Ghim,64.45,252,391,-0.16
2020,1,27936,Martin Laird,64.44,261,405,-0.23
2020,2,31646,Emiliano Grillo,64.23,431,671,-0.15
2020,2,35732,Wes Roach,63.84,196,307,-0.1
2020,2,27644,Brian Harman,63.71,632,992,-0.25
2020,2,23788,D.J. Trahan,63.7,293,460,-0.12
2020,2,49771,J.T. Poston,63.68,561,881,-0.17
2020,2,32640,Troy Merritt,63.62,488,767,-0.17
2020,3,36801,Mark Hubbard,63.46,646,1018,-0.22
2020,3,24024,Zach Johnson,63.4,478,754,-0.19
2020,3,25396,Kevin Na,63.23,521,824,-0.18
2020,-8,46970,Jon Rahm,63.16,504,798,-0.29
2020,1,36871,Matthew NeSmith,63.15,473,749,-0.17
2020,2,29535,Brice Garnett,63.06,396,628,-0.18
2020,2,45526,Abraham Ancer,62.96,493,783,-0.22
2020,3,33490,Bo Hoag,62.96,430,683,-0.13
2020,2,27942,Rob Oppenheim,62.94,394,626,-0.14
2020,2,24361,Pat Perez,62.88,349,555,-0.18
2020,2,47347,Adam Schenk,62.88,481,765,-0.22
2020,2,47993,Denny McCarthy,62.76,568,905,-0.24
2020,2,32662,Michael Gligic,62.69,294,469,-0.18
2020,2,37189,Harold Varner III,62.67,497,793,-0.28
2020,2,32791,K.H. Lee,62.52,472,755,-0.16
2020,2,39953,Chase Seiffert,62.48,313,501,-0.16
2020,2,25572,Graeme McDowell,62.43,324,519,-0.11
2020,2,25493,Nick Taylor,62.41,435,697,-0.21
2020,2,33597,Harry Higgs,62.19,597,960,-0.17
2020,2,40058,Zac Blair,62.16,432,695,-0.13
2020,2,37275,Sam Ryder,62.14,481,774,-0.17
2020,2,29908,C.T. Pan,62.08,370,596,-0.14
2020,3,23621,Rory Sabbatini,61.99,429,692,-0.15
2020,3,33122,Russell Knox,61.97,422,681,-0.21
2020,0,34099,Harris English,61.96,588,949,-0.21
2020,-23,29420,Billy Horschel,61.95,508,820,-0.26
2020,1,48045,Michael Gellerman,61.93,257,415,-0.14
2020,1,33204,Shane Lowry,61.75,310,502,-0.19
2020,3,46717,Viktor Hovland,61.73,500,810,-0.22
2020,0,27649,Brandt Snedeker,61.69,430,697,-0.2
2020,0,25818,Scott Piercy,61.64,429,696,-0.16
2020,1,46441,Robby Shelton,61.46,488,794,-0.17
2020,1,28775,Nate Lashley,61.23,387,632,-0.18
2020,1,26499,Rafa Cabrera Bello,61.21,333,544,-0.14
2020,2,29970,Dylan Frittelli,61.09,581,951,-0.18
2020,0,46046,Scottie Scheffler,60.99,594,974,-0.22
2020,1,30911,Tommy Fleetwood,60.98,236,387,-0.15
2020,1,27064,Jhonattan Vegas,60.94,312,512,-0.18
2020,7,48822,Sebastián Muñoz,60.9,662,1087,-0.21
2020,1,23623,Bo Van Pelt,60.7,261,430,-0.1
2020,1,33141,Keegan Bradley,60.68,480,791,-0.17
2020,1,56278,Matthew Wolff,60.62,528,871,-0.24
2020,1,27554,Scott Harrington,60.61,454,749,-0.17
2020,3,35449,Adam Long,60.44,599,991,-0.23
2020,3,49960,Sepp Straka,60.44,521,862,-0.23
2020,-6,34363,Tyrrell Hatton,60.38,285,472,-0.24
2020,2,26300,Matt Jones,60.27,537,891,-0.18
2020,3,35532,Tom Hoge,60.15,554,921,-0.18
2020,3,26329,Louis Oosthuizen,60.14,335,557,-0.17
2020,4,27963,Chris Stroud,60.04,302,503,-0.14
2020,5,34431,Robert Streb,60.0,264,440,-0.14
2020,5,33120,Mark Anderson,59.84,307,513,-0.15
2020,5,45157,Cam Davis,59.81,381,637,-0.3
2020,5,31420,Anirban Lahiri,59.81,192,321,-0.15
2020,-10,23320,Ryan Palmer,59.71,495,829,-0.18
2020,4,35658,Kris Ventura,59.69,231,387,-0.28
2020,4,22405,Justin Rose,59.65,272,456,-0.17
2020,-3,48081,Xander Schauffele,59.6,509,854,-0.27
2020,3,24924,Bill Haas,59.49,282,474,-0.1
2020,3,39546,Keith Mitchell,59.49,417,701,-0.19
2020,3,56762,Will Gordon,59.34,181,305,-0.24
2020,3,21209,Sergio Garcia,59.33,264,445,-0.17
2020,3,29518,Brendan Steele,59.33,461,777,-0.24
2020,4,49964,Aaron Wise,59.15,278,470,-0.14
2020,4,32254,Xinjun Zhang,59.05,486,823,-0.22
2020,4,28252,Seamus Power,59.03,170,288,-0.25
2020,4,35450,Patrick Cantlay,59.0,364,617,-0.27
2020,4,39324,J.J. Spaun,58.98,394,668,-0.15
2020,4,49766,Hank Lebioda,58.89,338,574,-0.15
2020,4,30692,Scott Stallings,58.89,434,737,-0.24
2020,5,28307,Matt Every,58.73,333,567,-0.14
2020,5,24138,Ian Poulter,58.63,309,527,-0.2
2020,5,33486,Roger Sloan,58.63,309,527,-0.13
2020,-21,30925,Dustin Johnson,58.6,385,657,-0.29
2020,5,47959,Bryson DeChambeau,58.45,498,852,-0.28
2020,3,29268,Bronson Burgoon,58.44,367,628,-0.21
2020,4,39977,Max Homa,58.4,466,798,-0.2
2020,4,46402,Talor Gooch,58.39,609,1043,-0.21
2020,4,31323,Gary Woodland,58.38,432,740,-0.25
2020,4,34021,Bud Cauley,58.31,470,806,-0.17
2020,4,27556,Ted Potter Jr.,58.3,274,470,-0.09
2020,4,27129,Luke List,58.25,473,812,-0.22
2020,5,22371,Aaron Baddeley,58.17,299,514,-0.19
2020,6,19846,Brian Gay,58.05,404,696,-0.2
2020,6,27349,Alex Noren,57.9,359,620,-0.23
2020,6,22056,Cameron Percy,57.83,266,460,-0.23
2020,2,45486,Joaquin Niemann,57.79,527,912,-0.21
2020,6,32366,Kevin Chappell,57.69,255,442,-0.2
2020,6,51894,Vince Whaley,57.66,222,385,-0.15
2020,7,25804,Bubba Watson,57.65,456,791,-0.25
2020,7,37455,Si Woo Kim,57.62,480,833,-0.24
2020,7,30944,Jason Kokrak,57.55,408,709,-0.19
2020,0,33448,Justin Thomas,57.53,462,803,-0.27
2020,1,35310,Lanto Griffin,57.5,640,1113,-0.21
2020,5,34255,Joseph Bramlett,57.49,311,541,-0.19
2020,5,20229,Stewart Cink,56.75,353,622,-0.14
2020,6,29926,Danny Lee,56.66,434,766,-0.22
2020,4,32839,Hideki Matsuyama,56.52,477,844,-0.24
2020,18,34360,Patrick Reed,56.5,513,908,-0.29
2020,6,47128,Richy Werenski,56.37,385,683,-0.22
2020,8,48119,Ben Taylor,56.27,220,391,-0.16
2020,2,35506,Mackenzie Hughes,56.1,483,861,-0.22
2020,8,46442,Maverick McNealy,56.02,451,805,-0.2
2020,11,52372,Cameron Champ,56.01,475,848,-0.29
2020,7,12716,Charley Hoffman,55.87,371,664,-0.21
2020,7,32139,Danny Willett,55.81,245,439,-0.19
