YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
2008,0,21633,Steve Allan,2567.7,89871,35
2008,0,1553,John Huston,2567.1,105250,41
2008,0,20498,Briny Baird,2560.6,197170,77
2008,0,20378,Mathias Grönberg,2559.5,148449,58
2008,0,19803,Ryan Armour,2547.3,160480,63
2008,0,12652,Cameron Beckman,2545.4,139999,55
2008,0,6567,Vijay Singh,2537.4,134482,53
2008,0,27060,John Mallinger,2532.1,159524,63
2008,0,20105,Jeff Gove,2528.5,91026,36
2008,0,25842,Jon Mills,2527.7,103636,41
2008,0,20157,Retief Goosen,2526.9,93494,37
2008,0,23541,Ben Crane,2525.8,169228,67
2008,0,12705,Cliff Kresge,2524.7,156532,62
2008,0,26679,Kevin Stadler,2512.6,140705,56
2008,0,1226,Fred Couples,2510.1,82833,33
2008,0,23048,Eric Axley,2509.3,188199,75
2008,0,2239,Scott Verplank,2508.2,158018,63
2008,0,24227,Justin Bolli,2503.9,160252,64
2008,0,21959,Ted Purdy,2503.9,97653,39
2008,0,27613,David Lutterus,2501.3,102555,41
2008,0,8075,Jerry Kelly,2499.2,177444,71
2008,0,28158,Steve Marino,2491.3,194323,78
2008,0,10649,Tom Scherrer,2490.4,87163,35
2008,0,27770,Camilo Villegas,2483.5,111758,45
2008,0,23135,Tim Clark,2479.0,138825,56
2008,0,26500,Alejandro Cañizares,2476.2,91621,37
2008,0,1035,Tommy Armour III,2475.4,128719,52
2008,0,20443,Jin Park,2469.7,150649,61
2008,0,1810,Phil Mickelson,2468.8,118504,48
2008,0,2206,David Toms,2467.8,128326,52
2008,0,27141,J.B. Holmes,2460.4,81193,33
2008,0,24781,Hunter Mahan,2450.7,151945,62
2008,0,28089,Jason Day,2449.0,171432,70
2008,0,20623,Gavin Coles,2436.4,82838,34
2008,0,6090,Jim McGovern,2433.4,131401,54
2008,0,20634,Peter Lonard,2425.2,164915,68
2008,0,27649,Brandt Snedeker,2421.2,154959,64
2008,0,30750,Tommy Gainey,2418.4,84643,35
2008,0,25562,Andres Romero,2413.0,86868,36
2008,0,1945,Kenny Perry,2410.0,183160,76
2008,0,22348,Nick O'Hern,2403.7,137013,57
2008,0,8845,Scott Sterling,2399.5,141573,59
2008,0,12782,Tim Herron,2397.2,155819,65
2008,0,30925,Dustin Johnson,2383.5,154930,65
2008,0,1313,Steve Elkington,2381.7,128612,54
2008,0,20229,Stewart Cink,2379.1,121334,51
2008,0,8931,Glen Day,2369.1,101873,43
2008,0,12680,Shigeki Maruyama,2365.0,87504,37
2008,0,7547,Craig Kanada,2357.8,99026,42
2008,0,25345,Carl Pettersson,2356.8,200329,85
2008,0,28475,Jeff Overton,2349.3,136259,58
2008,0,22582,Kyle Thompson,2346.2,107923,46
2008,0,6522,Ernie Els,2345.6,68022,29
2008,0,6012,Greg Kraft,2340.9,95977,41
2008,0,10505,Shane Bertsch,2337.5,177648,76
2008,0,1724,Jeff Maggert,2329.2,177017,76
2008,0,8537,J.P. Hayes,2293.5,107793,47
2008,0,23325,Vaughn Taylor,2254.0,169049,75
2007,0,23613,Rich Barcelo,3637.5,130951,36
2007,0,6034,Marco Dawson,3467.4,117890,34
2007,0,10809,Jim Furyk,3453.9,176149,51
2007,0,20645,John Senden,3397.4,193652,57
2007,0,25900,Lucas Glover,3348.1,157360,47
2007,0,8793,Tiger Woods,3343.1,100293,30
2007,0,6515,Shaun Micheel,3340.6,150328,45
2007,0,6373,José María Olazábal,3321.3,73069,22
2007,0,21961,Charles Howell III,3314.6,122639,37
2007,0,12714,Chris Tidland,3295.2,131808,40
2007,0,7867,Woody Austin,3275.7,189991,58
2007,0,25892,Steve Wheatcroft,3275.3,104809,32
2007,0,1810,Phil Mickelson,3274.5,68764,21
2007,0,22212,Craig Lile,3243.5,145959,45
2007,0,1320,Bob Estes,3224.8,170914,53
2007,0,8375,Paul Stankowski,3216.9,67555,21
2007,0,23638,Brendon de Jonge,3208.4,121918,38
2007,0,26882,Michael Sim,3176.4,79411,25
2007,0,1577,Lee Janzen,3171.3,95139,30
2007,0,24457,Jaco Van Zyl,3169.0,91901,29
2007,0,24361,Pat Perez,3166.6,98165,31
2007,0,20472,Alex Cejka,3148.3,138524,44
2007,0,26679,Kevin Stadler,3142.9,150859,48
2007,0,21528,Henrik Stenson,3131.6,72027,23
2007,0,26951,Johnson Wagner,3118.0,171488,55
2007,0,1948,Tim Petrovic,3117.2,165210,53
2007,0,22806,Doug LaBelle II,3103.3,176887,57
2007,0,6621,Joe Durant,3092.8,120619,39
2007,0,24490,George McNeill,3079.0,141634,46
2007,0,12510,Chad Campbell,3076.8,150765,49
2007,0,23349,Charles Warren,3065.6,174738,57
2007,0,11032,Frank Lickliter II,3042.4,170373,56
2007,0,1024,Billy Andrade,3041.1,164217,54
2007,0,23621,Rory Sabbatini,3038.7,127627,42
2007,0,8931,Glen Day,3029.0,102987,34
2007,0,21209,Sergio Garcia,3018.9,108679,36
2007,0,1473,Todd Hamilton,3018.1,111671,37
2007,0,24924,Bill Haas,3013.6,150678,50
2007,0,11123,Chris Couch,3013.1,141618,47
2007,0,20127,Chris Riley,3005.2,96167,32
2007,0,2036,Jim Rutledge,2997.3,59945,20
2007,0,2223,Bob Tway,2995.4,176726,59
2007,0,21646,David Branshaw,2994.4,146726,49
2007,0,22378,Trevor Immelman,2993.7,86816,29
2007,0,20859,Anders Hansen,2991.8,86762,29
2007,0,1797,Rocco Mediate,2991.4,164529,55
2007,0,22913,John Rollins,2988.1,179288,60
2007,0,19972,José Coceres,2986.4,104524,35
2007,0,28475,Jeff Overton,2984.3,92514,31
2007,0,23933,Michael Boyd,2981.1,104339,35
2007,0,23497,Tag Ridings,2978.0,74451,25
2007,0,10733,Kent Jones,2975.9,169627,57
2007,0,20572,Rod Pampling,2964.4,151184,51
2007,0,29718,Anthony Kim,2954.9,135925,46
2007,0,24357,K.J. Choi,2954.3,138851,47
2007,0,21731,Freddie Jacobson,2953.1,106312,36
2007,0,28486,Michael Putnam,2948.9,103211,35
2007,0,21350,Ryuji Imada,2948.1,191626,65
2007,0,24449,Parker McLachlin,2943.3,108903,37
2007,0,12602,Dean Wilson,2942.9,138314,47
2007,0,1677,Tom Lehman,2938.7,96978,33
2007,0,24138,Ian Poulter,2937.9,91076,31
2007,0,21959,Ted Purdy,2934.7,146734,50
2007,0,6527,Steve Stricker,2933.4,158404,54
2007,0,20382,Stephen Leaney,2929.3,125959,43
2007,0,26881,Jarrod Lyle,2926.4,119984,41
2007,0,20104,Ken Duke,2921.4,131465,45
2007,0,8881,Tripp Isenhour,2914.9,110768,38
2007,0,8123,Jeff Brehaut,2912.7,87382,30
2007,0,22371,Aaron Baddeley,2894.4,95515,33
2007,0,24912,Will MacKenzie,2894.4,170770,59
2007,0,20160,Charlie Wi,2893.3,138880,48
2007,0,20229,Stewart Cink,2891.5,170598,59
2007,0,7457,Steve Flesch,2887.6,138604,48
2007,0,2101,Joey Sindelar,2882.4,126826,44
2007,0,24502,Adam Scott,2881.0,115241,40
2007,0,21753,Brian Davis,2873.3,160905,56
2007,0,1142,Bart Bryant,2869.1,131978,46
2007,0,1381,Fred Funk,2865.7,111764,39
2007,0,10423,Mike Weir,2865.0,94545,33
2007,0,2246,Duffy Waldorf,2858.7,100056,35
2007,0,20850,Daniel Chopra,2856.5,151394,53
2007,0,10213,Dicky Pride,2853.7,114148,40
2007,0,24507,Jason Bohn,2851.2,76982,27
2007,0,1161,Mark Calcavecchia,2849.8,128241,45
2007,0,6004,Stephen Ames,2849.5,113980,40
2007,0,27963,Chris Stroud,2847.2,93956,33
2007,0,27095,Nick Watney,2842.1,133579,47
2007,0,24925,Jonathan Byrd,2840.8,110793,39
2007,0,26420,Richard Johnson,2835.3,116246,41
2007,0,12716,Charley Hoffman,2832.1,150100,53
2007,0,20691,Greg Owen,2830.7,93412,33
2007,0,23614,Rich Beem,2828.0,149885,53
2007,0,25804,Bubba Watson,2826.6,79145,28
2007,0,6251,Chris DiMarco,2824.0,107311,38
2007,0,10860,Justin Leonard,2823.9,175080,62
2007,0,23353,J.J. Henry,2822.7,112907,40
2007,0,23800,Bryce Molder,2820.3,73329,26
2007,0,27120,Troy Matteson,2816.9,135210,48
2007,0,1157,Tom Byrum,2816.3,70408,25
2007,0,1706,Davis Love III,2815.4,106987,38
2007,0,12660,Jesper Parnevik,2805.0,129031,46
2007,0,23623,Bo Van Pelt,2799.3,173554,62
2007,0,22046,Geoff Ogilvy,2792.0,131222,47
2007,0,10885,Robert Allenby,2786.9,144919,52
2007,0,20098,Stuart Appleby,2783.8,141974,51
2007,0,20766,Padraig Harrington,2783.0,83491,30
2007,0,20623,Gavin Coles,2780.7,127912,46
2007,0,10117,Bob Heintz,2776.9,111075,40
2007,0,22293,Heath Slocum,2776.9,191604,69
2007,0,22405,Justin Rose,2773.8,88762,32
2007,0,1766,Billy Mayfair,2768.5,149501,54
2007,0,6567,Vijay Singh,2765.4,138270,50
2007,0,19846,Brian Gay,2761.3,196049,71
2007,0,2206,David Toms,2759.6,126941,46
2007,0,25396,Kevin Na,2753.5,118402,43
2007,0,21806,Paul Gow,2751.1,110044,40
2007,0,20157,Retief Goosen,2742.6,68565,25
2007,0,6643,Paul Goydos,2738.7,95854,35
2007,0,23718,Nathan Green,2734.9,166828,61
2007,0,1707,Steve Lowery,2731.9,114739,42
2007,0,22892,Jason Gore,2726.0,141752,52
2007,0,20574,Mathew Goggin,2723.2,149777,55
2007,0,23983,Luke Donald,2721.4,100692,37
2007,0,12782,Tim Herron,2721.0,146932,54
2007,0,1928,Corey Pavin,2721.0,103397,38
2007,0,25686,Jason Dufner,2715.4,92324,34
2007,0,23320,Ryan Palmer,2709.6,124642,46
2007,0,12680,Shigeki Maruyama,2708.7,127310,47
2007,0,24781,Hunter Mahan,2707.5,119128,44
2007,0,27770,Camilo Villegas,2704.7,108189,40
2007,0,26596,Ryan Moore,2700.4,129619,48
2007,0,7223,Brian Bateman,2697.9,75540,28
2007,0,24290,D.J. Brigman,2697.4,94409,35
2007,0,6197,Michael Allen,2695.5,83561,31
2007,0,25273,Andrew Buckle,2692.7,134634,50
2007,0,7749,Brett Quigley,2683.9,77834,29
2007,0,20634,Peter Lonard,2677.9,115150,43
2007,0,7547,Craig Kanada,2674.3,155112,58
2007,0,25190,Jeff Quinney,2667.3,144032,54
2007,0,24980,Scott Gutschewski,2660.2,58525,22
2007,0,12652,Cameron Beckman,2658.6,124954,47
2007,0,23788,D.J. Trahan,2657.7,116937,44
2007,0,2104,Jeff Sluman,2656.3,61094,23
2007,0,1724,Jeff Maggert,2651.5,132575,50
2007,0,21805,Harrison Frazar,2649.6,98036,37
2007,0,23322,Brett Wetterich,2648.4,92694,35
2007,0,21949,Joe Ogilvie,2642.9,169147,64
2007,0,24140,Sean O'Hair,2638.9,158336,60
2007,0,6522,Ernie Els,2636.1,65903,25
2007,0,22348,Nick O'Hern,2633.9,102723,39
2007,0,26289,Boo Weekley,2628.3,84104,32
2007,0,6595,Kevin Sutherland,2627.3,139246,53
2007,0,2214,Kirk Triplett,2620.8,133661,51
2007,0,1388,Robert Gamez,2614.4,128105,49
2007,0,27702,Matt Hendrix,2613.7,78410,30
2007,0,2239,Scott Verplank,2606.5,127719,49
2007,0,22621,Ben Curtis,2604.9,125037,48
2007,0,24024,Zach Johnson,2590.5,126935,49
2007,0,1941,Tom Pernice Jr.,2590.2,126921,49
2007,0,24358,Robert Garrigus,2590.1,139867,54
2007,0,26360,Bubba Dickerson,2585.0,56869,22
2007,0,23135,Tim Clark,2580.8,118717,46
2007,0,27060,John Mallinger,2578.7,136673,53
2007,0,20433,Mark Hensby,2572.8,138929,54
2007,0,1132,Mark Brooks,2570.5,66834,26
2007,0,20378,Mathias Grönberg,2570.5,136234,53
2007,0,19803,Ryan Armour,2567.5,156617,61
2007,0,25345,Carl Pettersson,2565.4,174445,68
2007,0,12705,Cliff Kresge,2562.5,164002,64
2007,0,12195,Tom Johnson,2562.1,105045,41
2007,0,28158,Steve Marino,2561.9,120408,47
2007,0,19824,Craig Barlow,2559.6,51191,20
2007,0,1313,Steve Elkington,2553.6,104699,41
2007,0,20498,Briny Baird,2550.5,158128,62
2007,0,20628,Arron Oberholser,2550.4,122421,48
2007,0,27649,Brandt Snedeker,2546.4,152786,60
2007,0,10425,Jay Williamson,2545.5,71275,28
2007,0,8075,Jerry Kelly,2540.7,149903,59
2007,0,20105,Jeff Gove,2527.3,136475,54
2007,0,23108,Matt Kuchar,2512.1,113046,45
2007,0,27933,John Merrick,2509.3,120444,48
2007,0,21660,Jason Schultz,2503.4,62584,25
2007,0,21633,Steve Allan,2499.7,84989,34
2007,0,1035,Tommy Armour III,2498.0,109910,44
2007,0,7363,Craig Bowden,2495.6,97327,39
2007,0,21470,Daisuke Maruyama,2482.6,114198,46
2007,0,23048,Eric Axley,2478.8,138814,56
2007,0,27141,J.B. Holmes,2452.8,66226,27
2007,0,29476,Kyle Reifers,2452.4,53952,22
2007,0,1945,Kenny Perry,2415.6,103871,43
2007,0,22295,Darron Stiles,2411.9,77180,32
2007,0,21878,Mark Wilson,2377.5,140271,59
2007,0,8537,J.P. Hayes,2283.1,100457,44
2007,0,1249,John Daly,2262.0,47503,21
2007,0,23325,Vaughn Taylor,2134.4,106721,50
