YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
2005,87,0,6573,Brandt Jobe,"35' 8""",51938.833,1455,Under
2005,87,0,1685,J.L. Lewis,"35' 8""",52043.083,1458,Under
2005,87,0,8793,Tiger Woods,"35' 8""",35098.667,985,1 Under
2005,94,0,1175,Jim Carter,"35' 9""",34728.583,972,Over
2005,94,0,23108,Matt Kuchar,"35' 9""",35423.083,990,Under
2005,94,0,23320,Ryan Palmer,"35' 9""",51461.583,1440,Under
2005,94,0,20663,Brenden Pappas,"35' 9""",31252.25,874,Under
2005,94,0,21959,Ted Purdy,"35' 9""",63887.75,1788,Under
2005,94,0,2246,Duffy Waldorf,"35' 9""",45452.583,1271,Under
2005,100,0,25240,D.A. Points,"35' 10""",52712.833,1472,Under
2005,101,0,10962,Bradley Hughes,"35' 11""",31570.25,879,Over
2005,101,0,10733,Kent Jones,"35' 11""",56513.25,1575,Under
2005,103,0,6197,Michael Allen,"36' 0""",49535.667,1376,Under
2005,103,0,21951,Joey Snyder III,"36' 0""",58779.667,1634,Under
2005,105,0,21805,Harrison Frazar,"36' 1""",60281.0,1672,Under
2005,105,0,23353,J.J. Henry,"36' 1""",55968.167,1551,Under
2005,105,0,8993,Franklin Langham,"36' 1""",49277.667,1367,Over
2005,105,0,1677,Tom Lehman,"36' 1""",32410.333,898,Under
2005,105,0,1706,Davis Love III,"36' 1""",36465.0,1010,Under
2005,105,0,6527,Steve Stricker,"36' 1""",38045.0,1055,Under
2005,111,0,11032,Frank Lickliter II,"36' 2""",55674.75,1539,Under
2005,112,0,23036,Chris Anderson,"36' 3""",37628.0,1039,Over
2005,112,0,7223,Brian Bateman,"36' 3""",55347.917,1527,Over
2005,112,0,1707,Steve Lowery,"36' 3""",55943.667,1543,Under
2005,112,0,21949,Joe Ogilvie,"36' 3""",50804.583,1400,Even
2005,112,0,20396,Lee Westwood,"36' 3""",21514.583,593,Over
2005,117,0,19881,Robert Damron,"36' 4""",51550.083,1420,Over
2005,117,0,12782,Tim Herron,"36' 4""",50461.083,1389,Under
2005,117,0,24140,Sean O'Hair,"36' 4""",55688.167,1531,Under
2005,117,0,22548,Patrick Sheehan,"36' 4""",62387.25,1719,Over
2005,117,0,23322,Brett Wetterich,"36' 4""",43644.083,1202,Under
2005,122,0,23614,Rich Beem,"36' 5""",31300.417,860,Over
2005,122,0,24925,Jonathan Byrd,"36' 5""",60516.25,1662,Under
2005,122,0,23541,Ben Crane,"36' 5""",42169.667,1159,Under
2005,122,0,1329,Brad Faxon,"36' 5""",37175.333,1021,Under
2005,122,0,20691,Greg Owen,"36' 5""",46032.0,1263,Under
2005,122,0,12602,Dean Wilson,"36' 5""",51760.25,1422,Under
2005,128,0,6332,Neal Lancaster,"36' 6""",55788.917,1529,Under
2005,128,0,25396,Kevin Na,"36' 6""",51957.417,1423,Over
2005,128,0,20645,John Senden,"36' 6""",59096.5,1618,Under
2005,128,0,23349,Charles Warren,"36' 6""",52516.25,1438,Under
2005,128,0,10423,Mike Weir,"36' 6""",30839.917,844,Over
2005,133,0,21407,Arjun Atwal,"36' 7""",40096.917,1095,Under
2005,133,0,1219,John Cook,"36' 7""",38247.667,1045,Over
2005,133,0,7457,Steve Flesch,"36' 7""",41297.833,1129,Over
2005,133,0,21806,Paul Gow,"36' 7""",44029.583,1203,Over
2005,137,0,8931,Glen Day,"36' 8""",48128.667,1312,Under
2005,137,0,20572,Rod Pampling,"36' 8""",45491.833,1242,Under
2005,137,0,26679,Kevin Stadler,"36' 8""",54010.083,1472,Under
2005,140,0,26287,Roland Thatcher,"36' 9""",44423.25,1208,Over
2005,141,0,24227,Justin Bolli,"36' 10""",38960.5,1057,Over
2005,141,0,24290,D.J. Brigman,"36' 10""",40553.75,1100,Over
2005,141,0,24980,Scott Gutschewski,"36' 10""",47039.25,1278,Under
2005,141,0,1666,Bernhard Langer,"36' 10""",29862.5,811,Under
2005,141,0,6515,Shaun Micheel,"36' 10""",41959.833,1140,Under
2005,141,0,10912,Craig Perks,"36' 10""",38500.25,1046,1 Over
2005,141,0,1948,Tim Petrovic,"36' 10""",52416.5,1422,Over
2005,141,0,23788,D.J. Trahan,"36' 10""",46505.083,1263,Under
2005,149,0,21350,Ryuji Imada,"36' 11""",43765.75,1185,Under
2005,149,0,1887,Mark O'Meara,"36' 11""",33992.083,921,Over
2005,149,0,6567,Vijay Singh,"36' 11""",57910.833,1568,1 Under
2005,152,0,1127,Danny Briggs,"37' 0""",40588.667,1098,Over
2005,152,0,12645,Brent Geiberger,"37' 0""",34411.333,929,Over
2005,152,0,25900,Lucas Glover,"37' 0""",51948.083,1404,Under
2005,155,0,1132,Mark Brooks,"37' 1""",41491.417,1118,Over
2005,155,0,12826,Paul Claxton,"37' 1""",43863.667,1183,Over
2005,155,0,20121,Todd Fischer,"37' 1""",57963.333,1563,Over
2005,155,0,20378,Mathias Grönberg,"37' 1""",37087.083,1001,Under
2005,155,0,22913,John Rollins,"37' 1""",54816.333,1477,Under
2005,160,0,1042,Paul Azinger,"37' 2""",38696.167,1042,Over
2005,160,0,8725,Tom Gillis,"37' 2""",45371.5,1221,Over
2005,160,0,1619,Skip Kendall,"37' 2""",46741.5,1258,Over
2005,160,0,7749,Brett Quigley,"37' 2""",56296.833,1514,Under
2005,164,0,21961,Charles Howell III,"37' 3""",48097.25,1290,Under
2005,164,0,1941,Tom Pernice Jr.,"37' 3""",58950.75,1581,Under
2005,164,0,23497,Tag Ridings,"37' 3""",55591.25,1493,Under
2005,167,0,25847,Rob Rashell,"37' 4""",36137.75,968,Over
2005,167,0,6595,Kevin Sutherland,"37' 4""",49653.5,1329,Under
2005,167,0,21498,Hideto Tanihara,"37' 4""",29835.333,799,Over
2005,167,0,27095,Nick Watney,"37' 4""",52921.083,1416,Under
2005,167,0,20160,Charlie Wi,"37' 4""",40378.417,1081,Over
2005,172,0,24604,Hunter Haas,"37' 5""",48571.583,1298,Under
2005,172,0,20766,Padraig Harrington,"37' 5""",27030.333,723,Under
2005,172,0,24361,Pat Perez,"37' 5""",49057.5,1312,Over
2005,172,0,2106,Chris Smith,"37' 5""",57177.0,1529,Over
2005,176,0,1577,Lee Janzen,"37' 7""",39910.917,1062,Over
2005,176,0,24912,Will MacKenzie,"37' 7""",45732.833,1217,Over
2005,178,0,20502,Michael Long,"37' 8""",43224.917,1147,Over
2005,178,0,10585,Scott McCarron,"37' 8""",40772.833,1082,Under
2005,180,0,1313,Steve Elkington,"37' 9""",37224.167,985,Under
2005,180,0,1823,Larry Mize,"37' 9""",31193.833,827,Over
2005,182,0,20433,Mark Hensby,"37' 10""",33399.0,882,Over
2005,183,0,10201,Matt Gogel,"38' 0""",45788.5,1206,Over
2005,183,0,1810,Phil Mickelson,"38' 0""",34013.167,896,Under
2005,183,0,20127,Chris Riley,"38' 0""",28626.417,754,Over
2005,186,0,20850,Daniel Chopra,"38' 1""",62866.0,1649,Under
2005,186,0,20812,Tjaart van der Walt,"38' 1""",36914.083,969,Over
2005,188,0,1599,Steve Jones,"38' 2""",31544.833,826,Over
2005,189,0,21633,Steve Allan,"38' 3""",60485.583,1581,Over
2005,190,0,22371,Aaron Baddeley,"38' 4""",51666.75,1347,Under
2005,190,0,1249,John Daly,"38' 4""",38382.833,1001,Over
2005,190,0,12662,Thomas Levet,"38' 4""",24821.5,647,Over
2005,193,0,1723,Andrew Magee,"38' 5""",48335.0,1258,Over
2005,194,0,28088,Matt Davidson,"39' 2""",35098.25,897,Over
2005,194,0,23552,Hank Kuehne,"39' 2""",51904.917,1325,Over
2005,196,0,23409,James Driscoll,"39' 5""",44009.917,1116,Over
2005,197,0,12660,Jesper Parnevik,"39' 8""",47797.25,1206,Under
2005,198,0,23063,Scott Hend,"40' 6""",46540.083,1149,Over
2005,199,0,23540,Jason Allred,"40' 7""",45933.25,1132,Over
2005,200,0,1927,Dennis Paulson,"41' 2""",41330.667,1005,Over
2005,201,0,6599,John Elliott,"41' 3""",37846.5,917,Over
2005,202,0,1761,Len Mattiace,"42' 4""",57576.0,1359,1 Over
2002,1,0,6621,Joe Durant,"28' 11""",9983.917,345,Under
2002,2,0,1553,John Huston,"29' 7""",12042.25,407,Under
2002,3,0,1381,Fred Funk,"30' 0""",15434.167,515,Under
2002,4,0,22293,Heath Slocum,"30' 2""",11755.333,390,Under
2002,5,0,2206,David Toms,"30' 5""",14279.083,469,Under
2002,6,0,1157,Tom Byrum,"30' 7""",10779.667,352,Under
2002,7,0,10809,Jim Furyk,"30' 8""",10336.25,337,Under
2002,7,0,19846,Brian Gay,"30' 8""",15966.833,521,Under
2002,7,0,8537,J.P. Hayes,"30' 8""",9651.0,315,Under
2002,7,0,2002,John Riegger,"30' 8""",13179.0,430,Under
2002,11,0,23135,Tim Clark,"31' 0""",11498.667,371,Under
2002,12,0,1771,Blaine McCallister,"31' 4""",10624.333,339,Under
2002,13,0,26289,Boo Weekley,"31' 5""",8460.5,269,Over
2002,14,0,12510,Chad Campbell,"31' 6""",15831.417,503,Under
2002,15,0,1035,Tommy Armour III,"31' 7""",10688.75,338,Under
2002,15,0,6643,Paul Goydos,"31' 7""",10173.333,322,Under
2002,17,0,1677,Tom Lehman,"31' 9""",7526.5,237,Under
2002,18,0,1132,Mark Brooks,"31' 10""",12843.833,404,Under
2002,18,0,20229,Stewart Cink,"31' 10""",11424.75,359,Under
2002,18,0,1361,Dan Forsman,"31' 10""",12656.583,398,Under
2002,18,0,1577,Lee Janzen,"31' 10""",12339.0,388,Under
2002,18,0,2214,Kirk Triplett,"31' 10""",9867.667,310,Under
2002,23,0,20548,Hidemichi Tanaka,"31' 11""",14237.583,446,Under
2002,24,0,1320,Bob Estes,"32' 0""",12705.25,397,Under
2002,24,0,10425,Jay Williamson,"32' 0""",14171.5,443,Under
2002,26,0,24357,K.J. Choi,"32' 1""",12773.917,398,Under
2002,27,0,1307,Joel Edwards,"32' 2""",15855.417,493,Under
2002,27,0,10649,Tom Scherrer,"32' 2""",14252.167,443,Under
2002,29,0,8123,Jeff Brehaut,"32' 3""",14466.333,449,Under
2002,29,0,23353,J.J. Henry,"32' 3""",16097.5,499,Under
2002,29,0,1968,Nick Price,"32' 3""",9328.833,289,Under
2002,32,0,10201,Matt Gogel,"32' 4""",10832.917,335,Over
2002,32,0,10565,Ian Leggatt,"32' 4""",13705.583,424,Under
2002,32,0,1948,Tim Petrovic,"32' 4""",12707.583,393,Under
2002,35,0,20098,Stuart Appleby,"32' 5""",12855.417,397,Under
2002,35,0,1724,Jeff Maggert,"32' 5""",10599.75,327,Under
2002,35,0,6567,Vijay Singh,"32' 5""",14248.5,440,Under
2002,38,0,1388,Robert Gamez,"32' 6""",11331.0,349,Under
2002,38,0,2239,Scott Verplank,"32' 6""",11415.333,351,Under
2002,40,0,2101,Joey Sindelar,"32' 7""",15921.333,489,Under
2002,41,0,7003,David Berganio Jr.,"32' 8""",12694.25,389,Under
2002,41,0,1797,Rocco Mediate,"32' 8""",10344.25,317,Under
2002,41,0,19817,Michael Muehr,"32' 8""",8921.667,273,Over
2002,44,0,20105,Jeff Gove,"32' 9""",14981.917,457,Under
2002,45,0,1887,Mark O'Meara,"32' 10""",7286.333,222,Under
2002,45,0,1938,David Peoples,"32' 10""",15844.167,482,Under
2002,45,0,6498,Matt Peterson,"32' 10""",13742.167,419,Over
2002,48,0,1685,J.L. Lewis,"32' 11""",15016.75,456,Under
2002,49,0,21805,Harrison Frazar,"33' 0""",12399.083,376,Under
2002,49,0,12663,Phil Tataurangi,"33' 0""",12139.833,368,Under
2002,51,0,11032,Frank Lickliter II,"33' 2""",12692.333,383,Under
2002,52,0,1139,Olin Browne,"33' 3""",16772.5,505,Under
2002,52,0,1175,Jim Carter,"33' 3""",12788.667,385,Under
2002,52,0,23983,Luke Donald,"33' 3""",15921.583,479,Under
2002,52,0,9011,David Duval,"33' 3""",10373.833,312,Under
2002,56,0,12823,Carlos Franco,"33' 4""",17407.417,522,Under
2002,57,0,6617,Brian Henninger,"33' 5""",10828.083,324,Over
2002,57,0,6315,Pete Jordan,"33' 5""",12158.417,364,Over
2002,59,0,7223,Brian Bateman,"33' 6""",15009.083,448,Under
2002,59,0,6036,Scott Dunlap,"33' 6""",11320.167,338,Over
2002,59,0,21949,Joe Ogilvie,"33' 6""",8504.583,254,Over
2002,59,0,1927,Dennis Paulson,"33' 6""",13405.75,400,Under
2002,63,0,20634,Peter Lonard,"33' 7""",12662.833,377,Under
2002,63,0,6595,Kevin Sutherland,"33' 7""",11258.0,335,Under
2002,65,0,1527,Scott Hoch,"33' 8""",9897.0,294,Under
2002,65,0,11011,Mike Sposa,"33' 8""",16956.25,504,Under
2002,67,0,20029,Notah Begay III,"33' 9""",14419.75,427,Under
2002,67,0,20157,Retief Goosen,"33' 9""",8141.417,241,Under
2002,67,0,2010,Loren Roberts,"33' 9""",15059.583,446,Under
2002,70,0,19824,Craig Barlow,"33' 10""",11090.333,328,Under
2002,70,0,1706,Davis Love III,"33' 10""",12987.667,384,Under
2002,72,0,1142,Bart Bryant,"33' 11""",11349.75,335,Under
2002,72,0,12680,Shigeki Maruyama,"33' 11""",11461.833,338,Under
2002,74,0,1619,Skip Kendall,"34' 0""",15602.917,459,Under
2002,75,0,6809,Bob Burns,"34' 1""",14148.083,415,Even
2002,75,0,6251,Chris DiMarco,"34' 1""",14638.5,430,Under
2002,75,0,1329,Brad Faxon,"34' 1""",11869.75,348,Under
2002,75,0,22913,John Rollins,"34' 1""",19683.5,577,Under
2002,75,0,8793,Tiger Woods,"34' 1""",8459.0,248,Under
2002,80,0,8881,Tripp Isenhour,"34' 2""",11852.5,347,Over
2002,80,0,10860,Justin Leonard,"34' 2""",13747.083,402,Under
2002,80,0,1928,Corey Pavin,"34' 2""",10988.917,322,Over
2002,83,0,21633,Steve Allan,"34' 3""",15361.667,448,Under
2002,83,0,1569,Peter Jacobsen,"34' 3""",10065.333,294,Under
2002,83,0,6012,Greg Kraft,"34' 3""",13700.0,400,Over
2002,83,0,6332,Neal Lancaster,"34' 3""",14250.583,416,Under
2002,87,0,1203,Russ Cochran,"34' 4""",10234.25,298,Over
2002,88,0,20498,Briny Baird,"34' 5""",16832.583,489,Under
2002,88,0,8931,Glen Day,"34' 5""",18536.0,538,Under
2002,88,0,1475,Donnie Hammond,"34' 5""",9086.25,264,Under
2002,88,0,6575,Dudley Hart,"34' 5""",11345.583,330,Over
2002,88,0,20572,Rod Pampling,"34' 5""",13111.667,381,Under
2002,88,0,20127,Chris Riley,"34' 5""",16243.5,472,Under
2002,94,0,23903,Stephen Gangluff,"34' 6""",13391.5,388,Over
2002,94,0,12782,Tim Herron,"34' 6""",14782.833,428,Under
2002,94,0,1549,Mike Hulbert,"34' 6""",7349.083,213,Over
2002,97,0,7721,Pat Bates,"34' 7""",15204.0,440,Under
2002,97,0,24925,Jonathan Byrd,"34' 7""",15052.25,435,Under
2002,97,0,1810,Phil Mickelson,"34' 7""",14310.333,414,Under
2002,97,0,10213,Dicky Pride,"34' 7""",9949.417,288,Over
2002,101,0,6613,Tommy Tolles,"34' 8""",11115.833,321,Under
2002,102,0,7867,Woody Austin,"34' 9""",16756.25,482,Under
2002,102,0,12388,Michael Clark II,"34' 9""",15362.75,442,Under
2002,102,0,1226,Fred Couples,"34' 9""",6602.0,190,Under
2002,102,0,20502,Michael Long,"34' 9""",13034.583,375,Under
2002,106,0,21961,Charles Howell III,"34' 10""",16138.917,463,Under
2002,106,0,22046,Geoff Ogilvy,"34' 10""",13658.25,392,Under
2002,106,0,2104,Jeff Sluman,"34' 10""",18623.5,535,Under
2002,109,0,7457,Steve Flesch,"34' 11""",14116.583,404,Under
2002,109,0,1666,Bernhard Langer,"34' 11""",5937.5,170,Under
2002,109,0,2106,Chris Smith,"34' 11""",14673.333,420,Under
2002,112,0,6004,Stephen Ames,"35' 0""",11449.5,327,Under
2002,112,0,12826,Paul Claxton,"35' 0""",14851.5,424,Over
2002,112,0,1374,Robin Freeman,"35' 0""",12878.75,368,Under
2002,112,0,8535,Gary Nicklaus,"35' 0""",10250.083,293,Over
2002,116,0,1185,Brandel Chamblee,"35' 1""",13844.333,395,Over
2002,117,0,24937,Jess Daley,"35' 3""",13011.333,369,Under
2002,117,0,10733,Kent Jones,"35' 3""",17534.167,497,Under
2002,117,0,23621,Rory Sabbatini,"35' 3""",8636.333,245,Under
2002,120,0,10117,Bob Heintz,"35' 4""",10630.833,301,Over
2002,120,0,6350,Bob May,"35' 4""",15343.167,434,Under
2002,120,0,1920,Craig Parry,"35' 4""",12412.25,351,Under
2002,120,0,10423,Mike Weir,"35' 4""",12236.75,346,Under
2002,124,0,23614,Rich Beem,"35' 5""",15025.417,424,Under
2002,124,0,1098,Jay Don Blake,"35' 5""",16613.5,469,Under
2002,124,0,20436,Garrett Willis,"35' 5""",13255.167,374,Over
2002,127,0,1219,John Cook,"35' 6""",10605.833,299,Under
2002,127,0,19881,Robert Damron,"35' 6""",14194.0,400,Under
2002,127,0,12753,David Morland IV,"35' 6""",10972.167,309,Under
2002,127,0,2322,Richard Zokol,"35' 6""",8061.917,227,Over
2002,131,0,6197,Michael Allen,"35' 7""",10991.833,309,Under
2002,131,0,21259,Jason Hill,"35' 7""",9741.917,274,Over
2002,131,0,23108,Matt Kuchar,"35' 7""",11889.917,334,Under
2002,131,0,1707,Steve Lowery,"35' 7""",15214.583,428,Under
2002,131,0,1941,Tom Pernice Jr.,"35' 7""",15338.083,431,Under
2002,136,0,21806,Paul Gow,"35' 8""",17062.833,478,Under
2002,136,0,1945,Kenny Perry,"35' 8""",15652.0,439,Under
2002,138,0,8633,Per-Ulrik Johansson,"35' 9""",13334.333,373,Under
2002,138,0,8993,Franklin Langham,"35' 9""",12806.75,358,Over
2002,138,0,6515,Shaun Micheel,"35' 9""",16603.0,464,Under
2002,141,0,1024,Billy Andrade,"35' 10""",15568.417,434,Under
2002,141,0,10962,Bradley Hughes,"35' 10""",10112.583,282,Over
2002,141,0,1766,Billy Mayfair,"35' 10""",13476.25,376,Under
2002,141,0,8339,Spike McRoy,"35' 10""",10104.333,282,Under
2002,141,0,6373,José María Olazábal,"35' 10""",9362.25,261,Under
2002,141,0,2223,Bob Tway,"35' 10""",14771.833,412,Under
2002,147,0,1161,Mark Calcavecchia,"35' 11""",9725.167,271,Under
2002,147,0,1378,David Frost,"35' 11""",15240.0,424,Under
2002,149,0,12652,Cameron Beckman,"36' 0""",12649.917,351,Under
2002,149,0,21209,Sergio Garcia,"36' 0""",9601.583,267,Under
2002,149,0,6573,Brandt Jobe,"36' 0""",16547.667,460,Under
2002,149,0,1599,Steve Jones,"36' 0""",10250.25,285,Over
2002,149,0,20095,Carl Paulson,"36' 0""",15242.667,423,Under
2002,154,0,2245,Grant Waite,"36' 1""",16654.75,462,Under
2002,155,0,8075,Jerry Kelly,"36' 2""",15522.083,429,Under
2002,155,0,20663,Brenden Pappas,"36' 2""",10877.0,301,Over
2002,157,0,1042,Paul Azinger,"36' 3""",7682.5,212,Under
2002,158,0,8545,Glen Hnatiuk,"36' 4""",17623.917,485,Under
2002,159,0,1457,Jay Haas,"36' 5""",11878.25,326,Under
2002,160,0,1723,Andrew Magee,"36' 6""",12762.833,350,Under
2002,160,0,2246,Duffy Waldorf,"36' 6""",14297.417,392,Under
2002,162,0,1014,Fulton Allem,"36' 7""",10269.417,281,Over
2002,162,0,10585,Scott McCarron,"36' 7""",15534.667,425,Under
2002,162,0,23800,Bryce Molder,"36' 7""",13489.917,369,Under
2002,162,0,23177,Kenneth Staton,"36' 7""",17758.417,485,Under
2002,166,0,1761,Len Mattiace,"36' 8""",18270.167,498,Under
2002,167,0,23541,Ben Crane,"36' 9""",14191.083,386,Under
2002,167,0,20566,Kaname Yokoo,"36' 9""",11459.417,312,Even
2002,169,0,6016,Brad Lardon,"36' 10""",9771.5,265,Over
2002,169,0,10912,Craig Perks,"36' 10""",12000.417,326,Under
2002,169,0,2110,Jerry Smith,"36' 10""",15012.667,408,Over
2002,172,0,20593,Greg Chalmers,"36' 11""",14319.917,388,Over
2002,173,0,19958,Miguel Angel Jiménez,"37' 0""",8324.917,225,Over
2002,174,0,23338,David Gossett,"37' 1""",16360.833,441,Under
2002,174,0,7749,Brett Quigley,"37' 1""",16617.75,448,Over
2002,176,0,23623,Bo Van Pelt,"37' 2""",14596.917,393,Over
2002,177,0,2099,Scott Simpson,"37' 3""",10662.25,286,Over
2002,177,0,8375,Paul Stankowski,"37' 3""",15399.25,413,Under
2002,177,0,2170,Hal Sutton,"37' 3""",10315.417,277,Under
2002,180,0,10457,Frank Nobilo,"37' 4""",16212.333,434,Over
2002,180,0,24361,Pat Perez,"37' 4""",12759.167,342,Under
2002,180,0,23322,Brett Wetterich,"37' 4""",15744.667,422,Over
2002,183,0,8553,Lee Porter,"37' 6""",15804.417,421,Even
2002,184,0,19972,José Coceres,"37' 7""",7855.083,209,Under
2002,184,0,23125,Brad Elder,"37' 7""",12378.167,329,Under
2002,184,0,20645,John Senden,"37' 7""",14515.667,386,Under
2002,187,0,6522,Ernie Els,"37' 8""",10284.333,273,Under
2002,187,0,10107,Deane Pappas,"37' 8""",14554.417,386,Over
2002,189,0,2133,Craig Stadler,"37' 9""",9211.083,244,Over
2002,190,0,1313,Steve Elkington,"38' 0""",11997.25,316,Under
2002,191,0,20094,Jonathan Kaye,"38' 1""",16015.667,421,Under
2002,192,0,10885,Robert Allenby,"38' 4""",17446.083,455,Under
2002,193,0,12645,Brent Geiberger,"38' 7""",15580.083,404,Over
2002,194,0,20043,Edward Fryatt,"38' 11""",15419.75,396,Under
2002,194,0,1514,Eduardo Herrera,"38' 11""",11763.167,302,Over
2002,194,0,6527,Steve Stricker,"38' 11""",8570.5,220,Under
2002,194,0,6078,Esteban Toledo,"38' 11""",16088.583,413,Over
2002,198,0,2257,Brian Watts,"39' 0""",9367.583,240,Over
2002,199,0,1249,John Daly,"39' 2""",6860.917,175,Under
2002,200,0,20574,Mathew Goggin,"40' 3""",12677.333,315,Over
2002,201,0,12660,Jesper Parnevik,"42' 9""",9709.25,227,Over
2002,202,0,1926,Steve Pate,"44' 8""",11383.0,255,Under
2003,1,0,23135,Tim Clark,"30' 5""",25397.917,836,Under
2003,2,0,1553,John Huston,"30' 6""",26042.583,854,1 Under
2003,3,0,12510,Chad Campbell,"31' 5""",33818.167,1076,1 Under
2003,4,0,10809,Jim Furyk,"31' 7""",31781.667,1007,1 Under
2003,5,0,20229,Stewart Cink,"31' 10""",35710.667,1121,1 Under
2003,6,0,10425,Jay Williamson,"32' 0""",34919.083,1091,Under
2003,7,0,2239,Scott Verplank,"32' 2""",33868.083,1054,Under
2003,8,0,1381,Fred Funk,"32' 4""",38859.167,1201,Under
2003,9,0,6621,Joe Durant,"32' 5""",33898.917,1047,Under
2003,9,0,19846,Brian Gay,"32' 5""",35097.833,1083,Under
2003,9,0,2101,Joey Sindelar,"32' 5""",35282.917,1088,Under
2003,9,0,2170,Hal Sutton,"32' 5""",28981.25,895,Under
2003,13,0,23983,Luke Donald,"32' 6""",33106.083,1018,Under
2003,13,0,2104,Jeff Sluman,"32' 6""",35629.5,1096,Under
2003,15,0,1161,Mark Calcavecchia,"32' 7""",29231.75,896,Under
2003,15,0,1320,Bob Estes,"32' 7""",30998.333,951,Under
2003,17,0,20498,Briny Baird,"32' 8""",41674.333,1277,1 Under
2003,18,0,20572,Rod Pampling,"32' 9""",28780.25,879,Under
2003,19,0,1945,Kenny Perry,"32' 10""",30859.5,939,Under
2003,19,0,24502,Adam Scott,"32' 10""",15129.083,461,Under
2003,21,0,6004,Stephen Ames,"32' 11""",35214.833,1069,1 Under
2003,21,0,1619,Skip Kendall,"32' 11""",40456.417,1229,1 Under
2003,21,0,2214,Kirk Triplett,"32' 11""",32042.167,973,1 Under
2003,24,0,21209,Sergio Garcia,"33' 0""",15515.5,470,Under
2003,24,0,2002,John Riegger,"33' 0""",20044.167,607,Under
2003,24,0,6567,Vijay Singh,"33' 0""",33331.917,1011,1 Under
2003,27,0,12652,Cameron Beckman,"33' 1""",33522.917,1013,Under
2003,27,0,6034,Marco Dawson,"33' 1""",29165.333,882,Under
2003,27,0,1388,Robert Gamez,"33' 1""",42148.75,1273,1 Under
2003,30,0,7721,Pat Bates,"33' 3""",42419.0,1277,Under
2003,30,0,8547,John Maginnes,"33' 3""",30587.25,920,Under
2003,32,0,1035,Tommy Armour III,"33' 4""",24400.0,732,Under
2003,32,0,7223,Brian Bateman,"33' 4""",25701.167,772,Under
2003,34,0,21739,Aaron Barber,"33' 5""",36087.333,1081,Under
2003,34,0,20157,Retief Goosen,"33' 5""",19029.667,570,Under
2003,34,0,1968,Nick Price,"33' 5""",21410.583,641,Under
2003,37,0,21805,Harrison Frazar,"33' 6""",33258.583,994,Under
2003,37,0,20127,Chris Riley,"33' 6""",31632.0,944,Under
2003,39,0,6809,Bob Burns,"33' 7""",30146.75,898,Over
2003,39,0,8931,Glen Day,"33' 7""",40788.0,1216,1 Under
2003,39,0,8537,J.P. Hayes,"33' 7""",28828.417,859,Under
2003,39,0,1666,Bernhard Langer,"33' 7""",21511.333,641,Under
2003,39,0,1706,Davis Love III,"33' 7""",25754.917,766,Under
2003,39,0,8375,Paul Stankowski,"33' 7""",24933.583,742,Under
2003,45,0,19824,Craig Barlow,"33' 8""",36832.833,1093,Under
2003,45,0,1307,Joel Edwards,"33' 8""",26221.0,779,Over
2003,45,0,23338,David Gossett,"33' 8""",37685.583,1118,Under
2003,45,0,6643,Paul Goydos,"33' 8""",33250.5,987,Under
2003,45,0,10860,Justin Leonard,"33' 8""",27141.25,807,1 Under
2003,45,0,1707,Steve Lowery,"33' 8""",28637.0,851,Under
2003,45,0,25345,Carl Pettersson,"33' 8""",31256.583,929,Under
2003,52,0,7867,Woody Austin,"33' 9""",38685.167,1147,1 Under
2003,52,0,6617,Brian Henninger,"33' 9""",22433.75,664,Under
2003,52,0,20094,Jonathan Kaye,"33' 9""",31125.083,922,Under
2003,52,0,1887,Mark O'Meara,"33' 9""",19731.833,584,Over
2003,56,0,6573,Brandt Jobe,"33' 10""",29633.0,875,Under
2003,57,0,20098,Stuart Appleby,"33' 11""",30460.917,898,Under
2003,57,0,22293,Heath Slocum,"33' 11""",41581.583,1227,Under
2003,59,0,10733,Kent Jones,"34' 0""",28264.5,831,Under
2003,59,0,1948,Tim Petrovic,"34' 0""",38992.5,1147,1 Under
