YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2005,91,0,2106,Chris Smith,12.0,155,1292,+0.19
2005,91,0,26287,Roland Thatcher,12.0,122,1017,+0.16
2005,94,0,24290,D.J. Brigman,12.01,114,949,+0.11
2005,94,0,1761,Len Mattiace,12.01,137,1141,+0.10
2005,96,0,8545,Glen Hnatiuk,12.03,92,765,+0.05
2005,97,0,20645,John Senden,12.04,166,1379,+0.08
2005,98,0,1823,Larry Mize,12.11,81,669,+0.22
2005,99,0,21878,Mark Wilson,12.13,118,973,+0.21
2005,100,0,2206,David Toms,12.15,114,938,-0.01
2005,101,0,24227,Justin Bolli,12.2,107,877,+0.05
2005,101,0,23320,Ryan Palmer,12.2,152,1246,+0.11
2005,103,0,23353,J.J. Henry,12.21,163,1335,+0.01
2005,104,0,12602,Dean Wilson,12.22,146,1195,+0.08
2005,105,0,1329,Brad Faxon,12.28,111,904,+0.05
2005,106,0,21498,Hideto Tanihara,12.29,82,667,+0.33
2005,107,0,10860,Justin Leonard,12.32,105,852,+0.01
2005,108,0,8725,Tom Gillis,12.34,129,1045,+0.20
2005,109,0,1161,Mark Calcavecchia,12.37,141,1140,+0.11
2005,110,0,20572,Rod Pampling,12.38,125,1010,+0.13
2005,111,0,21633,Steve Allan,12.47,163,1307,+0.17
2005,111,0,22913,John Rollins,12.47,155,1243,+0.14
2005,113,0,6373,José María Olazábal,12.48,75,601,+0.16
2005,114,0,21959,Ted Purdy,12.54,189,1507,+0.13
2005,114,0,20548,Hidemichi Tanaka,12.54,178,1420,+0.14
2005,116,0,20094,Jonathan Kaye,12.57,120,955,+0.07
2005,117,0,7867,Woody Austin,12.6,169,1341,+0.11
2005,117,0,21961,Charles Howell III,12.6,137,1087,-0.04
2005,119,0,1035,Tommy Armour III,12.65,174,1376,+0.16
2005,120,0,7457,Steve Flesch,12.67,122,963,+0.16
2005,121,0,24925,Jonathan Byrd,12.71,176,1385,+0.03
2005,121,0,1418,Bill Glasson,12.71,85,669,+0.26
2005,123,0,23036,Chris Anderson,12.72,110,865,+0.23
2005,124,0,22046,Geoff Ogilvy,12.74,144,1130,+0.03
2005,125,0,25240,D.A. Points,12.75,160,1255,+0.16
2005,126,0,22405,Justin Rose,12.76,169,1324,+0.02
2005,127,0,12782,Tim Herron,12.81,151,1179,+0.03
2005,128,0,24507,Jason Bohn,12.9,156,1209,+0.05
2005,129,0,20396,Lee Westwood,12.92,65,503,+0.25
2005,130,0,6251,Chris DiMarco,12.95,114,880,+0.11
2005,131,0,1707,Steve Lowery,12.97,170,1311,+0.19
2005,132,0,23623,Bo Van Pelt,12.98,184,1418,+0.01
2005,133,0,1175,Jim Carter,13.02,109,837,+0.17
2005,134,0,6595,Kevin Sutherland,13.03,151,1159,+0.13
2005,135,0,24980,Scott Gutschewski,13.04,142,1089,-0.04
2005,136,0,23788,D.J. Trahan,13.12,141,1075,+0.15
2005,137,0,20502,Michael Long,13.13,128,975,+0.31
2005,138,0,1723,Andrew Magee,13.16,143,1087,+0.17
2005,139,0,6515,Shaun Micheel,13.17,130,987,+0.19
2005,140,0,24912,Will MacKenzie,13.18,134,1017,+0.28
2005,141,0,27095,Nick Watney,13.19,164,1243,+0.05
2005,142,0,1553,John Huston,13.22,158,1195,+0.11
2005,143,0,24361,Pat Perez,13.26,150,1131,+0.11
2005,144,0,6567,Vijay Singh,13.28,173,1303,-0.05
2005,145,0,22371,Aaron Baddeley,13.29,152,1144,+0.04
2005,146,0,25396,Kevin Na,13.33,156,1170,+0.04
2005,147,0,12645,Brent Geiberger,13.35,106,794,+0.10
2005,148,0,6034,Marco Dawson,13.42,153,1140,+0.03
2005,149,0,24781,Hunter Mahan,13.73,189,1377,+0.10
2005,149,0,8793,Tiger Woods,13.73,112,816,+0.03
2005,151,0,23135,Tim Clark,13.75,136,989,+0.10
2005,151,0,20378,Mathias Grönberg,13.75,111,807,+0.14
2005,153,0,12652,Cameron Beckman,13.76,176,1279,+0.17
2005,154,0,21407,Arjun Atwal,13.8,121,877,+0.08
2005,155,0,19846,Brian Gay,13.85,191,1379,+0.23
2005,156,0,6332,Neal Lancaster,13.89,184,1325,+0.12
2005,157,0,20229,Stewart Cink,13.94,148,1062,+0.05
2005,158,0,7223,Brian Bateman,13.95,182,1305,+0.15
2005,159,0,24604,Hunter Haas,13.96,154,1103,+0.08
2005,160,0,20098,Stuart Appleby,14.07,130,924,+0.03
2005,160,0,20634,Peter Lonard,14.07,141,1002,+0.17
2005,162,0,24140,Sean O'Hair,14.34,182,1269,+0.14
2005,163,0,23497,Tag Ridings,14.42,183,1269,+0.16
2005,164,0,23983,Luke Donald,14.47,89,615,+0.02
2005,165,0,20433,Mark Hensby,14.48,106,732,+0.33
2005,166,0,21731,Freddie Jacobson,14.55,124,852,+0.09
2005,167,0,1577,Lee Janzen,14.62,136,930,E
2005,168,0,8931,Glen Day,14.63,159,1087,+0.13
2005,169,0,26679,Kevin Stadler,14.68,188,1281,+0.07
2005,170,0,23541,Ben Crane,14.74,143,970,+0.20
2005,171,0,6004,Stephen Ames,14.76,134,908,+0.12
2005,172,0,12680,Shigeki Maruyama,14.82,182,1228,+0.13
2005,173,0,23725,Brendan Jones,14.84,164,1105,+0.05
2005,174,0,12662,Thomas Levet,14.86,81,545,+0.20
2005,175,0,20850,Daniel Chopra,14.88,211,1418,+0.01
2005,176,0,6197,Michael Allen,14.92,175,1173,+0.14
2005,177,0,1945,Kenny Perry,14.93,133,891,+0.02
2005,178,0,21350,Ryuji Imada,15.18,157,1034,+0.11
2005,179,0,1706,Davis Love III,15.2,133,875,+0.14
2005,180,0,24502,Adam Scott,15.25,111,728,+0.03
2005,181,0,10117,Bob Heintz,15.29,143,935,+0.14
2005,182,0,12660,Jesper Parnevik,15.33,162,1057,+0.09
2005,183,0,23409,James Driscoll,15.43,148,959,+0.03
2005,184,0,1810,Phil Mickelson,15.45,125,809,-0.07
2005,185,0,12510,Chad Campbell,15.53,169,1088,+0.23
2005,186,0,1249,John Daly,15.55,135,868,+0.13
2005,186,0,10912,Craig Perks,15.55,141,907,+0.19
2005,188,0,23322,Brett Wetterich,15.62,161,1031,+0.10
2005,189,0,23552,Hank Kuehne,15.67,175,1117,+0.02
2005,190,0,7749,Brett Quigley,15.72,197,1253,+0.05
2005,191,0,25900,Lucas Glover,15.8,185,1171,+0.08
2005,192,0,23621,Rory Sabbatini,15.96,147,921,+0.07
2005,193,0,1361,Dan Forsman,16.35,113,691,+0.01
2005,194,0,20663,Brenden Pappas,16.69,119,713,+0.04
2005,195,0,23540,Jason Allred,16.75,165,985,+0.04
2005,196,0,6527,Steve Stricker,17.11,148,865,-0.05
2005,197,0,8993,Franklin Langham,17.12,203,1186,+0.19
2005,198,0,12823,Carlos Franco,17.26,164,950,+0.08
2005,199,0,20157,Retief Goosen,17.62,111,630,+0.03
2005,200,0,20766,Padraig Harrington,18.03,106,588,+0.16
2005,201,0,21209,Sergio Garcia,18.16,138,760,+0.02
2005,202,0,23063,Scott Hend,18.87,187,991,+0.15
2002,1,0,2239,Scott Verplank,1.2,13,1080,+0.08
2002,2,0,6621,Joe Durant,1.79,18,1007,E
2002,3,0,2133,Craig Stadler,2.06,16,778,+0.31
2002,4,0,1219,John Cook,2.27,23,1011,+0.26
2002,5,0,1161,Mark Calcavecchia,2.31,21,909,+0.05
2002,6,0,1920,Craig Parry,2.34,20,854,-0.25
2002,7,0,1226,Fred Couples,2.48,18,726,+0.28
2002,8,0,24361,Pat Perez,2.49,26,1045,+0.12
2002,9,0,1724,Jeff Maggert,2.52,25,993,+0.16
2002,10,0,2010,Loren Roberts,2.53,30,1186,+0.23
2002,11,0,1677,Tom Lehman,2.55,20,784,+0.20
2002,12,0,1381,Fred Funk,2.59,37,1426,+0.05
2002,13,0,12660,Jesper Parnevik,2.7,25,927,+0.56
2002,14,0,1320,Bob Estes,2.73,28,1026,E
2002,15,0,1553,John Huston,2.77,34,1227,-0.12
2002,16,0,10809,Jim Furyk,2.8,28,999,-0.04
2002,17,0,20634,Peter Lonard,2.82,31,1098,E
2002,18,0,1928,Corey Pavin,2.94,27,919,+0.19
2002,19,0,1313,Steve Elkington,3.01,29,965,-0.03
2002,20,0,6004,Stephen Ames,3.03,33,1090,E
2002,20,0,22293,Heath Slocum,3.03,33,1090,+0.15
2002,22,0,2170,Hal Sutton,3.06,27,881,+0.15
2002,22,0,2257,Brian Watts,3.06,23,751,+0.17
2002,24,0,1361,Dan Forsman,3.08,33,1070,+0.06
2002,25,0,19972,José Coceres,3.11,17,546,+0.29
2002,26,0,12645,Brent Geiberger,3.12,37,1187,+0.14
2002,26,0,6078,Esteban Toledo,3.12,41,1314,+0.32
2002,28,0,20095,Carl Paulson,3.14,35,1116,+0.23
2002,29,0,19881,Robert Damron,3.15,36,1143,+0.19
2002,30,0,7457,Steve Flesch,3.16,41,1297,+0.20
2002,30,0,1968,Nick Price,3.16,23,728,+0.22
2002,32,0,20566,Kaname Yokoo,3.17,30,947,+0.13
2002,33,0,1329,Brad Faxon,3.2,31,970,+0.06
2002,34,0,12388,Michael Clark II,3.21,40,1247,+0.23
2002,34,0,1475,Donnie Hammond,3.21,24,747,+0.13
2002,36,0,1014,Fulton Allem,3.22,27,838,+0.44
2002,36,0,1766,Billy Mayfair,3.22,36,1117,+0.25
2002,38,0,1139,Olin Browne,3.23,44,1364,+0.20
2002,39,0,6036,Scott Dunlap,3.26,31,951,+0.19
2002,39,0,8545,Glen Hnatiuk,3.26,41,1256,+0.17
2002,39,0,22913,John Rollins,3.26,51,1564,+0.16
2002,42,0,2214,Kirk Triplett,3.32,30,904,+0.27
2002,43,0,7721,Pat Bates,3.35,41,1223,+0.10
2002,44,0,2322,Richard Zokol,3.37,23,682,+0.35
2002,45,0,6197,Michael Allen,3.38,33,977,+0.06
2002,46,0,6315,Pete Jordan,3.4,35,1029,+0.17
2002,47,0,21806,Paul Gow,3.43,44,1281,+0.18
2002,48,0,10201,Matt Gogel,3.47,32,923,+0.16
2002,49,0,20029,Notah Begay III,3.48,35,1007,+0.03
2002,49,0,1098,Jay Don Blake,3.48,48,1380,+0.17
2002,51,0,2002,John Riegger,3.49,39,1118,+0.05
2002,52,0,1723,Andrew Magee,3.51,41,1169,+0.12
2002,53,0,1797,Rocco Mediate,3.52,28,796,+0.39
2002,54,0,20593,Greg Chalmers,3.55,43,1211,+0.07
2002,54,0,1771,Blaine McCallister,3.55,34,959,+0.03
2002,56,0,10860,Justin Leonard,3.56,38,1066,+0.24
2002,57,0,6251,Chris DiMarco,3.57,44,1234,E
2002,57,0,1666,Bernhard Langer,3.57,19,532,+0.26
2002,59,0,10885,Robert Allenby,3.6,40,1110,+0.08
2002,59,0,6498,Matt Peterson,3.6,39,1084,+0.28
2002,61,0,8931,Glen Day,3.61,49,1358,+0.10
2002,61,0,1307,Joel Edwards,3.61,47,1302,+0.13
2002,63,0,1042,Paul Azinger,3.64,27,742,+0.19
2002,64,0,20498,Briny Baird,3.65,53,1452,+0.13
2002,64,0,6016,Brad Lardon,3.65,27,740,+0.22
2002,66,0,23135,Tim Clark,3.66,32,874,+0.16
2002,67,0,1938,David Peoples,3.7,52,1405,+0.02
2002,67,0,8553,Lee Porter,3.7,42,1136,+0.26
2002,69,0,1887,Mark O'Meara,3.72,26,698,+0.15
2002,70,0,20436,Garrett Willis,3.73,40,1073,+0.50
2002,71,0,1926,Steve Pate,3.74,29,776,+0.28
2002,72,0,8075,Jerry Kelly,3.75,44,1172,+0.14
2002,72,0,2104,Jeff Sluman,3.75,53,1412,+0.21
2002,74,0,12680,Shigeki Maruyama,3.76,36,957,-0.06
2002,75,0,1941,Tom Pernice Jr.,3.77,47,1246,+0.19
2002,76,0,6575,Dudley Hart,3.81,37,972,+0.22
2002,77,0,12652,Cameron Beckman,3.83,41,1070,+0.07
2002,77,0,20645,John Senden,3.83,45,1176,+0.09
2002,79,0,12510,Chad Campbell,3.86,54,1398,+0.02
2002,80,0,6643,Paul Goydos,3.87,32,826,+0.03
2002,81,0,2099,Scott Simpson,3.88,32,824,+0.03
2002,82,0,20043,Edward Fryatt,3.89,46,1184,+0.15
2002,82,0,1948,Tim Petrovic,3.89,45,1156,-0.04
2002,82,0,20127,Chris Riley,3.89,46,1182,-0.02
2002,82,0,2110,Jerry Smith,3.89,45,1156,+0.09
2002,86,0,1024,Billy Andrade,3.92,47,1199,-0.06
2002,86,0,23338,David Gossett,3.92,48,1225,E
2002,88,0,2245,Grant Waite,3.97,52,1309,+0.04
2002,89,0,20572,Rod Pampling,4.0,49,1226,+0.08
2002,90,0,1569,Peter Jacobsen,4.01,35,873,E
2002,91,0,11032,Frank Lickliter II,4.03,43,1068,+0.07
2002,92,0,1142,Bart Bryant,4.05,36,888,+0.28
2002,92,0,21961,Charles Howell III,4.05,53,1310,-0.11
2002,94,0,8633,Per-Ulrik Johansson,4.07,47,1156,+0.15
2002,94,0,2106,Chris Smith,4.07,50,1227,+0.14
2002,96,0,24357,K.J. Choi,4.09,43,1052,+0.02
2002,97,0,12753,David Morland IV,4.15,30,723,+0.13
2002,98,0,23614,Rich Beem,4.17,51,1223,+0.25
2002,98,0,1175,Jim Carter,4.17,49,1174,+0.06
2002,98,0,12826,Paul Claxton,4.17,45,1080,+0.22
2002,101,0,19958,Miguel Angel Jiménez,4.18,26,622,+0.31
2002,101,0,10425,Jay Williamson,4.18,50,1196,+0.20
2002,103,0,21209,Sergio Garcia,4.19,33,788,+0.21
2002,103,0,1527,Scott Hoch,4.19,34,812,+0.15
2002,103,0,23177,Kenneth Staton,4.19,55,1314,+0.02
2002,106,0,1599,Steve Jones,4.2,35,834,+0.03
2002,107,0,1619,Skip Kendall,4.24,56,1322,+0.14
2002,107,0,10423,Mike Weir,4.24,44,1038,+0.16
2002,109,0,6809,Bob Burns,4.25,54,1272,+0.06
2002,110,0,20157,Retief Goosen,4.26,24,564,+0.08
2002,110,0,11011,Mike Sposa,4.26,62,1457,+0.31
2002,110,0,6595,Kevin Sutherland,4.26,44,1034,+0.25
2002,113,0,20229,Stewart Cink,4.29,43,1003,+0.16
2002,113,0,10733,Kent Jones,4.29,56,1306,+0.13
2002,113,0,1945,Kenny Perry,4.29,51,1188,-0.08
2002,116,0,24925,Jonathan Byrd,4.3,52,1209,+0.04
2002,117,0,19846,Brian Gay,4.33,63,1456,-0.05
2002,117,0,1457,Jay Haas,4.33,44,1016,+0.23
2002,119,0,1388,Robert Gamez,4.34,38,876,+0.05
2002,119,0,20094,Jonathan Kaye,4.34,44,1014,+0.09
2002,121,0,6515,Shaun Micheel,4.38,56,1280,+0.05
2002,122,0,1132,Mark Brooks,4.43,50,1129,+0.22
2002,122,0,1249,John Daly,4.43,29,655,+0.45
2002,122,0,23108,Matt Kuchar,4.43,42,948,+0.10
2002,122,0,1761,Len Mattiace,4.43,57,1288,+0.09
2002,126,0,21805,Harrison Frazar,4.44,50,1127,+0.02
2002,126,0,2246,Duffy Waldorf,4.44,50,1127,+0.10
2002,128,0,6527,Steve Stricker,4.49,32,712,-0.09
2002,129,0,8537,J.P. Hayes,4.5,43,956,+0.07
2002,130,0,1035,Tommy Armour III,4.52,49,1084,+0.02
2002,131,0,6573,Brandt Jobe,4.53,56,1237,+0.20
2002,132,0,2206,David Toms,4.56,55,1206,+0.18
2002,133,0,6617,Brian Henninger,4.59,40,871,+0.10
2002,134,0,23621,Rory Sabbatini,4.62,35,757,E
2002,135,0,7223,Brian Bateman,4.65,55,1182,+0.15
2002,136,0,1685,J.L. Lewis,4.67,60,1284,+0.07
2002,137,0,10962,Bradley Hughes,4.68,36,770,+0.22
2002,137,0,19817,Michael Muehr,4.68,43,919,+0.16
2002,139,0,1157,Tom Byrum,4.69,45,960,+0.24
2002,139,0,1378,David Frost,4.69,55,1173,+0.11
2002,141,0,23353,J.J. Henry,4.72,67,1418,+0.12
2002,142,0,21259,Jason Hill,4.73,36,761,E
2002,143,0,24937,Jess Daley,4.74,46,971,-0.02
2002,144,0,7003,David Berganio Jr.,4.75,49,1032,+0.04
2002,144,0,1185,Brandel Chamblee,4.75,54,1138,+0.30
2002,144,0,1577,Lee Janzen,4.75,53,1115,+0.11
2002,144,0,10565,Ian Leggatt,4.75,54,1138,+0.24
2002,148,0,1203,Russ Cochran,4.76,43,904,+0.07
2002,148,0,12782,Tim Herron,4.76,56,1176,+0.14
2002,148,0,1707,Steve Lowery,4.76,53,1114,+0.06
2002,151,0,9011,David Duval,4.78,41,857,+0.24
2002,152,0,23322,Brett Wetterich,4.8,54,1124,+0.19
2002,153,0,8123,Jeff Brehaut,4.81,54,1122,+0.04
2002,153,0,6332,Neal Lancaster,4.81,61,1268,+0.20
2002,155,0,6567,Vijay Singh,4.82,54,1120,+0.04
2002,156,0,1706,Davis Love III,4.85,47,970,+0.11
2002,156,0,20548,Hidemichi Tanaka,4.85,61,1258,+0.13
2002,158,0,10117,Bob Heintz,4.94,43,871,+0.09
2002,158,0,2223,Bob Tway,4.94,60,1215,-0.10
2002,160,0,23903,Stephen Gangluff,5.02,48,956,+0.35
2002,161,0,23541,Ben Crane,5.04,55,1091,-0.05
2002,161,0,6012,Greg Kraft,5.04,56,1112,+0.39
2002,161,0,10107,Deane Pappas,5.04,58,1151,+0.10
2002,164,0,20098,Stuart Appleby,5.05,55,1090,+0.20
2002,164,0,26289,Boo Weekley,5.05,37,732,+0.35
2002,166,0,10457,Frank Nobilo,5.07,64,1263,+0.31
2002,167,0,7867,Woody Austin,5.1,65,1275,+0.28
2002,168,0,8793,Tiger Woods,5.11,36,704,-0.22
2002,169,0,6522,Ernie Els,5.12,33,644,+0.12
2002,170,0,23983,Luke Donald,5.13,68,1326,+0.12
2002,170,0,22046,Geoff Ogilvy,5.13,59,1151,+0.15
2002,172,0,8535,Gary Nicklaus,5.15,44,855,+0.11
2002,173,0,1810,Phil Mickelson,5.18,55,1062,+0.09
2002,173,0,1927,Dennis Paulson,5.18,60,1159,+0.12
2002,175,0,12663,Phil Tataurangi,5.22,55,1053,+0.13
2002,176,0,23125,Brad Elder,5.33,51,956,+0.10
2002,176,0,1374,Robin Freeman,5.33,54,1014,+0.11
2002,178,0,19824,Craig Barlow,5.38,42,780,+0.02
2002,178,0,20105,Jeff Gove,5.38,61,1134,+0.18
2002,180,0,8339,Spike McRoy,5.41,41,758,+0.05
2002,180,0,8375,Paul Stankowski,5.41,66,1219,+0.20
2002,182,0,10912,Craig Perks,5.43,54,994,+0.20
2002,183,0,23623,Bo Van Pelt,5.47,54,988,+0.24
2002,184,0,21949,Joe Ogilvie,5.52,35,634,+0.37
2002,185,0,12823,Carlos Franco,5.58,76,1362,+0.04
2002,186,0,1514,Eduardo Herrera,5.61,46,820,+0.33
2002,186,0,10585,Scott McCarron,5.61,63,1122,+0.08
2002,188,0,23800,Bryce Molder,5.66,47,830,E
2002,188,0,10649,Tom Scherrer,5.66,72,1271,+0.08
2002,190,0,6613,Tommy Tolles,5.69,47,826,+0.06
2002,191,0,1549,Mike Hulbert,5.77,41,711,+0.22
2002,192,0,8881,Tripp Isenhour,5.9,52,882,+0.02
2002,193,0,8993,Franklin Langham,5.94,52,876,+0.23
2002,194,0,6350,Bob May,6.21,73,1176,+0.11
2002,195,0,21633,Steve Allan,6.22,74,1189,+0.22
2002,196,0,2101,Joey Sindelar,6.26,80,1278,+0.01
2002,197,0,20574,Mathew Goggin,6.41,51,796,+0.27
2002,198,0,20502,Michael Long,6.78,62,915,+0.03
2002,199,0,7749,Brett Quigley,6.95,86,1238,+0.14
2002,200,0,10213,Dicky Pride,6.97,45,646,+0.29
2002,201,0,20663,Brenden Pappas,7.37,59,801,+0.24
2002,202,0,6373,José María Olazábal,8.48,57,672,+0.28
2003,1,0,20623,Gavin Coles,5.9,51,864,+0.24
2003,2,0,8545,Glen Hnatiuk,6.79,83,1222,+0.27
2003,2,0,1766,Billy Mayfair,6.79,86,1267,+0.13
2003,4,0,2239,Scott Verplank,6.89,78,1132,+0.15
2003,5,0,20029,Notah Begay III,7.01,84,1198,+0.31
2003,6,0,1619,Skip Kendall,7.05,96,1362,+0.05
2003,7,0,6621,Joe Durant,7.27,87,1196,+0.11
2003,8,0,1381,Fred Funk,7.39,100,1354,+0.23
2003,9,0,19881,Robert Damron,7.51,94,1252,+0.20
2003,10,0,1928,Corey Pavin,7.56,83,1098,+0.19
2003,11,0,19972,José Coceres,7.58,57,752,+0.40
2003,12,0,1320,Bob Estes,7.71,81,1050,+0.15
2003,13,0,2010,Loren Roberts,7.78,77,990,+0.09
2003,14,0,1724,Jeff Maggert,8.1,81,1000,+0.31
2003,15,0,10809,Jim Furyk,8.15,95,1166,+0.13
2003,16,0,23135,Tim Clark,8.37,76,908,+0.16
2003,17,0,23036,Chris Anderson,8.66,105,1213,+0.17
2003,17,0,20572,Rod Pampling,8.66,88,1016,+0.14
2003,19,0,26420,Richard Johnson,8.67,99,1142,+0.14
2003,20,0,7721,Pat Bates,8.72,125,1433,E
2003,21,0,22293,Heath Slocum,8.74,119,1361,+0.11
2003,22,0,1945,Kenny Perry,8.76,96,1096,+0.16
2003,23,0,21805,Harrison Frazar,9.0,104,1156,+0.12
2003,24,0,6251,Chris DiMarco,9.03,100,1108,+0.19
2003,25,0,1677,Tom Lehman,9.04,87,962,+0.14
2003,26,0,7941,Mike Grob,9.05,97,1072,+0.22
2003,27,0,6575,Dudley Hart,9.07,76,838,+0.14
2003,28,0,8725,Tom Gillis,9.08,81,892,-0.05
2003,29,0,20548,Hidemichi Tanaka,9.09,137,1507,+0.19
2003,30,0,21878,Mark Wilson,9.17,97,1058,+0.10
2003,31,0,24361,Pat Perez,9.18,107,1166,+0.21
2003,32,0,1569,Peter Jacobsen,9.19,88,958,+0.08
2003,33,0,2170,Hal Sutton,9.21,92,999,+0.17
2003,34,0,1475,Donnie Hammond,9.22,110,1193,+0.12
2003,35,0,1553,John Huston,9.28,93,1002,-0.03
2003,36,0,12388,Michael Clark II,9.3,66,710,+0.21
2003,37,0,20573,Scott Laycock,9.34,85,910,+0.18
2003,38,0,19825,Darren Clarke,9.4,50,532,+0.02
2003,38,0,1797,Rocco Mediate,9.4,84,894,+0.18
2003,40,0,22621,Ben Curtis,9.43,79,838,+0.27
2003,41,0,10425,Jay Williamson,9.46,112,1184,+0.21
2003,42,0,19824,Craig Barlow,9.49,120,1264,+0.24
2003,42,0,19846,Brian Gay,9.49,118,1243,+0.16
2003,44,0,25692,Akio Sadakata,9.52,101,1061,+0.28
2003,45,0,1157,Tom Byrum,9.53,109,1144,+0.17
2003,46,0,6573,Brandt Jobe,9.64,98,1017,-0.01
2003,46,0,20095,Carl Paulson,9.64,133,1379,+0.16
2003,46,0,6581,David Sutherland,9.64,91,944,+0.05
2003,49,0,1938,David Peoples,9.68,122,1260,+0.15
2003,50,0,10201,Matt Gogel,9.7,91,938,+0.05
2003,51,0,23125,Brad Elder,9.71,61,628,+0.08
2003,52,0,20645,John Senden,9.77,139,1422,+0.04
2003,53,0,2246,Duffy Waldorf,9.83,104,1058,+0.12
2003,54,0,2214,Kirk Triplett,9.85,107,1086,+0.14
2003,55,0,2104,Jeff Sluman,9.87,125,1267,+0.10
2003,56,0,21961,Charles Howell III,9.89,134,1355,+0.01
2003,57,0,6475,Jeff Klein,9.92,75,756,+0.29
2003,57,0,22295,Darron Stiles,9.92,112,1129,+0.18
2003,59,0,24925,Jonathan Byrd,9.93,121,1218,+0.19
2003,60,0,8537,J.P. Hayes,9.99,102,1021,+0.21
2003,61,0,1132,Mark Brooks,10.05,110,1095,+0.21
2003,62,0,11032,Frank Lickliter II,10.11,115,1138,+0.20
2003,63,0,2002,John Riegger,10.18,67,658,+0.10
2003,63,0,23177,Kenneth Staton,10.18,78,766,+0.18
2003,65,0,23353,J.J. Henry,10.19,136,1335,+0.16
2003,66,0,8633,Per-Ulrik Johansson,10.2,128,1255,+0.23
2003,67,0,6809,Bob Burns,10.24,109,1064,+0.28
2003,68,0,23541,Ben Crane,10.26,120,1170,+0.19
2003,69,0,10885,Robert Allenby,10.27,92,896,+0.16
2003,69,0,23034,Brent Schwarzrock,10.27,79,769,+0.23
2003,71,0,21739,Aaron Barber,10.29,127,1234,+0.21
2003,72,0,1685,J.L. Lewis,10.3,125,1214,+0.22
2003,73,0,2106,Chris Smith,10.31,121,1174,+0.14
2003,74,0,1457,Jay Haas,10.35,104,1005,+0.27
2003,75,0,23983,Luke Donald,10.37,119,1148,+0.31
2003,76,0,20472,Alex Cejka,10.38,114,1098,+0.11
2003,77,0,2101,Joey Sindelar,10.42,129,1238,+0.05
2003,78,0,8075,Jerry Kelly,10.45,131,1254,+0.22
2003,79,0,1666,Bernhard Langer,10.5,76,724,+0.14
2003,80,0,20566,Kaname Yokoo,10.53,72,684,+0.33
2003,81,0,1577,Lee Janzen,10.55,94,891,+0.17
2003,82,0,10733,Kent Jones,10.59,93,878,+0.12
2003,83,0,1161,Mark Calcavecchia,10.6,104,981,+0.04
2003,84,0,1098,Jay Don Blake,10.61,96,905,+0.32
2003,85,0,1139,Olin Browne,10.62,149,1403,+0.11
2003,86,0,1968,Nick Price,10.65,75,704,E
2003,87,0,1024,Billy Andrade,10.67,132,1237,+0.15
2003,87,0,22892,Jason Gore,10.67,117,1097,+0.13
2003,87,0,6567,Vijay Singh,10.67,124,1162,+0.02
2003,90,0,20940,Kenichi Kuboya,10.7,125,1168,+0.22
2003,91,0,22913,John Rollins,10.71,99,924,+0.16
2003,91,0,23621,Rory Sabbatini,10.71,118,1102,+0.14
2003,93,0,1388,Robert Gamez,10.75,157,1460,+0.27
2003,94,0,1948,Tim Petrovic,10.76,139,1292,+0.10
2003,95,0,8547,John Maginnes,10.79,117,1084,+0.18
2003,96,0,21806,Paul Gow,10.8,86,796,+0.14
2003,97,0,1723,Andrew Magee,10.82,125,1155,+0.14
2003,98,0,20157,Retief Goosen,10.86,76,700,E
2003,98,0,12680,Shigeki Maruyama,10.86,114,1050,+0.11
2003,100,0,10213,Dicky Pride,10.9,97,890,+0.10
2003,101,0,20436,Garrett Willis,10.92,137,1255,+0.16
2003,102,0,20568,Anthony Painter,10.93,122,1116,+0.28
2003,103,0,1226,Fred Couples,10.96,75,684,-0.01
2003,103,0,7101,Dave Stockton Jr.,10.96,110,1004,+0.21
2003,105,0,20771,Steven Alker,10.99,124,1128,+0.19
2003,105,0,8123,Jeff Brehaut,10.99,154,1401,+0.17
2003,107,0,23338,David Gossett,11.02,135,1225,+0.12
2003,108,0,12652,Cameron Beckman,11.03,128,1160,+0.14
2003,109,0,2049,Gene Sauers,11.05,125,1131,+0.18
2003,110,0,24356,Jason Buha,11.07,85,768,+0.11
2003,111,0,2206,David Toms,11.11,104,936,+0.06
2003,112,0,2223,Bob Tway,11.13,123,1105,+0.10
2003,113,0,6034,Marco Dawson,11.17,117,1047,+0.15
2003,114,0,6515,Shaun Micheel,11.18,140,1252,+0.15
2003,115,0,6078,Esteban Toledo,11.2,159,1420,+0.21
2003,116,0,10107,Deane Pappas,11.23,108,962,+0.15
2003,117,0,1706,Davis Love III,11.24,100,890,+0.08
2003,118,0,20498,Briny Baird,11.34,166,1464,+0.04
2003,118,0,6643,Paul Goydos,11.34,125,1102,+0.18
2003,120,0,12645,Brent Geiberger,11.36,81,713,+0.04
2003,121,0,10565,Ian Leggatt,11.41,99,868,+0.14
2003,122,0,23108,Matt Kuchar,11.45,95,830,+0.19
2003,122,0,10860,Justin Leonard,11.45,104,908,E
2003,124,0,1307,Joel Edwards,11.48,96,836,+0.27
2003,125,0,20593,Greg Chalmers,11.51,149,1295,+0.23
2003,125,0,24357,K.J. Choi,11.51,143,1242,+0.20
