YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
2010,42,0,25364,Paul Casey,0.587,0.215,0.483,-0.111,44
2010,43,0,24846,Ricky Barnes,0.58,-0.244,0.675,0.149,83
2010,44,0,23135,Tim Clark,0.564,-0.025,0.591,-0.003,68
2010,45,0,26851,Marc Leishman,0.563,0.074,0.417,0.072,72
2010,46,0,6595,Kevin Sutherland,0.558,0.201,0.054,0.303,78
2010,46,0,26289,Boo Weekley,0.558,0.662,0.058,-0.162,74
2010,48,0,1766,Billy Mayfair,0.543,0.053,0.424,0.067,65
2010,49,0,23349,Charles Warren,0.521,0.581,0.327,-0.387,55
2010,50,0,24925,Jonathan Byrd,0.491,0.091,0.046,0.354,82
2010,51,0,21731,Freddie Jacobson,0.479,-0.064,0.302,0.241,77
2010,52,0,27936,Martin Laird,0.448,0.354,0.143,-0.049,79
2010,53,0,23325,Vaughn Taylor,0.446,0.074,0.333,0.039,79
2010,54,0,27466,Spencer Levin,0.433,0.054,0.413,-0.034,98
2010,54,0,2206,David Toms,0.433,0.254,0.122,0.058,70
2010,56,0,21209,Sergio Garcia,0.424,0.272,0.199,-0.046,36
2010,57,0,25900,Lucas Glover,0.416,0.285,0.138,-0.006,59
2010,58,0,28087,Kris Blanks,0.408,0.201,0.417,-0.21,74
2010,59,0,20848,Ángel Cabrera,0.4,0.598,-0.027,-0.17,51
2010,60,0,20472,Alex Cejka,0.396,-0.146,0.464,0.077,68
2010,61,0,26596,Ryan Moore,0.385,0.45,0.026,-0.091,61
2010,62,0,1797,Rocco Mediate,0.378,-0.082,0.568,-0.107,61
2010,63,0,22046,Geoff Ogilvy,0.364,-0.165,0.488,0.041,50
2010,64,0,25396,Kevin Na,0.362,-0.247,0.333,0.276,76
2010,65,0,23621,Rory Sabbatini,0.358,0.3,-0.218,0.276,67
2010,66,0,10860,Justin Leonard,0.356,-0.184,0.299,0.242,72
2010,67,0,20127,Chris Riley,0.351,0.164,-0.177,0.364,63
2010,68,0,21961,Charles Howell III,0.329,-0.041,0.046,0.324,90
2010,69,0,2239,Scott Verplank,0.323,-0.12,0.456,-0.013,56
2010,70,0,28158,Steve Marino,0.307,0.27,-0.016,0.053,63
2010,71,0,24507,Jason Bohn,0.303,0.082,0.324,-0.103,74
2010,72,0,25240,D.A. Points,0.302,0.045,0.191,0.066,79
2010,73,0,27120,Troy Matteson,0.287,0.515,0.042,-0.269,78
2010,74,0,1941,Tom Pernice Jr.,0.284,-0.212,0.225,0.271,58
2010,75,0,8725,Tom Gillis,0.261,0.348,-0.297,0.21,90
2010,76,0,22056,Cameron Percy,0.255,-0.128,0.589,-0.206,59
2010,76,0,1948,Tim Petrovic,0.255,0.029,0.031,0.195,94
2010,78,0,6515,Shaun Micheel,0.251,-0.136,0.182,0.205,53
2010,79,0,33419,Cameron Tringale,0.243,0.131,-0.055,0.167,45
2010,79,0,8385,Omar Uresti,0.243,-0.001,0.042,0.202,61
2010,81,0,28620,Aron Price,0.241,-0.1,0.291,0.051,62
2010,82,0,8375,Paul Stankowski,0.233,0.016,0.377,-0.16,53
2010,83,0,23322,Brett Wetterich,0.23,0.415,0.106,-0.291,53
2010,84,0,1313,Steve Elkington,0.226,0.368,-0.191,0.049,59
2010,85,0,28475,Jeff Overton,0.222,0.232,0.064,-0.074,71
2010,86,0,24024,Zach Johnson,0.21,0.118,0.221,-0.129,75
2010,87,0,27330,Josh Teater,0.206,0.428,-0.142,-0.08,92
2010,88,0,24361,Pat Perez,0.193,-0.005,-0.001,0.199,83
2010,89,0,20098,Stuart Appleby,0.189,-0.236,0.077,0.348,88
2010,90,0,20498,Briny Baird,0.188,-0.2,0.334,0.054,79
2010,91,0,6004,Stephen Ames,0.186,0.011,0.054,0.12,69
2010,92,0,27963,Chris Stroud,0.169,0.01,0.077,0.081,72
2010,93,0,20686,Jeev Milkha Singh,0.165,-0.092,-0.139,0.396,52
2010,94,0,27302,Garth Mulroy,0.147,0.124,0.178,-0.154,42
2010,95,0,27933,John Merrick,0.144,0.217,0.01,-0.084,92
2010,96,0,23353,J.J. Henry,0.141,0.383,-0.19,-0.052,79
2010,97,0,20160,Charlie Wi,0.12,-0.286,0.28,0.127,89
2010,98,0,6251,Chris DiMarco,0.115,-0.244,0.196,0.163,78
2010,99,0,26695,Michael Letzig,0.112,0.115,-0.121,0.118,80
2010,100,0,27649,Brandt Snedeker,0.109,-0.287,0.088,0.308,75
2010,101,0,1577,Lee Janzen,0.101,-0.177,0.192,0.086,70
2010,102,0,7867,Woody Austin,0.094,-0.01,0.048,0.056,83
2010,103,0,27214,Kevin Streelman,0.086,0.478,-0.236,-0.155,80
2010,104,0,20436,Garrett Willis,0.085,-0.155,0.261,-0.022,71
2010,105,0,12705,Cliff Kresge,0.083,-0.191,0.41,-0.136,45
2010,106,0,21753,Brian Davis,0.067,-0.007,0.089,-0.015,89
2010,107,0,26679,Kevin Stadler,0.055,0.237,0.12,-0.301,72
2010,108,0,23800,Bryce Molder,0.034,-0.406,0.235,0.205,73
2010,109,0,28780,Nicholas Thompson,0.011,0.261,0.081,-0.331,77
2010,110,0,22621,Ben Curtis,0.004,-0.159,0.054,0.11,66
2010,111,0,11123,Chris Couch,0.002,0.444,-0.242,-0.199,59
2010,112,0,7749,Brett Quigley,-0.014,-0.422,0.425,-0.016,88
2010,113,0,26881,Jarrod Lyle,-0.018,0.266,-0.441,0.157,46
2010,114,0,24663,Y.E. Yang,-0.019,0.316,-0.252,-0.083,58
2010,115,0,26300,Matt Jones,-0.02,-0.122,-0.219,0.321,80
2010,116,0,12602,Dean Wilson,-0.044,-0.341,0.158,0.139,47
2010,117,0,8537,J.P. Hayes,-0.057,0.039,-0.4,0.304,68
2010,118,0,1320,Bob Estes,-0.064,-0.33,0.143,0.123,71
2010,119,0,10425,Jay Williamson,-0.066,0.125,0.028,-0.219,61
2010,120,0,20572,Rod Pampling,-0.067,0.068,-0.356,0.22,70
2010,121,0,24358,Robert Garrigus,-0.09,0.73,0.025,-0.845,61
2010,122,0,20378,Mathias Grönberg,-0.099,0.222,-0.236,-0.085,50
2010,123,0,20691,Greg Owen,-0.108,0.2,-0.103,-0.205,62
2010,124,0,30946,Alex Prugh,-0.112,0.39,-0.304,-0.197,80
2010,125,0,25562,Andres Romero,-0.118,0.167,-0.101,-0.184,72
2010,126,0,20574,Mathew Goggin,-0.122,0.264,-0.177,-0.209,76
2010,127,0,1161,Mark Calcavecchia,-0.126,-0.177,0.363,-0.311,33
2010,128,0,21878,Mark Wilson,-0.134,-0.196,-0.292,0.354,79
2010,129,0,23320,Ryan Palmer,-0.139,0.175,0.01,-0.324,71
2010,130,0,23307,Roger Tambellini,-0.151,0.085,-0.235,0.0,62
2010,131,0,25632,Jimmy Walker,-0.155,-0.538,0.336,0.047,70
2010,132,0,26951,Johnson Wagner,-0.16,-0.356,0.323,-0.128,74
2010,133,0,6643,Paul Goydos,-0.175,-0.257,0.244,-0.162,66
2010,134,0,23673,Michael Connell,-0.195,-0.284,0.081,0.007,77
2010,135,0,29221,Webb Simpson,-0.2,-0.308,-0.046,0.153,92
2010,136,0,19846,Brian Gay,-0.211,-0.597,0.159,0.228,82
2010,137,0,20105,Jeff Gove,-0.212,0.081,-0.045,-0.248,44
2010,138,0,25818,Scott Piercy,-0.22,-0.013,-0.065,-0.142,81
2010,139,0,10423,Mike Weir,-0.221,-1.246,0.466,0.559,40
2010,140,0,27060,John Mallinger,-0.228,-0.131,-0.323,0.226,65
2010,141,0,12714,Chris Tidland,-0.239,0.285,-0.508,-0.015,68
2010,142,0,12652,Cameron Beckman,-0.253,-0.228,-0.02,-0.004,59
2010,143,0,23409,James Driscoll,-0.255,-0.014,-0.26,0.019,74
2010,144,0,25345,Carl Pettersson,-0.263,-0.18,-0.152,0.069,83
2010,145,0,21350,Ryuji Imada,-0.265,-0.298,-0.207,0.24,84
2010,146,0,26882,Michael Sim,-0.283,-0.351,-0.237,0.306,53
2010,147,0,22371,Aaron Baddeley,-0.294,0.112,-0.797,0.391,88
2010,148,0,24490,George McNeill,-0.296,-0.488,0.175,0.018,70
2010,149,0,1116,Michael Bradley,-0.31,-0.676,0.219,0.147,68
2010,149,0,28307,Matt Every,-0.31,0.166,-0.292,-0.185,51
2010,151,0,1249,John Daly,-0.335,0.336,-0.374,-0.298,47
2010,152,0,21949,Joe Ogilvie,-0.338,-0.005,-0.19,-0.142,86
2010,153,0,10585,Scott McCarron,-0.357,0.093,-0.529,0.079,83
2010,154,0,1724,Jeff Maggert,-0.384,0.123,-0.06,-0.447,63
2010,155,0,26301,James Nitties,-0.388,-0.188,0.058,-0.258,81
2010,156,0,9011,David Duval,-0.397,-0.354,0.202,-0.245,56
2010,157,0,12782,Tim Herron,-0.4,-0.233,-0.211,0.044,69
2010,158,0,22378,Trevor Immelman,-0.401,-0.501,0.005,0.095,43
2010,159,0,26287,Roland Thatcher,-0.408,-0.061,-0.095,-0.253,68
2010,160,0,22946,Henrik Bjornstad,-0.416,-0.022,0.096,-0.49,59
2010,161,0,20593,Greg Chalmers,-0.424,-0.555,0.06,0.07,87
2010,162,0,25190,Jeff Quinney,-0.427,-0.402,0.207,-0.232,80
2010,163,0,29910,Blake Adams,-0.432,0.292,-0.726,0.002,75
2010,164,0,23548,Bill Lunde,-0.461,-0.265,-0.263,0.068,67
2010,165,0,25720,Chad Collins,-0.483,-0.66,-0.116,0.293,75
2010,166,0,26420,Richard Johnson,-0.486,-0.388,0.006,-0.104,73
2010,167,0,24138,Ian Poulter,-0.542,-0.109,-0.655,0.221,34
2010,168,0,7457,Steve Flesch,-0.57,-0.386,-0.493,0.309,65
2010,169,0,23718,Nathan Green,-0.592,-0.566,-0.192,0.167,81
2010,170,0,27797,Derek Lamely,-0.611,-0.199,-0.332,-0.081,64
2010,171,0,20663,Brenden Pappas,-0.637,-0.593,-0.074,0.03,55
2010,172,0,23613,Rich Barcelo,-0.668,-1.027,0.228,0.13,58
2010,173,0,7363,Craig Bowden,-0.698,-0.253,-0.458,0.013,48
2010,174,0,27613,David Lutterus,-0.707,-0.368,-0.439,0.1,56
2010,175,0,28500,Martin Flores,-0.776,-0.223,-0.553,-0.001,64
2010,176,0,21959,Ted Purdy,-0.784,-0.124,-0.405,-0.256,75
2010,177,0,1707,Steve Lowery,-0.794,0.122,-0.31,-0.607,56
2010,178,0,22122,Andrew McLardy,-0.832,0.079,-0.536,-0.375,44
2010,179,0,25892,Steve Wheatcroft,-0.833,0.002,-0.65,-0.185,58
2010,180,0,20070,Matt Bettencourt,-0.853,0.089,-0.831,-0.111,70
2010,181,0,32640,Troy Merritt,-0.954,-0.177,-0.45,-0.326,77
2010,182,0,26392,Chris Wilson,-0.962,-0.112,-0.629,-0.221,52
2010,183,0,31560,Brian Stuard,-1.033,-0.204,-0.77,-0.058,71
2010,184,0,29285,Brent Delahoussaye,-1.046,-0.467,-0.114,-0.465,47
2010,185,0,1619,Skip Kendall,-1.168,-0.486,-0.651,-0.031,49
2010,186,0,12755,Vance Veazey,-1.329,-1.117,-0.084,-0.128,48
2010,187,0,24227,Justin Bolli,-1.361,-0.475,-0.463,-0.423,42
2010,188,0,20850,Daniel Chopra,-1.461,-0.307,-1.07,-0.084,67
2010,189,0,6514,Kevin Johnson,-1.795,-0.822,-0.895,-0.077,49
2010,190,0,6012,Greg Kraft,-1.856,-0.876,-0.572,-0.408,39
2010,191,0,32617,Jerod Turner,-1.883,-0.351,-1.179,-0.353,40
2010,192,0,1329,Brad Faxon,-2.519,-1.343,-0.622,-0.553,48
2019,1,0,28237,Rory McIlroy,2.126,1.195,0.633,0.297,57
2019,2,0,33448,Justin Thomas,1.817,0.479,0.985,0.352,56
2019,3,0,32839,Hideki Matsuyama,1.487,0.381,0.759,0.347,73
2019,4,0,24502,Adam Scott,1.483,0.285,0.846,0.351,44
2019,5,0,35450,Patrick Cantlay,1.471,0.475,0.64,0.356,57
2019,6,0,25364,Paul Casey,1.453,0.614,0.706,0.133,55
2019,7,0,33948,Byeong Hun An,1.402,0.351,0.42,0.631,61
2019,8,0,30925,Dustin Johnson,1.225,0.703,0.288,0.234,56
2019,9,0,39997,Corey Conners,1.196,0.653,0.665,-0.123,69
2019,10,0,46970,Jon Rahm,1.17,0.692,0.405,0.073,53
2019,11,0,48081,Xander Schauffele,1.149,0.456,0.481,0.211,53
2019,12,0,36689,Brooks Koepka,1.14,0.468,0.636,0.036,58
2019,13,0,30911,Tommy Fleetwood,1.11,0.545,0.235,0.329,50
2019,14,0,30944,Jason Kokrak,1.054,0.55,0.745,-0.241,75
2019,15,0,31646,Emiliano Grillo,1.051,0.47,0.926,-0.345,55
2019,16,0,31323,Gary Woodland,1.025,0.472,0.545,0.008,65
2019,17,0,40115,Adam Svensson,0.981,0.213,0.509,0.259,55
2019,18,0,40098,Matt Fitzpatrick,0.941,0.338,0.409,0.194,37
2019,19,0,27214,Kevin Streelman,0.919,0.383,0.479,0.058,69
2019,20,0,29221,Webb Simpson,0.899,-0.007,0.613,0.294,69
2019,21,0,29725,Tony Finau,0.871,0.439,0.384,0.048,65
2019,22,0,21528,Henrik Stenson,0.866,-0.293,1.149,0.01,42
2019,23,0,45486,Joaquin Niemann,0.84,0.338,0.484,0.018,80
2019,24,0,21209,Sergio Garcia,0.824,0.35,0.525,-0.051,38
2019,25,0,25900,Lucas Glover,0.812,0.337,0.33,0.145,81
2019,26,0,10809,Jim Furyk,0.784,-0.072,0.741,0.114,57
2019,27,0,27064,Jhonattan Vegas,0.782,0.753,0.219,-0.19,61
2019,28,0,26596,Ryan Moore,0.765,0.114,0.596,0.055,63
2019,29,0,26476,Chez Reavie,0.762,0.254,0.625,-0.117,70
2019,30,0,23108,Matt Kuchar,0.76,0.063,0.591,0.105,66
2019,31,0,22405,Justin Rose,0.739,0.179,0.525,0.036,49
2019,32,0,33122,Russell Knox,0.726,0.013,0.585,0.129,59
2019,33,0,39971,Sungjae Im,0.7,0.341,0.075,0.285,100
2019,34,0,34363,Tyrrell Hatton,0.681,0.176,0.218,0.286,42
2019,35,0,23621,Rory Sabbatini,0.667,0.3,0.103,0.263,76
2019,36,0,33141,Keegan Bradley,0.663,0.238,0.567,-0.142,67
2019,37,0,47959,Bryson DeChambeau,0.641,0.421,0.236,-0.016,66
2019,38,0,25804,Bubba Watson,0.624,0.743,-0.052,-0.067,50
2019,39,0,34360,Patrick Reed,0.615,0.145,0.138,0.332,73
2019,40,0,34021,Bud Cauley,0.61,-0.163,0.196,0.577,74
2019,41,0,29970,Dylan Frittelli,0.608,0.272,0.186,0.149,68
2019,41,0,26329,Louis Oosthuizen,0.608,0.13,0.208,0.27,48
2019,43,0,39546,Keith Mitchell,0.592,0.657,0.037,-0.102,61
2019,44,0,45526,Abraham Ancer,0.58,0.575,0.011,-0.005,71
2019,45,0,24024,Zach Johnson,0.546,0.053,0.398,0.095,53
2019,46,0,26851,Marc Leishman,0.531,-0.077,0.472,0.135,57
2019,47,0,32102,Rickie Fowler,0.525,0.247,0.158,0.12,63
2019,48,0,21961,Charles Howell III,0.518,0.262,-0.072,0.328,73
2019,49,0,32139,Danny Willett,0.513,0.108,0.25,0.154,50
2019,50,0,26300,Matt Jones,0.508,0.304,-0.148,0.352,66
2019,51,0,49960,Sepp Straka,0.496,0.378,0.309,-0.191,58
2019,52,0,25818,Scott Piercy,0.485,0.27,0.147,0.067,70
2019,53,0,27129,Luke List,0.482,0.481,-0.005,0.006,55
2019,54,0,25686,Jason Dufner,0.479,0.264,0.091,0.124,57
2019,55,0,28089,Jason Day,0.477,0.535,-0.083,0.025,47
2019,56,0,49964,Aaron Wise,0.475,0.533,-0.085,0.026,54
2019,57,0,34098,Russell Henley,0.466,0.137,0.334,-0.005,61
2019,58,0,49766,Hank Lebioda,0.447,0.085,0.281,0.081,58
2019,59,0,23320,Ryan Palmer,0.434,0.255,0.395,-0.216,51
2019,60,0,37189,Harold Varner III,0.429,0.26,0.093,0.076,74
2019,61,0,29974,Branden Grace,0.413,0.024,0.11,0.278,45
2019,62,0,26499,Rafa Cabrera Bello,0.376,0.18,0.089,0.107,48
2019,63,0,27649,Brandt Snedeker,0.37,-0.193,0.083,0.48,80
2019,64,0,33419,Cameron Tringale,0.342,-0.108,0.327,0.123,51
2019,65,0,45157,Cam Davis,0.34,0.197,0.165,-0.021,57
2019,66,0,24138,Ian Poulter,0.339,-0.078,0.15,0.267,44
2019,67,0,32640,Troy Merritt,0.336,-0.054,0.366,0.041,56
2019,68,0,40026,Daniel Berger,0.322,0.344,0.007,-0.029,59
2019,69,0,49298,Kramer Hickok,0.317,0.336,-0.264,0.245,59
2019,70,0,29420,Billy Horschel,0.307,0.145,0.147,0.014,69
2019,71,0,27141,J.B. Holmes,0.302,0.21,0.079,0.012,48
2019,72,0,49771,J.T. Poston,0.294,0.032,0.223,0.038,88
2019,73,0,30110,Kyle Stanley,0.285,0.037,0.309,-0.062,55
2019,74,0,27330,Josh Teater,0.279,0.081,0.361,-0.162,53
2019,75,0,30946,Alex Prugh,0.278,0.379,0.222,-0.323,57
2019,76,0,32333,Kevin Tway,0.274,-0.099,0.124,0.249,67
2019,77,0,48822,Sebastián Muñoz,0.268,-0.048,0.054,0.261,64
2019,78,0,46402,Talor Gooch,0.259,-0.24,0.604,-0.104,48
2019,79,0,27644,Brian Harman,0.256,0.312,-0.301,0.245,71
2019,80,0,33418,Shawn Stefani,0.252,-0.303,0.421,0.133,62
2019,81,0,30692,Scott Stallings,0.251,0.009,0.259,-0.017,68
2019,82,0,25198,Francesco Molinari,0.25,0.105,0.04,0.105,42
2019,83,0,29478,Kevin Kisner,0.221,0.149,0.257,-0.186,71
2019,84,0,28775,Nate Lashley,0.219,-0.247,0.487,-0.021,55
2019,85,0,31560,Brian Stuard,0.217,-0.239,0.266,0.19,77
2019,86,0,12716,Charley Hoffman,0.216,0.049,0.396,-0.23,47
2019,87,0,27936,Martin Laird,0.204,0.1,0.075,0.029,73
2019,88,0,37455,Si Woo Kim,0.194,0.066,-0.177,0.305,59
2019,89,0,25632,Jimmy Walker,0.192,-0.181,0.051,0.322,57
2019,90,0,34076,Joel Dahmen,0.187,0.249,0.141,-0.204,76
2019,91,0,46601,Trey Mullinax,0.181,0.341,0.134,-0.293,63
2019,92,0,35891,Cameron Smith,0.167,-0.123,0.004,0.286,53
2019,93,0,35732,Wes Roach,0.166,0.079,-0.11,0.197,49
2019,94,0,47347,Adam Schenk,0.146,0.08,0.142,-0.075,82
2019,95,0,33410,Andrew Landry,0.142,0.185,0.2,-0.244,65
2019,96,0,25493,Nick Taylor,0.122,0.135,-0.051,0.038,86
2019,97,0,27095,Nick Watney,0.121,0.01,0.071,0.04,69
2019,98,0,29908,C.T. Pan,0.12,-0.114,0.054,0.18,60
2019,99,0,27974,Sung Kang,0.118,0.165,0.036,-0.083,70
2019,100,0,29926,Danny Lee,0.102,0.085,0.156,-0.139,72
2019,101,0,24924,Bill Haas,0.098,-0.083,-0.169,0.35,61
2019,102,0,23325,Vaughn Taylor,0.096,-0.205,0.269,0.032,82
2019,103,0,35421,Brandon Harkins,0.092,0.03,0.042,0.019,69
2019,104,0,33399,Adam Hadwin,0.091,0.31,0.008,-0.227,62
2019,105,0,32200,Roberto Castro,0.088,-0.382,0.432,0.039,62
2019,106,0,39977,Max Homa,0.087,0.213,0.179,-0.304,69
2019,106,0,32150,Michael Thompson,0.087,-0.045,0.018,0.113,65
2019,108,0,39324,J.J. Spaun,0.051,-0.046,0.094,0.003,64
2019,109,0,33667,Carlos Ortiz,0.046,0.177,-0.072,-0.06,72
2019,110,0,35532,Tom Hoge,0.039,-0.179,0.381,-0.163,72
2019,111,0,37275,Sam Ryder,0.035,0.038,0.158,-0.161,60
2019,112,0,19803,Ryan Armour,0.001,-0.103,-0.002,0.106,75
2019,113,0,36799,Stephan Jaeger,-0.002,-0.239,-0.127,0.365,57
2019,113,0,25396,Kevin Na,-0.002,-0.282,-0.076,0.355,44
2019,115,0,27349,Alex Noren,-0.003,0.083,-0.366,0.28,43
2019,116,0,27895,Jonas Blixt,-0.008,-0.003,-0.039,0.034,64
2019,117,0,32791,K.H. Lee,-0.011,0.125,-0.011,-0.124,62
2019,118,0,28679,Fabián Gómez,-0.016,0.048,-0.286,0.222,48
2019,119,0,29518,Brendan Steele,-0.027,0.518,-0.316,-0.228,51
2019,120,0,35506,Mackenzie Hughes,-0.03,-0.068,0.032,0.006,66
2019,121,0,35449,Adam Long,-0.049,-0.036,0.138,-0.151,68
2019,122,0,29268,Bronson Burgoon,-0.053,0.054,-0.033,-0.074,47
2019,123,0,29479,Scott Brown,-0.077,0.199,-0.083,-0.194,68
2019,124,0,33486,Roger Sloan,-0.081,-0.072,0.096,-0.105,70
2019,125,0,34466,Peter Malnati,-0.088,-0.41,0.225,0.097,76
2019,126,0,36852,Jim Knous,-0.123,0.041,0.111,-0.275,39
2019,127,0,29535,Brice Garnett,-0.125,0.281,-0.253,-0.153,65
2019,128,0,34256,Andrew Putnam,-0.164,-0.639,0.414,0.061,56
2019,129,0,34264,Hudson Swafford,-0.167,-0.047,0.119,-0.239,47
2019,130,0,34431,Robert Streb,-0.187,-0.256,-0.053,0.122,60
2019,131,0,45609,Tyler Duncan,-0.193,0.156,-0.152,-0.197,65
2019,132,0,36699,Patrick Rodgers,-0.197,0.157,-0.383,0.029,45
2019,133,0,49303,Anders Albertson,-0.213,-0.265,0.165,-0.113,52
2019,134,0,47128,Richy Werenski,-0.221,0.057,-0.163,-0.114,73
2019,135,0,51766,Wyndham Clark,-0.227,0.084,-0.572,0.261,73
2019,136,0,46435,Austin Cook,-0.232,0.236,-0.095,-0.372,53
2019,136,0,31557,Jim Herman,-0.232,0.203,-0.11,-0.325,38
2019,138,0,47993,Denny McCarthy,-0.239,0.061,-0.448,0.149,69
2019,139,0,39327,Ben Silverman,-0.245,0.164,-0.33,-0.079,56
2019,140,0,24361,Pat Perez,-0.248,-0.498,-0.085,0.335,41
2019,141,0,30978,Kiradech Aphibarnrat,-0.254,-0.015,-0.433,0.194,45
2019,142,0,52372,Cameron Champ,-0.276,0.657,-0.335,-0.597,68
2019,143,0,1810,Phil Mickelson,-0.278,-0.307,-0.065,0.094,50
2019,144,0,29223,Sam Saunders,-0.283,-0.136,0.1,-0.247,67
2019,145,0,35376,Roberto Díaz,-0.285,0.118,-0.466,0.063,51
2019,146,0,47504,Sam Burns,-0.32,0.277,-0.293,-0.304,68
2019,147,0,34099,Harris English,-0.327,-0.024,-0.437,0.134,79
2019,148,0,27958,Ryan Blaum,-0.338,-0.052,-0.292,0.006,72
2019,149,0,22371,Aaron Baddeley,-0.34,-0.46,-0.34,0.46,42
2019,150,0,25572,Graeme McDowell,-0.346,-0.426,-0.016,0.096,50
2019,151,0,24925,Jonathan Byrd,-0.349,-0.758,0.204,0.205,36
2019,152,0,34563,Chesson Hadley,-0.357,-0.336,0.231,-0.252,60
2019,153,0,20472,Alex Cejka,-0.362,-0.092,-0.014,-0.257,40
2019,154,0,37340,Chase Wright,-0.369,0.013,-0.069,-0.313,57
2019,155,0,20572,Rod Pampling,-0.382,-0.187,-0.473,0.278,41
2019,156,0,32058,José de Jesús Rodríguez,-0.392,-0.067,-0.455,0.129,49
2019,157,0,34046,Jordan Spieth,-0.403,-0.452,-0.198,0.246,66
2019,158,0,47990,Kyle Jones,-0.417,-0.03,-0.403,0.016,54
2019,159,0,46523,Joey Garber,-0.45,0.191,-0.501,-0.14,43
2019,160,0,26758,David Hearn,-0.458,-0.158,0.009,-0.309,34
2019,161,0,30191,Julián Etulain,-0.482,-0.284,-0.289,0.091,51
2019,162,0,26951,Johnson Wagner,-0.483,-0.2,-0.015,-0.268,47
2019,163,0,29484,Peter Uihlein,-0.526,-0.442,-0.168,0.085,58
2019,164,0,23353,J.J. Henry,-0.535,-0.099,-0.273,-0.163,41
2019,165,0,6522,Ernie Els,-0.536,-0.463,-0.355,0.282,30
2019,166,0,19846,Brian Gay,-0.613,-0.286,-0.392,0.065,72
2019,167,0,46501,Ollie Schniederjans,-0.618,-0.285,-0.308,-0.025,61
2019,168,0,27556,Ted Potter Jr.,-0.727,-0.253,-0.14,-0.335,60
2019,169,0,32757,Patton Kizzire,-0.74,-0.489,-0.132,-0.12,53
2019,170,0,27963,Chris Stroud,-0.752,-0.557,-0.229,0.035,52
2019,171,0,35879,Kelly Kraft,-0.769,-0.307,-0.189,-0.273,65
2019,172,0,28252,Seamus Power,-0.776,-0.247,-0.676,0.147,62
2019,173,0,35461,Beau Hossler,-0.797,0.048,-0.765,-0.08,68
2019,174,0,30786,Brady Schnell,-0.828,-0.439,-0.318,-0.071,39
2019,175,0,28259,Sangmoon Bae,-0.851,0.02,-0.568,-0.302,40
2019,176,0,31420,Anirban Lahiri,-0.869,-0.431,-0.298,-0.139,59
2019,177,0,24781,Hunter Mahan,-0.875,0.262,-0.563,-0.574,47
2019,178,0,34261,Scott Langley,-0.897,-0.593,-0.483,0.179,64
2019,179,0,47856,Seth Reeves,-0.964,0.343,-0.941,-0.366,53
2019,180,0,21731,Freddie Jacobson,-0.968,-0.639,-0.151,-0.178,40
2019,181,0,39954,Cody Gribble,-0.994,-0.374,-0.427,-0.193,58
2019,182,0,40009,Dominic Bozzelli,-0.997,-0.236,-0.766,0.005,49
2019,183,0,32816,Satoshi Kodaira,-1.124,-0.311,-0.399,-0.414,51
2019,184,0,34306,John Chin,-1.237,-0.112,-0.76,-0.366,38
2019,185,0,37454,Whee Kim,-1.332,-1.035,-0.217,-0.08,47
2019,186,0,35617,Martin Trainer,-1.39,-0.075,-1.378,0.063,50
2019,187,0,37380,Curtis Luck,-1.55,-0.546,-0.847,-0.157,44
2019,188,0,39975,Michael Kim,-1.95,-1.556,-0.545,0.15,45
2021,1,0,46970,Jon Rahm,1.767,0.834,0.717,0.216,64
2021,2,0,50525,Collin Morikawa,1.528,0.281,1.17,0.077,66
2021,3,0,35450,Patrick Cantlay,1.418,0.569,0.486,0.363,68
2021,3,0,33448,Justin Thomas,1.418,0.235,0.887,0.296,68
2021,5,0,47959,Bryson DeChambeau,1.367,1.162,0.291,-0.085,68
2021,6,0,33141,Keegan Bradley,1.348,0.327,0.856,0.165,78
2021,7,0,25364,Paul Casey,1.293,0.258,0.895,0.14,58
2021,8,0,46717,Viktor Hovland,1.263,0.656,0.648,-0.041,70
2021,9,0,47483,Will Zalatoris,1.184,0.319,0.751,0.114,68
2021,10,0,28237,Rory McIlroy,1.181,0.66,0.403,0.118,63
2021,11,0,36689,Brooks Koepka,1.171,0.631,0.482,0.058,52
2021,12,0,39997,Corey Conners,1.15,0.625,0.698,-0.173,84
2021,13,0,21209,Sergio Garcia,1.145,0.796,0.279,0.071,68
2021,14,0,40026,Daniel Berger,1.082,0.264,0.834,-0.017,73
2021,15,0,32839,Hideki Matsuyama,1.074,0.24,0.614,0.22,84
2021,16,0,29725,Tony Finau,1.04,0.281,0.461,0.298,72
2021,17,0,48081,Xander Schauffele,1.004,0.266,0.65,0.087,63
2021,18,0,34363,Tyrrell Hatton,1.002,0.322,0.651,0.028,47
2021,19,0,33204,Shane Lowry,0.987,0.112,0.543,0.333,63
2021,20,0,34098,Russell Henley,0.926,0.071,0.831,0.024,78
2021,21,0,52375,Doug Ghim,0.909,0.252,0.516,0.141,72
2021,21,0,46046,Scottie Scheffler,0.909,0.515,0.145,0.249,84
2021,23,0,27129,Luke List,0.892,0.557,0.251,0.083,75
2021,24,0,12716,Charley Hoffman,0.864,0.341,0.646,-0.123,79
2021,25,0,28252,Seamus Power,0.845,0.012,0.393,0.44,42
2021,25,0,49964,Aaron Wise,0.845,0.249,0.357,0.239,70
