YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
2021,117,0,32333,Kevin Tway,49.33,37,75,27.0
2021,118,0,45609,Tyler Duncan,49.19,61,124,49.0
2021,119,0,47959,Bryson DeChambeau,49.07,53,108,25.0
2021,120,0,49964,Aaron Wise,49.06,52,106,31.0
2021,121,0,45157,Cam Davis,49.01,74,151,49.0
2021,122,0,21961,Charles Howell III,48.76,59,121,31.0
2021,123,0,29478,Kevin Kisner,48.7,56,115,46.0
2021,124,0,56762,Will Gordon,48.53,66,136,38.0
2021,125,0,32839,Hideki Matsuyama,48.51,65,134,37.0
2021,126,0,27974,Sung Kang,48.37,74,153,70.0
2021,127,0,35449,Adam Long,48.28,56,116,39.0
2021,128,0,47483,Will Zalatoris,48.15,52,108,21.0
2021,129,0,49960,Sepp Straka,48.13,77,160,43.0
2021,130,0,22405,Justin Rose,48.05,37,77,31.0
2021,131,0,33204,Shane Lowry,48.0,48,100,37.0
2021,131,0,46046,Scottie Scheffler,48.0,72,150,41.0
2021,133,0,27942,Rob Oppenheim,47.96,47,98,43.0
2021,134,0,36871,Matthew NeSmith,47.9,57,119,36.0
2021,135,0,28420,Ryan Brehm,47.89,34,71,17.0
2021,136,0,29268,Bronson Burgoon,47.83,55,115,28.0
2021,137,0,27129,Luke List,47.77,75,157,33.0
2021,138,0,34076,Joel Dahmen,47.75,53,111,44.0
2021,139,0,1810,Phil Mickelson,47.74,74,155,59.0
2021,140,0,48887,Matt Wallace,47.42,46,97,36.0
2021,141,0,35532,Tom Hoge,47.4,73,154,57.0
2021,142,0,12716,Charley Hoffman,47.26,69,146,47.0
2021,143,0,26499,Rafa Cabrera Bello,47.24,60,127,49.0
2021,144,0,25364,Paul Casey,47.19,42,89,25.0
2021,145,0,27330,Josh Teater,47.17,25,53,17.0
2021,146,0,34314,Sebastian Cappelen,47.13,41,87,38.0
2021,147,0,35310,Lanto Griffin,46.9,68,145,50.0
2021,148,0,29974,Branden Grace,46.77,58,124,40.0
2021,149,0,27141,J.B. Holmes,46.75,36,77,23.0
2021,150,0,39997,Corey Conners,46.67,63,135,49.0
2021,151,0,27936,Martin Laird,46.59,41,88,28.0
2021,152,0,56278,Matthew Wolff,46.58,34,73,34.0
2021,153,0,37455,Si Woo Kim,46.53,67,144,44.0
2021,153,0,32816,Satoshi Kodaira,46.53,47,101,34.0
2021,155,0,23983,Luke Donald,46.48,33,71,31.0
2021,156,0,31646,Emiliano Grillo,46.43,52,112,24.0
2021,157,0,28089,Jason Day,46.32,44,95,33.0
2021,158,0,31560,Brian Stuard,46.31,69,149,74.0
2021,159,0,30692,Scott Stallings,46.3,50,108,38.0
2021,160,0,20396,Lee Westwood,45.92,45,98,37.0
2021,161,0,33120,Mark Anderson,45.76,27,59,24.0
2021,162,0,32070,Rafael Campos,45.56,41,90,33.0
2021,163,0,26476,Chez Reavie,45.54,51,112,45.0
2021,164,0,31557,Jim Herman,45.45,40,88,36.0
2021,164,0,33413,Ben Martin,45.45,30,66,22.0
2021,164,0,27649,Brandt Snedeker,45.45,65,143,64.0
2021,164,0,47128,Richy Werenski,45.45,55,121,50.0
2021,168,0,39324,J.J. Spaun,45.26,43,95,36.0
2021,169,0,32254,Xinjun Zhang,45.19,47,104,45.0
2021,170,0,39546,Keith Mitchell,44.9,66,147,62.0
2021,171,0,32618,Rhein Gibson,44.87,35,78,36.0
2021,172,0,40042,Tyler McCumber,44.76,47,105,37.0
2021,173,0,46435,Austin Cook,44.64,50,112,43.0
2021,174,0,30163,Henrik Norlander,44.54,53,119,50.0
2021,175,0,26758,David Hearn,44.3,35,79,42.0
2021,176,0,30110,Kyle Stanley,44.26,54,122,48.0
2021,177,0,27214,Kevin Streelman,43.94,58,132,44.0
2021,178,0,35506,Mackenzie Hughes,43.84,64,146,62.0
2021,179,0,33667,Carlos Ortiz,43.41,56,129,52.0
2021,180,0,32102,Rickie Fowler,43.12,47,109,44.0
2021,181,0,36699,Patrick Rodgers,42.75,56,131,43.0
2021,182,0,24502,Adam Scott,42.48,48,113,51.0
2021,183,0,35658,Kris Ventura,42.34,47,111,47.0
2021,184,0,27556,Ted Potter Jr.,41.24,40,97,46.0
2021,185,0,34213,Grayson Murray,40.51,32,79,30.0
2021,186,0,25804,Bubba Watson,39.78,37,93,33.0
2021,187,0,23623,Bo Van Pelt,39.6,40,101,51.0
2021,188,0,33410,Andrew Landry,38.55,32,83,37.0
2021,189,0,39953,Chase Seiffert,37.96,41,108,51.0
2021,190,0,48045,Michael Gellerman,37.93,22,58,22.0
2021,191,0,37275,Sam Ryder,37.39,43,115,44.0
2021,192,0,34255,Joseph Bramlett,36.79,39,106,53.0
2021,193,0,35230,Nelson Ledesma,36.23,25,69,28.0
2021,194,0,33404,Chris Baker,32.86,23,70,37.0
2021,195,0,27095,Nick Watney,32.43,24,74,41.0
2021,196,0,52372,Cameron Champ,29.06,34,117,63.0
2020,1,0,34021,Bud Cauley,66.99,69,103,21.0
2020,2,0,28089,Jason Day,65.49,74,113,11.0
2020,3,0,33399,Adam Hadwin,65.05,67,103,18.0
2020,4,4,47959,Bryson DeChambeau,62.89,61,97,8.0
2020,5,0,33448,Justin Thomas,62.5,65,104,21.0
2020,6,0,30927,Brendon Todd,61.6,77,125,26.0
2020,7,0,33204,Shane Lowry,61.54,40,65,12.0
2020,8,0,46442,Maverick McNealy,61.36,81,132,34.0
2020,9,1,22405,Justin Rose,61.29,38,62,13.0
2020,10,1,27644,Brian Harman,60.98,75,123,29.0
2020,11,1,34360,Patrick Reed,60.61,80,132,30.0
2020,12,1,23621,Rory Sabbatini,59.83,70,117,27.0
2020,13,16,40026,Daniel Berger,59.81,64,107,18.0
2020,14,0,48887,Matt Wallace,59.3,51,86,35.0
2020,15,0,39971,Sungjae Im,58.82,90,153,33.0
2020,15,38,46970,Jon Rahm,58.82,50,85,14.0
2020,17,0,27349,Alex Noren,58.59,58,99,23.0
2020,18,0,23108,Matt Kuchar,58.43,52,89,21.0
2020,19,0,26300,Matt Jones,58.33,84,144,27.0
2020,20,0,28679,Fabián Gómez,58.23,46,79,19.0
2020,21,0,46550,Brandon Hagy,58.21,39,67,13.0
2020,22,0,24361,Pat Perez,57.83,48,83,29.0
2020,23,0,27554,Scott Harrington,57.72,71,123,23.0
2020,24,0,29484,Peter Uihlein,57.69,30,52,10.0
2020,25,-9,35891,Cameron Smith,57.52,65,113,40.0
2020,26,-1,49771,J.T. Poston,57.25,79,138,31.0
2020,27,-1,32150,Michael Thompson,57.14,60,105,25.0
2020,28,-1,45157,Cam Davis,56.99,53,93,19.0
2020,29,-1,30911,Tommy Fleetwood,56.92,37,65,11.0
2020,30,0,32139,Danny Willett,56.76,42,74,8.0
2020,31,0,26476,Chez Reavie,56.67,68,120,32.0
2020,32,0,1810,Phil Mickelson,56.6,60,106,27.0
2020,33,35,48081,Xander Schauffele,56.44,57,101,17.0
2020,34,15,29221,Webb Simpson,56.34,40,71,10.0
2020,35,-1,22371,Aaron Baddeley,56.25,45,80,20.0
2020,35,-1,32618,Rhein Gibson,56.25,45,80,24.0
2020,37,-1,34098,Russell Henley,55.7,44,79,22.0
2020,38,-5,25396,Kevin Na,55.56,85,153,37.0
2020,38,-1,27649,Brandt Snedeker,55.56,50,90,23.0
2020,40,-2,33122,Russell Knox,55.43,51,92,22.0
2020,41,-2,35450,Patrick Cantlay,55.41,41,74,7.0
2020,42,0,21209,Sergio Garcia,55.07,38,69,14.0
2020,42,0,24502,Adam Scott,55.07,38,69,17.0
2020,44,7,32839,Hideki Matsuyama,55.04,71,129,26.0
2020,45,-1,53165,Doc Redman,55.0,66,120,38.0
2020,46,-1,33120,Mark Anderson,54.88,45,82,26.0
2020,47,8,35310,Lanto Griffin,54.49,91,167,32.0
2020,48,0,33486,Roger Sloan,54.44,49,90,41.0
2020,49,-2,35506,Mackenzie Hughes,54.4,68,125,35.0
2020,50,-10,30925,Dustin Johnson,54.17,39,72,26.0
2020,51,1,24138,Ian Poulter,54.0,54,100,35.0
2020,52,-11,50525,Collin Morikawa,53.97,68,126,35.0
2020,53,1,27129,Luke List,53.85,56,104,36.0
2020,54,3,51766,Wyndham Clark,53.4,55,103,40.0
2020,54,3,12716,Charley Hoffman,53.4,55,103,30.0
2020,56,3,29268,Bronson Burgoon,53.33,40,75,17.0
2020,56,3,27963,Chris Stroud,53.33,40,75,20.0
2020,58,3,32791,K.H. Lee,53.28,73,137,38.0
2020,59,3,29974,Branden Grace,53.13,34,64,16.0
2020,60,3,29926,Danny Lee,53.08,69,130,35.0
2020,61,5,27214,Kevin Streelman,52.94,63,119,45.0
2020,62,6,27942,Rob Oppenheim,52.69,49,93,33.0
2020,63,7,52375,Doug Ghim,52.63,30,57,24.0
2020,64,7,25686,Jason Dufner,52.58,51,97,31.0
2020,65,7,49964,Aaron Wise,52.38,33,63,10.0
2020,66,7,34256,Andrew Putnam,51.9,41,79,38.0
2020,67,8,35461,Beau Hossler,51.82,57,110,36.0
2020,68,8,49960,Sepp Straka,51.79,58,112,34.0
2020,69,8,31420,Anirban Lahiri,51.67,31,60,14.0
2020,70,-5,45486,Joaquin Niemann,51.35,57,111,32.0
2020,70,8,28252,Seamus Power,51.35,19,37,15.0
2020,72,2,34099,Harris English,51.3,59,115,25.0
2020,73,6,33141,Keegan Bradley,51.28,60,117,45.0
2020,74,6,46402,Talor Gooch,51.02,75,147,58.0
2020,75,8,47128,Richy Werenski,50.94,54,106,30.0
2020,76,5,29478,Kevin Kisner,50.89,57,112,37.0
2020,77,8,40058,Zac Blair,50.79,64,126,57.0
2020,77,8,32662,Michael Gligic,50.79,32,63,26.0
2020,77,8,24924,Bill Haas,50.79,32,63,15.0
2020,80,8,33404,Chris Baker,50.77,33,65,21.0
2020,81,8,33948,Byeong Hun An,50.71,71,140,44.0
2020,81,8,34076,Joel Dahmen,50.71,71,140,48.0
2020,83,8,29970,Dylan Frittelli,50.69,73,144,42.0
2020,84,8,24024,Zach Johnson,50.56,45,89,39.0
2020,85,8,21961,Charles Howell III,50.48,53,105,34.0
2020,86,8,21407,Arjun Atwal,50.0,23,46,12.0
2020,86,8,56762,Will Gordon,50.0,17,34,8.0
2020,86,28,29420,Billy Horschel,50.0,69,138,51.0
2020,86,14,48822,Sebastián Muñoz,50.0,62,124,36.0
2020,86,-4,23320,Ryan Palmer,50.0,58,116,39.0
2020,86,8,31560,Brian Stuard,50.0,64,128,46.0
2020,86,8,33419,Cameron Tringale,50.0,43,86,28.0
2020,86,8,32254,Xinjun Zhang,50.0,69,138,52.0
2020,94,5,47993,Denny McCarthy,49.64,68,137,50.0
2020,95,6,36871,Matthew NeSmith,49.48,48,97,21.0
2020,96,6,29518,Brendan Steele,49.46,46,93,35.0
2020,97,6,49766,Hank Lebioda,49.45,45,91,28.0
2020,98,6,28420,Ryan Brehm,49.32,36,73,39.0
2020,98,6,37455,Si Woo Kim,49.32,72,146,34.0
2020,100,15,45526,Abraham Ancer,49.18,60,122,40.0
2020,100,6,25900,Lucas Glover,49.18,60,122,34.0
2020,100,6,49298,Kramer Hickok,49.18,30,61,18.0
2020,103,5,36699,Patrick Rodgers,49.15,58,118,34.0
2020,104,5,48119,Ben Taylor,49.12,28,57,24.0
2020,105,5,34046,Jordan Spieth,49.09,54,110,37.0
2020,106,5,47347,Adam Schenk,49.07,53,108,36.0
2020,107,5,22056,Cameron Percy,49.06,26,53,21.0
2020,108,5,39977,Max Homa,49.04,51,104,37.0
2020,109,12,46046,Scottie Scheffler,48.99,73,149,53.0
2020,110,6,33667,Carlos Ortiz,48.67,55,113,29.0
2020,111,6,33597,Harry Higgs,48.65,72,148,48.0
2020,112,6,25349,Tim Wilkinson,48.57,34,70,21.0
2020,113,6,33449,Zack Sucher,48.33,29,60,19.0
2020,114,6,29535,Brice Garnett,48.31,43,89,29.0
2020,115,6,30692,Scott Stallings,48.28,42,87,38.0
2020,116,7,33413,Ben Martin,48.21,27,56,21.0
2020,117,10,52372,Cameron Champ,48.18,53,110,31.0
2020,118,6,35230,Nelson Ledesma,48.15,39,81,32.0
2020,119,6,34255,Joseph Bramlett,48.1,38,79,32.0
2020,120,6,39546,Keith Mitchell,48.04,49,102,39.0
2020,121,6,30110,Kyle Stanley,48.0,36,75,21.0
2020,122,7,32640,Troy Merritt,47.96,47,98,45.0
2020,123,7,32102,Rickie Fowler,47.95,35,73,26.0
2020,123,7,26596,Ryan Moore,47.95,35,73,22.0
2020,123,7,35617,Martin Trainer,47.95,35,73,34.0
2020,126,21,29725,Tony Finau,47.75,53,111,34.0
2020,127,6,34314,Sebastian Cappelen,47.73,42,88,35.0
2020,128,6,32366,Kevin Chappell,47.62,30,63,20.0
2020,128,6,31323,Gary Woodland,47.62,50,105,39.0
2020,130,6,25364,Paul Casey,47.5,38,80,27.0
2020,131,6,36801,Mark Hubbard,47.26,69,146,64.0
2020,132,6,20229,Stewart Cink,47.17,50,106,35.0
2020,132,6,40098,Matt Fitzpatrick,47.17,50,106,41.0
2020,134,6,23325,Vaughn Taylor,47.01,63,134,60.0
2020,135,6,28775,Nate Lashley,46.99,39,83,32.0
2020,136,6,31646,Emiliano Grillo,46.74,43,92,31.0
2020,137,6,46441,Robby Shelton,46.46,46,99,36.0
2020,138,6,25493,Nick Taylor,46.34,38,82,34.0
2020,139,6,33410,Andrew Landry,46.24,43,93,38.0
2020,139,6,29908,C.T. Pan,46.24,43,93,38.0
2020,141,7,39324,J.J. Spaun,45.83,44,96,37.0
2020,142,8,26758,David Hearn,45.59,31,68,30.0
2020,143,8,10809,Jim Furyk,45.45,30,66,36.0
2020,143,19,46717,Viktor Hovland,45.45,60,132,53.0
2020,143,8,32757,Patton Kizzire,45.45,35,77,39.0
2020,143,8,23788,D.J. Trahan,45.45,35,77,29.0
2020,147,7,25804,Bubba Watson,45.36,44,97,23.0
2020,148,7,27095,Nick Watney,45.31,29,64,20.0
2020,149,7,35449,Adam Long,45.21,66,146,64.0
2020,150,24,28237,Rory McIlroy,45.16,42,93,33.0
2020,151,6,39953,Chase Seiffert,45.0,36,80,33.0
2020,152,6,34466,Peter Malnati,44.93,31,69,31.0
2020,153,6,34563,Chesson Hadley,44.79,43,96,39.0
2020,154,6,39997,Corey Conners,44.44,48,108,42.0
2020,154,6,27974,Sung Kang,44.44,64,144,57.0
2020,156,7,29479,Scott Brown,44.12,45,102,36.0
2020,157,7,30163,Henrik Norlander,43.97,51,116,43.0
2020,157,7,37189,Harold Varner III,43.97,51,116,41.0
2020,159,7,36689,Brooks Koepka,43.84,32,73,28.0
2020,160,7,30944,Jason Kokrak,43.75,42,96,43.0
2020,161,7,34213,Grayson Murray,43.55,27,62,20.0
2020,162,7,40009,Dominic Bozzelli,43.48,30,69,31.0
2020,162,7,56278,Matthew Wolff,43.48,50,115,44.0
2020,164,8,35532,Tom Hoge,43.33,52,120,50.0
2020,165,8,26329,Louis Oosthuizen,43.21,35,81,39.0
2020,166,10,34363,Tyrrell Hatton,43.18,19,44,18.0
2020,167,8,45609,Tyler Duncan,42.98,52,121,51.0
2020,168,9,37275,Sam Ryder,42.39,39,92,40.0
2020,169,9,46435,Austin Cook,42.11,32,76,33.0
2020,169,2,26851,Marc Leishman,42.11,48,114,50.0
2020,171,8,31557,Jim Herman,41.96,47,112,60.0
2020,172,8,32448,James Hahn,40.32,25,62,28.0
2020,173,8,33490,Bo Hoag,40.19,43,107,44.0
2020,174,8,28307,Matt Every,39.47,30,76,42.0
2020,175,8,27556,Ted Potter Jr.,39.44,28,71,31.0
2020,176,8,40042,Tyler McCumber,39.24,31,79,31.0
2020,177,8,32333,Kevin Tway,39.19,29,74,30.0
2020,177,8,27064,Jhonattan Vegas,39.19,29,74,28.0
2020,179,8,19803,Ryan Armour,39.02,32,82,37.0
2020,180,8,35732,Wes Roach,38.98,23,59,29.0
2020,181,8,19846,Brian Gay,38.53,42,109,58.0
2020,182,8,35658,Kris Ventura,38.18,21,55,35.0
2020,183,8,26499,Rafa Cabrera Bello,37.93,33,87,38.0
2020,184,8,25632,Jimmy Walker,37.11,36,97,53.0
2020,185,8,25572,Graeme McDowell,36.49,27,74,43.0
2020,186,8,25818,Scott Piercy,36.19,38,105,63.0
2020,187,8,34431,Robert Streb,35.37,29,82,39.0
2020,188,8,27330,Josh Teater,35.29,18,51,23.0
2020,189,8,48045,Michael Gellerman,33.33,18,54,25.0
2020,190,8,27936,Martin Laird,32.2,19,59,26.0
2020,191,8,47504,Sam Burns,32.14,27,84,43.0
2020,192,8,51894,Vince Whaley,29.41,15,51,28.0
2020,193,8,23623,Bo Van Pelt,25.86,15,58,37.0
2018,1,0,23541,Ben Crane,66.0,66,100,20.0
2018,2,0,26329,Louis Oosthuizen,64.29,72,112,25.0
2018,3,0,29221,Webb Simpson,62.91,95,151,31.0
2018,4,0,28089,Jason Day,62.5,85,136,32.0
2018,5,0,37454,Whee Kim,61.82,102,165,37.0
2018,6,0,40058,Zac Blair,61.63,53,86,24.0
2018,7,0,25396,Kevin Na,61.49,91,148,30.0
2018,8,0,22405,Justin Rose,61.16,74,121,22.0
2018,9,0,28252,Seamus Power,60.94,78,128,29.0
2018,10,0,23108,Matt Kuchar,60.81,90,148,40.0
2018,11,0,23621,Rory Sabbatini,60.67,108,178,28.0
2018,12,0,32102,Rickie Fowler,60.5,72,119,21.0
2018,13,0,27942,Rob Oppenheim,60.0,66,110,29.0
2018,14,0,20472,Alex Cejka,59.35,73,123,34.0
2018,15,0,1810,Phil Mickelson,58.6,92,157,39.0
2018,16,0,33413,Ben Martin,57.69,75,130,34.0
2018,17,0,25240,D.A. Points,57.66,64,111,45.0
2018,18,0,24925,Jonathan Byrd,57.65,49,85,21.0
2018,19,0,24924,Bill Haas,57.26,71,124,27.0
2018,20,0,22371,Aaron Baddeley,57.04,77,135,35.0
2018,21,0,26499,Rafa Cabrera Bello,56.9,66,116,35.0
2018,22,0,34466,Peter Malnati,56.69,89,157,57.0
2018,23,0,34360,Patrick Reed,56.68,106,187,38.0
2018,24,0,27649,Brandt Snedeker,56.67,85,150,48.0
2018,25,0,35891,Cameron Smith,56.52,91,161,41.0
2018,26,0,21961,Charles Howell III,55.76,92,165,45.0
2018,27,0,30692,Scott Stallings,55.63,89,160,40.0
2018,28,0,29926,Danny Lee,55.62,99,178,41.0
2018,29,0,21528,Henrik Stenson,55.56,40,72,21.0
2018,29,0,25493,Nick Taylor,55.56,75,135,38.0
2018,31,0,31646,Emiliano Grillo,54.84,85,155,40.0
2018,32,0,22056,Cameron Percy,54.79,40,73,24.0
2018,33,0,34363,Tyrrell Hatton,54.65,47,86,33.0
2018,34,0,27141,J.B. Holmes,54.55,84,154,30.0
2018,35,0,25364,Paul Casey,54.46,55,101,34.0
2018,36,0,34021,Bud Cauley,54.37,56,103,29.0
2018,37,0,33448,Justin Thomas,54.29,76,140,27.0
2018,38,0,29484,Peter Uihlein,54.24,64,118,36.0
2018,39,0,35461,Beau Hossler,54.19,97,179,40.0
2018,40,0,45526,Abraham Ancer,54.12,92,170,33.0
2018,41,0,34358,Jonathan Randolph,54.03,67,124,44.0
2018,42,0,30926,Chris Kirk,54.01,101,187,38.0
2018,43,0,35450,Patrick Cantlay,53.91,62,115,23.0
2018,44,0,36689,Brooks Koepka,53.76,50,93,23.0
2018,45,0,46435,Austin Cook,53.45,93,174,54.0
2018,46,0,35421,Brandon Harkins,53.42,86,161,53.0
2018,46,0,27963,Chris Stroud,53.42,78,146,47.0
2018,48,0,29461,Jamie Lovemark,53.33,96,180,43.0
2018,48,0,25632,Jimmy Walker,53.33,80,150,49.0
2018,50,0,31202,William McGirt,53.28,73,137,42.0
2018,51,0,19846,Brian Gay,53.1,77,145,55.0
2018,52,0,24024,Zach Johnson,52.98,80,151,38.0
2018,53,0,33419,Cameron Tringale,52.81,47,89,32.0
2018,54,0,26951,Johnson Wagner,52.75,48,91,16.0
2018,55,0,35545,Blayne Barber,52.73,58,110,38.0
2018,56,0,19803,Ryan Armour,52.54,93,177,59.0
2018,57,0,25834,Daniel Summerhays,52.44,43,82,38.0
2018,58,0,28237,Rory McIlroy,52.43,54,103,26.0
2018,59,0,27129,Luke List,52.22,94,180,35.0
2018,60,0,33122,Russell Knox,52.21,71,136,38.0
2018,61,0,30925,Dustin Johnson,52.17,48,92,24.0
2018,62,0,27895,Jonas Blixt,52.13,49,94,26.0
2018,63,0,32839,Hideki Matsuyama,52.04,51,98,40.0
2018,64,0,37189,Harold Varner III,51.95,80,154,33.0
2018,65,0,34076,Joel Dahmen,51.85,70,135,31.0
2018,65,0,27349,Alex Noren,51.85,56,108,28.0
2018,67,0,29223,Sam Saunders,51.75,74,143,46.0
2018,68,0,29420,Billy Horschel,51.72,60,116,37.0
2018,68,0,36699,Patrick Rodgers,51.72,75,145,40.0
2018,70,0,30911,Tommy Fleetwood,51.67,62,120,46.0
2018,70,0,37455,Si Woo Kim,51.67,108,209,65.0
2018,72,0,24846,Ricky Barnes,51.65,47,91,30.0
2018,73,0,25900,Lucas Glover,51.61,64,124,36.0
2018,74,0,46402,Talor Gooch,51.52,68,132,37.0
2018,74,0,34264,Hudson Swafford,51.52,51,99,27.0
2018,76,0,46501,Ollie Schniederjans,51.48,87,169,64.0
2018,77,0,31420,Anirban Lahiri,51.46,88,171,55.0
2018,78,0,26300,Matt Jones,51.38,56,109,38.0
2018,79,0,34046,Jordan Spieth,51.33,58,113,29.0
2018,80,0,22582,Kyle Thompson,51.28,40,78,24.0
2018,81,0,27556,Ted Potter Jr.,51.27,81,158,60.0
2018,82,0,24140,Sean O'Hair,51.09,70,137,47.0
2018,83,0,25686,Jason Dufner,50.94,54,106,31.0
2018,84,0,33204,Shane Lowry,50.54,47,93,26.0
2018,85,0,27936,Martin Laird,50.48,53,105,31.0
2018,86,0,20593,Greg Chalmers,50.44,57,113,50.0
2018,87,0,35310,Lanto Griffin,50.43,59,117,46.0
2018,88,0,24138,Ian Poulter,50.42,60,119,49.0
2018,89,0,24502,Adam Scott,50.38,67,133,50.0
2018,90,0,27974,Sung Kang,50.34,75,149,64.0
2018,91,0,12510,Chad Campbell,50.0,71,142,57.0
2018,91,0,35376,Roberto Díaz,50.0,68,136,49.0
2018,91,0,49771,J.T. Poston,50.0,56,112,40.0
2018,94,0,50526,Tom Lovelady,49.65,71,143,48.0
2018,95,0,48084,Wesley Bryan,49.58,59,119,48.0
2018,96,0,32333,Kevin Tway,49.44,89,180,46.0
2018,97,0,35532,Tom Hoge,49.36,77,156,51.0
2018,98,0,20229,Stewart Cink,49.29,69,140,49.0
2018,99,0,26331,Charl Schwartzel,49.26,67,136,42.0
2018,100,0,32254,Xinjun Zhang,49.23,64,130,44.0
2018,101,0,28132,Tyrone Van Aswegen,49.01,74,151,47.0
2018,102,0,29222,Billy Hurley III,48.96,47,96,35.0
2018,103,0,33948,Byeong Hun An,48.85,64,131,44.0
2018,104,0,28307,Matt Every,48.84,63,129,53.0
2018,104,0,39975,Michael Kim,48.84,63,129,45.0
2018,106,0,26851,Marc Leishman,48.81,82,168,55.0
2018,107,0,34256,Andrew Putnam,48.8,61,125,39.0
2018,108,0,39954,Cody Gribble,48.72,57,117,47.0
2018,109,0,47959,Bryson DeChambeau,48.67,73,150,47.0
2018,110,0,39546,Keith Mitchell,48.61,70,144,42.0
2018,110,0,32150,Michael Thompson,48.61,35,72,22.0
2018,112,0,28775,Nate Lashley,48.57,34,70,21.0
2018,113,0,46970,Jon Rahm,48.54,50,103,25.0
2018,114,0,32448,James Hahn,48.48,64,132,41.0
2018,115,0,32640,Troy Merritt,48.47,79,163,49.0
2018,116,0,34409,David Lingmerth,48.41,61,126,51.0
2018,117,0,48081,Xander Schauffele,48.4,91,188,49.0
2018,118,0,29485,Brett Stegmaier,48.28,28,58,20.0
2018,119,0,39328,Conrad Shindler,48.15,39,81,32.0
2018,119,0,8793,Tiger Woods,48.15,52,108,33.0
2018,121,0,31560,Brian Stuard,48.03,73,152,67.0
2018,122,0,29518,Brendan Steele,48.0,48,100,34.0
2018,123,0,46601,Trey Mullinax,47.97,59,123,41.0
2018,124,0,49964,Aaron Wise,47.92,69,144,47.0
2018,125,0,25198,Francesco Molinari,47.9,57,119,37.0
2018,126,0,25892,Steve Wheatcroft,47.73,42,88,35.0
2018,127,0,23325,Vaughn Taylor,47.65,71,149,65.0
2018,128,0,26758,David Hearn,47.62,40,84,30.0
2018,128,0,32876,Martin Piller,47.62,70,147,63.0
2018,130,0,33418,Shawn Stefani,47.5,57,120,42.0
2018,131,0,29974,Branden Grace,47.46,56,118,38.0
2018,132,0,25572,Graeme McDowell,47.37,54,114,36.0
2018,133,0,33399,Adam Hadwin,47.34,80,169,47.0
2018,134,0,40026,Daniel Berger,47.33,62,131,50.0
2018,135,0,27214,Kevin Streelman,47.24,77,163,52.0
2018,136,0,27644,Brian Harman,47.22,68,144,42.0
2018,137,0,24361,Pat Perez,47.2,59,125,48.0
2018,138,0,26596,Ryan Moore,47.14,66,140,43.0
2018,139,0,34174,John Huh,47.06,72,153,62.0
2018,140,0,36799,Stephan Jaeger,46.97,62,132,56.0
2018,141,0,30978,Kiradech Aphibarnrat,46.88,45,96,39.0
2018,142,0,32757,Patton Kizzire,46.83,59,126,43.0
2018,143,0,37338,Zecheng Dou,46.51,40,86,30.0
2018,144,0,10809,Jim Furyk,46.25,37,80,37.0
2018,145,0,30110,Kyle Stanley,46.2,73,158,49.0
2018,146,0,47993,Denny McCarthy,46.15,42,91,31.0
2018,146,0,23320,Ryan Palmer,46.15,60,130,42.0
2018,148,0,34563,Chesson Hadley,46.1,71,154,59.0
2018,149,0,29268,Bronson Burgoon,45.95,51,111,32.0
2018,150,0,47125,Matt Atkins,45.65,42,92,35.0
2018,151,0,33141,Keegan Bradley,45.2,80,177,64.0
2018,152,0,12716,Charley Hoffman,45.14,65,144,60.0
2018,153,0,34431,Robert Streb,45.0,63,140,70.0
2018,154,0,25818,Scott Piercy,44.96,58,129,49.0
2018,155,0,35879,Kelly Kraft,44.94,71,158,70.0
2018,156,0,40009,Dominic Bozzelli,44.8,56,125,54.0
2018,157,0,34099,Harris English,44.67,67,150,44.0
2018,157,0,39327,Ben Silverman,44.67,67,150,61.0
2018,159,0,29725,Tony Finau,44.38,75,169,50.0
2018,160,0,39997,Corey Conners,44.27,58,131,46.0
2018,161,0,25804,Bubba Watson,44.2,61,138,46.0
2018,162,0,32366,Kevin Chappell,44.07,52,118,49.0
2018,163,0,29478,Kevin Kisner,44.0,55,125,47.0
2018,164,0,37278,Nicholas Lindheim,43.96,40,91,36.0
2018,165,0,34213,Grayson Murray,43.93,76,173,67.0
2018,166,0,39324,J.J. Spaun,43.9,54,123,52.0
2018,167,0,27095,Nick Watney,43.79,74,169,51.0
2018,168,0,31416,Derek Fathauer,43.62,65,149,68.0
2018,169,0,37275,Sam Ryder,43.48,50,115,36.0
2018,170,0,47128,Richy Werenski,43.33,65,150,69.0
2018,171,0,24358,Robert Garrigus,43.2,54,125,41.0
2018,171,0,28679,Fabián Gómez,43.2,54,125,53.0
2018,171,0,20572,Rod Pampling,43.2,54,125,53.0
2018,174,0,26476,Chez Reavie,43.06,62,144,62.0
2018,175,0,29479,Scott Brown,42.86,69,161,68.0
2018,176,0,33410,Andrew Landry,42.64,55,129,47.0
2018,177,0,34098,Russell Henley,42.54,57,134,58.0
2018,178,0,47347,Adam Schenk,42.36,61,144,51.0
2018,179,0,23353,J.J. Henry,42.22,38,90,37.0
2018,180,0,29908,C.T. Pan,42.07,61,145,52.0
2018,181,0,20157,Retief Goosen,41.89,31,74,31.0
2018,182,0,35506,Mackenzie Hughes,41.74,48,115,50.0
2018,183,0,27958,Ryan Blaum,41.54,54,130,48.0
