YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
2010,132,0,21753,Brian Davis,-0.181,-16.089,5.955,-22.045,89
2010,133,0,1577,Lee Janzen,-0.199,-13.906,7.088,-20.996,70
2010,134,0,26679,Kevin Stadler,-0.221,-15.902,3.952,-19.853,72
2010,134,0,10425,Jay Williamson,-0.221,-13.468,-4.037,-9.434,61
2010,136,0,12782,Tim Herron,-0.227,-15.693,-27.566,11.871,69
2010,137,0,29910,Blake Adams,-0.233,-17.504,-32.384,14.879,75
2010,138,0,22056,Cameron Percy,-0.236,-13.925,15.032,-28.959,59
2010,139,0,10423,Mike Weir,-0.241,-9.636,-8.831,-0.808,40
2010,140,0,21949,Joe Ogilvie,-0.249,-21.395,-29.034,7.636,86
2010,141,0,23718,Nathan Green,-0.254,-20.554,-47.916,27.359,81
2010,142,0,26301,James Nitties,-0.262,-21.248,-31.426,10.175,81
2010,143,0,24358,Robert Garrigus,-0.269,-16.415,-5.503,-10.911,61
2010,144,0,9011,David Duval,-0.278,-15.586,-22.254,6.668,56
2010,145,0,20378,Mathias Grönberg,-0.286,-14.304,-4.951,-9.353,50
2010,146,0,26420,Richard Johnson,-0.293,-21.362,-35.48,14.115,73
2010,147,0,20572,Rod Pampling,-0.314,-21.981,-4.716,-17.267,70
2010,148,0,22378,Trevor Immelman,-0.324,-13.914,-17.255,3.339,43
2010,149,0,6643,Paul Goydos,-0.331,-21.877,-11.567,-10.312,66
2010,150,0,24138,Ian Poulter,-0.335,-11.385,-18.429,7.044,34
2010,151,0,1116,Michael Bradley,-0.392,-26.637,-21.067,-5.573,68
2010,152,0,27302,Garth Mulroy,-0.436,-18.32,6.193,-24.513,42
2010,153,0,32640,Troy Merritt,-0.437,-33.667,-73.439,39.768,77
2010,154,0,33419,Cameron Tringale,-0.465,-20.931,10.916,-31.846,45
2010,155,0,23548,Bill Lunde,-0.466,-31.218,-30.884,-0.335,67
2010,156,0,1766,Billy Mayfair,-0.467,-30.341,35.323,-65.665,65
2010,157,0,20070,Matt Bettencourt,-0.487,-34.114,-59.716,25.601,70
2010,158,0,12705,Cliff Kresge,-0.488,-21.981,3.757,-25.736,45
2010,159,0,20574,Mathew Goggin,-0.501,-38.083,-9.282,-28.802,76
2010,160,0,8385,Omar Uresti,-0.512,-31.232,14.848,-46.08,61
2010,161,0,23613,Rich Barcelo,-0.52,-30.134,-38.771,8.637,58
2010,162,0,12652,Cameron Beckman,-0.545,-32.139,-14.905,-17.235,59
2010,163,0,27797,Derek Lamely,-0.592,-37.915,-39.101,1.184,64
2010,164,0,22946,Henrik Bjornstad,-0.626,-36.937,-24.552,-12.385,59
2010,164,0,25892,Steve Wheatcroft,-0.626,-36.283,-48.304,12.021,58
2010,166,0,7457,Steve Flesch,-0.651,-42.323,-37.071,-5.248,65
2010,167,0,20663,Brenden Pappas,-0.731,-40.208,-35.036,-5.173,55
2010,168,0,1724,Jeff Maggert,-0.741,-46.69,-24.203,-22.489,63
2010,169,0,20691,Greg Owen,-0.745,-46.19,-6.699,-39.492,62
2010,170,0,31560,Brian Stuard,-0.746,-52.981,-73.366,20.383,71
2010,171,0,26287,Roland Thatcher,-0.788,-53.607,-27.747,-25.859,68
2010,172,0,29285,Brent Delahoussaye,-0.811,-38.109,-49.153,11.045,47
2010,173,0,1619,Skip Kendall,-0.832,-40.758,-57.216,16.457,49
2010,174,0,28780,Nicholas Thompson,-0.875,-67.362,0.87,-68.234,77
2010,175,0,28500,Martin Flores,-0.883,-56.522,-49.692,-6.829,64
2010,176,0,21959,Ted Purdy,-0.892,-66.912,-58.811,-8.102,75
2010,177,0,23307,Roger Tambellini,-0.925,-57.377,-9.339,-48.037,62
2010,178,0,1249,John Daly,-0.989,-46.499,-15.74,-30.757,47
2010,179,0,1161,Mark Calcavecchia,-0.996,-32.864,-4.162,-28.705,33
2010,180,0,22122,Andrew McLardy,-1.005,-44.24,-36.627,-7.612,44
2010,181,0,27613,David Lutterus,-1.044,-58.458,-39.618,-18.839,56
2010,182,0,20850,Daniel Chopra,-1.096,-73.445,-97.884,24.436,67
2010,183,0,7363,Craig Bowden,-1.104,-52.984,-33.504,-19.479,48
2010,184,0,20105,Jeff Gove,-1.164,-51.23,-9.308,-41.921,44
2010,185,0,1707,Steve Lowery,-1.177,-65.901,-44.49,-21.412,56
2010,186,0,12755,Vance Veazey,-1.444,-69.305,-63.79,-5.513,48
2010,187,0,26392,Chris Wilson,-1.631,-84.824,-50.005,-34.821,52
2010,188,0,32617,Jerod Turner,-1.885,-75.394,-75.322,-0.071,40
2010,189,0,24227,Justin Bolli,-1.918,-80.55,-57.16,-23.39,42
2010,190,0,6012,Greg Kraft,-2.041,-79.611,-72.4,-7.211,39
2010,191,0,1329,Brad Faxon,-2.093,-100.48,-120.894,20.41,48
2010,192,0,6514,Kevin Johnson,-2.147,-105.189,-87.938,-17.253,49
2019,1,0,28237,Rory McIlroy,2.551,145.379,121.159,24.221,57
2019,2,0,35450,Patrick Cantlay,1.857,105.858,83.833,22.027,57
2019,3,0,24502,Adam Scott,1.831,80.569,65.25,15.321,44
2019,4,0,33448,Justin Thomas,1.631,91.314,101.736,-10.419,56
2019,5,0,29221,Webb Simpson,1.507,104.007,62.051,41.957,69
2019,6,0,46970,Jon Rahm,1.505,79.788,61.994,17.793,53
2019,7,0,32839,Hideki Matsuyama,1.498,109.34,108.527,0.811,73
2019,8,0,48081,Xander Schauffele,1.393,73.836,60.887,12.949,53
2019,9,0,36689,Brooks Koepka,1.366,79.205,66.101,13.106,58
2019,10,0,25364,Paul Casey,1.361,74.878,79.936,-5.058,55
2019,11,0,30925,Dustin Johnson,1.321,73.995,68.619,5.378,56
2019,12,0,30911,Tommy Fleetwood,1.279,63.931,55.49,8.441,50
2019,13,0,22405,Justin Rose,1.243,60.908,36.224,24.682,49
2019,14,0,32102,Rickie Fowler,1.066,67.135,33.069,34.066,63
2019,15,0,23108,Matt Kuchar,1.062,70.085,50.164,19.924,66
2019,16,0,30944,Jason Kokrak,1.036,77.699,79.031,-1.332,75
2019,17,0,39971,Sungjae Im,1.023,102.314,70.049,32.264,100
2019,18,0,47959,Bryson DeChambeau,1.013,66.839,42.276,24.564,66
2019,19,0,25900,Lucas Glover,0.976,79.091,65.769,13.324,81
2019,20,0,21528,Henrik Stenson,0.971,40.8,36.358,4.442,42
2019,21,0,27649,Brandt Snedeker,0.962,76.931,29.6,47.33,80
2019,22,0,10809,Jim Furyk,0.897,51.114,44.668,6.449,57
2019,23,0,40098,Matt Fitzpatrick,0.887,32.836,34.821,-1.986,37
2019,24,0,31323,Gary Woodland,0.882,57.341,66.618,-9.277,65
2019,25,0,34360,Patrick Reed,0.876,63.946,44.889,19.054,73
2019,26,0,28089,Jason Day,0.833,39.166,22.431,16.735,47
2019,26,0,26851,Marc Leishman,0.833,47.487,30.268,17.219,57
2019,28,0,29420,Billy Horschel,0.829,57.228,21.176,36.051,69
2019,29,0,26596,Ryan Moore,0.826,52.055,48.168,3.885,63
2019,30,0,26476,Chez Reavie,0.824,57.68,53.373,4.306,70
2019,31,0,23621,Rory Sabbatini,0.82,62.357,50.657,11.699,76
2019,32,0,33948,Byeong Hun An,0.819,49.952,85.505,-35.554,61
2019,33,0,21961,Charles Howell III,0.809,59.051,37.837,21.214,73
2019,34,0,26329,Louis Oosthuizen,0.777,37.296,29.185,8.113,48
2019,35,0,29725,Tony Finau,0.768,49.902,56.622,-6.72,65
2019,36,0,24138,Ian Poulter,0.764,33.614,14.918,18.695,44
2019,37,0,21209,Sergio Garcia,0.746,28.364,31.319,-2.954,38
2019,38,0,23325,Vaughn Taylor,0.732,60.009,7.897,52.113,82
2019,39,0,47993,Denny McCarthy,0.687,47.418,-16.473,63.89,69
2019,40,0,29478,Kevin Kisner,0.671,47.619,15.667,31.952,71
2019,41,0,45486,Joaquin Niemann,0.67,53.636,67.197,-13.561,80
2019,42,0,27214,Kevin Streelman,0.669,46.127,63.438,-17.312,69
2019,43,0,25818,Scott Piercy,0.631,44.173,33.936,10.237,70
2019,44,0,26300,Matt Jones,0.628,41.431,33.506,7.926,66
2019,45,0,27064,Jhonattan Vegas,0.626,38.204,47.727,-9.523,61
2019,46,0,39997,Corey Conners,0.62,42.769,82.54,-39.771,69
2019,47,0,34021,Bud Cauley,0.558,41.267,45.147,-3.883,74
2019,48,0,49960,Sepp Straka,0.552,32.028,28.773,3.255,58
2019,49,0,33122,Russell Knox,0.55,32.441,42.836,-10.397,59
2019,50,0,33419,Cameron Tringale,0.546,27.826,17.431,10.396,51
2019,51,0,34256,Andrew Putnam,0.536,30.013,-9.165,39.18,56
2019,52,0,28775,Nate Lashley,0.523,28.759,12.03,16.727,55
2019,53,0,45526,Abraham Ancer,0.515,36.57,41.213,-4.642,71
2019,54,0,49771,J.T. Poston,0.506,44.518,25.83,18.687,88
2019,55,0,34363,Tyrrell Hatton,0.489,20.522,28.585,-8.063,42
2019,56,0,47347,Adam Schenk,0.487,39.948,12.007,27.941,82
2019,57,0,23320,Ryan Palmer,0.475,24.2,22.121,2.076,51
2019,58,0,37275,Sam Ryder,0.462,27.691,2.099,25.592,60
2019,59,0,24024,Zach Johnson,0.459,24.331,28.964,-4.633,53
2019,59,0,34046,Jordan Spieth,0.459,30.287,-26.613,56.9,66
2019,61,0,25493,Nick Taylor,0.452,38.841,10.467,28.376,86
2019,62,0,29970,Dylan Frittelli,0.439,29.853,41.319,-11.465,68
2019,63,0,32150,Michael Thompson,0.426,27.718,5.658,22.056,65
2019,64,0,32640,Troy Merritt,0.421,23.591,18.818,4.773,56
2019,65,0,26499,Rafa Cabrera Bello,0.419,20.129,18.07,2.058,48
2019,66,0,31646,Emiliano Grillo,0.418,22.966,57.795,-34.828,55
2019,67,0,51766,Wyndham Clark,0.413,30.158,-16.593,46.752,73
2019,68,0,31560,Brian Stuard,0.393,30.239,16.725,13.515,77
2019,69,0,25572,Graeme McDowell,0.385,19.255,-17.298,36.555,50
2019,70,0,32139,Danny Willett,0.383,19.128,25.629,-6.5,50
2019,71,0,40115,Adam Svensson,0.38,20.885,53.968,-33.084,55
2019,72,0,34466,Peter Malnati,0.379,28.774,-6.693,35.469,76
2019,73,0,46402,Talor Gooch,0.37,17.782,12.447,5.336,48
2019,74,0,27644,Brian Harman,0.346,24.545,18.168,6.376,71
2019,75,0,33399,Adam Hadwin,0.343,21.265,5.62,15.644,62
2019,75,0,48822,Sebastián Muñoz,0.343,21.979,17.122,4.856,64
2019,77,0,49964,Aaron Wise,0.329,17.741,25.638,-7.897,54
2019,78,0,35891,Cameron Smith,0.324,17.174,8.852,8.323,53
2019,79,0,22371,Aaron Baddeley,0.313,13.162,-14.289,27.451,42
2019,80,0,24361,Pat Perez,0.288,11.797,-10.158,21.954,41
2019,81,0,25804,Bubba Watson,0.281,14.026,31.207,-17.18,50
2019,82,0,40026,Daniel Berger,0.28,16.501,19.009,-2.51,59
2019,83,0,27330,Josh Teater,0.262,13.9,14.783,-0.884,53
2019,84,0,39546,Keith Mitchell,0.254,15.464,36.094,-20.632,61
2019,85,0,36699,Patrick Rodgers,0.231,10.377,-8.863,19.24,45
2019,86,0,37189,Harold Varner III,0.227,16.768,31.746,-14.976,74
2019,87,0,27936,Martin Laird,0.223,16.253,14.878,1.373,73
2019,88,0,27129,Luke List,0.202,11.09,26.49,-15.4,55
2019,89,0,34099,Harris English,0.2,15.806,-25.865,41.671,79
2019,90,0,19803,Ryan Armour,0.19,14.282,0.056,14.227,75
2019,91,0,34098,Russell Henley,0.167,10.179,28.407,-18.228,61
2019,91,0,49766,Hank Lebioda,0.167,9.695,25.919,-16.223,58
2019,93,0,35732,Wes Roach,0.165,8.105,8.122,-0.019,49
2019,94,0,24924,Bill Haas,0.153,9.336,5.98,3.354,61
2019,95,0,33141,Keegan Bradley,0.147,9.873,44.424,-34.551,67
2019,96,0,32333,Kevin Tway,0.143,9.554,18.34,-8.786,67
2019,97,0,45157,Cam Davis,0.137,7.782,19.38,-11.6,57
2019,98,0,37455,Si Woo Kim,0.134,7.916,11.432,-3.516,59
2019,99,0,27095,Nick Watney,0.133,9.164,8.334,0.829,69
2019,100,0,33667,Carlos Ortiz,0.125,9.003,3.28,5.723,72
2019,101,0,27895,Jonas Blixt,0.122,7.807,-0.522,8.329,64
2019,102,0,33418,Shawn Stefani,0.093,5.763,15.607,-9.845,62
2019,103,0,25396,Kevin Na,0.087,3.841,-0.087,3.925,44
2019,104,0,34076,Joel Dahmen,0.085,6.43,14.188,-7.756,76
2019,105,0,30978,Kiradech Aphibarnrat,0.083,3.73,-11.438,15.167,45
2019,106,0,39977,Max Homa,0.082,5.655,6.036,-0.38,69
2019,107,0,25632,Jimmy Walker,0.062,3.519,10.948,-7.43,57
2019,108,0,29908,C.T. Pan,0.059,3.517,7.225,-3.71,60
2019,109,0,12716,Charley Hoffman,0.057,2.701,10.138,-7.438,47
2019,110,0,47504,Sam Burns,0.05,3.366,-21.76,25.125,68
2019,111,0,25198,Francesco Molinari,0.038,1.616,10.487,-8.87,42
2019,112,0,27974,Sung Kang,0.03,2.075,8.269,-6.194,70
2019,112,0,39324,J.J. Spaun,0.03,1.948,3.274,-1.328,64
2019,114,0,33486,Roger Sloan,0.02,1.407,-5.679,7.085,70
2019,115,0,37340,Chase Wright,0.01,0.585,-21.039,21.623,57
2019,116,0,32200,Roberto Castro,0.009,0.569,5.471,-4.903,62
2019,117,0,26951,Johnson Wagner,0.005,0.237,-22.723,22.959,47
2019,118,0,29479,Scott Brown,-0.004,-0.259,-5.251,4.993,68
2019,119,0,33410,Andrew Landry,-0.011,-0.73,9.209,-9.937,65
2019,120,0,30110,Kyle Stanley,-0.013,-0.689,15.665,-16.351,55
2019,121,0,25686,Jason Dufner,-0.015,-0.87,27.29,-28.161,57
2019,122,0,29535,Brice Garnett,-0.034,-2.181,-8.11,5.928,65
2019,123,0,35506,Mackenzie Hughes,-0.044,-2.896,-1.994,-0.901,66
2019,124,0,30946,Alex Prugh,-0.066,-3.77,15.846,-19.615,57
2019,125,0,30692,Scott Stallings,-0.078,-5.306,17.046,-22.353,68
2019,126,0,36799,Stephan Jaeger,-0.093,-5.275,-0.101,-5.176,57
2019,127,0,32757,Patton Kizzire,-0.098,-5.192,-39.241,34.05,53
2019,128,0,29974,Branden Grace,-0.107,-4.813,18.563,-23.379,45
2019,128,0,32791,K.H. Lee,-0.107,-6.611,-0.675,-5.935,62
2019,130,0,35376,Roberto Díaz,-0.123,-6.295,-14.533,8.239,51
2019,131,0,34563,Chesson Hadley,-0.128,-7.658,-21.432,13.772,60
2019,132,0,29926,Danny Lee,-0.137,-9.874,7.374,-17.247,72
2019,133,0,27958,Ryan Blaum,-0.145,-10.411,-24.349,13.937,72
2019,134,0,47128,Richy Werenski,-0.147,-10.702,-16.134,5.43,73
2019,135,0,40009,Dominic Bozzelli,-0.15,-7.331,-48.855,41.522,49
2019,136,0,28679,Fabián Gómez,-0.159,-7.652,-0.744,-6.909,48
2019,137,0,46601,Trey Mullinax,-0.172,-10.834,11.429,-22.265,63
2019,138,0,35461,Beau Hossler,-0.178,-12.125,-54.213,42.084,68
2019,139,0,29484,Peter Uihlein,-0.181,-10.48,-30.479,19.997,58
2019,140,0,34264,Hudson Swafford,-0.198,-9.301,-7.83,-1.471,47
2019,141,0,32058,José de Jesús Rodríguez,-0.24,-11.777,-19.199,7.422,49
2019,142,0,35532,Tom Hoge,-0.246,-17.694,2.78,-20.476,72
2019,143,0,27349,Alex Noren,-0.269,-11.588,-0.134,-11.455,43
2019,144,0,19846,Brian Gay,-0.278,-20.005,-44.101,24.096,72
2019,145,0,49298,Kramer Hickok,-0.287,-16.912,18.696,-35.608,59
2019,146,0,46435,Austin Cook,-0.319,-16.927,-12.27,-4.658,53
2019,147,0,29268,Bronson Burgoon,-0.344,-16.148,-2.469,-13.679,47
2019,148,0,39327,Ben Silverman,-0.357,-20.004,-13.723,-6.283,56
2019,149,0,29223,Sam Saunders,-0.365,-24.467,-18.947,-5.518,67
2019,150,0,36852,Jim Knous,-0.372,-14.518,-4.802,-9.716,39
2019,151,0,52372,Cameron Champ,-0.374,-25.463,-18.744,-6.72,68
2019,152,0,31557,Jim Herman,-0.386,-14.674,-8.82,-5.854,38
2019,153,0,35421,Brandon Harkins,-0.389,-26.873,6.32,-33.194,69
2019,154,0,35449,Adam Long,-0.418,-28.447,-3.338,-25.109,68
2019,155,0,34431,Robert Streb,-0.424,-25.412,-11.194,-14.217,60
2019,156,0,30191,Julián Etulain,-0.434,-22.122,-24.584,2.462,51
2019,157,0,1810,Phil Mickelson,-0.438,-21.906,-13.881,-8.025,50
2019,158,0,27141,J.B. Holmes,-0.45,-21.587,14.496,-36.084,48
2019,159,0,46501,Ollie Schniederjans,-0.471,-28.722,-37.719,8.996,61
2019,160,0,49303,Anders Albertson,-0.52,-27.027,-11.053,-15.974,52
2019,161,0,6522,Ernie Els,-0.527,-15.796,-16.091,0.296,30
2019,162,0,29518,Brendan Steele,-0.53,-27.037,-1.39,-25.647,51
2019,163,0,26758,David Hearn,-0.615,-20.902,-15.58,-5.323,34
2019,164,0,28259,Sangmoon Bae,-0.634,-25.34,-34.021,8.68,40
2019,164,0,47990,Kyle Jones,-0.634,-34.238,-22.536,-11.701,54
2019,166,0,46523,Joey Garber,-0.684,-29.424,-19.352,-10.074,43
2019,167,0,35879,Kelly Kraft,-0.715,-46.501,-50.007,3.507,65
2019,168,0,28252,Seamus Power,-0.719,-44.564,-48.094,3.529,62
2019,169,0,27963,Chris Stroud,-0.729,-37.92,-39.088,1.165,52
2019,170,0,31420,Anirban Lahiri,-0.752,-44.37,-51.244,6.873,59
2019,171,0,45609,Tyler Duncan,-0.758,-49.26,-12.535,-36.727,65
2019,172,0,24925,Jonathan Byrd,-0.762,-27.418,-12.577,-14.84,36
2019,173,0,30786,Brady Schnell,-0.763,-29.748,-32.287,2.539,39
2019,174,0,34261,Scott Langley,-0.767,-49.1,-57.418,8.317,64
2019,175,0,24781,Hunter Mahan,-0.774,-36.371,-41.145,4.772,47
2019,176,0,21731,Freddie Jacobson,-0.826,-33.045,-38.717,5.671,40
2019,177,0,20472,Alex Cejka,-0.844,-33.767,-14.498,-19.269,40
2019,178,0,27556,Ted Potter Jr.,-0.944,-56.634,-43.649,-12.987,60
2019,179,0,39954,Cody Gribble,-1.027,-59.569,-57.667,-1.902,58
2019,180,0,37380,Curtis Luck,-1.104,-48.583,-68.187,19.604,44
2019,181,0,20572,Rod Pampling,-1.177,-48.264,-15.645,-32.621,41
2019,182,0,23353,J.J. Henry,-1.192,-48.871,-21.93,-26.941,41
2019,183,0,37454,Whee Kim,-1.29,-60.62,-62.615,1.995,47
2019,184,0,35617,Martin Trainer,-1.431,-71.534,-69.497,-2.036,50
2019,185,0,47856,Seth Reeves,-1.439,-76.265,-51.117,-25.149,53
2019,186,0,34306,John Chin,-1.555,-59.101,-47.007,-12.096,38
2019,187,0,32816,Satoshi Kodaira,-1.628,-83.019,-57.302,-25.717,51
2019,188,0,39975,Michael Kim,-2.135,-96.09,-87.759,-8.333,45
2021,1,0,46970,Jon Rahm,2.098,134.286,113.113,21.174,64
2021,2,0,47959,Bryson DeChambeau,1.823,123.959,92.967,30.993,68
2021,3,0,35450,Patrick Cantlay,1.82,123.758,96.411,27.349,68
2021,4,0,26329,Louis Oosthuizen,1.599,95.967,50.115,45.852,60
2021,5,0,48081,Xander Schauffele,1.484,93.464,63.25,30.215,63
2021,6,0,33448,Justin Thomas,1.444,98.176,96.414,1.763,68
2021,7,0,28237,Rory McIlroy,1.368,86.205,74.413,11.793,63
2021,8,0,36689,Brooks Koepka,1.357,70.588,60.887,9.7,52
2021,9,0,46717,Viktor Hovland,1.316,92.14,88.383,3.758,70
2021,10,0,34360,Patrick Reed,1.313,86.676,42.522,44.154,66
2021,11,0,40026,Daniel Berger,1.296,94.573,78.982,15.593,73
2021,12,0,30925,Dustin Johnson,1.253,77.661,51.07,26.589,62
2021,12,0,29221,Webb Simpson,1.253,76.433,49.878,26.556,61
2021,14,0,47504,Sam Burns,1.248,91.095,48.801,42.298,73
2021,15,0,45526,Abraham Ancer,1.243,100.646,67.28,33.367,81
2021,16,0,25364,Paul Casey,1.22,70.755,75.005,-4.248,58
2021,17,0,12716,Charley Hoffman,1.194,94.36,68.293,26.073,79
2021,18,0,39997,Corey Conners,1.142,95.915,96.626,-0.71,84
2021,19,0,34363,Tyrrell Hatton,1.14,53.583,47.113,6.47,47
2021,20,0,29725,Tony Finau,1.13,81.346,74.88,6.468,72
2021,21,0,45486,Joaquin Niemann,1.124,100.059,72.265,27.795,89
2021,22,0,47483,Will Zalatoris,1.118,76.016,80.525,-4.506,68
2021,23,0,35891,Cameron Smith,1.106,76.304,36.785,39.52,69
2021,24,0,33419,Cameron Tringale,1.079,88.465,49.075,39.393,82
2021,25,0,50525,Collin Morikawa,1.071,70.683,100.835,-30.151,66
2021,26,0,34046,Jordan Spieth,1.069,79.138,50.353,28.787,74
2021,27,0,30944,Jason Kokrak,1.053,80.04,32.344,47.696,76
2021,28,0,28252,Seamus Power,1.013,42.537,35.491,7.048,42
2021,29,0,40098,Matt Fitzpatrick,0.988,52.345,32.88,19.464,53
2021,30,0,34099,Harris English,0.984,76.772,34.371,42.4,78
2021,31,0,39971,Sungjae Im,0.976,110.314,77.278,33.036,113
2021,32,0,34098,Russell Henley,0.952,74.223,72.247,1.98,78
2021,33,0,46046,Scottie Scheffler,0.932,78.314,76.385,1.931,84
2021,34,0,48887,Matt Wallace,0.875,33.253,29.003,4.251,38
2021,35,0,37189,Harold Varner III,0.862,68.091,62.603,5.49,79
2021,36,0,33204,Shane Lowry,0.825,51.97,62.194,-10.223,63
2021,37,0,24138,Ian Poulter,0.819,45.027,6.787,38.241,55
2021,38,0,27644,Brian Harman,0.816,69.38,32.698,36.685,85
2021,39,0,33141,Keegan Bradley,0.8,62.396,105.174,-42.777,78
2021,40,0,28089,Jason Day,0.778,43.564,39.838,3.727,56
2021,41,0,30926,Chris Kirk,0.748,56.135,52.657,3.482,75
2021,42,0,24502,Adam Scott,0.739,43.589,15.554,28.037,59
2021,43,0,21209,Sergio Garcia,0.736,50.068,77.879,-27.81,68
2021,44,0,49766,Hank Lebioda,0.693,37.448,14.179,23.271,54
2021,45,0,46402,Talor Gooch,0.68,56.476,44.83,11.65,83
2021,46,0,27214,Kevin Streelman,0.673,56.557,57.194,-0.632,84
2021,47,0,24024,Zach Johnson,0.642,48.825,-1.825,50.655,76
2021,48,0,32839,Hideki Matsuyama,0.641,53.833,90.206,-36.371,84
2021,49,0,52375,Doug Ghim,0.64,46.081,65.441,-19.357,72
2021,50,0,27349,Alex Noren,0.634,46.885,7.079,39.808,74
2021,51,0,27064,Jhonattan Vegas,0.633,42.442,54.76,-12.316,67
2021,52,0,32757,Patton Kizzire,0.61,55.538,16.193,39.347,91
2021,53,0,35310,Lanto Griffin,0.592,47.34,16.615,30.727,80
2021,53,0,24361,Pat Perez,0.592,46.207,17.179,29.03,78
2021,55,0,31646,Emiliano Grillo,0.562,38.761,45.928,-7.166,69
2021,56,0,25804,Bubba Watson,0.541,32.473,45.083,-12.609,60
2021,57,0,25396,Kevin Na,0.527,41.136,32.916,8.222,78
2021,58,0,40006,Erik van Rooyen,0.512,34.81,21.683,13.126,68
2021,59,0,23320,Ryan Palmer,0.506,33.901,27.293,6.608,67
2021,60,0,45157,Cam Davis,0.472,42.46,26.902,15.56,90
2021,61,0,37455,Si Woo Kim,0.469,38.939,54.138,-15.196,83
2021,62,0,20229,Stewart Cink,0.463,36.1,23.312,12.79,78
2021,63,0,30927,Brendon Todd,0.415,29.467,-14.556,44.025,71
2021,64,0,49964,Aaron Wise,0.412,28.856,59.133,-30.274,70
2021,65,0,33667,Carlos Ortiz,0.399,33.112,34.659,-1.544,83
2021,66,0,21961,Charles Howell III,0.393,20.816,14.784,6.034,53
2021,67,0,26331,Charl Schwartzel,0.386,28.978,27.083,1.898,75
2021,68,0,29974,Branden Grace,0.383,24.135,14.679,9.462,63
2021,69,0,33490,Bo Hoag,0.377,28.259,28.266,-0.005,75
2021,70,0,33486,Roger Sloan,0.365,22.654,26.345,-3.691,62
2021,71,0,25900,Lucas Glover,0.36,29.183,40.603,-11.42,81
2021,72,0,48822,Sebastián Muñoz,0.344,30.654,26.456,4.201,89
2021,73,0,39977,Max Homa,0.327,21.936,24.834,-2.896,67
2021,74,0,33399,Adam Hadwin,0.322,25.436,-11.806,37.244,79
2021,75,0,31560,Brian Stuard,0.315,27.71,7.444,20.27,88
2021,76,0,29420,Billy Horschel,0.301,20.762,1.119,19.644,69
2021,77,0,27649,Brandt Snedeker,0.3,21.567,-2.961,24.531,72
2021,78,0,26300,Matt Jones,0.28,23.509,0.58,22.931,84
2021,79,0,29908,C.T. Pan,0.274,17.819,24.813,-6.99,65
2021,80,0,20396,Lee Westwood,0.271,13.825,10.314,3.511,51
2021,81,0,27129,Luke List,0.266,19.919,66.874,-46.952,75
2021,82,0,36871,Matthew NeSmith,0.235,18.782,48.946,-30.161,80
2021,83,0,46442,Maverick McNealy,0.233,15.383,7.619,7.766,66
2021,84,0,19803,Ryan Armour,0.223,14.925,-8.759,23.686,67
2021,85,0,33122,Russell Knox,0.194,15.491,36.254,-20.761,80
2021,86,0,32448,James Hahn,0.193,11.989,1.748,10.243,62
2021,87,0,47347,Adam Schenk,0.188,15.058,4.097,10.963,80
2021,88,0,26476,Chez Reavie,0.187,13.257,44.844,-31.583,71
2021,89,0,32640,Troy Merritt,0.17,13.597,-8.968,22.57,80
2021,90,0,33597,Harry Higgs,0.169,12.663,-5.588,18.255,75
2021,90,0,36801,Mark Hubbard,0.169,15.02,-10.08,25.104,89
2021,92,0,32139,Danny Willett,0.16,4.475,7.169,-2.692,28
2021,93,0,49960,Sepp Straka,0.137,10.565,3.468,7.1,77
2021,94,0,27770,Camilo Villegas,0.124,8.088,26.065,-17.974,65
2021,95,0,30692,Scott Stallings,0.123,8.34,6.311,2.031,68
2021,96,0,29518,Brendan Steele,0.115,7.721,16.49,-8.767,67
2021,97,0,22056,Cameron Percy,0.108,6.486,27.587,-21.1,60
2021,98,0,32102,Rickie Fowler,0.103,6.722,12.626,-5.902,65
2021,99,0,22405,Justin Rose,0.097,3.989,-11.386,15.376,41
2021,100,0,31323,Gary Woodland,0.096,5.586,10.02,-4.432,58
2021,101,0,35532,Tom Hoge,0.077,6.809,16.169,-9.356,88
2021,101,0,31420,Anirban Lahiri,0.077,4.161,6.253,-2.089,54
2021,103,0,29535,Brice Garnett,0.075,5.197,-22.146,27.346,69
2021,104,0,32791,K.H. Lee,0.074,6.843,28.757,-21.913,93
2021,105,0,30911,Tommy Fleetwood,0.072,3.363,9.812,-6.449,47
2021,106,0,26851,Marc Leishman,0.052,3.281,-8.671,11.953,63
2021,107,0,30110,Kyle Stanley,0.049,3.612,56.28,-52.665,74
2021,108,0,47993,Denny McCarthy,0.048,3.875,-30.949,34.828,80
2021,109,0,36699,Patrick Rodgers,0.038,2.995,-1.804,4.801,78
2021,110,0,34256,Andrew Putnam,0.027,1.979,-22.8,24.782,74
2021,111,0,49771,J.T. Poston,0.022,1.764,-54.0,55.768,79
2021,112,0,30163,Henrik Norlander,0.013,0.977,34.146,-33.166,75
2021,113,0,23108,Matt Kuchar,0.009,0.532,-5.627,6.163,59
2021,114,0,25686,Jason Dufner,0.003,0.222,29.215,-28.99,74
2021,115,0,29478,Kevin Kisner,-0.003,-0.241,-27.312,27.071,69
2021,116,0,34563,Chesson Hadley,-0.005,-0.286,-32.31,32.024,58
2021,117,0,23325,Vaughn Taylor,-0.021,-1.33,-19.462,18.137,62
